track,type,shortcut,player,system_played,date,time_period,time,record_duration
Sherbet Land,Single Lap,Yes,MR,PAL,2020-11-19,37.74S,37.74,77
Sherbet Land,Single Lap,Yes,Dan,PAL,2021-02-04,37.73S,37.73,15
Sherbet Land,Single Lap,Yes,MR,PAL,2021-02-19,37.72S,37.72,7
Royal Raceway,Three Lap,No,Gregg G,NTSC,1997-03-10,3M 7.19S,187.19,51
Royal Raceway,Three Lap,No,Booth,NTSC,1997-04-30,3M 6.73S,186.73,27
Royal Raceway,Three Lap,No,Launspach,NTSC,1997-05-27,3M 1.84S,181.84,95
Royal Raceway,Three Lap,No,David B,NTSC,1997-08-30,2M 59.22S,179.22,12
Royal Raceway,Three Lap,No,David B,NTSC,1997-09-11,2M 58.21S,178.21,80
Royal Raceway,Three Lap,No,David B,NTSC,1997-11-30,2M 57.55S,177.55,14
Royal Raceway,Three Lap,No,Zwartjes,PAL,1997-12-14,2M 57.39S,177.39,89
Royal Raceway,Three Lap,No,Jonathan,NTSC,1998-03-13,2M 57.26S,177.26,149
Royal Raceway,Three Lap,No,Peter E,NTSC,1998-08-09,2M 56.76S,176.76,23
Royal Raceway,Three Lap,No,Peter E,PAL,1998-09-01,2M 56.68S,176.68,1
Royal Raceway,Three Lap,No,Penev,PAL,1998-09-02,2M 56.62S,176.62,2
Royal Raceway,Three Lap,No,Penev,PAL,1998-09-04,2M 56.43S,176.43,2
Royal Raceway,Three Lap,No,Penev,PAL,1998-09-06,2M 56.42S,176.42000000000002,5
Royal Raceway,Three Lap,No,Penev,PAL,1998-09-11,2M 56.38S,176.38,2
Royal Raceway,Three Lap,No,Penev,PAL,1998-09-13,2M 56.34S,176.34,9
Royal Raceway,Three Lap,No,Penev,PAL,1998-09-22,2M 55.63S,175.63,85
Royal Raceway,Three Lap,No,Penev,PAL,1998-12-16,2M 55.43S,175.43,7
Royal Raceway,Three Lap,No,Penev,PAL,1998-12-23,2M 55.25S,175.25,37
Royal Raceway,Three Lap,No,Penev,PAL,1999-01-29,2M 55.13S,175.13,16
Royal Raceway,Three Lap,No,Penev,PAL,1999-02-14,2M 54.56S,174.56,255
Royal Raceway,Three Lap,No,Zwartjes,PAL,1999-10-27,2M 53.65S,173.65,132
Royal Raceway,Three Lap,No,Zwartjes,PAL,2000-03-07,2M 52.98S,172.98,1217
Royal Raceway,Three Lap,No,Sami,PAL,2003-07-07,2M 52.89S,172.89,14
Royal Raceway,Three Lap,No,MJ,PAL,2003-07-21,2M 52.83S,172.82999999999998,22
Royal Raceway,Three Lap,No,Troy,NTSC,2003-08-12,2M 52.76S,172.76,33
Royal Raceway,Three Lap,No,MJ,PAL,2003-09-14,2M 52.57S,172.57,7
Royal Raceway,Three Lap,No,Troy,NTSC,2003-09-21,2M 52.38S,172.38,348
Royal Raceway,Three Lap,No,Troy,NTSC,2004-09-03,2M 52.29S,172.29,3022
Royal Raceway,Three Lap,No,MJ,PAL,2008-03-03,2M 52.29S,172.29,1745
Royal Raceway,Three Lap,No,MR,PAL,2012-12-11,2M 52.29S,172.29,1
Royal Raceway,Three Lap,No,MR,PAL,2012-12-12,2M 52.27S,172.27,0
Royal Raceway,Three Lap,No,MR,PAL,2012-12-12,2M 52.13S,172.13,30
Royal Raceway,Three Lap,No,MJ,PAL,2012-12-30,2M 52.13S,172.13,12
Royal Raceway,Three Lap,No,MJ,PAL,2013-01-11,2M 52.09S,172.09,250
Royal Raceway,Three Lap,No,MR,PAL,2013-09-18,2M 52.08S,172.07999999999998,31
Royal Raceway,Three Lap,No,MJ,PAL,2013-10-19,2M 52.07S,172.07,8
Royal Raceway,Three Lap,No,MR,PAL,2013-10-27,2M 52.03S,172.03,1
Royal Raceway,Three Lap,No,MR,PAL,2013-10-28,2M 51.97S,171.97,274
Royal Raceway,Three Lap,No,MR,PAL,2014-07-29,2M 51.94S,171.94,0
Royal Raceway,Three Lap,No,MR,PAL,2014-07-29,2M 51.87S,171.87,3
Royal Raceway,Three Lap,No,MR,PAL,2014-08-01,2M 51.75S,171.75,849
Royal Raceway,Three Lap,No,Dan,PAL,2016-11-23,2M 51.75S,171.75,4
Royal Raceway,Three Lap,No,MR,PAL,2016-11-27,2M 51.72S,171.72,0
Royal Raceway,Three Lap,No,MR,PAL,2016-11-27,2M 51.66S,171.66,773
Royal Raceway,Three Lap,No,Dan,PAL,2018-12-26,2M 51.66S,171.66,14
Royal Raceway,Three Lap,No,MR,PAL,2019-01-09,2M 51.64S,171.64,519
Royal Raceway,Three Lap,No,Dan,PAL,2020-06-11,2M 51.59S,171.59,0
Royal Raceway,Three Lap,No,Dan,PAL,2020-06-11,2M 51.55S,171.55,0
Royal Raceway,Three Lap,No,Dan,PAL,2020-06-11,2M 51.5S,171.5,0
Royal Raceway,Three Lap,No,Dan,PAL,2020-06-11,2M 51.37S,171.37,33
Royal Raceway,Three Lap,No,Dan,PAL,2020-07-14,2M 51.33S,171.32999999999998,2
Royal Raceway,Three Lap,No,Dan,PAL,2020-07-16,2M 51.26S,171.26,53
Royal Raceway,Three Lap,No,Dan,PAL,2020-09-07,2M 51.25S,171.25,172
Royal Raceway,Single Lap,No,Gregg G,NTSC,1997-03-10,1M 0.85S,60.85,78
Royal Raceway,Single Lap,No,Launspach,NTSC,1997-05-27,59.89S,59.89,95
Royal Raceway,Single Lap,No,Launspach,NTSC,1997-08-30,58.46S,58.46,195
Royal Raceway,Single Lap,No,Jonathan,NTSC,1998-03-13,57.97S,57.97,160
Royal Raceway,Single Lap,No,Peter E,PAL,1998-08-20,57.86S,57.86,13
Royal Raceway,Single Lap,No,Penev,PAL,1998-09-02,57.79S,57.79,2
Royal Raceway,Single Lap,No,Penev,PAL,1998-09-04,57.75S,57.75,2
Royal Raceway,Single Lap,No,Penev,PAL,1998-09-06,57.31S,57.31,24
Royal Raceway,Single Lap,No,Penev,PAL,1998-09-30,57.22S,57.22,168
Royal Raceway,Single Lap,No,Penev,PAL,1999-03-17,57.08S,57.08,3
Royal Raceway,Single Lap,No,Penev,PAL,1999-03-20,56.99S,56.99,79
Royal Raceway,Single Lap,No,Penev,PAL,1999-06-07,56.89S,56.89,124
Royal Raceway,Single Lap,No,Zwartjes,PAL,1999-10-09,56.71S,56.71,143
Royal Raceway,Single Lap,No,Zwartjes,PAL,2000-02-29,56.61S,56.61,7
Royal Raceway,Single Lap,No,Zwartjes,PAL,2000-03-07,56.48S,56.48,730
Royal Raceway,Single Lap,No,Sami,PAL,2002-03-07,56.45S,56.45,458
Royal Raceway,Single Lap,No,MJ,PAL,2003-06-08,56.39S,56.39,3
Royal Raceway,Single Lap,No,Sami,PAL,2003-06-11,56.39S,56.39,0
Royal Raceway,Single Lap,No,Sami,PAL,2003-06-11,56.32S,56.32,20
Royal Raceway,Single Lap,No,MJ,PAL,2003-07-01,56.17S,56.17,18
Royal Raceway,Single Lap,No,MJ,PAL,2003-07-19,56.09S,56.09,55
Royal Raceway,Single Lap,No,Troy,NTSC,2003-09-12,56.03S,56.03,2
Royal Raceway,Single Lap,No,Troy,NTSC,2003-09-14,55.91S,55.91,4
Royal Raceway,Single Lap,No,Troy,NTSC,2003-09-18,55.82S,55.82,1630
Royal Raceway,Single Lap,No,MJ,PAL,2008-03-05,55.8S,55.8,1630
Royal Raceway,Single Lap,No,VAJ,PAL,2012-08-21,55.75S,55.75,504
Royal Raceway,Single Lap,No,MR,PAL,2013-09-19,55.75S,55.75,110
Royal Raceway,Single Lap,No,MR,PAL,2014-01-07,55.71S,55.71,206
Royal Raceway,Single Lap,No,MR,PAL,2014-08-01,55.67S,55.67,0
Royal Raceway,Single Lap,No,MR,PAL,2014-08-01,55.66S,55.66,1
Royal Raceway,Single Lap,No,MR,PAL,2014-08-02,55.63S,55.63,1607
Royal Raceway,Single Lap,No,Zoran,PAL,2018-08-20,55.63S,55.63,128
Royal Raceway,Single Lap,No,Dan,PAL,2018-12-26,55.56S,55.56,14
Royal Raceway,Single Lap,No,MR,PAL,2019-01-09,55.55S,55.55,519
Royal Raceway,Single Lap,No,Dan,PAL,2019-07-25,55.55S,55.55,322
Royal Raceway,Single Lap,No,Dan,PAL,2020-06-11,55.5S,55.5,260
Royal Raceway,Three Lap,Yes,Wonn,NTSC,1997-04-19,2M 14.61S,134.61,133
Royal Raceway,Three Lap,Yes,Booth,NTSC,1997-08-30,2M 9.59S,129.59,106
Royal Raceway,Three Lap,Yes,Zwartjes,PAL,1997-12-14,2M 8.14S,128.14,219
Royal Raceway,Three Lap,Yes,Penev,PAL,1998-07-21,2M 7.83S,127.83,63
Royal Raceway,Three Lap,Yes,Penev,PAL,1998-09-22,2M 6.65S,126.65,26
Royal Raceway,Three Lap,Yes,Jonathan,NTSC,1998-10-18,2M 5.04S,125.04,33
Royal Raceway,Three Lap,Yes,JWhalls,NTSC,1998-11-20,2M 4.41S,124.41,121
Royal Raceway,Three Lap,Yes,Penev,PAL,1999-03-21,2M 4.24S,124.24,5
Royal Raceway,Three Lap,Yes,Greg I,NTSC,1999-03-26,2M 4.2S,124.2,53
Royal Raceway,Three Lap,Yes,Mike S,NTSC,1999-05-18,2M 3.59S,123.59,34
Royal Raceway,Three Lap,Yes,Greg I,NTSC,1999-06-21,2M 2.75S,122.75,1524
Royal Raceway,Three Lap,Yes,Ben M,PAL,2003-08-23,2M 2.19S,122.19,279
Royal Raceway,Three Lap,Yes,Myles,NTSC,2004-05-28,2M 1.74S,121.74,298
Royal Raceway,Three Lap,Yes,Greg I,PAL,2005-03-22,2M 1.73S,121.73,378
Royal Raceway,Three Lap,Yes,Karlo,NTSC,2006-04-04,2M 1.05S,121.05,480
Royal Raceway,Three Lap,Yes,Greg I,PAL,2007-07-28,2M 1.01S,121.01,6
Royal Raceway,Three Lap,Yes,Karlo,NTSC,2007-08-03,2M 0.83S,120.83,1
Royal Raceway,Three Lap,Yes,Karlo,NTSC,2007-08-04,2M 0.54S,120.54,344
Royal Raceway,Three Lap,Yes,Greg I,PAL,2008-07-13,2M 0.35S,120.35,0
Royal Raceway,Three Lap,Yes,Greg I,PAL,2008-07-13,2M 0.01S,120.01,2218
Royal Raceway,Three Lap,Yes,VAJ,PAL,2014-08-09,1M 59.87S,119.87,262
Royal Raceway,Three Lap,Yes,Greg I,PAL,2015-04-28,1M 59.63S,119.63,446
Royal Raceway,Three Lap,Yes,VAJ,PAL,2016-07-17,1M 59.53S,119.53,14
Royal Raceway,Three Lap,Yes,abney317,PAL,2016-07-31,1M 59.49S,119.49000000000001,1671
Royal Raceway,Single Lap,Yes,Gregg G,NTSC,1997-03-10,1M 0.85S,60.85,78
Royal Raceway,Single Lap,Yes,Launspach,NTSC,1997-05-27,59.89S,59.89,95
Royal Raceway,Single Lap,Yes,Launspach,NTSC,1997-08-30,58.46S,58.46,195
Royal Raceway,Single Lap,Yes,Jonathan,NTSC,1998-03-13,57.97S,57.97,160
Royal Raceway,Single Lap,Yes,Peter E,PAL,1998-08-20,57.86S,57.86,13
Royal Raceway,Single Lap,Yes,Penev,PAL,1998-09-02,57.79S,57.79,2
Royal Raceway,Single Lap,Yes,Penev,PAL,1998-09-04,57.75S,57.75,2
Royal Raceway,Single Lap,Yes,Penev,PAL,1998-09-06,57.31S,57.31,24
Royal Raceway,Single Lap,Yes,Penev,PAL,1998-09-30,57.22S,57.22,168
Royal Raceway,Single Lap,Yes,Penev,PAL,1999-03-17,57.08S,57.08,3
Royal Raceway,Single Lap,Yes,Penev,PAL,1999-03-20,56.99S,56.99,79
Royal Raceway,Single Lap,Yes,Penev,PAL,1999-06-07,56.89S,56.89,124
Royal Raceway,Single Lap,Yes,Zwartjes,PAL,1999-10-09,56.71S,56.71,143
Royal Raceway,Single Lap,Yes,Zwartjes,PAL,2000-02-29,56.61S,56.61,7
Royal Raceway,Single Lap,Yes,Zwartjes,PAL,2000-03-07,56.48S,56.48,730
Royal Raceway,Single Lap,Yes,Sami,PAL,2002-03-07,56.45S,56.45,458
Royal Raceway,Single Lap,Yes,MJ,PAL,2003-06-08,56.39S,56.39,3
Royal Raceway,Single Lap,Yes,Sami,PAL,2003-06-11,56.39S,56.39,0
Royal Raceway,Single Lap,Yes,Sami,PAL,2003-06-11,56.32S,56.32,20
Royal Raceway,Single Lap,Yes,MJ,PAL,2003-07-01,56.17S,56.17,18
Royal Raceway,Single Lap,Yes,MJ,PAL,2003-07-19,56.09S,56.09,55
Royal Raceway,Single Lap,Yes,Troy,NTSC,2003-09-12,56.03S,56.03,2
Royal Raceway,Single Lap,Yes,Troy,NTSC,2003-09-14,55.91S,55.91,4
Royal Raceway,Single Lap,Yes,Troy,NTSC,2003-09-18,55.82S,55.82,1630
Royal Raceway,Single Lap,Yes,MJ,PAL,2008-03-05,55.8S,55.8,1630
Royal Raceway,Single Lap,Yes,VAJ,PAL,2012-08-21,55.75S,55.75,504
Royal Raceway,Single Lap,Yes,MR,PAL,2013-09-19,55.75S,55.75,110
Royal Raceway,Single Lap,Yes,MR,PAL,2014-01-07,55.71S,55.71,206
Royal Raceway,Single Lap,Yes,MR,PAL,2014-08-01,55.67S,55.67,0
Royal Raceway,Single Lap,Yes,MR,PAL,2014-08-01,55.66S,55.66,1
Royal Raceway,Single Lap,Yes,MR,PAL,2014-08-02,55.63S,55.63,1607
Royal Raceway,Single Lap,Yes,Zoran,PAL,2018-08-20,55.63S,55.63,128
Royal Raceway,Single Lap,Yes,Dan,PAL,2018-12-26,55.56S,55.56,14
Royal Raceway,Single Lap,Yes,MR,PAL,2019-01-09,55.55S,55.55,519
Royal Raceway,Single Lap,Yes,Dan,PAL,2019-07-25,55.55S,55.55,322
Royal Raceway,Single Lap,Yes,Dan,PAL,2020-06-11,55.5S,55.5,260
Bowser's Castle,Three Lap,No,Launspach,NTSC,1997-05-27,2M 21.22S,141.22,81
Bowser's Castle,Three Lap,No,Launspach,NTSC,1997-08-16,2M 17.53S,137.53,209
Bowser's Castle,Three Lap,No,Zwartjes,PAL,1998-01-14,2M 17.53S,137.53,58
Bowser's Castle,Three Lap,No,Jonathan,NTSC,1998-03-13,2M 16.95S,136.95,109
Bowser's Castle,Three Lap,No,Jonathan,NTSC,1998-06-30,2M 16.5S,136.5,83
Bowser's Castle,Three Lap,No,Peter E,NTSC,1998-09-21,2M 16.44S,136.44,60
Bowser's Castle,Three Lap,No,Booth,NTSC,1998-11-20,2M 16.29S,136.29,26
Bowser's Castle,Three Lap,No,Penev,PAL,1998-12-16,2M 16.19S,136.19,7
Bowser's Castle,Three Lap,No,Penev,PAL,1998-12-23,2M 16.14S,136.14,65
Bowser's Castle,Three Lap,No,Penev,PAL,1999-02-26,2M 15.43S,135.43,28
Bowser's Castle,Three Lap,No,Peter E,NTSC,1999-03-26,2M 15.41S,135.41,33
Bowser's Castle,Three Lap,No,Peter E,NTSC,1999-04-28,2M 15.4S,135.4,174
Bowser's Castle,Three Lap,No,Zwartjes,PAL,1999-10-19,2M 14.37S,134.37,143
Bowser's Castle,Three Lap,No,Zwartjes,PAL,2000-03-10,2M 14.07S,134.07,4
Bowser's Castle,Three Lap,No,Zwartjes,PAL,2000-03-14,2M 13.95S,133.95,724
Bowser's Castle,Three Lap,No,Sami,PAL,2002-03-08,2M 13.87S,133.87,379
Bowser's Castle,Three Lap,No,Lacey,PAL,2003-03-22,2M 13.86S,133.86,95
Bowser's Castle,Three Lap,No,MJ,PAL,2003-06-24,2M 13.86S,133.86,1
Bowser's Castle,Three Lap,No,MJ,PAL,2003-06-25,2M 13.53S,133.53,415
Bowser's Castle,Three Lap,No,Luke B,NTSC,2004-08-13,2M 13.33S,133.33,159
Bowser's Castle,Three Lap,No,Lacey,PAL,2005-01-19,2M 13.2S,133.2,26
Bowser's Castle,Three Lap,No,MJ,PAL,2005-02-14,2M 13.07S,133.07,1153
Bowser's Castle,Three Lap,No,Lacey,PAL,2008-04-12,2M 13.03S,133.03,244
Bowser's Castle,Three Lap,No,MJ,PAL,2008-12-12,2M 12.9S,132.9,1104
Bowser's Castle,Three Lap,No,MR,PAL,2011-12-21,2M 12.78S,132.78,36
Bowser's Castle,Three Lap,No,MJ,PAL,2012-01-26,2M 12.73S,132.73,514
Bowser's Castle,Three Lap,No,MR,PAL,2013-06-23,2M 12.68S,132.68,882
Bowser's Castle,Three Lap,No,abney317,PAL,2015-11-22,2M 12.61S,132.61,1
Bowser's Castle,Three Lap,No,MR,PAL,2015-11-23,2M 12.55S,132.55,42
Bowser's Castle,Three Lap,No,abney317,PAL,2016-01-04,2M 12.54S,132.54,6
Bowser's Castle,Three Lap,No,MR,PAL,2016-01-10,2M 12.49S,132.49,4
Bowser's Castle,Three Lap,No,abney317,PAL,2016-01-14,2M 12.46S,132.46,15
Bowser's Castle,Three Lap,No,MR,PAL,2016-01-29,2M 12.4S,132.4,907
Bowser's Castle,Three Lap,No,Dan,PAL,2018-07-24,2M 12.39S,132.39,0
Bowser's Castle,Three Lap,No,MR,PAL,2018-07-24,2M 12.28S,132.28,486
Bowser's Castle,Three Lap,No,Dan,PAL,2019-04-22,2M 12.28S,132.28,214
Bowser's Castle,Three Lap,No,MR,PAL,2019-11-22,2M 12.26S,132.26,202
Bowser's Castle,Three Lap,No,Dan,PAL,2020-06-11,2M 12.16S,132.16,42
Bowser's Castle,Three Lap,No,MR,PAL,2020-07-23,2M 12.06S,132.06,194
Bowser's Castle,Three Lap,No,Dan,PAL,2021-02-02,2M 12S,132,24
Bowser's Castle,Single Lap,No,Launspach,NTSC,1997-05-27,46.06S,46.06,95
Bowser's Castle,Single Lap,No,JWhalls,NTSC,1997-08-30,45.29S,45.29,7
Bowser's Castle,Single Lap,No,Jonathan,NTSC,1997-09-06,45.2S,45.2,188
Bowser's Castle,Single Lap,No,Jonathan,NTSC,1998-03-13,44.96S,44.96,118
Bowser's Castle,Single Lap,No,Booth,NTSC,1998-06-15,44.87S,44.87,55
Bowser's Castle,Single Lap,No,Penev,PAL,1998-08-09,44.87S,44.87,24
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-02,44.69S,44.69,4
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-06,44.61S,44.61,5
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-11,44.58S,44.58,18
Bowser's Castle,Single Lap,No,Penev,PAL,1998-09-29,44.52S,44.52,52
Bowser's Castle,Single Lap,No,Booth,NTSC,1998-11-20,44.51S,44.51,75
Bowser's Castle,Single Lap,No,Booth,NTSC,1999-02-03,44.38S,44.38,51
Bowser's Castle,Single Lap,No,Peter E,NTSC,1999-03-26,44.21S,44.21,71
Bowser's Castle,Single Lap,No,Zwartjes,PAL,1999-06-05,43.97S,43.97,126
Bowser's Castle,Single Lap,No,Zwartjes,PAL,1999-10-09,43.77S,43.77,153
Bowser's Castle,Single Lap,No,Zwartjes,PAL,2000-03-10,43.63S,43.63,239
Bowser's Castle,Single Lap,No,Sami,PAL,2000-11-04,43.55S,43.55,963
Bowser's Castle,Single Lap,No,MJ,PAL,2003-06-25,43.51S,43.51,412
Bowser's Castle,Single Lap,No,Luke B,NTSC,2004-08-10,43.43S,43.43,160
Bowser's Castle,Single Lap,No,Lacey,PAL,2005-01-17,43.42S,43.42,30
Bowser's Castle,Single Lap,No,MJ,PAL,2005-02-16,43.35S,43.35,2499
Bowser's Castle,Single Lap,No,MR,PAL,2011-12-21,43.3S,43.3,37
Bowser's Castle,Single Lap,No,MJ,PAL,2012-01-27,43.24S,43.24,515
Bowser's Castle,Single Lap,No,MR,PAL,2013-06-25,43.2S,43.2,1983
Bowser's Castle,Single Lap,No,Dan,PAL,2018-07-22,43.2S,43.2,130
Bowser's Castle,Single Lap,No,abney317,PAL,2018-11-29,43.19S,43.19,143
Bowser's Castle,Single Lap,No,MR,PAL,2019-04-21,43.17S,43.17,653
Bowser's Castle,Single Lap,No,Dan,PAL,2020-06-11,43.17S,43.17,236
Bowser's Castle,Single Lap,No,Dan,PAL,2021-02-02,43.15S,43.15,24
D.K.'s Jungle Parkway,Three Lap,No,Gregg G,NTSC,1997-03-10,2M 36.44S,156.44,78
D.K.'s Jungle Parkway,Three Lap,No,Launspach,NTSC,1997-05-27,2M 26.14S,146.14,84
D.K.'s Jungle Parkway,Three Lap,No,JWhalls,NTSC,1997-08-19,2M 23.8S,143.8,143
D.K.'s Jungle Parkway,Three Lap,No,Zwartjes,PAL,1998-01-09,2M 22.53S,142.53,3
D.K.'s Jungle Parkway,Three Lap,No,Michael L,PAL,1998-01-12,2M 21.66S,141.66,2
D.K.'s Jungle Parkway,Three Lap,No,Zwartjes,PAL,1998-01-14,2M 21.54S,141.54,200
D.K.'s Jungle Parkway,Three Lap,No,Peter E,PAL,1998-08-02,2M 21.38S,141.38,42
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-13,2M 21.23S,141.23,13
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-26,2M 21.05S,141.05,1
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1998-09-27,2M 20.88S,140.88,5
D.K.'s Jungle Parkway,Three Lap,No,Michael L,PAL,1998-10-02,2M 20.5S,140.5,47
D.K.'s Jungle Parkway,Three Lap,No,Michael L,PAL,1998-11-18,2M 20.16S,140.16,72
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-01-29,2M 19.61S,139.61,50
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-03-20,2M 19.21S,139.21,61
D.K.'s Jungle Parkway,Three Lap,No,Peter E,NTSC,1999-03-26,2M 19.21S,139.21,55
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-05-20,2M 19.17S,139.17000000000002,14
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.94S,138.94,0
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.8S,138.8,0
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.71S,138.71,0
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-06-03,2M 18.63S,138.63,39
D.K.'s Jungle Parkway,Three Lap,No,Penev,PAL,1999-07-12,2M 17.76S,137.76,104
D.K.'s Jungle Parkway,Three Lap,No,Zwartjes,PAL,1999-10-24,2M 17.67S,137.67000000000002,385
D.K.'s Jungle Parkway,Three Lap,No,Mike S,NTSC,2000-11-12,2M 17.63S,137.63,282
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2001-08-21,2M 16.78S,136.78,258
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2002-05-06,2M 16.62S,136.62,313
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-03-15,2M 16.29S,136.29,26
D.K.'s Jungle Parkway,Three Lap,No,Sami,PAL,2003-04-10,2M 16.19S,136.19,4
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-04-14,2M 16.05S,136.05,71
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-06-24,2M 15S,135,9
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-07-03,2M 14.83S,134.83,5
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-07-08,2M 14.69S,134.69,6
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-07-14,2M 14.38S,134.38,35
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2003-08-18,2M 14.16S,134.16,714
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2005-08-01,2M 14.07S,134.07,348
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2006-07-15,2M 13.92S,133.92,21
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2006-08-05,2M 13.84S,133.84,0
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2006-08-05,2M 13.59S,133.59,1614
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2011-01-05,2M 13.27S,133.27,390
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2012-01-30,2M 13.18S,133.18,614
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2013-10-05,2M 13.13S,133.13,1
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2013-10-06,2M 13.08S,133.08,234
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2014-05-28,2M 13.01S,133.01,1
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2014-05-29,2M 12.99S,132.99,82
D.K.'s Jungle Parkway,Three Lap,No,MR,PAL,2014-08-19,2M 12.97S,132.97,5
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2014-08-24,2M 12.91S,132.91,192
D.K.'s Jungle Parkway,Three Lap,No,MR,PAL,2015-03-04,2M 12.78S,132.78,3
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2015-03-07,2M 12.77S,132.77,3
D.K.'s Jungle Parkway,Three Lap,No,MR,PAL,2015-03-10,2M 12.74S,132.74,362
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2016-03-06,2M 12.69S,132.69,217
D.K.'s Jungle Parkway,Three Lap,No,MR,PAL,2016-10-09,2M 12.67S,132.67,22
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2016-10-31,2M 12.5S,132.5,342
D.K.'s Jungle Parkway,Three Lap,No,Dan,PAL,2017-10-08,2M 12.41S,132.41,125
D.K.'s Jungle Parkway,Three Lap,No,Lacey,PAL,2018-02-10,2M 12.35S,132.35,35
D.K.'s Jungle Parkway,Three Lap,No,Dan,PAL,2018-03-17,2M 12.16S,132.16,2
D.K.'s Jungle Parkway,Three Lap,No,Dan,PAL,2018-03-19,2M 12.14S,132.14,54
D.K.'s Jungle Parkway,Three Lap,No,Dan,PAL,2018-05-12,2M 12.11S,132.11,11
D.K.'s Jungle Parkway,Three Lap,No,Dan,PAL,2018-05-23,2M 11.93S,131.93,181
D.K.'s Jungle Parkway,Three Lap,No,MR,PAL,2018-11-20,2M 11.72S,131.72,406
D.K.'s Jungle Parkway,Three Lap,No,Dan,PAL,2019-12-31,2M 11.62S,131.62,423
D.K.'s Jungle Parkway,Single Lap,No,Gregg G,NTSC,1997-03-10,50.07S,50.07,78
D.K.'s Jungle Parkway,Single Lap,No,Launspach,NTSC,1997-05-27,46.08S,46.08,95
D.K.'s Jungle Parkway,Single Lap,No,Launspach,NTSC,1997-08-30,44.96S,44.96,195
D.K.'s Jungle Parkway,Single Lap,No,Jonathan,NTSC,1998-03-13,44.54S,44.54,173
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-02,44.38S,44.38,2
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-04,43.99S,43.99,2
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-06,43.89S,43.89,5
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-09-11,43.86S,43.86,29
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-10-10,43.79S,43.79,4
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1998-10-14,43.77S,43.77,242
D.K.'s Jungle Parkway,Single Lap,No,Michael L,PAL,1999-06-13,43.57S,43.57,29
D.K.'s Jungle Parkway,Single Lap,No,Penev,PAL,1999-07-12,43.33S,43.33,391
D.K.'s Jungle Parkway,Single Lap,No,Mike S,NTSC,2000-08-06,43.3S,43.3,5
D.K.'s Jungle Parkway,Single Lap,No,Mike S,NTSC,2000-08-11,43.24S,43.24,120
D.K.'s Jungle Parkway,Single Lap,No,Mike S,NTSC,2000-12-09,43.18S,43.18,455
D.K.'s Jungle Parkway,Single Lap,No,Sami,PAL,2002-03-09,43.09S,43.09,527
D.K.'s Jungle Parkway,Single Lap,No,Lacey,PAL,2003-08-18,42.99S,42.99,458
