category,medicine_name,therapeutic_area,common_name,active_substance,product_number,patient_safety,authorisation_status,atc_code,additional_monitoring,generic,biosimilar,conditional_approval,exceptional_circumstances,accelerated_assessment,orphan_medicine,marketing_authorisation_date,date_of_refusal_of_marketing_authorisation,marketing_authorisation_holder_company_name,pharmacotherapeutic_group,date_of_opinion,decision_date,revision_number,condition_indication,species,first_published,revision_date,url
human,Genvoya,HIV Infections,"elvitegravir, cobicistat, emtricitabine, tenofovir alafenamide","elvitegravir, cobicistat, emtricitabine, tenofovir alafenamide",004042,FALSE,authorised,J05AR,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2015-11-19,NA,Gilead Sciences Ireland UC,Antivirals for systemic use,2015-09-24,2022-10-03,27,"Genvoya is indicated for the treatment of adults and adolescents (aged 12 years and older with body weight at least 35 kg) infected with human immunodeficiency virus 1 (HIV 1) without any known mutations associated with resistance to the integrase inhibitor class, emtricitabine or tenofovir.",NA,2018-07-26T12:09:00Z,2022-11-28T11:53:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/genvoya
human,Multaq,Atrial Fibrillation,dronedarone,dronedarone,001043,FALSE,authorised,C01BD07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-11-25,NA,Sanofi Winthrop Industrie,Cardiac therapy,2009-09-24,2022-11-21,18,"Multaq is indicated for the maintenance of sinus rhythm after successful cardioversion in adult clinically stable patients with paroxysmal or persistent atrial fibrillation (AF). Due to its safety profile, Multaq should only be prescribed after alternative treatment options have been considered.Multaq should not be given to patients with left ventricular systolic dysfunction or to patients with current or previous episodes of heart failure.",NA,2017-11-13T11:35:00Z,2022-11-25T15:49:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/multaq-0
human,Tasmar,Parkinson Disease,tolcapone,tolcapone,000132,FALSE,authorised,N04BX01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1997-08-27,NA,Viatris Healthcare Limited,"Anti-Parkinson drugs, Other dopaminergic agents",NA,2022-11-21,24,"Tasmar is indicated in combination with levodopa / benserazide or levodopa / carbidopa for use in patients with levodopa-responsive idiopathic Parkinson’s disease and motor fluctuations, who failed to respond to or are intolerant of other catechol-O-methyltransferase (COMT) inhibitors.Because of the risk of potentially fatal, acute liver injury, Tasmar should not be considered as a first-line adjunct therapy to levodopa / benserazide or levodopa / carbidopa.Since Tasmar should be used only in combination with levodopa / benserazide and levodopa / carbidopa, the prescribing information for these levodopa preparations is also applicable to their concomitant use with Tasmar.",NA,2018-08-08T00:00:00Z,2022-11-25T15:35:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/tasmar
human,Melatonin Neurim,Sleep Initiation and Maintenance Disorders,melatonin,melatonin,005603,FALSE,authorised,N05CH01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-07,NA,RAD Neurim Pharmaceuticals EEC SARL,"Psycholeptics,",2022-09-15,NA,NA,Melatonin Neurim is indicated as monotherapy for the short-term treatment of primary insomnia characterised by poor quality of sleep in patients who are aged 55 or over.,NA,2022-09-14T14:38:00Z,2022-11-25T14:00:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/melatonin-neurim
human,Aubagio,Multiple Sclerosis,teriflunomide,teriflunomide,002514,FALSE,authorised,L04AA31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2013-08-26,NA,Sanofi Winthrop Industrie,Selective immunosuppressants,2013-03-21,2022-11-21,24,AUBAGIO is indicated for the treatment of adult patients and paediatric patients aged 10 years and older with relapsing remitting multiple sclerosis (MS) (please refer to section 5.1 for important information on the population for which efficacy has been established).,NA,2018-05-28T15:09:00Z,2022-11-25T13:40:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/aubagio
human,Sorafenib Accord,"Carcinoma, Hepatocellular;  Carcinoma, Renal Cell",sorafenib,sorafenib tosilate,005921,FALSE,authorised,L01EX02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2022-11-09,NA,Accord Healthcare S.L.U.,Antineoplastic agents,2022-09-15,NA,NA,Hepatocellular carcinomaSorafenib Accord is indicated for the treatment of hepatocellular carcinoma (see section 5.1).Renal cell carcinomaSorafenib Accord is indicated for the treatment of patients with advanced renal cell carcinoma who have failed prior interferon-alpha or interleukin-2 based therapy or are considered unsuitable for such therapy.,NA,2022-09-14T16:48:00Z,2022-11-25T11:16:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/sorafenib-accord
human,Rebetol,"Hepatitis C, Chronic",ribavirin,ribavirin,000246,FALSE,authorised,J05AP01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1999-05-06,NA,Merck Sharp and Dohme B.V,"Antivirals for systemic use, Antivirals for treatment of HCV infections",NA,2022-11-24,39,Rebetol is indicated in combination with other medicinal products for the treatment of chronic hepatitis C (CHC) in adults.Rebetol is indicated in combination with other medicinal products for the treatment of chronic hepatitis C (CHC) for paediatric patients (children 3 years of age and older and adolescents) not previously treated and without liver decompensation.,NA,2017-02-03T01:00:00Z,2022-11-24T17:59:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/rebetol
human,Temybric Ellipta,"Pulmonary Disease, Chronic Obstructive","fluticasone furoate, umeclidinium, vilanterol","fluticasone furoate, umeclidinium bromide, vilanterol trifenatate",005254,FALSE,withdrawn,R03AL08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-06-12,NA,GlaxoSmithKline Trading Services Limited,"Drugs for obstructive airway diseases,",NA,2021-12-11,4,Temybric Ellipta is indicated as a maintenance treatment in adult patients with moderate to severe chronic obstructive pulmonary disease (COPD) who are not adequately treated by a combination of an inhaled corticosteroid and a long-acting β2-agonist or a combination of a long-acting β2-agonist and a long-acting muscarinic antagonist (for effects on symptom control and prevention of exacerbations see section 5.1).,NA,2019-09-23T15:30:00Z,2022-11-24T16:51:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/temybric-ellipta
human,Javlor,"Carcinoma, Transitional Cell;  Urologic Neoplasms",vinflunine,vinflunine,000983,FALSE,authorised,L01CA05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2009-09-21,NA,Pierre Fabre Medicament,Antineoplastic agents,NA,2022-11-07,10,Javlor is indicated in monotherapy for the treatment of adult patients with advanced or metastatic transitional-cell carcinoma of the urothelial tract after failure of a prior platinum-containing regimen.Efficacy and safety of vinflunine have not been studied in patients with performance status ≥ 2.,NA,2018-02-19T02:09:00Z,2022-11-23T16:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/javlor
human,Vumerity,"Multiple Sclerosis, Relapsing-Remitting",diroximel fumarate,diroximel fumarate (biib098),005437,FALSE,authorised,L04AX07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021-11-15,NA,Biogen Netherlands B.V.,Immunosuppressants,2021-09-16,2022-10-27,3,Vumerity is indicated for the treatment of adult patients with relapsing remitting multiple sclerosis (see Section 5.1 for important information on the populations for which efficacy has been established).,NA,2021-09-14T19:01:00Z,2022-11-23T16:02:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/vumerity
human,Ultomiris,"Hemoglobinuria, Paroxysmal",ravulizumab,ravulizumab,004954,FALSE,authorised,L04AA43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-02,NA,Alexion Europe SAS,Selective immunosuppressants,2019-04-26,2022-09-21,9,Paroxysmal nocturnal haemoglobinuria (PNH)Ultomiris is indicated in the treatment of adult and paediatric patients with a body weight of 10 kg or above with PNH:- in patients with haemolysis with clinical symptom(s) indicative of high disease activity.- in patients who are clinically stable after having been treated with eculizumab for at least the past 6 months (see section 5.1).Atypical haemolytic uremic syndrome (aHUS)Ultomiris is indicated in the treatment of patients with a body weight of 10 kg or above with aHUS who are complement inhibitor treatment-naïve or have received eculizumab for at least 3 months and have evidence of response to eculizumab (see section 5.1).Generalized myasthenia gravis (gMG)Ultomiris is indicated as an add-on to standard therapy for the treatment of adult patients with gMG who are anti-acetylcholine receptor (AChR) antibody-positive.,NA,2019-07-10T15:55:00Z,2022-11-23T15:40:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ultomiris
human,Kinpeygo,"Glomerulonephritis, IGA",budesonide,"budesonide, micronised",005653,FALSE,authorised,A07EA06,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2022-07-15,NA,Stada Arzneimittel AG,"Antidiarrheals, intestinal antiinflammatory / antiinfective agents",2022-05-19,2022-11-23,2,"Kinpeygo is indicated for the treatment of primary immunoglobulin A (IgA) nephropathy (IgAN) in adults at risk of rapid disease progression with a urine protein-to-creatinine ratio (UPCR) ≥1.5 g/gram.,",NA,2022-05-17T11:01:00Z,2022-11-23T15:39:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/kinpeygo
human,Rekambys,HIV Infections,rilpivirine,rilpivirine,005060,FALSE,authorised,J05AG05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2020-12-17,NA,Janssen-Cilag International NV,Antivirals for systemic use,2020-10-15,2022-11-21,7,"Rekambys is indicated, in combination with cabotegravir injection, for the treatment of human immunodeficiency virus type 1 (HIV 1) infection in adults who are virologically suppressed (HIV-1 RNA < 50 copies/mL) on a stable antiretroviral regimen without present or past evidence of viral resistance to, and no prior virological failure with, agents of the NNRTI and INI class.",NA,2021-01-04T16:14:00Z,2022-11-23T11:06:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/rekambys
human,Fuzeon,HIV Infections,enfuvirtide,enfuvirtide,000514,FALSE,authorised,J05AX07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2003-05-27,NA,Roche Registration GmbH,Antivirals for systemic use,NA,2022-11-22,23,"Fuzeon is indicated in combination with other antiretroviral medicinal products for the treatment of HIV-1-infected patients who have received treatment with and failed on regimens containing at least one medicinal product from each of the following antiretroviral classes: protease inhibitors, non-nucleoside reverse-transcriptase inhibitors and nucleoside reverse-transcriptase inhibitors, or who have intolerance to previous antiretroviral regimens.In deciding on a new regimen for patients who have failed an antiretroviral regimen, careful consideration should be given to the treatment history of the individual patient and the patterns of mutations associated with different medicinal products. Where available, resistance testing may be appropriate.",NA,2018-04-06T02:00:00Z,2022-11-23T10:56:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/fuzeon
human,Ibandronic Acid Teva,"Breast Neoplasms;  Neoplasm Metastasis;  Fractures, Bone;  Osteoporosis, Postmenopausal",ibandronic acid,ibandronic acid,001195,FALSE,authorised,M05BA06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2010-09-17,NA,Teva Pharma B.V.,Drugs for treatment of bone diseases,2010-06-24,2022-11-22,12,"Ibandronic acid 50mgIbandronic Acid Teva is indicated for the prevention of skeletal events (pathological fractures, bone complications requiring radiotherapy or surgery) in patients with breast cancer and bone metastases.Ibandronic acid 150mgTreatment of osteoporosis in postmenopausal women at increased risk of fracture. A reduction in the risk of vertebral fractures has been demonstrated, efficacy on femoral neck fractures has not been established.",NA,2016-11-10T01:00:00Z,2022-11-22T17:39:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/ibandronic-acid-teva
human,Olanzapine Teva,Schizophrenia;  Bipolar Disorder,olanzapine,olanzapine,000810,FALSE,authorised,N05AH03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2007-12-12,NA,Teva B.V. ,"Psycholeptics,",NA,2021-10-11,29,"AdultsOlanzapine is indicated for the treatment of schizophrenia.Olanzapine is effective in maintaining the clinical improvement during continuation therapy in patients who have shown an initial treatment response.Olanzapine is indicated for the treatment of moderate to severe manic episode.In patients whose manic episode has responded to olanzapine treatment, olanzapine is indicated for the prevention of recurrence in patients with bipolar disorder.",NA,2018-02-19T01:00:00Z,2022-11-22T15:59:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/olanzapine-teva
human,Vyvgart,Myasthenia Gravis,efgartigimod alfa,efgartigimod alfa,005849,FALSE,authorised,L04AA58,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2022-08-10,NA,Argenx,Immunosuppressants,2022-06-23,2022-11-22,2,Vyvgart is indicated as an add on to standard therapy for the treatment of adult patients with generalised myasthenia gravis (gMG) who are anti acetylcholine receptor (AChR) antibody positive.,NA,2022-06-20T17:14:00Z,2022-11-22T14:30:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/vyvgart
human,Elebrato Ellipta,"Pulmonary Disease, Chronic Obstructive","fluticasone furoate, umeclidinium, vilanterol","fluticasone furoate, umeclidinium bromide, vilanterol trifenatate",004781,FALSE,authorised,R03AL08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-11-15,NA,GlaxoSmithKline Trading Services Limited,"Drugs for obstructive airway diseases,",2017-09-14,2022-07-15,10,Elebrato Ellipta is indicated as a maintenance treatment in adult patients with moderate to severe chronic obstructive pulmonary disease (COPD) who are not adequately treated by a combination of an inhaled corticosteroid and a long-acting β2-agonist.,NA,2018-05-30T16:47:00Z,2022-11-22T14:24:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/elebrato-ellipta
human,Anoro Ellipta (previously Anoro),"Pulmonary Disease, Chronic Obstructive","umeclidinium bromide, vilanterol","umeclidinium bromide, vilanterol trifenatate",002751,FALSE,authorised,R03AL03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2014-05-08,NA,GlaxoSmithKline (Ireland) Limited,"Drugs for obstructive airway diseases,",2014-02-20,2022-11-18,18,Anoro Ellipta is indicated as a maintenance bronchodilator treatment to relieve symptoms in adult patients with chronic obstructive pulmonary disease (COPD).,NA,2017-07-13T13:57:00Z,2022-11-22T12:41:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/anoro-ellipta
human,Riluzole Zentiva,Amyotrophic Lateral Sclerosis,riluzole,riluzole,002622,FALSE,authorised,N07XX02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2012-05-07,NA,Zentiva k.s.,Other nervous system drugs,NA,2022-11-15,13,"Riluzole Zentiva is indicated to extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (ALS).Clinical trials have demonstrated that Riluzole Zentiva extends survival for patients with ALS. Survival was defined as patients who were alive, not intubated for mechanical ventilation and tracheotomy-free.There is no evidence that Riluzole Zentiva exerts a therapeutic effect on motor function, lung function, fasciculations, muscle strength and motor symptoms. Riluzole Zentiva has not been shown to be effective in the late stages of ALS.Safety and efficacy of Riluzole Zentiva has only been studied in ALS. Therefore, Riluzole Zentiva should not be used in patients with any other form of motor-neurone disease.",NA,2018-05-08T12:09:00Z,2022-11-22T12:13:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/riluzole-zentiva
human,Rilutek,Amyotrophic Lateral Sclerosis,riluzole,riluzole,000109,FALSE,authorised,N07XX02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1996-06-10,NA,Sanofi Mature IP,Other nervous system drugs,1996-02-14,2022-11-09,31,"Rilutek is indicated to extend life or the time to mechanical ventilation for patients with amyotrophic lateral sclerosis (ALS).Clinical trials have demonstrated that Rilutek extends survival for patients with ALS.Survival was defined as patients who were alive, not intubated for mechanical ventilation and tracheotomy-free.There is no evidence that Rilutek exerts a therapeutic effect on motor function, lung function, fasciculations, muscle strength and motor symptoms.Rilutek has not been shown to be effective in the late stages of ALS.Safety and efficacy of Rilutek has only been studied in ALS. Therefore, Rilutek should not be used in patients with any other form of motor-neurone disease.",NA,2017-11-13T01:09:00Z,2022-11-22T11:58:00Z,https://www.ema.europa.eu/en/medicines/human/EPAR/rilutek
