data_type,tax_status,year,month,type,month_current,month_prior_year,ytd_current,ytd_prior_year,tax_rate
Barrels Produced,Taxable,2017,12,In bottles and cans,10719932,11741809,151411260,155415748,$7/$18 per barrel
Barrels Produced,Taxable,2017,12,In kegs,1236385,1429276,16772664,17000563,$7/$18 per barrel
Barrels Produced,Taxable,2017,12,"Tax Determined, Premises Use",503106,515518,2401473,2014477,$7/$18 per barrel
Barrels Produced,Sub Total Taxable,2017,12,Sub Total Taxable,12459423,13686603,170585397,174430788,$7/$18 per barrel
Barrels Produced,Tax Free,2017,12,For export,377224,431028,6813688,6520689,$7/$18 per barrel
Barrels Produced,Tax Free,2017,12,For vessels and aircraft,55,6,3640,1109,$7/$18 per barrel
Barrels Produced,Tax Free,2017,12,Consumed on brewery premises,21325,34230,118041,148201,$7/$18 per barrel
Barrels Produced,Sub Total Tax-Free,2017,12,Sub Total Tax-Free,398604,465264,6935369,6669999,$7/$18 per barrel
Barrels Produced,Totals,2017,12,Total Removals,12858027,14151867,177520766,181100787,$7/$18 per barrel
Barrels Produced,Totals,2017,12,Stocks On Hand end-of-month:,9533363,10003805,126552294,129480528,$7/$18 per barrel
Barrels Produced,Totals,2018,1,Production,13892411,14529804,13892411,14529804,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,1,In bottles and cans,10884988,11685307,10884988,11685307,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,1,In barrels and kegs,1241826,1208585,1241826,1208585,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,1,"Tax Determined, Premises Use",5366,4504,5366,4504,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,1,Sub Total Taxable,12132180,12898396,12132180,12898396,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,1,For export,573974,539381,573974,539381,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,1,Consumed on brewery premises,1112,1696,1112,1696,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,1,Sub Total Tax-Free,575085,541077,575085,541077,$3.50/$16 per barrel
Barrels Produced,Totals,2018,1,Total Removals,12707266,13439473,12707266,13439473,$3.50/$16 per barrel
Barrels Produced,Totals,2018,1,Stocks On Hand end-of-month:,9715848,9903276,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,2,Production,13466526,13435672,27362104,27966201,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,2,In bottles and cans,10148564,10454288,21033758,22139849,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,2,In barrels and kegs,1118430,1153932,2360831,2363031,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,2,"Tax Determined, Premises Use",4582,4445,9948,8949,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,2,Sub Total Taxable,11271577,11612664,23404537,24511829,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,2,For export,571341,590636,1145323,1130017,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,2,For vessels and aircraft,0,2,0,2,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,2,Consumed on brewery premises,1002,1497,2114,3193,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,2,Sub Total Tax-Free,572343,592135,1147437,1133212,$3.50/$16 per barrel
Barrels Produced,Totals,2018,2,Total Removals,11843919,12204800,24551974,25645042,$3.50/$16 per barrel
Barrels Produced,Totals,2018,2,Stocks On Hand end-of-month:,10914977,10350078,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,3,Production,16145371,16934604,43502154,44899465,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,3,In bottles and cans,12410627,12821408,33443804,34960661,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,3,In barrels and kegs,1550281,1719655,3910000,4081616,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,3,"Tax Determined, Premises Use",685517,549479,695417,558428,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,3,Sub Total Taxable,14646425,15090542,38049221,39600705,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,3,For export,605640,593513,1751130,1723645,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,3,For vessels and aircraft,10,38,10,40,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,3,Consumed on brewery premises,25044,28136,27158,31329,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,3,Sub Total Tax-Free,630694,621687,1778298,1755014,$3.50/$16 per barrel
Barrels Produced,Totals,2018,3,Total Removals,15277119,15712229,39827519,41355719,$3.50/$16 per barrel
Barrels Produced,Totals,2018,3,Stocks On Hand end-of-month:,11556620,11228578,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,4,Production,15665012,15840056,59167166,60739521,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,4,In bottles and cans,12821206,12723798,46265010,47684458,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,4,In barrels and kegs,1302101,1329094,5212101,5410710,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,4,"Tax Determined, Premises Use",4842,4930,700259,563358,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,4,Sub Total Taxable,14128149,14057821,52177370,53658526,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,4,For export,588434,577813,2339564,2301458,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,4,For vessels and aircraft,0,0,10,40,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,4,Consumed on brewery premises,1076,1885,28234,33214,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,4,Sub Total Tax-Free,589510,579699,2367808,2334713,$3.50/$16 per barrel
Barrels Produced,Totals,2018,4,Total Removals,14717659,14637520,54545178,55993239,$3.50/$16 per barrel
Barrels Produced,Totals,2018,4,Stocks On Hand end-of-month:,11389966,11301656,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,5,Production,16742927,17439377,75910093,78178898,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,5,In bottles and cans,13875500,14905650,60140510,62590108,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,5,In barrels and kegs,1382342,1407811,6594443,6818521,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,5,"Tax Determined, Premises Use",5736,5285,705995,568643,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,5,Sub Total Taxable,15263578,16318746,67440948,69977272,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,5,For export,654536,540616,2994100,2842074,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,5,For vessels and aircraft,233,8,243,49,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,5,Consumed on brewery premises,1146,1979,29380,35193,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,5,Sub Total Tax-Free,655915,542603,3023723,2877315,$3.50/$16 per barrel
Barrels Produced,Totals,2018,5,Total Removals,15919493,16861349,70464671,72854588,$3.50/$16 per barrel
Barrels Produced,Totals,2018,5,Stocks On Hand end-of-month:,11439293,11034739,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,6,Production,17857728,18298558,93767821,96477456,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,6,In bottles and cans,14169508,14745557,74310018,77335665,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,6,In barrels and kegs,1498143,1624513,8092585,8443034,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,6,"Tax Determined, Premises Use",802638,672783,1508633,1241426,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,6,Sub Total Taxable,16470288,17042853,83911236,87020125,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,6,For export,692704,539951,3686804,3382025,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,6,For vessels and aircraft,451,1,694,50,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,6,Consumed on brewery premises,28204,28210,57584,63403,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,6,Sub Total Tax-Free,721359,568162,3745082,3445478,$3.50/$16 per barrel
Barrels Produced,Totals,2018,6,Total Removals,17191647,17611015,87656318,90465602,$3.50/$16 per barrel
Barrels Produced,Totals,2018,6,Stocks On Hand end-of-month:,11820177,11264959,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,7,Production,16540513,16143132,110308334,112620588,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,7,In bottles and cans,13936154,13177229,88246172,90512894,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,7,In barrels and kegs,1239547,1270425,9332132,9713459,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,7,"Tax Determined, Premises Use",6579,5604,1515211,1247030,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,7,Sub Total Taxable,15182279,14453257,99093515,101473382,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,7,For export,755920,720033,4442724,4102058,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,7,For vessels and aircraft,0,0,694,50,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,7,Consumed on brewery premises,2576,1906,60160,65309,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,7,Sub Total Tax-Free,758496,721939,4503578,4167417,$3.50/$16 per barrel
Barrels Produced,Totals,2018,7,Total Removals,15940776,15175197,103597093,105640799,$3.50/$16 per barrel
Barrels Produced,Totals,2018,7,Stocks On Hand end-of-month:,11194470,11047434,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,8,Production,16936946,16415787,127245280,129036374,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,8,In bottles and cans,13927580,13987145,102173752,104500039,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,8,In barrels and kegs,1355873,1383153,10688006,11096612,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,8,"Tax Determined, Premises Use",6752,5978,1521964,1253007,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,8,Sub Total Taxable,15290206,15376276,114383721,116849658,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,8,For export,715332,670998,5158056,4773056,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,8,For vessels and aircraft,1915,0,2609,50,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,8,Consumed on brewery premises,1296,1840,61455,67148,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,8,Sub Total Tax-Free,718543,672837,5222121,4840254,$3.50/$16 per barrel
Barrels Produced,Totals,2018,8,Total Removals,16008749,16049113,119605842,121689912,$3.50/$16 per barrel
Barrels Produced,Totals,2018,8,Stocks On Hand end-of-month:,10571913,10588450,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,9,Production,15376335,15628205,142621615,144664580,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,9,In bottles and cans,11993132,12383749,114166884,116883788,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,9,In barrels and kegs,1356854,1448039,12044859,12544651,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,9,"Tax Determined, Premises Use",803529,716545,2325492,1969552,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,9,Sub Total Taxable,14153514,14548332,128537235,131397990,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,9,For export,463754,563007,5621810,5336062,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,9,For vessels and aircraft,12,52,2622,102,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,9,Consumed on brewery premises,26381,29269,87836,96417,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,9,Sub Total Tax-Free,490147,592328,5712268,5432582,$3.50/$16 per barrel
Barrels Produced,Totals,2018,9,Total Removals,14643661,15140660,134249503,136830572,$3.50/$16 per barrel
Barrels Produced,Totals,2018,9,Stocks On Hand end-of-month:,11052218,10808650,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,10,Production,14017300,14789096,156638914,159453675,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,10,In bottles and cans,13895668,12503370,128062552,129387158,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,10,In barrels and kegs,1252668,1483566,13297528,14028217,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,10,"Tax Determined, Premises Use",5590,5231,2331082,1974783,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,10,Sub Total Taxable,15153926,13992168,143691162,145390158,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,10,For export,513223,647368,6135033,5983431,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,10,For vessels and aircraft,0,0,2622,102,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,10,Consumed on brewery premises,1107,1251,88944,97668,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,10,Sub Total Tax-Free,514331,648620,6226599,6081201,$3.50/$16 per barrel
Barrels Produced,Totals,2018,10,Total Removals,15668257,14640787,149917761,151471359,$3.50/$16 per barrel
Barrels Produced,Totals,2018,10,Stocks On Hand end-of-month:,9914874,9949083,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,11,Production,12722896,13432336,169361810,172886012,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,11,In bottles and cans,10737490,11377138,138800042,140764296,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,11,In barrels and kegs,1087854,1225026,14385381,15253243,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,11,"Tax Determined, Premises Use",4965,4576,2336047,1979359,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,11,Sub Total Taxable,11830309,12606740,155521471,157996898,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,11,For export,414642,453572,6549675,6437003,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,11,For vessels and aircraft,9,3484,2631,3586,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,11,Consumed on brewery premises,964,1298,89907,98966,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,11,Sub Total Tax-Free,415614,458354,6642213,6539555,$3.50/$16 per barrel
Barrels Produced,Totals,2018,11,Total Removals,12245923,13065094,162163684,164536453,$3.50/$16 per barrel
Barrels Produced,Totals,2018,11,Stocks On Hand end-of-month:,9971675,9713536,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2018,12,Production,13544352,13201158,183238987,186232086,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,12,In bottles and cans,11007154,10748335,148176859,151595087,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,12,In barrels and kegs,1271402,1265564,15739092,16533401,$3.50/$16 per barrel
Barrels Produced,Taxable,2018,12,"Tax Determined, Premises Use",839121,681736,3288103,2702218,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2018,12,Sub Total Taxable,13117678,12695636,167204054,170830706,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,12,For export,359305,377939,6909496,6814281,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,12,For vessels and aircraft,2,55,2633,3641,$3.50/$16 per barrel
Barrels Produced,Tax Free,2018,12,Consumed on brewery premises,30149,24356,123207,123143,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2018,12,Sub Total Tax-Free,389456,402350,7035336,6941065,$3.50/$16 per barrel
Barrels Produced,Totals,2018,12,Total Removals,13507134,13097985,174239390,177771771,$3.50/$16 per barrel
Barrels Produced,Totals,2018,12,Stocks On Hand end-of-month:,10012579,9692384,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,1,Production,13828780,13892405,13828780,13892405,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,1,In bottles and cans,11196720,10884988,11196720,10884988,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,1,In barrels and kegs,1196450,1241820,1196450,1241820,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,1,"Tax Determined, Premises Use",4509,5366,4509,5366,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,1,Sub Total Taxable,12397679,12132175,12397679,12132175,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,1,For export,416290,573974,416290,573974,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,1,Consumed on brewery premises,1097,1112,1097,1112,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,1,Sub Total Tax-Free,417387,575085,417387,575085,$3.50/$16 per barrel
Barrels Produced,Totals,2019,1,Total Removals,12815066,12707260,12815066,12707260,$3.50/$16 per barrel
Barrels Produced,Totals,2019,1,Stocks On Hand end-of-month:,9798849,9715834,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,2,Production,13073878,13466526,26952188,27362104,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,2,In bottles and cans,10362380,10148564,21583633,21033758,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,2,In barrels and kegs,1064546,1118430,2271954,2360831,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,2,"Tax Determined, Premises Use",3886,4582,8721,9948,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,2,Sub Total Taxable,11430812,11271577,23864308,23404537,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,2,For export,442637,571341,859756,1145323,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,2,Consumed on brewery premises,704,1002,1992,2114,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,2,Sub Total Tax-Free,443341,572343,861747,1147437,$3.50/$16 per barrel
Barrels Produced,Totals,2019,2,Total Removals,11874153,11843919,24726055,24551974,$3.50/$16 per barrel
Barrels Produced,Totals,2019,2,Stocks On Hand end-of-month:,10575347,10914977,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,3,Production,15904939,16168426,41213054,43525486,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,3,In bottles and cans,12242914,12412902,32530852,33443617,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,3,In barrels and kegs,1387609,1554139,3554988,3912788,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,3,"Tax Determined, Premises Use",739765,697387,747847,707335,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,3,Sub Total Taxable,14370287,14664428,36833686,38063741,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,3,For export,420161,605640,1186598,1751130,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,3,For vessels and aircraft,0,10,0,10,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,3,Consumed on brewery premises,23721,25327,25618,27442,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,3,Sub Total Tax-Free,443882,630978,1212216,1778582,$3.50/$16 per barrel
Barrels Produced,Totals,2019,3,Total Removals,14814169,15295406,38045902,39842323,$3.50/$16 per barrel
Barrels Produced,Totals,2019,3,Stocks On Hand end-of-month:,11446606,11572068,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,4,Production,15505179,15666942,56718232,59192428,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,4,In bottles and cans,12912591,12819826,45443443,46263443,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,4,In barrels and kegs,1284021,1302001,4839008,5214790,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,4,"Tax Determined, Premises Use",3656,4842,751503,712178,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,4,Sub Total Taxable,14200268,14126670,51033954,52190411,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,4,For export,451810,588410,1638409,2339540,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,4,For vessels and aircraft,5,0,5,10,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,4,Consumed on brewery premises,836,1123,26454,28564,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,4,Sub Total Tax-Free,452651,589533,1664867,2368115,$3.50/$16 per barrel
Barrels Produced,Totals,2019,4,Total Removals,14652919,14716203,52698821,54558525,$3.50/$16 per barrel
Barrels Produced,Totals,2019,4,Stocks On Hand end-of-month:,11024312,11391419,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,5,Production,15906023,16755737,72624256,75948165,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,5,In bottles and cans,13880744,13877555,59324187,60140998,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,5,In barrels and kegs,1292050,1384703,6131058,6599492,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,5,"Tax Determined, Premises Use",2774,5744,754277,717922,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,5,Sub Total Taxable,15175568,15268002,66209522,67458412,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,5,For export,354177,654536,1992586,2994076,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,5,For vessels and aircraft,0,233,5,243,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,5,Consumed on brewery premises,1002,1185,27456,29749,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,5,Sub Total Tax-Free,355179,655954,2020046,3024068,$3.50/$16 per barrel
Barrels Produced,Totals,2019,5,Total Removals,15530747,15923956,68229568,70482481,$3.50/$16 per barrel
Barrels Produced,Totals,2019,5,Stocks On Hand end-of-month:,10876382,11455695,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,6,Production,17097797,17905208,89811839,93863612,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,6,In bottles and cans,13485781,14180348,72866961,74325216,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,6,In barrels and kegs,1321752,1509676,7473897,8112903,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,6,"Tax Determined, Premises Use",863390,820903,1626914,1540516,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,6,Sub Total Taxable,15670923,16510927,81967772,83978634,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,6,For export,415847,692717,2408442,3686793,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,6,For vessels and aircraft,348,451,352,694,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,6,Consumed on brewery premises,24280,28714,52605,58464,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,6,Sub Total Tax-Free,440474,721882,2461399,3745951,$3.50/$16 per barrel
Barrels Produced,Totals,2019,6,Total Removals,16111397,17232809,84429171,87724585,$3.50/$16 per barrel
Barrels Produced,Totals,2019,6,Stocks On Hand end-of-month:,11389021,11857234,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,7,Production,15724290,16550311,105703077,110431461,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,7,In bottles and cans,13608099,13929267,86340384,88172283,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,7,In barrels and kegs,1208898,1222983,8550749,9176701,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,7,"Tax Determined, Premises Use",3312,6579,1670490,1555924,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,7,Sub Total Taxable,14820309,15158829,96561623,98904908,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,7,For export,484266,755945,2894744,4442810,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,7,Consumed on brewery premises,949,2618,54674,61085,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,7,Sub Total Tax-Free,485215,758563,2949771,4504589,$3.50/$16 per barrel
Barrels Produced,Totals,2019,7,Total Removals,15305524,15917392,99511394,103409497,$3.50/$16 per barrel
Barrels Produced,Totals,2019,7,Stocks On Hand end-of-month:,10669661,11204863,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,8,Production,15359693,16944015,121082009,127395843,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,8,In bottles and cans,13140604,13932531,99700569,102215827,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,8,In barrels and kegs,1180431,1360637,9926746,10722915,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,8,"Tax Determined, Premises Use",2962,6752,1685676,1572608,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,8,Sub Total Taxable,14323997,15299920,111312991,114511350,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,8,For export,440332,715320,3335049,5159552,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,8,For vessels and aircraft,34086,1915,34438,2609,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,8,Consumed on brewery premises,854,1393,56035,62488,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,8,Sub Total Tax-Free,475272,718629,3425522,5224649,$3.50/$16 per barrel
Barrels Produced,Totals,2019,8,Total Removals,14799269,16018548,114738513,119736000,$3.50/$16 per barrel
Barrels Produced,Totals,2019,8,Stocks On Hand end-of-month:,10504796,10588356,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,9,Production,15378683,15463120,136624519,142879231,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,9,In bottles and cans,12528418,12007145,112289292,114227938,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,9,In barrels and kegs,1297699,1376227,11264877,12104784,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,9,"Tax Determined, Premises Use",888468,845255,2614920,2419252,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,9,Sub Total Taxable,14714585,14228627,126169089,128751974,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,9,For export,434759,462906,3770440,5622459,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,9,For vessels and aircraft,2,12,34439,2622,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,9,Consumed on brewery premises,28666,27880,87219,91063,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,9,Sub Total Tax-Free,463427,490799,3892099,5716143,$3.50/$16 per barrel
Barrels Produced,Totals,2019,9,Total Removals,15178012,14719426,130061189,134468117,$3.50/$16 per barrel
Barrels Produced,Totals,2019,9,Stocks On Hand end-of-month:,10579306,11108669,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,10,Production,14344526,14041040,150911244,156915916,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,10,In bottles and cans,11965871,12187060,124227196,126409297,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,10,In barrels and kegs,1199168,1260194,12449966,13362445,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,10,"Tax Determined, Premises Use",2861,6018,2603683,2425149,$3.50/$16 per barrel
Barrels Produced,Sub Total Taxable,2019,10,Sub Total Taxable,13167900,13453272,139280845,142196890,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,10,For export,515181,513132,4285458,6135591,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,10,For vessels and aircraft,0,0,34439,2622,$3.50/$16 per barrel
Barrels Produced,Tax Free,2019,10,Consumed on brewery premises,1077,1160,87906,92222,$3.50/$16 per barrel
Barrels Produced,Sub Total Tax-Free,2019,10,Sub Total Tax-Free,516258,514292,4407803,6230435,$3.50/$16 per barrel
Barrels Produced,Totals,2019,10,Total Removals,13684157,13967564,143688648,148427325,$3.50/$16 per barrel
Barrels Produced,Totals,2019,10,Stocks On Hand end-of-month:,9963435,9947561,NA,NA,$3.50/$16 per barrel
Barrels Produced,Totals,2019,11,Production,12645622,12748191,163711735,169677500,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,11,In bottles and cans,11355468,10746601,135628110,137168344,$3.50/$16 per barrel
Barrels Produced,Taxable,2019,11,In barrels and kegs,1038243,1096527,13511439,14461626,$3.50/$16 per barrel
