issue,costume,character,speech,thought,narrative,depicted
132,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
132,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
132,Costume,Havok = Alex Summers,0,0,0,0
132,Costume,Jubilee = Jubilation Lee,0,0,0,0
132,Costume,Forge = Name Unknown*,0,0,0,0
132,Costume,Gambit = Name Unknown,0,0,0,0
132,Non-Costume,Editor narration,0,0,3,0
132,Non-Costume,Omnipresent narration,0,0,36,0
132,Non-Costume,Professor X = Charles Xavier (no costume)*,4,2,0,6
132,Non-Costume,Wolverine = Logan,0,0,0,0
132,Non-Costume,Cyclops = Scott Summers,12,11,0,16
132,Non-Costume,Marvel Girl/Phoenix = Jean Grey,15,0,0,20
132,Non-Costume,Storm = Ororo Munroe,4,0,0,4
132,Non-Costume,Colossus = Peter (Piotr) Rasputin,3,3,0,4
132,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
132,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
132,Non-Costume,Angel = Warren Worthington,22,0,0,15
132,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,1
132,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
132,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
132,Non-Costume,Rogue = Name Unknown,0,0,0,0
132,Non-Costume,Mystique = Name Unknown*,0,0,0,0
132,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
132,Non-Costume,Longshot = (unknown real name),0,0,0,0
132,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
132,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
132,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
132,Non-Costume,Havok = Alex Summers,0,0,0,0
132,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
132,Non-Costume,Forge = Name Unknown*,0,0,0,0
132,Non-Costume,Gambit = Name Unknown,0,0,0,0
133,Costume,Editor narration,0,0,0,0
133,Costume,Omnipresent narration,0,0,0,0
133,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
133,Costume,Wolverine = Logan,21,20,0,27
133,Costume,Cyclops = Scott Summers,0,15,0,9
133,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
133,Costume,Storm = Ororo Munroe,3,1,0,6
133,Costume,Colossus = Peter (Piotr) Rasputin,2,0,0,4
133,Costume,Nightcrawler = Kurt Wagner,5,1,0,6
133,Costume,Banshee = Sean Cassidy,0,0,0,0
133,Costume,Angel = Warren Worthington,3,3,0,4
133,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
133,Costume,Magneto = Erik Magnus*,0,0,0,0
133,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
133,Costume,Rogue = Name Unknown,0,0,0,0
133,Costume,Mystique = Name Unknown*,0,0,0,0
133,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
133,Costume,Longshot = (unknown real name),0,0,0,0
133,Costume,Dazzler = Alison Blaire,0,0,0,0
133,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
133,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
133,Costume,Havok = Alex Summers,0,0,0,0
133,Costume,Jubilee = Jubilation Lee,0,0,0,0
133,Costume,Forge = Name Unknown*,0,0,0,0
133,Costume,Gambit = Name Unknown,0,0,0,0
133,Non-Costume,Editor narration,0,0,3,0
133,Non-Costume,Omnipresent narration,0,0,30,0
133,Non-Costume,Professor X = Charles Xavier (no costume)*,6,0,0,4
133,Non-Costume,Wolverine = Logan,0,0,0,0
133,Non-Costume,Cyclops = Scott Summers,11,19,0,18
133,Non-Costume,Marvel Girl/Phoenix = Jean Grey,15,0,0,19
133,Non-Costume,Storm = Ororo Munroe,0,4,0,4
133,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,4
133,Non-Costume,Nightcrawler = Kurt Wagner,1,0,0,2
133,Non-Costume,Banshee = Sean Cassidy,5,2,0,5
133,Non-Costume,Angel = Warren Worthington,0,0,0,0
133,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
133,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
133,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
133,Non-Costume,Rogue = Name Unknown,0,0,0,0
133,Non-Costume,Mystique = Name Unknown*,0,0,0,0
133,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
133,Non-Costume,Longshot = (unknown real name),0,0,0,0
133,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
133,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
133,Non-Costume,Moira MacTaggert (scientist helper)*,8,0,0,3
133,Non-Costume,Havok = Alex Summers,0,0,0,0
133,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
133,Non-Costume,Forge = Name Unknown*,0,0,0,0
133,Non-Costume,Gambit = Name Unknown,0,0,0,0
134,Costume,Editor narration,0,0,0,0
134,Costume,Omnipresent narration,0,0,0,0
134,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
134,Costume,Wolverine = Logan,14,1,0,15
134,Costume,Cyclops = Scott Summers,16,24,0,26
134,Costume,Marvel Girl/Phoenix = Jean Grey,6,0,0,2
134,Costume,Storm = Ororo Munroe,4,2,0,16
134,Costume,Colossus = Peter (Piotr) Rasputin,12,5,0,22
134,Costume,Nightcrawler = Kurt Wagner,9,0,0,21
134,Costume,Banshee = Sean Cassidy,0,0,0,0
134,Costume,Angel = Warren Worthington,0,0,0,0
134,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
134,Costume,Magneto = Erik Magnus*,0,0,0,0
134,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
134,Costume,Rogue = Name Unknown,0,0,0,0
134,Costume,Mystique = Name Unknown*,0,0,0,0
134,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
134,Costume,Longshot = (unknown real name),0,0,0,0
134,Costume,Dazzler = Alison Blaire,0,0,0,0
134,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
134,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
134,Costume,Havok = Alex Summers,0,0,0,0
134,Costume,Jubilee = Jubilation Lee,0,0,0,0
134,Costume,Forge = Name Unknown*,0,0,0,0
134,Costume,Gambit = Name Unknown,0,0,0,0
134,Non-Costume,Editor narration,0,0,2,0
134,Non-Costume,Omnipresent narration,0,0,60,0
134,Non-Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
134,Non-Costume,Wolverine = Logan,0,0,0,1
134,Non-Costume,Cyclops = Scott Summers,0,0,0,0
134,Non-Costume,Marvel Girl/Phoenix = Jean Grey,26,7,0,24
134,Non-Costume,Storm = Ororo Munroe,0,0,0,1
134,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,1
134,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,1
134,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
134,Non-Costume,Angel = Warren Worthington,0,0,0,0
134,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
134,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
134,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
134,Non-Costume,Rogue = Name Unknown,0,0,0,0
134,Non-Costume,Mystique = Name Unknown*,0,0,0,0
134,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
134,Non-Costume,Longshot = (unknown real name),0,0,0,0
134,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
134,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
134,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
134,Non-Costume,Havok = Alex Summers,0,0,0,0
134,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
134,Non-Costume,Forge = Name Unknown*,0,0,0,0
134,Non-Costume,Gambit = Name Unknown,0,0,0,0
135,Costume,Editor narration,0,0,0,0
135,Costume,Omnipresent narration,0,0,0,0
135,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
135,Costume,Wolverine = Logan,4,0,0,14
135,Costume,Cyclops = Scott Summers,12,5,0,15
135,Costume,Marvel Girl/Phoenix = Jean Grey,16,12,0,26
135,Costume,Storm = Ororo Munroe,9,9,0,16
135,Costume,Colossus = Peter (Piotr) Rasputin,5,7,0,14
135,Costume,Nightcrawler = Kurt Wagner,8,2,0,12
135,Costume,Banshee = Sean Cassidy,0,0,0,0
135,Costume,Angel = Warren Worthington,1,1,0,2
135,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
135,Costume,Magneto = Erik Magnus*,0,0,0,0
135,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
135,Costume,Rogue = Name Unknown,0,0,0,0
135,Costume,Mystique = Name Unknown*,0,0,0,0
135,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
135,Costume,Longshot = (unknown real name),0,0,0,0
135,Costume,Dazzler = Alison Blaire,0,0,0,0
135,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
135,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
135,Costume,Havok = Alex Summers,0,0,0,0
135,Costume,Jubilee = Jubilation Lee,0,0,0,0
135,Costume,Forge = Name Unknown*,0,0,0,0
135,Costume,Gambit = Name Unknown,0,0,0,0
135,Non-Costume,Editor narration,0,0,5,0
135,Non-Costume,Omnipresent narration,0,0,77,0
135,Non-Costume,Professor X = Charles Xavier (no costume)*,8,0,0,2
135,Non-Costume,Wolverine = Logan,0,0,0,0
135,Non-Costume,Cyclops = Scott Summers,0,0,0,0
135,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
135,Non-Costume,Storm = Ororo Munroe,0,0,0,0
135,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
135,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
135,Non-Costume,Banshee = Sean Cassidy,0,0,0,1
135,Non-Costume,Angel = Warren Worthington,0,0,0,0
135,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
135,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
135,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
135,Non-Costume,Rogue = Name Unknown,0,0,0,0
135,Non-Costume,Mystique = Name Unknown*,0,0,0,0
135,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
135,Non-Costume,Longshot = (unknown real name),0,0,0,0
135,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
135,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
135,Non-Costume,Moira MacTaggert (scientist helper)*,4,0,0,2
135,Non-Costume,Havok = Alex Summers,0,0,0,0
135,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
135,Non-Costume,Forge = Name Unknown*,0,0,0,0
135,Non-Costume,Gambit = Name Unknown,0,0,0,0
136,Costume,Editor narration,0,0,0,0
136,Costume,Omnipresent narration,0,0,0,0
136,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
136,Costume,Wolverine = Logan,9,4,0,16
136,Costume,Cyclops = Scott Summers,27,8,0,18
136,Costume,Marvel Girl/Phoenix = Jean Grey,53,15,0,50
136,Costume,Storm = Ororo Munroe,6,3,0,11
136,Costume,Colossus = Peter (Piotr) Rasputin,8,3,0,14
136,Costume,Nightcrawler = Kurt Wagner,11,0,0,13
136,Costume,Banshee = Sean Cassidy,0,0,0,0
136,Costume,Angel = Warren Worthington,2,0,0,2
136,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
136,Costume,Magneto = Erik Magnus*,0,0,0,0
136,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
136,Costume,Rogue = Name Unknown,0,0,0,0
136,Costume,Mystique = Name Unknown*,0,0,0,0
136,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
136,Costume,Longshot = (unknown real name),0,0,0,0
136,Costume,Dazzler = Alison Blaire,0,0,0,0
136,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
136,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
136,Costume,Havok = Alex Summers,0,0,0,0
136,Costume,Jubilee = Jubilation Lee,0,0,0,0
136,Costume,Forge = Name Unknown*,0,0,0,0
136,Costume,Gambit = Name Unknown,0,0,0,0
136,Non-Costume,Editor narration,0,0,3,0
136,Non-Costume,Omnipresent narration,0,0,31,0
136,Non-Costume,Professor X = Charles Xavier (no costume)*,9,2,0,14
136,Non-Costume,Wolverine = Logan,0,0,0,0
136,Non-Costume,Cyclops = Scott Summers,0,0,0,0
136,Non-Costume,Marvel Girl/Phoenix = Jean Grey,6,1,0,7
136,Non-Costume,Storm = Ororo Munroe,0,0,0,0
136,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
136,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
136,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
136,Non-Costume,Angel = Warren Worthington,0,0,0,0
136,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
136,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
136,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
136,Non-Costume,Rogue = Name Unknown,0,0,0,0
136,Non-Costume,Mystique = Name Unknown*,0,0,0,0
136,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
136,Non-Costume,Longshot = (unknown real name),0,0,0,0
136,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
136,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
136,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
136,Non-Costume,Havok = Alex Summers,0,0,0,0
136,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
136,Non-Costume,Forge = Name Unknown*,0,0,0,0
136,Non-Costume,Gambit = Name Unknown,0,0,0,0
137,Costume,Editor narration,0,0,0,0
137,Costume,Omnipresent narration,0,0,0,0
137,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
137,Costume,Wolverine = Logan,29,17,0,37
137,Costume,Cyclops = Scott Summers,62,14,0,51
137,Costume,Marvel Girl/Phoenix = Jean Grey,42,3,0,38
137,Costume,Storm = Ororo Munroe,23,6,0,31
137,Costume,Colossus = Peter (Piotr) Rasputin,13,5,0,34
137,Costume,Nightcrawler = Kurt Wagner,8,28,0,28
137,Costume,Banshee = Sean Cassidy,0,0,0,0
137,Costume,Angel = Warren Worthington,20,5,0,23
137,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
137,Costume,Magneto = Erik Magnus*,0,0,0,0
137,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
137,Costume,Rogue = Name Unknown,0,0,0,0
137,Costume,Mystique = Name Unknown*,0,0,0,0
137,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
137,Costume,Longshot = (unknown real name),0,0,0,0
137,Costume,Dazzler = Alison Blaire,0,0,0,0
137,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
137,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
137,Costume,Havok = Alex Summers,0,0,0,0
137,Costume,Jubilee = Jubilation Lee,0,0,0,0
137,Costume,Forge = Name Unknown*,0,0,0,0
137,Costume,Gambit = Name Unknown,0,0,0,0
137,Non-Costume,Editor narration,0,0,2,0
137,Non-Costume,Omnipresent narration,0,0,46,0
137,Non-Costume,Professor X = Charles Xavier (no costume)*,8,8,0,11
137,Non-Costume,Wolverine = Logan,0,0,10,4
137,Non-Costume,Cyclops = Scott Summers,0,0,0,0
137,Non-Costume,Marvel Girl/Phoenix = Jean Grey,7,6,0,10
137,Non-Costume,Storm = Ororo Munroe,0,8,0,3
137,Non-Costume,Colossus = Peter (Piotr) Rasputin,2,3,0,3
137,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
137,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
137,Non-Costume,Angel = Warren Worthington,0,0,0,0
137,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
137,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
137,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
137,Non-Costume,Rogue = Name Unknown,0,0,0,0
137,Non-Costume,Mystique = Name Unknown*,0,0,0,0
137,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
137,Non-Costume,Longshot = (unknown real name),0,0,0,0
137,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
137,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
137,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
137,Non-Costume,Havok = Alex Summers,0,0,0,0
137,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
137,Non-Costume,Forge = Name Unknown*,0,0,0,0
137,Non-Costume,Gambit = Name Unknown,0,0,0,0
138,Costume,Editor narration,0,0,0,0
138,Costume,Omnipresent narration,0,0,0,0
138,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
138,Costume,Wolverine = Logan,0,0,0,3
138,Costume,Cyclops = Scott Summers,1,0,0,23
138,Costume,Marvel Girl/Phoenix = Jean Grey,7,0,0,16
138,Costume,Storm = Ororo Munroe,0,0,0,4
138,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,5
138,Costume,Nightcrawler = Kurt Wagner,0,0,0,4
138,Costume,Banshee = Sean Cassidy,0,0,0,3
138,Costume,Angel = Warren Worthington,1,0,0,15
138,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
138,Costume,Magneto = Erik Magnus*,1,0,0,8
138,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
138,Costume,Rogue = Name Unknown,0,0,0,0
138,Costume,Mystique = Name Unknown*,0,0,0,0
138,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
138,Costume,Longshot = (unknown real name),0,0,0,0
138,Costume,Dazzler = Alison Blaire,0,0,0,0
138,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
138,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
138,Costume,Havok = Alex Summers,0,0,0,2
138,Costume,Jubilee = Jubilation Lee,0,0,0,0
138,Costume,Forge = Name Unknown*,0,0,0,0
138,Costume,Gambit = Name Unknown,0,0,0,0
138,Non-Costume,Editor narration,0,0,0,0
138,Non-Costume,Omnipresent narration,0,0,8,0
138,Non-Costume,Professor X = Charles Xavier (no costume)*,3,0,0,13
138,Non-Costume,Wolverine = Logan,0,0,0,1
138,Non-Costume,Cyclops = Scott Summers,9,26,161,22
138,Non-Costume,Marvel Girl/Phoenix = Jean Grey,1,0,0,11
138,Non-Costume,Storm = Ororo Munroe,0,0,0,2
138,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,2
138,Non-Costume,Nightcrawler = Kurt Wagner,2,0,0,1
138,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
138,Non-Costume,Angel = Warren Worthington,0,0,0,6
138,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,4
138,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
138,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
138,Non-Costume,Rogue = Name Unknown,0,0,0,0
138,Non-Costume,Mystique = Name Unknown*,0,0,0,0
138,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
138,Non-Costume,Longshot = (unknown real name),0,0,0,0
138,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
138,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
138,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,2
138,Non-Costume,Havok = Alex Summers,0,0,0,4
138,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
138,Non-Costume,Forge = Name Unknown*,0,0,0,0
138,Non-Costume,Gambit = Name Unknown,0,0,0,0
139,Costume,Editor narration,0,0,0,0
139,Costume,Omnipresent narration,0,0,0,0
139,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
139,Costume,Wolverine = Logan,75,0,0,36
139,Costume,Cyclops = Scott Summers,0,0,0,0
139,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
139,Costume,Storm = Ororo Munroe,12,5,0,9
139,Costume,Colossus = Peter (Piotr) Rasputin,7,1,0,6
139,Costume,Nightcrawler = Kurt Wagner,33,10,0,30
139,Costume,Banshee = Sean Cassidy,0,0,0,0
139,Costume,Angel = Warren Worthington,5,2,0,5
139,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,13,2,0,9
139,Costume,Magneto = Erik Magnus*,0,0,0,0
139,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
139,Costume,Rogue = Name Unknown,0,0,0,0
139,Costume,Mystique = Name Unknown*,0,0,0,0
139,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
139,Costume,Longshot = (unknown real name),0,0,0,0
139,Costume,Dazzler = Alison Blaire,0,0,0,0
139,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
139,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
139,Costume,Havok = Alex Summers,0,0,0,0
139,Costume,Jubilee = Jubilation Lee,0,0,0,0
139,Costume,Forge = Name Unknown*,0,0,0,0
139,Costume,Gambit = Name Unknown,0,0,0,0
139,Non-Costume,Editor narration,0,0,3,0
139,Non-Costume,Omnipresent narration,0,0,35,0
139,Non-Costume,Professor X = Charles Xavier (no costume)*,12,3,0,10
139,Non-Costume,Wolverine = Logan,0,0,0,0
139,Non-Costume,Cyclops = Scott Summers,0,0,0,0
139,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
139,Non-Costume,Storm = Ororo Munroe,6,3,0,8
139,Non-Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
139,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
139,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
139,Non-Costume,Angel = Warren Worthington,0,0,0,0
139,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,13,3,0,9
139,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
139,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
139,Non-Costume,Rogue = Name Unknown,0,0,0,0
139,Non-Costume,Mystique = Name Unknown*,0,0,0,0
139,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
139,Non-Costume,Longshot = (unknown real name),0,0,0,0
139,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
139,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
139,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
139,Non-Costume,Havok = Alex Summers,0,0,0,0
139,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
139,Non-Costume,Forge = Name Unknown*,0,0,0,0
139,Non-Costume,Gambit = Name Unknown,0,0,0,0
140,Costume,Editor narration,0,0,0,0
140,Costume,Omnipresent narration,0,0,0,0
140,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
140,Costume,Wolverine = Logan,37,25,0,35
140,Costume,Cyclops = Scott Summers,0,0,0,0
140,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
140,Costume,Storm = Ororo Munroe,0,0,0,0
140,Costume,Colossus = Peter (Piotr) Rasputin,0,0,0,0
140,Costume,Nightcrawler = Kurt Wagner,15,28,0,23
140,Costume,Banshee = Sean Cassidy,0,0,0,0
140,Costume,Angel = Warren Worthington,9,2,0,7
140,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,0,0,0,0
140,Costume,Magneto = Erik Magnus*,0,0,0,0
140,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
140,Costume,Rogue = Name Unknown,0,0,0,0
140,Costume,Mystique = Name Unknown*,0,0,0,0
140,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
140,Costume,Longshot = (unknown real name),0,0,0,0
140,Costume,Dazzler = Alison Blaire,0,0,0,0
140,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
140,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
140,Costume,Havok = Alex Summers,0,0,0,0
140,Costume,Jubilee = Jubilation Lee,0,0,0,0
140,Costume,Forge = Name Unknown*,0,0,0,0
140,Costume,Gambit = Name Unknown,0,0,0,0
140,Non-Costume,Editor narration,0,0,2,0
140,Non-Costume,Omnipresent narration,0,0,80,0
140,Non-Costume,Professor X = Charles Xavier (no costume)*,5,0,0,2
140,Non-Costume,Wolverine = Logan,4,0,0,2
140,Non-Costume,Cyclops = Scott Summers,0,0,0,0
140,Non-Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
140,Non-Costume,Storm = Ororo Munroe,10,6,0,9
140,Non-Costume,Colossus = Peter (Piotr) Rasputin,10,2,0,6
140,Non-Costume,Nightcrawler = Kurt Wagner,0,0,0,0
140,Non-Costume,Banshee = Sean Cassidy,0,0,0,0
140,Non-Costume,Angel = Warren Worthington,0,0,0,0
140,Non-Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,7,0,0,5
140,Non-Costume,Magneto = Erik Magnus*,0,0,0,0
140,Non-Costume,Phoenix(2) = Rachel Summers,0,0,0,0
140,Non-Costume,Rogue = Name Unknown,0,0,0,0
140,Non-Costume,Mystique = Name Unknown*,0,0,0,0
140,Non-Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
140,Non-Costume,Longshot = (unknown real name),0,0,0,0
140,Non-Costume,Dazzler = Alison Blaire,0,0,0,0
140,Non-Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
140,Non-Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
140,Non-Costume,Havok = Alex Summers,0,0,0,0
140,Non-Costume,Jubilee = Jubilation Lee,0,0,0,0
140,Non-Costume,Forge = Name Unknown*,0,0,0,0
140,Non-Costume,Gambit = Name Unknown,0,0,0,0
141,Costume,Editor narration,0,0,0,0
141,Costume,Omnipresent narration,0,0,0,0
141,Costume,Professor X = Charles Xavier (no costume)*,0,0,0,0
141,Costume,Wolverine = Logan,16,1,0,13
141,Costume,Cyclops = Scott Summers,0,0,0,0
141,Costume,Marvel Girl/Phoenix = Jean Grey,0,0,0,0
141,Costume,Storm = Ororo Munroe,24,2,0,16
141,Costume,Colossus = Peter (Piotr) Rasputin,7,3,0,14
141,Costume,Nightcrawler = Kurt Wagner,16,0,0,17
141,Costume,Banshee = Sean Cassidy,0,0,0,0
141,Costume,Angel = Warren Worthington,3,1,0,8
141,Costume,Ariel/Sprite/Shadowcat = Kitty Pryde,43,4,0,32
141,Costume,Magneto = Erik Magnus*,0,0,0,0
141,Costume,Phoenix(2) = Rachel Summers,0,0,0,0
141,Costume,Rogue = Name Unknown,0,0,0,0
141,Costume,Mystique = Name Unknown*,12,0,0,7
141,Costume,Binary/Ms Marvel = Carol Danvers*,0,0,0,0
141,Costume,Longshot = (unknown real name),0,0,0,0
141,Costume,Dazzler = Alison Blaire,0,0,0,0
141,Costume,Psylocke = Elizabeth (Betsy) Braddock,0,0,0,0
141,Costume,Moira MacTaggert (scientist helper)*,0,0,0,0
141,Costume,Havok = Alex Summers,0,0,0,0
141,Costume,Jubilee = Jubilation Lee,0,0,0,0
141,Costume,Forge = Name Unknown*,0,0,0,0
141,Costume,Gambit = Name Unknown,0,0,0,0
