nature,animal_type,category,suburb,date_range,responsible_office,city
Animal,Other Animal,Nuisance Animal,HOLLAND PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,ROCHEDALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,NUDGEE BEACH,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WAVELL HEIGHTS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,KURABY,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,MANSFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Defecating In Public,BELLBOWRIE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Too Many Animals,BRIGHTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,HAMILTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,WAVELL HEIGHTS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,DEAGON,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,CHERMSIDE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Too Many Animals,ELLEN GROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ELLEN GROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fencing Issues,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,RUNCORN,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,WYNNUM WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,MANSFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Menacing,CARINA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,RUNCORN,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,SANDGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,MACGREGOR,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,BURBANK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,CARINA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MOUNT COOT-THA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MILTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,KENMORE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MILTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,COOPERS PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NUDGEE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,NA,BANYO,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,WYNNUM,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,CARINA HEIGHTS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,MANLY WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,GRACEVILLE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,NATHAN,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Menacing,CAMP HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,SINNAMON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,PADDINGTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD HEIGHTS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,MOUNT CROSBY,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,GREENSLOPES,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Odour,HAMILTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Defecating In Public,EAST BRISBANE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Odour,ASPLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,TOOWONG,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,EIGHT MILE PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,LOTA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,NA,MOGGILL,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,UPPER BROOKFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,RIVERHILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,BALD HILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,MANLY WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,CANNON HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Defecating In Public,BALD HILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,DOOLANDELLA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,NUDGEE BEACH,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,BANYO,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,SEVENTEEN MILE ROCKS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,NUDGEE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,ROBERTSON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,MOUNT GRAVATT EAST,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,NA,ELLEN GROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,WISHART,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,TOOWONG,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MILTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,ASHGROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,WAVELL HEIGHTS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MOUNT COOT-THA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,ROCKLEA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,CAMP HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,GEEBUNG,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,WYNNUM,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,NUDGEE BEACH,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,SPRING HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,MOUNT GRAVATT EAST,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,NORTHGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,TENERIFFE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,GEEBUNG,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,CHERMSIDE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,TARRAGINDI,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,MOUNT GRAVATT,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,WYNNUM WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,WYNNUM,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,SANDGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ALGESTER,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,WYNNUM WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,ST LUCIA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,DARRA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRIDGEMAN DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,EVERTON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,NEWSTEAD,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,RIVERHILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,MOGGILL,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,PARKINSON,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,SUNNYBANK HILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,ALDERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,STRETTON,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,CLAYFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,NORTHGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,CARINDALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Defecating In Public,BELMONT,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,HERSTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,DURACK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,MANLY WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MANLY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ASHGROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Menacing,ASPLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HEATHWOOD,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,WYNNUM,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,STAFFORD,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,HERSTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,DEAGON,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,MOUNT COOT-THA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,DEAGON,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,SUNNYBANK,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,BALD HILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,UPPER BROOKFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Odour,HIGHGATE HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,CHAPEL HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fencing Issues,WYNNUM WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,CHANDLER,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BANYO,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,ASPLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BELMONT,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,CALAMVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,CHAPEL HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,ASHGROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,CARINA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,NATHAN,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,UPPER MOUNT GRAVATT,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,LOTA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Menacing,CARINA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,MANLY WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,NUDGEE BEACH,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,WYNNUM WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,AUCHENFLOWER,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,ALDERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MITCHELTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,NA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,NA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,TARRAGINDI,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,ENOGGERA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,ASPLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BANYO,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,COOPERS PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,COOPERS PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,FORTITUDE VALLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,RIVERHILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,CAMP HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,BALD HILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,SPRING HILL,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,DURACK,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,DURACK,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,DURACK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,WEST END,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STAFFORD,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,MANLY WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,STRETTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,RUNCORN,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,SHERWOOD,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Nuisance Animal,KURABY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,EVERTON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,NORTHGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,ENOGGERA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,ANNERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Defecating In Public,COOPERS PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Defecating In Public,COOPERS PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,KARAWATHA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,EVERTON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,KELVIN GROVE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,WAKERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,TOOWONG,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,NA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,BALD HILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,BRACKEN RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,NORTHGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,EIGHT MILE PLAINS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,ST LUCIA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,KANGAROO POINT,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,FIG TREE POCKET,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,HAMILTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,ROCHEDALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Menacing,UPPER MOUNT GRAVATT,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,UPPER MOUNT GRAVATT,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MITCHELTON,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,CALAMVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Odour,STAFFORD HEIGHTS,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,CHERMSIDE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,GORDON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,KALINGA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BRACKEN RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,BRACKEN RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,ST LUCIA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,GREENSLOPES,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,TARRAGINDI,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,TARRAGINDI,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Odour,EVERTON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fencing Issues,ACACIA RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,INALA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,BOONDALL,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MOUNT GRAVATT EAST,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,RUNCORN,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,SANDGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,RIVERHILLS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,BELLBOWRIE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,KARANA DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,ST LUCIA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,PADDINGTON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Too Many Animals,KALINGA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,NEW FARM,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,ALDERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,BRACKEN RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ROCHEDALE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,KARANA DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,MORNINGSIDE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,SHERWOOD,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,ANNERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,BRACKEN RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Unregistered,CARSELDINE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,EVERTON PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,CARINDALE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,DARRA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,DARRA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Menacing,KARANA DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Odour,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ZILLMERE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,BULIMBA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,HOLLAND PARK WEST,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On A Person,NORTHGATE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,CARINA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,ACACIA RIDGE,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Too Many Animals,AUCHENFLOWER,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Wild Dog,UPPER BROOKFIELD,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,SALISBURY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,FIG TREE POCKET,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MIDDLE PARK,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,WINDSOR,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,BARDON,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,ROBERTSON,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Unregistered,DARRA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Fox,MOGGILL,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,FOREST LAKE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat,Wandering,KEPERRA,apr-jun-2019.csv,NA,Brisbane
Animal,Other Animal,Deer,PULLENVALE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,KARANA DOWNS,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Fencing Issues,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,YERONGA,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,GRACEVILLE,apr-jun-2019.csv,NA,Brisbane
Animal,Cat Trapping,NA,MCDOWALL,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,NA,UPPER MOUNT GRAVATT,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MOUNT GRAVATT EAST,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,NA,GRACEVILLE,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Attack On An Animal,ALDERLEY,apr-jun-2019.csv,NA,Brisbane
Animal,Dog,Wandering,MOOROOKA,apr-jun-2019.csv,NA,Brisbane
Animal,Attack,Not An Attack,NUDGEE BEACH,apr-jun-2019.csv,NA,Brisbane
