ADM_name,ISO3,Date,Name,Type
Comores,COM,2012-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2012-05-01,Labour Day,Public holiday
Comores,COM,2012-06-17,Isra and Mi'raj,Public holiday
Comores,COM,2012-07-06,National Day,Public holiday
Comores,COM,2012-07-19,Eid al-Fitr,Public holiday
Comores,COM,2012-07-20,Eid al-Fitr Holiday,Public holiday
Comores,COM,2012-07-21,Eid al-Fitr Holiday,Public holiday
Comores,COM,2012-10-26,Eid al-Adha,Public holiday
Comores,COM,2012-10-27,Eid al-Adha,Public holiday
Comores,COM,2012-11-12,Maore Day,Public holiday
Comores,COM,2012-11-15,Muharram,Public holiday
Comores,COM,2013-01-01,New Year,Public holiday
Comores,COM,2013-01-25,The Prophet's Birthday,Public holiday
Comores,COM,2013-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2013-05-01,Labour Day,Public holiday
Comores,COM,2013-06-07,Isra and Mi'raj,Public holiday
Comores,COM,2013-07-06,National Day,Public holiday
Comores,COM,2013-07-09,Eid al-Fitr,Public holiday
Comores,COM,2013-07-10,Eid al-Fitr Holiday,Public holiday
Comores,COM,2013-07-11,Eid al-Fitr Holiday,Public holiday
Comores,COM,2013-10-15,Eid al-Adha,Public holiday
Comores,COM,2013-10-16,Eid al-Adha,Public holiday
Comores,COM,2013-11-05,Muharram,Public holiday
Comores,COM,2013-11-12,Maore Day,Public holiday
Comores,COM,2014-01-01,New Year,Public holiday
Comores,COM,2014-01-14,The Prophet's Birthday,Public holiday
Comores,COM,2014-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2014-05-01,Labour Day,Public holiday
Comores,COM,2014-05-27,Isra and Mi'raj,Public holiday
Comores,COM,2014-07-06,National Day,Public holiday
Comores,COM,2014-07-29,Eid al-Fitr,Public holiday
Comores,COM,2014-07-30,Eid al-Fitr Holiday,Public holiday
Comores,COM,2014-07-31,Eid al-Fitr Holiday,Public holiday
Comores,COM,2014-10-05,Eid al-Adha,Public holiday
Comores,COM,2014-10-06,Eid al-Adha,Public holiday
Comores,COM,2014-10-25,Muharram,Public holiday
Comores,COM,2014-11-12,Maore Day,Public holiday
Comores,COM,2015-01-01,New Year,Public holiday
Comores,COM,2015-01-03,The Prophet's Birthday,Public holiday
Comores,COM,2015-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2015-05-01,Labour Day,Public holiday
Comores,COM,2015-05-16,Isra and Mi'raj,Public holiday
Comores,COM,2015-07-06,National Day,Public holiday
Comores,COM,2015-07-18,Eid al-Fitr,Public holiday
Comores,COM,2015-07-19,Eid al-Fitr Holiday,Public holiday
Comores,COM,2015-07-20,Eid al-Fitr Holiday,Public holiday
Comores,COM,2015-09-24,Eid al-Adha,Public holiday
Comores,COM,2015-09-25,Eid al-Adha,Public holiday
Comores,COM,2015-10-14,Muharram,Public holiday
Comores,COM,2015-11-12,Maore Day,Public holiday
Comores,COM,2015-12-24,The Prophet's Birthday,Public holiday
Comores,COM,2016-01-01,New Year,Public holiday
Comores,COM,2016-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2016-05-01,Labour Day,Public holiday
Comores,COM,2016-05-05,Isra and Mi'raj,Public holiday
Comores,COM,2016-07-06,National Day,Public holiday
Comores,COM,2016-07-07,Eid al-Fitr,Public holiday
Comores,COM,2016-07-08,Eid al-Fitr Holiday,Public holiday
Comores,COM,2016-07-09,Eid al-Fitr Holiday,Public holiday
Comores,COM,2016-09-13,Eid al-Adha,Public holiday
Comores,COM,2016-09-14,Eid al-Adha,Public holiday
Comores,COM,2016-10-03,Muharram,Public holiday
Comores,COM,2016-11-12,Maore Day,Public holiday
Comores,COM,2016-12-12,The Prophet's Birthday,Public holiday
Comores,COM,2017-01-01,New Year,Public holiday
Comores,COM,2017-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2017-04-24,Isra and Mi'raj,Public holiday
Comores,COM,2017-05-01,Labour Day,Public holiday
Comores,COM,2017-06-26,Eid al-Fitr,Public holiday
Comores,COM,2017-06-27,Eid al-Fitr Holiday,Public holiday
Comores,COM,2017-06-28,Eid al-Fitr Holiday,Public holiday
Comores,COM,2017-07-06,National Day,Public holiday
Comores,COM,2017-09-02,Eid al-Adha,Public holiday
Comores,COM,2017-09-03,Eid al-Adha,Public holiday
Comores,COM,2017-09-22,Muharram,Public holiday
Comores,COM,2017-11-12,Maore Day,Public holiday
Comores,COM,2017-12-01,The Prophet's Birthday,Public holiday
Comores,COM,2018-01-01,New Year,Public holiday
Comores,COM,2018-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2018-04-13,Isra and Mi'raj,Public holiday
Comores,COM,2018-05-01,Labour Day,Public holiday
Comores,COM,2018-06-15,Eid al-Fitr,Public holiday
Comores,COM,2018-06-16,Eid al-Fitr Holiday,Public holiday
Comores,COM,2018-06-17,Eid al-Fitr Holiday,Public holiday
Comores,COM,2018-07-06,National Day,Public holiday
Comores,COM,2018-08-22,Eid al-Adha,Public holiday
Comores,COM,2018-08-23,Eid al-Adha,Public holiday
Comores,COM,2018-09-12,Muharram,Public holiday
Comores,COM,2018-11-12,Maore Day,Public holiday
Comores,COM,2018-11-21,The Prophet's Birthday,Public holiday
Comores,COM,2019-01-01,New Year,Public holiday
Comores,COM,2019-03-18,Cheikh Al Maarouf Day,Public holiday
Comores,COM,2019-04-03,Isra and Mi'raj,Public holiday
Comores,COM,2019-05-01,Labour Day,Public holiday
Comores,COM,2019-06-04,Eid al-Fitr,Public holiday
Comores,COM,2019-06-05,Eid al-Fitr Holiday,Public holiday
Comores,COM,2019-06-06,Eid al-Fitr Holiday,Public holiday
Comores,COM,2019-07-06,National Day,Public holiday
Comores,COM,2019-08-12,Eid al-Adha,Public holiday
Comores,COM,2019-08-13,Eid al-Adha,Public holiday
Comores,COM,2019-09-01,Muharram,Public holiday
Comores,COM,2019-11-10,The Prophet's Birthday,Public holiday
Comores,COM,2019-11-12,Maore Day,Public holiday
Cape-verde,CPV,2010-05-09,Mother's Day,Observance
Cape-verde,CPV,2010-06-20,Father's Day,Observance
Cape-verde,CPV,2011-05-08,Mother's Day,Observance
Cape-verde,CPV,2011-06-19,Father's Day,Observance
Cape-verde,CPV,2012-05-13,Mother's Day,Observance
Cape-verde,CPV,2012-06-17,Father's Day,Observance
Cape-verde,CPV,2013-05-12,Mother's Day,Observance
Cape-verde,CPV,2013-06-16,Father's Day,Observance
Cape-verde,CPV,2014-05-11,Mother's Day,Observance
Cape-verde,CPV,2014-06-15,Father's Day,Observance
Cape-verde,CPV,2015-05-10,Mother's Day,Observance
Cape-verde,CPV,2015-06-21,Father's Day,Observance
Cape-verde,CPV,2016-05-08,Mother's Day,Observance
Cape-verde,CPV,2016-06-19,Father's Day,Observance
Cape-verde,CPV,2017-05-14,Mother's Day,Observance
Cape-verde,CPV,2017-06-18,Father's Day,Observance
Cape-verde,CPV,2018-05-13,Mother's Day,Observance
Cape-verde,CPV,2018-06-17,Father's Day,Observance
Cape-verde,CPV,2019-05-12,Mother's Day,Observance
Cape-verde,CPV,2019-06-16,Father's Day,Observance
Cape-verde,CPV,2010-01-01,New Year,Public holiday
Cape-verde,CPV,2010-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2010-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2010-05-01,Labour Day,Public holiday
Cape-verde,CPV,2010-06-01,Children's Day,Public holiday
Cape-verde,CPV,2010-07-05,Independence Day,Public holiday
Cape-verde,CPV,2010-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2010-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2010-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2011-01-01,New Year,Public holiday
Cape-verde,CPV,2011-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2011-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2011-05-01,Labour Day,Public holiday
Cape-verde,CPV,2011-06-01,Children's Day,Public holiday
Cape-verde,CPV,2011-07-05,Independence Day,Public holiday
Cape-verde,CPV,2011-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2011-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2011-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2012-01-01,New Year,Public holiday
Cape-verde,CPV,2012-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2012-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2012-05-01,Labour Day,Public holiday
Cape-verde,CPV,2012-06-01,Children's Day,Public holiday
Cape-verde,CPV,2012-07-05,Independence Day,Public holiday
Cape-verde,CPV,2012-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2012-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2012-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2013-01-01,New Year,Public holiday
Cape-verde,CPV,2013-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2013-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2013-05-01,Labour Day,Public holiday
Cape-verde,CPV,2013-06-01,Children's Day,Public holiday
Cape-verde,CPV,2013-07-05,Independence Day,Public holiday
Cape-verde,CPV,2013-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2013-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2013-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2014-01-01,New Year,Public holiday
Cape-verde,CPV,2014-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2014-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2014-05-01,Labour Day,Public holiday
Cape-verde,CPV,2014-06-01,Children's Day,Public holiday
Cape-verde,CPV,2014-07-05,Independence Day,Public holiday
Cape-verde,CPV,2014-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2014-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2014-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2015-01-01,New Year,Public holiday
Cape-verde,CPV,2015-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2015-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2015-05-01,Labour Day,Public holiday
Cape-verde,CPV,2015-06-01,Children's Day,Public holiday
Cape-verde,CPV,2015-07-05,Independence Day,Public holiday
Cape-verde,CPV,2015-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2015-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2015-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2016-01-01,New Year,Public holiday
Cape-verde,CPV,2016-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2016-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2016-02-09,Carnival,Public holiday
Cape-verde,CPV,2016-02-10,Ash Wednesday,Public holiday
Cape-verde,CPV,2016-05-01,Labour Day,Public holiday
Cape-verde,CPV,2016-06-01,Children's Day,Public holiday
Cape-verde,CPV,2016-07-05,Independence Day,Public holiday
Cape-verde,CPV,2016-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2016-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2016-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2017-01-01,New Year,Public holiday
Cape-verde,CPV,2017-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2017-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2017-05-01,Labour Day,Public holiday
Cape-verde,CPV,2017-06-01,Children's Day,Public holiday
Cape-verde,CPV,2017-07-05,Independence Day,Public holiday
Cape-verde,CPV,2017-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2017-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2017-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2018-01-01,New Year,Public holiday
Cape-verde,CPV,2018-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2018-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2018-05-01,Labour Day,Public holiday
Cape-verde,CPV,2018-06-01,Children's Day,Public holiday
Cape-verde,CPV,2018-07-05,Independence Day,Public holiday
Cape-verde,CPV,2018-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2018-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2018-12-25,Christmas Day,Public holiday
Cape-verde,CPV,2019-01-01,New Year,Public holiday
Cape-verde,CPV,2019-01-13,Democracy Day,Public holiday
Cape-verde,CPV,2019-01-20,National Heroes' Day,Public holiday
Cape-verde,CPV,2019-05-01,Labour Day,Public holiday
Cape-verde,CPV,2019-06-01,Children's Day,Public holiday
Cape-verde,CPV,2019-07-05,Independence Day,Public holiday
Cape-verde,CPV,2019-08-15,Assumption of Mary,Public holiday
Cape-verde,CPV,2019-11-01,All Saints' Day,Public holiday
Cape-verde,CPV,2019-12-25,Christmas Day,Public holiday
Costa-rica,CRI,2010-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2010-06-20,Father?s Day,Observance
Costa-rica,CRI,2010-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2010-08-24,National Parks? Day,Observance
Costa-rica,CRI,2010-09-09,Children?s Day,Observance
Costa-rica,CRI,2010-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2010-11-02,All Souls' Day,Observance
Costa-rica,CRI,2010-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2010-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2010-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2011-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2011-06-19,Father?s Day,Observance
Costa-rica,CRI,2011-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2011-08-24,National Parks? Day,Observance
Costa-rica,CRI,2011-09-09,Children?s Day,Observance
Costa-rica,CRI,2011-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2011-11-02,All Souls' Day,Observance
Costa-rica,CRI,2011-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2011-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2011-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2012-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2012-06-17,Father?s Day,Observance
Costa-rica,CRI,2012-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2012-08-24,National Parks? Day,Observance
Costa-rica,CRI,2012-09-09,Children?s Day,Observance
Costa-rica,CRI,2012-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2012-11-02,All Souls' Day,Observance
Costa-rica,CRI,2012-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2012-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2012-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2013-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2013-06-16,Father?s Day,Observance
Costa-rica,CRI,2013-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2013-08-24,National Parks? Day,Observance
Costa-rica,CRI,2013-09-09,Children?s Day,Observance
Costa-rica,CRI,2013-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2013-11-02,All Souls' Day,Observance
Costa-rica,CRI,2013-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2013-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2013-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2014-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2014-06-15,Father?s Day,Observance
Costa-rica,CRI,2014-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2014-08-24,National Parks? Day,Observance
Costa-rica,CRI,2014-09-09,Children?s Day,Observance
Costa-rica,CRI,2014-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2014-11-02,All Souls' Day,Observance
Costa-rica,CRI,2014-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2014-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2014-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2015-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2015-06-21,Father?s Day,Observance
Costa-rica,CRI,2015-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2015-08-24,National Parks? Day,Observance
Costa-rica,CRI,2015-09-09,Children?s Day,Observance
Costa-rica,CRI,2015-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2015-11-02,All Souls' Day,Observance
Costa-rica,CRI,2015-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2015-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2015-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2016-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2016-06-19,Father?s Day,Observance
Costa-rica,CRI,2016-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2016-08-24,National Parks? Day,Observance
Costa-rica,CRI,2016-09-09,Children?s Day,Observance
Costa-rica,CRI,2016-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2016-11-02,All Souls' Day,Observance
Costa-rica,CRI,2016-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2016-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2016-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2017-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2017-06-18,Father?s Day,Observance
Costa-rica,CRI,2017-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2017-08-24,National Parks? Day,Observance
Costa-rica,CRI,2017-09-09,Children?s Day,Observance
Costa-rica,CRI,2017-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2017-11-02,All Souls' Day,Observance
Costa-rica,CRI,2017-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2017-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2017-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2018-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2018-06-17,Father?s Day,Observance
Costa-rica,CRI,2018-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2018-08-24,National Parks? Day,Observance
Costa-rica,CRI,2018-09-09,Children?s Day,Observance
Costa-rica,CRI,2018-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2018-11-02,All Souls' Day,Observance
Costa-rica,CRI,2018-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2018-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2018-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2019-03-19,Saint Joseph's Day,Observance
Costa-rica,CRI,2019-06-16,Father?s Day,Observance
Costa-rica,CRI,2019-08-02,Our Lady of Los ?ngeles,Observance
Costa-rica,CRI,2019-08-24,National Parks? Day,Observance
Costa-rica,CRI,2019-09-09,Children?s Day,Observance
Costa-rica,CRI,2019-10-12,Day of the Cultures,Observance
Costa-rica,CRI,2019-11-02,All Souls' Day,Observance
Costa-rica,CRI,2019-11-22,Teacher?s Day,Observance
Costa-rica,CRI,2019-12-08,Feast of the Immaculate Conception,Observance
Costa-rica,CRI,2019-12-31,New Year?s Eve,Observance
Costa-rica,CRI,2010-01-01,New Year's Day,Public holiday
Costa-rica,CRI,2010-04-01,Maundy Thursday,Public holiday
Costa-rica,CRI,2010-04-02,Good Friday,Public holiday
Costa-rica,CRI,2010-04-11,Battle of Rivas,Public holiday
Costa-rica,CRI,2010-05-01,Labor Day / May Day,Public holiday
Costa-rica,CRI,2010-07-25,Annexation of Guanacaste,Public holiday
Costa-rica,CRI,2010-08-15,Mother's Day,Public holiday
Costa-rica,CRI,2010-09-15,Independence Day,Public holiday
Costa-rica,CRI,2010-12-25,Christmas Day,Public holiday
Costa-rica,CRI,2011-01-01,New Year's Day,Public holiday
Costa-rica,CRI,2011-04-11,Battle of Rivas,Public holiday
Costa-rica,CRI,2011-04-21,Maundy Thursday,Public holiday
Costa-rica,CRI,2011-04-22,Good Friday,Public holiday
Costa-rica,CRI,2011-05-01,Labor Day / May Day,Public holiday
Costa-rica,CRI,2011-07-25,Annexation of Guanacaste,Public holiday
Costa-rica,CRI,2011-08-15,Mother's Day,Public holiday
Costa-rica,CRI,2011-09-15,Independence Day,Public holiday
Costa-rica,CRI,2011-12-25,Christmas Day,Public holiday
Costa-rica,CRI,2012-01-01,New Year's Day,Public holiday
Costa-rica,CRI,2012-04-05,Maundy Thursday,Public holiday
Costa-rica,CRI,2012-04-06,Good Friday,Public holiday
Costa-rica,CRI,2012-04-11,Battle of Rivas,Public holiday
