ISO3,Year,Month,Total,Domestic,International,Total_OS
EST,2011,10,179.521,2.144,177.377,180.105
EST,2011,11,151.528,1.891,149.637,152.219
EST,2011,12,142.742,1.98,140.762,143.08
EST,2012,1,133.273,1.514,131.759,133.493
EST,2012,2,125.804,1.614,124.19,126.054
EST,2012,3,163.573,2.038,161.535,163.783
EST,2012,4,191.656,2.086,189.57,192.027
EST,2012,5,215.075,1.97,213.105,215.679
EST,2012,6,224.968,2.344,222.624,225.565
EST,2012,7,227.873,2.469,225.404,228.287
EST,2012,8,223.484,2.549,220.935,223.815
EST,2012,9,208.067,2.456,205.611,208.506
EST,2012,10,202.796,2.456,200.34,202.93
EST,2012,11,150.764,2.201,148.563,150.973
EST,2012,12,135.094,1.388,133.706,135.178
EST,2013,1,123.139,1.273,121.866,123.461
EST,2013,2,108.612,1.168,107.444,108.891
EST,2013,3,143.652,1.252,142.4,144.017
EST,2013,4,160.495,1.104,159.391,161.127
EST,2013,5,183.407,1.741,181.666,184.252
EST,2013,6,200.012,1.721,198.291,199.831
EST,2013,7,198.795,2.541,196.254,198.501
EST,2013,8,200.405,2.326,198.079,199.782
EST,2013,9,190.431,1.635,188.796,190.329
EST,2013,10,187.84,1.671,186.169,188.005
EST,2013,11,136.779,1.447,135.332,136.043
EST,2013,12,124.998,1.325,123.673,124.562
EST,2014,1,120.548,1.205,119.343,119.911
EST,2014,2,113.71,0.961,112.749,113.157
EST,2014,3,149.286,1.075,148.211,148.901
EST,2014,4,159.035,1.326,157.709,158.758
EST,2014,5,186.132,1.369,184.763,185.567
EST,2014,6,200.877,1.712,199.165,200.507
EST,2014,7,212.112,2.256,209.856,211.92
EST,2014,8,208.671,1.942,206.729,208.537
EST,2014,9,195.525,1.204,194.321,195.301
EST,2014,10,189.193,1.357,187.836,189.084
EST,2014,11,147.57,1.067,146.503,148.372
EST,2014,12,137.147,1.156,135.991,137.276
EST,2015,1,127.698,1.052,126.646,128.089
EST,2015,2,121.827,1.092,120.735,122.462
EST,2015,3,162.494,1.342,161.152,162.797
EST,2015,4,174.411,1.474,172.937,174.527
EST,2015,5,200.502,1.662,198.84,201.53
EST,2015,6,217.155,1.908,215.247,217.812
EST,2015,7,230.818,2.331,228.487,231.251
EST,2015,8,233.652,2.183,231.469,234.237
EST,2015,9,207.006,1.651,205.355,207.426
EST,2015,10,206.634,1.866,204.768,207.276
EST,2015,11,145.37,1.604,143.766,145.679
EST,2015,12,133.411,1.394,132.017,133.577
EST,2016,1,126.673,1.156,125.517,127.472
EST,2016,2,127.811,1.328,126.483,128.037
EST,2016,3,157.596,1.674,155.922,158.023
EST,2016,4,179.293,0.032,179.261,180.268
EST,2016,5,200.537,NA,200.537,201.061
EST,2016,6,224.055,0.762,223.293,224.76
EST,2016,7,227.231,2.296,224.935,227.867
EST,2016,8,227.497,2.386,225.111,228.175
EST,2016,9,214.518,1.776,212.742,214.649
EST,2016,10,210.284,2.276,208.008,210.735
EST,2016,11,159.672,1.901,157.771,159.969
EST,2016,12,159.822,1.774,158.048,159.663
EST,2017,1,154.185,1.455,152.73,154.783
EST,2017,2,149.119,1.438,147.681,149.564
EST,2017,3,184.307,1.64,182.667,184.431
EST,2017,4,202.889,1.773,201.116,203.958
EST,2017,5,232.518,2.166,230.352,234.008
EST,2017,6,258.805,2.322,256.483,259.775
EST,2017,7,270.526,2.933,267.593,272.688
EST,2017,8,272.676,2.856,269.82,274.075
EST,2017,9,264.776,2.023,262.753,266.751
EST,2017,10,255.403,2.074,253.329,257.027
EST,2017,11,201.932,1.891,200.041,202.701
EST,2017,12,188.009,1.953,186.056,188.6
EST,2018,1,174.049,1.72,172.329,NA
EST,2018,2,170.81,1.747,169.063,NA
EST,2018,3,209.683,2.546,207.137,NA
EST,2018,4,237.676,2.159,235.517,NA
EST,2018,5,273.84,2.549,271.291,NA
EST,2018,6,298.147,2.687,295.46,NA
EST,2018,7,310.856,3.264,307.592,NA
EST,2018,8,304.734,2.573,302.161,NA
EST,2018,9,283.175,2.188,280.987,NA
EST,2018,10,283.994,2.243,281.751,NA
EST,2018,11,226.791,2.142,224.649,NA
EST,2018,12,221.773,1.966,219.807,NA
FIN,2010,1,1052.616,190.01,862.606,1211.792
FIN,2010,2,1041.402,219.4,822.002,1214.599
FIN,2010,3,1267.8,271.326,996.474,1476.742
FIN,2010,4,860.07,147.681,712.389,978.632
FIN,2010,5,1222.318,184.809,1037.509,1365.093
FIN,2010,6,1346.123,175.967,1170.156,1480.505
FIN,2010,7,1303.233,116.757,1186.476,1393.846
FIN,2010,8,1275.217,156.87,1118.347,1403.362
FIN,2010,9,1286.259,205.073,1081.186,1449.94
FIN,2010,10,1342.615,195.739,1146.876,1493.72
FIN,2010,11,1137.52,217.334,920.186,1309.069
FIN,2010,12,1085.463,169.29,916.173,1205.836
FIN,2011,1,1161.332,202.757,958.575,1299.345
FIN,2011,2,1130.671,223.867,906.804,1291.05
FIN,2011,3,1351.546,278.591,1072.955,1553.1
FIN,2011,4,1367.587,259.895,1107.692,1555.925
FIN,2011,5,1443.21,241.435,1201.775,1612.285
FIN,2011,6,1550.563,221.515,1329.048,1714.458
FIN,2011,7,1514.558,160.434,1354.124,1634.687
FIN,2011,8,1435.078,194.47,1240.608,1581.654
FIN,2011,9,1431.985,244.318,1187.667,1604.939
FIN,2011,10,1468.349,232.668,1235.681,1631.614
FIN,2011,11,1197.71,243.281,954.429,1381.035
FIN,2011,12,1321.809,250.815,1070.994,1501.766
FIN,2012,1,1256.353,246.19,1010.163,1454
FIN,2012,2,1251.262,273.035,978.227,1475.046
FIN,2012,3,1437.276,325.863,1111.413,1705.972
FIN,2012,4,1388.408,251.304,1137.104,1589.277
FIN,2012,5,1415.611,223.568,1192.043,1593.544
FIN,2012,6,1516.745,205.947,1310.798,1688.096
FIN,2012,7,1454.574,147.028,1307.546,1583.892
FIN,2012,8,1415.81,189.868,1225.942,1570.224
FIN,2012,9,1415.054,220.5,1194.554,1595.014
FIN,2012,10,1433.37,209.495,1223.875,1597.035
FIN,2012,11,1197.779,220.998,976.781,1377.286
FIN,2012,12,1276.573,207.384,1069.189,1433.031
FIN,2013,1,1190.652,199.958,990.694,1351.938
FIN,2013,2,1181.445,224.683,956.762,1365.026
FIN,2013,3,1377.146,271.11,1106.036,1605.18
FIN,2013,4,1357.674,226.995,1130.679,1542.073
FIN,2013,5,1420.393,200.544,1219.849,1579.328
FIN,2013,6,1537.015,180.241,1356.774,1685.723
FIN,2013,7,1538.437,130.453,1407.984,1652.252
FIN,2013,8,1493.923,166.5,1327.423,1634.767
FIN,2013,9,1461.236,209.39,1251.846,1631.917
FIN,2013,10,1478.043,202.653,1275.39,1638.614
FIN,2013,11,1193.585,211.86,981.725,1373.305
FIN,2013,12,1335.842,215.12,1120.722,1505.654
FIN,2014,1,1252.591,210.783,1041.808,1428.043
FIN,2014,2,1226.866,232.089,994.777,1422.316
FIN,2014,3,1426.007,283.757,1142.25,1665.567
FIN,2014,4,1420.894,221.023,1199.871,1601.568
FIN,2014,5,1465.517,201.949,1263.568,1630.228
FIN,2014,6,1609.155,192.18,1416.975,1769.495
FIN,2014,7,1563.729,130.431,1433.298,1674.548
FIN,2014,8,1537.721,177.697,1360.024,1686.583
FIN,2014,9,1495.137,212.735,1282.402,1667.9
FIN,2014,10,1546.467,212.435,1334.032,1715.049
FIN,2014,11,1261.839,221.129,1040.71,1449.544
FIN,2014,12,1366.008,219.986,1146.022,1540.539
FIN,2015,1,1246.361,200.422,1045.939,1409.742
FIN,2015,2,1246.082,233.711,1012.371,1439.561
FIN,2015,3,1440.44,278.331,1162.109,1672.013
FIN,2015,4,1410.426,219.654,1190.772,1591.839
FIN,2015,5,1474.746,205.844,1268.902,1642.501
FIN,2015,6,1599.596,198.065,1401.531,1760.203
FIN,2015,7,1607.679,147.618,1460.061,1721.039
FIN,2015,8,1579.508,187.203,1392.305,1734.337
FIN,2015,9,1530.338,218.95,1311.388,1705.214
FIN,2015,10,1590.824,224.742,1366.082,1766.733
FIN,2015,11,1315.051,239.831,1075.22,1516.012
FIN,2015,12,1438.195,244.765,1193.43,1626.91
FIN,2016,1,1310.388,221.145,1089.243,1490.049
FIN,2016,2,1350.495,264.109,1086.386,1570.64
FIN,2016,3,1489.029,285.024,1204.005,1730.433
FIN,2016,4,1419.066,234.394,1184.672,1609.9
FIN,2016,5,1526.576,215.661,1310.915,1706.843
FIN,2016,6,1644.55,196.714,1447.836,1810.22
FIN,2016,7,1642.879,136.396,1506.483,1743.922
FIN,2016,8,1597.493,185.964,1411.529,1756.432
FIN,2016,9,1584.146,230.012,1354.134,1776.05
FIN,2016,10,1583.955,214.426,1369.529,1758.298
FIN,2016,11,1368.336,250.151,1118.185,1580.665
FIN,2016,12,1583.041,254.884,1328.157,1777.723
FIN,2017,1,1444.45,249.961,1194.489,1651.608
FIN,2017,2,1414.963,267.415,1147.548,1636.33
FIN,2017,3,1583.773,299.521,1284.252,1835.193
FIN,2017,4,1574.73,232.604,1342.126,1767.804
FIN,2017,5,1694.938,212.765,1482.173,1855.712
FIN,2017,6,1825.647,187.552,1638.095,1953.351
FIN,2017,7,1830.037,126.227,1703.81,1901.682
FIN,2017,8,1791.313,185.198,1606.115,1927.09
FIN,2017,9,1767.359,228.501,1538.858,1922.685
FIN,2017,10,1784.812,225.763,1559.049,1953.44
FIN,2017,11,1563.301,268.866,1294.435,1778.436
FIN,2017,12,1779.624,274.293,1505.331,1966.368
FIN,2018,1,1625.31,278.967,1346.343,NA
FIN,2018,2,1599.966,295.415,1304.551,NA
FIN,2018,3,1818.956,326.912,1492.044,NA
FIN,2018,4,1783.442,260.17,1523.272,NA
FIN,2018,5,1898.459,229.351,1669.108,NA
FIN,2018,6,2033.407,201.151,1832.256,NA
FIN,2018,7,2045.461,153.933,1891.528,NA
FIN,2018,8,1958.823,192.274,1766.549,NA
FIN,2018,9,1899.198,231.651,1667.547,NA
FIN,2018,10,1915.859,239.026,1676.833,NA
FIN,2018,11,1648.033,274.654,1373.379,NA
FIN,2018,12,1946.616,308.16,1638.456,NA
FRA,2010,1,8013.729,1858.247,6155.482,8933.803
FRA,2010,2,7617.465,1766.65,5850.815,8584.127
FRA,2010,3,9252.808,2157.837,7094.971,10476.041
FRA,2010,4,8650.577,1886.777,6763.8,9701.404
FRA,2010,5,10829.461,2297.133,8532.328,12242.146
FRA,2010,6,10957.697,2408.768,8548.929,12436.128
FRA,2010,7,12556.643,2562.835,9993.808,13829.141
FRA,2010,8,12287.209,2372.584,9914.625,13327.409
FRA,2010,9,10788.765,2225.727,8563.038,12159.483
FRA,2010,10,10530.337,2223.298,8307.039,11914.907
FRA,2010,11,8635.091,2090.407,6544.684,10014.801
FRA,2010,12,8577.425,2077.341,6500.084,9803.217
FRA,2011,1,8534.426,2029.09,6505.336,9666.252
FRA,2011,2,8033.804,1911.195,6122.609,9184.92
FRA,2011,3,9490.702,2200.529,7290.173,10880.341
FRA,2011,4,10846.023,2301.672,8544.351,12289.846
FRA,2011,5,11260.615,2402.182,8858.433,12890.589
FRA,2011,6,11527.957,2534.281,8993.676,13159.757
FRA,2011,7,13202.996,2653.42,10549.576,14628.869
FRA,2011,8,12483.7,2378.797,10104.903,13647.077
FRA,2011,9,11558.81,2382.91,9175.9,13084.309
FRA,2011,10,10897.892,2326.226,8571.666,12396.493
FRA,2011,11,8842.73,2130.594,6712.136,10275.857
FRA,2011,12,9333.602,2279.145,7054.457,10702.037
FRA,2012,1,8750.735,2091.218,6659.517,9926.86
FRA,2012,2,8335.525,1951.419,6384.106,9458.858
FRA,2012,3,9951.848,2277.619,7674.229,11342.064
FRA,2012,4,11277.694,2339.312,8938.382,12729.481
FRA,2012,5,11431.852,2364.142,9067.71,13011.989
FRA,2012,6,11922.585,2556.94,9365.645,13672.697
FRA,2012,7,13536.826,2757.863,10778.963,15163.082
FRA,2012,8,13192.853,2489.598,10703.255,14555.109
FRA,2012,9,11946.555,2396.813,9549.742,13540.834
FRA,2012,10,10927.954,2325.543,8602.411,12495.859
FRA,2012,11,9179.142,2196.759,6982.383,10710.218
FRA,2012,12,9310.893,2249.436,7061.457,10720.771
FRA,2013,1,8648.378,2029.49,6618.888,9727.721
FRA,2013,2,8273.792,1996.605,6277.187,9422.845
FRA,2013,3,10306.089,2305.712,8000.377,11614.362
FRA,2013,4,11183.932,2418.892,8765.04,12642.214
FRA,2013,5,12105.1,2498.755,9606.345,13564.006
FRA,2013,6,12210.129,2578.634,9631.495,13791.385
FRA,2013,7,13550.913,2809.231,10741.682,15019.54
FRA,2013,8,13836.436,2582.065,11254.371,14999.451
FRA,2013,9,12216.344,2455.672,9760.672,13701.866
FRA,2013,10,11513.218,2458.974,9054.244,13049.354
FRA,2013,11,9203.807,2176.129,7027.678,10641.99
FRA,2013,12,9714.737,2313.838,7400.899,11095.779
FRA,2014,1,9064.682,2052.571,7012.111,10187.663
FRA,2014,2,8617.924,1983.371,6634.553,9786.551
FRA,2014,3,10378.139,2288.84,8089.299,11741.285
FRA,2014,4,11763.853,2398.588,9365.265,13245.209
FRA,2014,5,12405.522,2386.227,10019.295,13904.063
FRA,2014,6,12867.582,2672.673,10194.909,14605.145
FRA,2014,7,13913.622,2731.1,11182.522,15402.771
FRA,2014,8,14548.741,2536.819,12011.922,15760.504
FRA,2014,9,11434.54,1986.923,9447.617,12568.096
FRA,2014,10,11970.793,2454.215,9516.578,13547.234
FRA,2014,11,9364.723,2114.97,7249.753,10806.697
FRA,2014,12,10030.55,2314.652,7715.898,11452.142
FRA,2015,1,9330.402,2053.546,7276.856,10406.368
FRA,2015,2,8973.519,2018.312,6955.207,10121.316
FRA,2015,3,10519.596,2276.636,8242.96,11875.472
FRA,2015,4,11754.598,2330.996,9423.602,13109.483
FRA,2015,5,12887.801,2446.547,10441.254,14355.328
FRA,2015,6,12990.793,2594.716,10396.077,14621.799
FRA,2015,7,14637.298,2703.031,11934.267,16029.529
FRA,2015,8,15051.15,2531.99,12519.16,16180.428
FRA,2015,9,12976.938,2407.038,10569.9,14492.484
FRA,2015,10,12573.842,2483.056,10090.786,14111.446
FRA,2015,11,9279.859,2061.323,7218.536,10646.689
FRA,2015,12,9891.773,2258.917,7632.856,11222.338
FRA,2016,1,9500.484,2074.25,7426.234,10881.72
FRA,2016,2,9421.939,2094.892,7327.047,10932.784
FRA,2016,3,10771.06,2282.172,8488.888,12393.72
FRA,2016,4,12360.62,2467.19,9893.43,14251.84
FRA,2016,5,13087.761,2531.212,10556.549,15108.878
FRA,2016,6,13149.053,2630.333,10518.72,15309.791
FRA,2016,7,15149.478,2756.897,12392.581,17197.245
FRA,2016,8,14964.678,2524.795,12439.883,16770.338
FRA,2016,9,13187.194,2467.197,10719.997,15240.441
FRA,2016,10,12801.655,2532.424,10269.231,14782.692
FRA,2016,11,9950.959,2208.258,7742.701,11627.789
FRA,2016,12,10935.721,2398.316,8537.405,12596.088
FRA,2017,1,10253.846,2190.45,8063.396,11710.202
FRA,2017,2,9890.411,2097.346,7793.065,11367.644
FRA,2017,3,11308.326,2353.014,8955.312,12989.969
FRA,2017,4,13452.179,2529.702,10922.477,15367.587
FRA,2017,5,13616.813,2567.003,11049.81,15678.453
FRA,2017,6,13863.102,2781.151,11081.951,16145.985
FRA,2017,7,16130.763,2933.012,13197.751,18303.699
FRA,2017,8,15980.8,2675.968,13304.832,17884.698
FRA,2017,9,14103.738,2572.795,11530.943,16242.312
FRA,2017,10,13524.224,2622.463,10901.761,15564.967
FRA,2017,11,10657.504,2286.147,8371.357,11557.276
FRA,2017,12,11314.779,2414.973,8899.806,12979.816
FRA,2018,1,10885.368,2302.505,8582.863,NA
FRA,2018,2,10183.848,2080.617,8103.231,NA
FRA,2018,3,12250.339,2432.437,9817.902,NA
FRA,2018,4,13606.815,2534.073,11072.742,NA
FRA,2018,5,14195.103,2627.829,11567.274,NA
FRA,2018,6,14826.254,2863.874,11962.38,NA
FRA,2018,7,16759.218,3065.231,13693.987,NA
FRA,2018,8,16673.238,2818.678,13854.56,NA
FRA,2018,9,14945.124,2687.711,12257.413,NA
FRA,2018,10,14439.815,2761.325,11678.49,NA
FRA,2018,11,11348.905,2369.629,8979.276,NA
FRA,2018,12,11877.152,2491.199,9385.953,NA
FRO,2015,1,NA,NA,NA,15.461
FRO,2015,2,NA,NA,NA,12.756
FRO,2015,3,NA,NA,NA,22.604
FRO,2015,4,NA,NA,NA,19.971
FRO,2015,5,NA,NA,NA,23.987
FRO,2015,6,NA,NA,NA,28.909
FRO,2015,7,NA,NA,NA,40.798
FRO,2015,8,NA,NA,NA,32.098
FRO,2015,9,NA,NA,NA,23.334
FRO,2015,10,NA,NA,NA,22.582
FRO,2015,11,NA,NA,NA,17.496
FRO,2015,12,NA,NA,NA,16.389
FRO,2016,1,NA,NA,NA,16.354
FRO,2016,2,NA,NA,NA,16.367
FRO,2016,3,NA,NA,NA,23.417
FRO,2016,4,NA,NA,NA,20.162
FRO,2016,5,NA,NA,NA,26.028
FRO,2016,6,NA,NA,NA,29.422
FRO,2016,7,NA,NA,NA,42.955
FRO,2016,8,NA,NA,NA,33.937
FRO,2016,9,NA,NA,NA,24.553
FRO,2016,10,NA,NA,NA,23.654
FRO,2016,11,NA,NA,NA,17.851
FRO,2016,12,NA,NA,NA,17.693
FRO,2017,1,NA,NA,NA,17.757
FRO,2017,2,NA,NA,NA,14.735
FRO,2017,3,NA,NA,NA,18.094
FRO,2017,4,NA,NA,NA,29.433
FRO,2017,5,NA,NA,NA,32.594
FRO,2017,6,NA,NA,NA,36.657
FRO,2017,7,NA,NA,NA,51.765
FRO,2017,8,NA,NA,NA,41.162
FRO,2017,9,NA,NA,NA,28.867
FRO,2017,10,NA,NA,NA,29.405
FRO,2017,11,NA,NA,NA,20.39
FRO,2017,12,NA,NA,NA,20.529
GBR,2010,1,12254.789,1380.903,10873.886,13585.092
GBR,2010,2,12471.114,1604.265,10866.849,14023.125
GBR,2010,3,14614.54,1827.721,12786.819,16379.075
GBR,2010,4,12613.558,1409.196,11204.362,13966.869
GBR,2010,5,16650.57,1687.884,14962.686,18268.444
GBR,2010,6,18690.048,1934.658,16755.39,20550.443
GBR,2010,7,21122.342,2062.692,19059.65,23108.195
GBR,2010,8,21397.885,2058.664,19339.221,23378.022
GBR,2010,9,19456.295,2003.248,17453.047,21388.415
GBR,2010,10,18048.65,1997.807,16050.843,19980.105
GBR,2010,11,13299.407,1709.547,11589.86,14944.783
GBR,2010,12,12268.536,1306.157,10962.379,13515.745
GBR,2011,1,12707.212,1444.976,11262.236,14096.536
GBR,2011,2,12449.019,1532.253,10916.766,13930.869
GBR,2011,3,14444.658,1763.588,12681.07,16142.296
GBR,2011,4,16635.915,1706.348,14929.567,18277.466
GBR,2011,5,17925.22,1764.959,16160.261,19624.645
GBR,2011,6,19360.3,1876.159,17484.141,21176.001
GBR,2011,7,21616.363,1943.316,19673.047,23496.883
GBR,2011,8,21602.203,1955.975,19646.228,23485.825
GBR,2011,9,19944.537,1882.114,18062.423,21769.242
GBR,2011,10,17972.962,1825.57,16147.392,19748.334
GBR,2011,11,13207.116,1678.515,11528.601,14829.859
GBR,2011,12,13671.248,1548.397,12122.851,15074.405
GBR,2012,1,12794.334,1408.903,11385.431,14153.342
GBR,2012,2,12757.782,1532.54,11225.242,14244.639
GBR,2012,3,15059.277,1735.41,13323.867,16747.618
GBR,2012,4,16562.599,1743.49,14819.109,18257.052
GBR,2012,5,17791.6,1833.325,15958.275,19565.931
GBR,2012,6,19742.454,1817.161,17925.293,21516.818
GBR,2012,7,21173.37,1866.187,19307.183,23010.509
GBR,2012,8,21481.747,1883.102,19598.645,23325.595
GBR,2012,9,20021.956,1819.066,18202.89,21824.001
GBR,2012,10,18014.804,1826.603,16188.201,19817.028
GBR,2012,11,13778.837,1746.506,12032.331,15490.507
GBR,2012,12,13888.255,1567.492,12320.763,15411.906
GBR,2013,1,12737.418,1374.397,11363.021,14064.403
GBR,2013,2,12712.13,1512.726,11199.404,14190.332
GBR,2013,3,15542.768,1725.282,13817.486,17226.815
GBR,2013,4,16628.828,1728.663,14900.165,18298.368
GBR,2013,5,19041.393,1872.962,17168.431,20854.648
GBR,2013,6,20534.953,1884.768,18650.185,22368.104
GBR,2013,7,22157.287,2007.903,20149.384,24106.449
GBR,2013,8,22685.429,2004.618,20680.811,24627.37
GBR,2013,9,20770.978,1918.098,18852.88,22634.499
GBR,2013,10,18889.084,1920.309,16968.775,20745.589
GBR,2013,11,14202.535,1754.545,12447.99,15908.886
GBR,2013,12,14566.177,1614.218,12951.959,16130.985
GBR,2014,1,13470.31,1461.39,12008.92,14878.774
GBR,2014,2,13249.17,1555.737,11693.433,14754.585
GBR,2014,3,15519.953,1761.705,13758.248,17225.107
GBR,2014,4,18075.203,1805.96,16269.243,19839.646
GBR,2014,5,19861.998,1897.155,17964.843,21700.561
GBR,2014,6,21296.412,1925.051,19371.361,23164.417
GBR,2014,7,22976.005,2017.736,20958.269,24922.833
GBR,2014,8,23782.567,1988.785,21793.782,25697.846
GBR,2014,9,21599.908,1914.148,19685.76,23449.01
GBR,2014,10,19720.748,1964.134,17756.614,21618.373
GBR,2014,11,14979.167,1834.435,13144.732,16755.861
GBR,2014,12,15490.681,1735.93,13754.751,17160.96
GBR,2015,1,14341.428,1535.379,12806.049,15818.211
GBR,2015,2,14183.231,1667.337,12515.894,15790.817
GBR,2015,3,16894.634,1914.422,14980.212,18746.653
GBR,2015,4,18529.782,1904.302,16625.48,20370.821
GBR,2015,5,20791.446,1974.74,18816.706,22706.404
GBR,2015,6,22259.414,2041.07,20218.344,24251.744
GBR,2015,7,24427.872,2127.85,22300.022,26494.075
GBR,2015,8,24946.702,2079.543,22867.159,26967.349
GBR,2015,9,22742.506,2024.844,20717.662,24660.964
GBR,2015,10,21014.595,2012.257,19002.338,22973.536
GBR,2015,11,15882.794,1830.455,14052.339,17666.911
GBR,2015,12,16256.033,1716.629,14539.404,17909.457
GBR,2016,1,15285.237,1538.35,13746.887,16778.432
GBR,2016,2,15602.504,1718.889,13883.615,17288.126
GBR,2016,3,18328.072,1888.08,16439.992,20172.431
GBR,2016,4,19451.507,1889.235,17562.272,21266.228
GBR,2016,5,21879.677,1975.283,19904.394,23812.394
GBR,2016,6,23671.944,2029.695,21642.249,25677.069
GBR,2016,7,26212.471,2112.668,24099.803,28269.21
GBR,2016,8,26611.629,2153.457,24458.172,28710.395
GBR,2016,9,24248.072,2048.827,22199.245,26251.07
GBR,2016,10,22330.674,2037.673,20293.001,24318.407
GBR,2016,11,17020.895,1888.767,15132.128,18860.039
GBR,2016,12,18226.191,1796.018,16430.173,19972.404
GBR,2017,1,16837.713,1607.749,15229.964,18400.908
GBR,2017,2,16661.42,1704.76,14956.66,18331.189
GBR,2017,3,19315.393,1945.946,17369.447,21226.488
GBR,2017,4,22138.439,1973.272,20165.167,24078.63
GBR,2017,5,23581.805,2041.056,21540.749,25589.828
GBR,2017,6,25255.767,2094.002,23161.765,27318.167
GBR,2017,7,27616.26,2146.262,25469.998,29705.623
GBR,2017,8,28151.384,2183.853,25967.531,30306.249
GBR,2017,9,25668.788,2039.696,23629.092,27632.202
GBR,2017,10,23215.001,2051.158,21163.843,25257.177
GBR,2017,11,17651.755,1871.969,15779.786,19495.269
GBR,2017,12,18535.729,1757.473,16778.256,20259.907
GBR,2018,1,17134.006,1588.801,15545.205,NA
GBR,2018,2,16928.973,1631.498,15297.475,NA
GBR,2018,3,19970.313,1820.078,18150.235,NA
GBR,2018,4,22118.281,1991.961,20126.32,NA
GBR,2018,5,24278.054,2118.595,22159.459,NA
GBR,2018,6,26347.056,2124.097,24222.959,NA
GBR,2018,7,28284.256,2206.091,26078.165,NA
GBR,2018,8,28740.892,2242.468,26498.424,NA
GBR,2018,9,26089.333,2055.654,24033.679,NA
GBR,2018,10,24342.698,2116.464,22226.234,NA
GBR,2018,11,18599.307,1938.749,16660.558,NA
GBR,2018,12,19356.986,1826.321,17530.665,NA
GEO,2010,1,NA,NA,NA,49.838
GEO,2010,2,NA,NA,NA,40.486
GEO,2010,3,NA,NA,NA,49.514
GEO,2010,4,NA,NA,NA,49.733
GEO,2010,5,NA,NA,NA,59.8
GEO,2010,6,NA,NA,NA,73.719
GEO,2010,7,NA,NA,NA,96.115
GEO,2010,8,NA,NA,NA,103.826
GEO,2010,9,NA,NA,NA,91.452
GEO,2010,10,NA,NA,NA,79.535
GEO,2010,11,NA,NA,NA,62.979
GEO,2010,12,NA,NA,NA,65.773
GEO,2011,1,NA,NA,NA,63.359
GEO,2011,2,NA,NA,NA,52.995
GEO,2011,3,NA,NA,NA,64.414
GEO,2011,4,NA,NA,NA,70.534
GEO,2011,5,NA,NA,NA,82.867
GEO,2011,6,NA,NA,NA,94.791
GEO,2011,7,NA,NA,NA,116.674
GEO,2011,8,NA,NA,NA,130.998
GEO,2011,9,NA,NA,NA,123.058
GEO,2011,10,NA,NA,NA,100.041
GEO,2011,11,NA,NA,NA,77.775
GEO,2011,12,NA,NA,NA,81.173
GEO,2012,1,NA,NA,NA,85.361
GEO,2012,2,NA,NA,NA,72.876
GEO,2012,3,NA,NA,NA,88.895
GEO,2012,4,NA,NA,NA,99.486
GEO,2012,5,NA,NA,NA,108.233
GEO,2012,6,NA,NA,NA,129.6
GEO,2012,7,NA,NA,NA,153.658
GEO,2012,8,NA,NA,NA,173.967
GEO,2012,9,NA,NA,NA,158.551
GEO,2012,10,NA,NA,NA,121.273
GEO,2012,11,NA,NA,NA,99.441
GEO,2012,12,NA,NA,NA,97.813
GEO,2013,1,NA,NA,NA,91.766
GEO,2013,2,NA,NA,NA,85.38
GEO,2013,3,NA,NA,NA,106.106
GEO,2013,4,NA,NA,NA,112.028
GEO,2013,5,NA,NA,NA,134.84
GEO,2013,6,NA,NA,NA,156.937
GEO,2013,7,NA,NA,NA,182.489
GEO,2013,8,NA,NA,NA,217.703
GEO,2013,9,NA,NA,NA,190.296
GEO,2013,10,NA,NA,NA,148.615
GEO,2013,11,NA,NA,NA,111.1
GEO,2013,12,NA,NA,NA,107.515
GEO,2014,1,NA,NA,NA,123.47
GEO,2014,2,NA,NA,NA,109.462
GEO,2014,3,NA,NA,NA,128.524
GEO,2014,4,NA,NA,NA,138.228
GEO,2014,5,NA,NA,NA,162.191
GEO,2014,6,NA,NA,NA,194.213
GEO,2014,7,NA,NA,NA,233.154
GEO,2014,8,NA,NA,NA,275.567
GEO,2014,9,NA,NA,NA,213.709
GEO,2014,10,NA,NA,NA,167.694
GEO,2014,11,NA,NA,NA,134.853
GEO,2014,12,NA,NA,NA,126.374
GEO,2015,1,NA,NA,NA,123.853
GEO,2015,2,NA,NA,NA,105.731
GEO,2015,3,NA,NA,NA,132.536
GEO,2015,4,NA,NA,NA,148.738
GEO,2015,5,NA,NA,NA,176.219
GEO,2015,6,NA,NA,NA,204.266
GEO,2015,7,NA,NA,NA,277.526
GEO,2015,8,NA,NA,NA,329.968
GEO,2015,9,NA,NA,NA,267.258
GEO,2015,10,NA,NA,NA,204.29
GEO,2015,11,NA,NA,NA,146.492
GEO,2015,12,NA,NA,NA,140.116
GEO,2016,1,NA,NA,NA,141.743
GEO,2016,2,NA,NA,NA,127.605
GEO,2016,3,NA,NA,NA,162.976
GEO,2016,4,NA,NA,NA,178.011
GEO,2016,5,NA,NA,NA,221.399
GEO,2016,6,NA,NA,NA,249.642
GEO,2016,7,NA,NA,NA,351.891
GEO,2016,8,NA,NA,NA,391.741
GEO,2016,9,NA,NA,NA,353.666
GEO,2016,10,NA,NA,NA,263.441
GEO,2016,11,NA,NA,NA,195.583
GEO,2016,12,NA,NA,NA,198.68
GEO,2017,1,NA,NA,NA,194.104
GEO,2017,2,NA,NA,NA,177.199
