0,DATE,D0,D1,D2,D3,D4,-9,W0,W1,W2,W3,W4,state
0.7,d_20121001,0,0,0,0,0,0,99.2,96.2,71.7,42.1,18.3,washington
0.2,d_20121101,0,0,0,0,0,0,99.8,97,68.6,44.1,20.1,washington
3.6,d_20121201,0,0,0,0,0,0,96.4,87.7,42.7,20.8,7,washington
37.2,d_20130101,0,0,0,0,0,0,62.6,40.9,13,5.8,0.6,washington
53.9,d_20130201,2.4,0.7,0,0,0,0,43.6,28.3,9,3.7,0.3,washington
76,d_20130301,12.9,2.5,0,0,0,0,11.1,2.9,0.1,0,0,washington
80.5,d_20130401,12,3.3,0.2,0,0,0,7.6,3.2,1.1,0,0,washington
73.1,d_20130501,6.7,1.8,0.1,0,0,0,20.1,6.4,1.7,0.5,0,washington
47.1,d_20130601,0.2,0,0,0,0,0,52.6,22.8,3.9,1.7,0.1,washington
78,d_20130701,7.6,3.2,0.1,0,0,0,14.5,3.7,0.8,0,0,washington
75.8,d_20130801,12.3,5.2,1.7,0,0,0,11.9,3.6,0.7,0,0,washington
66.8,d_20130901,6.8,1.4,0,0,0,0,26.5,13.4,1.9,0,0,washington
64.8,d_20131001,3.4,2,0,0,0,0,31.9,9.7,0.7,0,0,washington
70.4,d_20131101,3.4,1.3,0,0,0,0,26.2,7.5,0.3,0,0,washington
69.1,d_20131201,28.2,10.7,1.9,0.2,0,0,2.8,0.6,0,0,0,washington
28.3,d_20140101,71.5,40.2,10.8,4.7,0.7,0,0.2,0,0,0,0,washington
42.1,d_20140201,55.6,28.8,5.2,1.2,0.1,0,2.3,0.4,0,0,0,washington
49.8,d_20140301,38.2,24.3,4.5,1.2,0,0,11.9,4.4,0.1,0,0,washington
52.3,d_20140401,26.8,11.3,1.4,0.1,0,0,20.9,10.2,0.5,0,0,washington
42.5,d_20140501,37.8,27.2,5.5,0.4,0,0,19.8,9.8,0.2,0,0,washington
39.2,d_20140601,58.2,46.3,24,12.4,2.3,0,2.6,0.4,0,0,0,washington
40.9,d_20140701,47.4,34.6,16.1,6.4,1.5,0,11.6,4.9,0.2,0,0,washington
46,d_20140801,26.9,14.6,2.8,1,0,0,27.1,15.9,1.8,0.3,0,washington
40.1,d_20140901,6.7,3.2,0,0,0,0,53.1,40.9,21.8,11.7,1.5,washington
19.1,d_20141001,2.4,0,0,0,0,0,78.5,67.4,50.5,41.2,26.7,washington
27.2,d_20141101,6.5,3.3,0,0,0,0,66.3,53.8,30.9,17.8,8.4,washington
47.3,d_20141201,6,2,0,0,0,0,46.7,25.4,4.3,0.5,0,washington
63.4,d_20150101,13.3,4.7,0.1,0,0,0,23.4,8.6,1,0,0,washington
67.1,d_20150201,8.3,2.4,0,0,0,0,24.6,7,0.1,0,0,washington
70.4,d_20150301,6.3,0.9,0,0,0,0,23.3,7.7,0.6,0,0,washington
71,d_20150401,12.8,2.2,0.1,0,0,0,16.4,4.9,0.1,0,0,washington
79.4,d_20150501,13.7,2.5,0.2,0,0,0,7,1.8,0,0,0,washington
73.9,d_20150601,24.6,6.4,0.7,0.1,0,0,1.5,0,0,0,0,washington
29.1,d_20150701,70.7,35.6,5.5,1.1,0.1,0,0.1,0,0,0,0,washington
27.9,d_20150801,72.1,44.2,9.7,1.9,0,0,0,0,0,0,0,washington
12,d_20150901,88,66.4,28.6,14,2.7,0,0,0,0,0,0,washington
25.4,d_20151001,74.4,47,12.3,4.8,0.5,0,0.2,0,0,0,0,washington
36.4,d_20151101,61.2,46,9.9,3.4,0.1,0,2.5,0.2,0,0,0,washington
42.5,d_20151201,15.3,3.3,0,0,0,0,42.3,24.1,1.6,0,0,washington
40.3,d_20160101,3.3,1.4,0,0,0,0,56.4,38.9,6.6,1.2,0,washington
43.9,d_20160201,4.4,1.7,0,0,0,0,51.7,39.9,9.7,1.6,0,washington
8.1,d_20160301,0.4,0,0,0,0,0,91.5,75.9,40.3,15.6,3.7,washington
10.9,d_20160401,0.1,0,0,0,0,0,88.9,74.9,35.4,12.9,2.8,washington
10.5,d_20160501,0,0,0,0,0,0,89.6,71.3,25,8.8,0.9,washington
9.6,d_20160601,0,0,0,0,0,0,90.3,75.8,31.1,12.1,1.6,washington
5.3,d_20160701,0,0,0,0,0,0,94.7,82.8,33.2,13.8,2.4,washington
6.1,d_20160801,0,0,0,0,0,0,93.9,80.3,38.1,15.5,4,washington
60.4,d_20160901,3.1,0.7,0,0,0,0,36.5,16.7,1,0.1,0,washington
0.7,d_20161001,0,0,0,0,0,0,99.2,95.7,63.2,30.2,7,washington
4.5,d_20161101,0,0,0,0,0,0,95.4,85.8,48.8,26.1,4.9,washington
46.1,d_20161201,0.1,0,0,0,0,0,53.8,27.1,1.9,0.1,0,washington
53,d_20170101,1.4,0.2,0,0,0,0,45.6,20,0.1,0,0,washington
16.8,d_20170201,0.3,0.1,0,0,0,0,82.9,57.6,23.6,8.8,0.2,washington
3.9,d_20170301,0,0,0,0,0,0,96,90.2,59.6,37.9,16.2,washington
2.5,d_20170401,0,0,0,0,0,0,97.6,94,73.7,53.4,26.9,washington
1.9,d_20170501,0,0,0,0,0,0,98,95.3,77.4,55.7,28.7,washington
1.9,d_20170601,0,0,0,0,0,0,98.1,95.2,77.2,55.1,30,washington
24.9,d_20170701,0.7,0.1,0,0,0,0,74.4,47.3,4,0,0,washington
31.2,d_20170801,1.4,0.4,0.1,0,0,0,67.4,46.8,3.3,0.2,0,washington
22,d_20170901,0.8,0.3,0.1,0,0,0,77.1,62.7,23.9,4.6,0.2,washington
2.3,d_20171001,0,0,0,0,0,0,97.7,93.3,63,33.7,12,washington
8,d_20171101,0,0,0,0,0,0,92.1,77.9,37,18.5,5.8,washington
71.2,d_20171201,0.7,0,0,0,0,0,28.1,9.9,0.9,0.3,0,washington
73.4,d_20180101,3.2,0.5,0,0,0,0,23.3,6.5,0.7,0.3,0,washington
59.2,d_20180201,18.1,4.7,0,0,0,0,22.6,7,0.5,0,0,washington
74.7,d_20180301,5,1.8,0,0,0,0,20.3,7.1,0,0,0,washington
33.6,d_20180401,2,0.3,0,0,0,0,64.5,36,8.6,2.1,0,washington
33.7,d_20180501,2.2,0.5,0,0,0,0,64.3,38.5,10.5,2.1,0,washington
36.3,d_20180601,2.7,0.7,0,0,0,0,61.1,38.2,11.8,4.2,0.1,washington
54,d_20180701,6.6,3.2,0.4,0,0,0,39.4,20.3,4.9,1.1,0,washington
56.3,d_20180801,28.2,15,3,0.9,0,0,15.4,6.3,0.3,0,0,washington
58.7,d_20180901,25.2,11.4,2,0.4,0.1,0,16.1,7,1.4,0.5,0,washington
58.8,d_20181001,36.6,21.7,3.5,1.1,0.2,0,4.6,1.7,0.3,0,0,washington
59.1,d_20181101,40.6,20.2,3.8,0.6,0,0,0.2,0,0,0,0,washington
62.3,d_20181201,33.9,15.5,0.9,0.1,0,0,3.7,0.5,0,0,0,washington
16.7,d_20190101,83.4,57.9,20.9,6.9,0.5,0,0,0,0,0,0,washington
31.6,d_20190201,68.2,40,9.9,3.1,1,0,0.2,0,0,0,0,washington
17.1,d_20190301,82.1,63.2,16.8,5.6,1.3,0,0.8,0,0,0,0,washington
33.8,d_20190401,62.1,37.5,8.3,3.4,0.5,0,4.1,1,0,0,0,washington
43.6,d_20190501,49.3,30.6,7.5,2.4,0.2,0,7,2.9,0,0,0,washington
38.4,d_20190601,54,36.5,11.8,3.5,0.1,0,7.6,3.5,0,0,0,washington
32.3,d_20190701,62.1,38.6,14.2,5.2,0.5,0,5.5,2.1,0,0,0,washington
37.6,d_20190801,50.8,37.5,17.8,7.8,1.5,0,11.8,6.5,1,0,0,washington
35,d_20190901,43.9,35.8,18.2,10.6,4.8,0,21,13.1,3.2,0.2,0,washington
48,d_20191001,27.3,17.7,10.2,5.9,1.5,0,24.6,11.8,2.4,0.4,0,washington
33.5,d_20191101,66.4,47,25.4,14,8.3,0,0,0,0,0,0,washington
44.2,d_20191201,55.8,30.6,7.6,1.9,0,0,0,0,0,0,0,washington
69,d_20200101,25.4,14.4,0.5,0,0,0,5.6,0.9,0,0,0,washington
51.3,d_20200201,33.4,20.4,8.9,4.3,0,0,15.4,6.9,1,0.4,0,washington
54.9,d_20200301,31.4,19,6.4,2,0,0,13.7,6,1,0.4,0,washington
48.3,d_20200401,43.3,27.9,9.3,4.1,0.1,0,8.3,3.3,0.7,0.2,0,washington
56.5,d_20200501,27.2,17,4.9,0.8,0,0,16.2,7.8,2.1,0.7,0.1,washington
48.5,d_20200601,38.8,26.3,11.3,4.5,0.1,0,12.6,6,1.2,0.4,0,washington
46.4,d_20200701,43.9,29.9,16.2,8.3,1.1,0,9.8,4.3,0.7,0.2,0,washington
45.7,d_20200801,25,17.3,6,0.9,0,0,29.4,15.8,4.4,1.8,0.6,washington
37.4,d_20200901,20.6,13,4,0.4,0,0,41.9,26.7,9.6,3.9,1.4,washington
49.4,d_20201001,37.6,24.8,9,1.1,0,0,13.2,6.4,2.3,0.7,0,washington
65.9,d_20201101,29.9,10.2,0.8,0,0,0,4.2,0.5,0,0,0,washington
64.9,d_20201201,22.9,9.6,2.3,1.1,0.1,0,12.2,2.6,0.1,0,0,washington
53.6,d_20210101,8.8,3,0.5,0,0,0,37.6,17.2,1,0,0,washington
43.2,d_20210201,26.5,13.6,1.8,0.1,0,0,30.2,12.3,0.8,0,0,washington
52.4,d_20210301,43.4,33.7,14.6,5.9,0.1,0,4.2,0.8,0,0,0,washington
48.6,d_20210401,46.1,38,19.7,8.6,0.6,0,5.2,1,0,0,0,washington
45.8,d_20210501,48.6,40.7,25.1,11.9,0.7,0,5.6,1.1,0,0,0,washington
45,d_20210601,53.4,43.1,30,19.3,3.6,0,1.7,0.4,0,0,0,washington
34.9,d_20210701,65,54.1,38.8,29.6,13.7,0,0.2,0,0,0,0,washington
26.7,d_20210801,73.2,58.7,41.3,33.7,21.8,0,0.1,0,0,0,0,washington
35,d_20210901,64.4,53.7,38.8,27.1,15.9,0,0.6,0,0,0,0,washington
30.8,d_20211001,64.3,55.7,41,27.8,17,0,4.8,0.4,0,0,0,washington
25.7,d_20211101,59.3,49.2,21.3,10.8,3,0,15,10.4,3.4,0.5,0,washington
34.3,d_20211201,44.3,29.4,9.7,3.7,0.2,0,21.3,14.2,6.4,3.3,0.6,washington
26.8,d_20220101,37,22.9,4.2,0.1,0,0,36.3,28.2,10.4,4.1,0.2,washington
29.2,d_20220201,36.8,18.2,0.7,0,0,0,33.9,23.5,5.2,0.8,0,washington
42.4,d_20220301,27.3,12.7,0.2,0,0,0,30.4,19.3,4,1.4,0.3,washington
48.2,d_20220401,8.9,0.2,0,0,0,0,43,30.4,11.7,3.7,1,washington
0,d_18950101,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950201,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950301,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950401,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950501,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950601,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950701,0,0,0,0,0,100,0,0,0,0,0,west-virginia
0,d_18950801,0,0,0,0,0,100,0,0,0,0,0,west-virginia
12.9,d_18950901,87.2,73.3,58.6,47.5,19.1,0,0,0,0,0,0,west-virginia
0,d_18951001,99.9,99.9,87.1,73.5,63.5,0,0,0,0,0,0,west-virginia
1.7,d_18951101,98.4,86.1,69.4,60.4,43.6,0,0,0,0,0,0,west-virginia
7.7,d_18951201,92.3,77.3,63.3,51.9,31.2,0,0,0,0,0,0,west-virginia
0,d_18960101,100,93.8,73.8,62.3,45.8,0,0,0,0,0,0,west-virginia
0,d_18960201,99.9,94.4,69.8,45.6,23,0,0,0,0,0,0,west-virginia
1.8,d_18960301,98.2,86.5,34.1,22.1,7,0,0,0,0,0,0,west-virginia
0,d_18960401,100,99.7,87.3,55.7,21.9,0,0,0,0,0,0,west-virginia
0,d_18960501,100,97.1,84.9,49,12,0,0,0,0,0,0,west-virginia
10.2,d_18960601,89.8,79.2,43.4,12.5,0,0,0,0,0,0,0,west-virginia
44.5,d_18960701,32.9,25.9,7.4,0.1,0,0,22.7,11.5,1.4,0,0,west-virginia
50.3,d_18960801,36.7,31.1,14.3,4.8,0,0,13,6.4,0,0,0,west-virginia
28.7,d_18960901,29.8,22.9,11.6,5.9,0.1,0,41.6,22.7,0.3,0,0,west-virginia
31.8,d_18961001,23.9,17.7,7.5,3,0,0,44.3,25.5,11.6,0,0,west-virginia
30.9,d_18961101,18.9,11,1.6,0,0,0,50.3,28.4,12.7,0.1,0,west-virginia
45.1,d_18961201,31.9,22.5,9,2.6,0,0,23,15.7,0,0,0,west-virginia
42.4,d_18970101,33.6,21.3,6.4,0.9,0,0,24,15.5,0,0,0,west-virginia
26.8,d_18970201,3.5,0.1,0,0,0,0,69.8,53.2,21.1,8,0,west-virginia
26.7,d_18970301,8.7,3.7,0,0,0,0,64.6,39.5,13.7,0.5,0,west-virginia
80.3,d_18970401,17.4,8,0,0,0,0,2.3,0.2,0,0,0,west-virginia
63.2,d_18970501,10.6,5.4,0.1,0,0,0,26.2,2,0,0,0,west-virginia
76.2,d_18970601,17.8,7.5,1.1,0,0,0,6,0.1,0,0,0,west-virginia
60.5,d_18970701,5.8,1.1,0,0,0,0,33.7,14.9,0.6,0,0,west-virginia
64.5,d_18970801,20.5,10.8,2.7,0,0,0,15,0.1,0,0,0,west-virginia
68,d_18970901,18.3,12.6,4.7,1.6,0,0,13.8,0,0,0,0,west-virginia
68.1,d_18971001,25.8,13.8,5.5,2.1,0,0,6.1,0,0,0,0,west-virginia
56.7,d_18971101,43.2,24.3,15.8,12.5,6.5,0,0,0,0,0,0,west-virginia
67.7,d_18971201,26.7,19.9,13,8.8,1.7,0,5.6,0,0,0,0,west-virginia
51.3,d_18980101,17.8,13.7,3.6,0,0,0,31,12.5,0,0,0,west-virginia
53.2,d_18980201,29.9,20.2,12.4,5.6,0,0,16.8,4,0,0,0,west-virginia
48.2,d_18980301,24,17.1,3.4,0,0,0,27.8,13.2,0.1,0,0,west-virginia
54.9,d_18980401,32.5,24.6,16.1,5.7,0,0,12.6,0.4,0,0,0,west-virginia
37.7,d_18980501,23.9,18.2,1.7,0,0,0,38.4,6.9,0,0,0,west-virginia
42.8,d_18980601,19.6,9.9,0,0,0,0,37.6,22.4,0,0,0,west-virginia
33.8,d_18980701,9,2.6,0,0,0,0,57.2,37,18.5,0.8,0.3,west-virginia
34.1,d_18980801,1.1,0,0,0,0,0,64.8,56.5,27.8,2.9,0.3,west-virginia
41.3,d_18980901,1.4,0,0,0,0,0,57.2,40.7,7.5,0,0,west-virginia
27.3,d_18981001,10.2,2.9,0,0,0,0,62.6,46,8.5,0,0,west-virginia
21.7,d_18981101,7,1.6,0,0,0,0,71.2,57.1,18.4,1.9,0,west-virginia
28.7,d_18981201,14.3,6,0,0,0,0,56.9,27,1.9,0,0,west-virginia
35.8,d_18990101,2.7,0.6,0,0,0,0,61.5,39.4,3.5,0,0,west-virginia
28.4,d_18990201,0.8,0,0,0,0,0,70.8,53.2,14.3,0.6,0,west-virginia
10.3,d_18990301,0,0,0,0,0,0,89.8,79.2,50.9,21.6,1.7,west-virginia
4.4,d_18990401,0,0,0,0,0,0,95.7,74.9,30.1,7.3,0,west-virginia
36.9,d_18990501,0,0,0,0,0,0,63.1,34,2.7,0,0,west-virginia
23,d_18990601,0,0,0,0,0,0,77.1,46.6,10.1,3,0,west-virginia
65.5,d_18990701,0.4,0,0,0,0,0,34,4.5,0,0,0,west-virginia
85.8,d_18990801,2.2,0,0,0,0,0,12,0,0,0,0,west-virginia
61.3,d_18990901,0.1,0,0,0,0,0,38.6,5.5,0,0,0,west-virginia
96.3,d_18991001,0.8,0,0,0,0,0,3,0,0,0,0,west-virginia
49.4,d_18991101,50.4,30.9,0.2,0,0,0,0.3,0,0,0,0,west-virginia
21.7,d_18991201,78.1,58.1,32.5,19.6,1.2,0,0.2,0,0,0,0,west-virginia
32.7,d_19000101,66.9,52.9,30.3,19.1,3.1,0,0.4,0,0,0,0,west-virginia
30.5,d_19000201,69.2,51.5,27.6,12.5,0.9,0,0.4,0.1,0,0,0,west-virginia
19.7,d_19000301,80.1,59.8,18.3,3.7,0,0,0.1,0,0,0,0,west-virginia
3.1,d_19000401,96.8,87.3,33.4,12.4,0.1,0,0,0,0,0,0,west-virginia
3.2,d_19000501,96.9,88.8,29.8,11.9,1.8,0,0,0,0,0,0,west-virginia
3.3,d_19000601,96.7,91.7,28.4,8.4,0.1,0,0,0,0,0,0,west-virginia
7.4,d_19000701,92.6,71.7,15.5,3.6,0,0,0,0,0,0,0,west-virginia
9.3,d_19000801,90.7,67.9,13.9,5.3,0,0,0,0,0,0,0,west-virginia
15.3,d_19000901,84.6,65.8,27,8.4,1.4,0,0,0,0,0,0,west-virginia
24.8,d_19001001,74.7,58.4,17,1,0,0,0.5,0,0,0,0,west-virginia
36.4,d_19001101,62.5,48.1,4.6,0,0,0,1.1,0.1,0,0,0,west-virginia
26.6,d_19001201,73.3,58.3,12.5,3.5,0,0,0.1,0,0,0,0,west-virginia
37.1,d_19010101,61.8,36.4,2.2,0,0,0,1.1,0.2,0,0,0,west-virginia
26.9,d_19010201,72.6,56.5,12.9,2.9,0,0,0.4,0,0,0,0,west-virginia
17,d_19010301,83.1,67,36,9.6,1.7,0,0,0,0,0,0,west-virginia
67.2,d_19010401,24.9,5.7,0,0,0,0,7.8,1.9,0.1,0,0,west-virginia
61.6,d_19010501,1.4,0,0,0,0,0,37,17.5,2.9,1.1,0,west-virginia
13,d_19010601,0,0,0,0,0,0,86.9,67.6,26.9,6.6,0.8,west-virginia
32.8,d_19010701,0.1,0,0,0,0,0,67.1,44.7,9.1,1,0,west-virginia
38,d_19010801,6.6,1.4,0,0,0,0,55.4,42.8,15.3,5.7,2,west-virginia
31.5,d_19010901,1.8,0,0,0,0,0,66.7,56.3,28.8,12.8,4.9,west-virginia
35.1,d_19011001,6.3,1.1,0,0,0,0,58.6,44.9,15.6,9,3.2,west-virginia
29.7,d_19011101,0.5,0,0,0,0,0,69.8,58.6,27,13.9,6,west-virginia
5.9,d_19011201,0,0,0,0,0,0,94.1,80.1,61,45.7,19.1,west-virginia
33.9,d_19020101,0.1,0,0,0,0,0,66.1,57.7,33.1,14.8,2.7,west-virginia
29.5,d_19020201,6.9,0.3,0,0,0,0,63.7,55.4,29.5,13.3,1.7,west-virginia
31.6,d_19020301,13.7,0.9,0,0,0,0,54.6,40.1,6.4,1.9,0.4,west-virginia
35.5,d_19020401,1.6,0.1,0,0,0,0,62.9,48.6,10.9,1.9,0.3,west-virginia
65.1,d_19020501,8.6,2.4,0.3,0,0,0,26.4,5.8,0,0,0,west-virginia
71.1,d_19020601,3.8,0.1,0,0,0,0,25.1,1.5,0,0,0,west-virginia
60.2,d_19020701,0,0,0,0,0,0,39.8,7.4,0,0,0,west-virginia
85.4,d_19020801,0.3,0,0,0,0,0,14.3,0,0,0,0,west-virginia
45.2,d_19020901,54.8,20.8,1.4,0,0,0,0,0,0,0,0,west-virginia
31.5,d_19021001,68.5,37.7,5.3,0,0,0,0,0,0,0,0,west-virginia
29.6,d_19021101,70.4,42.7,4.7,0,0,0,0,0,0,0,0,west-virginia
50.5,d_19021201,47.5,24.5,3.5,0,0,0,2,0,0,0,0,west-virginia
64.5,d_19030101,35.5,15,0.1,0,0,0,0,0,0,0,0,west-virginia
62.2,d_19030201,3.9,0,0,0,0,0,34,19.3,0.3,0,0,west-virginia
61.1,d_19030301,2.7,0,0,0,0,0,36.1,14.4,0,0,0,west-virginia
21.5,d_19030401,0,0,0,0,0,0,78.6,45.8,8.7,1,0,west-virginia
16.1,d_19030501,0,0,0,0,0,0,83.8,55,6.9,0,0,west-virginia
11.5,d_19030601,0,0,0,0,0,0,88.4,72.2,20.7,8.2,0.1,west-virginia
7.9,d_19030701,0,0,0,0,0,0,92.1,70.8,16.5,7.2,1.6,west-virginia
28.1,d_19030801,0,0,0,0,0,0,71.9,40.9,12.5,6.1,2.7,west-virginia
64,d_19030901,14.3,6.6,0,0,0,0,21.7,11.2,4.2,1.8,0,west-virginia
73.5,d_19031001,11.5,3.2,0,0,0,0,14.9,7.3,2.2,0.1,0,west-virginia
30.3,d_19031101,65.7,33.4,7.9,0.3,0,0,4,2.1,0,0,0,west-virginia
14.5,d_19031201,84.7,68.3,19.5,6.4,0,0,0.7,0,0,0,0,west-virginia
10.9,d_19040101,88.9,83.8,43.7,29.3,11.9,0,0,0,0,0,0,west-virginia
8.9,d_19040201,91.1,78.9,41.7,23.7,7.2,0,0,0,0,0,0,west-virginia
2.3,d_19040301,97.7,93.4,57.8,21.4,5.6,0,0,0,0,0,0,west-virginia
0.6,d_19040401,99.3,97.8,69.2,26.8,1.7,0,0,0,0,0,0,west-virginia
1.3,d_19040501,98.7,94.7,56.4,20.4,5,0,0,0,0,0,0,west-virginia
16.5,d_19040601,83.3,56.7,12.8,5.3,0.7,0,0.2,0,0,0,0,west-virginia
9.2,d_19040701,89.6,76.4,38.7,18.4,0.8,0,1.1,0.1,0,0,0,west-virginia
9.9,d_19040801,89.6,77.2,48.9,30.5,6.8,0,0.5,0,0,0,0,west-virginia
11.7,d_19040901,88.2,77,49.8,31.2,6.9,0,0,0,0,0,0,west-virginia
7.7,d_19041001,92.3,84.8,60.5,46.2,18.3,0,0,0,0,0,0,west-virginia
5.6,d_19041101,94.4,86.5,68.8,58.9,42.8,0,0,0,0,0,0,west-virginia
10.1,d_19041201,89.9,76.8,64,56.6,42.6,0,0,0,0,0,0,west-virginia
12.7,d_19050101,87.4,74,60.5,53.5,33.1,0,0,0,0,0,0,west-virginia
13.5,d_19050201,86.4,77,65,57.3,37.3,0,0,0,0,0,0,west-virginia
1.5,d_19050301,98.6,88.9,70.8,59.5,37.8,0,0,0,0,0,0,west-virginia
10.7,d_19050401,89.2,82.8,75.2,60.3,26.9,0,0,0,0,0,0,west-virginia
16.2,d_19050501,83.8,75.8,47.4,21.1,1.3,0,0,0,0,0,0,west-virginia
31.1,d_19050601,68.9,51.9,15.8,3.4,0,0,0,0,0,0,0,west-virginia
59.7,d_19050701,27.7,17.5,3,0,0,0,12.5,6.6,1.4,0,0,west-virginia
55.5,d_19050801,9.5,1.2,0,0,0,0,34.9,10.9,0.9,0,0,west-virginia
69.2,d_19050901,10.6,0.4,0,0,0,0,20.2,7.5,1.8,0,0,west-virginia
53.1,d_19051001,0.1,0,0,0,0,0,46.7,16.1,2.3,0,0,west-virginia
61.7,d_19051101,0.4,0,0,0,0,0,38,13.6,0,0,0,west-virginia
64.8,d_19051201,0.3,0,0,0,0,0,34.9,11.2,1.8,0,0,west-virginia
44.2,d_19060101,0.3,0,0,0,0,0,55.4,28.3,6.1,2.7,0,west-virginia
65.2,d_19060201,3.1,0.8,0,0,0,0,31.6,7.4,0.3,0,0,west-virginia
55.6,d_19060301,0.7,0.1,0,0,0,0,43.7,11.9,1.2,0,0,west-virginia
79.2,d_19060401,7.3,0.3,0,0,0,0,13.6,4.3,0,0,0,west-virginia
60.7,d_19060501,34.7,5.2,0,0,0,0,4.6,0.4,0,0,0,west-virginia
76.7,d_19060601,10.9,2.9,0,0,0,0,12.4,4.4,0,0,0,west-virginia
63.7,d_19060701,36.3,8.4,0,0,0,0,0,0,0,0,0,west-virginia
76.1,d_19060801,2,0,0,0,0,0,21.9,8,0.1,0,0,west-virginia
76.6,d_19060901,2.4,0.1,0,0,0,0,21,3.5,0,0,0,west-virginia
72.6,d_19061001,4,0.3,0,0,0,0,23.4,10.2,0.2,0,0,west-virginia
61.5,d_19061101,2.9,0.3,0,0,0,0,35.5,21.2,1.3,0.4,0,west-virginia
59.5,d_19061201,0.5,0,0,0,0,0,40.1,15.6,1.4,0.5,0,west-virginia
13.7,d_19070101,0,0,0,0,0,0,86.3,54.6,6.2,1.6,0.2,west-virginia
0.5,d_19070201,0,0,0,0,0,0,99.6,80.1,36.6,6.4,2,west-virginia
1.6,d_19070301,0,0,0,0,0,0,98.4,74.9,29.5,8.9,2.2,west-virginia
0,d_19070401,0,0,0,0,0,0,100,86.7,39.1,13,2.6,west-virginia
23.2,d_19070501,0,0,0,0,0,0,76.7,62,27.1,3.2,0,west-virginia
3.7,d_19070601,0,0,0,0,0,0,96.3,84.5,44.4,21.8,2.8,west-virginia
7.4,d_19070701,0,0,0,0,0,0,92.6,85.3,56.9,39.8,11.7,west-virginia
3.8,d_19070801,0,0,0,0,0,0,96.1,88.4,71.8,55.2,27.5,west-virginia
0.4,d_19070901,0,0,0,0,0,0,99.6,96.7,76,49.1,6.5,west-virginia
6.7,d_19071001,0,0,0,0,0,0,93.2,79.2,28.3,5,0,west-virginia
2.6,d_19071101,0,0,0,0,0,0,97.3,88.6,48.8,16.6,0.4,west-virginia
5.1,d_19071201,0,0,0,0,0,0,94.8,78.6,30.4,10.7,0,west-virginia
10.4,d_19080101,0,0,0,0,0,0,89.6,73.4,32.6,7.1,0.1,west-virginia
6,d_19080201,0,0,0,0,0,0,94.1,79.8,51.9,29.3,8.8,west-virginia
0.5,d_19080301,0,0,0,0,0,0,99.4,94.9,54.7,24.7,0.4,west-virginia
1.3,d_19080401,0,0,0,0,0,0,98.7,89,38.1,23.4,11,west-virginia
0.9,d_19080501,0,0,0,0,0,0,99.2,94.2,63.7,42,15.5,west-virginia
15.4,d_19080601,0,0,0,0,0,0,84.6,65.5,36,18,7.1,west-virginia
6.4,d_19080701,0,0,0,0,0,0,93.5,71.6,40.1,26.2,9.4,west-virginia
27.9,d_19080801,0.3,0,0,0,0,0,71.9,47.1,25,15.4,0.4,west-virginia
54.9,d_19080901,1.5,0.1,0,0,0,0,43.5,28,9.8,1.8,0,west-virginia
68.5,d_19081001,2.5,0.2,0,0,0,0,29,17.9,11,4.6,0.2,west-virginia
54,d_19081101,30.6,13.4,0.1,0,0,0,15.3,12.6,5,0.4,0,west-virginia
20.7,d_19081201,67.6,42.6,12.6,3.1,0,0,11.7,8.9,0.3,0,0,west-virginia
18.4,d_19090101,73.2,56.5,25.7,8.6,1.8,0,8.4,4.2,0,0,0,west-virginia
12.9,d_19090201,81,70.5,48.5,22.7,6.7,0,6.1,0.3,0,0,0,west-virginia
15.9,d_19090301,76.6,69,36.9,14.1,3.2,0,7.6,2.2,0,0,0,west-virginia
20.5,d_19090401,72.4,51.7,17.1,4.5,0,0,7,2.1,0.2,0,0,west-virginia
32,d_19090501,63.3,41.6,18.1,7,0,0,4.6,1.8,0.4,0,0,west-virginia
64.4,d_19090601,14.3,1.3,0,0,0,0,21.2,12.2,2,0.7,0,west-virginia
62.8,d_19090701,8.7,3.6,0.6,0,0,0,28.4,17.7,3.9,0.3,0,west-virginia
61.8,d_19090801,2.9,0.7,0,0,0,0,35.3,19.7,2.6,0.1,0,west-virginia
62.5,d_19090901,3,0.2,0,0,0,0,34.5,17.4,1,0,0,west-virginia
62,d_19091001,2.7,0.4,0,0,0,0,35.2,14.9,1.6,0.1,0,west-virginia
62.8,d_19091101,25.1,10.1,2.5,0,0,0,12.1,5.8,0.1,0,0,west-virginia
75.5,d_19091201,20.7,8.9,0.3,0,0,0,3.8,0.1,0,0,0,west-virginia
78.1,d_19100101,12.4,2.9,0,0,0,0,9.5,0.3,0,0,0,west-virginia
70.6,d_19100201,9.6,5.3,0,0,0,0,19.7,6.8,0,0,0,west-virginia
21.9,d_19100301,78.1,55.7,17.9,6.8,0.1,0,0,0,0,0,0,west-virginia
22.8,d_19100401,77.2,47.6,7.2,0.9,0,0,0,0,0,0,0,west-virginia
39.5,d_19100501,60.6,32.3,2.1,0,0,0,0,0,0,0,0,west-virginia
71.6,d_19100601,21.7,9.9,0,0,0,0,6.6,3.5,0.1,0,0,west-virginia
