"","release_date","movie","production_budget","domestic_gross","worldwide_gross","distributor","mpaa_rating","genre"
"2228","4/29/2011","Hoodwinked Too: Hood vs. Evil",3e+07,10143779,23353111,"Weinstein Co.","PG","Adventure"
"2229","4/10/2009","Dragonball Evolution",3e+07,9362785,58228460,"10.0","2009.0","Action"
"2230","4/10/2009","Dragonball Evolution",3e+07,9362785,58228460,"20th Century Fox","PG","Adventure"
"2231","9/24/2004","First Daughter",3e+07,9055010,10419084,"24.0","2004.0","Action"
"2232","9/9/2005","An Unfinished Life",3e+07,8535575,18535575,"9.0","2005.0","Action"
"2233","9/9/2005","An Unfinished Life",3e+07,8535575,18535575,"Miramax","PG-13","Drama"
"2234","2/3/2017","The Space Between Us",3e+07,7885294,16481405,"STX Entertainment","PG-13","Drama"
"2235","12/25/2009","The Imaginarium of Doctor Parnassus",3e+07,7689607,64352607,"25.0","2009.0","Action"
"2236","12/25/2009","The Imaginarium of Doctor Parnassus",3e+07,7689607,64352607,"Sony Pictures Classics","PG-13","Adventure"
"2237","1/14/2011","Barney's Version",3e+07,7502560,8845575,"14.0","2011.0","Action"
"2238","1/14/2011","Barney's Version",3e+07,7502560,8845575,"Sony Pictures Classics","R","Drama"
"2239","9/20/2002","Trapped",3e+07,6916869,6916869,"20.0","2002.0","Action"
"2240","6/1/1984","Once Upon a Time in America",3e+07,5321508,5575648,"1.0","1984.0","Action"
"2241","6/1/1984","Once Upon a Time in America",3e+07,5321508,5575648,"Warner Bros.","R","Drama"
"2242","1/22/1999","Gloria",3e+07,4167493,4967493,"22.0","1999.0","Action"
"2243","1/22/1999","Gloria",3e+07,4167493,4967493,"Sony Pictures","R","Drama"
"2244","1/22/1999","Gloria",3e+07,4167493,4967493,"Roadside Attractions","R","Drama"
"2245","1/22/1999","Gloria",3e+07,4167493,4967493,"Picturehouse","R","Drama"
"2246","9/21/2007","The Assassination of Jesse James by the Coward Robert Ford",3e+07,3909149,15313631,"21.0","2007.0","Action"
"2247","12/29/2004","The Merchant of Venice",3e+07,3765585,18765585,"29.0","2004.0","Action"
"2248","12/29/2004","The Merchant of Venice",3e+07,3765585,18765585,"Sony Pictures Classics","R","Drama"
"2249","4/2/2003","The Good Thief",3e+07,3517797,6460758,"2.0","2003.0","Action"
"2250","4/2/2003","The Good Thief",3e+07,3517797,6460758,"Fox Searchlight","R","Drama"
"2251","8/17/2005","Supercross",3e+07,3102550,3252550,"20th Century Fox","PG-13","Action"
"2252","8/17/2005","Supercross",3e+07,3102550,3252550,"17.0","2005.0","Action"
"2253","12/29/2006","Miss Potter",3e+07,3005605,35891257,"29.0","2006.0","Action"
"2254","12/29/2006","Miss Potter",3e+07,3005605,35891257,"MGM","PG","Drama"
"2255","5/5/2006","Wu ji",3e+07,669625,35869934,"Warner Independent","PG-13","Action"
"2256","5/5/2006","Wu ji",3e+07,669625,35869934,"5.0","2006.0","Action"
"2257","9/23/2011","Machine Gun Preacher",3e+07,538690,3721988,"23.0","2011.0","Action"
"2258","9/23/2011","Machine Gun Preacher",3e+07,538690,3721988,"Relativity","R","Drama"
"2259","2/2/2018","Bilal: A New Breed of Hero",3e+07,490973,648599,"2.0","2018.0","Action"
"2260","2/2/2018","Bilal: A New Breed of Hero",3e+07,490973,648599,"Vertical Entertainment","PG-13","Adventure"
"2261","6/15/2007","DOA: Dead or Alive",3e+07,480314,7755686,"Weinstein/Dimension","PG-13","Action"
"2262","6/15/2007","DOA: Dead or Alive",3e+07,480314,7755686,"15.0","2007.0","Action"
"2263","2/19/2010","Le Petit Nicolas",3e+07,201857,52339566,"19.0","2010.0","Action"
"2264","10/7/2011","Xinhai geming",3e+07,135739,8593154,"7.0","2011.0","Action"
"2265","10/7/2011","Xinhai geming",3e+07,135739,8593154,"Variance Films","R","Drama"
"2266","2/21/2008","Genghis Khan: To the Ends of the Earth and Sea",3e+07,3892,4874498,"21.0","2008.0","Action"
"2267","1/30/2015","Wild Card",3e+07,3200,3989464,"Lionsgate","R","Action"
"2268","1/30/2015","Wild Card",3e+07,3200,3989464,"30.0","2015.0","Action"
"2269","6/5/2015","United Passions",3e+07,918,168832,"5.0","2015.0","Action"
"2270","6/5/2015","United Passions",3e+07,918,168832,"Screen Media Films","Not Rated","Drama"
"2271","12/31/2010","Konferenz der Tiere",3e+07,0,53048539,"31.0","2010.0","Action"
"2272","12/1/2015","Grace of Monaco",3e+07,0,25199891,"1.0","2015.0","Action"
"2273","3/8/2016","Savva. Serdtse voyna",3e+07,0,4826358,"8.0","2016.0","Action"
"2274","12/14/2007","Goodbye Bafana",3e+07,0,2717302,"14.0","2007.0","Action"
"2275","12/14/2007","Goodbye Bafana",3e+07,0,2717302,"Paramount Vantage",NA,"Drama"
"2276","12/31/2013","Space Pirate Captain Harlock",3e+07,0,143490,"31.0","2013.0","Action"
"2277","2/24/2017","Collide",29200000,2280004,5466631,"Open Road","PG-13","Action"
"2278","2/24/2017","Collide",29200000,2280004,5466631,"24.0","2017.0","Action"
"2279","5/15/2015","Pitch Perfect 2",2.9e+07,184296230,287641616,"Universal","PG-13","Comedy"
"2280","11/18/2005","Walk the Line",2.9e+07,119519402,187707495,"20th Century Fox","PG-13","Drama"
"2281","9/28/2018","Night School",2.9e+07,66906825,84406825,"Universal","PG-13","Comedy"
"2282","4/8/2016","The Boss",2.9e+07,63077560,78652395,"8.0","2016.0","Action"
"2283","4/8/2016","The Boss",2.9e+07,63077560,78652395,"Universal","R","Comedy"
"2284","12/27/1995","Twelve Monkeys",2.9e+07,57141459,168841459,"Universal","R","Drama"
"2285","9/12/2003","Once Upon a Time in Mexico",2.9e+07,56330657,97413527,"Sony Pictures","R","Action"
"2286","4/14/2000","Keeping the Faith",2.9e+07,37036404,45336404,"14.0","2000.0","Action"
"2287","8/18/2017","Logan Lucky",2.9e+07,27778642,43886147,"18.0","2017.0","Action"
"2288","8/18/2017","Logan Lucky",2.9e+07,27778642,43886147,"Bleecker Street","PG-13","Comedy"
"2289","8/12/2016","Florence Foster Jenkins",2.9e+07,27383770,56017691,"12.0","2016.0","Action"
"2290","8/12/2016","Florence Foster Jenkins",2.9e+07,27383770,56017691,"Paramount Pictures","PG-13","Drama"
"2291","2/13/1998","The Borrowers",2.9e+07,22619589,54045832,"13.0","1998.0","Action"
"2292","2/13/1998","The Borrowers",2.9e+07,22619589,54045832,"Polygram","PG","Adventure"
"2293","12/5/2008","Frost/Nixon",2.9e+07,18622031,28452945,"5.0","2008.0","Action"
"2294","12/5/2008","Frost/Nixon",2.9e+07,18622031,28452945,"Universal","R","Drama"
"2295","11/12/2004","Seed of Chucky",2.9e+07,17016190,24716190,"12.0","2004.0","Action"
"2296","11/12/2004","Seed of Chucky",2.9e+07,17016190,24716190,"Focus/Rogue Pictures","R","Horror"
"2297","8/23/2002","Serving Sara",2.9e+07,16930185,20146150,"23.0","2002.0","Action"
"2298","12/31/2002","Confessions of a Dangerous Mind",2.9e+07,16007718,33013805,"31.0","2002.0","Action"
"2299","12/31/2002","Confessions of a Dangerous Mind",2.9e+07,16007718,33013805,"Miramax","R","Drama"
"2300","8/26/2009","Taking Woodstock",2.9e+07,7460204,10066366,"26.0","2009.0","Action"
"2301","8/26/2009","Taking Woodstock",2.9e+07,7460204,10066366,"Focus Features","R","Drama"
"2302","11/6/1987","Cry Freedom",2.9e+07,5899797,25899797,"6.0","1987.0","Action"
"2303","11/6/1987","Cry Freedom",2.9e+07,5899797,25899797,"Universal",NA,"Drama"
"2304","1/9/2009","Che, Part 1: The Argentine",2.9e+07,1733532,1733532,"9.0","2009.0","Action"
"2305","1/9/2009","Che, Part 1: The Argentine",2.9e+07,1733532,1733532,"IFC Films","Not Rated","Drama"
"2306","9/24/1999","Mumford",28700000,4559569,4559569,"24.0","1999.0","Action"
"2307","9/24/1999","Mumford",28700000,4559569,4559569,"Walt Disney","R","Comedy"
"2308","3/4/2005","The Jacket",28500000,6301131,15452978,"4.0","2005.0","Action"
"2309","11/11/1992","Aladdin",2.8e+07,217350219,504050219,"Walt Disney","G","Adventure"
"2310","11/11/1992","Aladdin",2.8e+07,217350219,504050219,"Walt Disney",NA,"Adventure"
"2311","8/14/2015","Straight Outta Compton",2.8e+07,161197785,202182981,"Universal","R","Drama"
"2312","7/21/2017","Girls Trip",2.8e+07,115108515,140886353,"Universal","R","Comedy"
"2313","11/20/1998","The Rugrats Movie",2.8e+07,100494685,140894685,"Paramount Pictures","G","Adventure"
"2314","7/15/1988","Die Hard",2.8e+07,81350242,139109346,"20th Century Fox","R","Action"
"2315","11/1/2017","A Bad Moms Christmas",2.8e+07,72110659,127710659,"STX Entertainment","R","Comedy"
"2316","2/14/2013","Safe Haven",2.8e+07,71399120,94050951,"Relativity","PG-13","Drama"
"2317","12/11/2015","The Big Short",2.8e+07,70259870,133162752,"Paramount Pictures","R","Drama"
"2318","11/7/2008","Role Models",2.8e+07,67300955,94500826,"Universal","R","Comedy"
"2319","2/6/2004","Miracle",2.8e+07,64378093,64474705,"6.0","2004.0","Action"
"2320","2/6/2004","Miracle",2.8e+07,64378093,64474705,"Walt Disney","PG","Drama"
"2321","1/28/2013","Last Vegas",2.8e+07,63914167,112914167,"CBS Films","PG-13","Comedy"
"2322","3/19/2004","Dawn of the Dead",2.8e+07,58990765,103452875,"20.0","1979.0","Action"
"2323","3/19/2004","Dawn of the Dead",2.8e+07,58990765,103452875,"United Film Distrib…",NA,"Horror"
"2324","3/19/2004","Dawn of the Dead",2.8e+07,58990765,103452875,"Universal","R","Horror"
"2325","6/26/1981","For Your Eyes Only",2.8e+07,54800000,195300000,"Universal","PG","Action"
"2326","6/15/2018","Tag",2.8e+07,54547470,76844788,"Warner Bros.","R","Comedy"
"2327","12/14/2001","The Royal Tenenbaums",2.8e+07,52353636,71430876,"14.0","2001.0","Action"
"2328","4/25/2003","Identity",2.8e+07,52131264,82183683,"25.0","2003.0","Action"
"2329","10/5/2001","Serendipity",2.8e+07,50255310,77477297,"5.0","2001.0","Action"
"2330","9/28/2001","Zoolander",2.8e+07,45172250,60780981,"28.0","2001.0","Action"
"2331","9/28/2001","Zoolander",2.8e+07,45172250,60780981,"Paramount Pictures","PG-13","Comedy"
"2332","9/16/1994","Timecop",2.8e+07,44853581,102053581,"Universal","R","Action"
"2333","7/16/1993","Hocus Pocus",2.8e+07,39360491,39360491,"16.0","1993.0","Action"
"2334","7/16/1993","Hocus Pocus",2.8e+07,39360491,39360491,"Walt Disney","PG","Comedy"
"2335","11/11/2005","Pride & Prejudice",2.8e+07,38372662,126549607,"Focus Features","PG","Drama"
"2336","8/12/2011","30 Minutes or Less",2.8e+07,37053924,40966716,"12.0","2011.0","Action"
"2337","8/12/2011","30 Minutes or Less",2.8e+07,37053924,40966716,"Sony Pictures","R","Comedy"
"2338","12/22/2000","Dracula 2000",2.8e+07,33000377,33000377,"22.0","2000.0","Action"
"2339","12/22/2000","Dracula 2000",2.8e+07,33000377,33000377,"Miramax","R","Horror"
"2340","6/25/1982","Blade Runner",2.8e+07,32656328,39298726,"25.0","1982.0","Action"
"2341","4/7/1995","Rob Roy",2.8e+07,31390587,31390587,"7.0","1995.0","Action"
"2342","4/7/1995","Rob Roy",2.8e+07,31390587,31390587,"MGM","R","Drama"
"2343","2/21/2014","3 Days to Kill",2.8e+07,30697999,38959900,"21.0","2014.0","Action"
"2344","8/16/2013","Kick-Ass 2",2.8e+07,28795985,63129909,"Universal","R","Action"
"2345","8/16/2013","Kick-Ass 2",2.8e+07,28795985,63129909,"16.0","2013.0","Action"
"2346","10/12/2007","We Own the Night",2.8e+07,28563179,55307857,"12.0","2007.0","Action"
"2347","10/12/2007","We Own the Night",2.8e+07,28563179,55307857,"Sony Pictures","R","Drama"
"2348","9/19/2014","A Walk Among the Tombstones",2.8e+07,26017685,62108587,"Universal","R","Action"
"2349","9/19/2014","A Walk Among the Tombstones",2.8e+07,26017685,62108587,"19.0","2014.0","Action"
"2350","1/15/2010","The Spy Next Door",2.8e+07,24307106,46752858,"15.0","2010.0","Action"
"2351","1/15/2010","The Spy Next Door",2.8e+07,24307106,46752858,"Lionsgate","PG","Adventure"
"2352","4/25/2014","Brick Mansions",2.8e+07,20396829,73421224,"Relativity","PG-13","Action"
"2353","4/25/2014","Brick Mansions",2.8e+07,20396829,73421224,"25.0","2014.0","Action"
"2354","5/12/2006","Just My Luck",2.8e+07,17326650,38159905,"12.0","2006.0","Action"
"2355","10/13/2000","Lost Souls",2.8e+07,16779636,31320293,"13.0","2000.0","Action"
"2356","8/21/2015","American Ultra",2.8e+07,14439985,30295076,"21.0","2015.0","Action"
"2357","4/18/2003","Winged Migration",2.8e+07,11689053,39134983,"18.0","2003.0","Action"
"2358","2/5/2016","Pride and Prejudice and Zombies",2.8e+07,10907291,16638300,"5.0","2016.0","Action"
"2359","10/1/1999","Mystery, Alaska",2.8e+07,8891623,8891623,"1.0","1999.0","Action"
"2360","10/1/1999","Mystery, Alaska",2.8e+07,8891623,8891623,"Walt Disney","R","Comedy"
"2361","8/24/2001","John Carpenter's Ghosts of Mars",2.8e+07,8434601,8434601,"Screen Media Films","R","Action"
"2362","8/24/2001","John Carpenter's Ghosts of Mars",2.8e+07,8434601,8434601,"24.0","2001.0","Action"
"2363","7/11/1997","A Simple Wish",2.8e+07,8165213,8165213,"11.0","1997.0","Action"
"2364","7/11/1997","A Simple Wish",2.8e+07,8165213,8165213,"Universal","PG","Comedy"
"2365","10/30/2015","Our Brand is Crisis",2.8e+07,7002261,8592432,"30.0","2015.0","Action"
"2366","10/30/2015","Our Brand is Crisis",2.8e+07,7002261,8592432,"Warner Bros.","R","Drama"
"2367","12/25/1997","Kundun",2.8e+07,5686694,5686694,"25.0","1997.0","Action"
"2368","12/25/1997","Kundun",2.8e+07,5686694,5686694,"Walt Disney","PG-13","Drama"
"2369","10/3/2008","How to Lose Friends & Alienate People",2.8e+07,2775593,12031443,"3.0","2008.0","Action"
"2370","12/31/2007","Alatriste",2.8e+07,0,22860477,"31.0","2007.0","Action"
"2371","6/10/1983","Octopussy",27500000,67900000,187500000,"MGM","PG","Action"
"2372","6/26/2009","My Sister's Keeper",27500000,49200230,96673002,"Warner Bros.","PG-13","Drama"
"2373","2/8/2008","Welcome Home Roscoe Jenkins",27500000,42436517,43607627,"8.0","2008.0","Action"
"2374","2/8/2008","Welcome Home Roscoe Jenkins",27500000,42436517,43607627,"Universal","PG-13","Comedy"
"2375","1/13/2012","Joyful Noise",27500000,30932113,31157914,"13.0","2012.0","Action"
"2376","12/14/1984","A Passage to India",27500000,27187653,27187653,"14.0","1984.0","Action"
"2377","12/14/1984","A Passage to India",27500000,27187653,27187653,"Sony Pictures",NA,"Drama"
"2378","12/25/2006","Notes on a Scandal",27500000,17510118,50578411,"25.0","2006.0","Action"
"2379","12/25/2006","Notes on a Scandal",27500000,17510118,50578411,"Fox Searchlight","R","Drama"
"2380","10/19/2007","Rendition",27500000,9736045,26939925,"19.0","2007.0","Action"
"2381","10/28/2011","Anonymous",27500000,4463292,15815509,"28.0","2011.0","Action"
"2382","10/28/2011","Anonymous",27500000,4463292,15815509,"Bangor Films",NA,"Drama"
"2383","10/28/2011","Anonymous",27500000,4463292,15815509,"Archstone Entertain…","R","Drama"
"2384","6/7/2002","The Divine Secrets of the Ya-Ya Sisterhood",2.7e+07,69586544,73826768,"7.0","2002.0","Action"
"2385","10/3/1997","Kiss the Girls",2.7e+07,60527873,60527873,"3.0","1997.0","Action"
"2386","6/20/1980","The Blues Brothers",2.7e+07,57229890,57229890,"20.0","1980.0","Action"
"2387","12/25/1994","The Jungle Book",2.7e+07,44342956,44342956,"25.0","1994.0","Action"
"2388","12/25/1994","The Jungle Book",2.7e+07,44342956,44342956,"Walt Disney","PG","Adventure"
"2389","12/25/1994","The Jungle Book",2.7e+07,44342956,44342956,"Walt Disney","PG","Adventure"
"2390","8/6/2008","The Sisterhood of the Traveling Pants 2",2.7e+07,44089964,44270131,"6.0","2008.0","Action"
"2391","8/19/2011","Spy Kids: All the Time in the World",2.7e+07,38536376,80681183,"19.0","2011.0","Action"
"2392","8/19/2011","Spy Kids: All the Time in the World",2.7e+07,38536376,80681183,"Weinstein/Dimension","PG","Adventure"
"2393","7/16/1999","Lake Placid",2.7e+07,31770413,31770413,"16.0","1999.0","Action"
"2394","4/7/2006","Lucky Number Slevin",2.7e+07,22495466,55495466,"7.0","2006.0","Action"
"2395","10/21/1983","The Right Stuff",2.7e+07,21500000,21500000,"Warner Bros.",NA,"Action"
"2396","10/21/1983","The Right Stuff",2.7e+07,21500000,21500000,"21.0","1983.0","Action"
"2397","7/20/1984","Die Unendliche Geschichte",2.7e+07,21300000,21300000,"20.0","1984.0","Action"
"2398","7/20/1984","Die Unendliche Geschichte",2.7e+07,21300000,21300000,"Warner Bros.",NA,"Adventure"
"2399","2/27/1998","Dark City",2.7e+07,14435076,27257061,"27.0","1998.0","Action"
"2400","9/19/2008","The Duchess",2.7e+07,13848978,45160110,"19.0","2008.0","Action"
"2401","9/19/2008","The Duchess",2.7e+07,13848978,45160110,"Paramount Vantage","PG-13","Drama"
"2402","10/1/2010","Case 39",2.7e+07,13261851,28773827,"1.0","2010.0","Action"
"2403","10/1/2010","Case 39",2.7e+07,13261851,28773827,"Paramount Vantage","R","Horror"
"2404","6/10/2005","The Honeymooners",2.7e+07,12834849,13174426,"10.0","2005.0","Action"
"2405","6/10/2005","The Honeymooners",2.7e+07,12834849,13174426,"Paramount Pictures","PG-13","Comedy"
"2406","6/21/1985","Return to Oz",2.7e+07,10618813,10618813,"21.0","1985.0","Action"
"2407","6/21/1985","Return to Oz",2.7e+07,10618813,10618813,"Walt Disney","PG","Adventure"
"2408","3/27/1998","The Newton Boys",2.7e+07,10341093,10341093,"27.0","1998.0","Action"
"2409","3/27/1998","The Newton Boys",2.7e+07,10341093,10341093,"20th Century Fox","PG-13","Drama"
"2410","8/27/2004","Suspect Zero",2.7e+07,8712564,8712564,"27.0","2004.0","Action"
"2411","11/2/2007","Martian Child",2.7e+07,7500310,9352089,"2.0","2007.0","Action"
"2412","11/2/2007","Martian Child",2.7e+07,7500310,9352089,"New Line","PG","Drama"
"2413","10/18/2002","Formula 51",2.7e+07,5204007,5204007,"Screen Media Films","R","Action"
"2414","10/18/2002","Formula 51",2.7e+07,5204007,5204007,"18.0","2002.0","Action"
"2415","11/24/1999","Flawless",2.7e+07,4485485,4485485,"24.0","1999.0","Action"
"2416","11/24/1999","Flawless",2.7e+07,4485485,4485485,"MGM","R","Drama"
"2417","11/24/1999","Flawless",2.7e+07,4485485,4485485,"Magnolia Pictures","PG-13","Drama"
"2418","5/13/2005","Mindhunters",2.7e+07,4476235,16566235,"13.0","2005.0","Action"
"2419","10/17/2008","What Just Happened",2.7e+07,1090947,2412123,"17.0","2008.0","Action"
"2420","10/17/2008","What Just Happened",2.7e+07,1090947,2412123,"Magnolia Pictures","R","Comedy"
"2421","12/12/2003","The Statement",2.7e+07,765637,1545064,"12.0","2003.0","Action"
"2422","11/23/2016","Rules Don’t Apply",26700000,3652206,3871448,"23.0","2016.0","Action"
"2423","1/16/2009","Paul Blart: Mall Cop",2.6e+07,146336178,185904750,"Sony Pictures","PG","Adventure"
"2424","8/6/2003","Freaky Friday",2.6e+07,110222438,160822438,"Walt Disney",NA,"Comedy"
"2425","8/6/2003","Freaky Friday",2.6e+07,110222438,160822438,"Walt Disney","PG","Comedy"
"2426","8/19/2005","The 40 Year-old Virgin",2.6e+07,109449237,177344230,"Universal","R","Comedy"
"2427","12/21/1990","Kindergarten Cop",2.6e+07,91457688,2.02e+08,"Universal","PG-13","Comedy"
"2428","8/6/2008","Pineapple Express",2.6e+07,87341380,102404019,"Sony Pictures","R","Comedy"
"2429","12/22/1993","Philadelphia",2.6e+07,77324422,201324422,"Sony/TriStar","PG-13","Drama"
"2430","7/31/1998","Ever After: A Cinderella Story",2.6e+07,65705772,65705772,"31.0","1998.0","Action"
"2431","7/31/1998","Ever After: A Cinderella Story",2.6e+07,65705772,65705772,"20th Century Fox","PG","Drama"
"2432","8/10/1990","Flatliners",2.6e+07,61308153,61308153,"10.0","1990.0","Action"
"2433","8/10/1990","Flatliners",2.6e+07,61308153,61308153,"29.0","2017.0","Action"
"2434","8/15/2003","Open Range",2.6e+07,58331254,68613992,"15.0","2003.0","Action"
"2435","6/15/1977","A Bridge Too Far",2.6e+07,50800000,50800000,"United Artists","PG","Action"
"2436","6/15/1977","A Bridge Too Far",2.6e+07,50800000,50800000,"15.0","1977.0","Action"
"2437","4/26/2013","Pain & Gain",2.6e+07,49875291,81275291,"Paramount Pictures","R","Action"
"2438","4/26/2013","Pain & Gain",2.6e+07,49875291,81275291,"26.0","2013.0","Action"
"2439","1/31/2003","Final Destination 2",2.6e+07,46896664,90396664,"New Line","R","Horror"
