year	week	rank	title_id	title	author
1954	1954-08-01	6	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-08-01	7	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-08-01	8	284	A WREATH FOR THE ENEMY	Pamela Frankau
1954	1954-08-01	9	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-08-01	10	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-08-01	11	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-08-01	12	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-08-01	13	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-08-01	14	6562	THE TUNNEL OF LOVE	Peter De Vries
1954	1954-08-01	15	3513	PICTURES FROM AN INSTITUTION	Randall Jarrell
1954	1954-08-01	16	4590	THE BAD SEED	William March
1954	1954-08-08	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-08-08	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-08-08	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-08-08	4	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-08-08	5	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-08-08	6	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-08-08	7	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-08-08	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-08-08	9	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-08-08	10	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-08-08	11	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-08-08	12	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-08-08	13	284	A WREATH FOR THE ENEMY	Pamela Frankau
1954	1954-08-08	14	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-08-08	15	6562	THE TUNNEL OF LOVE	Peter De Vries
1954	1954-08-08	16	6745	THE WORLD IN THE EVENING	Christopher Isherwood
1954	1954-08-15	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-08-15	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-08-15	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-08-15	4	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-08-15	5	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-08-15	6	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-08-15	7	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-08-15	8	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-08-15	9	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-08-15	10	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-08-15	11	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-08-15	12	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-08-15	13	3513	PICTURES FROM AN INSTITUTION	Randall Jarrell
1954	1954-08-15	14	284	A WREATH FOR THE ENEMY	Pamela Frankau
1954	1954-08-15	15	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-08-15	16	6562	THE TUNNEL OF LOVE	Peter De Vries
1954	1954-08-22	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-08-22	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-08-22	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-08-22	4	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-08-22	5	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-08-22	6	105	A FABLE	William Faulkner
1954	1954-08-22	7	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-08-22	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-08-22	9	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-08-22	10	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-08-22	11	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-08-22	12	5370	THE HEALING OATH	Andre Soubiran
1954	1954-08-22	13	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-08-22	14	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-08-22	15	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-08-22	16	284	A WREATH FOR THE ENEMY	Pamela Frankau
1954	1954-08-29	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-08-29	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-08-29	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-08-29	4	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-08-29	5	105	A FABLE	William Faulkner
1954	1954-08-29	6	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-08-29	7	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-08-29	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-08-29	9	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-08-29	10	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-08-29	11	5370	THE HEALING OATH	Andre Soubiran
1954	1954-08-29	12	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-08-29	13	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-08-29	14	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-08-29	15	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-08-29	16	6562	THE TUNNEL OF LOVE	Peter De Vries
1954	1954-09-05	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-09-05	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-09-05	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-09-05	4	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-09-05	5	105	A FABLE	William Faulkner
1954	1954-09-05	6	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-09-05	7	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-09-05	8	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-09-05	9	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-09-05	10	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-09-05	11	5370	THE HEALING OATH	Andre Soubiran
1954	1954-09-05	12	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-09-05	13	284	A WREATH FOR THE ENEMY	Pamela Frankau
1954	1954-09-05	14	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-09-05	15	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-09-05	16	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-09-12	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-09-12	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-09-12	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-09-12	4	105	A FABLE	William Faulkner
1954	1954-09-12	5	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-09-12	6	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-09-12	7	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-09-12	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-09-12	9	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-09-12	10	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-09-12	11	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-09-12	12	5370	THE HEALING OATH	Andre Soubiran
1954	1954-09-12	13	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-09-12	14	284	A WREATH FOR THE ENEMY	Pamela Frankau
1954	1954-09-12	15	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-09-12	16	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-09-19	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-09-19	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-09-19	3	4412	SWEET THURSDAY	John Steinbeck
1954	1954-09-19	4	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-09-19	5	105	A FABLE	William Faulkner
1954	1954-09-19	6	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-09-19	7	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-09-19	8	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-09-19	9	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-09-19	10	5370	THE HEALING OATH	Andre Soubiran
1954	1954-09-19	11	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-09-19	12	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-09-19	13	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-09-19	14	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-09-19	15	5489	THE IRON MAIDEN	Edwin Lanham
1954	1954-09-19	16	1493	DON CAMILLO'S DILEMMA	Giovannino Guareschi
1954	1954-09-26	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-09-26	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-09-26	3	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-09-26	4	4412	SWEET THURSDAY	John Steinbeck
1954	1954-09-26	5	105	A FABLE	William Faulkner
1954	1954-09-26	6	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-09-26	7	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-09-26	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-09-26	9	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-09-26	10	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-09-26	11	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-09-26	12	5275	THE GO-BETWEEN	L.P. Hartley
1954	1954-09-26	13	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-09-26	14	5370	THE HEALING OATH	Andre Soubiran
1954	1954-09-26	15	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-09-26	16	5489	THE IRON MAIDEN	Edwin Lanham
1954	1954-10-03	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-10-03	2	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-10-03	3	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-10-03	4	4412	SWEET THURSDAY	John Steinbeck
1954	1954-10-03	5	105	A FABLE	William Faulkner
1954	1954-10-03	6	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-10-03	7	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-10-03	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-10-03	9	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-10-03	10	5370	THE HEALING OATH	Andre Soubiran
1954	1954-10-03	11	733	BLESS THIS HOUSE	Norah Lofts
1954	1954-10-03	12	5693	THE LONG SHIPS	Frans G. Bengtsson
1954	1954-10-03	13	5489	THE IRON MAIDEN	Edwin Lanham
1954	1954-10-03	14	3098	MR. HOBBS' VACATION	Edward Streeter
1954	1954-10-03	15	5512	THE JOURNAL OF EDWIN CARP	Richard Haydn
1954	1954-10-03	16	260	A TIME TO LOVE AND A TIME TO DIE	Erich Maria Remarque
1954	1954-10-10	1	2913	MARY ANNE	Daphne du Maurier
1954	1954-10-10	2	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-10-10	3	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-10-10	4	4412	SWEET THURSDAY	John Steinbeck
1954	1954-10-10	5	105	A FABLE	William Faulkner
1954	1954-10-10	6	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-10-10	7	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-10-10	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-10-10	9	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-10-10	10	5693	THE LONG SHIPS	Frans G. Bengtsson
1954	1954-10-10	11	5489	THE IRON MAIDEN	Edwin Lanham
1954	1954-10-10	12	5370	THE HEALING OATH	Andre Soubiran
1954	1954-10-10	13	6098	THE RAMAYANA	Aubrey Menen
1954	1954-10-10	14	5038	THE EGYPTIAN	Mika Waltari
1954	1954-10-10	15	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-10-10	16	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-10-17	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-10-17	2	2913	MARY ANNE	Daphne du Maurier
1954	1954-10-17	3	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-10-17	4	105	A FABLE	William Faulkner
1954	1954-10-17	5	4412	SWEET THURSDAY	John Steinbeck
1954	1954-10-17	6	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-10-17	7	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-10-17	8	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-10-17	9	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-10-17	10	5693	THE LONG SHIPS	Frans G. Bengtsson
1954	1954-10-17	11	2545	KATHERINE	Anya Seton
1954	1954-10-17	12	5370	THE HEALING OATH	Andre Soubiran
1954	1954-10-17	13	6098	THE RAMAYANA	Aubrey Menen
1954	1954-10-17	14	5275	THE GO-BETWEEN	L.P. Hartley
1954	1954-10-17	15	6356	THE SONG OF RUTH	Frank G. Slaughter
1954	1954-10-17	16	6695	THE WICKED PAVILION	Dawn Powell
1954	1954-10-24	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-10-24	2	2913	MARY ANNE	Daphne du Maurier
1954	1954-10-24	3	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-10-24	4	4412	SWEET THURSDAY	John Steinbeck
1954	1954-10-24	5	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-10-24	6	2545	KATHERINE	Anya Seton
1954	1954-10-24	7	105	A FABLE	William Faulkner
1954	1954-10-24	8	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-10-24	9	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-10-24	10	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-10-24	11	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-10-24	12	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-10-24	13	6098	THE RAMAYANA	Aubrey Menen
1954	1954-10-24	14	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-10-24	15	5489	THE IRON MAIDEN	Edwin Lanham
1954	1954-10-24	16	5512	THE JOURNAL OF EDWIN CARP	Richard Haydn
1954	1954-10-31	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-10-31	2	2913	MARY ANNE	Daphne du Maurier
1954	1954-10-31	3	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-10-31	4	2545	KATHERINE	Anya Seton
1954	1954-10-31	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-10-31	6	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-10-31	7	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-10-31	8	4412	SWEET THURSDAY	John Steinbeck
1954	1954-10-31	9	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-10-31	10	105	A FABLE	William Faulkner
1954	1954-10-31	11	5693	THE LONG SHIPS	Frans G. Bengtsson
1954	1954-10-31	12	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-10-31	13	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-10-31	14	5038	THE EGYPTIAN	Mika Waltari
1954	1954-10-31	15	5370	THE HEALING OATH	Andre Soubiran
1954	1954-10-31	16	555	AWAY ALL BOATS	Kenneth Dodson
1954	1954-11-07	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-11-07	2	2913	MARY ANNE	Daphne du Maurier
1954	1954-11-07	3	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-11-07	4	2545	KATHERINE	Anya Seton
1954	1954-11-07	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-11-07	6	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-11-07	7	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-11-07	8	4412	SWEET THURSDAY	John Steinbeck
1954	1954-11-07	9	105	A FABLE	William Faulkner
1954	1954-11-07	10	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-11-07	11	5693	THE LONG SHIPS	Frans G. Bengtsson
1954	1954-11-07	12	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-11-07	13	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-11-07	14	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-11-07	15	3784	REUNION	Merle Miller
1954	1954-11-07	16	7211	WHAT DID IT MEAN?	Angela Thirkell
1954	1954-11-14	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-11-14	2	2913	MARY ANNE	Daphne du Maurier
1954	1954-11-14	3	2545	KATHERINE	Anya Seton
1954	1954-11-14	4	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-11-14	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-11-14	6	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-11-14	7	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-11-14	8	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-11-14	9	4412	SWEET THURSDAY	John Steinbeck
1954	1954-11-14	10	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-11-14	11	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-11-14	12	105	A FABLE	William Faulkner
1954	1954-11-14	13	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-11-14	14	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-11-14	15	5693	THE LONG SHIPS	Frans G. Bengtsson
1954	1954-11-14	16	7211	WHAT DID IT MEAN?	Angela Thirkell
1954	1954-11-21	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-11-21	2	2545	KATHERINE	Anya Seton
1954	1954-11-21	3	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-11-21	4	2913	MARY ANNE	Daphne du Maurier
1954	1954-11-21	5	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-11-21	6	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-11-21	7	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-11-21	8	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-11-21	9	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-11-21	10	4412	SWEET THURSDAY	John Steinbeck
1954	1954-11-21	11	3784	REUNION	Merle Miller
1954	1954-11-21	12	774	BLUE HURRICANE	F. Van Wyck Mason
1954	1954-11-21	13	105	A FABLE	William Faulkner
1954	1954-11-21	14	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-11-21	15	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-11-21	16	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-11-28	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-11-28	2	2545	KATHERINE	Anya Seton
1954	1954-11-28	3	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-11-28	4	2913	MARY ANNE	Daphne du Maurier
1954	1954-11-28	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-11-28	6	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-11-28	7	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-11-28	8	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-11-28	9	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-11-28	10	4412	SWEET THURSDAY	John Steinbeck
1954	1954-11-28	11	774	BLUE HURRICANE	F. Van Wyck Mason
1954	1954-11-28	12	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-11-28	13	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1954	1954-11-28	14	105	A FABLE	William Faulkner
1954	1954-11-28	15	3784	REUNION	Merle Miller
1954	1954-11-28	16	2771	LORD GRIZZLY	Frederick Manfred
1954	1954-12-05	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-12-05	2	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-12-05	3	2545	KATHERINE	Anya Seton
1954	1954-12-05	4	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-12-05	5	2913	MARY ANNE	Daphne du Maurier
1954	1954-12-05	6	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-12-05	7	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-12-05	8	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-12-05	9	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1954	1954-12-05	10	774	BLUE HURRICANE	F. Van Wyck Mason
1954	1954-12-05	11	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-12-05	12	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-12-05	13	3784	REUNION	Merle Miller
1954	1954-12-05	14	4999	THE DOLLMAKER	Harriette Arnow
1954	1954-12-05	15	2771	LORD GRIZZLY	Frederick Manfred
1954	1954-12-05	16	4412	SWEET THURSDAY	John Steinbeck
1954	1954-12-12	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-12-12	2	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-12-12	3	2545	KATHERINE	Anya Seton
1954	1954-12-12	4	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-12-12	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-12-12	6	2913	MARY ANNE	Daphne du Maurier
1954	1954-12-12	7	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-12-12	8	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-12-12	9	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1954	1954-12-12	10	774	BLUE HURRICANE	F. Van Wyck Mason
1954	1954-12-12	11	3784	REUNION	Merle Miller
1954	1954-12-12	12	2085	HADRIAN'S MEMOIRS	Marguerite Yourcenar
1954	1954-12-12	13	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-12-12	14	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-12-12	15	2500	JONATHAN BLAIR	William Donohue Ellis
1954	1954-12-12	16	4731	THE BULLS OF PARRAL	Marguerite Steen
1954	1954-12-19	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-12-19	2	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-12-19	3	2545	KATHERINE	Anya Seton
1954	1954-12-19	4	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-12-19	5	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-12-19	6	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-12-19	7	2913	MARY ANNE	Daphne du Maurier
1954	1954-12-19	8	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-12-19	9	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1954	1954-12-19	10	2085	HADRIAN'S MEMOIRS	Marguerite Yourcenar
1954	1954-12-19	11	661	BENTON'S ROW	Frank Yerby
1954	1954-12-19	12	774	BLUE HURRICANE	F. Van Wyck Mason
1954	1954-12-19	13	5098	THE FALL OF A TITAN	Igor Gouzenko
1954	1954-12-19	14	4731	THE BULLS OF PARRAL	Marguerite Steen
1954	1954-12-19	15	2500	JONATHAN BLAIR	William Donohue Ellis
1954	1954-12-19	16	4412	SWEET THURSDAY	John Steinbeck
1954	1954-12-26	1	2811	LOVE IS ETERNAL	Irving Stone
1954	1954-12-26	2	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1954	1954-12-26	3	2545	KATHERINE	Anya Seton
1954	1954-12-26	4	3274	NO TIME FOR SERGEANTS	Mac Hyman
1954	1954-12-26	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1954	1954-12-26	6	3137	MY BROTHER'S KEEPER	Marcia Davenport
1954	1954-12-26	7	3294	NOT AS A STRANGER	Morton Thompson
1954	1954-12-26	8	2913	MARY ANNE	Daphne du Maurier
1954	1954-12-26	9	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1954	1954-12-26	10	661	BENTON'S ROW	Frank Yerby
1954	1954-12-26	11	774	BLUE HURRICANE	F. Van Wyck Mason
1954	1954-12-26	12	2085	HADRIAN'S MEMOIRS	Marguerite Yourcenar
1954	1954-12-26	13	6168	THE ROYAL BOX	Frances Parkinson Keyes
1954	1954-12-26	14	3192	NEVER VICTORIOUS, NEVER DEFEATED	Taylor Caldwell
1954	1954-12-26	15	2771	LORD GRIZZLY	Frederick Manfred
1954	1954-12-26	16	4999	THE DOLLMAKER	Harriette Arnow
1955	1955-01-02	1	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1955	1955-01-02	2	2811	LOVE IS ETERNAL	Irving Stone
1955	1955-01-02	3	3274	NO TIME FOR SERGEANTS	Mac Hyman
1955	1955-01-02	4	2545	KATHERINE	Anya Seton
1955	1955-01-02	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1955	1955-01-02	6	3294	NOT AS A STRANGER	Morton Thompson
1955	1955-01-02	7	3137	MY BROTHER'S KEEPER	Marcia Davenport
1955	1955-01-02	8	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1955	1955-01-02	9	661	BENTON'S ROW	Frank Yerby
1955	1955-01-02	10	2913	MARY ANNE	Daphne du Maurier
1955	1955-01-02	11	774	BLUE HURRICANE	F. Van Wyck Mason
1955	1955-01-02	12	2085	HADRIAN'S MEMOIRS	Marguerite Yourcenar
1955	1955-01-02	13	4731	THE BULLS OF PARRAL	Marguerite Steen
1955	1955-01-02	14	3784	REUNION	Merle Miller
1955	1955-01-02	15	5098	THE FALL OF A TITAN	Igor Gouzenko
1955	1955-01-02	16	2500	JONATHAN BLAIR	William Donohue Ellis
1955	1955-01-09	1	6611	THE VIEW FROM POMPEY'S HEAD	Hamilton Basso
1955	1955-01-09	2	2811	LOVE IS ETERNAL	Irving Stone
1955	1955-01-09	3	3274	NO TIME FOR SERGEANTS	Mac Hyman
1955	1955-01-09	4	2545	KATHERINE	Anya Seton
1955	1955-01-09	5	4186	SOLDIER OF FORTUNE	Ernest Kellogg Gann
1955	1955-01-09	6	3137	MY BROTHER'S KEEPER	Marcia Davenport
1955	1955-01-09	7	3294	NOT AS A STRANGER	Morton Thompson
1955	1955-01-09	8	2030	GOOD MORNING, MISS DOVE	Frances Gray Patton
1955	1955-01-09	9	661	BENTON'S ROW	Frank Yerby
1955	1955-01-09	10	2085	HADRIAN'S MEMOIRS	Marguerite Yourcenar
1955	1955-01-09	11	2913	MARY ANNE	Daphne du Maurier
1955	1955-01-09	12	774	BLUE HURRICANE	F. Van Wyck Mason
1955	1955-01-09	13	5098	THE FALL OF A TITAN	Igor Gouzenko
1955	1955-01-09	14	4731	THE BULLS OF PARRAL	Marguerite Steen
