year,sample_size,wage,at_cap,union_wage,nonunion_wage,union_wage_premium_raw,union_wage_premium_adjusted,facet
2020,4631,28.86590003967285,0.03809070214629173,36.879737854003906,27.6639404296875,0.3331339359283447,0.34427183866500854,private sector: construction
2021,4566,29.709989547729492,0.040735431015491486,39.62148666381836,28.17802619934082,0.4061129093170166,0.39782628417015076,private sector: construction
2022,4654,31.10765838623047,0.045800674706697464,40.4056510925293,29.757774353027344,0.3578183054924011,0.3807010352611542,private sector: construction
1973,10728,4.158818244934082,8.508778992109001e-4,4.162834644317627,4.156197547912598,0.0015969155356287956,0.126974418759346,private sector: manufacturing
1974,10228,4.482859134674072,0.0010384800843894482,4.545116424560547,4.444178581237793,0.022712374106049538,0.1333639770746231,private sector: manufacturing
1975,9346,4.9758782386779785,0.001877089962363243,4.975470542907715,4.976115703582764,-1.2965146743226796e-4,0.1327483206987381,private sector: manufacturing
1976,9605,5.193273544311523,0.002130970126017928,5.328012943267822,5.116998672485352,0.04123789817094803,0.14861652255058289,private sector: manufacturing
1977,10888,5.571646690368652,0.002998682204633951,5.845925331115723,5.4200544357299805,0.07857317477464676,0.15709225833415985,private sector: manufacturing
1978,10289,6.055283546447754,0.0037314975634217262,6.310573577880859,5.91775369644165,0.06637989729642868,0.1661340892314911,private sector: manufacturing
1979,10732,6.782608985900879,0.005582285113632679,6.835617542266846,6.752715110778809,0.012276903726160526,0.1272875964641571,private sector: manufacturing
1980,12697,7.507758140563965,0.008659775368869305,7.524367332458496,7.499714374542236,0.003287186147645116,0.1293705403804779,private sector: manufacturing
1981,2825,7.773609638214111,0.008863849565386772,8.17134952545166,7.588066101074219,0.07686851918697357,0.1416543871164322,private sector: manufacturing
1983,30402,9.064301490783691,0.02179715223610401,9.275551795959473,8.98288345336914,0.03258066624403,0.17823801934719086,private sector: manufacturing
1984,31455,9.36352825164795,0.026193179190158844,9.54461669921875,9.299378395080566,0.02637147344648838,0.18541042506694794,private sector: manufacturing
1985,31673,9.903024673461914,0.03333045542240143,10.03590202331543,9.858986854553223,0.017944559454917908,0.19466480612754822,private sector: manufacturing
1986,32304,10.32771110534668,0.04078153520822525,10.371909141540527,10.313618659973145,0.005651797167956829,0.19736649096012115,private sector: manufacturing
1987,30888,10.574356079101563,0.04600880667567253,10.641504287719727,10.55379581451416,0.008310609497129917,0.18878167867660522,private sector: manufacturing
1988,28841,11.022660255432129,0.05490827187895775,10.955107688903809,11.04208755493164,-0.007877121679484844,0.17910011112689972,private sector: manufacturing
1989,29153,11.34638786315918,0.005110798869282007,11.59507942199707,11.27707290649414,0.02819938398897648,0.1870739907026291,private sector: manufacturing
1990,29720,11.779848098754883,0.005853255745023489,11.97085189819336,11.730823516845703,0.020461341366171837,0.18773102760314941,private sector: manufacturing
1991,28116,12.310333251953125,0.008470568805932999,12.343542098999023,12.301971435546875,0.0033791870810091496,0.1766471117734909,private sector: manufacturing
1992,27059,12.579157829284668,0.010374432429671288,12.804322242736816,12.52398681640625,0.022383879870176315,0.19578689336776733,private sector: manufacturing
1993,25834,12.885665893554688,0.010427192784845829,13.222825050354004,12.805702209472656,0.032573211938142776,0.20893079042434692,private sector: manufacturing
1994,29669,13.4544095993042,0.01351352222263813,13.953605651855469,13.343077659606934,0.04575616121292114,0.24094823002815247,private sector: manufacturing
1995,29164,13.861124992370605,0.016284698620438576,14.254324913024902,13.776825904846191,0.034659579396247864,0.2255885899066925,private sector: manufacturing
1996,19832,14.378056526184082,0.017501646652817726,14.79523754119873,14.292214393615723,0.03519560769200325,0.2132118195295334,private sector: manufacturing
1997,20040,14.828333854675293,0.01992775686085224,15.584720611572266,14.68092155456543,0.061562828719615936,0.22922782599925995,private sector: manufacturing
1998,19435,15.36056900024414,0.005532232113182545,15.600744247436523,15.315627098083496,0.018616093322634697,0.21177196502685547,private sector: manufacturing
1999,17942,16.137187957763672,0.0063878074288368225,16.624303817749023,16.048336029052734,0.03588956594467163,0.22728848457336426,private sector: manufacturing
2000,17100,16.920835494995117,0.009269466623663902,16.90074920654297,16.924327850341797,-0.0013931805733591318,0.20100881159305573,private sector: manufacturing
2001,17028,18.019420623779297,0.010226369835436344,17.58292007446289,18.09391975402832,-0.028241513296961784,0.19415858387947083,private sector: manufacturing
2002,17441,18.527801513671875,0.009797412902116776,18.31363868713379,18.562246322631836,-0.013393186964094639,0.2094278186559677,private sector: manufacturing
2003,15566,18.98447036743164,0.01061182375997305,18.90285873413086,18.996538162231445,-0.0049313949421048164,0.20477503538131714,private sector: manufacturing
2004,15076,19.48908805847168,0.013502190820872784,18.714162826538086,19.599401473999023,-0.04516661539673805,0.1907535195350647,private sector: manufacturing
2005,14898,20.189010620117188,0.015802856534719467,19.837501525878906,20.239421844482422,-0.019858291372656822,0.20729602873325348,private sector: manufacturing
2006,14483,20.794570922851563,0.0170089453458786,20.288105010986328,20.862417221069336,-0.027528556063771248,0.19708029925823212,private sector: manufacturing
2007,14301,21.426687240600586,0.019876034930348396,20.776710510253906,21.51280403137207,-0.03421653062105179,0.18039990961551666,private sector: manufacturing
2008,14038,22.722881317138672,0.026978658512234688,21.26508331298828,22.913555145263672,-0.07194308191537857,0.1868995726108551,private sector: manufacturing
2009,12771,23.450790405273438,0.026846323162317276,21.352825164794922,23.71954345703125,-0.09977924823760986,0.14015664160251617,private sector: manufacturing
2010,11786,23.508506774902344,0.02935580536723137,22.25626564025879,23.66275405883789,-0.05943891406059265,0.19568783044815063,private sector: manufacturing
2011,11684,23.849510192871094,0.03107874095439911,22.76087760925293,23.978845596313477,-0.05079343542456627,0.23661749064922333,private sector: manufacturing
2012,12066,24.499908447265625,0.035374440252780914,23.52875328063965,24.6079158782959,-0.04385428503155708,0.21223923563957214,private sector: manufacturing
2013,11725,25.27524185180664,0.04015554487705231,22.817649841308594,25.56201171875,-0.10736095160245895,0.18191854655742645,private sector: manufacturing
2014,11561,25.384658813476563,0.038370635360479355,24.414270401000977,25.493959426879883,-0.042350780218839645,0.21232819557189941,private sector: manufacturing
2015,10798,26.476476669311523,0.04212578386068344,24.509777069091797,26.688352584838867,-0.08163020014762878,0.1731945425271988,private sector: manufacturing
2016,10978,27.73118782043457,0.051377058029174805,25.28776741027832,27.977497100830078,-0.09613903611898422,0.19657325744628906,private sector: manufacturing
2017,10793,28.381813049316406,0.055273398756980896,26.33247947692871,28.588363647460938,-0.07890917360782623,0.20674683153629303,private sector: manufacturing
2018,10355,29.738178253173828,0.05722949653863907,27.41721534729004,29.989147186279297,-0.08576208353042603,0.22075745463371277,private sector: manufacturing
2019,10167,30.481698989868164,0.06118860840797424,27.21969985961914,30.803890228271484,-0.11635512113571167,0.15692947804927826,private sector: manufacturing
2020,8807,33.45420455932617,0.0764617919921875,29.424705505371094,33.832847595214844,-0.13029178977012634,0.13866420090198517,private sector: manufacturing
2021,8690,35.35533905029297,0.0834096372127533,29.07273292541504,35.87955856323242,-0.18971319496631622,0.13888809084892273,private sector: manufacturing
2022,8620,37.65463638305664,0.09566529840230942,31.587926864624023,38.195701599121094,-0.1729978621006012,0.19126178324222565,private sector: manufacturing
1973,7344,4.449873924255371,1.2037866690661758e-4,4.863749980926514,4.32820463180542,0.12373383343219757,0.09099750965833664,public sector: all
1974,7079,4.757740020751953,2.7463817968964577e-4,5.315912246704102,4.573847770690918,0.16224074363708496,0.10892803966999054,public sector: all
1975,7444,5.130684852600098,0.001063356176018715,5.673192024230957,4.948455333709717,0.14645715057849884,0.10472111403942108,public sector: all
1976,7257,5.4084906578063965,4.1296708513982594e-4,6.09792423248291,5.167401313781738,0.18007560074329376,0.11904872953891754,public sector: all
1977,9389,5.737589359283447,5.062766140326858e-4,6.513745307922363,5.346672534942627,0.21828021109104156,0.09863799810409546,public sector: all
1978,8702,6.022168159484863,5.154773243702948e-4,6.7542314529418945,5.6418962478637695,0.19715626537799835,0.0905645489692688,public sector: all
1979,8688,6.79771614074707,0.0025706642773002386,7.267996788024902,6.499486446380615,0.11824170500040054,0.0736713856458664,public sector: all
1980,11233,7.312045097351074,0.003260756377130747,7.7965288162231445,7.020236492156982,0.1105792298913002,0.061535269021987915,public sector: all
1981,2336,7.4687323570251465,0.0025374568067491055,8.297306060791016,7.025634765625,0.18100446462631226,0.08164472877979279,public sector: all
1983,28182,8.877687454223633,0.013005307875573635,9.7863922119140625,8.343961715698242,0.1728711724281311,0.07859476655721664,public sector: all
1984,27641,9.364103317260742,0.015636898577213287,10.349431991577148,8.808168411254883,0.17498116195201874,0.08659452199935913,public sector: all
1985,27615,9.919516563415527,0.02081036940217018,10.836899757385254,9.402484893798828,0.15255700051784515,0.08753593266010284,public sector: all
1986,28240,10.342212677001953,0.023435980081558228,11.395463943481445,9.742773056030273,0.16963249444961548,0.09274312108755112,public sector: all
1987,27674,10.813199996948242,0.029220258817076683,12.0858736038208,10.091195106506348,0.1976652443408966,0.09382831305265427,public sector: all
1988,26550,11.433025360107422,0.040727440267801285,12.901851654052734,10.566903114318848,0.220968097448349,0.1057019978761673,public sector: all
1989,26706,11.859370231628418,0.0016615160275250673,13.268431663513184,11.02956485748291,0.20298777520656586,0.10209175199270248,public sector: all
1990,28219,12.394640922546387,0.0026549401227384806,14.086661338806152,11.420351028442383,0.23347008228302002,0.12471070140600204,public sector: all
1991,27693,12.936779975891113,0.003745925845578313,14.509510040283203,12.036306381225586,0.20547862350940704,0.1073625311255455,public sector: all
1992,27242,13.364076614379883,0.004453325644135475,15.039237976074219,12.400947570800781,0.21274909377098083,0.10868391394615173,public sector: all
1993,26804,13.897013664245605,0.005244916770607233,15.54470443725586,12.90361499786377,0.2046782523393631,0.11805206537246704,public sector: all
1994,29882,14.475234031677246,0.007912651635706425,16.26132583618164,13.344297409057617,0.2185973823070526,0.15563949942588806,public sector: all
1995,29287,14.734529495239258,0.007848151959478855,16.58346176147461,13.60748291015625,0.21870164573192596,0.14352387189865112,public sector: all
1996,20663,15.267738342285156,0.007601043209433556,17.34317398071289,13.984307289123535,0.24018828570842743,0.14032602310180664,public sector: all
1997,20601,15.66574764251709,0.009024047292768955,17.933883666992188,14.279481887817383,0.25591978430747986,0.1409100741147995,public sector: all
1998,20147,16.11794662475586,0.002818891778588295,18.212751388549805,14.815849304199219,0.22927488386631012,0.14443109929561615,public sector: all
1999,19874,16.847515106201172,0.0027971358504146338,18.95199203491211,15.550232887268066,0.21875937283039093,0.14965181052684784,public sector: all
