date,fuel,grade,formulation,price
1996-08-26,gasoline,all,all,1.253
1996-08-26,gasoline,all,conventional,1.24
1996-08-26,gasoline,all,reformulated,1.307
1996-08-26,gasoline,regular,all,1.209
1996-08-26,gasoline,regular,conventional,1.201
1996-08-26,gasoline,regular,reformulated,1.252
1996-08-26,gasoline,midgrade,all,1.29
1996-08-26,gasoline,midgrade,conventional,1.288
1996-08-26,gasoline,midgrade,reformulated,1.378
1996-08-26,gasoline,premium,all,1.386
1996-08-26,gasoline,premium,conventional,1.378
1996-08-26,gasoline,premium,reformulated,1.447
1996-08-26,diesel,all,NA,1.222
1996-09-02,gasoline,all,all,1.242
1996-09-02,gasoline,all,conventional,1.232
1996-09-02,gasoline,all,reformulated,1.289
1996-09-02,gasoline,regular,all,1.197
1996-09-02,gasoline,regular,conventional,1.193
1996-09-02,gasoline,regular,reformulated,1.235
1996-09-02,gasoline,midgrade,all,1.281
1996-09-02,gasoline,midgrade,conventional,1.281
1996-09-02,gasoline,midgrade,reformulated,1.359
1996-09-02,gasoline,premium,all,1.375
1996-09-02,gasoline,premium,conventional,1.37
1996-09-02,gasoline,premium,reformulated,1.432
1996-09-02,diesel,all,NA,1.231
1996-09-09,gasoline,all,all,1.247
1996-09-09,gasoline,all,conventional,1.239
1996-09-09,gasoline,all,reformulated,1.287
1996-09-09,gasoline,regular,all,1.203
1996-09-09,gasoline,regular,conventional,1.201
1996-09-09,gasoline,regular,reformulated,1.235
1996-09-09,gasoline,midgrade,all,1.286
1996-09-09,gasoline,midgrade,conventional,1.287
1996-09-09,gasoline,midgrade,reformulated,1.357
1996-09-09,gasoline,premium,all,1.38
1996-09-09,gasoline,premium,conventional,1.375
1996-09-09,gasoline,premium,reformulated,1.429
1996-09-09,diesel,all,NA,1.25
1996-09-16,gasoline,all,all,1.25
1996-09-16,gasoline,all,conventional,1.241
1996-09-16,gasoline,all,reformulated,1.29
1996-09-16,gasoline,regular,all,1.206
1996-09-16,gasoline,regular,conventional,1.203
1996-09-16,gasoline,regular,reformulated,1.237
1996-09-16,gasoline,midgrade,all,1.291
1996-09-16,gasoline,midgrade,conventional,1.29
1996-09-16,gasoline,midgrade,reformulated,1.36
1996-09-16,gasoline,premium,all,1.383
1996-09-16,gasoline,premium,conventional,1.376
1996-09-16,gasoline,premium,reformulated,1.433
1996-09-16,diesel,all,NA,1.276
1996-09-23,gasoline,all,all,1.251
1996-09-23,gasoline,all,conventional,1.241
1996-09-23,gasoline,all,reformulated,1.29
1996-09-23,gasoline,regular,all,1.206
1996-09-23,gasoline,regular,conventional,1.203
1996-09-23,gasoline,regular,reformulated,1.238
1996-09-23,gasoline,midgrade,all,1.29
1996-09-23,gasoline,midgrade,conventional,1.29
1996-09-23,gasoline,midgrade,reformulated,1.359
1996-09-23,gasoline,premium,all,1.383
1996-09-23,gasoline,premium,conventional,1.378
1996-09-23,gasoline,premium,reformulated,1.432
1996-09-23,diesel,all,NA,1.277
1996-09-30,gasoline,all,all,1.245
1996-09-30,gasoline,all,conventional,1.237
1996-09-30,gasoline,all,reformulated,1.284
1996-09-30,gasoline,regular,all,1.2
1996-09-30,gasoline,regular,conventional,1.199
1996-09-30,gasoline,regular,reformulated,1.233
1996-09-30,gasoline,midgrade,all,1.285
1996-09-30,gasoline,midgrade,conventional,1.286
1996-09-30,gasoline,midgrade,reformulated,1.352
1996-09-30,gasoline,premium,all,1.379
1996-09-30,gasoline,premium,conventional,1.374
1996-09-30,gasoline,premium,reformulated,1.426
1996-09-30,diesel,all,NA,1.289
1996-10-07,gasoline,all,all,1.239
1996-10-07,gasoline,all,conventional,1.23
1996-10-07,gasoline,all,reformulated,1.278
1996-10-07,gasoline,regular,all,1.194
1996-10-07,gasoline,regular,conventional,1.191
1996-10-07,gasoline,regular,reformulated,1.227
1996-10-07,gasoline,midgrade,all,1.279
1996-10-07,gasoline,midgrade,conventional,1.279
1996-10-07,gasoline,midgrade,reformulated,1.348
1996-10-07,gasoline,premium,all,1.373
1996-10-07,gasoline,premium,conventional,1.367
1996-10-07,gasoline,premium,reformulated,1.421
1996-10-07,diesel,all,NA,1.308
1996-10-14,gasoline,all,all,1.248
1996-10-14,gasoline,all,conventional,1.241
1996-10-14,gasoline,all,reformulated,1.278
1996-10-14,gasoline,regular,all,1.203
1996-10-14,gasoline,regular,conventional,1.203
1996-10-14,gasoline,regular,reformulated,1.228
1996-10-14,gasoline,midgrade,all,1.288
1996-10-14,gasoline,midgrade,conventional,1.29
1996-10-14,gasoline,midgrade,reformulated,1.344
1996-10-14,gasoline,premium,all,1.382
1996-10-14,gasoline,premium,conventional,1.378
1996-10-14,gasoline,premium,reformulated,1.419
1996-10-14,diesel,all,NA,1.326
1996-10-21,gasoline,all,all,1.249
1996-10-21,gasoline,all,conventional,1.244
1996-10-21,gasoline,all,reformulated,1.273
1996-10-21,gasoline,regular,all,1.204
1996-10-21,gasoline,regular,conventional,1.205
1996-10-21,gasoline,regular,reformulated,1.222
1996-10-21,gasoline,midgrade,all,1.29
1996-10-21,gasoline,midgrade,conventional,1.292
1996-10-21,gasoline,midgrade,reformulated,1.339
1996-10-21,gasoline,premium,all,1.384
1996-10-21,gasoline,premium,conventional,1.382
1996-10-21,gasoline,premium,reformulated,1.416
1996-10-21,diesel,all,NA,1.329
1996-10-28,gasoline,all,all,1.26
1996-10-28,gasoline,all,conventional,1.256
1996-10-28,gasoline,all,reformulated,1.27
1996-10-28,gasoline,regular,all,1.215
1996-10-28,gasoline,regular,conventional,1.217
1996-10-28,gasoline,regular,reformulated,1.221
1996-10-28,gasoline,midgrade,all,1.302
1996-10-28,gasoline,midgrade,conventional,1.305
1996-10-28,gasoline,midgrade,reformulated,1.335
1996-10-28,gasoline,premium,all,1.395
1996-10-28,gasoline,premium,conventional,1.395
1996-10-28,gasoline,premium,reformulated,1.413
1996-10-28,diesel,all,NA,1.329
1996-11-04,gasoline,all,all,1.268
1996-11-04,gasoline,all,conventional,1.264
1996-11-04,gasoline,all,reformulated,1.273
1996-11-04,gasoline,regular,all,1.223
1996-11-04,gasoline,regular,conventional,1.225
1996-11-04,gasoline,regular,reformulated,1.225
1996-11-04,gasoline,midgrade,all,1.31
1996-11-04,gasoline,midgrade,conventional,1.312
1996-11-04,gasoline,midgrade,reformulated,1.336
1996-11-04,gasoline,premium,all,1.403
1996-11-04,gasoline,premium,conventional,1.403
1996-11-04,gasoline,premium,reformulated,1.416
1996-11-04,diesel,all,NA,1.323
1996-11-11,gasoline,all,all,1.272
1996-11-11,gasoline,all,conventional,1.268
1996-11-11,gasoline,all,reformulated,1.27
1996-11-11,gasoline,regular,all,1.226
1996-11-11,gasoline,regular,conventional,1.229
1996-11-11,gasoline,regular,reformulated,1.223
1996-11-11,gasoline,midgrade,all,1.315
1996-11-11,gasoline,midgrade,conventional,1.317
1996-11-11,gasoline,midgrade,reformulated,1.329
1996-11-11,gasoline,premium,all,1.408
1996-11-11,gasoline,premium,conventional,1.409
1996-11-11,gasoline,premium,reformulated,1.413
1996-11-11,diesel,all,NA,1.316
1996-11-18,gasoline,all,all,1.282
1996-11-18,gasoline,all,conventional,1.277
1996-11-18,gasoline,all,reformulated,1.277
1996-11-18,gasoline,regular,all,1.236
1996-11-18,gasoline,regular,conventional,1.238
1996-11-18,gasoline,regular,reformulated,1.23
1996-11-18,gasoline,midgrade,all,1.326
1996-11-18,gasoline,midgrade,conventional,1.326
1996-11-18,gasoline,midgrade,reformulated,1.338
1996-11-18,gasoline,premium,all,1.418
1996-11-18,gasoline,premium,conventional,1.419
1996-11-18,gasoline,premium,reformulated,1.422
1996-11-18,diesel,all,NA,1.324
1996-11-25,gasoline,all,all,1.289
1996-11-25,gasoline,all,conventional,1.284
1996-11-25,gasoline,all,reformulated,1.283
1996-11-25,gasoline,regular,all,1.244
1996-11-25,gasoline,regular,conventional,1.246
1996-11-25,gasoline,regular,reformulated,1.236
1996-11-25,gasoline,midgrade,all,1.332
1996-11-25,gasoline,midgrade,conventional,1.332
1996-11-25,gasoline,midgrade,reformulated,1.341
1996-11-25,gasoline,premium,all,1.423
1996-11-25,gasoline,premium,conventional,1.423
1996-11-25,gasoline,premium,reformulated,1.428
1996-11-25,diesel,all,NA,1.327
1996-12-02,gasoline,all,all,1.287
1996-12-02,gasoline,all,conventional,1.281
1996-12-02,gasoline,all,reformulated,1.288
1996-12-02,gasoline,regular,all,1.241
1996-12-02,gasoline,regular,conventional,1.242
1996-12-02,gasoline,regular,reformulated,1.24
1996-12-02,gasoline,midgrade,all,1.332
1996-12-02,gasoline,midgrade,conventional,1.33
1996-12-02,gasoline,midgrade,reformulated,1.345
1996-12-02,gasoline,premium,all,1.423
1996-12-02,gasoline,premium,conventional,1.421
1996-12-02,gasoline,premium,reformulated,1.433
1996-12-02,diesel,all,NA,1.323
1996-12-09,gasoline,all,all,1.287
1996-12-09,gasoline,all,conventional,1.28
1996-12-09,gasoline,all,reformulated,1.293
1996-12-09,gasoline,regular,all,1.241
1996-12-09,gasoline,regular,conventional,1.241
1996-12-09,gasoline,regular,reformulated,1.245
1996-12-09,gasoline,midgrade,all,1.33
1996-12-09,gasoline,midgrade,conventional,1.327
1996-12-09,gasoline,midgrade,reformulated,1.349
1996-12-09,gasoline,premium,all,1.422
1996-12-09,gasoline,premium,conventional,1.421
1996-12-09,gasoline,premium,reformulated,1.437
1996-12-09,diesel,all,NA,1.32
1996-12-16,gasoline,all,all,1.283
1996-12-16,gasoline,all,conventional,1.272
1996-12-16,gasoline,all,reformulated,1.297
1996-12-16,gasoline,regular,all,1.236
1996-12-16,gasoline,regular,conventional,1.233
1996-12-16,gasoline,regular,reformulated,1.248
1996-12-16,gasoline,midgrade,all,1.327
1996-12-16,gasoline,midgrade,conventional,1.322
1996-12-16,gasoline,midgrade,reformulated,1.354
1996-12-16,gasoline,premium,all,1.419
1996-12-16,gasoline,premium,conventional,1.415
1996-12-16,gasoline,premium,reformulated,1.443
1996-12-16,diesel,all,NA,1.307
1996-12-23,gasoline,all,all,1.278
1996-12-23,gasoline,all,conventional,1.267
1996-12-23,gasoline,all,reformulated,1.298
1996-12-23,gasoline,regular,all,1.231
1996-12-23,gasoline,regular,conventional,1.227
1996-12-23,gasoline,regular,reformulated,1.249
1996-12-23,gasoline,midgrade,all,1.323
1996-12-23,gasoline,midgrade,conventional,1.317
1996-12-23,gasoline,midgrade,reformulated,1.355
1996-12-23,gasoline,premium,all,1.414
1996-12-23,gasoline,premium,conventional,1.409
1996-12-23,gasoline,premium,reformulated,1.442
1996-12-23,diesel,all,NA,1.3
1996-12-30,gasoline,all,all,1.274
1996-12-30,gasoline,all,conventional,1.263
1996-12-30,gasoline,all,reformulated,1.299
1996-12-30,gasoline,regular,all,1.227
1996-12-30,gasoline,regular,conventional,1.224
1996-12-30,gasoline,regular,reformulated,1.25
1996-12-30,gasoline,midgrade,all,1.318
1996-12-30,gasoline,midgrade,conventional,1.313
1996-12-30,gasoline,midgrade,reformulated,1.355
1996-12-30,gasoline,premium,all,1.412
1996-12-30,gasoline,premium,conventional,1.407
1996-12-30,gasoline,premium,reformulated,1.443
1996-12-30,diesel,all,NA,1.295
1997-01-06,gasoline,all,all,1.272
1997-01-06,gasoline,all,conventional,1.26
1997-01-06,gasoline,all,reformulated,1.304
1997-01-06,gasoline,regular,all,1.225
1997-01-06,gasoline,regular,conventional,1.22
1997-01-06,gasoline,regular,reformulated,1.254
1997-01-06,gasoline,midgrade,all,1.317
1997-01-06,gasoline,midgrade,conventional,1.311
1997-01-06,gasoline,midgrade,reformulated,1.361
1997-01-06,gasoline,premium,all,1.409
1997-01-06,gasoline,premium,conventional,1.402
1997-01-06,gasoline,premium,reformulated,1.448
1997-01-06,diesel,all,NA,1.291
1997-01-13,gasoline,all,all,1.287
1997-01-13,gasoline,all,conventional,1.275
1997-01-13,gasoline,all,reformulated,1.316
1997-01-13,gasoline,regular,all,1.241
1997-01-13,gasoline,regular,conventional,1.235
1997-01-13,gasoline,regular,reformulated,1.266
1997-01-13,gasoline,midgrade,all,1.332
1997-01-13,gasoline,midgrade,conventional,1.326
1997-01-13,gasoline,midgrade,reformulated,1.375
1997-01-13,gasoline,premium,all,1.423
1997-01-13,gasoline,premium,conventional,1.418
1997-01-13,gasoline,premium,reformulated,1.458
1997-01-13,diesel,all,NA,1.296
1997-01-20,gasoline,all,all,1.287
1997-01-20,gasoline,all,conventional,1.275
1997-01-20,gasoline,all,reformulated,1.318
1997-01-20,gasoline,regular,all,1.241
1997-01-20,gasoline,regular,conventional,1.236
1997-01-20,gasoline,regular,reformulated,1.268
1997-01-20,gasoline,midgrade,all,1.329
1997-01-20,gasoline,midgrade,conventional,1.324
1997-01-20,gasoline,midgrade,reformulated,1.377
1997-01-20,gasoline,premium,all,1.424
1997-01-20,gasoline,premium,conventional,1.418
1997-01-20,gasoline,premium,reformulated,1.459
1997-01-20,diesel,all,NA,1.293
1997-01-27,gasoline,all,all,1.284
1997-01-27,gasoline,all,conventional,1.271
1997-01-27,gasoline,all,reformulated,1.316
1997-01-27,gasoline,regular,all,1.238
1997-01-27,gasoline,regular,conventional,1.232
1997-01-27,gasoline,regular,reformulated,1.265
1997-01-27,gasoline,midgrade,all,1.325
1997-01-27,gasoline,midgrade,conventional,1.321
1997-01-27,gasoline,midgrade,reformulated,1.376
1997-01-27,gasoline,premium,all,1.421
1997-01-27,gasoline,premium,conventional,1.415
1997-01-27,gasoline,premium,reformulated,1.458
1997-01-27,diesel,all,NA,1.283
1997-02-03,gasoline,all,all,1.282
1997-02-03,gasoline,all,conventional,1.27
1997-02-03,gasoline,all,reformulated,1.318
1997-02-03,gasoline,regular,all,1.236
1997-02-03,gasoline,regular,conventional,1.23
1997-02-03,gasoline,regular,reformulated,1.267
1997-02-03,gasoline,midgrade,all,1.324
1997-02-03,gasoline,midgrade,conventional,1.319
1997-02-03,gasoline,midgrade,reformulated,1.378
1997-02-03,gasoline,premium,all,1.42
1997-02-03,gasoline,premium,conventional,1.414
1997-02-03,gasoline,premium,reformulated,1.458
1997-02-03,diesel,all,NA,1.288
1997-02-10,gasoline,all,all,1.28
1997-02-10,gasoline,all,conventional,1.266
1997-02-10,gasoline,all,reformulated,1.32
1997-02-10,gasoline,regular,all,1.234
1997-02-10,gasoline,regular,conventional,1.227
1997-02-10,gasoline,regular,reformulated,1.271
1997-02-10,gasoline,midgrade,all,1.321
1997-02-10,gasoline,midgrade,conventional,1.315
1997-02-10,gasoline,midgrade,reformulated,1.379
1997-02-10,gasoline,premium,all,1.414
1997-02-10,gasoline,premium,conventional,1.405
1997-02-10,gasoline,premium,reformulated,1.46
1997-02-10,diesel,all,NA,1.285
1997-02-17,gasoline,all,all,1.273
1997-02-17,gasoline,all,conventional,1.26
1997-02-17,gasoline,all,reformulated,1.316
1997-02-17,gasoline,regular,all,1.227
1997-02-17,gasoline,regular,conventional,1.22
1997-02-17,gasoline,regular,reformulated,1.266
1997-02-17,gasoline,midgrade,all,1.314
1997-02-17,gasoline,midgrade,conventional,1.309
1997-02-17,gasoline,midgrade,reformulated,1.378
1997-02-17,gasoline,premium,all,1.41
1997-02-17,gasoline,premium,conventional,1.403
1997-02-17,gasoline,premium,reformulated,1.458
1997-02-17,diesel,all,NA,1.278
1997-02-24,gasoline,all,all,1.27
1997-02-24,gasoline,all,conventional,1.257
1997-02-24,gasoline,all,reformulated,1.313
1997-02-24,gasoline,regular,all,1.223
1997-02-24,gasoline,regular,conventional,1.217
1997-02-24,gasoline,regular,reformulated,1.26
1997-02-24,gasoline,midgrade,all,1.312
1997-02-24,gasoline,midgrade,conventional,1.307
1997-02-24,gasoline,midgrade,reformulated,1.377
1997-02-24,gasoline,premium,all,1.408
1997-02-24,gasoline,premium,conventional,1.401
1997-02-24,gasoline,premium,reformulated,1.454
1997-02-24,diesel,all,NA,1.269
1997-03-03,gasoline,all,all,1.261
1997-03-03,gasoline,all,conventional,1.248
1997-03-03,gasoline,all,reformulated,1.306
1997-03-03,gasoline,regular,all,1.215
1997-03-03,gasoline,regular,conventional,1.208
1997-03-03,gasoline,regular,reformulated,1.253
1997-03-03,gasoline,midgrade,all,1.302
1997-03-03,gasoline,midgrade,conventional,1.298
1997-03-03,gasoline,midgrade,reformulated,1.371
1997-03-03,gasoline,premium,all,1.398
1997-03-03,gasoline,premium,conventional,1.391
1997-03-03,gasoline,premium,reformulated,1.448
1997-03-03,diesel,all,NA,1.252
1997-03-10,gasoline,all,all,1.253
1997-03-10,gasoline,all,conventional,1.24
1997-03-10,gasoline,all,reformulated,1.306
1997-03-10,gasoline,regular,all,1.206
1997-03-10,gasoline,regular,conventional,1.199
1997-03-10,gasoline,regular,reformulated,1.252
1997-03-10,gasoline,midgrade,all,1.296
1997-03-10,gasoline,midgrade,conventional,1.292
1997-03-10,gasoline,midgrade,reformulated,1.373
1997-03-10,gasoline,premium,all,1.393
1997-03-10,gasoline,premium,conventional,1.385
1997-03-10,gasoline,premium,reformulated,1.448
1997-03-10,diesel,all,NA,1.23
1997-03-17,gasoline,all,all,1.246
1997-03-17,gasoline,all,conventional,1.231
1997-03-17,gasoline,all,reformulated,1.304
1997-03-17,gasoline,regular,all,1.2
1997-03-17,gasoline,regular,conventional,1.191
1997-03-17,gasoline,regular,reformulated,1.249
1997-03-17,gasoline,midgrade,all,1.289
1997-03-17,gasoline,midgrade,conventional,1.283
1997-03-17,gasoline,midgrade,reformulated,1.373
1997-03-17,gasoline,premium,all,1.384
1997-03-17,gasoline,premium,conventional,1.375
1997-03-17,gasoline,premium,reformulated,1.444
1997-03-17,diesel,all,NA,1.22
1997-03-24,gasoline,all,all,1.25
1997-03-24,gasoline,all,conventional,1.235
1997-03-24,gasoline,all,reformulated,1.305
1997-03-24,gasoline,regular,all,1.204
1997-03-24,gasoline,regular,conventional,1.196
1997-03-24,gasoline,regular,reformulated,1.252
1997-03-24,gasoline,midgrade,all,1.291
1997-03-24,gasoline,midgrade,conventional,1.285
1997-03-24,gasoline,midgrade,reformulated,1.374
1997-03-24,gasoline,premium,all,1.385
1997-03-24,gasoline,premium,conventional,1.376
1997-03-24,gasoline,premium,reformulated,1.442
1997-03-24,diesel,all,NA,1.22
1997-03-31,gasoline,all,all,1.246
1997-03-31,gasoline,all,conventional,1.231
1997-03-31,gasoline,all,reformulated,1.31
1997-03-31,gasoline,regular,all,1.2
1997-03-31,gasoline,regular,conventional,1.191
1997-03-31,gasoline,regular,reformulated,1.256
1997-03-31,gasoline,midgrade,all,1.286
1997-03-31,gasoline,midgrade,conventional,1.281
1997-03-31,gasoline,midgrade,reformulated,1.38
1997-03-31,gasoline,premium,all,1.383
1997-03-31,gasoline,premium,conventional,1.373
1997-03-31,gasoline,premium,reformulated,1.446
1997-03-31,diesel,all,NA,1.225
1997-04-07,gasoline,all,all,1.248
1997-04-07,gasoline,all,conventional,1.232
1997-04-07,gasoline,all,reformulated,1.314
1997-04-07,gasoline,regular,all,1.203
1997-04-07,gasoline,regular,conventional,1.192
1997-04-07,gasoline,regular,reformulated,1.259
1997-04-07,gasoline,midgrade,all,1.288
1997-04-07,gasoline,midgrade,conventional,1.282
1997-04-07,gasoline,midgrade,reformulated,1.388
1997-04-07,gasoline,premium,all,1.386
1997-04-07,gasoline,premium,conventional,1.374
1997-04-07,gasoline,premium,reformulated,1.453
1997-04-07,diesel,all,NA,1.217
1997-04-14,gasoline,all,all,1.244
1997-04-14,gasoline,all,conventional,1.227
1997-04-14,gasoline,all,reformulated,1.315
1997-04-14,gasoline,regular,all,1.199
1997-04-14,gasoline,regular,conventional,1.187
1997-04-14,gasoline,regular,reformulated,1.26
1997-04-14,gasoline,midgrade,all,1.283
1997-04-14,gasoline,midgrade,conventional,1.278
1997-04-14,gasoline,midgrade,reformulated,1.388
1997-04-14,gasoline,premium,all,1.381
1997-04-14,gasoline,premium,conventional,1.369
1997-04-14,gasoline,premium,reformulated,1.452
1997-04-14,diesel,all,NA,1.216
1997-04-21,gasoline,all,all,1.245
1997-04-21,gasoline,all,conventional,1.228
1997-04-21,gasoline,all,reformulated,1.31
1997-04-21,gasoline,regular,all,1.199
1997-04-21,gasoline,regular,conventional,1.188
1997-04-21,gasoline,regular,reformulated,1.256
1997-04-21,gasoline,midgrade,all,1.284
1997-04-21,gasoline,midgrade,conventional,1.278
1997-04-21,gasoline,midgrade,reformulated,1.381
