qid,name,category,country,iso,lat,lon,year,year_approx,century,wikipedia,image,sitelinks,pageviews,fame_rank
Q1093313,Citadelle of Quebec,fortress,Canada,CA,46.8074,-71.2071,1820,0,19th century,https://en.wikipedia.org/wiki/Citadelle_of_Quebec,https://commons.wikimedia.org/wiki/Special:FilePath/Citadel%20quebec%20city%202010y.JPG?width=1280,15,46983,612
Q891294,Boldt Castle,castle,United States,US,44.3445,-75.9226,NA,0,NA,https://en.wikipedia.org/wiki/Boldt_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/BoldtCastle%20aerial.jpg?width=1280,15,68894,555
Q1049270,Ponferrada Castle,castle,Spain,ES,42.54417,-6.59361,1178,0,12th century,https://de.wikipedia.org/wiki/Castillo_de_Ponferrada,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20ponferrada%202005.jpg?width=1280,15,0,3363
Q206212,Warsaw Citadel,fortress,Poland,PL,52.265,21,1834,0,19th century,https://en.wikipedia.org/wiki/Warsaw_Citadel,https://commons.wikimedia.org/wiki/Special:FilePath/Warsaw%20Citadel%20aerial%20photographs%202019%20P03.jpg?width=1280,15,8522,1119
Q2263092,Naryn-Kala,fortress,Russia,RU,42.05302,48.27412,501,0,6th century,https://en.wikipedia.org/wiki/Naryn-Kala,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%93%D0%BB%D0%B0%D0%B2%D0%BD%D1%8B%D0%B9%20%D0%B2%D1%85%D0%BE%D0%B4%20%D0%B2%20%D1%86%D0%B8%D1%82%D0%B0%D0%B4%D0%B5%D0%BB%D1%8C%20%D0%9D%D0%B0%D1%80%D1%8B%D0%BD-%D0%9A%D0%B0%D0%BB%D0%B0.jpg?width=1280,15,6425,1218
Q577021,Nitra Castle,castle,Slovakia,SK,48.31833,18.08639,1050,0,11th century,https://en.wikipedia.org/wiki/Nitra_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Nitra%20-%20Castle.jpg?width=1280,15,2991,1622
Q19968534,Bash Tapia Castle,ruin,Iraq,IQ,36.3554,43.1216,1150,1,12th century,https://en.wikipedia.org/wiki/Bash_Tapia_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Bashtabia.jpg?width=1280,15,2183,1824
Q212610,Mutianyu,fortress,China,CN,40.43802,116.5619,1404,0,15th century,https://en.wikipedia.org/wiki/Mutianyu,https://commons.wikimedia.org/wiki/Special:FilePath/Great%20Wall%20of%20China%20July%202006.JPG?width=1280,15,31964,668
Q1689619,Jinshanling,fortress,China,CN,40.67877,117.25084,1570,0,16th century,https://en.wikipedia.org/wiki/Jinshanling,https://commons.wikimedia.org/wiki/Special:FilePath/Jinshangling2.jpg?width=1280,15,20122,789
Q1808040,Yongdingmen,fortress,China,CN,39.87097,116.393,1553,0,16th century,https://en.wikipedia.org/wiki/Yongdingmen,https://commons.wikimedia.org/wiki/Special:FilePath/Yongdinggate.jpg?width=1280,15,5784,1269
Q1812732,Beijing city fortifications,ruin,China,CN,39.89873,116.35103,1425,1,15th century,https://en.wikipedia.org/wiki/Beijing_city_fortifications,https://commons.wikimedia.org/wiki/Special:FilePath/Beijing%20citywall%202006%2001.jpg?width=1280,15,22000,759
Q380298,Laxenburg castles,castle,Austria,AT,48.0647,16.3581,NA,0,NA,https://en.wikipedia.org/wiki/Laxenburg_castles,https://commons.wikimedia.org/wiki/Special:FilePath/Filmarchiv%20Austria%20Laxenburg%20DSC%204727w.jpg?width=1280,14,10109,1106
Q227176,Čakovec Castle,castle,Croatia,HR,46.38899,16.432,NA,0,NA,https://en.wikipedia.org/wiki/%C4%8Cakovec_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Zrinski%20Castle%20in%20Cakovec%20%2831%29.jpg?width=1280,14,2613,1796
Q248735,Lietava Castle,ruin,Slovakia,SK,49.16071,18.68508,1400,0,14th century,https://en.wikipedia.org/wiki/Lietava_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hrad%20Lietava%20-%20st%C5%99edn%C3%AD%20pal%C3%A1c.jpg?width=1280,14,1488,2136
Q511254,Chojnik Castle,ruin,Poland,PL,50.83361,15.64361,1292,0,13th century,https://en.wikipedia.org/wiki/Chojnik_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Chojnik%28js%293.jpg?width=1280,14,2796,1746
Q909515,Uwajima Castle,castle,Japan,JP,33.2195,132.565,1601,0,17th century,https://en.wikipedia.org/wiki/Uwajima_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Uwajima-jo.JPG?width=1280,14,3318,1630
Q913308,Chlemoutsi,castle,Greece,GR,37.89028,21.14194,1220,0,13th century,https://en.wikipedia.org/wiki/Chlemoutsi,https://commons.wikimedia.org/wiki/Special:FilePath/Chlemutsi-Castle-Sotos-06.jpg?width=1280,14,6782,1264
Q626232,Castle of Almodóvar del Río,castle,Spain,ES,37.80742,-5.02371,NA,0,NA,https://en.wikipedia.org/wiki/Castle_of_Almod%C3%B3var_del_R%C3%ADo,https://commons.wikimedia.org/wiki/Special:FilePath/Almodovar%20del%20Rio%20Castle.jpg?width=1280,14,11538,1050
Q583428,Bergenhus Fortress,fortress,Norway,NO,60.39972,5.3175,1514,0,16th century,https://en.wikipedia.org/wiki/Bergenhus_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Bergenhus.2.JPG?width=1280,14,15613,938
Q4242006,Round Tower (Mardakan),castle,Azerbaijan,AZ,40.49573,50.14716,1232,0,13th century,https://en.wikipedia.org/wiki/Round_Mardakan_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Mardakankrugbashnya2.JPG?width=1280,14,540,2672
Q536865,Angelokastro,castle,Greece,GR,39.67839,19.68716,NA,0,NA,https://en.wikipedia.org/wiki/Angelokastro_(Corfu),https://commons.wikimedia.org/wiki/Special:FilePath/Angelokastro%20%28Corfu%29.jpg?width=1280,14,11742,1048
Q1013093,New Castle of Manzanares el Real,castle,Spain,ES,40.72722,-3.86222,1475,0,15th century,https://en.wikipedia.org/wiki/New_Castle_of_Manzanares_el_Real,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20de%20Manzanares%20el%20Real%20-%2051678844221.jpg?width=1280,14,4786,1430
Q1197137,Komoro Castle,castle,Japan,JP,36.32734,138.41725,1487,0,15th century,https://en.wikipedia.org/wiki/Komoro_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Komoro%20castle05s3872.jpg?width=1280,14,1602,2102
Q15107343,Ballyloughan Castle,ruin,Ireland,IE,52.83679,-6.77376,1300,1,13th century,https://en.wikipedia.org/wiki/Ballyloughan_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/02.%20Ballyloughan%20Castle%2C%20Co.%20Carlow.jpg?width=1280,14,1463,2145
Q1524213,Mamure Castle,castle,Turkey,TR,36.08083,32.89444,NA,0,NA,https://en.wikipedia.org/wiki/Mamure_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20in%20Mamure%2C%20Anamur%2C%20Turkey%20from%20the%20Sea.jpg?width=1280,14,4398,1471
Q7920355,Ventspils Castle,castle,Latvia,LV,57.39612,21.55861,1201,0,13th century,https://en.wikipedia.org/wiki/Ventspils_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Ventspilis.%20Livonijos%20ordino%20pilis%2C%201290%20m.%202006-09-22.jpg?width=1280,14,2023,1958
Q17496804,Ioannina Castle,castle,Greece,GR,39.6717,20.8606,1378,0,14th century,https://en.wikipedia.org/wiki/Ioannina_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%CE%9A%CE%AC%CF%83%CF%84%CF%81%CE%BF%20%CE%99%CF%89%CE%B1%CE%BD%CE%BD%CE%AF%CE%BD%CF%89%CE%BD%20%28photosiotas%29%20%284%29.jpg?width=1280,14,7557,1217
Q1592677,Põltsamaa Castle,castle,Estonia,EE,58.65458,25.96747,1272,0,13th century,https://en.wikipedia.org/wiki/P%C3%B5ltsamaa_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/P%C3%B5ltsamaa%20linnuse%20varemed%20vallikraaviga%201.jpg?width=1280,14,1620,2087
Q2584510,Čabraď Castle,ruin,Slovakia,SK,48.244,19.1061,1300,0,13th century,https://en.wikipedia.org/wiki/%C4%8Cabra%C4%8F_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%C4%8Cabra%C4%8F%20-%20hrad%20-%20poh%C4%BEad%20od%20cesty%20-%202015.JPG?width=1280,14,2192,1895
Q2065395,Shahbulag Castle,castle,Azerbaijan,AZ,40.06876,46.90577,1752,0,18th century,https://en.wikipedia.org/wiki/Shahbulag_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Shahbulag%20Castle%20in%202024.jpg?width=1280,14,1898,1988
Q2073408,Castillo de San Juan Bautista,castle,Spain,ES,28.45556,-16.2525,1641,0,17th century,https://en.wikipedia.org/wiki/Castle_of_St_John_the_Baptist,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20de%20San%20Juan%20Bautista.jpg?width=1280,14,1683,2063
Q28806346,Zerzevan Castle,ruin,Turkey,TR,37.60833,40.49917,400,0,4th century,https://en.wikipedia.org/wiki/Zerzevan_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Zerzevan%20Kalesi%20Kilise.jpg?width=1280,14,5568,1351
Q2567982,Pischalauski Castle,castle,Belarus,BY,53.89889,27.54806,1825,0,19th century,https://en.wikipedia.org/wiki/Pishchalauski_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Piszczalauski%20castle%20%28Miensk%2C%20Bielarus%29%20bXX%2001.jpg?width=1280,14,5104,1378
Q2971093,Zolochiv Castle,castle,Ukraine,UA,49.80201,24.90624,1634,0,17th century,https://en.wikipedia.org/wiki/Zolochiv_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%97%D0%B0%D0%BC%D0%BE%D0%BA%20%D0%97%D0%BE%D0%BB%D0%BE%D1%87%D1%96%D0%B213.jpg?width=1280,14,3020,1696
Q3355366,Celje Castle,ruin,Slovenia,SI,46.21972,15.27167,1322,0,14th century,https://en.wikipedia.org/wiki/Celje_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Celjski%20grad%20s%20Pe%C4%8Dovnika.jpg?width=1280,14,5935,1317
Q3405245,Vivari Fortress,fortress,Albania,AL,39.74167,19.9925,1718,0,18th century,https://en.wikipedia.org/wiki/Ali_Pasha_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Vivari%20Channel%20and%20Ali%20Pasha%20Fort%20in%20the%20late%20evening%20sun%2C%20September%202022%2003.jpg?width=1280,14,4897,1414
Q3497343,Falak-ol-Aflak,castle,Iran,IR,33.48379,48.35343,438,1,5th century,https://en.wikipedia.org/wiki/Falak-ol-Aflak,https://commons.wikimedia.org/wiki/Special:FilePath/Falak%20ol%20aflak%20night.jpg?width=1280,14,12431,1031
Q4175884,Nový zámok,castle,Slovakia,SK,48.45577,18.89616,1600,0,16th century,https://en.wikipedia.org/wiki/Nov%C3%BD_z%C3%A1mok,https://commons.wikimedia.org/wiki/Special:FilePath/Bansk%C3%A1%20%C5%A0tiavnica%20-%20Nov%C3%BD%20z%C3%A1mok%20-a.jpg?width=1280,14,697,2548
Q1186381,Bezděz Castle,ruin,Czech Republic,CZ,50.53904,14.7197,1264,0,13th century,https://en.wikipedia.org/wiki/Bezd%C4%9Bz_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Bezdez.jpg?width=1280,14,2758,1758
Q1481707,New Elfsborg Fortress,fortress,Sweden,SE,57.68608,11.83836,1653,0,17th century,https://en.wikipedia.org/wiki/New_%C3%84lvsborg,https://commons.wikimedia.org/wiki/Special:FilePath/Nya%20%C3%84lvsborg%20-%20KMB%20-%2016000300030219.jpg?width=1280,14,3060,1684
Q33186,Bobovac,fortress,Bosnia and Herzegovina,BA,44.13668,18.23805,1349,0,14th century,https://en.wikipedia.org/wiki/Bobovac,https://commons.wikimedia.org/wiki/Special:FilePath/Akropole%20na%20Bobovci%2C%20kdysi%20sidelnim%20hrade%20bosenskych%20kralu.jpg?width=1280,14,7997,1201
Q58116,Kachaghakaberd,fortress,Azerbaijan,AZ,40.00667,46.59917,801,0,9th century,https://en.wikipedia.org/wiki/Kachaghakaberd,https://commons.wikimedia.org/wiki/Special:FilePath/%D0%92%D0%B8%D0%B4%20%D0%BD%D0%B0%20%D0%BA%D1%80%D0%B5%D0%BF%D0%BE%D1%81%D1%82%D1%8C%20%D0%9A%D0%B0%D1%87%D0%B0%D1%85%D0%B0%D0%BA%D0%B0%D0%B1%D0%B5%D1%80%D0%B44.JPG?width=1280,14,1231,2246
Q680695,Munot,fortress,Switzerland,CH,47.69694,8.63972,1563,0,16th century,https://en.wikipedia.org/wiki/Munot,https://commons.wikimedia.org/wiki/Special:FilePath/Schaffhausen%20-%20Munot%20-%20Feuerthalen%20IMG%209843.JPG?width=1280,14,3765,1555
Q550502,Castillo San Felipe del Morro,castle,United States,US,18.47111,-66.12444,1539,0,16th century,https://en.wikipedia.org/wiki/Castillo_San_Felipe_del_Morro,https://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20San%20Felipe%20del%20Morro3.jpg?width=1280,14,65418,634
Q16400202,Sev Berd,ruin,Armenia,AM,40.7822,43.8253,1834,0,19th century,https://en.wikipedia.org/wiki/Sev_Berd,https://commons.wikimedia.org/wiki/Special:FilePath/%D4%B1%D5%B4%D6%80%D5%B8%D6%81%20%C2%AB%D5%8D%D6%87%20%D5%A2%D5%A5%D6%80%D5%A4%C2%BB.JPG?width=1280,14,3921,1527
Q2666994,Daugavpils Fortress,fortress,Latvia,LV,55.88625,26.49528,1810,0,19th century,https://en.wikipedia.org/wiki/Daugavpils_fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Daugavpils%20fortress%2005.jpg?width=1280,14,4805,1425
Q6681036,Lori Berd Fortress,fortress,Armenia,AM,41.00264,44.4312,1065,0,11th century,https://en.wikipedia.org/wiki/Lori_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Lori%20berd%201.JPG?width=1280,14,2327,1860
Q7286112,Rajgad Fort,ruin,India,IN,18.24599,73.68219,NA,0,NA,https://en.wikipedia.org/wiki/Rajgad,https://commons.wikimedia.org/wiki/Special:FilePath/Rajgad%20after%20monsoon.jpg?width=1280,14,34880,712
Q3230299,Fort Vasai,ruin,India,IN,19.32987,72.8146,1184,0,12th century,https://en.wikipedia.org/wiki/Fort_Vasai,https://commons.wikimedia.org/wiki/Special:FilePath/Bassein%20Fort%20entrance.jpg?width=1280,14,15604,941
Q519254,Fort William Henry,fortress,United States,US,43.42028,-73.71111,1755,0,18th century,https://en.wikipedia.org/wiki/Fort_William_Henry,https://commons.wikimedia.org/wiki/Special:FilePath/William%20Henry%20side.jpg?width=1280,14,57041,653
Q1366489,Fort Manoel,fortress,Malta,MT,35.90286,14.50531,1723,0,18th century,https://en.wikipedia.org/wiki/Fort_Manoel,https://commons.wikimedia.org/wiki/Special:FilePath/Gzira%20Fort%20Manoel%2020090321.jpg?width=1280,14,11486,1052
Q1438483,Fort Caroline,fortress,United States,US,30.3869,-81.5006,1564,0,16th century,https://en.wikipedia.org/wiki/Fort_Caroline,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Caroline%20moat%20FOCA1566.jpg?width=1280,14,31277,732
Q29771,Fort Rotterdam,fortress,Indonesia,ID,-5.13439,119.40575,1545,0,16th century,https://en.wikipedia.org/wiki/Fort_Rotterdam,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Rotterdam%2C%20Makassar%2C%20Indonesia%20-%2020100227-02.jpg?width=1280,14,8208,1193
Q6594081,Pirot Fortress,fortress,Serbia,RS,43.15917,22.58167,NA,0,NA,https://en.wikipedia.org/wiki/Pirot_Fortress,https://commons.wikimedia.org/wiki/Special:FilePath/Pirotska%20tvr%C4%91ava%2C%20Pirot%2C%2016.JPG?width=1280,14,1635,2082
Q1318387,Fort São Sebastião de Xama,fortress,Ghana,GH,5.02911,-1.62106,1590,0,16th century,https://en.wikipedia.org/wiki/Fort_S%C3%A3o_Sebasti%C3%A3o_de_Xama,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20St.%20Sebastian%20%28Shama%2C%20Ghana%202013%29.jpg?width=1280,14,1708,2052
Q1438639,Fort Monroe,fortress,United States,US,37.00361,-76.3075,1834,0,19th century,https://en.wikipedia.org/wiki/Fort_Monroe,https://commons.wikimedia.org/wiki/Special:FilePath/Fort%20Monroe%20Aerial.jpg?width=1280,14,58248,650
Q11946159,Rohtasgarh Fort,fortress,India,IN,24.62333,83.91774,NA,0,NA,"https://en.wikipedia.org/wiki/Rohtas_Fort,_India",https://commons.wikimedia.org/wiki/Special:FilePath/Rohtasgarh%20fort.jpg?width=1280,14,14623,963
Q13413791,Sindhudurg Fort,fortress,India,IN,16.042,73.45986,1664,0,17th century,https://en.wikipedia.org/wiki/Sindhudurg_Fort,https://commons.wikimedia.org/wiki/Special:FilePath/Sindhudurg%20Fort%2C%20Back%20Wall.jpg?width=1280,14,27170,773
Q1753166,Kasteel Wijnendale,palace,Belgium,BE,51.07895,3.05945,NA,0,NA,https://en.wikipedia.org/wiki/Wijnendale_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/87491%20kasteel%20wijnendale.jpg?width=1280,14,5187,1371
Q955201,Rosenholm Castle,palace,Denmark,DK,56.3333,10.3308,1559,0,16th century,https://en.wikipedia.org/wiki/Rosenholm_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Rosenholm%20sydost.jpg?width=1280,14,2246,1879
Q2561653,Pelișor Castle,castle,Romania,RO,45.36057,25.53915,1902,0,20th century,https://en.wikipedia.org/wiki/Peli%C8%99or_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Pelisor%20Castle%2C%20Sinaia.jpg?width=1280,14,16309,918
Q2240877,Ekenäs Castle,palace,Sweden,SE,58.38208,15.94597,1560,0,16th century,https://en.wikipedia.org/wiki/Eken%C3%A4s_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Eken%C3%A4s%20slott.jpg?width=1280,14,1333,2193
Q944597,Peyrepertuse,ruin,France,FR,42.8708,2.55537,NA,0,NA,https://en.wikipedia.org/wiki/Peyrepertuse,https://commons.wikimedia.org/wiki/Special:FilePath/Peyrepertuse%20%2866%29.jpg?width=1280,14,6478,1279
Q315120,Maus Castle,castle,Germany,DE,50.1719,7.69599,1353,0,14th century,https://en.wikipedia.org/wiki/Maus_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Maus%204.JPG?width=1280,14,6849,1255
Q576569,"Château de Beauregard, Loire Valley",palace,France,FR,47.53694,1.38361,1550,1,16th century,"https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Beauregard,_Loire_Valley",https://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Beauregard-116-2008-gje.jpg?width=1280,14,2264,1876
Q911714,Laugharne Castle,castle,Wales,GB-WLS,51.76942,-4.46228,1116,0,12th century,https://en.wikipedia.org/wiki/Laugharne_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Laugharne%20Castle.jpg?width=1280,14,7185,1229
Q678714,Berwick Castle,ruin,England,GB-ENG,55.77417,-2.01194,NA,0,NA,https://en.wikipedia.org/wiki/Berwick_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Berwick%20Castle%20-%20geograph.org.uk%20-%20768511.jpg?width=1280,14,16150,925
Q567635,Katz Castle,castle,Germany,DE,50.1518,7.72414,1301,0,14th century,https://en.wikipedia.org/wiki/Katz_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Burg-Katz-JR-E-275-2010-06-05.jpg?width=1280,14,9851,1121
Q573635,Rheinstein Castle,castle,Germany,DE,49.9937,7.85843,1316,0,14th century,https://en.wikipedia.org/wiki/Rheinstein_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Rheinstein.jpg?width=1280,14,9966,1114
Q449031,Vischering Castle,castle,Germany,DE,51.7761,7.44306,1271,0,13th century,https://en.wikipedia.org/wiki/Vischering_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Burg%20Vischering%20L%C3%BCdinghausen.jpg?width=1280,14,3784,1548
Q631473,Sudeley Castle,castle,England,GB-ENG,51.94722,-1.95611,1443,0,15th century,https://en.wikipedia.org/wiki/Sudeley_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Aerial%20photo%20of%20Sudeley%20Castle.jpg?width=1280,14,67380,630
Q64597,Huntly Castle,ruin,Scotland,GB-SCT,57.45488,-2.78117,NA,0,NA,https://en.wikipedia.org/wiki/Huntly_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Huntly%20Castle%2C%20Aberdeenshire.%20The%2016th%20century%20section.jpg?width=1280,14,12748,1015
Q19850,Castle of Moncalieri,palace,Italy,IT,45.00217,7.68723,NA,0,NA,https://en.wikipedia.org/wiki/Moncalieri_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Castle%20of%20Moncalieri%202818.jpg?width=1280,14,3500,1599
Q1013541,Puilaurens Castle,ruin,France,FR,42.80375,2.29944,1201,0,13th century,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Puilaurens,https://commons.wikimedia.org/wiki/Special:FilePath/190608%20Burg-Puilaurens%2001.jpg?width=1280,14,3802,1547
Q1146583,Hedingham Castle,castle,England,GB-ENG,51.99248,0.60153,1100,1,11th century,https://en.wikipedia.org/wiki/Hedingham_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Hedingham%20Castle.jpg?width=1280,14,26599,777
Q1186885,Denbigh Castle,ruin,Wales,GB-WLS,53.18055,-3.42073,1282,0,13th century,https://en.wikipedia.org/wiki/Denbigh_Castle_and_town_walls,https://commons.wikimedia.org/wiki/Special:FilePath/Castell%20Dinbych%2C%20Dinbych%2C%20Sir%20Ddinbych%20%28Denbigh%20Castle%2C%20Wales%29%20-%20Grade%201%20listed%2015.jpg?width=1280,14,4731,1438
Q1011692,Château de Falaise,castle,France,FR,48.8932,-0.2039,1000,0,10th century,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Falaise,https://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Falaise%202008.jpg?width=1280,14,18243,886
Q505858,Chester Castle,castle,England,GB-ENG,53.1853,-2.8923,1069,0,11th century,https://en.wikipedia.org/wiki/Chester_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/ChesterCastleLito.jpg?width=1280,14,14223,975
Q761920,Château de Gien,palace,France,FR,47.68472,2.63187,NA,0,NA,https://en.wikipedia.org/wiki/Ch%C3%A2teau_de_Gien,https://commons.wikimedia.org/wiki/Special:FilePath/Vieux%20pont%20de%20Gien%20%2811%29.JPG?width=1280,14,1015,2360
Q1741270,Kildrummy Castle,ruin,Scotland,GB-SCT,57.23481,-2.90463,1250,1,13th century,https://en.wikipedia.org/wiki/Kildrummy_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Kildrummy%20castle%202.jpg?width=1280,14,11744,1047
Q1351222,Ponte Nomentano,castle,Italy,IT,41.93361,12.5325,NA,0,NA,https://en.wikipedia.org/wiki/Ponte_Nomentano,https://commons.wikimedia.org/wiki/Special:FilePath/Ponte%20Nomentano%2000234.JPG?width=1280,14,2023,1957
Q2145629,Aberdour Castle,castle,Scotland,GB-SCT,56.0552,-3.2983,1200,0,12th century,https://en.wikipedia.org/wiki/Aberdour_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Aberdour%20Castle%20from%20dovecote.jpg?width=1280,14,6702,1268
Q1072990,Chillingham Castle,castle,England,GB-ENG,55.5258,-1.9041,1344,0,14th century,https://en.wikipedia.org/wiki/Chillingham_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Chillingham%20Castle.jpg?width=1280,14,72375,619
Q3395294,Cardigan Castle,castle,Wales,GB-WLS,52.0815,-4.66053,1075,1,11th century,https://en.wikipedia.org/wiki/Cardigan_Castle,https://commons.wikimedia.org/wiki/Special:FilePath/Afon%20Teifi%20ger%20Aberteifi%20o%27r%20awyr%20-%20the%20river%20teifi%20near%20Cardigan%2C%20Ceredigion%2C%20Wales%20from%20the%20air%2004.jpg?width=1280,14,5176,1374
