id,title,original_title,original_language,overview,release_date,popularity,vote_average,vote_count,adult,video,genre_ids 
39334,Hannah Free,Hannah Free,en,"Hannah  and Rachel grew up as little girls in the same small Midwest town, where traditional gender expectations eventually challenge their deep love for one another.",2009-12-11,1.734,3.9,5,False,False,"[18, 10749]"
230058,Tumbledown,Tumbledown,en,"Inspired by true events, Todd Verow’s Tumbledown is an explosive cocktail- an emotional rollercoaster ride through the dark sides of sexuality. A complicated love triangle develops after hunky Jay meets bartender Nick and invites him to spend the weekend with him and his partner in their country cabin.  Soon, copious amounts of sex, drugs and alcohol lead to a dark obsession and even darker complications. Always bold and never less than riveting, Tumbledown is sure to leave you breathless.",2013-10-25,2.576,4.3,8,False,False,"[18, 9648, 10749]"
4579,Heat,Heat,en,"Former child star Joe Davis, reduced to living in a cheap Hollywood motel while struggling for acting jobs, is lusted after by nearly every woman he meets, including Jessica Todd, a tightly wound feminist who has recently come out as a lesbian. When Jessica's mother, Sally, an emotionally needy has-been actress, meets Joe, she moves him into her enormous, tacky mansion as her new boy toy and attempts to get him acting work.",1972-10-06,1.711,5.6,21,False,False,"[35, 18]"
270166,The Gift,The Gift,en,Controversial documentary about gay men purposely contracting the AIDS virus.,2003-04-08,2.421,5.3,3,False,False,[99]
81467,Laura's Toys,Laura's Toys,en,"Archaeologist Walter and his wife Laura are working at a dig on a small island off the coast of Sweden. One day Laura catches Walter having a go at it with his sexy assistant, Anna. Laura calls in her old friend--and former lesbian lover--Hanni to help get her revenge on Walter by having she and Hanni seduce Anna.",1975-01-01,3.084,4.8,5,False,False,[18]
204890,Hotel Exotica,Hotel Exotica,en,"A woman, her husband, her sister and the husband's business partner visit a resort, where stale relationships are rekindled with the help of the hostess and her girls.",1999-05-01,2.011,4.0,6,False,False,"[18, 10749]"
55545,Closing Numbers,Closing Numbers,en,"Keith, Anna and their son Peter are a close, loving family living in a smart suburban street of a provincial city. Anna is a typical middle-class housewife, filling her day with good works, until one day, when she finds a note that leads to a shattering discovery - her husband has been having an affair. Anna's intense shock at finding out Keith's secret is compounded when she arranges to meet his lover. When Steve arrives at the meeting place, Anna is forced to accept the fact that Keith has been leading a double life for the length of their marriage. Steve stresses the risk of AIDS and urges Anna to have an AIDS test. To show her what it can be like to live with the disease, he introduces her to Jim, who needs 24-hour care and has developed a realistic attitude towards his own death. When Keith leaves home suddenly, Anna is forced to tell her son about the threat of HIV, but Peter turns violently against her and runs away.",1993-11-01,1.32,4.7,7,False,False,[18]
41635,WTC View,WTC View,en,Gay man in Soho tries to come to terms with new reality after 9/11.,2005-06-05,3.08,5.7,10,False,False,[18]
645426,Exit,Exit,en,"Events take a sinister turn one night in London, when two very different couples arrive at a double-booked apartment. Actions have consequences and not all debts are paid for with money. Leaving, it's harder than you think.",2020-01-11,2.197,0.0,0,False,False,[27]
732230,Coming Home,リスタートはただいまのあとで,ja,"Mitsuomi Kozuka quits his job due to his boss. He decides to return to his hometown for the first time in 10 years. The town is located in the countryside. There, Mitsuomi Kozuka meets Yamato Kumai. Yamato Kumai is the stepson of old man Kumai. The old man runs a farm near the home of Mitsuomi Kozuka's parents.",2020-09-04,2.194,7.8,4,False,False,"[18, 10749]"
314205,Boys Briefs,Boys Briefs,en,"Reunion of six short films having homosexuality as theme: ""The Absolution of Anthony"", by Dean Slotar, depicting a 16-year-old boy living with a Catholic grandfather in Bronx; ""Smear"", by Sam Zalutsky, telling the story of a boy who is in love with a straight friend; ""Front Room"", by Pierre Yves Clouin, an experimental short showing a gay physical relationship; ""Fairy Tale"", by David Kittredge, when a man decides to introduce his boyfriend to his homophobic family; ""Ferkel"" or ""Piglets"", by Luc Feit, showing an old lady who tries to ruin a sexual encounter; and ""Stanley Beloved"", by Simon Chung, telling the story of a boy who, before going to study abroad, decides to spend a summer day with his best friend.",1999-12-12,3.069,4.0,5,False,True,"[18, 10749]"
357406,Inclinación sexual al desnudo,Inclinación sexual al desnudo,es,,1982-01-11,2.418,5.2,3,False,False,[35]
959959,The Flesh of Another,The Flesh of Another,en,"Two forever intertwined lovers, Edwin and Rosko, recollect on their long spanning relationship. What seems like a normal healthy relationship is revealed to have a dark brewing secret underneath. They explore their sexuality together but everything changes once the begin to taste the flesh of another...",2022-04-19,2.187,10.0,1,False,False,"[27, 10749, 10402]"
21001,Like It Is,Like It Is,en,"A young, bare-knuckle boxer Craig (played by real-life boxer Steve Bell) moves from Blackpool to London, where he falls for a twenty-something music producer, Matt. Trouble ensues when shy, awkward Craig tries squeezing into Matt's glib lifestyle and Matt's scheming boss (played by Roger Daltrey) tries to break up the couple.",1998-04-17,2.209,6.0,21,False,False,"[18, 10749]"
853670,A Boy Like That,A Boy Like That,en,"Harold, a middle-aged Mexican theatre acting coach, travels to New York and finds himself obsessing over a precocious teenage boy named Felix, who he believes is the reincarnation of his first childhood love.",2021-04-30,2.185,10.0,1,False,False,[18]
49278,The Eclipse: Courtship of the Sun and Moon,L'éclipse du soleil en pleine lune,fr,"In this film, Méliès concocts a combination fairy- and morality tale about the foolishness of trying to look too deeply into the workings of an unstable and inscrutable universe. At a medieval school, an old astronomer begins to teach a class of young men, all armed with telescopes, about the art of scrutinising an imminent eclipse. When a mechanical clock strikes twelve, all the young men rush to the windows and fix their telescopes on the heavens.",1907-01-01,2.129,6.0,35,False,False,"[35, 14, 10749]"
82299,Beyond Good and Evil,Al di là del bene e del male,it,"The life and ideas of the German philosopher Friedrich Nietzsche. A love triangle unfolds as Nietzsche and his best friend decides to live with a Jewish woman. According to Nietzsche's philosophy, that is beyond all morality. Depicting Nietzsche's opium addiction and madness meritorious.",1977-10-05,3.058,5.8,16,False,False,[18]
27100,Eban and Charley,Eban and Charley,en,"29-year-old Eban has retreated home to his parent's house in Seaside Oregon after the dissolution of his teaching job in Seattle. There he courts 15-year-old Charlie and eventually the two start a sexual relationship. As the age of consent in Oregon is 18 years and given the age difference, the adults in this drama take a dim view of this development.",2000-06-12,2.189,4.7,12,False,False,[18]
705956,A Distant Place,정말 먼 곳,ko,A sheep farmer whose remote and quiet life is disturbed by the arrival of both his lover and his twin sister.,2021-03-18,2.183,6.0,3,False,False,[18]
191225,Ang Tatay Kong Nanay,Ang Tatay Kong Nanay,tl,"Coring, a gay beautician, is left with a baby by his former ward, Dennis. The baby grows up thinking that Coring is his real father. Everything seems to be smooth until the kid's mother suddenly shows up to claim her son.",1978-06-02,1.309,4.8,5,False,False,"[18, 35]"
585482,Boys On Film 19: No Ordinary Boy,Boys On Film 19: No Ordinary Boy,en,"As Boys On Film reaches the end of its teenage years, we take a look at those unique boys who go one step further, who excite, invigorate, and always impress, who break boundaries, shape their worlds and are more than what they appear. Volume 19: No Ordinary Boy includes ten complete films: Scott T. Hinson's ""Michael Joseph Jason John"" also starring Eric Robledo; Abhishek Verma's animated ""The Fish Curry""; Ben Allen's ""Blood Out Of A Stone"" starring Alex Austin and Oisín Stack; David Färdmar's ""No More We"" starring Jonathan Andersson and Björn Elgerd; Jannik Splidsboel's ""Between Here & Now"" starring Francesco Martino and Peder Bille; Amrou Al-Kadhi's ""Run(a)way Arab"" also starring Ahd and Omar Labek; Dean Loxton's ""Meatoo"" starring Calum Speed and Warren Rusher; Jake Graf's ""Dusk"" starring Elliott Sailors, Sue Moore, and Duncan James; Leon Lopez's ""Jermaine & Elsie"" starring Marji Campi and Ashley Campbell; and Marco Alessi's ""Four Quartets"" with Laurie Kynaston.",2019-02-18,2.179,5.5,2,False,False,"[18, 10749, 53, 9648, 16, 10402]"
