title	artist	songid	weekid	track_title	track_n	line	lyric
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	19	On a bright Hawaiian Christmas Day
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	20	That's the island greeting that we send to you
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	21	From the land where palm trees sway
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	22	Here we know that Christmas will be green and bright
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	23	The sun to shine by day and all the stars at night
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	24	Mele Kalikimaka is Hawaii's way to say Merry Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/9/1961	Mele Kalikimaka (Ft. The Andrews Sisters)	12	25	A very Merry Christmas, a very, very, Merry, Merry Christmas to you
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	1	Jingle bell, jingle bell, jingle bell rock
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	2	Jingle bells swing and jingle bells ring
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	3	Snowin' and blowin' up bushels of fun
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	4	Now, the jingle hop has begun
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	5	Jingle bell, jingle bell, jingle bell rock
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	6	Jingle bells chime in jingle bell time
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	7	Dancin' and prancin' in Jingle Bell Square
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	8	In the frosty air
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	9	What a bright time, it's the right time
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	10	To rock the night away
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	11	Jingle bell time is a swell time
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	12	To go glidin' in a one-horse sleigh
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	13	Giddy-up jingle horse, pick up your feet
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	14	Jingle around the clock
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	15	Mix and a-mingle in the jinglin' feet
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	16	That's the jingle bell rock
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	17	Jingle bell, jingle bell, jingle bell rock
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	18	Jingle bells chime in jingle bell time
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	19	Dancin' and prancin' in Jingle Bell Square
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	20	In the frosty air
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	21	What a bright time, it's the right time
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	22	To rock the night away
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	23	Jingle bell time is a swell time
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	24	To go glidin' in a one-horse sleigh
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	25	Giddy-up jingle horse, pick up your feet
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	26	Jingle around the clock
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	27	Mix and a-mingle in the jinglin' feet
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	28	That's the jingle bell
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	29	That's the jingle bell
JINGLE BELL ROCK	Bobby Helms	Jingle Bell RockBobby Helms	12/16/1961	Jingle Bell Rock	1	30	That's the jingle bell rock
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	1	Silent night, holy night all is calm, all is bright
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	2	Round yon virgin, mother and child
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	3	Holy infant so tender and mild
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	4	Sleep in heavenly peace, sleep in heavenly peace
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	5	Silent night, holy night all is calm, all is bright
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	6	Round yon virgin, mother and child
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	7	Holy infant so tender and mild
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Silent Night	1	8	Sleep in heavenly peace, sleep in heavenly peace
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	1	Adeste fideles
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	2	Laeti triumphantes
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	3	Venite, venite in Bethlehem!
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	4	Natum videte
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	5	Regem angelorum
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	6	Venite adoremus
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	7	Venite adoremus
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	8	Venite adoremus
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	9	Dominum
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	10	Cantet nunc Io!
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	11	Chorus angelorum;
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	12	Cantet nunc aula caelestium
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	13	Gloria, gloria
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	14	In excelsis Deo
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	15	Venite adoremus
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	16	Venite adoremus
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	17	Venite adoremus
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Adeste Fideles	2	18	Dominum
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	1	I'm dreaming of a white Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	2	Just like the ones I used to know
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	3	Where the treetops glisten and children listen
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	4	To hear sleigh bells in the snow
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	5	I'm dreaming of a white Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	6	With every Christmas card I write
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	7	"""May your days be merry and bright"
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	8	"And may all your Christmases be white"""
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	9	I'm dreaming of a white Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	10	Just like the ones I used to know
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	11	Where the treetops glisten and children listen
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	12	To hear sleigh bells in the snow
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	13	I'm dreaming of a white Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	14	With every Christmas card I write
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	15	"""May your days be merry and bright"
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	White Christmas	3	16	"And may all your Christmases be white"""
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	1	Bing Crosby/Max Terr's Mixed Chorus/John Scott Trotter Orchestra
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	2	Written by: (See Notes) 1883
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	3	God rest you merry, gentlemen
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	4	Let nothing you dismay
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	5	Remember Christ our Savior
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	6	Was born on Christmas Day;
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	7	To save us all from Satan's power
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	8	When we were gone astray
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	9	(Oh tidings of comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	10	(Comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	11	(Oh tidings of comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	12	(Comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	13	In Bethlehem in Jewry
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	14	This blessed Babe was born
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	15	And laid within a manger
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	16	Upon this blessed morn
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	17	The which His Mother Mary
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	18	Did nothing take in scorn
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	19	(O tidings of comfort and joy,)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	20	(Comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	21	(O tidings of comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	22	From God our Heavenly Father
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	23	A blessed Angel came;
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	24	And unto certain Shepherds
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	25	Brought tidings of the same:
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	26	How that in Bethlehem was born
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	27	The Son of God by Name
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	28	(O tidings of comfort and joy,)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	29	(Comfort and joy)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	God Rest Ye Merry Gentlemen	4	30	{O tidings of comfort and joy}
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	1	Bing Crosby/Max Terr's Mixed Chorus/John Scott Trotter Orchestra
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	2	Written by: Frederick W. Faber (Words 1849)/Henre F. Hemy & James G. Walton (Music 1964)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	3	Faith of our fathers, living still
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	4	In spite of dungeon, fire and sword;
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	5	O how our hearts beat high with joy
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	6	Whene'er we hear that glorious Word!
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	7	(Faith of our fathers, holy faith!)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	8	(We will be true to thee till death)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	9	Our fathers, chained in prisons dark
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	10	Were still in heart and conscience free
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	11	How sweet would be their children's fate
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	12	If they, like them, could die for thee
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	13	(Faith of our fathers, holy faith!)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	14	(We will be true to thee till death)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	15	Faith of our fathers, we will love
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	16	Both friend and foe in all our strife;
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	17	And preach Thee, too, as love knows how
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	18	By kindly words and virtuous life
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	19	(Faith of our fathers, holy faith!)
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Faith Of Our Fathers	5	20	{We will be true to thee till death}
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	1	I'll be home for Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	2	You can plan on me
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	3	Please have snow and mistletoe
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	4	And presents on the tree
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	5	Christmas Eve will find me
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	6	Where the love light gleams
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	7	I'll be home for Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	8	If only in my dreams
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	9	I'll be home for Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	10	You can plan on me
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	11	Please have snow and mistletoe
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	12	And presents on the tree
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	13	Christmas Eve will find me
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	14	Where the love light gleams
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	15	I'll be home for Christmas
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	I'll Be Home For Christmas (If Only In My Dreams)	6	16	If only in my dreams
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Jingle Bells	7	1	Jingle bells, jingle bells
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Jingle Bells	7	2	Jingle all the way
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Jingle Bells	7	3	Oh what fun it is to ride
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Jingle Bells	7	4	In a one horse open sleigh
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Jingle Bells	7	5	Jingle bells, jingle bells
WHITE CHRISTMAS	Bing Crosby	White ChristmasBing Crosby	12/16/1961	Jingle Bells	7	6	Jingle all the way
