id,episode_id,number,raw_text,timestamp_in_ms,speaking_line,character_id,location_id,raw_character_text,raw_location_text,spoken_words,normalized_text,word_count
127932,455,23,"Bart Simpson: Dammit! (THEN, TO SELF) Okay, don't panic. I can build one of those things from the crap in my desk.",146000,TRUE,8,3,Bart Simpson,Springfield Elementary School,"Dammit! Okay, don't panic. I can build one of those things from the crap in my desk.",dammit okay dont panic i can build one of those things from the crap in my desk,17
127933,455,24,"Edna Krabappel-Flanders: Bart Simpson, you've had three months to do this project, you started thirty seconds ago.",152000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,"Bart Simpson, you've had three months to do this project, you started thirty seconds ago.",bart simpson youve had three months to do this project you started thirty seconds ago,15
127934,455,25,Bart Simpson: (BOWS) Thank you. Thank you.,156000,TRUE,8,3,Bart Simpson,Springfield Elementary School,Thank you. Thank you.,thank you thank you,4
127935,455,26,"Edna Krabappel-Flanders: I'm not complimenting you! You've destroyed every ideal I've had about teaching since I saw ""To Sir, With Love"" as a little girl.",158000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,"I'm not complimenting you! You've destroyed every ideal I've had about teaching since I saw ""To Sir, With Love"" as a little girl.",im not complimenting you youve destroyed every ideal ive had about teaching since i saw to sir with love as a little girl,23
127936,455,27,"Nelson Muntz: Haw haw, you're old!",165000,TRUE,101,3,Nelson Muntz,Springfield Elementary School,"Haw haw, you're old!",haw haw youre old,4
127937,455,28,Edna Krabappel-Flanders: I saw it on video in the '80s!,167000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,I saw it on video in the '80s!,i saw it on video in the 80s,8
127938,455,29,"Nelson Muntz: Outdated medium -- I stand by my ""haw haw.""",169000,TRUE,101,3,Nelson Muntz,Springfield Elementary School,"Outdated medium -- I stand by my ""haw haw.""",outdated medium -- i stand by my haw haw,9
127939,455,30,"Edna Krabappel-Flanders: (TO NELSON, DISMISSIVE) (MOVING TO DESK) Bart, I'm sending your parents a letter.",172000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,"Bart, I'm sending your parents a letter.",bart im sending your parents a letter,7
127940,455,31,"Edna Krabappel-Flanders: (MUTTERS) ""Irresponsible..."" ""unprepared..."" ""bad seed...""",174000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,"""Irresponsible..."" ""unprepared..."" ""bad seed...""",irresponsible unprepared bad seed,4
127941,455,32,Bart Simpson: (PROMPTING) Good guy...,174000,TRUE,8,3,Bart Simpson,Springfield Elementary School,Good guy...,good guy,2
127942,455,33,Edna Krabappel-Flanders: ...bad guy. Signed... (SHE SIGNS IT) ...stamped...and sealed.,179000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,...bad guy. Signed... ...stamped...and sealed.,bad guy signed stampedand sealed,5
127943,455,34,"Bart Simpson: (SLY) So, can I deliver that to the office for you?",185000,TRUE,8,3,Bart Simpson,Springfield Elementary School,"So, can I deliver that to the office for you?",so can i deliver that to the office for you,10
127944,455,35,Edna Krabappel-Flanders: Ha! I wasn't born yesterday.,189000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,Ha! I wasn't born yesterday.,ha i wasnt born yesterday,5
127945,455,36,Nelson Muntz: Ha! Tell me about it!,192000,TRUE,101,3,Nelson Muntz,Springfield Elementary School,Ha! Tell me about it!,ha tell me about it,5
127946,455,37,Edna Krabappel-Flanders: (EXASPERATED NOISE) Martin?,195000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,Martin?,martin,1
127947,455,38,Edna Krabappel-Flanders: Outgoing mail slot. Now.,197000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,Outgoing mail slot. Now.,outgoing mail slot now,4
127949,455,40,"Edna Krabappel-Flanders: (STARTLED NOISE) Fire alarm! (PLEASED) Ooo, that means firemen! (CHUCKLES)",207000,TRUE,40,3,Edna Krabappel-Flanders,Springfield Elementary School,"Fire alarm! Ooo, that means firemen!",fire alarm ooo that means firemen,6
127952,455,43,6th Graders: (ADLIB) Training bra. / I have an unwanted boner. (ETC.),223000,TRUE,4568,137,6th Graders,Hallway,Training bra. / I have an unwanted boner.,training bra i have an unwanted boner,7
127953,455,44,Bart Simpson: (DIVING NOISE),223000,FALSE,8,137,Bart Simpson,Hallway,NA,NA,NA
127954,455,45,Bart Simpson: (GROSSED-OUT NOISES),223000,FALSE,8,137,Bart Simpson,Hallway,NA,NA,NA
127955,455,46,Bart Simpson: Yes!,242000,TRUE,8,137,Bart Simpson,Hallway,Yes!,yes,1
127956,455,47,"Groundskeeper Willie: Hoistin' a bag. Ay, there's no better feelin' on earth.",246000,TRUE,404,137,Groundskeeper Willie,Hallway,"Hoistin' a bag. Ay, there's no better feelin' on earth.",hoistin a bag ay theres no better feelin on earth,10
127957,455,48,(Simpson Home: ext. simpson house - morning - establishing),254000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
127958,455,49,Lisa Simpson: Now what are you up to?,254000,TRUE,9,5,Lisa Simpson,Simpson Home,Now what are you up to?,now what are you up to,6
127959,455,50,"Bart Simpson: Whatever happened to ""hi?""",256000,TRUE,8,5,Bart Simpson,Simpson Home,"Whatever happened to ""hi?""",whatever happened to hi,4
127960,455,51,Lisa Simpson: Hi. Now what are you up to?,258000,TRUE,9,5,Lisa Simpson,Simpson Home,Hi. Now what are you up to?,hi now what are you up to,7
127961,455,52,Bart Simpson: A letter's comin' from school and I need to be home to keep Mom and Dad from getting it.,260000,TRUE,8,5,Bart Simpson,Simpson Home,A letter's comin' from school and I need to be home to keep Mom and Dad from getting it.,a letters comin from school and i need to be home to keep mom and dad from getting it,19
127962,455,53,Bart Simpson: (CALLS OUT) Mommm! I have a fever!,265000,TRUE,8,5,Bart Simpson,Simpson Home,Mommm! I have a fever!,mommm i have a fever,5
127963,455,54,"Marge Simpson: Ooo, a hundred and three! No school today.",272000,TRUE,1,5,Marge Simpson,Simpson Home,"Ooo, a hundred and three! No school today.",ooo a hundred and three no school today,8
127964,455,55,"Marge Simpson: Then again, there's only one way to get a truly accurate reading.",278000,TRUE,1,5,Marge Simpson,Simpson Home,"Then again, there's only one way to get a truly accurate reading.",then again theres only one way to get a truly accurate reading,12
127965,455,56,"Marge Simpson: Bart, pants.",281000,TRUE,1,5,Marge Simpson,Simpson Home,"Bart, pants.",bart pants,2
127966,455,57,"Lisa Simpson: Just close your eyes and think of Milhouse. (SHE EXITS, CHUCKLING)",282000,TRUE,9,5,Lisa Simpson,Simpson Home,Just close your eyes and think of Milhouse.,just close your eyes and think of milhouse,8
127967,455,58,Marge Simpson: Yup. One-oh-three on the dot. You're stayin' home.,289000,TRUE,1,5,Marge Simpson,Simpson Home,Yup. One-oh-three on the dot. You're stayin' home.,yup one-oh-three on the dot youre stayin home,8
127968,455,59,"Lisa Simpson: (TO BART, MYSTIFIED) How did you--",291000,TRUE,9,5,Lisa Simpson,Simpson Home,How did you--,how did you--,3
127969,455,60,Bart Simpson: I don't want to talk about it.,291000,TRUE,8,5,Bart Simpson,Simpson Home,I don't want to talk about it.,i dont want to talk about it,7
127970,455,61,Bart Simpson: I've gotta get that letter before Mom and Dad do. Stay focused...,294000,TRUE,8,5,Bart Simpson,Simpson Home,I've gotta get that letter before Mom and Dad do. Stay focused...,ive gotta get that letter before mom and dad do stay focused,12
127971,455,62,Bart Simpson: Focused...,300000,TRUE,8,5,Bart Simpson,Simpson Home,Focused...,focused,1
127972,455,63,Bart Simpson: Focused...,302000,TRUE,8,5,Bart Simpson,Simpson Home,Focused...,focused,1
127973,455,64,Bart Simpson: Focused... (IMITATES GUITAR RIFF),304000,TRUE,8,5,Bart Simpson,Simpson Home,Focused...,focused,1
127974,455,65,Bart Simpson: (SHORT SCREAM OF REMEMBERING),304000,FALSE,8,5,Bart Simpson,Simpson Home,NA,NA,NA
127975,455,66,Bart Simpson: (HORRIFIED GASP),304000,FALSE,8,5,Bart Simpson,Simpson Home,NA,NA,NA
127976,455,67,"Homer Simpson: (EXAMINING MAIL) Credit card offer, overdue bill... credit card offer, overdue bill... huh, what's this?",315000,TRUE,2,5,Homer Simpson,Simpson Home,"Credit card offer, overdue bill... credit card offer, overdue bill... huh, what's this?",credit card offer overdue bill credit card offer overdue bill huh whats this,13
127977,455,68,Homer Simpson: What the... you're a month behind on homework?!,322000,TRUE,2,5,Homer Simpson,Simpson Home,What the... you're a month behind on homework?!,what the youre a month behind on homework,8
127978,455,69,Bart Simpson: I tried really hard to stop you from finding out. Does that help?,325000,TRUE,8,5,Bart Simpson,Simpson Home,I tried really hard to stop you from finding out. Does that help?,i tried really hard to stop you from finding out does that help,13
127979,455,70,Homer Simpson: (FURIOUS) A little!,329000,TRUE,2,5,Homer Simpson,Simpson Home,A little!,a little,2
127980,455,71,(Springfield Elementary School: ext. springfield elementary - day - establishing),331000,FALSE,NA,3,NA,Springfield Elementary School,NA,NA,NA
127981,455,72,"Seymour Skinner: These are Bart's uncompleted homework assignments for the last month: worksheets, problem sets, book reports, math jumbles, dioramas, topic sentences, conclusions, bibliographies, synonyms, mean-the-sames, define-a-likes, word twins and one Thanksgiving hand-turkey.",331000,TRUE,3,3,Seymour Skinner,Springfield Elementary School,"These are Bart's uncompleted homework assignments for the last month: worksheets, problem sets, book reports, math jumbles, dioramas, topic sentences, conclusions, bibliographies, synonyms, mean-the-sames, define-a-likes, word twins and one Thanksgiving hand-turkey.",these are barts uncompleted homework assignments for the last month worksheets problem sets book reports math jumbles dioramas topic sentences conclusions bibliographies synonyms mean-the-sames define-a-likes word twins and one thanksgiving hand-turkey,31
127982,455,73,Marge Simpson: One month? That's a heavy workload for a fourth grader.,346000,TRUE,1,3,Marge Simpson,Springfield Elementary School,One month? That's a heavy workload for a fourth grader.,one month thats a heavy workload for a fourth grader,10
127983,455,74,Homer Simpson: I say this boy needs more homework.,349000,TRUE,2,3,Homer Simpson,Springfield Elementary School,I say this boy needs more homework.,i say this boy needs more homework,7
127984,455,75,"Homer Simpson: (TO SKINNER) I don't have to do it with him, do I?",351000,TRUE,2,3,Homer Simpson,Springfield Elementary School,"I don't have to do it with him, do I?",i dont have to do it with him do i,10
127986,455,77,Homer Simpson: Pile it on! I want him to be Korean by the time he's done.,355000,TRUE,2,3,Homer Simpson,Springfield Elementary School,Pile it on! I want him to be Korean by the time he's done.,pile it on i want him to be korean by the time hes done,14
127987,455,78,(Simpson Home: int. simpson house - kitchen - day),365000,FALSE,NA,5,NA,Simpson Home,NA,NA,NA
127988,455,79,"Homer Simpson: Hm. Clean dishes. (GETTING IDEA) I either have to unload them, or, uh...",365000,TRUE,2,5,Homer Simpson,Simpson Home,"Hm. Clean dishes. I either have to unload them, or, uh...",hm clean dishes i either have to unload them or uh,11
127989,455,80,Homer Simpson: (SNEAKY CHUCKLE),365000,FALSE,2,5,Homer Simpson,Simpson Home,NA,NA,NA
127990,455,81,Marge Simpson: (PLEASED NOISE) Thanks for doing the dishes.,380000,TRUE,1,5,Marge Simpson,Simpson Home,Thanks for doing the dishes.,thanks for doing the dishes,5
127991,455,82,Homer Simpson: No problem. You can unload.,384000,TRUE,2,5,Homer Simpson,Simpson Home,No problem. You can unload.,no problem you can unload,5
127992,455,83,"Marge Simpson: Y'know -- I think Bart might have too much homework. If they keep overwhelming him, he might be turned off school forever.",386000,TRUE,1,5,Marge Simpson,Simpson Home,"Y'know -- I think Bart might have too much homework. If they keep overwhelming him, he might be turned off school forever.",yknow -- i think bart might have too much homework if they keep overwhelming him he might be turned off school forever,22
127993,455,84,"Homer Simpson: Oh my! A child who doesn't enjoy school? (INTO ""PHONE"") Hello? Hollywood?! You want to buy the movie rights to this incredible story? A million dollars? Deal! (HANGS UP, MOANS) Now I have to write it.",393000,TRUE,2,5,Homer Simpson,Simpson Home,Oh my! A child who doesn't enjoy school? Hello? Hollywood?! You want to buy the movie rights to this incredible story? A million dollars? Deal! Now I have to write it.,oh my a child who doesnt enjoy school hello hollywood you want to buy the movie rights to this incredible story a million dollars deal now i have to write it,31
127994,455,85,Anime Kid: Digibot! Go-go-goman has the crystal life ball!,408000,TRUE,5566,5,Anime Kid,Simpson Home,Digibot! Go-go-goman has the crystal life ball!,digibot go-go-goman has the crystal life ball,7
127995,455,86,PICKACHU-TYPE: (INANE CHATTER),408000,FALSE,5567,5,PICKACHU-TYPE,Simpson Home,NA,NA,NA
127996,455,87,"Bart Simpson: (IMPRESSED) Wow, how does this show stay so fresh?",414000,TRUE,8,5,Bart Simpson,Simpson Home,"Wow, how does this show stay so fresh?",wow how does this show stay so fresh,8
127997,455,88,Homer Simpson: Hey! You're supposed to be doing your homework! No more TV for you!,416000,TRUE,2,5,Homer Simpson,Simpson Home,Hey! You're supposed to be doing your homework! No more TV for you!,hey youre supposed to be doing your homework no more tv for you,13
127998,455,89,"Homer Simpson: Until your homework is done, the only place your butt is safe from my foot is in that chair.",427000,TRUE,2,5,Homer Simpson,Simpson Home,"Until your homework is done, the only place your butt is safe from my foot is in that chair.",until your homework is done the only place your butt is safe from my foot is in that chair,19
127999,455,90,"Marge Simpson: (QUIETLY) It's okay, Bart. Just do a couple vocabulary words, then come have some milk and cookies.",438000,TRUE,1,5,Marge Simpson,Simpson Home,"It's okay, Bart. Just do a couple vocabulary words, then come have some milk and cookies.",its okay bart just do a couple vocabulary words then come have some milk and cookies,16
