iso3c,country,region,income,year,population,overall_score,data_use_score,data_services_score,data_products_score,data_sources_score,data_infrastructure_score
TJK,Tajikistan,Europe & Central Asia,Lower middle income,2018,9128132,55.846666666666664,90,31.366666666666664,64.27499999999999,43.59166666666667,50
KWT,Kuwait,Middle East & North Africa,High income,2018,4317185,55.72083333333335,80,66.33333333333333,50.0125,57.25833333333333,25
MWI,Malawi,Sub-Saharan Africa,Low income,2018,18367883,55.66458333333334,90,61.23333333333334,68.33125,43.75833333333334,15
LCA,St. Lucia,Latin America & Caribbean,Upper middle income,2018,177888,55.57541666666667,100,55.93333333333332,46.39375,50.55,25
LSO,Lesotho,Sub-Saharan Africa,Lower middle income,2018,2198017,55.36416666666669,80,63.26666666666667,55.5875,37.96666666666667,40
JAM,Jamaica,Latin America & Caribbean,Upper middle income,2018,2811835,55.320416666666674,60,73.73333333333333,56.26875,56.60000000000001,30
BWA,Botswana,Sub-Saharan Africa,Upper middle income,2018,2451409,55.15041666666667,50,66.56666666666666,66.04375,58.141666666666666,35
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,2018,1261845,54.94833333333333,70,58.233333333333334,60.45,31.058333333333337,55.00000000000001
KEN,Kenya,Sub-Saharan Africa,Lower middle income,2018,49953304,54.62291666666667,70,60.46666666666667,68.55624999999999,34.09166666666667,40
AGO,Angola,Sub-Saharan Africa,Lower middle income,2018,31273533,54.57208333333333,70,57.3,69.99375,35.56666666666666,40
BFA,Burkina Faso,Sub-Saharan Africa,Low income,2018,20392723,54.513333333333335,80,59.566666666666656,66.475,31.525,35
BDI,Burundi,Sub-Saharan Africa,Low income,2018,11493472,54.494166666666665,80,61.7,72.63749999999999,23.133333333333333,35
ETH,Ethiopia,Sub-Saharan Africa,Low income,2018,111129438,54.42625,90,59.966666666666654,71.38124999999998,35.78333333333333,15
GMB,"Gambia, The",Sub-Saharan Africa,Low income,2018,2444916,54.190833333333345,80,61.86666666666667,64.6875,39.4,25
SLE,Sierra Leone,Sub-Saharan Africa,Low income,2018,7861281,53.58833333333334,90,65.23333333333332,64.225,28.483333333333334,20
NGA,Nigeria,Sub-Saharan Africa,Lower middle income,2018,198387623,53.240416666666675,76.6,62.4,54.86875,32.333333333333336,40
NPL,Nepal,South Asia,Lower middle income,2018,28506712,53.21916666666666,70,61.33333333333333,69.68749999999999,45.075,20
SAU,Saudi Arabia,Middle East & North Africa,High income,2018,35018133,53.125,60,60.73333333333333,45.9,68.99166666666666,30
BTN,Bhutan,South Asia,Lower middle income,2018,762096,52.74541666666668,70,59.233333333333334,68.21875,46.275,20
NER,Niger,Sub-Saharan Africa,Low income,2018,22577058,52.21583333333333,70,61.96666666666666,63.4875,35.62499999999999,30
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2018,2405680,52.18166666666666,70,63.06666666666667,65.3,32.54166666666667,30
AFG,Afghanistan,South Asia,Low income,2018,36686784,52.01833333333333,70,59.9,68.75,21.441666666666663,40
BEN,Benin,Sub-Saharan Africa,Lower middle income,2018,11940683,51.799583333333345,80,58.3,58.53125,32.16666666666667,30
KHM,Cambodia,East Asia & Pacific,Lower middle income,2018,16025238,51.50333333333332,60,59.2,66.975,31.34166666666667,40
MDV,Maldives,South Asia,Upper middle income,2018,489758,51.2,70,29.866666666666664,64.67500000000001,51.45833333333334,40
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2018,6572233,51.18083333333334,90,60.03333333333334,49.7125,36.15833333333334,20
BHR,Bahrain,Middle East & North Africa,High income,2018,1487340,50.95750000000001,70,64.26666666666667,41.6875,48.833333333333336,30
SUR,Suriname,Latin America & Caribbean,Upper middle income,2018,593715,50.71000000000001,50,62.43333333333333,47,54.11666666666667,40
MDG,Madagascar,Sub-Saharan Africa,Low income,2018,26846541,50.6875,80,56.3,61.9625,25.174999999999997,30
LBR,Liberia,Sub-Saharan Africa,Low income,2018,4889391,50.10625,100,28.833333333333332,56.88125000000001,34.81666666666667,30
OMN,Oman,Middle East & North Africa,High income,2018,4601157,49.93458333333333,70,44.39999999999999,44.381249999999994,55.89166666666666,35
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,2018,32956100,49.54291666666667,60,39.33333333333333,49.95625,33.425,65
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,2018,1504709,49.01125,60,60.6,44.23125,45.225,35
BHS,"Bahamas, The",Latin America & Caribbean,High income,2018,401906,48.925833333333344,80,60.63333333333334,34.862500000000004,29.133333333333333,40
STP,Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,2018,211344,48.80500000000001,60,58.06666666666666,47.12500000000001,43.83333333333333,35
VEN,"Venezuela, RB",Latin America & Caribbean,Not classified,2018,29825653,48.70833333333333,66.60000000000001,59.9,53.77499999999999,38.266666666666666,25
LAO,Lao PDR,East Asia & Pacific,Lower middle income,2018,7105006,48.548750000000005,90,39.96666666666666,53.89375,38.88333333333333,20
QAT,Qatar,Middle East & North Africa,High income,2018,2766732,47.52791666666667,80,28.633333333333333,47.40624999999999,56.60000000000001,25
GUY,Guyana,Latin America & Caribbean,High income,2018,785514,46.97083333333334,70,57.43333333333334,51.0375,31.383333333333336,25
MRT,Mauritania,Sub-Saharan Africa,Lower middle income,2018,4270712,46.28875,70,62.46666666666667,50.54375,23.433333333333337,25
VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,2018,105281,45.26083333333334,30,62.66666666666667,47.4625,51.17499999999999,35
LBN,Lebanon,Middle East & North Africa,Lower middle income,2018,5950839,44.772916666666674,40,62.59999999999999,56.90625,44.358333333333334,20
GNB,Guinea-Bissau,Sub-Saharan Africa,Low income,2018,1924955,44.01666666666667,70,60.6,50.075,19.408333333333335,20
SDN,Sudan,Sub-Saharan Africa,Low income,2018,41999059,42.74833333333334,53.400000000000006,57.93333333333332,62.775000000000006,24.633333333333336,15
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,2018,659249,42.11333333333334,60,60.43333333333334,53,17.133333333333333,20
HTI,Haiti,Latin America & Caribbean,Lower middle income,2018,11012421,41.24250000000001,60,53,50.712500000000006,22.5,20
GIN,Guinea,Sub-Saharan Africa,Lower middle income,2018,12554864,40.80125000000001,56.60000000000001,61.4,55.93125000000001,25.075000000000003,5
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,2018,87087355,40.62625,53.400000000000006,59.599999999999994,50.25625,19.875,20
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,2018,9329227,40.58500000000001,60,55.266666666666666,51.075,16.583333333333332,20
VUT,Vanuatu,East Asia & Pacific,Lower middle income,2018,297298,39.16916666666667,53.400000000000006,59.133333333333326,46.4125,21.9,15
YEM,"Yemen, Rep.",Middle East & North Africa,Low income,2018,30790513,39.053333333333335,80,25.53333333333333,43.55,21.18333333333333,25
DJI,Djibouti,Middle East & North Africa,Lower middle income,2018,1057198,37.105,50,60.36666666666666,40.75,14.408333333333337,20
COG,"Congo, Rep.",Sub-Saharan Africa,Lower middle income,2018,5441062,36.321666666666665,60,27.933333333333337,48.225,25.45,20
IRQ,Iraq,Middle East & North Africa,Upper middle income,2018,40590700,35.48125,50,25,60.33125,12.075,30
TCD,Chad,Sub-Saharan Africa,Low income,2018,15604210,31.91666666666667,56.60000000000001,18.2,52.5,17.283333333333335,15
KIR,Kiribati,East Asia & Pacific,Lower middle income,2018,122261,28.117500000000007,40,25.766666666666666,45.93750000000001,13.883333333333333,15
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,2018,110929,27.8675,30,25.63333333333333,44.86250000000001,23.841666666666665,15
GAB,Gabon,Sub-Saharan Africa,Upper middle income,2018,2192012,27.572083333333342,40,23.73333333333333,40.84375000000001,13.283333333333331,20
SSD,South Sudan,Sub-Saharan Africa,Low income,2018,10395329,25.035833333333336,20,8.433333333333334,45.9875,20.758333333333333,30
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,2018,19333463,23.988750000000003,16.6,24.833333333333332,35.76875000000001,17.741666666666667,25
LBY,Libya,Middle East & North Africa,Upper middle income,2018,6477793,22.565833333333337,20,20.633333333333333,37.2875,14.908333333333337,20
MHL,Marshall Islands,East Asia & Pacific,Upper middle income,2018,45989,21.290416666666665,20,24.1,44.21874999999999,13.133333333333333,5
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,2018,6065066,20.647083333333335,46.6,0.6333333333333333,41.01875,9.983333333333333,5
SOM,Somalia,Sub-Saharan Africa,Low income,2018,15411094,19.67916666666667,16.6,36.03333333333333,45.7625,0,0
ASM,American Samoa,East Asia & Pacific,High income,2018,48424,NA,20,NA,19.2875,NA,NA
AND,Andorra,Europe & Central Asia,High income,2018,75013,NA,40,NA,26.1,NA,NA
ATG,Antigua and Barbuda,Latin America & Caribbean,High income,2018,91626,NA,40,NA,52.068749999999994,NA,20
ABW,Aruba,Latin America & Caribbean,High income,2018,105962,NA,40,NA,18.450000000000003,NA,NA
BRB,Barbados,Latin America & Caribbean,High income,2018,279688,NA,60,NA,50.425,NA,25
BMU,Bermuda,North America,High income,2018,63918,NA,40,NA,16.212500000000002,NA,NA
VGB,British Virgin Islands,Latin America & Caribbean,High income,2018,30335,NA,40,NA,15.693749999999998,NA,NA
BRN,Brunei Darussalam,East Asia & Pacific,High income,2018,434274,NA,80,NA,40.05625,NA,40
CYM,Cayman Islands,Latin America & Caribbean,High income,2018,64884,NA,50,NA,17.299999999999997,NA,NA
CAF,Central African Republic,Sub-Saharan Africa,Low income,2018,5094780,NA,30,NA,48.34375,NA,15
CHI,Channel Islands,Europe & Central Asia,High income,2018,167259,NA,40,NA,NA,NA,NA
COM,Comoros,Sub-Saharan Africa,Lower middle income,2018,776313,NA,60,NA,54.61250000000001,NA,25
CUB,Cuba,Latin America & Caribbean,Upper middle income,2018,11328244,NA,50,NA,49.26875,NA,NA
CUW,Curacao,Latin America & Caribbean,High income,2018,159336,NA,60,NA,17.775,NA,NA
DMA,Dominica,Latin America & Caribbean,Upper middle income,2018,70823,NA,40,NA,46.46875,NA,35
GNQ,Equatorial Guinea,Sub-Saharan Africa,Upper middle income,2018,1502091,NA,10,NA,45.39375,NA,25
ERI,Eritrea,Sub-Saharan Africa,Low income,2018,3445374,NA,16.6,NA,37.44375000000001,NA,10
FRO,Faroe Islands,Europe & Central Asia,High income,2018,50955,NA,40,NA,10.71875,NA,NA
PYF,French Polynesia,East Asia & Pacific,High income,2018,297606,NA,40,NA,13.881249999999998,NA,NA
GIB,Gibraltar,Europe & Central Asia,High income,2018,32648,NA,40,NA,12.13125,NA,NA
GRL,Greenland,Europe & Central Asia,High income,2018,56023,NA,50,NA,11.96875,NA,NA
GRD,Grenada,Latin America & Caribbean,Upper middle income,2018,121838,NA,70,NA,43.73125,NA,25
GUM,Guam,East Asia & Pacific,High income,2018,168678,NA,40,NA,14.781250000000002,NA,NA
HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,2018,7452600,NA,60,NA,27.65625,NA,NA
IMN,Isle of Man,Europe & Central Asia,High income,2018,83775,NA,50,NA,10.275,NA,NA
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,2018,25638149,NA,10,NA,41.25,NA,NA
XKX,Kosovo,Europe & Central Asia,Upper middle income,2018,1797085,NA,60,65.99999999999999,NA,43.541666666666664,55.00000000000001
LIE,Liechtenstein,Europe & Central Asia,High income,2018,38181,NA,50,NA,24.2625,NA,NA
MAC,"Macao SAR, China",East Asia & Pacific,High income,2018,650991,NA,60,NA,23.93125000000001,NA,NA
MCO,Monaco,Europe & Central Asia,High income,2018,37029,NA,50,NA,26.64375,NA,NA
NRU,Nauru,East Asia & Pacific,High income,2018,11924,NA,30,NA,32.56875,NA,5
NCL,New Caledonia,East Asia & Pacific,High income,2018,271170,NA,60,NA,16.368750000000002,NA,NA
MNP,Northern Mariana Islands,East Asia & Pacific,High income,2018,50304,NA,40,NA,10.71875,NA,NA
PLW,Palau,East Asia & Pacific,High income,2018,17864,NA,50,NA,37.04375000000001,NA,20
PRI,Puerto Rico,Latin America & Caribbean,High income,2018,3193354,NA,60,NA,22.187500000000004,NA,NA
SMR,San Marino,Europe & Central Asia,High income,2018,34156,NA,50,NA,21.11875,NA,55.00000000000001
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,2018,38934,NA,30,NA,10.39375,NA,NA
KNA,St. Kitts and Nevis,Latin America & Caribbean,High income,2018,47761,NA,40,NA,32.56875000000001,NA,20
MAF,St. Martin (French part),Latin America & Caribbean,High income,2018,33852,NA,40,NA,6.418749999999999,NA,NA
TON,Tonga,East Asia & Pacific,Upper middle income,2018,105150,NA,76.6,NA,45.48125,NA,35
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,2018,41487,NA,30,NA,12.968750000000002,NA,NA
TUV,Tuvalu,East Asia & Pacific,Upper middle income,2018,10865,NA,30,NA,35.181250000000006,NA,5
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,2018,107001,NA,40,NA,9.29375,NA,NA
AUS,Australia,East Asia & Pacific,High income,2017,24592588,89.06333333333333,100,94.5,76.49999999999999,74.31666666666666,100
SWE,Sweden,Europe & Central Asia,High income,2017,10057698,88.67125,100,95.73333333333332,75.10625000000002,72.51666666666668,100
FIN,Finland,Europe & Central Asia,High income,2017,5508214,88.54583333333335,100,96,76.2875,70.44166666666666,100
ITA,Italy,Europe & Central Asia,High income,2017,60536709,88.47041666666667,100,89.46666666666667,77.09375,75.79166666666667,100
SVN,Slovenia,Europe & Central Asia,High income,2017,2066388,88.30791666666667,100,94.26666666666664,76.63125,70.64166666666667,100
MEX,Mexico,Latin America & Caribbean,Upper middle income,2017,122839258,87.38416666666666,100,94.86666666666666,90.9375,76.11666666666666,75
USA,United States,North America,High income,2017,325122128,87.10916666666665,100,90.56666666666666,64.83749999999999,80.14166666666667,100
ESP,Spain,Europe & Central Asia,High income,2017,46593236,86.78708333333334,100,87.6,74.64375000000001,76.69166666666666,95
FRA,France,Europe & Central Asia,High income,2017,66918020,86.52666666666669,100,89.16666666666666,75.6,67.86666666666666,100
CAN,Canada,North America,High income,2017,36545075,86.44874999999999,100,95.23333333333332,64.14375,77.86666666666666,95
AUT,Austria,Europe & Central Asia,High income,2017,8797566,86.22958333333332,100,86.9,74.50625,69.74166666666667,100
PRT,Portugal,Europe & Central Asia,High income,2017,10300300,86.14375000000001,100,90.63333333333333,71.06875,69.01666666666667,100
SVK,Slovak Republic,Europe & Central Asia,High income,2017,5439232,85.67,90,93.03333333333332,70.8,74.51666666666667,100
IRL,Ireland,Europe & Central Asia,High income,2017,4807388,85.64958333333334,100,91.2,75.55624999999999,66.49166666666666,95
DEU,Germany,Europe & Central Asia,High income,2017,82657002,85.56791666666666,100,91.06666666666663,70.15624999999999,71.61666666666666,95
CHE,Switzerland,Europe & Central Asia,High income,2017,8451840,85.25666666666667,100,85.96666666666665,78.85,71.46666666666667,90
TUR,Turkiye,Europe & Central Asia,Upper middle income,2017,80312698,85.20291666666668,100,86.13333333333333,87.60625,62.275000000000006,90
HUN,Hungary,Europe & Central Asia,High income,2017,9787966,84.53666666666666,100,85.36666666666666,69.04999999999998,68.26666666666667,100
LVA,Latvia,Europe & Central Asia,High income,2017,1942248,84.33958333333334,100,93,63.131249999999994,65.56666666666666,100
GRC,Greece,Europe & Central Asia,High income,2017,10754679,83.86875,100,85.13333333333333,69.54374999999999,69.66666666666667,95
NZL,New Zealand,East Asia & Pacific,High income,2017,4813600,83.5525,100,91.83333333333331,72.2125,63.71666666666667,90
GBR,United Kingdom,Europe & Central Asia,High income,2017,66058859,83.17166666666667,100,86.76666666666665,74.55000000000001,64.54166666666666,90
POL,Poland,Europe & Central Asia,High income,2017,37974826,82.58416666666668,100,60.06666666666667,73.66250000000001,79.19166666666668,100
ISR,Israel,Middle East & North Africa,High income,2017,8713300,81.67833333333334,100,84.19999999999999,61.025,68.16666666666666,95
NOR,Norway,Europe & Central Asia,High income,2017,5276968,81.61625000000001,100,59.03333333333333,77.93124999999999,71.11666666666667,100
ARM,Armenia,Europe & Central Asia,Upper middle income,2017,2851923,81.37625,100,85.23333333333333,81.00625,60.64166666666666,80
DNK,Denmark,Europe & Central Asia,High income,2017,5764980,81.11791666666666,100,65.06666666666666,68.35624999999999,72.16666666666667,100
NLD,Netherlands,Europe & Central Asia,High income,2017,17131296,80.54625,100,66.03333333333332,70.35624999999999,66.34166666666667,100
CZE,Czechia,Europe & Central Asia,High income,2017,10594438,80.47125000000001,100,56.833333333333336,75.48125000000002,75.04166666666667,95
GEO,Georgia,Europe & Central Asia,Upper middle income,2017,3728004,80.25,100,85.73333333333333,73.6,66.91666666666667,75
EST,Estonia,Europe & Central Asia,High income,2017,1317384,80.18791666666667,100,58.86666666666667,71.63125000000001,70.44166666666666,100
KGZ,Kyrgyz Republic,Europe & Central Asia,Lower middle income,2017,6198200,79.46125,100,81.19999999999999,72.45625,58.650000000000006,85
CHL,Chile,Latin America & Caribbean,High income,2017,18368577,78.92166666666668,100,74.76666666666667,82.12500000000001,62.71666666666667,75
LTU,Lithuania,Europe & Central Asia,High income,2017,2828403,78.65083333333334,100,56.8,64.03750000000001,72.41666666666666,100
CRI,Costa Rica,Latin America & Caribbean,Upper middle income,2017,4993842,78.58666666666667,100,86.76666666666665,75.19999999999999,65.96666666666667,65
KOR,"Korea, Rep.",East Asia & Pacific,High income,2017,51361911,78.50208333333335,100,59.3,79.14375000000001,74.06666666666666,80
