race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
4870,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2013-10-17,00:00:00,solo,164.6,10100,-10060,0,0
4710,Ultra Marathon Sovev Emek,166 Km,36581,NA,2013-10-11,00:00:00,solo,160,2450,-2450,0,0
5883,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,NA,United States,2013-10-05,00:00:00,solo,162.3,5420,-5420,0,0
4204,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2013-10-04,00:00:00,solo,162,7000,-7000,0,0
4333,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2013-09-28,00:00:00,solo,170.6,7010,-7010,0,0
4305,BEAR 100,BEAR 100,Smithfield,United States,2013-09-27,00:00:00,solo,161,6865,-6865,0,0
4568,Black River Run,100 Miles,Västerås,Sweden,2013-09-21,00:00:00,solo,161,2400,-2400,0,0
4123,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2013-09-21,00:00:00,solo,164.5,3250,-3250,0,0
4731,Virgil Crest Ultras,100M,NA,United States,2013-09-21,00:00:00,solo,161.6,6100,-6100,0,0
4938,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2013-09-14,00:00:00,solo,161,6096,-6096,0,0
4345,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,NA,United States,2013-09-14,00:00:00,solo,161,7850,-7850,0,0
4307,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,NA,United States,2013-09-13,00:00:00,solo,165.8,6160,-6160,0,0
9003,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,NA,United States,2013-09-13,00:00:00,solo,165.8,6155,-6155,0,0
4943,Glasshouse 100,GLASSHOUSE - 100 miles,NA,Australia,2013-09-07,00:00:00,solo,159.9,2409,-2397,0,0
4747,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,NA,Canada,2013-09-07,00:00:00,solo,160.9,3120,-3120,0,0
4914,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2013-09-07,00:00:00,solo,156,7300,-7300,0,0
5839,OSJ Yatsugatake Super Trail,100 Miles,628-3TOKIWAKAMAKURA,Japan,2013-09-07,00:00:00,solo,160,6400,-6400,0,0
5263,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2013-09-06,00:00:00,solo,161.1,5535,-5535,0,0
4341,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2013-09-06,00:00:00,solo,165,6100,-6400,0,0
4302,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2013-09-06,00:00:00,solo,161,8215,-7965,0,0
4945,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,NA,United States,2013-08-30,00:00:00,solo,161.5,6810,-6810,0,0
3940,The North Face Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2013-08-30,00:00:00,solo,167.7,9618,-9618,0,0
4285,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,NA,United States,2013-08-24,00:00:00,solo,161,6700,-6700,0,0
6807,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2013-08-24,00:00:00,solo,162.7,2350,-2350,0,0
4296,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2013-08-23,00:00:00,solo,161,9766,-9766,0,0
6859,Mystery Ranch Ultra Challenge,Ghosts Of Yellowstone 100M,Pony,United States,2013-08-23,00:00:00,solo,161,8690,-8690,0,0
4711,Ultra Tour Des 4 Massifs,Ut4M 160,Grenoble,France,2013-08-23,00:00:00,Solo,167.8,10120,-10110,0,0
4294,Leadville Trail 100 Run,100 MILE TRAIL RUN,Leadville,United States,2013-08-17,00:00:00,solo,0,0,-0,0,0
4126,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2013-08-10,00:00:00,solo,161,3030,-3070,0,0
4406,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2013-08-03,00:00:00,solo,160.8,6350,-7770,0,0
6325,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,NA,United States,2013-08-03,00:00:00,solo,161,6120,-6120,0,0
4951,STUNT 100,STUNT 100,NA,Germany,2013-08-03,00:00:00,solo,161,4380,-4380,0,0
4303,Burning River Endurance Run,100 Mile,Hudson,United States,2013-07-27,00:00:00,solo,161,2470,-2470,0,0
4314,Chiemgauer 100,100 Mile,Bergen,Germany,2013-07-26,00:00:00,Solo,160,7500,-7500,0,0
4025,LAKELAND,LAKELAND 100,NA,United Kingdom,2013-07-26,00:00:00,solo,161,6300,-6300,0,0
4343,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2013-07-20,00:00:00,solo,161,6030,-6030,0,0
4301,Vermont 100 Endurance Race,100M,WestWindsor,United States,2013-07-20,00:00:00,solo,161,4290,-4290,0,0
5768,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2013-07-13,00:00:00,solo,155,4200,-4200,0,0
6662,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2013-07-12,00:00:00,solo,168,10500,-10500,0,0
4284,HARDROCK 100 ENDURANCE RUN,100Mi CC,NA,United States,2013-07-12,00:00:00,solo,161.8,10365,-10365,0,0
6102,Salomon Xreid Hardangervidda,Salomon Xreid Hardangervidda,Asker,Norway,2013-07-12,00:00:00,solo,155.7,4800,-4800,0,0
4672,TRANSJURA,TRANSJURA - BASIC,NA,Poland,2013-07-05,00:00:00,solo,164,3500,-3500,0,0
4332,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2013-06-29,00:00:00,solo,161,4400,-4400,0,0
4297,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2013-06-29,00:00:00,solo,161,5510,-7000,0,0
5779,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2013-06-21,00:00:00,solo,171,12100,-12100,0,0
4267,Ultra-Trail South West,100 Miles,NA,United Kingdom,2013-06-21,00:00:00,solo,155,5466,-5466,0,0
4081,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2013-06-15,00:00:00,solo,160.4,3442,-3500,0,0
4311,Bighorn Mountain Wild And Scenic Trail Run,100M,Sheridan,United States,2013-06-14,00:00:00,solo,161.3,5500,-5500,0,0
4309,SAN DIEGO 100,San Diego 100,Oceanside,United States,2013-06-08,00:00:00,solo,160.9,4790,-4790,0,0
4329,Kettle Moraine 100,100 Mile,LaGrange,United States,2013-06-01,00:00:00,solo,161.9,2682,-2682,0,0
4313,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2013-06-01,00:00:00,solo,161,3425,-3425,0,0
4942,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2013-06-01,00:00:00,solo,161,4270,-4270,0,0
5623,Bryce Canyon,100 Mile,Hatch,United States,2013-05-31,00:00:00,solo,161,4200,-4200,0,0
4292,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2013-05-25,00:00:00,solo,161,3220,-3220,0,0
4310,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2013-05-18,00:00:00,solo,163.8,6100,-6100,0,0
4361,Salomon Hammer Trail,100 Miles,allinge,Denmark,2013-05-04,00:00:00,solo,161,4000,-4000,0,0
5079,Oh Meu Deus,K160+,Seia,Portugal,2013-04-26,00:00:00,solo,166.3,7110,-7110,0,0
5455,SALT FLATS 100,SALT FLATS 100,NA,United States,2013-04-26,00:00:00,solo,161,3200,-3200,0,0
4287,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2013-04-26,00:00:00,solo,161,9164,-9164,12,0
5605,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2013-04-20,00:00:00,solo,161,4000,-4000,0,0
4510,Zion,100 Mile,Virgin,United States,2013-04-19,00:00:00,solo,161,2700,-2700,0,0
4417,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2013-04-13,00:00:00,solo,160.9,2400,-2400,0,0
4010,100 Miles Of Istria,100 Miles,Umag,Croatia,2013-04-12,00:00:00,Solo,166,6900,-7200,0,0
5285,UMSTEAD 100,UMSTEAD 100,NA,United States,2013-04-06,00:00:00,solo,161,2450,-2450,0,0
4295,Badger Mountain Challenge,100 Mile,Kennewick,United States,2013-03-29,00:00:00,solo,161,4300,-4300,0,0
5215,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2013-03-23,00:00:00,solo,161,3600,-3600,0,0
4080,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2013-03-23,00:00:00,solo,161,1600,-1600,0,0
4075,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2013-03-23,00:00:00,solo,161,8000,-8000,0,0
3679,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2013-02-22,00:00:00,solo,160,10000,-10000,0,0
5639,IRON HORSE Endurance RunS,IRON HORSE 100M,NA,United States,2013-02-09,00:00:00,solo,161,2400,-2400,0,0
4420,Rocky Raccoon,100 Mile,Huntsville,United States,2013-02-02,00:00:00,solo,161,1800,-1800,0,0
4290,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2013-01-19,00:00:00,solo,161,7620,-7620,0,0
3534,La Mision,160 Km,SanMartíndelosAndes,Argentina,2012-12-12,00:00:00,solo,160,9000,-9000,0,0
3491,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2012-11-24,00:00:00,solo,162.4,2130,-2140,0,0
28463,Louceni,170 Km,UstinadLabem,Czech Republic,2012-11-23,00:00:00,solo,170,7300,-7200,24,0
3445,CHIMERA 100,CHIMERA 100 MILES,NA,United States,2012-11-17,00:00:00,solo,155,6520,-6520,0,0
3261,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2012-11-10,00:00:00,Solo,173.7,6500,-6500,0,0
4782,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2012-11-03,00:00:00,solo,161,4500,-4500,0,0
3444,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2012-11-03,00:00:00,solo,161.9,4930,-5030,0,0
2692,Cactus Rose,100 Mile,Bandera,United States,2012-10-27,00:00:00,solo,161,4400,-4400,0,0
3226,Javelina Jundred,100 Miles,FortMcDowell,United States,2012-10-27,00:00:00,solo,162.9,1960,-1960,0,0
3218,CAESAR'S CAMP,CAESAR'S CAMP 100 MILE ULTRARACE,NA,United Kingdom,2012-10-20,00:00:00,solo,161,4630,-4630,0,0
3242,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2012-10-20,00:00:00,solo,167,4820,-4820,0,0
3247,Rodopi Ultra Trail,100 miles,Haidou,Greece,2012-10-19,00:00:00,solo,165.6,6965,-6965,0,0
2871,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2012-10-18,00:00:00,solo,168.9,10982,-10952,0,0
3446,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,NA,United States,2012-10-13,00:00:00,solo,162.3,5420,-5420,0,0
3241,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2012-10-12,00:00:00,solo,162,7000,-7000,0,0
3689,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 Mile,NA,United States,2012-10-06,00:00:00,solo,0,0,-0,0,0
3436,Grindstone 100,Grindstone 100,Swoope,United States,2012-10-05,00:00:00,solo,163,7071,-7071,0,0
3244,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,NA,United States,2012-09-29,00:00:00,solo,165.9,3300,-3300,0,0
2705,BEAR 100,BEAR 100,Smithfield,United States,2012-09-28,00:00:00,solo,161,6865,-6865,0,0
3597,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2012-09-28,00:00:00,solo,170.6,7010,-7010,0,0
3249,Virgil Crest Ultras,100M,NA,United States,2012-09-22,00:00:00,solo,161.6,6100,-6100,0,0
3442,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2012-09-15,00:00:00,solo,161,6100,-6100,0,0
3234,Glasshouse 100,GLASSHOUSE - 100 miles,NA,Australia,2012-09-08,00:00:00,solo,160.5,3075,-3075,0,0
3957,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,NA,Canada,2012-09-08,00:00:00,solo,160.9,3120,-3120,0,0
3003,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2012-09-08,00:00:00,solo,156,7300,-7300,0,0
4619,OSJ Yatsugatake Super Trail,100 Miles,628-3TOKIWAKAMAKURA,Japan,2012-09-08,00:00:00,solo,160,6400,-6400,0,0
2688,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,NA,United States,2012-09-08,00:00:00,solo,161,7850,-7850,0,0
4129,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2012-09-07,00:00:00,solo,161.1,5535,-5535,0,0
3254,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2012-09-07,00:00:00,solo,165,6100,-6400,0,0
3257,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,NA,United States,2012-09-07,00:00:00,solo,161,8215,-7965,0,0
3259,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,NA,United States,2012-08-25,00:00:00,solo,161,6700,-6700,0,0
2872,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2012-08-24,00:00:00,solo,160.7,9661,-9661,0,0
2917,Leadville Trail 100 Run,100 MILE TRAIL RUN,Leadville,United States,2012-08-18,00:00:00,solo,0,0,-0,0,0
2665,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2012-08-11,00:00:00,solo,161,3030,-3070,0,0
2914,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,NA,United States,2012-08-04,00:00:00,solo,161,6120,-6120,0,0
2694,Burning River Endurance Run,100 Mile,Hudson,United States,2012-07-28,00:00:00,solo,161,2470,-2350,0,0
3240,ADAMELLO TRAIL,ADAMELLO SUPER TRAIL,NA,Italy,2012-07-27,00:00:00,solo,160,9100,-8180,0,0
2903,Chiemgauer 100,100 Mile,Bergen,Germany,2012-07-27,00:00:00,Solo,160,7500,-7500,0,0
2906,LAKELAND,LAKELAND 100,NA,United Kingdom,2012-07-26,00:00:00,solo,161,6300,-6300,0,0
2696,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2012-07-21,00:00:00,solo,160.8,6350,-7770,0,0
2905,STUNT 100,STUNT 100,NA,Germany,2012-07-21,00:00:00,solo,161.5,3860,-3860,0,0
3245,Vermont 100 Endurance Race,100M,WestWindsor,United States,2012-07-21,00:00:00,solo,161,4290,-4290,0,0
3804,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2012-07-15,00:00:00,solo,155,4200,-4200,0,0
2616,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2012-07-13,00:00:00,solo,168,11000,-11000,0,0
2916,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,NA,United States,2012-07-13,00:00:00,solo,161.8,10365,-10365,0,0
4763,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2012-07-06,00:00:00,solo,170,11000,-11000,0,0
3379,TRANSJURA,TRANSJURA - BASIC,NA,Poland,2012-07-06,00:00:00,solo,170,3500,-3500,0,0
2664,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2012-06-30,00:00:00,solo,161,4000,-4000,0,0
2555,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,NA,United States,2012-06-23,00:00:00,solo,161,4950,-4950,0,0
3243,Ultra-Trail South West,100 Miles,NA,United Kingdom,2012-06-23,00:00:00,solo,155,5466,-5466,0,0
2915,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2012-06-23,00:00:00,solo,161,5510,-7000,0,0
3255,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2012-06-21,00:00:00,solo,161,6030,-6030,0,0
3260,Bighorn Mountain Wild And Scenic Trail Run,100M,Sheridan,United States,2012-06-15,00:00:00,solo,161.3,5500,-5500,0,0
3492,TRAIL BRESCIA,GRAND TRAIL 3V,NA,Italy,2012-06-15,00:00:00,solo,160,9500,-9500,0,0
2854,SAN DIEGO 100,San Diego 100,Oceanside,United States,2012-06-09,00:00:00,solo,160.9,4790,-4790,0,0
3013,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2012-06-08,00:00:00,solo,170,6800,-6800,0,0
3423,Kettle Moraine 100,100 Mile,LaGrange,United States,2012-06-02,00:00:00,solo,161.9,2682,-2682,0,0
3047,LDWA 100,LDWA - THE VALLEYS 100,NA,United Kingdom,2012-06-02,00:00:00,solo,161,4000,-4000,0,0
3256,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2012-06-02,00:00:00,solo,161,3425,-3425,0,0
3720,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,NA,United States,2012-06-02,00:00:00,solo,161,4270,-4270,0,0
3431,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2012-05-26,00:00:00,solo,161,3220,-3220,0,0
3488,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2012-05-18,00:00:00,solo,156,9164,-9164,10,0
3258,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2012-05-12,00:00:00,solo,163.8,6100,-6100,0,0
2562,Salomon Hammer Trail,100 Miles,allinge,Denmark,2012-05-11,00:00:00,solo,161,4000,-4000,0,0
4509,Zion,100 Mile,Virgin,United States,2012-05-11,00:00:00,solo,161,2700,-2700,0,0
5456,SALT FLATS 100,SALT FLATS 100,NA,United States,2012-04-27,00:00:00,solo,161,3200,-3200,0,0
2910,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2012-04-14,00:00:00,solo,160.9,2400,-2400,0,0
4164,UMSTEAD 100,UMSTEAD 100,NA,United States,2012-03-31,00:00:00,solo,161,2450,-2450,0,0
3433,Badger Mountain Challenge,100 Mile,Kennewick,United States,2012-03-30,00:00:00,solo,161,4300,-4300,0,0
3305,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2012-03-24,00:00:00,solo,161,3600,-3600,0,0
3453,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2012-03-24,00:00:00,solo,161,8000,-8000,0,0
3601,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2012-03-17,00:00:00,solo,160,7100,-7100,0,0
2320,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2012-03-03,00:00:00,solo,161,1600,-1600,0,0
3439,RUN2KILL,RUN2KILL,NA,Germany,2012-02-24,00:00:00,solo,161,4000,-4000,0,0
5640,IRON HORSE Endurance RunS,IRON HORSE 100M,NA,United States,2012-02-10,00:00:00,solo,161,2400,-2400,0,0
3202,Rocky Raccoon,100 Mile,Huntsville,United States,2012-02-04,00:00:00,solo,161,1800,-1800,0,0
3253,HURT 100,HURT 100 MILE ENDURANCE RUN,NA,United States,2012-01-14,00:00:00,solo,161,7620,-7620,0,0
