region,council,swim_site,date,time,enterococci_cfu_100ml,water_temperature_c,conductivity_ms_cm,latitude,longitude
Western Sydney,Blue Mountains City Council,Wentworth Falls Lake - Jetty,2023-11-09,11:10:00,670,20,54000,-33.704703,150.370196
Sydney City,Randwick City Council,South Maroubra Beach,2023-11-07,09:30:00,5,21,52700,-33.951378,151.257322
Southern Sydney,Sutherland Shire Council,Wanda Beach,2023-11-07,08:32:00,12,19,54100,-34.04393,151.1622
Sydney City,Waverley Council,Bondi Beach,2023-11-07,07:49:00,10,19,52900,-33.891157,151.278267
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,2023-11-07,09:03:00,20,20,54100,-34.055497,151.155347
Sydney City,Randwick City Council,Clovelly Beach,2023-11-07,08:28:00,10,19,53500,-33.914578,151.267659
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,2023-11-07,08:50:00,6,20,54000,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Boat Harbour,2023-11-07,07:38:00,16,18,52700,-34.038723,151.200127
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),2023-11-07,09:15:00,29,20,53700,-34.06412,151.15542
Sydney City,Randwick City Council,Maroubra Beach,2023-11-07,09:22:00,20,20,53300,-33.948896,151.257459
Sydney City,Randwick City Council,Gordons Bay (East),2023-11-07,08:36:00,10,19,53700,-33.915646,151.264558
Sydney City,Waverley Council,Tamarama Beach,2023-11-07,08:04:00,6,19,53500,-33.900805,151.270734
Sydney City,Waverley Council,Bronte Beach,2023-11-07,08:18:00,50,19,53500,-33.903087,151.26879
Southern Sydney,Sutherland Shire Council,Greenhills Beach,2023-11-07,08:04:00,4,19,54200,-34.03479,151.18418
Southern Sydney,Sutherland Shire Council,Elouera Beach,2023-11-07,08:41:00,10,20,54000,-34.04661,151.15966
Sydney City,Randwick City Council,Little Bay Beach,2023-11-07,10:05:00,32,21,52400,-33.979882,151.251417
Southern Sydney,Sutherland Shire Council,Oak Park Beach,2023-11-07,09:31:00,12,20,54100,-34.06984,151.156853
Sydney City,Randwick City Council,Coogee Beach,2023-11-07,08:50:00,80,19,53400,-33.92076,151.25817
Sydney City,Randwick City Council,Malabar Beach,2023-11-07,09:53:00,14,20,54400,-33.96436,151.252247
Sydney City,Randwick City Council,South Maroubra Rockpool,2023-11-07,09:38:00,25,21,52700,-33.953515,151.258009
Sydney Harbour,Lane Cove Council,Woodford Bay,2023-11-06,10:59:00,76,20,29880,-33.831968,151.17254
Sydney Harbour,City of Canada Bay Council,Cabarita Beach,2023-11-06,11:25:00,130,21,45200,-33.841448,151.11863
Sydney Harbour,Mosman Municipal Council,Edwards Beach,2023-11-06,10:13:00,10,23,52700,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,2023-11-06,08:46:00,180,19,43520,-33.80579,151.25172
Sydney Harbour,The City of Sydney,Darling Harbour,2023-11-06,07:24:00,120,18,43930,-33.87129,151.20069
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,2023-11-06,10:17:00,10,20,53000,-33.826888,151.253476
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,2023-11-06,08:00:00,20,19,53000,-33.849925,151.266231
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,2023-11-06,07:45:00,94,19,52700,-33.871276,151.246974
Sydney Harbour,Northern Beaches Council,Davidson Reserve,2023-11-06,09:17:00,1500,19,10420,-33.767929,151.200343
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,2023-11-06,10:30:00,10,20,53200,-33.839154,151.253349
Sydney Harbour,Northern Beaches Council,Manly Cove,2023-11-06,08:27:00,90,19,52300,-33.79944,151.282519
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,2023-11-06,11:12:00,500,21,27800,-33.83919,151.16949
Sydney Harbour,Northern Beaches Council,Gurney Crescent Baths,2023-11-06,08:57:00,180,19,35780,-33.793451,151.235278
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,2023-11-06,08:09:00,21,19,53300,-33.845115,151.280546
Sydney Harbour,Lane Cove Council,Tambourine Bay,2023-11-06,11:07:00,500,20,19330,-33.828066,151.161315
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,2023-11-06,08:33:00,55,19,51600,-33.803133,151.270604
Sydney Harbour,Lane Cove Council,Greenwich Baths,2023-11-06,10:53:00,85,21,47800,-33.84176,151.1829
Sydney Harbour,Mosman Municipal Council,Chinamans Beach,2023-11-06,10:09:00,75,20,48800,-33.814094,151.248971
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,2023-11-06,08:04:00,12,19,53100,-33.849889,151.276441
Sydney Harbour,Northern Beaches Council,Fairlight Beach,2023-11-06,08:30:00,20,19,52600,-33.800731,151.274778
Sydney Harbour,Willoughby City Council,Northbridge Baths,2023-11-06,09:43:00,90,19,40170,-33.806043,151.222754
Sydney Harbour,North Sydney Council,Hayes Street Beach,2023-11-06,10:40:00,27,20,52900,-33.841715,151.219382
Sydney Harbour,Woollahra Municipal Council,Camp Cove,2023-11-06,08:12:00,7,19,52900,-33.839395,151.278758
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,2023-11-06,07:54:00,23,19,53400,-33.870027,151.265932
Sydney Harbour,Inner West Council,Callan Park Seawall,2023-11-06,07:01:00,4000,17,27890,-33.862333,151.159306
Sydney Harbour,City of Canada Bay Council,Chiswick Baths,2023-11-06,11:31:00,6,21,51200,-33.847168,151.142892
Sydney Harbour,Northern Beaches Council,Little Manly Cove,2023-11-06,08:21:00,3,19,53200,-33.807232,151.286808
Sydney Harbour,Inner West Council,Dawn Fraser Pool,2023-11-06,07:10:00,2500,16,26240,-33.853237,151.172823
Northern Sydney,Northern Beaches Council,Whale Beach,2023-11-03,10:35:00,0,20,54700,-33.611207,151.332254
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,2023-11-03,09:45:00,0,19,53900,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),2023-11-03,10:49:00,3,19,54000,-33.800514,151.297668
Northern Sydney,Northern Beaches Council,Avalon Beach,2023-11-03,10:23:00,0,20,54100,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,2023-11-03,08:34:00,0,19,54200,-33.732619,151.302884
Northern Sydney,Northern Beaches Council,Palm Beach,2023-11-03,10:46:00,0,20,53800,-33.598779,151.325824
Northern Sydney,Northern Beaches Council,Bilgola Beach,2023-11-03,10:05:00,0,20,54400,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,2023-11-03,08:13:00,0,20,53800,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bungan Beach,2023-11-03,09:39:00,0,20,53700,-33.665919,151.320776
Northern Sydney,Northern Beaches Council,Turimetta Beach,2023-11-03,07:50:00,0,19,54900,-33.698084,151.310937
Northern Sydney,Northern Beaches Council,Mona Vale Beach,2023-11-03,09:26:00,0,20,54600,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,2023-11-03,09:25:00,0,19,54100,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Bilarong Reserve,2023-11-03,07:20:00,0,19,36930,-33.710668,151.286896
Northern Sydney,Northern Beaches Council,Freshwater Beach,2023-11-03,10:00:00,0,19,53900,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,Newport Beach,2023-11-03,09:53:00,0,20,54000,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,Queenscliff Beach,2023-11-03,10:15:00,3,19,53700,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,North Steyne Beach,2023-11-03,10:25:00,8,19,53900,-33.79099,151.28801
Northern Sydney,Northern Beaches Council,South Steyne Beach,2023-11-03,10:35:00,2,19,53900,-33.79889,151.2903
Northern Sydney,Northern Beaches Council,Long Reef Beach,2023-11-03,08:50:00,0,19,54300,-33.74525,151.30593
Northern Sydney,Northern Beaches Council,Warriewood Beach,2023-11-03,07:37:00,0,19,53600,-33.69107,151.309221
Northern Sydney,Northern Beaches Council,Narrabeen Lagoon (Birdwood Park),2023-11-03,08:03:00,16,20,47500,-33.703993,151.304952
Northern Sydney,Northern Beaches Council,Dee Why Beach,2023-11-03,09:02:00,1,20,54300,-33.753299,151.297338
Western Sydney,Blue Mountains City Council,Yosemite Creek - Minnehaha Falls,2023-11-02,10:00:00,35,11,55,-33.67913985,150.32734886
Western Sydney,Blue Mountains City Council,Wentworth Falls Lake - Beach,2023-11-02,11:35:00,110,17,43,-33.70259,150.369342
Western Sydney,Blue Mountains City Council,Wentworth Falls Lake - Jetty,2023-11-02,11:10:00,440,17,50,-33.704703,150.370196
Sydney City,Randwick City Council,South Maroubra Beach,2023-11-01,09:10:00,5,19,53500,-33.951378,151.257322
Southern Sydney,Sutherland Shire Council,Wanda Beach,2023-11-01,08:00:00,NA,18,53300,-34.04393,151.1622
Sydney City,Waverley Council,Bondi Beach,2023-11-01,07:37:00,330,18,53600,-33.891157,151.278267
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,2023-11-01,08:28:00,NA,18,52900,-34.055497,151.155347
Southern Sydney,Sutherland Shire Council,Boat Harbour,2023-11-01,07:39:00,NA,17,51800,-34.038723,151.200127
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,2023-11-01,08:18:00,NA,18,52500,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),2023-11-01,08:57:00,NA,18,53600,-34.06412,151.15542
Sydney City,Waverley Council,Tamarama Beach,2023-11-01,07:58:00,36,18,53700,-33.900805,151.270734
Sydney City,Randwick City Council,Gordons Bay (East),2023-11-01,08:29:00,15,18,53500,-33.915646,151.264558
Sydney City,Randwick City Council,Maroubra Beach,2023-11-01,08:57:00,8,19,54000,-33.948896,151.257459
Sydney City,Randwick City Council,Clovelly Beach,2023-11-01,08:22:00,7,18,53500,-33.914578,151.267659
Sydney City,Waverley Council,Bronte Beach,2023-11-01,08:11:00,44,18,53400,-33.903087,151.26879
Southern Sydney,Sutherland Shire Council,Elouera Beach,2023-11-01,08:08:00,NA,18,53400,-34.04661,151.15966
Sydney City,Randwick City Council,Coogee Beach,2023-11-01,08:37:00,48,18,53600,-33.92076,151.25817
Sydney City,Randwick City Council,Malabar Beach,2023-11-01,09:31:00,42,18,53800,-33.96436,151.252247
Sydney City,Randwick City Council,South Maroubra Rockpool,2023-11-01,09:14:00,30,18,53400,-33.953515,151.258009
Western Sydney,Blue Mountains City Council,Megalong Creek,2023-11-01,14:15:00,26,21,58,-33.732068,150.235487
Sydney City,Randwick City Council,Little Bay Beach,2023-11-01,09:51:00,13,18,53800,-33.979882,151.251417
Southern Sydney,Sutherland Shire Council,Oak Park Beach,2023-11-01,08:43:00,NA,19,53700,-34.06984,151.156853
Sydney Harbour,Mosman Municipal Council,Edwards Beach,2023-10-30,08:39:00,5,19,53500,-33.82138,151.25283
Sydney Harbour,City of Canada Bay Council,Cabarita Beach,2023-10-30,07:29:00,40,20,51600,-33.841448,151.11863
Sydney Harbour,Northern Beaches Council,Clontarf Pool,2023-10-30,10:20:00,7,20,53100,-33.80579,151.25172
Sydney Harbour,The City of Sydney,Darling Harbour,2023-10-30,11:43:00,13,21,50200,-33.87129,151.20069
Sydney Harbour,Lane Cove Council,Woodford Bay,2023-10-30,07:57:00,15,20,52400,-33.831968,151.17254
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,2023-10-30,08:37:00,15,19,53300,-33.826888,151.253476
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,2023-10-30,11:20:00,14,20,53100,-33.871276,151.246974
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,2023-10-30,11:06:00,4,19,53300,-33.849925,151.266231
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,2023-10-30,08:27:00,6,19,53300,-33.839154,151.253349
Sydney Harbour,Northern Beaches Council,Davidson Reserve,2023-10-30,09:28:00,30,20,52500,-33.767929,151.200343
Sydney Harbour,The Council of the Municipality of Hunters Hill,Woolwich Baths,2023-10-30,07:44:00,33,19,52300,-33.83919,151.16949
Sydney Harbour,Northern Beaches Council,Manly Cove,2023-10-30,10:39:00,10,19,53200,-33.79944,151.282519
Sydney Harbour,Lane Cove Council,Tambourine Bay,2023-10-30,07:50:00,30,20,51900,-33.828066,151.161315
Sydney Harbour,Northern Beaches Council,Forty Baskets Pool,2023-10-30,10:31:00,12,19,53400,-33.803133,151.270604
Sydney Harbour,Woollahra Municipal Council,Parsley Bay,2023-10-30,11:03:00,12,19,53300,-33.849889,151.276441
Sydney Harbour,Mosman Municipal Council,Chinamans Beach,2023-10-30,08:45:00,8,19,53200,-33.814094,151.248971
Sydney Harbour,Lane Cove Council,Greenwich Baths,2023-10-30,08:04:00,16,19,52700,-33.84176,151.1829
Sydney Harbour,Woollahra Municipal Council,Watsons Bay,2023-10-30,10:58:00,20,19,53300,-33.845115,151.280546
Sydney Harbour,Northern Beaches Council,Gurney Crescent Baths,2023-10-30,10:01:00,9,21,53700,-33.793451,151.235278
Sydney Harbour,Northern Beaches Council,Fairlight Beach,2023-10-30,10:35:00,11,19,53400,-33.800731,151.274778
Sydney Harbour,Willoughby City Council,Northbridge Baths,2023-10-30,09:05:00,10,20,54000,-33.806043,151.222754
Sydney Harbour,North Sydney Council,Hayes Street Beach,2023-10-30,08:16:00,15,19,53000,-33.841715,151.219382
Sydney Harbour,Inner West Council,Callan Park Seawall,2023-10-30,12:08:00,40,21,52500,-33.862333,151.159306
Sydney Harbour,Woollahra Municipal Council,Rose Bay Beach,2023-10-30,11:12:00,10,20,53200,-33.870027,151.265932
Sydney Harbour,Woollahra Municipal Council,Camp Cove,2023-10-30,10:55:00,0,19,53400,-33.839395,151.278758
Sydney Harbour,City of Canada Bay Council,Chiswick Baths,2023-10-30,07:24:00,40,19,52100,-33.847168,151.142892
Sydney Harbour,Inner West Council,Dawn Fraser Pool,2023-10-30,11:59:00,35,21,52600,-33.853237,151.172823
Sydney Harbour,Northern Beaches Council,Little Manly Cove,2023-10-30,10:46:00,5,19,53300,-33.807232,151.286808
Northern Sydney,Northern Beaches Council,Whale Beach,2023-10-27,10:46:00,0,18,53300,-33.611207,151.332254
Northern Sydney,Northern Beaches Council,South Curl Curl Beach,2023-10-27,08:49:00,9,NA,NA,-33.773397,151.293337
Northern Sydney,Northern Beaches Council,Shelly Beach (Manly),2023-10-27,08:17:00,1600,NA,NA,-33.800514,151.297668
Northern Sydney,Northern Beaches Council,Turimetta Beach,2023-10-27,10:12:00,0,NA,NA,-33.698084,151.310937
Northern Sydney,Northern Beaches Council,Avalon Beach,2023-10-27,10:30:00,1,17,53800,-33.635658,151.332569
Northern Sydney,Northern Beaches Council,Collaroy Beach,2023-10-27,09:46:00,91,NA,NA,-33.732619,151.302884
Northern Sydney,Northern Beaches Council,Bungan Beach,2023-10-27,09:53:00,4,18,53600,-33.665919,151.320776
Northern Sydney,Northern Beaches Council,North Narrabeen Beach,2023-10-27,10:04:00,9,NA,NA,-33.705557,151.306407
Northern Sydney,Northern Beaches Council,Bilgola Beach,2023-10-27,10:15:00,27,17,53200,-33.645256,151.328774
Northern Sydney,Northern Beaches Council,Palm Beach,2023-10-27,10:57:00,0,18,53300,-33.598779,151.325824
Northern Sydney,Northern Beaches Council,Mona Vale Beach,2023-10-27,07:43:00,9,17,53300,-33.679704,151.313981
Northern Sydney,Northern Beaches Council,North Curl Curl Beach,2023-10-27,09:00:00,8,NA,NA,-33.767605,151.298194
Northern Sydney,Northern Beaches Council,Freshwater Beach,2023-10-27,08:40:00,39,NA,NA,-33.78164,151.29076
Northern Sydney,Northern Beaches Council,Bilarong Reserve,2023-10-27,10:33:00,2000,NA,NA,-33.710668,151.286896
Northern Sydney,Northern Beaches Council,Queenscliff Beach,2023-10-27,07:51:00,4,NA,NA,-33.78689,151.28874
Northern Sydney,Northern Beaches Council,Newport Beach,2023-10-27,10:07:00,28,18,53400,-33.653976,151.32375
Northern Sydney,Northern Beaches Council,North Steyne Beach,2023-10-27,08:00:00,29,NA,NA,-33.79099,151.28801
Northern Sydney,Northern Beaches Council,South Steyne Beach,2023-10-27,08:08:00,34,NA,NA,-33.79889,151.2903
Northern Sydney,Northern Beaches Council,Warriewood Beach,2023-10-27,10:21:00,0,NA,NA,-33.69107,151.309221
Northern Sydney,Northern Beaches Council,Narrabeen Lagoon (Birdwood Park),2023-10-27,10:01:00,1700,NA,NA,-33.703993,151.304952
Northern Sydney,Northern Beaches Council,Dee Why Beach,2023-10-27,09:18:00,110,NA,NA,-33.753299,151.297338
Northern Sydney,Northern Beaches Council,Long Reef Beach,2023-10-27,09:33:00,41,NA,NA,-33.74525,151.30593
Western Sydney,Blue Mountains City Council,Megalong Creek,2023-10-26,08:55:00,76,15,55,-33.732068,150.235487
Western Sydney,Blue Mountains City Council,Yosemite Creek - Minnehaha Falls,2023-10-26,10:10:00,16,10,55,-33.67913985,150.32734886
Western Sydney,Blue Mountains City Council,Wentworth Falls Lake - Beach,2023-10-26,11:35:00,64,17,50,-33.70259,150.369342
Western Sydney,Blue Mountains City Council,Wentworth Falls Lake - Jetty,2023-10-26,11:15:00,4500,18,50,-33.704703,150.370196
Sydney City,Randwick City Council,South Maroubra Beach,2023-10-25,09:31:00,1,19,54300,-33.951378,151.257322
Sydney City,Waverley Council,Bondi Beach,2023-10-25,07:50:00,0,19,53800,-33.891157,151.278267
Southern Sydney,Sutherland Shire Council,Wanda Beach,2023-10-25,08:26:00,0,19,53500,-34.04393,151.1622
Southern Sydney,Sutherland Shire Council,South Cronulla Beach,2023-10-25,08:58:00,2,19,53400,-34.055497,151.155347
Sydney City,Randwick City Council,Clovelly Beach,2023-10-25,08:35:00,0,19,54200,-33.914578,151.267659
Southern Sydney,Sutherland Shire Council,Boat Harbour,2023-10-25,07:38:00,19,18,53200,-34.038723,151.200127
Southern Sydney,Sutherland Shire Council,North Cronulla Beach,2023-10-25,08:47:00,1,19,53600,-34.05101,151.15659
Southern Sydney,Sutherland Shire Council,Shelly Beach (Sutherland),2023-10-25,09:08:00,1,19,53500,-34.06412,151.15542
Sydney City,Randwick City Council,Maroubra Beach,2023-10-25,09:16:00,3,19,54400,-33.948896,151.257459
Sydney City,Waverley Council,Tamarama Beach,2023-10-25,08:09:00,2,19,54100,-33.900805,151.270734
Sydney City,Randwick City Council,Gordons Bay (East),2023-10-25,08:44:00,0,19,54200,-33.915646,151.264558
Sydney City,Waverley Council,Bronte Beach,2023-10-25,08:22:00,0,19,54000,-33.903087,151.26879
Southern Sydney,Sutherland Shire Council,Greenhills Beach,2023-10-25,08:02:00,0,19,53900,-34.03479,151.18418
Southern Sydney,Sutherland Shire Council,Elouera Beach,2023-10-25,08:35:00,0,19,53800,-34.04661,151.15966
Sydney City,Randwick City Council,Little Bay Beach,2023-10-25,10:08:00,4,20,54400,-33.979882,151.251417
Southern Sydney,Sutherland Shire Council,Oak Park Beach,2023-10-25,09:21:00,0,19,53800,-34.06984,151.156853
Sydney City,Randwick City Council,Coogee Beach,2023-10-25,08:57:00,4,19,54200,-33.92076,151.25817
Sydney City,Randwick City Council,Malabar Beach,2023-10-25,09:50:00,0,20,54200,-33.96436,151.252247
Sydney City,Randwick City Council,South Maroubra Rockpool,2023-10-25,09:29:00,1,19,54300,-33.953515,151.258009
Sydney Harbour,Lane Cove Council,Woodford Bay,2023-10-24,07:50:00,1,21,52300,-33.831968,151.17254
Sydney Harbour,City of Canada Bay Council,Cabarita Beach,2023-10-24,07:22:00,1,21,51400,-33.841448,151.11863
Sydney Harbour,Mosman Municipal Council,Edwards Beach,2023-10-24,08:32:00,0,20,54100,-33.82138,151.25283
Sydney Harbour,Northern Beaches Council,Clontarf Pool,2023-10-24,09:59:00,0,20,54100,-33.80579,151.25172
Sydney Harbour,The City of Sydney,Darling Harbour,2023-10-24,11:24:00,1,21,48800,-33.87129,151.20069
Sydney Harbour,Mosman Municipal Council,Balmoral Baths,2023-10-24,08:29:00,0,21,53500,-33.826888,151.253476
Sydney Harbour,Woollahra Municipal Council,Nielsen Park,2023-10-24,10:46:00,0,20,54100,-33.849925,151.266231
Sydney Harbour,Woollahra Municipal Council,Murray Rose Pool,2023-10-24,10:58:00,0,21,54100,-33.871276,151.246974
Sydney Harbour,Northern Beaches Council,Davidson Reserve,2023-10-24,09:22:00,0,22,54000,-33.767929,151.200343
Sydney Harbour,Mosman Municipal Council,Clifton Gardens,2023-10-24,08:19:00,0,19,53900,-33.839154,151.253349
