"id","chapter","title","date","location","year"
"280747554","rladies-miami","[Hackathon] - Florida Hacks with IBM","2021-09-13","online",2021
"280441607","rladies-bariloche","GRUPO 1. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-13","online",2021
"280523743","rladies-goiania","Introdução à utilização do Git e GitHub no RStudio","2021-09-11","online",2021
"280522135","rladies-bariloche","Buenas prácticas para el flujo de trabajo en R","2021-09-10","online",2021
"280305814","rladies-dc","R for Data Science Book Club","2021-09-09","online",2021
"280169167","rladies-gainesville","Back to School 2021!","2021-09-09","online",2021
"280404371","rladies-san-francisco","Data Storytelling with Effective Data Visualization Techniques","2021-09-09","online",2021
"280436740","rladies-darwin","R Ladies Darwin Launch","2021-09-09","inperson",2021
"279862460","rladies-dc","R-Ladies DC Virtual Meet and Greet!","2021-09-07","online",2021
"280175121","rladies-bergen","Reproducible analysis in anthropology","2021-09-07","online",2021
"280261260","rladies-bergen","Let's MEET and TALK again!","2021-09-07","inperson",2021
"280434748","rladies-bogor","R Ladies Bogor 10th Meet Up: intro to Spatial R!","2021-09-04","online",2021
"279935848","rladies-nairobi","satRday Nairobi Conference 2021","2021-09-04","online",2021
"280442853","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-02","online",2021
"280363933","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 9","2021-09-02","online",2021
"280305655","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-09-02","online",2021
"280252105","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 9","2021-09-02","online",2021
"280284001","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 9","2021-09-02","online",2021
"280441833","rladies-bariloche","GRUPO 2. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-09-01","online",2021
"279408726","rladies-dc","R for Data Science Book Club","2021-08-26","online",2021
"280038715","rladies-natal","Introdução ao R Markdown","2021-08-26","online",2021
"250504004","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-08-25","inperson",2021
"280195619","rladies-buenos-aires","Social Network con politicxsentwitteR","2021-08-25","online",2021
"280162747","rladies-newyork","Making plots to explore data using R","2021-08-24","online",2021
"279568012","rladies-freiburg","From messy data to beautiful plot: Guided TidyTuesday","2021-08-24","online",2021
"280047293","rladies-brisbane","Working in R Smarter, Faster, and More Securely - Hybrid","2021-08-24","online",2021
"279447892","rladies-masqat","My Stat1 Project With RStudio","2021-08-24","online",2021
"280087518","rladies-bogor","R Ladies Bogor 9th Meet Up: intro to Github!","2021-08-21","online",2021
"280087428","rladies-bogor","R Ladies Bogor 9th Meet Up: intro to Github!","2021-08-21","online",2021
"280087395","rladies-bogor","R Ladies Bogor 9th Meet Up: intro to Github!","2021-08-21","online",2021
"280104067","rladies-montreal","R-Ladies Meeting: TBC","2021-08-19","inperson",2021
"280104066","rladies-montreal","R-Ladies Meeting: TBC","2021-08-19","inperson",2021
"280014575","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 8","2021-08-19","online",2021
"280011230","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-08-19","online",2021
"279981521","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 8","2021-08-19","online",2021
"279788030","rladies-bariloche","GRUPO 3. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-08-19","online",2021
"279965305","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 8","2021-08-19","online",2021
"280204769","rladies-cotonou","1er Meetup en Ligne de R-Ladies Cotonou","2021-08-19","online",2021
"280034860","rladies-barranquilla","Programación Funcional con {purrr}","2021-08-18","online",2021
"280025455","rladies-san-jose","Programación funcional con {purrr}","2021-08-18","online",2021
"279788018","rladies-bariloche","GRUPO 2. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-08-18","online",2021
"280063614","rladies-guadalajara","R básico aplicado a Sistemas de Información Geográfico en Google Colab","2021-08-17","online",2021
"279463261","rladies-philly","IN PERSON Happy Hour","2021-08-16","inperson",2021
"279787988","rladies-bariloche","GRUPO 1. TALLER DE ESTUDIO LIBRO ""R PARA CIENCIA DE DATOS""","2021-08-16","online",2021
"279410109","rladies-newyork","R-Ladies Book Club","2021-08-14","online",2021
"279848539","rladies-abuja","Data Analysis using R","2021-08-14","online",2021
"279408457","rladies-dc","R for Data Science Book Club","2021-08-12","online",2021
"279895529","rladies-calgary","DIY R package!","2021-08-11","online",2021
"279892572","rladies-boulder","RLadies Boulder Meetup #17: From csv to slippy map - intro to spatial data in R","2021-08-10","online",2021
"279729489","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-08-05","online",2021
"279722858","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 7","2021-08-05","online",2021
"279672120","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 7","2021-08-05","online",2021
"279670770","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 7","2021-08-05","online",2021
"279587921","rladies-freiburg","Colour your ggplots beautiful!","2021-08-03","online",2021
"279730702","rladies-melbourne","A remote glimpse into the useR! 2021 conference","2021-08-03","online",2021
"279681858","rladies-boston","Virtual Happy Hour!","2021-07-29","online",2021
"279406981","rladies-dc","R for Data Science Book Club","2021-07-29","online",2021
"279735351","rladies-concepcion","Club de lectura del libro ""Data Feminism""","2021-07-29","online",2021
"279734988","rladies-talca","Club de lectura del libro ""Data Feminism""","2021-07-29","online",2021
"279723830","rladies-scl","Club de lectura del libro ""Data Feminism""","2021-07-29","online",2021
"279723751","rladies-valparaiso","Club de lectura del libro ""Data Feminism""","2021-07-29","online",2021
"250503997","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-07-28","inperson",2021
"279416002","rladies-nairobi","Making Web-Ready Maps","2021-07-28","online",2021
"279584910","rladies-melbourne","Strategies to Manage Projects","2021-07-28","online",2021
"278288118","rladies-dallas","""Journey through the tidyverse"" with Dr. Che Smith","2021-07-28","online",2021
"279455671","rladies-columbus","R-Ladies Columbus Happy Hour!","2021-07-28","inperson",2021
"279732481","rladies-bari","CallToAction: DEVELOPER SURVEY 2021","2021-07-27","inperson",2021
"279482050","rladies-denver","R4DS – Importing and Tidying data","2021-07-27","online",2021
"279418597","rladies-brisbane","Virtual event- Tidy Tuesday!","2021-07-27","online",2021
"279007575","rladies-mid-mo","July 2021 Coder_RLadies Meeting","2021-07-27","online",2021
"279663504","rladies-cuernavaca","Trabajando con pipes y stringr","2021-07-26","online",2021
"279358266","rladies-sydney","DIY R Package","2021-07-26","online",2021
"279606189","rladies-bangalore","Meetup 10 - Research Software Engineering and Academia ","2021-07-24","online",2021
"279431228","rladies-brasilia","Workshop: Mineração de texto com R","2021-07-24","online",2021
"278050443","rladies-puebla","Gráficos animados en R con datos de Netflix ","2021-07-24","online",2021
"279210538","rladies-xalapa","DemocRacia con R: Conteos Rápidos 2021","2021-07-24","online",2021
"279439836","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 6","2021-07-23","online",2021
"279594683","rladies-bariloche","Reunión organizativa del grupo de estudio del libro ""R para ciencia de datos""","2021-07-23","online",2021
"279317312","rladies-milan","Practicing Data Science: a Collection of Case Studies","2021-07-22","online",2021
"279315728","rladies-bari","Practicing Data Science: a Collection of Case Studies","2021-07-22","online",2021
"279424679","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 6","2021-07-22","online",2021
"279420778","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-07-22","online",2021
"279362833","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 6","2021-07-22","online",2021
"279129669","rladies-dc","Pandemics, Graphics, and Perception of Log Scales","2021-07-22","online",2021
"279465886","rladies-newyork","Creating model en mass with workflowsets","2021-07-21","online",2021
"279189946","rladies-vancouver","Focus on Content: Create Enterprise-Worthy Shiny Applications with Periscope ","2021-07-21","online",2021
"279291079","rladies-freiburg","First steps on Git using R-Studio and Github","2021-07-20","online",2021
"279365639","rladies-seattle","Dimensionality Reduction Tutorial: PCA & UMAP","2021-07-20","online",2021
"278030762","rladies-ribeirao-preto","Análise e visualização de dados de biodiversidade no R","2021-07-20","online",2021
"279377617","rladies-rtp","Post-useR!2021 Chit Chat","2021-07-18","online",2021
"279279056","rladies-tbilisi","Bookclub - Chapter 13: Relational Data","2021-07-15","online",2021
"279207026","rladies-dc","R for Data Science Book Club","2021-07-15","online",2021
"279373831","rladies-montreal","R-Ladies Meeting: TBC","2021-07-15","inperson",2021
"279373830","rladies-montreal","R-Ladies Meeting: TBC","2021-07-15","inperson",2021
"279467408","rladies-concepcion","R para Humanidades - sesión 2: de PDF a texto plano","2021-07-15","inperson",2021
"279466828","rladies-talca","R para Humanidades - sesión 2: de PDF a texto plano","2021-07-15","online",2021
"279465044","rladies-scl","R para Humanidades - sesión 2: de PDF a texto plano","2021-07-15","online",2021
"279464988","rladies-valparaiso","R para Humanidades - sesión 2: de PDF a texto plano","2021-07-15","online",2021
"279457917","rladies-cdmx","Sesión 2: De PDF a Texto | Talleres de R para Humanidades","2021-07-15","online",2021
"277326038","rladies-philly","July Workshop: Mapping COVID-19 Vaccination Across the US","2021-07-14","online",2021
"279172253","rladies-boulder","RLadies Boulder Meetup #16: Happy Hour at Sanitas Brewing","2021-07-13","inperson",2021
"278034322","rladies-dallas","Dr. Pratheepa Jeganathan: R/Bioconductor for Molecular microbial data analysis","2021-07-12","online",2021
"279129632","rladies-guadalajara","SARS-CoV-2 y minería de datos en bioinformática","2021-07-09","online",2021
"278990032","rladies-newyork","The Epidemiologist R Handbook","2021-07-08","online",2021
"279150446","rladies-guayaquil","Club de lectura: R para Ciencia de Datos - Sesión 5","2021-07-08","online",2021
"279149433","rladies-tunis","My Favorite ggplot2 Extension Packages","2021-07-08","online",2021
"279097758","rladies-barranquilla","Club de lectura R para Ciencia de Datos - Sesión 5","2021-07-08","online",2021
"278680597","rladies-milagro","Club de lectura: R para Ciencia de Datos","2021-07-08","online",2021
"279059280","rladies-galapagos-islands","Club de lectura R para Ciencia de Datos - Sesión 5","2021-07-08","online",2021
"278976795","rladies-ames","Analytics & Data Sciences Career Panel ","2021-07-07","online",2021
"278980225","rladies-guadalajara","Minería de datos de Twitter para analizar eventos y movimientos  sociales","2021-07-06","online",2021
"278299410","rladies-freiburg","From messy data to beautiful plot: Guided TidyTuesday","2021-07-06","online",2021
"278386990","rladies-tbilisi","Bookclub - Chapter 12: Tidy Data","2021-07-04","online",2021
"278557036","rladies-johannesburg","How to make web-ready maps - A beginner's perspective","2021-07-02","online",2021
"279173339","rladies-talca","Serie de talleres sobre R para humanidades: Sesión 1: Web scraping","2021-07-02","online",2021
"279161593","rladies-concepcion","Serie de talleres sobre R para Humanidades. Sesión 1: Web Scraping","2021-07-02","inperson",2021
"279158085","rladies-scl","R para Humanidades - sesión 1: web scraping","2021-07-02","online",2021
"279158063","rladies-valparaiso","R para Humanidades - sesión 1: web scraping","2021-07-02","online",2021
"279157990","rladies-cdmx","Sesión 1: serie de talleres sobre R para Humanidades","2021-07-02","online",2021
"279152874","rladies-cdmx","Club de lectura Advanced R","2021-07-01","online",2021
"279143218","rladies-concepcion","Club de Lectura del libro ""Data Feminism""","2021-07-01","inperson",2021
"279138544","rladies-talca","Club de lectura del libro ""Data Feminism""","2021-07-01","online",2021
"279136688","rladies-scl","Club de lectura del libro ""Data Feminism""","2021-07-01","online",2021
"279136589","rladies-valparaiso","Club de lectura del libro ""Data Feminism""","2021-07-01","online",2021
"250503994","rladies-guayaquil","¡Primer meet-up R-Ladies Guayaquil!","2021-06-30","inperson",2021
"278935020","rladies-san-diego","We're back! Let's catch-up with a fun meet and greet.","2021-06-29","inperson",2021
"278916407","rladies-milan","Artificial Neural Network - introduzione e applicazione [Workshop]","2021-06-29","online",2021
"278915999","rladies-bari","Artificial Neural Network - introduzione e applicazione [Workshop]","2021-06-29","online",2021
"278040418","rladies-barcelona","Paseo aleatorio por la programación + El ingeniovisible","2021-06-29","online",2021
"278673850","rladies-tbilisi","Bookclub - Chapter 10: Tibbles","2021-06-27","online",2021
"277495431","rladies-abuja","Steps to Text Mining with R","2021-06-26","online",2021
"278997220","rladies-sao-paulo","[MeetUp Online]  Conhecendo o ggplot2: criando gráficos com R","2021-06-26","online",2021
