artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Henri de Toulouse-Lautrec,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5722674601,170,2,0,White
Henri de Toulouse-Lautrec,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.625238173,170,3,0,White
Henri de Toulouse-Lautrec,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3710207379,170,4,0,White
Henri de Toulouse-Lautrec,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7877586919,170,4,0,White
Henri de Toulouse-Lautrec,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7035573123,170,4,0,White
Henri de Toulouse-Lautrec,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6565402477,170,4,0,White
Henri de Toulouse-Lautrec,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6777247909,170,5,0,White
Henri de Toulouse-Lautrec,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5058069749,170,5,0,White
Henri de Toulouse-Lautrec,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.545308823,170,5,0,White
Henri de Toulouse-Lautrec,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4131731223,170,6,0,White
Henri de Toulouse-Lautrec,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3456345224,170,6,0,White
Henri de Toulouse-Lautrec,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3689612131,170,6,0,White
Henri de Toulouse-Lautrec,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4719769467,170,6,0,White
Henri de Toulouse-Lautrec,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.732859131,170,6,0,White
Henri de Toulouse-Lautrec,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8166421208,170,6,0,White
Henri Matisse,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4109771375,172,1,0,White
Henri Matisse,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6172899995,172,3,0,White
Henri Matisse,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8340425531,172,6,0,White
Henri Matisse,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.072619186,172,9,0,White
Henri Matisse,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.108044012,172,13,0,White
Henri Matisse,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.9145968196,172,15,0,White
Henri Matisse,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7069251503,172,18,0,White
Henri Matisse,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5896836983,172,21,0,White
Henri Matisse,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8401828041,172,24,0,White
Henri Matisse,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8713834435,172,26,0,White
Henri Matisse,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8790256363,172,27,0,White
Henri Matisse,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7359961783,172,27,0,White
Henri Matisse,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.9469588399,172,27,0,White
Henri Matisse,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.9995670327,172,28,0,White
Henri Matisse,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.8618065783,172,28,0,White
Henri Rousseau,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3603585969,173,0,0,White
Henri Rousseau,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4639746312,173,1,0,White
Henri Rousseau,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5670616752,173,1,0,White
Henri Rousseau,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3933283176,173,1,0,White
Henri Rousseau,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3917743831,173,1,0,White
Henri Rousseau,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3250070363,173,1,0,White
Henri Rousseau,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3293247633,173,3,0,White
Henri Rousseau,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4233901054,173,3,0,White
Henri Rousseau,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5324511442,173,4,0,White
Henri Rousseau,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3060935286,173,4,0,White
Henri Rousseau,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3699479974,173,4,0,White
Henri Rousseau,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.2617539642,173,4,0,White
Henri Rousseau,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4559659748,173,4,0,White
Henri Rousseau,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4527910932,173,4,0,White
Henri Rousseau,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3628344379,173,4,0,White
Henry Fuseli,7,1980,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2824725584,174,0,0,White
Henry Fuseli,8,1986,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.1851199115,174,0,0,White
Henry Fuseli,9,1991,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.3006650446,174,0,0,White
Henry Fuseli,10,1996,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.3640735309,174,0,0,White
Henry Fuseli,11,2001,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.4041686349,174,0,0,White
Henry Fuseli,12,2005,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.3949609221,174,0,0,White
Henry Fuseli,13,2009,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.461082089,174,0,0,White
Henry Fuseli,14,2013,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.310649839,174,0,0,White
Henry Fuseli,15,2016,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.2970001546,174,0,0,White
Henry Fuseli,16,2020,Swiss,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.281986377,174,0,0,White
Henry Ossawa Tanner,9,1991,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.36243309,175,0,0,Non-White
Henry Ossawa Tanner,10,1996,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.4169878244,175,0,0,Non-White
Henry Ossawa Tanner,11,2001,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3676045111,175,0,0,Non-White
Henry Ossawa Tanner,12,2005,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3532524405,175,0,0,Non-White
Henry Ossawa Tanner,13,2009,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3674818547,175,0,0,Non-White
Henry Ossawa Tanner,14,2013,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3656788868,175,0,0,Non-White
Henry Ossawa Tanner,15,2016,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.293319932,175,0,0,Non-White
Henry Ossawa Tanner,16,2020,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.3344225577,175,0,0,Non-White
Henry Peach Robinson,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.5510300081,176,0,0,White
Herbert Bayer,3,1948,Austrian-American,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.3066851761,177,5,0,White
Hippolyte Jouvin,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.3133819951,178,0,0,White
Hippolyte Jouvin,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.2879847208,178,0,0,White
Hippolyte Jouvin,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.2404641001,178,0,0,White
Hippolyte Jouvin,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.2393790104,178,0,0,White
Paul Delaroche,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5205825176,319,0,0,White
Hokusai,4,1959,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.26576892,179,0,0,Non-White
Hokusai,6,1975,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.4865078517,179,0,0,Non-White
Honoré Daumier,1,1926,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.4230693459,180,0,0,White
Honoré Daumier,2,1936,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5954431569,180,4,0,White
Honoré Daumier,3,1948,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6599978224,180,6,0,White
Honoré Daumier,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.5413412335,180,7,0,White
Honoré Daumier,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.092922464,180,7,0,White
Honoré Daumier,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.136267493,180,8,0,White
Honoré Daumier,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6336370673,180,8,0,White
Honoré Daumier,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6583039602,180,8,0,White
Honoré Daumier,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.6731549068,180,8,0,White
Honoré Daumier,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.798011664,180,8,0,White
Honoré Daumier,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7087269721,180,8,0,White
Honoré Daumier,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.084967917,180,8,0,White
Honoré Daumier,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.561925015,180,8,0,White
Honoré Daumier,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.185120121,180,8,0,White
Honoré Daumier,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.84068347,180,8,0,White
Honoré Daumier,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.7841341434,180,8,0,White
Huang Binhong,11,2001,Chinese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.1958845064,181,0,0,Non-White
Ilya Repin,7,1980,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.5677244582,182,0,0,White
Ilya Repin,8,1986,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.5924044509,182,0,0,White
Ilya Repin,9,1991,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.4566423358,182,0,0,White
Ilya Repin,10,1996,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.6780464513,182,0,0,White
Isaac Abrams,6,1975,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3793184489,183,0,0,White
Isaac Abrams,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.3103891078,183,0,0,White
Jackson Pollock,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.486587665,184,1,7,White
Jackson Pollock,5,1970,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.857951234,184,2,7,White
Jackson Pollock,6,1975,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.9312252964,184,2,7,White
Jackson Pollock,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.6730931607,184,3,7,White
Jackson Pollock,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.7045407423,184,3,7,White
Jackson Pollock,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5245742092,184,3,7,White
Jackson Pollock,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5488216637,184,3,7,White
Jackson Pollock,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4398618328,184,4,7,White
Jackson Pollock,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4681750449,184,5,10,White
Jackson Pollock,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4455642365,184,6,13,White
Jackson Pollock,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4037261338,184,6,15,White
Jackson Pollock,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5326735735,184,7,17,White
Jackson Pollock,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5404393716,184,7,17,White
Jacob Lawrence,9,1991,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.6249148418,185,1,18,Non-White
Jacob Lawrence,10,1996,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.6690426657,185,2,18,Non-White
Jacob Lawrence,11,2001,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.4969000945,185,2,19,Non-White
Jacob Lawrence,12,2005,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.4865127878,185,2,20,Non-White
Jacob Lawrence,13,2009,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.5058943183,185,2,22,Non-White
Jacob Lawrence,14,2013,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.5087605751,185,2,22,Non-White
Jacob Lawrence,15,2016,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.6280810268,185,2,24,Non-White
Jacob Lawrence,16,2020,American,American,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.6840175503,185,2,25,Non-White
Jacques-Louis David,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.778777269,187,0,0,White
Jacques-Louis David,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.390626159,187,0,0,White
Jacques-Louis David,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.263305202,187,0,0,White
Jacques-Louis David,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.246745708,187,0,0,White
Jacques-Louis David,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.475689405,187,0,0,White
Jacques-Louis David,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.129764801,187,0,0,White
Jacques-Louis David,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,2.926503189,187,0,0,White
Jacques-Louis David,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,2.052905054,187,0,0,White
Jacques-Louis David,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.664750783,187,0,0,White
Jacques-Louis David,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.812999861,187,0,0,White
Jacques-Louis David,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.602360809,187,0,0,White
Jacques-Louis David,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.841688573,187,0,0,White
Jacques-Louis David,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.422434953,187,0,0,White
James Abbott McNeill Whistler,1,1926,American,American,Male,White,Not Hispanic or Latino origin,Gardner,1.556294326,188,0,0,White
James Abbott McNeill Whistler,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.8614547447,188,1,0,White
James Abbott McNeill Whistler,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4574554957,188,1,0,White
James Abbott McNeill Whistler,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4269323997,188,1,0,White
James Abbott McNeill Whistler,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5014111922,188,1,0,White
James Abbott McNeill Whistler,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5269943044,188,1,0,White
James Abbott McNeill Whistler,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.434872461,188,1,0,White
James Abbott McNeill Whistler,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4965483685,188,1,0,White
James Abbott McNeill Whistler,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.444269798,188,1,0,White
James Abbott McNeill Whistler,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.6122694281,188,1,0,White
James Abbott McNeill Whistler,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.4922220504,188,1,0,White
James Abbott McNeill Whistler,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.5155252823,188,1,0,White
James Ensor,5,1970,Belgian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.3809725651,189,2,0,White
