Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare)
Dominican Republic,DOM,1977,,2.7359,1.8711,,7.2114,0.8541000000000001,0.8421000000000001,6.243600000000001,,0.35000000000000003,14.9571
Dominican Republic,DOM,1978,,3.4246000000000003,1.3888,,6.864000000000001,0.7873,0.8421000000000001,4.010400000000001,,0.39180000000000004,15.028500000000001
Dominican Republic,DOM,1979,,3.4445,1.1757,,7.214,1.0707,0.8500000000000001,5.0758,,0.35960000000000003,13.73
Dominican Republic,DOM,1980,,3.5509000000000004,1.2783,,10.0128,0.9618000000000001,0.8500000000000001,4.9842,,0.2998,14.3095
Dominican Republic,DOM,1981,,3.6035000000000004,1.3852,,7.828600000000001,0.9525,0.8500000000000001,5.183,,0.3291,15.238100000000001
Dominican Republic,DOM,1982,,4.339,1.2986,,10.6114,1.0559,0.8500000000000001,6.6658,,0.2587,15.238100000000001
Dominican Republic,DOM,1983,,4.7671,1.4136,,10.203000000000001,0.9916,0.7140000000000001,5.5166,,0.3059,15.238100000000001
Dominican Republic,DOM,1984,,4.3366,1.7628000000000001,,11.257900000000001,1.0912,0.8544,5.8905,,0.3408,15.714300000000001
Dominican Republic,DOM,1985,,4.4764,1.6486,,10.5998,0.6889000000000001,0.7908000000000001,5.9945,,0.29400000000000004,11.7614
Dominican Republic,DOM,1986,,4.6592,1.4751,,13.0342,1.1397000000000002,0.6085,4.2518,,0.2853,11.5967
Dominican Republic,DOM,1987,,4.4775,1.4001000000000001,,12.3994,0.8257,0.862,5.6124,,0.2406,11.8778
Dominican Republic,DOM,1988,,4.2093,1.6803000000000001,,13.5372,0.7892,0.9580000000000001,6.1004000000000005,,0.3191,13.0312
Dominican Republic,DOM,1989,,4.535,1.5892000000000002,,13.860000000000001,0.8395,1,6.2046,,0.40900000000000003,12.810400000000001
Dominican Republic,DOM,1990,,4.7851,1.6479000000000001,,11.875900000000001,0.7841,1,6.447900000000001,,0.3567,32.1216
Dominican Republic,DOM,1991,,4.809200000000001,1.6223,,12.3819,0.5820000000000001,1,7.774,,0.4011,17.8414
Dominican Republic,DOM,1992,,8.976700000000001,1.3760000000000001,,8.628400000000001,0.9717,1,5.409800000000001,,0.4163,32.0843
Dominican Republic,DOM,1993,,5.0096,1.4105,,9.8385,0.8861,1,6.0006,,0.4461,31.9585
Dominican Republic,DOM,1994,,4.6589,1.0268000000000002,,12.158900000000001,0.8234,1,6.016,,0.4928,32.1739
Dominican Republic,DOM,1995,,4.772200000000001,1.4034,,10.356300000000001,0.779,1.0833000000000002,6.215400000000001,,0.3876,29.102600000000002
Dominican Republic,DOM,1996,,4.6016,1.3584,,9.8893,0.8101,1.0884,6.074800000000001,,0.4597,30.605400000000003
Dominican Republic,DOM,1997,,4.8213,1.177,,9.2123,0.7752,1.0848,5.9409,,0.3703,25.2667
Dominican Republic,DOM,1998,,4.2709,1.3001,,9.1,0.7315,1.0873000000000002,6.2593000000000005,,0.387,22.1686
Dominican Republic,DOM,1999,,4.5422,1.2633,,11.0524,0.8310000000000001,1.12,6.4588,,0.23670000000000002,33.260600000000004
Dominican Republic,DOM,2000,,4.6372,1.2343,,14.2405,0.7139,1.0888,6.536700000000001,,0.2422,28.4124
Dominican Republic,DOM,2001,,4.8950000000000005,1.339,,18.3821,0.75,1.0943,6.9763,,0.35700000000000004,27.994400000000002
Dominican Republic,DOM,2002,,4.8593,1.296,,16.637,0.6614,1.1538000000000002,6.9924,,0.36150000000000004,31.709300000000002
Dominican Republic,DOM,2003,,4.639200000000001,1.4176,,18.3625,0.7836000000000001,1.25,7.311,,0.37120000000000003,31.7205
Dominican Republic,DOM,2004,,4.3044,1.4924000000000002,,17.96,0.7462000000000001,1.2241,6.5505,,0.37620000000000003,31.2569
Dominican Republic,DOM,2005,,4.2047,1.4206,,22.076600000000003,0.7519,1.1014000000000002,6.6559,,0.20470000000000002,30.916300000000003
Dominican Republic,DOM,2006,,4.6865000000000006,1.3900000000000001,,22.212500000000002,0.8299000000000001,1.0502,7.2182,,0.2997,25.9483
Dominican Republic,DOM,2007,,4.8112,1.335,,21.6325,0.8468,0.9125000000000001,7.558800000000001,,0.2751,26.573600000000003
Dominican Republic,DOM,2008,,4.8268,1.4532,,20.5454,0.7069000000000001,0.9932000000000001,7.5141,,0.29560000000000003,24.2578
Dominican Republic,DOM,2009,,4.2862,1.4645000000000001,,21.9707,0.9069,0.9952000000000001,7.7183,,0.3589,32.6409
Dominican Republic,DOM,2010,,4.7651,1.6818000000000002,,23.7316,0.9026000000000001,1.0031,8.460600000000001,,0.38070000000000004,33.4866
Dominican Republic,DOM,2011,,5.0057,1.6229,,23.6186,0.8932,1.0128000000000001,7.868600000000001,,0.3543,21.2509
Dominican Republic,DOM,2012,,4.1266,1.5675000000000001,,24.2634,0.8968,0.9783000000000001,7.5083,,0.47850000000000004,42.5565
Dominican Republic,DOM,2013,,4.512300000000001,1.5764,,25.660300000000003,1.0271000000000001,0.9783000000000001,7.458500000000001,,0.4506,45.6486
Dominican Republic,DOM,2014,,3.2608,1.4855,,26.7053,0.9283,0.9731000000000001,7.6092,,0.4632,43.1694
Dominican Republic,DOM,2015,,3.3608000000000002,1.4503000000000001,,26.6815,0.885,0.9604,7.0986,,0.5002,43.124900000000004
Dominican Republic,DOM,2016,,3.3917,1.6469,,26.713800000000003,0.9297000000000001,0.9380000000000001,7.250100000000001,,0.5383,42.4896
Dominican Republic,DOM,2017,,3.3734,1.7115,,26.7181,0.9746,0.9254,7.3378000000000005,,0.5737,42.0593
Dominican Republic,DOM,2018,,3.2573000000000003,1.7077,,26.6671,0.9929,0.9141,7.4023,,0.5557,41.9604
Eastern Africa,,1961,0.7486,1.7221000000000002,1.0055,0.5535,6.6246,0.6934,0.7417,4.4176,0.8043,0.2924,5.603800000000001
Eastern Africa,,1962,0.7374,1.734,0.9971000000000001,0.6653,6.5652,0.6993,0.7606,4.6243,0.7999,0.22110000000000002,5.637300000000001
Eastern Africa,,1963,0.7627,1.7817,0.9574,0.5945,6.2103,0.7043,0.7287,4.5615000000000006,0.8115,0.1716,5.8388
Eastern Africa,,1964,0.7712,1.8372000000000002,0.9780000000000001,0.7749,6.5003,0.6954,0.7564000000000001,4.7342,0.8225,0.1879,6.0734
Eastern Africa,,1965,0.8126,1.8083,0.9523,0.8537,6.602,0.7174,0.7141000000000001,4.7141,0.8270000000000001,0.18960000000000002,5.961200000000001
Eastern Africa,,1966,0.7926000000000001,1.5526,0.9703,1.4062000000000001,6.9830000000000005,0.7260000000000001,0.7488,4.8158,0.8388,0.20370000000000002,5.9931
Eastern Africa,,1967,0.8157000000000001,1.6208,1.1411,1.4109,6.9933000000000005,0.7297,0.7496,4.8455,0.8425,0.23040000000000002,6.094600000000001
Eastern Africa,,1968,0.8689,1.6305,1.0117,1.3677000000000001,6.6273,0.7034,0.7177,4.8441,0.8436,0.2515,6.007700000000001
Eastern Africa,,1969,0.8906000000000001,1.7314,1.0846,1.1497,7.000500000000001,0.6977,0.7788,4.770700000000001,0.8560000000000001,0.26430000000000003,6.0567
Eastern Africa,,1970,0.8909,1.7621,0.9587,1.5892000000000002,6.8608,0.6997,0.8085,4.8333,0.867,0.2858,5.2386
Eastern Africa,,1971,0.9099,1.7418,1.1695,1.2086000000000001,6.697900000000001,0.657,0.8109000000000001,4.8623,0.8774000000000001,0.26980000000000004,5.7010000000000005
Eastern Africa,,1972,0.9041,1.7459,1.2406000000000001,1.3492,6.7045,0.7299,0.7586,5.2557,0.8812000000000001,0.33490000000000003,5.3548
Eastern Africa,,1973,0.9669000000000001,1.8527,1.0679,1.2649000000000001,6.6079,0.6436000000000001,0.5760000000000001,4.8688,0.8342,0.3332,6.0696
Eastern Africa,,1974,1.0078,1.7986,1.1542000000000001,1.4882,6.390000000000001,0.611,0.5189,4.9752,0.8139000000000001,0.3582,6.2922
Eastern Africa,,1975,1.0963,1.7304000000000002,1.2521,1.4485000000000001,6.4937000000000005,0.7166,0.558,5.8254,0.8546,0.33490000000000003,5.8378000000000005
Eastern Africa,,1976,1.2645,1.7461,1.3976000000000002,1.8533000000000002,6.435300000000001,0.7316,0.551,6.1226,1.0203,0.3557,5.4851
Eastern Africa,,1977,1.3464,1.6522000000000001,1.423,1.6092000000000002,6.7702,0.7065,0.6918000000000001,6.701700000000001,1.2455,0.3123,5.5437
Eastern Africa,,1978,1.2312,1.6142,1.2965,2.2381,6.7792,0.6905,0.6531,6.0571,0.8664000000000001,0.34090000000000004,5.2298
Eastern Africa,,1979,1.3059,1.5675000000000001,1.2937,1.7672,6.564100000000001,0.6878000000000001,0.7955,6.6158,1.117,0.3125,6.1277
Eastern Africa,,1980,1.3974,1.608,1.2567000000000002,1.6897,6.1276,0.6447,0.8935000000000001,6.594,1.1886,0.29610000000000003,5.7533
Eastern Africa,,1981,1.4872,1.4857,1.4205,1.6896,6.1894,0.6801,0.7157,7.478700000000001,1.351,0.3058,6.7508
Eastern Africa,,1982,1.358,1.5171000000000001,1.3594000000000002,1.6705,6.5418,0.6745,0.7325,7.1629000000000005,1.2319,0.32020000000000004,6.115200000000001
Eastern Africa,,1983,1.5049000000000001,1.7087,1.2597,1.4404000000000001,6.3726,0.7191000000000001,0.6861,7.4047,1.322,0.3337,6.0358
Eastern Africa,,1984,1.2441,1.6797,1.2105000000000001,1.4796,5.941800000000001,0.7096,0.605,6.9233,1.0263,0.4591,5.8815
Eastern Africa,,1985,1.3705,1.7736,1.4137000000000002,1.6900000000000002,6.6141000000000005,0.7392000000000001,0.5359,7.2588,1.0485,0.3108,5.937200000000001
Eastern Africa,,1986,1.3617000000000001,1.8378,1.3839000000000001,1.3967,6.6554,0.7285,0.5109,7.2335,1.0193,0.32980000000000004,5.969
Eastern Africa,,1987,1.4460000000000002,1.8699000000000001,1.2384000000000002,1.6056000000000001,6.8734,0.7468,0.5875,7.0768,1.1294,0.4207,5.9543
Eastern Africa,,1988,1.5061,1.8351000000000002,1.4935,1.6108,6.7687,0.7434000000000001,0.5363,6.9324,1.2234,0.4394,5.821000000000001
Eastern Africa,,1989,1.5825,1.9514,1.4591,1.6927,7.4859,0.7322000000000001,0.5613,6.7643,1.1082,0.3896,5.8642
Eastern Africa,,1990,1.7287000000000001,1.9487,1.3531,1.363,7.6946,0.8162,0.6106,7.4667,1.2044000000000001,0.33140000000000003,6.287
Eastern Africa,,1991,1.7761,1.8756000000000002,1.2681,1.3406,7.6639,0.7911,0.7947000000000001,6.8654,1.193,0.32320000000000004,6.2255
Eastern Africa,,1992,1.5439,1.8021,1.0035,0.9699000000000001,7.7175,0.7811,0.5551,6.4187,1.0999,0.3824,6.339
Eastern Africa,,1993,1.7386000000000001,1.9225,1.4839,1.2954,7.924,0.7434000000000001,0.5770000000000001,6.8346,1.3384,0.4315,6.2229
Eastern Africa,,1994,1.4948000000000001,1.8969,1.2369,1.3766,7.913600000000001,0.623,0.5275000000000001,6.215,0.9857,0.3235,6.1215
Eastern Africa,,1995,1.4748,1.8900000000000001,1.3444,1.2593,7.487,0.6721,0.7124,6.4051,0.8863000000000001,0.4368,5.928100000000001
Eastern Africa,,1996,1.4946000000000002,1.9125,1.4888000000000001,1.3859000000000001,7.2323,0.5903,0.5881000000000001,6.6409,1.0729,0.44060000000000005,5.82
Eastern Africa,,1997,1.5254,1.8436000000000001,1.2699,1.3210000000000002,7.3617,0.5563,0.666,6.5723,1.0899,0.46280000000000004,5.6971
Eastern Africa,,1998,1.5892000000000002,1.7145000000000001,1.3008,1.3262,8.039900000000001,0.6319,0.5933,6.5369,1.1623,0.462,5.4058
Eastern Africa,,1999,1.3701,1.9586000000000001,1.5405,1.492,8.689,0.6353,0.5873,7.3806,0.9511000000000001,0.49870000000000003,6.0596000000000005
Eastern Africa,,2000,1.3254000000000001,1.8984,1.4803000000000002,1.4078000000000002,8.4611,0.6222,0.6432,7.6123,0.9584,0.4878,5.5435
Eastern Africa,,2001,1.5290000000000001,2.0486,1.5606,1.3304,9.7539,0.6391,0.6285000000000001,8.3667,1.1815,0.4806,5.222700000000001
Eastern Africa,,2002,1.6516000000000002,1.7549000000000001,1.4097000000000002,1.1354,8.742700000000001,0.6381,0.7811,7.8382000000000005,1.4604000000000001,0.48400000000000004,6.750500000000001
Eastern Africa,,2003,1.6116000000000001,2.0349,1.1735,1.0318,9.2056,0.5671,0.6763,6.927300000000001,1.0431000000000001,0.5005000000000001,6.1765
Eastern Africa,,2004,1.6902000000000001,2.1148000000000002,1.4054,1.0204,8.965,0.5291,0.7539,7.0361,1.11,0.519,6.948600000000001
Eastern Africa,,2005,1.7629000000000001,2.0237000000000003,1.1492,1.034,9.8404,0.5388000000000001,0.7344,7.0688,1.2053,0.5492,6.932
Eastern Africa,,2006,1.6896,2.1044,1.478,1.088,10.5907,0.6061000000000001,0.7534000000000001,7.8453,1.4881,0.5135000000000001,7.1588
Eastern Africa,,2007,1.7794,2.2628,1.5250000000000001,1.2461,10.7253,0.6589,0.8152,7.5745000000000005,1.2956,0.49100000000000005,7.4114
Eastern Africa,,2008,1.7269,2.1476,1.3563,1.114,11.6827,0.761,0.8237,6.675000000000001,1.4040000000000001,0.48510000000000003,7.3001000000000005
Eastern Africa,,2009,1.7713,2.6187,1.5027000000000001,1.1558000000000002,11.0739,0.8202,0.7745000000000001,6.3861,1.5752000000000002,0.4892,7.898000000000001
Eastern Africa,,2010,1.9774,2.8324000000000003,1.7926000000000002,1.1083,13.0495,0.7901,0.8773000000000001,7.3317000000000005,1.6537000000000002,0.5123,8.014800000000001
Eastern Africa,,2011,2.0321000000000002,2.7019,1.7879,1.1896,11.7439,0.8037000000000001,0.8639,7.625500000000001,1.7183000000000002,0.48350000000000004,7.4427
Eastern Africa,,2012,2.1676,2.7263,1.8102,1.4055,13.1088,0.7988000000000001,0.9271,7.2485,1.8056,0.5115000000000001,7.642
Eastern Africa,,2013,2.4285,2.5935,1.7406000000000001,1.3519,12.6974,0.8395,1.0258,6.3239,1.899,0.4944,8.551400000000001
Eastern Africa,,2014,2.4387000000000003,2.8546,1.9438000000000002,1.2785,11.0755,0.9293,1.0164,7.588,1.9876,0.4907,8.2074
Eastern Africa,,2015,2.6539,2.8881,1.86,1.2315,11.352300000000001,0.9537,1.0139,7.1639,2.1787,0.5102,8.162700000000001
Eastern Africa,,2016,2.4628,2.8680000000000003,1.7308000000000001,1.2418,9.5959,0.9094000000000001,1.0516,7.7065,2.1292,0.4998,8.3245
Eastern Africa,,2017,2.5900000000000003,2.9822,1.8968,1.2535,9.820400000000001,0.9451,1.0963,7.795000000000001,2.1471,0.5124000000000001,6.6869000000000005
Eastern Africa,,2018,2.3457,2.9650000000000003,1.7738,1.2484,9.6922,0.9366000000000001,1.0856000000000001,7.923500000000001,2.1888,0.5331,6.780600000000001
Eastern Asia,,1961,0.6147,2.4719,1.2276,0.6421,10.9936,0.7212000000000001,0.9890000000000001,12.400500000000001,1.5165000000000002,,13.395900000000001
Eastern Asia,,1962,0.7467,2.7182,1.3203,0.6945,10.1416,0.8219000000000001,1.1804000000000001,12.2354,1.4288,,12.5106
Eastern Asia,,1963,0.7911,3.0041,1.3873,0.7243,9.043800000000001,0.7928000000000001,1.1062,11.405000000000001,1.3426,,9.3648
Eastern Asia,,1964,0.8574,3.1096000000000004,1.524,0.7833,9.9181,0.7913,1.2397,11.572000000000001,1.5566,,15.169
Eastern Asia,,1965,1.0505,3.1964,1.5423,0.7190000000000001,10.4681,0.8316,1.2401,12.5891,1.7910000000000001,,17.0088
Eastern Asia,,1966,1.0771,3.3774,1.7439,0.9703,9.7995,0.7125,0.9994000000000001,12.1338,1.6115000000000002,,14.1978
Eastern Asia,,1967,1.1458000000000002,3.3840000000000003,1.9524000000000001,0.9674,9.8755,0.7481,1.0003,12.586300000000001,1.8986,,14.435500000000001
Eastern Asia,,1968,1.1334,3.4511000000000003,1.8369,0.9623,10.0085,0.7006,0.9139,12.3542,1.6991,,14.1668
Eastern Asia,,1969,1.0945,3.4295,1.8143,0.9182,10.9955,0.7214,0.9097000000000001,11.9765,1.6443,,14.8743
Eastern Asia,,1970,1.151,3.6380000000000003,2.113,1.0805,11.599300000000001,0.8397,1.0451000000000001,11.875,1.6382,,12.0511
Eastern Asia,,1971,1.2766,3.5010000000000003,2.1683,1.0951,11.188,0.8532000000000001,1.1579000000000002,12.3161,1.7487000000000001,,14.7984
Eastern Asia,,1972,1.3638000000000001,3.4734000000000003,1.9495,0.8616,11.0035,0.9034000000000001,1.0533000000000001,12.3054,1.7426000000000001,,14.584000000000001
Eastern Asia,,1973,1.3344,3.7059,2.3513,1.1107,14.0424,0.9449000000000001,1.1056000000000001,12.211,1.4873,,17.3902
Eastern Asia,,1974,1.5065000000000002,3.7235,2.484,1.0374,13.4151,0.9866,1.1664,12.2756,1.8169000000000002,,17.203
Eastern Asia,,1975,1.6368,3.7751,2.5562,1.0439,12.3047,0.9736,1.1659000000000002,11.981200000000001,2.1981,,15.758700000000001
Eastern Asia,,1976,1.7662,3.7161,2.5317000000000003,1.0065,12.298200000000001,0.9600000000000001,1.2213,12.5931,2.4067000000000003,,18.4647
Eastern Asia,,1977,1.4619,3.9196,2.5438,1.0738,13.9504,0.9591000000000001,1.1109,12.400500000000001,1.9997,,21.5762
Eastern Asia,,1978,1.8326,4.2226,2.8263000000000003,1.0728,13.3369,1.0915000000000001,1.5693000000000001,12.6928,2.4684,,18.186600000000002
Eastern Asia,,1979,2.123,4.4348,3.0086,1.0474,11.9428,1.0009000000000001,1.5313,14.0896,2.8435,,20.249200000000002
Eastern Asia,,1980,1.8800000000000001,4.2079,3.1078,1.1057000000000001,12.0662,0.9881000000000001,1.6412,14.619200000000001,2.3581000000000003,,19.2326
Eastern Asia,,1981,2.0917,4.4614,3.0873,1.171,11.0478,0.9875,1.5695000000000001,15.1613,2.6430000000000002,,17.467100000000002
Eastern Asia,,1982,2.4342,4.9467,3.3032000000000004,1.0887,11.9037,1.1044,1.4277,15.2788,2.8604000000000003,,18.622700000000002
Eastern Asia,,1983,2.7809,5.1317,3.6510000000000002,1.2908000000000002,12.2271,1.0766,1.4091,15.810500000000001,2.6608,,18.162300000000002
Eastern Asia,,1984,2.9369,5.4302,3.9868,1.3402,12.5485,1.1696,1.5074,15.8072,2.8125,,17.5888
Eastern Asia,,1985,2.9147000000000003,5.3141,3.656,1.3661,11.7889,1.1191,1.3146,14.9959,2.7214,,15.0104
Eastern Asia,,1986,3.0153000000000003,5.3956,3.7528,1.4033,11.2009,1.0638,1.3157,15.184800000000001,2.431,,17.6177
Eastern Asia,,1987,2.9514,5.436,3.9638,1.4421000000000002,11.3976,1.036,1.3168,14.3444,2.8103000000000002,,13.8411
Eastern Asia,,1988,2.943,5.3258,3.9807,1.4385000000000001,12.3765,1.2229,1.4378,14.1317,3.0532000000000004,,13.641
Eastern Asia,,1989,3.0133,5.5345,3.9337,1.2835,11.9106,1.0187,1.0951,14.6658,2.7096,,13.4452
Eastern Asia,,1990,3.1575,5.7232,4.5669,1.4486,12.1385,1.3818000000000001,1.5366,13.9135,2.8082000000000003,,14.172600000000001
Eastern Asia,,1991,3.0604,5.684200000000001,4.635,1.3768,11.4261,1.244,1.3787,14.3541,2.5179,,15.2988
Eastern Asia,,1992,3.2853000000000003,5.8682,4.5712,1.4294,13.3353,1.1762000000000001,1.3421,14.5545,2.7256,,13.809800000000001
Eastern Asia,,1993,3.4705000000000004,5.7998,5.0017000000000005,1.6003,15.412700000000001,1.0143,1.6004,14.7445,2.7325,,14.183100000000001
Eastern Asia,,1994,3.3833,5.8944,4.7197000000000005,1.7126000000000001,14.205200000000001,1.0545,1.5802,14.915500000000002,2.7975000000000003,,19.3673
Eastern Asia,,1995,3.4993000000000003,5.9988,4.8352,1.6461000000000001,13.946900000000001,1.0914000000000001,1.5554000000000001,15.073500000000001,2.6491000000000002,,16.6419
Eastern Asia,,1996,3.6913,6.179600000000001,5.1141000000000005,1.7503000000000002,14.6265,1.2071,1.621,15.286100000000001,2.7196000000000002,,14.7026
Eastern Asia,,1997,4.0586,6.2706,4.323300000000001,1.7425000000000002,15.3521,1.1778,1.4927000000000001,15.410200000000001,2.6258,,16.3783
Eastern Asia,,1998,3.6509,6.3085,5.2079,1.7532,16.1177,1.2335,1.602,15.497300000000001,2.4598,,19.9295
Eastern Asia,,1999,3.9096,6.3095,4.8844,1.7605000000000002,12.935,1.3321,1.2534,15.9747,2.5462000000000002,,20.8107
Eastern Asia,,2000,3.7125000000000004,6.2521,4.5463000000000005,1.6394,14.241800000000001,1.2801,1.2146000000000001,15.976,2.4881,,19.908900000000003
Eastern Asia,,2001,3.7767000000000004,6.1557,4.6652000000000005,1.615,13.9999,1.2613,1.1894,16.0559,3.583,,21.5624
Eastern Asia,,2002,3.7473,6.167400000000001,4.842700000000001,1.8628,15.198500000000001,1.3296000000000001,1.5792000000000002,15.905100000000001,3.4757000000000002,,22.456300000000002
Eastern Asia,,2003,3.8994,6.0056,4.7874,1.6324,15.2598,1.4255,1.4897,16.0164,3.4255,,23.1061
Eastern Asia,,2004,4.218,6.2864,5.09,1.7855,15.870500000000002,1.4001000000000001,1.2078,15.525500000000001,3.8985000000000003,,22.8203
Eastern Asia,,2005,4.2426,6.2502,5.2404,1.6885000000000001,14.748700000000001,1.3629,1.1555,15.4001,3.9861,,23.3763
Eastern Asia,,2006,4.5623000000000005,6.2525,5.2992,1.6075000000000002,15.463600000000001,1.4375,1.1261,16.2365,3.6226000000000003,,24.050800000000002
Eastern Asia,,2007,4.5803,6.3646,5.1346,1.447,14.877,1.3855000000000002,1.1015000000000001,16.2394,3.5297,,25.291900000000002
Eastern Asia,,2008,4.729,6.5502,5.5103,1.6878000000000002,15.279900000000001,1.499,1.1898,16.3042,3.5141,,24.4491
Eastern Asia,,2009,4.6869000000000005,6.549,5.2295,1.6177000000000001,14.641200000000001,1.4305,1.0978,16.3682,3.5481000000000003,,25.713900000000002
Eastern Asia,,2010,4.689500000000001,6.506200000000001,5.427300000000001,1.7464000000000002,15.824100000000001,1.3116,1.0457,16.378800000000002,3.2276000000000002,,26.5593
Eastern Asia,,2011,4.779100000000001,6.6421,5.7172,1.8069000000000002,16.4149,1.2161,1.5761,16.378600000000002,3.0746,,26.810200000000002
Eastern Asia,,2012,4.9309,6.734,5.8392,1.7857,16.8779,1.3225,1.5496,16.3011,3.1733000000000002,,29.0763
Eastern Asia,,2013,4.9956000000000005,6.6892000000000005,5.984,1.7337,17.1995,1.3603,1.3332000000000002,16.1082,3.4453,,30.5305
Eastern Asia,,2014,5.1854000000000005,6.7784,5.7892,1.7622,17.2494,1.4567,1.4216,16.0806,3.6396,,29.8337
Eastern Asia,,2015,5.3100000000000005,6.8753,5.870500000000001,1.7818,17.3446,1.4120000000000001,1.4911,16.4972,3.8418,,25.758200000000002
Eastern Asia,,2016,5.3186,6.8422,5.9428,1.7789000000000001,17.584500000000002,1.3820000000000001,1.4842,16.485400000000002,3.6997,,27.156200000000002
Eastern Asia,,2017,5.394,6.8771,6.088500000000001,1.7790000000000001,18.1737,1.491,1.5864,16.5248,3.716,,30.207700000000003
Eastern Asia,,2018,5.339300000000001,6.9732,6.0751,1.7672,18.636,1.4889000000000001,1.5257,16.563000000000002,3.5688,,30.2113
Eastern Europe,,1961,1.065,2.0815,2.1563,0.4892,10.9191,0.16770000000000002,1.0315,,1.0863,,
Eastern Europe,,1962,1.0550000000000002,2.2263,2.096,0.5737,9.268600000000001,0.1287,1.1154,,1.2444,,
Eastern Europe,,1963,0.8175,2.568,1.8402,0.4995,10.307400000000001,0.12480000000000001,0.778,,1.0086,,
Eastern Europe,,1964,1.0958,2.323,2.5371,0.322,12.391,0.1405,0.9974000000000001,,1.2796,,
Eastern Europe,,1965,0.9338000000000001,2.4382,2.2759,0.4939,11.4201,0.1437,0.9505,,1.0773000000000001,,
Eastern Europe,,1966,1.4259000000000002,2.6599,2.7182,0.6947,12.0525,0.198,1.1718,,1.4202000000000001,,
Eastern Europe,,1967,1.2195,2.9722,2.5369,0.65,12.875200000000001,0.1845,1.1568,,1.32,,
Eastern Europe,,1968,1.4116,3.0357000000000003,2.5364,0.6371,13.7962,0.13390000000000002,1.362,,1.4921,,
Eastern Europe,,1969,1.2757,3.0553000000000003,2.8997,0.5368,12.546000000000001,0.20420000000000002,1.4635,,1.4666000000000001,,
Eastern Europe,,1970,1.5177,3.2641,2.7276000000000002,0.7302000000000001,13.4138,0.1859,1.4392,,1.741,,
Eastern Europe,,1971,1.5946,3.3188,2.8206,0.6931,12.565100000000001,0.2351,1.2523,,1.637,,
Eastern Europe,,1972,1.5588000000000002,3.4645,3.0531,0.44480000000000003,12.0776,0.20170000000000002,1.1633,,1.4048,,
Eastern Europe,,1973,1.7890000000000001,3.4431000000000003,3.1354,0.6772,14.809700000000001,0.2732,1.3034000000000001,,1.8414000000000001,,
Eastern Europe,,1974,1.5296,3.4535,3.0906000000000002,0.6379,12.2781,0.22940000000000002,1.4545000000000001,,1.7648000000000001,,
Eastern Europe,,1975,1.2016,3.6674,3.3492,1.1202,12.790700000000001,0.2412,0.9528000000000001,,1.1913,,
Eastern Europe,,1976,1.7402000000000002,3.3405,3.4203,0.8238000000000001,14.2406,0.2379,1.6586,,1.9779,,
Eastern Europe,,1977,1.6131,3.6174000000000004,3.4444000000000004,0.8171,13.215100000000001,0.3573,1.3674000000000002,,1.5583,,
Eastern Europe,,1978,1.9901000000000002,3.2796000000000003,3.6339,0.8912,14.2375,0.4017,1.5859,,1.9042000000000001,,
Eastern Europe,,1979,1.6192,3.5961000000000003,3.8688000000000002,0.8294,15.0004,0.4862,0.8106,,1.3664,,
Eastern Europe,,1980,1.7204000000000002,3.7941000000000003,3.5967000000000002,0.8293,10.2956,0.38520000000000004,1.3465,,1.4675,,
