Entity,Code,Year,Arable land needed to produce a fixed quantity of crops ((1.0 = 1961))
Fiji,FJI,2006,1.164278155
Fiji,FJI,2007,1.34395362
Fiji,FJI,2008,1.378811649
Fiji,FJI,2009,1.445511929
Fiji,FJI,2010,1.619260799
Fiji,FJI,2011,1.411325057
Fiji,FJI,2012,1.526725615
Fiji,FJI,2013,1.555756183
Fiji,FJI,2014,1.511448566
Finland,FIN,1961,1
Finland,FIN,1962,1.279455664
Finland,FIN,1963,0.983604448
Finland,FIN,1964,1.148728704
Finland,FIN,1965,0.904726392
Finland,FIN,1966,1.042350672
Finland,FIN,1967,0.981863095
Finland,FIN,1968,0.969464005
Finland,FIN,1969,0.92116808
Finland,FIN,1970,0.757544279
Finland,FIN,1971,0.784307999
Finland,FIN,1972,0.784928517
Finland,FIN,1973,0.834316166
Finland,FIN,1974,0.812545755
Finland,FIN,1975,0.679360412
Finland,FIN,1976,0.578292566
Finland,FIN,1977,0.753908942
Finland,FIN,1978,0.692944132
Finland,FIN,1979,0.675764342
Finland,FIN,1980,0.624930356
Finland,FIN,1981,0.840279066
Finland,FIN,1982,0.611381112
Finland,FIN,1983,0.520048023
Finland,FIN,1984,0.56207763
Finland,FIN,1985,0.589175142
Finland,FIN,1986,0.573232463
Finland,FIN,1987,0.949216013
Finland,FIN,1988,0.636250524
Finland,FIN,1989,0.510163331
Finland,FIN,1990,0.478430788
Finland,FIN,1991,0.597345338
Finland,FIN,1992,0.690973706
Finland,FIN,1993,0.5744234
Finland,FIN,1994,0.572835271
Finland,FIN,1995,0.534610928
Finland,FIN,1996,0.509377072
Finland,FIN,1997,0.4841636
Finland,FIN,1998,0.672584147
Finland,FIN,1999,0.596386512
Finland,FIN,2000,0.486730673
Finland,FIN,2001,0.5273902
Finland,FIN,2002,0.499787819
Finland,FIN,2003,0.541908864
Finland,FIN,2004,0.551921807
Finland,FIN,2005,0.486432236
Finland,FIN,2006,0.536375044
Finland,FIN,2007,0.504970103
Finland,FIN,2008,0.511828428
Finland,FIN,2009,0.488672557
Finland,FIN,2010,0.61300128
Finland,FIN,2011,0.531520002
Finland,FIN,2012,0.583553489
Finland,FIN,2013,0.511938077
Finland,FIN,2014,0.501623883
France,FRA,1961,1
France,FRA,1962,0.778960396
France,FRA,1963,0.866617103
France,FRA,1964,0.834432525
France,FRA,1965,0.765798757
France,FRA,1966,0.832552713
France,FRA,1967,0.755439732
France,FRA,1968,0.704765383
France,FRA,1969,0.769702659
France,FRA,1970,0.680855687
France,FRA,1971,0.685737113
France,FRA,1972,0.707518174
France,FRA,1973,0.604914604
France,FRA,1974,0.647175928
France,FRA,1975,0.722073924
France,FRA,1976,0.722708845
France,FRA,1977,0.763121066
France,FRA,1978,0.673187884
France,FRA,1979,0.614506073
France,FRA,1980,0.629769781
France,FRA,1981,0.681927783
France,FRA,1982,0.602957432
France,FRA,1983,0.663804348
France,FRA,1984,0.597154922
France,FRA,1985,0.606655304
France,FRA,1986,0.629790231
France,FRA,1987,0.606414806
France,FRA,1988,0.609513161
France,FRA,1989,0.60307379
France,FRA,1990,0.599178212
France,FRA,1991,0.632992989
France,FRA,1992,0.570161055
France,FRA,1993,0.635682473
France,FRA,1994,0.64513625
France,FRA,1995,0.634283498
France,FRA,1996,0.583775182
France,FRA,1997,0.584024546
France,FRA,1998,0.579251487
France,FRA,1999,0.568398046
France,FRA,2000,0.580064953
France,FRA,2001,0.624405352
France,FRA,2002,0.575252117
France,FRA,2003,0.666304472
France,FRA,2004,0.564249879
France,FRA,2005,0.604105039
France,FRA,2006,0.631421407
France,FRA,2007,0.646606867
France,FRA,2008,0.617459042
France,FRA,2009,0.587381292
France,FRA,2010,0.622671952
France,FRA,2011,0.602413372
France,FRA,2012,0.626932598
France,FRA,2013,0.628019862
France,FRA,2014,0.581081642
French Guiana,GUF,1961,1
French Guiana,GUF,1962,1.155862422
French Guiana,GUF,1963,1.00177305
French Guiana,GUF,1964,0.919259711
French Guiana,GUF,1965,0.917021708
French Guiana,GUF,1966,0.968917471
French Guiana,GUF,1967,0.938733126
French Guiana,GUF,1968,0.96954097
French Guiana,GUF,1969,1.048480631
French Guiana,GUF,1970,0.465883323
French Guiana,GUF,1971,0.643874644
French Guiana,GUF,1972,0.651954421
French Guiana,GUF,1973,0.757499581
French Guiana,GUF,1974,0.74037674
French Guiana,GUF,1975,0.855088914
French Guiana,GUF,1976,1.086277337
French Guiana,GUF,1977,1.030551756
French Guiana,GUF,1978,1.264689424
French Guiana,GUF,1979,1.110019646
French Guiana,GUF,1980,1.150712831
French Guiana,GUF,1981,1.190727081
French Guiana,GUF,1982,1.590989088
French Guiana,GUF,1983,1.086669071
French Guiana,GUF,1984,0.987654321
French Guiana,GUF,1985,0.827157105
French Guiana,GUF,1986,0.87191358
French Guiana,GUF,1987,0.866697346
French Guiana,GUF,1988,0.857359636
French Guiana,GUF,1989,0.967189729
French Guiana,GUF,1990,0.963834869
French Guiana,GUF,1991,0.827020895
French Guiana,GUF,1992,0.910152632
French Guiana,GUF,1993,0.85765542
French Guiana,GUF,1994,0.805234347
French Guiana,GUF,1995,0.748989196
French Guiana,GUF,1996,0.663495978
French Guiana,GUF,1997,0.711295754
French Guiana,GUF,1998,0.718144264
French Guiana,GUF,1999,0.619135676
French Guiana,GUF,2000,0.936108522
French Guiana,GUF,2001,0.792843361
French Guiana,GUF,2002,0.901475868
French Guiana,GUF,2003,0.884194053
French Guiana,GUF,2004,0.848030019
French Guiana,GUF,2005,0.938440776
French Guiana,GUF,2006,0.985611758
French Guiana,GUF,2007,0.961282583
French Guiana,GUF,2008,0.962240896
French Guiana,GUF,2009,0.998079877
French Guiana,GUF,2010,0.935060263
French Guiana,GUF,2011,0.765905748
French Guiana,GUF,2012,0.766666667
French Guiana,GUF,2013,0.806621139
French Guiana,GUF,2014,0.821954042
French Polynesia,PYF,1961,1
French Polynesia,PYF,1962,0.888460003
French Polynesia,PYF,1963,0.936447811
French Polynesia,PYF,1964,0.993081901
French Polynesia,PYF,1965,1.077307941
French Polynesia,PYF,1966,1.111296096
French Polynesia,PYF,1967,1.237371397
French Polynesia,PYF,1968,1.267806268
French Polynesia,PYF,1969,0.990429557
French Polynesia,PYF,1970,1.072030836
French Polynesia,PYF,1971,1.122697839
French Polynesia,PYF,1972,1.220627229
French Polynesia,PYF,1973,1.470102412
French Polynesia,PYF,1974,1.594791542
French Polynesia,PYF,1975,1.096689395
French Polynesia,PYF,1976,1.195915077
French Polynesia,PYF,1977,1.423848123
French Polynesia,PYF,1978,1.540325372
French Polynesia,PYF,1979,1.434404212
French Polynesia,PYF,1980,1.172801546
French Polynesia,PYF,1981,1.329019413
French Polynesia,PYF,1982,1.187933796
French Polynesia,PYF,1983,1.686884003
French Polynesia,PYF,1984,1.930027469
French Polynesia,PYF,1985,1.407188785
French Polynesia,PYF,1986,1.445587439
French Polynesia,PYF,1987,1.434404212
French Polynesia,PYF,1988,1.591749136
French Polynesia,PYF,1989,1.566717521
French Polynesia,PYF,1990,1.425368354
French Polynesia,PYF,1991,1.586075799
French Polynesia,PYF,1992,1.631431016
French Polynesia,PYF,1993,1.606498195
French Polynesia,PYF,1994,2.418186209
French Polynesia,PYF,1995,2.271438294
French Polynesia,PYF,1996,2.318781843
French Polynesia,PYF,1997,2.267580116
French Polynesia,PYF,1998,2.820422535
French Polynesia,PYF,1999,2.607761427
French Polynesia,PYF,2000,2.305168643
French Polynesia,PYF,2001,2.3731927
French Polynesia,PYF,2002,2.128733922
French Polynesia,PYF,2003,2.142857143
French Polynesia,PYF,2004,2.105014191
French Polynesia,PYF,2005,1.922707633
French Polynesia,PYF,2006,1.98798769
French Polynesia,PYF,2007,1.951183864
French Polynesia,PYF,2008,1.987001389
French Polynesia,PYF,2009,1.749397211
French Polynesia,PYF,2010,1.736291749
French Polynesia,PYF,2011,1.69141496
French Polynesia,PYF,2012,1.678485214
French Polynesia,PYF,2013,1.735569423
French Polynesia,PYF,2014,1.724271544
Gabon,GAB,1961,1
Gabon,GAB,1962,1.100538255
Gabon,GAB,1963,1.243950617
Gabon,GAB,1964,1.378687538
Gabon,GAB,1965,1.485084306
Gabon,GAB,1966,1.576204523
Gabon,GAB,1967,1.645114943
Gabon,GAB,1968,1.661678005
Gabon,GAB,1969,1.775679621
Gabon,GAB,1970,1.797018049
Gabon,GAB,1971,1.82707651
Gabon,GAB,1972,1.877356944
Gabon,GAB,1973,1.912431401
Gabon,GAB,1974,1.962755182
Gabon,GAB,1975,2.009683765
Gabon,GAB,1976,2.160377358
Gabon,GAB,1977,2.047857704
Gabon,GAB,1978,1.983671375
Gabon,GAB,1979,1.86779949
Gabon,GAB,1980,1.771500213
Gabon,GAB,1981,1.83311251
Gabon,GAB,1982,1.773203033
Gabon,GAB,1983,1.709923271
Gabon,GAB,1984,1.675243429
Gabon,GAB,1985,1.660914366
Gabon,GAB,1986,1.573547531
Gabon,GAB,1987,1.542624855
Gabon,GAB,1988,1.454637053
Gabon,GAB,1989,1.4383799
Gabon,GAB,1990,1.474484896
Gabon,GAB,1991,1.307684863
Gabon,GAB,1992,1.361446997
Gabon,GAB,1993,1.405463321
Gabon,GAB,1994,1.369728305
Gabon,GAB,1995,1.484107043
Gabon,GAB,1996,1.401917571
Gabon,GAB,1997,1.362047509
Gabon,GAB,1998,1.303780394
Gabon,GAB,1999,1.331776537
Gabon,GAB,2000,1.26212522
Gabon,GAB,2001,1.289414414
Gabon,GAB,2002,1.260329879
Gabon,GAB,2003,1.253325924
Gabon,GAB,2004,1.266636033
Gabon,GAB,2005,1.242777945
Gabon,GAB,2006,1.213002803
Gabon,GAB,2007,1.17787168
Gabon,GAB,2008,1.12234588
Gabon,GAB,2009,1.131457326
Gabon,GAB,2010,1.099562687
Gabon,GAB,2011,1.047914731
Gabon,GAB,2012,1.060366444
Gabon,GAB,2013,1.021675864
Gabon,GAB,2014,1.033163974
Gambia,GMB,1961,1
Gambia,GMB,1962,0.992092158
Gambia,GMB,1963,1.006941771
Gambia,GMB,1964,0.978494183
Gambia,GMB,1965,0.893803922
Gambia,GMB,1966,0.832385411
Gambia,GMB,1967,0.94938177
Gambia,GMB,1968,0.860077972
Gambia,GMB,1969,0.936923299
Gambia,GMB,1970,0.915501328
Gambia,GMB,1971,0.874093275
Gambia,GMB,1972,1.045756264
Gambia,GMB,1973,0.907942329
Gambia,GMB,1974,1.185968528
Gambia,GMB,1975,1.184348672
Gambia,GMB,1976,1.201357103
Gambia,GMB,1977,1.670240705
Gambia,GMB,1978,1.290922769
Gambia,GMB,1979,2.066945562
Gambia,GMB,1980,1.878142626
Gambia,GMB,1981,1.38757599
Gambia,GMB,1982,1.241810253
Gambia,GMB,1983,1.488772207
Gambia,GMB,1984,1.353920332
Gambia,GMB,1985,1.566141103
Gambia,GMB,1986,1.356911327
Gambia,GMB,1987,1.375061719
Gambia,GMB,1988,1.622393907
Gambia,GMB,1989,1.236065726
Gambia,GMB,1990,1.867042682
Gambia,GMB,1991,1.703123649
Gambia,GMB,1992,1.833075154
Gambia,GMB,1993,1.532154526
Gambia,GMB,1994,1.645454941
Gambia,GMB,1995,1.767302384
Gambia,GMB,1996,2.308091323
Gambia,GMB,1997,1.922773006
Gambia,GMB,1998,1.934140993
Gambia,GMB,1999,1.509266903
Gambia,GMB,2000,1.573726257
Gambia,GMB,2001,1.526899152
Gambia,GMB,2002,2.486204547
Gambia,GMB,2003,2.01770097
Gambia,GMB,2004,1.620407794
Gambia,GMB,2005,2.027772627
Gambia,GMB,2006,1.702754318
Gambia,GMB,2007,2.665639531
Gambia,GMB,2008,2.107347306
Gambia,GMB,2009,1.96946198
Gambia,GMB,2010,1.778555729
Gambia,GMB,2011,3.026906809
Gambia,GMB,2012,2.338770897
Gambia,GMB,2013,2.606750024
Gambia,GMB,2014,3.165947341
Germany,DEU,1961,1
Germany,DEU,1962,0.816911782
Germany,DEU,1963,0.761074846
Germany,DEU,1964,0.831937803
Germany,DEU,1965,0.914811117
Germany,DEU,1966,0.851124648
Germany,DEU,1967,0.742288238
Germany,DEU,1968,0.757332903
Germany,DEU,1969,0.847759435
Germany,DEU,1970,0.792964419
Germany,DEU,1971,0.816946333
Germany,DEU,1972,0.821010216
Germany,DEU,1973,0.783106144
Germany,DEU,1974,0.777618548
Germany,DEU,1975,0.87088102
Germany,DEU,1976,0.957900202
Germany,DEU,1977,0.840145612
Germany,DEU,1978,0.803008753
Germany,DEU,1979,0.784324011
Germany,DEU,1980,0.858702296
Germany,DEU,1981,0.879439044
Germany,DEU,1982,0.727719715
Germany,DEU,1983,0.857366431
Germany,DEU,1984,0.731357681
Germany,DEU,1985,0.731738244
Germany,DEU,1986,0.716363019
Germany,DEU,1987,0.759262338
Germany,DEU,1988,0.703774216
Germany,DEU,1989,0.72372143
Germany,DEU,1990,0.770049223
Germany,DEU,1991,0.825966403
Germany,DEU,1992,0.807755488
Germany,DEU,1993,0.820359514
Germany,DEU,1994,0.85971752
Germany,DEU,1995,0.822004049
Germany,DEU,1996,0.781573172
Germany,DEU,1997,0.775064014
Germany,DEU,1998,0.746841
Germany,DEU,1999,0.70802663
Germany,DEU,2000,0.659252923
Germany,DEU,2001,0.678118928
Germany,DEU,2002,0.734994785
Germany,DEU,2003,0.836748282
Germany,DEU,2004,0.666674195
Germany,DEU,2005,0.719036663
Germany,DEU,2006,0.761417947
Germany,DEU,2007,0.753902048
Germany,DEU,2008,0.697832086
Germany,DEU,2009,0.676571819
Germany,DEU,2010,0.753129109
Germany,DEU,2011,0.754333566
Germany,DEU,2012,0.726507449
Germany,DEU,2013,0.727003641
Germany,DEU,2014,0.642371552
Ghana,GHA,1961,1
Ghana,GHA,1962,0.987337192
Ghana,GHA,1963,0.969449378
Ghana,GHA,1964,0.852546079
Ghana,GHA,1965,0.95519776
Ghana,GHA,1966,0.942659758
Ghana,GHA,1967,0.863061354
Ghana,GHA,1968,0.898288348
Ghana,GHA,1969,0.829231237
Ghana,GHA,1970,0.796091015
Ghana,GHA,1971,0.76399776
Ghana,GHA,1972,0.788500433
Ghana,GHA,1973,0.781053234
Ghana,GHA,1974,0.685506154
Ghana,GHA,1975,0.786052615
Ghana,GHA,1976,0.901850628
Ghana,GHA,1977,1.039399069
Ghana,GHA,1978,1.121757567
Ghana,GHA,1979,1.075100044
Ghana,GHA,1980,1.077378602
Ghana,GHA,1981,1.106296273
Ghana,GHA,1982,1.337214457
Ghana,GHA,1983,1.340404631
Ghana,GHA,1984,1.110095151
Ghana,GHA,1985,1.177477348
Ghana,GHA,1986,1.070493438
Ghana,GHA,1987,1.091739743
Ghana,GHA,1988,1.102711943
Ghana,GHA,1989,0.986006309
Ghana,GHA,1990,1.271053993
Ghana,GHA,1991,0.845368352
Ghana,GHA,1992,0.857954482
Ghana,GHA,1993,0.791063627
Ghana,GHA,1994,0.840310998
Ghana,GHA,1995,0.772518825
Ghana,GHA,1996,0.758108202
Ghana,GHA,1997,0.871784405
Ghana,GHA,1998,0.838850061
Ghana,GHA,1999,0.798292735
Ghana,GHA,2000,0.815341618
Ghana,GHA,2001,0.803636759
Ghana,GHA,2002,0.74417726
Ghana,GHA,2003,0.717521722
Ghana,GHA,2004,0.658987733
Ghana,GHA,2005,0.643920625
Ghana,GHA,2006,0.655668122
Ghana,GHA,2007,0.69000047
Ghana,GHA,2008,0.644121581
Ghana,GHA,2009,0.606617345
Ghana,GHA,2010,0.595986726
Ghana,GHA,2011,0.574493004
Ghana,GHA,2012,0.540890555
Ghana,GHA,2013,0.523695589
Ghana,GHA,2014,0.509032678
Greece,GRC,1961,1
Greece,GRC,1962,1.278776308
Greece,GRC,1963,1.181439665
Greece,GRC,1964,1.198037725
Greece,GRC,1965,1.103542237
Greece,GRC,1966,1.064372768
Greece,GRC,1967,1.047569231
Greece,GRC,1968,1.087814161
Greece,GRC,1969,1.058233448
Greece,GRC,1970,0.958743595
Greece,GRC,1971,0.978431344
Greece,GRC,1972,0.922518309
Greece,GRC,1973,0.898478963
Greece,GRC,1974,0.817689764
Greece,GRC,1975,0.750956423
Greece,GRC,1976,0.81571307
Greece,GRC,1977,0.809466519
Greece,GRC,1978,0.753609245
Greece,GRC,1979,0.802874161
Greece,GRC,1980,0.677258542
Greece,GRC,1981,0.651940657
Greece,GRC,1982,0.649506695
Greece,GRC,1983,0.668971537
Greece,GRC,1984,0.641849532
Greece,GRC,1985,0.597304525
Greece,GRC,1986,0.641463705
Greece,GRC,1987,0.662130984
Greece,GRC,1988,0.605393935
Greece,GRC,1989,0.575240595
Greece,GRC,1990,0.696717077
Greece,GRC,1991,0.55283248
Greece,GRC,1992,0.550976665
Greece,GRC,1993,0.554531985
Greece,GRC,1994,0.517241603
Greece,GRC,1995,0.512210683
Greece,GRC,1996,0.516786046
Greece,GRC,1997,0.536116847
Greece,GRC,1998,0.540697434
Greece,GRC,1999,0.485106785
Greece,GRC,2000,0.477603563
Greece,GRC,2001,0.481042427
Greece,GRC,2002,0.502435655
Greece,GRC,2003,0.569186145
Greece,GRC,2004,0.498547819
Greece,GRC,2005,0.486976046
Greece,GRC,2006,0.517944692
Greece,GRC,2007,0.549238638
Greece,GRC,2008,0.539047443
Greece,GRC,2009,0.545630695
Greece,GRC,2010,0.618403559
Greece,GRC,2011,0.57789385
Greece,GRC,2012,0.50832628
Greece,GRC,2013,0.593729564
Greece,GRC,2014,0.593753442
Grenada,GRD,1961,1
Grenada,GRD,1962,0.936537233
Grenada,GRD,1963,0.876611296
Grenada,GRD,1964,0.931182947
Grenada,GRD,1965,0.740181777
Grenada,GRD,1966,0.744064069
Grenada,GRD,1967,0.673421469
Grenada,GRD,1968,0.655846093
Grenada,GRD,1969,0.662864895
Grenada,GRD,1970,0.688138953
Grenada,GRD,1971,0.760798109
Grenada,GRD,1972,0.642151375
Grenada,GRD,1973,0.679045229
Grenada,GRD,1974,0.711260867
Grenada,GRD,1975,0.692909664
Grenada,GRD,1976,0.593677579
Grenada,GRD,1977,0.608077433
Grenada,GRD,1978,0.440304817
Grenada,GRD,1979,0.418781081
Grenada,GRD,1980,0.45960634
Grenada,GRD,1981,0.426842815
Grenada,GRD,1982,0.483732584
Grenada,GRD,1983,0.517169737
Grenada,GRD,1984,0.464052058
Grenada,GRD,1985,0.513746106
Grenada,GRD,1986,0.483437156
Grenada,GRD,1987,0.286897901
Grenada,GRD,1988,0.328510956
Grenada,GRD,1989,0.337827284
Grenada,GRD,1990,0.330217133
Grenada,GRD,1991,0.339020943
Grenada,GRD,1992,0.34846804
Grenada,GRD,1993,0.330134501
Grenada,GRD,1994,0.319230537
Grenada,GRD,1995,0.173341217
Grenada,GRD,1996,0.178428456
Grenada,GRD,1997,0.185803817
Grenada,GRD,1998,0.188822098
Grenada,GRD,1999,0.181210082
Grenada,GRD,2000,0.181796886
Grenada,GRD,2001,0.399303874
Grenada,GRD,2002,0.349229038
Grenada,GRD,2003,0.396662658
Grenada,GRD,2004,0.379027508
Grenada,GRD,2005,0.710351326
Grenada,GRD,2006,0.610151463
Grenada,GRD,2007,0.580550055
Grenada,GRD,2008,0.582987185
Grenada,GRD,2009,0.866725063
Grenada,GRD,2010,0.85015573
Grenada,GRD,2011,0.818001447
Grenada,GRD,2012,0.81589363
Grenada,GRD,2013,0.806335948
Grenada,GRD,2014,0.795078345
Guadeloupe,GLP,1961,1
Guadeloupe,GLP,1962,1.006301163
Guadeloupe,GLP,1963,1.021094049
Guadeloupe,GLP,1964,1.005380683
Guadeloupe,GLP,1965,1.022714833
Guadeloupe,GLP,1966,0.986380193
Guadeloupe,GLP,1967,1.067104512
Guadeloupe,GLP,1968,1.177378702
Guadeloupe,GLP,1969,1.04338843
Guadeloupe,GLP,1970,1.129807845
Guadeloupe,GLP,1971,1.090454777
Guadeloupe,GLP,1972,1.269670114
Guadeloupe,GLP,1973,1.160855212
Guadeloupe,GLP,1974,1.016223149
Guadeloupe,GLP,1975,1.117351466
Guadeloupe,GLP,1976,1.144335737
Guadeloupe,GLP,1977,1.216624659
Guadeloupe,GLP,1978,1.099559975
Guadeloupe,GLP,1979,1.250568897
Guadeloupe,GLP,1980,1.521926824
Guadeloupe,GLP,1981,1.342233419
Guadeloupe,GLP,1982,0.978706777
Guadeloupe,GLP,1983,1.049555028
Guadeloupe,GLP,1984,1.013726128
Guadeloupe,GLP,1985,1.04060978
Guadeloupe,GLP,1986,0.924060137
Guadeloupe,GLP,1987,0.908691
Guadeloupe,GLP,1988,0.793389382
Guadeloupe,GLP,1989,1.043956177
Guadeloupe,GLP,1990,1.309259259
Guadeloupe,GLP,1991,1.071601337
Guadeloupe,GLP,1992,1.048540965
Guadeloupe,GLP,1993,0.986011307
Guadeloupe,GLP,1994,1.068481848
Guadeloupe,GLP,1995,1.422179454
Guadeloupe,GLP,1996,1.111032873
Guadeloupe,GLP,1997,0.802413467
Guadeloupe,GLP,1998,1.047204819
Guadeloupe,GLP,1999,0.79537715
Guadeloupe,GLP,2000,0.857673315
Guadeloupe,GLP,2001,0.955944918
Guadeloupe,GLP,2002,0.905641269
Guadeloupe,GLP,2003,0.919446905
Guadeloupe,GLP,2004,0.912090989
Guadeloupe,GLP,2005,0.949593431
Guadeloupe,GLP,2006,1.238307582
Guadeloupe,GLP,2007,1.282130941
Guadeloupe,GLP,2008,1.295033089
Guadeloupe,GLP,2009,1.234262774
Guadeloupe,GLP,2010,1.309731234
Guadeloupe,GLP,2011,1.26459321
Guadeloupe,GLP,2012,1.295090802
Guadeloupe,GLP,2013,1.391620341
Guadeloupe,GLP,2014,1.207041344
Guam,GUM,1961,1
Guam,GUM,1962,0.933163821
Guam,GUM,1963,0.930797101
Guam,GUM,1964,0.942406456
Guam,GUM,1965,0.840091563
Guam,GUM,1966,0.833279273
Guam,GUM,1967,0.712226227
Guam,GUM,1968,0.667619543
Guam,GUM,1969,0.599673203
Guam,GUM,1970,0.665027181
Guam,GUM,1971,0.636363636
Guam,GUM,1972,0.604328393
Guam,GUM,1973,0.583333333
Guam,GUM,1974,0.56962306
Guam,GUM,1975,0.517005434
Guam,GUM,1976,0.5901677
Guam,GUM,1977,0.502248289
Guam,GUM,1978,0.433293979
Guam,GUM,1979,0.432491582
Guam,GUM,1980,0.47459819
Guam,GUM,1981,0.423298731
Guam,GUM,1982,0.421147541
Guam,GUM,1983,0.404885737
Guam,GUM,1984,0.400031143
Guam,GUM,1985,0.385041966
Guam,GUM,1986,0.375475007
Guam,GUM,1987,0.369640288
Guam,GUM,1988,0.357401224
Guam,GUM,1989,0.357699805
Guam,GUM,1990,0.346693657
Guam,GUM,1991,0.344416142
Guam,GUM,1992,0.334592342
Guam,GUM,1993,0.328097063
Guam,GUM,1994,0.308774038
Guam,GUM,1995,0.294070513
Guam,GUM,1996,0.276444636
Guam,GUM,1997,0.275230341
Guam,GUM,1998,0.27396822
Guam,GUM,1999,0.272197499
Guam,GUM,2000,0.26976793
Guam,GUM,2001,0.269484947
Guam,GUM,2002,0.264654373
Guam,GUM,2003,0.265529716
Guam,GUM,2004,0.259050116
Guam,GUM,2005,0.25884131
Guam,GUM,2006,0.252904115
Guam,GUM,2007,0.123843039
Guam,GUM,2008,0.122449952
Guam,GUM,2009,0.141231446
Guam,GUM,2010,0.135825315
Guam,GUM,2011,0.134347872
Guam,GUM,2012,0.149656297
Guam,GUM,2013,0.151706626
Guam,GUM,2014,0.150656814
Guatemala,GTM,1961,1
Guatemala,GTM,1962,0.898037338
Guatemala,GTM,1963,0.813882863
Guatemala,GTM,1964,0.761363636
Guatemala,GTM,1965,0.731669267
Guatemala,GTM,1966,0.712224753
Guatemala,GTM,1967,0.755107517
Guatemala,GTM,1968,0.658912129
Guatemala,GTM,1969,0.63507109
Guatemala,GTM,1970,0.625333333
Guatemala,GTM,1971,0.637444784
Guatemala,GTM,1972,0.580756793
Guatemala,GTM,1973,0.548914841
Guatemala,GTM,1974,0.512424709
Guatemala,GTM,1975,0.517608773
Guatemala,GTM,1976,0.498549441
Guatemala,GTM,1977,0.479707062
Guatemala,GTM,1978,0.470081187
Guatemala,GTM,1979,0.480295993
Guatemala,GTM,1980,0.465790811
Guatemala,GTM,1981,0.463537528
Guatemala,GTM,1982,0.473737374
Guatemala,GTM,1983,0.516563586
Guatemala,GTM,1984,0.502741703
Guatemala,GTM,1985,0.48292113
Guatemala,GTM,1986,0.464701511
Guatemala,GTM,1987,0.468036924
Guatemala,GTM,1988,0.452744723
Guatemala,GTM,1989,0.415886496
Guatemala,GTM,1990,0.383646117
Guatemala,GTM,1991,0.372307457
Guatemala,GTM,1992,0.357710698
Guatemala,GTM,1993,0.356492235
Guatemala,GTM,1994,0.356026126
Guatemala,GTM,1995,0.323744874
Guatemala,GTM,1996,0.305571832
Guatemala,GTM,1997,0.300124949
Guatemala,GTM,1998,0.285172334
Guatemala,GTM,1999,0.286302152
Guatemala,GTM,2000,0.280654606
Guatemala,GTM,2001,0.281868443
Guatemala,GTM,2002,0.280826523
Guatemala,GTM,2003,0.374523616
Guatemala,GTM,2004,0.29445638
Guatemala,GTM,2005,0.242276648
Guatemala,GTM,2006,0.236110916
Guatemala,GTM,2007,0.21583525
Guatemala,GTM,2008,0.176114665
Guatemala,GTM,2009,0.159243976
Guatemala,GTM,2010,0.147591352
Guatemala,GTM,2011,0.13730268
Guatemala,GTM,2012,0.119242146
Guatemala,GTM,2013,0.105046948
Guatemala,GTM,2014,0.094222782
Guinea,GIN,1961,1
Guinea,GIN,1962,0.987005314
Guinea,GIN,1963,1.047439658
Guinea,GIN,1964,0.993589883
Guinea,GIN,1965,1.009211527
Guinea,GIN,1966,0.922618645
Guinea,GIN,1967,0.873033217
Guinea,GIN,1968,0.843395551
Guinea,GIN,1969,0.845517818
Guinea,GIN,1970,0.808370043
Guinea,GIN,1971,0.775450604
