Entity,Code,Year,Cereal yield (tonnes per hectare),Nitrogen fertilizer use (kilograms per hectare)
French Guiana,GUF,1995,3.1466000000000003,
French Guiana,GUF,1996,3.4667000000000003,
French Guiana,GUF,1997,3.3546,
French Guiana,GUF,1998,2.7658,
French Guiana,GUF,1999,2.5985,
French Guiana,GUF,2000,2.2186,
French Guiana,GUF,2001,3.7665,
French Guiana,GUF,2002,2.702,
French Guiana,GUF,2003,3.8466,
French Guiana,GUF,2004,2.8528000000000002,
French Guiana,GUF,2005,1.9738,
French Guiana,GUF,2006,1.6984000000000001,
French Guiana,GUF,2007,2.5424,
French Guiana,GUF,2008,2.5318,
French Guiana,GUF,2009,2.1581,
French Guiana,GUF,2010,2.3101000000000003,
French Guiana,GUF,2011,6.8044,
French Guiana,GUF,2012,6.8219,
French Guiana,GUF,2013,6.8421,
French Guiana,GUF,2014,2.2709,
French Guiana,GUF,2015,2.2706,
French Guiana,GUF,2016,2.2667,
French Guiana,GUF,2017,1.5301,
French Guiana,GUF,2018,1.6658000000000002,
French Polynesia,PYF,2002,,15.52
French Polynesia,PYF,2003,,13.4
French Polynesia,PYF,2004,,15.32
French Polynesia,PYF,2005,,11.72
French Polynesia,PYF,2006,,12.8
French Polynesia,PYF,2007,,13.32
French Polynesia,PYF,2008,,18.16
French Polynesia,PYF,2009,,11.02
French Polynesia,PYF,2010,,14.65
French Polynesia,PYF,2011,,13.69
French Polynesia,PYF,2012,,9.72
French Polynesia,PYF,2013,,9.68
French Polynesia,PYF,2014,,8.91
French Polynesia,PYF,2015,,13.46
French Polynesia,PYF,2016,,13.46
French Polynesia,PYF,2017,,13.46
Gabon,GAB,1961,1.5872000000000002,
Gabon,GAB,1962,1.5139,
Gabon,GAB,1963,1.5981,
Gabon,GAB,1964,1.5943,
Gabon,GAB,1965,1.6026,
Gabon,GAB,1966,1.5128000000000001,
Gabon,GAB,1967,1.5149000000000001,
Gabon,GAB,1968,1.5036,
Gabon,GAB,1969,1.5023,
Gabon,GAB,1970,1.4655,
Gabon,GAB,1971,1.4636,
Gabon,GAB,1972,1.5111,
Gabon,GAB,1973,1.534,
Gabon,GAB,1974,1.4943,
Gabon,GAB,1975,1.3964,
Gabon,GAB,1976,1.4867000000000001,
Gabon,GAB,1977,1.5117,
Gabon,GAB,1978,1.5030000000000001,
Gabon,GAB,1979,1.5544,
Gabon,GAB,1980,1.5254,
Gabon,GAB,1981,1.4565000000000001,
Gabon,GAB,1982,1.5,
Gabon,GAB,1983,1.5238,
Gabon,GAB,1984,1.5456,
Gabon,GAB,1985,1.4532,
Gabon,GAB,1986,1.4738,
Gabon,GAB,1987,1.58,
Gabon,GAB,1988,1.6151,
Gabon,GAB,1989,1.4594,
Gabon,GAB,1990,1.5882,
Gabon,GAB,1991,1.7015,
Gabon,GAB,1992,1.55,
Gabon,GAB,1993,1.5885,
Gabon,GAB,1994,1.6584,
Gabon,GAB,1995,1.5577,
Gabon,GAB,1996,1.591,
Gabon,GAB,1997,1.5624,
Gabon,GAB,1998,1.5837,
Gabon,GAB,1999,1.5991,
Gabon,GAB,2000,1.6303,
Gabon,GAB,2001,1.5415,
Gabon,GAB,2002,1.4494,1.12
Gabon,GAB,2003,1.5381,0.38
Gabon,GAB,2004,1.5598,1.37
Gabon,GAB,2005,1.5699,1.17
Gabon,GAB,2006,1.58,1.61
Gabon,GAB,2007,1.6671,1.8
Gabon,GAB,2008,1.6114000000000002,1.66
Gabon,GAB,2009,1.5891000000000002,1.78
Gabon,GAB,2010,1.595,1.2
Gabon,GAB,2011,1.5961,0.77
Gabon,GAB,2012,1.6006,2.63
Gabon,GAB,2013,1.6004,2.58
Gabon,GAB,2014,1.5939,3.74
Gabon,GAB,2015,1.5954000000000002,7.84
Gabon,GAB,2016,1.5985,7.4
Gabon,GAB,2017,1.5991,15.65
Gabon,GAB,2018,1.5996000000000001,
Gambia,GMB,1961,1.0753000000000001,
Gambia,GMB,1962,1.0805,
Gambia,GMB,1963,1.0390000000000001,
Gambia,GMB,1964,1.0877000000000001,
Gambia,GMB,1965,1.064,
Gambia,GMB,1966,1.0111,
Gambia,GMB,1967,0.9603,
Gambia,GMB,1968,1.0404,
Gambia,GMB,1969,1.0164,
Gambia,GMB,1970,1.1091,
Gambia,GMB,1971,1.1124,
Gambia,GMB,1972,1.0423,
Gambia,GMB,1973,1.0561,
Gambia,GMB,1974,1.0430000000000001,
Gambia,GMB,1975,0.9907,
Gambia,GMB,1976,0.8133,
Gambia,GMB,1977,0.8058000000000001,
Gambia,GMB,1978,1.0936000000000001,
Gambia,GMB,1979,1.197,
Gambia,GMB,1980,1.3251000000000002,
Gambia,GMB,1981,1.3294000000000001,
Gambia,GMB,1982,1.2309,
Gambia,GMB,1983,1.2514,
Gambia,GMB,1984,1.4345,
Gambia,GMB,1985,1.2624,
Gambia,GMB,1986,1.2762,
Gambia,GMB,1987,1.1177000000000001,
Gambia,GMB,1988,1.1966,
Gambia,GMB,1989,1.1129,
Gambia,GMB,1990,1.0039,
Gambia,GMB,1991,1.1083,
Gambia,GMB,1992,1.2309,
Gambia,GMB,1993,1.1815,
Gambia,GMB,1994,1.1552,
Gambia,GMB,1995,1.0283,
Gambia,GMB,1996,1.0958,
Gambia,GMB,1997,0.9342,
Gambia,GMB,1998,1.0279,
Gambia,GMB,1999,1.2930000000000001,
Gambia,GMB,2000,1.2958,
Gambia,GMB,2001,1.2838,
Gambia,GMB,2002,0.9603,
Gambia,GMB,2003,1.1997,5.7
Gambia,GMB,2004,1.1708,3.81
Gambia,GMB,2005,1.0403,5.06
Gambia,GMB,2006,1.0264,5.61
Gambia,GMB,2007,0.8003,4.94
Gambia,GMB,2008,0.9772000000000001,2.21
Gambia,GMB,2009,1.0517,3.15
Gambia,GMB,2010,1.1294,3.92
Gambia,GMB,2011,0.8685,5.78
Gambia,GMB,2012,0.9103,1.02
Gambia,GMB,2013,0.9598000000000001,0.13
Gambia,GMB,2014,0.7462000000000001,0.06
Gambia,GMB,2015,0.8389000000000001,0.32
Gambia,GMB,2016,0.8759,0.29
Gambia,GMB,2017,0.8476,0.08
Gambia,GMB,2018,0.8405,
Georgia,GEO,1992,1.9962000000000002,
Georgia,GEO,1993,1.768,
Georgia,GEO,1994,2.0156,
Georgia,GEO,1995,2.1509,
Georgia,GEO,1996,2.4929,
Georgia,GEO,1997,2.2035,
Georgia,GEO,1998,1.5928,
Georgia,GEO,1999,2.1102000000000003,
Georgia,GEO,2000,1.369,
Georgia,GEO,2001,2.0122,
Georgia,GEO,2002,1.8601,20.11
Georgia,GEO,2003,2.1369000000000002,10.44
Georgia,GEO,2004,2.0034,25.54
Georgia,GEO,2005,2.0116,41.58
Georgia,GEO,2006,1.5838,37.04
Georgia,GEO,2007,2.1145,31.98
Georgia,GEO,2008,2.0904000000000003,29.41
Georgia,GEO,2009,1.9078000000000002,34.27
Georgia,GEO,2010,1.2714,24.83
Georgia,GEO,2011,2.2013000000000003,86.19
Georgia,GEO,2012,2.1864,100
Georgia,GEO,2013,2.2006,118.38
Georgia,GEO,2014,2.0328,106.95
Georgia,GEO,2015,1.9593,104.46
Georgia,GEO,2016,2.5176000000000003,112.33
Georgia,GEO,2017,1.9801000000000002,89.25
Georgia,GEO,2018,2.5364,
Germany,DEU,1961,2.4174,
Germany,DEU,1962,2.9622,
Germany,DEU,1963,2.9252000000000002,
Germany,DEU,1964,3.1208,
Germany,DEU,1965,2.8522000000000003,
Germany,DEU,1966,2.878,
Germany,DEU,1967,3.4833000000000003,
Germany,DEU,1968,3.6196,
Germany,DEU,1969,3.4475000000000002,
Germany,DEU,1970,3.1796,
Germany,DEU,1971,3.7886,
Germany,DEU,1972,3.7702,
Germany,DEU,1973,3.8734,
Germany,DEU,1974,4.1788,
Germany,DEU,1975,3.8644000000000003,
Germany,DEU,1976,3.4957000000000003,
Germany,DEU,1977,3.8852,
Germany,DEU,1978,4.285200000000001,
Germany,DEU,1979,4.1083,
Germany,DEU,1980,4.2276,
Germany,DEU,1981,4.1616,
Germany,DEU,1982,4.5683,
Germany,DEU,1983,4.3626000000000005,
Germany,DEU,1984,5.0366,
Germany,DEU,1985,5.0727,
Germany,DEU,1986,5.0848,
Germany,DEU,1987,4.8984000000000005,
Germany,DEU,1988,5.1737,
Germany,DEU,1989,5.203600000000001,
Germany,DEU,1990,5.4111,
Germany,DEU,1991,5.9861,
Germany,DEU,1992,5.3356,
Germany,DEU,1993,5.7117,
Germany,DEU,1994,5.8262,
Germany,DEU,1995,6.1078,
Germany,DEU,1996,6.282,
Germany,DEU,1997,6.4849000000000006,
Germany,DEU,1998,6.3302000000000005,
Germany,DEU,1999,6.6999,
Germany,DEU,2000,6.4529000000000005,
Germany,DEU,2001,7.0552,
Germany,DEU,2002,6.2515,149.02
Germany,DEU,2003,5.7645,151.9
Germany,DEU,2004,7.355300000000001,146.98
Germany,DEU,2005,6.7232,147.5
Germany,DEU,2006,6.4866,132.61
Germany,DEU,2007,6.1829,149.66
Germany,DEU,2008,7.1188,127.81
Germany,DEU,2009,7.2014000000000005,129.19
Germany,DEU,2010,6.6852,148.32
Germany,DEU,2011,6.4583,135.85
Germany,DEU,2012,6.9649,137.01
Germany,DEU,2013,7.3180000000000005,138.73
Germany,DEU,2014,8.0503,150.99
Germany,DEU,2015,7.497800000000001,141.95
Germany,DEU,2016,7.1821,138.68
Germany,DEU,2017,7.269900000000001,125.02
Germany,DEU,2018,6.2199,
Ghana,GHA,1961,0.8164,
Ghana,GHA,1962,0.8096,
Ghana,GHA,1963,0.7882,
Ghana,GHA,1964,0.7776000000000001,
Ghana,GHA,1965,0.8092,
Ghana,GHA,1966,1.0887,
Ghana,GHA,1967,0.9161,
Ghana,GHA,1968,0.8593000000000001,
Ghana,GHA,1969,0.8248000000000001,
Ghana,GHA,1970,0.8582000000000001,
Ghana,GHA,1971,0.8607,
Ghana,GHA,1972,0.8671000000000001,
Ghana,GHA,1973,0.8637,
Ghana,GHA,1974,0.9571000000000001,
Ghana,GHA,1975,0.8343,
Ghana,GHA,1976,0.8167000000000001,
Ghana,GHA,1977,0.8320000000000001,
Ghana,GHA,1978,0.8372,
Ghana,GHA,1979,0.8442000000000001,
Ghana,GHA,1980,0.7178,
Ghana,GHA,1981,0.86,
Ghana,GHA,1982,0.764,
Ghana,GHA,1983,0.5174,
Ghana,GHA,1984,0.8401000000000001,
Ghana,GHA,1985,0.8907,
Ghana,GHA,1986,0.9848,
Ghana,GHA,1987,0.9386,
Ghana,GHA,1988,1.0958,
Ghana,GHA,1989,1.0129000000000001,
Ghana,GHA,1990,0.9892000000000001,
Ghana,GHA,1991,1.2208,
Ghana,GHA,1992,1.0421,
Ghana,GHA,1993,1.3402,
Ghana,GHA,1994,1.3275000000000001,
Ghana,GHA,1995,1.3541,
Ghana,GHA,1996,1.3892,
Ghana,GHA,1997,1.3217,
Ghana,GHA,1998,1.3338,
Ghana,GHA,1999,1.2970000000000002,
Ghana,GHA,2000,1.3092000000000001,
Ghana,GHA,2001,1.1861000000000002,
Ghana,GHA,2002,1.349,0.68
Ghana,GHA,2003,1.3964,1.31
Ghana,GHA,2004,1.3733,0.84
Ghana,GHA,2005,1.4323000000000001,1.63
Ghana,GHA,2006,1.3345,4.31
Ghana,GHA,2007,1.3170000000000002,3.65
Ghana,GHA,2008,1.5981,2.52
Ghana,GHA,2009,1.6598000000000002,2.9
Ghana,GHA,2010,1.8143,3.39
Ghana,GHA,2011,1.5942,1.45
Ghana,GHA,2012,1.7681,5.72
Ghana,GHA,2013,1.6888,6.13
Ghana,GHA,2014,1.7034,5.16
Ghana,GHA,2015,1.8303,5.77
Ghana,GHA,2016,1.8424,8.53
Ghana,GHA,2017,1.907,8.53
Ghana,GHA,2018,1.8643,
Greece,GRC,1961,1.2656,
Greece,GRC,1962,1.3800000000000001,
Greece,GRC,1963,1.2910000000000001,
Greece,GRC,1964,1.6275000000000002,
Greece,GRC,1965,1.6526,
Greece,GRC,1966,1.8238,
Greece,GRC,1967,1.9501000000000002,
Greece,GRC,1968,1.5216,
Greece,GRC,1969,1.717,
Greece,GRC,1970,2.1131,
Greece,GRC,1971,2.1425,
Greece,GRC,1972,2.1899,
Greece,GRC,1973,2.2019,
Greece,GRC,1974,2.4402,
Greece,GRC,1975,2.4245,
Greece,GRC,1976,2.6081000000000003,
Greece,GRC,1977,2.0616,
Greece,GRC,1978,2.7981000000000003,
Greece,GRC,1979,2.6358,
Greece,GRC,1980,3.3219000000000003,
Greece,GRC,1981,3.3125,
Greece,GRC,1982,3.455,
Greece,GRC,1983,2.9295,
Greece,GRC,1984,3.5961000000000003,
Greece,GRC,1985,3.0156,
Greece,GRC,1986,3.6028000000000002,
Greece,GRC,1987,3.7145,
Greece,GRC,1988,3.8627000000000002,
Greece,GRC,1989,4.022,
Greece,GRC,1990,3.0358,
Greece,GRC,1991,4.1240000000000006,
Greece,GRC,1992,3.6068000000000002,
Greece,GRC,1993,3.5532000000000004,
Greece,GRC,1994,3.8868,
Greece,GRC,1995,3.7510000000000003,
Greece,GRC,1996,3.7103,
Greece,GRC,1997,3.7990000000000004,
Greece,GRC,1998,3.5811,
Greece,GRC,1999,3.6488,
Greece,GRC,2000,3.8688000000000002,
Greece,GRC,2001,3.8476000000000004,
Greece,GRC,2002,3.7472000000000003,70.72
Greece,GRC,2003,3.6936,74.07
Greece,GRC,2004,4.0174,59.84
Greece,GRC,2005,4.0498,54
Greece,GRC,2006,3.9189000000000003,46.38
Greece,GRC,2007,3.9299000000000004,36.9
Greece,GRC,2008,4.5158000000000005,47.38
Greece,GRC,2009,4.2662,30.97
Greece,GRC,2010,4.064900000000001,47.82
Greece,GRC,2011,4.3441,72.76
Greece,GRC,2012,4.2067000000000005,47.88
Greece,GRC,2013,4.3933,52.07
Greece,GRC,2014,4.2865,54.04
Greece,GRC,2015,4.2149,50.11
Greece,GRC,2016,4.2235000000000005,53.2
Greece,GRC,2017,4.317200000000001,56.44
Greece,GRC,2018,3.7986,
Grenada,GRD,1961,0.873,
Grenada,GRD,1962,0.873,
Grenada,GRD,1963,0.873,
Grenada,GRD,1964,0.873,
Grenada,GRD,1965,0.873,
Grenada,GRD,1966,0.871,
Grenada,GRD,1967,0.871,
Grenada,GRD,1968,0.871,
Grenada,GRD,1969,0.8833000000000001,
Grenada,GRD,1970,0.8833000000000001,
Grenada,GRD,1971,0.8772000000000001,
Grenada,GRD,1972,0.8654000000000001,
Grenada,GRD,1973,0.8556,
Grenada,GRD,1974,0.769,
Grenada,GRD,1975,0.878,
Grenada,GRD,1976,0.9111,
Grenada,GRD,1977,0.9063,
Grenada,GRD,1978,0.9082,
Grenada,GRD,1979,0.9076000000000001,
Grenada,GRD,1980,0.894,
Grenada,GRD,1981,1.0444,
Grenada,GRD,1982,0.9,
Grenada,GRD,1983,0.9493,
Grenada,GRD,1984,0.9493,
Grenada,GRD,1985,0.9512,
Grenada,GRD,1986,0.9800000000000001,
Grenada,GRD,1987,1,
Grenada,GRD,1988,1.008,
Grenada,GRD,1989,1.0039,
Grenada,GRD,1990,0.9923000000000001,
Grenada,GRD,1991,1.1132,
Grenada,GRD,1992,1.0212,
Grenada,GRD,1993,0.9897,
Grenada,GRD,1994,0.9914000000000001,
Grenada,GRD,1995,0.9833000000000001,
Grenada,GRD,1996,1,
Grenada,GRD,1997,1,
Grenada,GRD,1998,1.0046,
Grenada,GRD,1999,1.0043,
Grenada,GRD,2000,1.0028000000000001,
Grenada,GRD,2001,1.0018,
Grenada,GRD,2002,0.9971000000000001,
Grenada,GRD,2003,0.9996,
Grenada,GRD,2004,1.0006000000000002,
Grenada,GRD,2005,0.9844,
Grenada,GRD,2006,1,
Grenada,GRD,2007,1,
Grenada,GRD,2008,1.0056,
Grenada,GRD,2009,1.0071,
Grenada,GRD,2010,1.0084,
Grenada,GRD,2011,1.0090000000000001,
Grenada,GRD,2012,1.0286,
Grenada,GRD,2013,1,
Grenada,GRD,2014,1.002,
Grenada,GRD,2015,1.0055,
Grenada,GRD,2016,1.0066,
Grenada,GRD,2017,1.0064,
Grenada,GRD,2018,1.0063,
Guadeloupe,GLP,1961,2,
Guadeloupe,GLP,1962,2,
Guadeloupe,GLP,1963,2,
Guadeloupe,GLP,1964,2,
Guadeloupe,GLP,1965,2,
Guadeloupe,GLP,1966,2,
Guadeloupe,GLP,1967,2,
Guadeloupe,GLP,1968,1.9763000000000002,
Guadeloupe,GLP,1969,1.5,
Guadeloupe,GLP,1970,1.7778,
Guadeloupe,GLP,1971,2,
Guadeloupe,GLP,1972,2.1,
Guadeloupe,GLP,1973,2.1,
Guadeloupe,GLP,1974,1.9000000000000001,
Guadeloupe,GLP,1975,1,
Guadeloupe,GLP,1976,1.2,
Guadeloupe,GLP,1977,2,
Guam,GUM,1961,2.2,
Guam,GUM,1962,2.2,
Guam,GUM,1963,2.3400000000000003,
Guam,GUM,1964,2.7,
Guam,GUM,1965,2.6667,
Guam,GUM,1966,2.5,
Guam,GUM,1967,2.5,
Guam,GUM,1968,2.8000000000000003,
Guam,GUM,1969,3.1,
Guam,GUM,1970,2.3000000000000003,
Guam,GUM,1971,2.5,
Guam,GUM,1972,3,
Guam,GUM,1973,3,
Guam,GUM,1974,3,
Guam,GUM,1975,3,
Guam,GUM,1976,3,
Guam,GUM,1977,3,
Guam,GUM,1978,3,
Guam,GUM,1979,3,
Guam,GUM,1980,3,
Guam,GUM,1981,3,
Guam,GUM,1982,3,
Guam,GUM,1983,3.6667,
Guam,GUM,1984,3.5,
Guam,GUM,1985,3.4000000000000004,
Guam,GUM,1986,2.8571,
Guam,GUM,1987,2.5,
Guam,GUM,1988,2.2222,
Guam,GUM,1989,2,
Guam,GUM,1990,2.1,
Guam,GUM,1991,1.5739,
Guam,GUM,1992,1.6139000000000001,
Guam,GUM,1993,1.6538000000000002,
Guam,GUM,1994,1.6937,
Guam,GUM,1995,1.7337,
Guam,GUM,1996,1.7736,
Guam,GUM,1997,1.8135000000000001,
Guam,GUM,1998,1.8535000000000001,
Guam,GUM,1999,1.8934000000000002,
Guam,GUM,2000,1.9166,
Guam,GUM,2001,1.9584000000000001,
Guam,GUM,2002,2,
Guam,GUM,2003,2.0264,
Guam,GUM,2004,2.0615,
Guam,GUM,2005,2.0975,
Guam,GUM,2006,2,
Guam,GUM,2007,2.3333,
Guam,GUM,2008,2.2711,
Guam,GUM,2009,2.3137000000000003,
Guam,GUM,2010,2.3562000000000003,
Guam,GUM,2011,2.3987000000000003,
Guam,GUM,2012,2.5,
Guam,GUM,2013,2.5,
Guam,GUM,2014,2.5365,
Guam,GUM,2015,2.5877000000000003,
Guam,GUM,2016,2.6319,
Guam,GUM,2017,2.6753,
Guam,GUM,2018,2.7194000000000003,
Guatemala,GTM,1961,0.8221,
Guatemala,GTM,1962,0.8715,
Guatemala,GTM,1963,0.8563000000000001,
Guatemala,GTM,1964,0.9125000000000001,
Guatemala,GTM,1965,0.9605,
Guatemala,GTM,1966,0.9016000000000001,
Guatemala,GTM,1967,0.8757,
Guatemala,GTM,1968,1.0105,
Guatemala,GTM,1969,1.0469,
Guatemala,GTM,1970,1.1755,
Guatemala,GTM,1971,1.1423,
Guatemala,GTM,1972,1.2109,
Guatemala,GTM,1973,1.6316000000000002,
Guatemala,GTM,1974,1.4218000000000002,
Guatemala,GTM,1975,1.6398000000000001,
Guatemala,GTM,1976,1.3303,
Guatemala,GTM,1977,1.3233000000000001,
Guatemala,GTM,1978,1.5143,
Guatemala,GTM,1979,1.7604000000000002,
Guatemala,GTM,1980,1.4488,
Guatemala,GTM,1981,1.5241,
Guatemala,GTM,1982,1.7078,
Guatemala,GTM,1983,1.8743,
Guatemala,GTM,1984,1.6131,
Guatemala,GTM,1985,1.6596000000000002,
Guatemala,GTM,1986,1.7794,
Guatemala,GTM,1987,1.6088,
Guatemala,GTM,1988,1.8852,
Guatemala,GTM,1989,2.0420000000000003,
Guatemala,GTM,1990,1.9976,
Guatemala,GTM,1991,1.81,
Guatemala,GTM,1992,1.8396000000000001,
Guatemala,GTM,1993,1.8136,
Guatemala,GTM,1994,1.8945,
Guatemala,GTM,1995,1.9120000000000001,
Guatemala,GTM,1996,1.7857,
Guatemala,GTM,1997,1.4919,
Guatemala,GTM,1998,1.6822000000000001,
Guatemala,GTM,1999,1.7412,
Guatemala,GTM,2000,1.7764,
Guatemala,GTM,2001,2.0388,
Guatemala,GTM,2002,2.0172,41.56
Guatemala,GTM,2003,2.0537,46.05
Guatemala,GTM,2004,2.1171,61.02
Guatemala,GTM,2005,2.3119,58.65
Guatemala,GTM,2006,2.5141,61.85
Guatemala,GTM,2007,2.3058,53.08
Guatemala,GTM,2008,2.0106,38.94
Guatemala,GTM,2009,1.9833,54.53
Guatemala,GTM,2010,1.9966000000000002,65.62
Guatemala,GTM,2011,2.0004,84.68
Guatemala,GTM,2012,2.0367,88.91
Guatemala,GTM,2013,2.0824000000000003,89.37
Guatemala,GTM,2014,2.0924,81.38
Guatemala,GTM,2015,2.1157,88.82
Guatemala,GTM,2016,2.1523000000000003,81.8
Guatemala,GTM,2017,2.1533,85.18
Guatemala,GTM,2018,2.1603,
Guinea,GIN,1961,1.34,
Guinea,GIN,1962,1.3687,
Guinea,GIN,1963,1.2567000000000002,
Guinea,GIN,1964,1.3638000000000001,
Guinea,GIN,1965,1.3037,
Guinea,GIN,1966,1.3926,
Guinea,GIN,1967,1.4097000000000002,
Guinea,GIN,1968,1.4115,
Guinea,GIN,1969,1.4124,
Guinea,GIN,1970,1.4079000000000002,
Guinea,GIN,1971,1.4351,
Guinea,GIN,1972,1.4421000000000002,
Guinea,GIN,1973,1.4375,
Guinea,GIN,1974,1.4360000000000002,
Guinea,GIN,1975,1.4395,
Guinea,GIN,1976,1.4547,
Guinea,GIN,1977,1.4374,
Guinea,GIN,1978,1.4089,
Guinea,GIN,1979,1.4345,
Guinea,GIN,1980,1.4325,
Guinea,GIN,1981,1.4508,
Guinea,GIN,1982,1.4403000000000001,
Guinea,GIN,1983,1.4566000000000001,
Guinea,GIN,1984,1.4739,
Guinea,GIN,1985,1.5015,
Guinea,GIN,1986,1.5172,
Guinea,GIN,1987,1.5286000000000002,
Guinea,GIN,1988,1.5369000000000002,
Guinea,GIN,1989,1.4928000000000001,
Guinea,GIN,1990,1.4551,
Guinea,GIN,1991,1.4219000000000002,
Guinea,GIN,1992,1.3926,
Guinea,GIN,1993,1.4053,
Guinea,GIN,1994,1.4223000000000001,
Guinea,GIN,1995,1.4548,
Guinea,GIN,1996,1.4589,
Guinea,GIN,1997,1.4632,
Guinea,GIN,1998,1.4682000000000002,
Guinea,GIN,1999,1.4737,
Guinea,GIN,2000,1.4921,
Guinea,GIN,2001,1.483,
Guinea,GIN,2002,1.4872,0.59
Guinea,GIN,2003,1.4848000000000001,0.53
Guinea,GIN,2004,1.4913,0.52
Guinea,GIN,2005,1.4956,0.58
Guinea,GIN,2006,1.502,0.58
Guinea,GIN,2007,1.514,0.91
Guinea,GIN,2008,1.4647000000000001,0.79
Guinea,GIN,2009,1.4843000000000002,0.35
Guinea,GIN,2010,1.1847,0.7
Guinea,GIN,2011,1.226,1.42
Guinea,GIN,2012,1.1522000000000001,1.45
Guinea,GIN,2013,1.1896,0.72
Guinea,GIN,2014,1.1233,0.77
Guinea,GIN,2015,1.1216000000000002,0.63
Guinea,GIN,2016,1.1532,1.68
Guinea,GIN,2017,1.1606,6.16
Guinea,GIN,2018,1.1867,
Guinea-Bissau,GNB,1961,0.8144,
Guinea-Bissau,GNB,1962,0.7871,
Guinea-Bissau,GNB,1963,0.7921,
Guinea-Bissau,GNB,1964,0.6208,
Guinea-Bissau,GNB,1965,0.76,
Guinea-Bissau,GNB,1966,0.7789,
Guinea-Bissau,GNB,1967,0.8443,
Guinea-Bissau,GNB,1968,0.9013,
Guinea-Bissau,GNB,1969,0.6884,
Guinea-Bissau,GNB,1970,0.7971,
Guinea-Bissau,GNB,1971,0.6654,
Guinea-Bissau,GNB,1972,0.7266,
Guinea-Bissau,GNB,1973,0.6645,
Guinea-Bissau,GNB,1974,0.6183000000000001,
Guinea-Bissau,GNB,1975,0.7582,
Guinea-Bissau,GNB,1976,0.7857000000000001,
Guinea-Bissau,GNB,1977,0.7015,
Guinea-Bissau,GNB,1978,0.6239,
Guinea-Bissau,GNB,1979,0.6378,
Guinea-Bissau,GNB,1980,0.6992,
Guinea-Bissau,GNB,1981,0.7952,
Guinea-Bissau,GNB,1982,0.6873,
Guinea-Bissau,GNB,1983,0.6757000000000001,
Guinea-Bissau,GNB,1984,0.8855000000000001,
Guinea-Bissau,GNB,1985,1.2441,
Guinea-Bissau,GNB,1986,1.3752,
Guinea-Bissau,GNB,1987,1.53,
Guinea-Bissau,GNB,1988,1.7694,
Guinea-Bissau,GNB,1989,1.5207000000000002,
Guinea-Bissau,GNB,1990,1.5307000000000002,
Guinea-Bissau,GNB,1991,1.6145,
Guinea-Bissau,GNB,1992,1.4417,
Guinea-Bissau,GNB,1993,1.4316,
Guinea-Bissau,GNB,1994,1.3948,
Guinea-Bissau,GNB,1995,1.4022000000000001,
Guinea-Bissau,GNB,1996,1.3665,
Guinea-Bissau,GNB,1997,1.1103,
Guinea-Bissau,GNB,1998,1.145,
Guinea-Bissau,GNB,1999,1.0382,
Guinea-Bissau,GNB,2000,1.097,
Guinea-Bissau,GNB,2001,1.0049000000000001,
Guinea-Bissau,GNB,2002,1.0673000000000001,
Guinea-Bissau,GNB,2003,1.0759,
Guinea-Bissau,GNB,2004,1.1640000000000001,
Guinea-Bissau,GNB,2005,1.3256000000000001,
Guinea-Bissau,GNB,2006,1.4126,
Guinea-Bissau,GNB,2007,1.3461,
Guinea-Bissau,GNB,2008,1.4903000000000002,
Guinea-Bissau,GNB,2009,1.6267,
Guinea-Bissau,GNB,2010,1.7176,
Guinea-Bissau,GNB,2011,1.5816000000000001,
Guinea-Bissau,GNB,2012,1.5043,
Guinea-Bissau,GNB,2013,1.3913,
Guinea-Bissau,GNB,2014,1.3855000000000002,
Guinea-Bissau,GNB,2015,1.3857000000000002,
Guinea-Bissau,GNB,2016,1.3210000000000002,
Guinea-Bissau,GNB,2017,1.2547000000000001,
Guinea-Bissau,GNB,2018,1.3122,
Guyana,GUY,1961,2.0138000000000003,
Guyana,GUY,1962,2.2171000000000003,
Guyana,GUY,1963,2.0179,
Guyana,GUY,1964,2.0106,
Guyana,GUY,1965,2.0529,
Guyana,GUY,1966,2.0308,
Guyana,GUY,1967,1.8985,
Guyana,GUY,1968,1.5313,
Guyana,GUY,1969,1.6889,
Guyana,GUY,1970,1.8872,
Guyana,GUY,1971,1.8210000000000002,
Guyana,GUY,1972,1.9712,
Guyana,GUY,1973,1.8211000000000002,
Guyana,GUY,1974,2.4214,
Guyana,GUY,1975,2.1732,
Guyana,GUY,1976,1.7605000000000002,
Guyana,GUY,1977,2.5775,
Guyana,GUY,1978,2.633,
Guyana,GUY,1979,2.6519,
Guyana,GUY,1980,2.9533,
Guyana,GUY,1981,3.1163000000000003,
Guyana,GUY,1982,3.0608,
Guyana,GUY,1983,3.2215000000000003,
Guyana,GUY,1984,3.0787,
Guyana,GUY,1985,3.2615000000000003,
Guyana,GUY,1986,3.2471,
Guyana,GUY,1987,3.1892,
Guyana,GUY,1988,3.0065,
Guyana,GUY,1989,3.3207,
Guyana,GUY,1990,2.9804,
Guyana,GUY,1991,3.2856,
Guyana,GUY,1992,3.4381000000000004,
Guyana,GUY,1993,3.2584,
Guyana,GUY,1994,3.6642,
Guyana,GUY,1995,3.8991000000000002,
Guyana,GUY,1996,3.9581000000000004,
Guyana,GUY,1997,3.964,
Guyana,GUY,1998,4.0033,
Guyana,GUY,1999,3.7912000000000003,
Guyana,GUY,2000,3.7992000000000004,
