Entity,Code,Year,Tractors per 100 sq km arable land,Cereal yield (kilograms per hectare) (kg per hectare),Total population (Gapminder)
Austria,AUT,1926,,,6602389
Austria,AUT,1927,,,6622722
Austria,AUT,1928,,,6643054
Austria,AUT,1929,,,6663387
Austria,AUT,1930,,,6684053
Austria,AUT,1931,,,6704385
Austria,AUT,1932,,,6725051
Austria,AUT,1933,,,6743383
Austria,AUT,1934,,,6755383
Austria,AUT,1935,,,6759383
Austria,AUT,1936,,,6757716
Austria,AUT,1937,,,6755050
Austria,AUT,1938,,,6720051
Austria,AUT,1939,,,6703385
Austria,AUT,1940,,,6700719
Austria,AUT,1941,,,6744050
Austria,AUT,1942,,,6778382
Austria,AUT,1943,,,6808047
Austria,AUT,1944,,,6813381
Austria,AUT,1945,,,6877378
Austria,AUT,1946,,,6923043
Austria,AUT,1947,,,6975374
Austria,AUT,1948,,,6956374
Austria,AUT,1949,,,6944857
Austria,AUT,1950,,,6936000
Austria,AUT,1951,,,6931000
Austria,AUT,1952,,,6931000
Austria,AUT,1953,,,6935000
Austria,AUT,1954,,,6943000
Austria,AUT,1955,,,6953000
Austria,AUT,1956,,,6968000
Austria,AUT,1957,,,6986000
Austria,AUT,1958,,,7008000
Austria,AUT,1959,,,7037000
Austria,AUT,1960,,,7071000
Austria,AUT,2017,,,8820000
Austria,AUT,2018,,,8891000
Austria,AUT,2019,,,8955000
Azerbaijan,AZE,1961,,,4030000
Azerbaijan,AZE,1962,,,4171000
Azerbaijan,AZE,1963,,,4315000
Azerbaijan,AZE,1964,,,4457000
Azerbaijan,AZE,1965,,,4593000
Azerbaijan,AZE,1966,,,4722000
Azerbaijan,AZE,1967,,,4844000
Azerbaijan,AZE,1968,,,4960000
Azerbaijan,AZE,1969,,,5072000
Azerbaijan,AZE,1970,,,5180000
Azerbaijan,AZE,1971,,,5285000
Azerbaijan,AZE,1972,,,5385000
Azerbaijan,AZE,1973,,,5483000
Azerbaijan,AZE,1974,,,5579000
Azerbaijan,AZE,1975,,,5674000
Azerbaijan,AZE,1976,,,5769000
Azerbaijan,AZE,1977,,,5863000
Azerbaijan,AZE,1978,,,5958000
Azerbaijan,AZE,1979,,,6054000
Azerbaijan,AZE,1980,,,6151000
Azerbaijan,AZE,1981,,,6249000
Azerbaijan,AZE,1982,,,6350000
Azerbaijan,AZE,1983,,,6452000
Azerbaijan,AZE,1984,,,6558000
Azerbaijan,AZE,1985,,,6666000
Azerbaijan,AZE,1986,,,6779000
Azerbaijan,AZE,1987,,,6893000
Azerbaijan,AZE,1988,,,7010000
Azerbaijan,AZE,1989,,,7127000
Azerbaijan,AZE,1990,,,7243000
Azerbaijan,AZE,1991,,,7358000
Azerbaijan,AZE,1992,194.778527427398,2113.9,7472000
Azerbaijan,AZE,1993,179.508101177293,1617.9,7582000
Azerbaijan,AZE,1994,168.252494778371,1622.7,7684000
Azerbaijan,AZE,1995,166.106702195447,1507,7775000
Azerbaijan,AZE,1996,158.84692962797,1608.4,7856000
Azerbaijan,AZE,1997,155.596269153897,1669.4,7926000
Azerbaijan,AZE,1998,153.069569541913,1581.1,7990000
Azerbaijan,AZE,1999,150.019179133103,2080,8054000
Azerbaijan,AZE,2000,148.181419807187,2335.3,8123000
Azerbaijan,AZE,2001,,2600.7,8197000
Azerbaijan,AZE,2002,,2623.2,8277000
Azerbaijan,AZE,2003,,2604.1,8361000
Azerbaijan,AZE,2004,,2588.8,8449000
Azerbaijan,AZE,2005,,2593.1,8539000
Azerbaijan,AZE,2006,,2599.3,8630000
Azerbaijan,AZE,2007,,2667.4,8724000
Azerbaijan,AZE,2008,,2741.5,8822000
Azerbaijan,AZE,2009,,2606.7,8924000
Azerbaijan,AZE,2010,,2020.6,9032000
Azerbaijan,AZE,2011,,2484.4,9146000
Azerbaijan,AZE,2012,,2659.7,9265000
Azerbaijan,AZE,2013,,2692.3,9385000
Azerbaijan,AZE,2014,,2343.6,9506000
Azerbaijan,AZE,2015,,3083.6,9623000
Azerbaijan,AZE,2016,,3004.7,9736000
Azerbaijan,AZE,1800,,,879960
Azerbaijan,AZE,1801,,,879960
Azerbaijan,AZE,1802,,,879960
Azerbaijan,AZE,1803,,,879960
Azerbaijan,AZE,1804,,,879960
Azerbaijan,AZE,1805,,,879960
Azerbaijan,AZE,1806,,,879960
Azerbaijan,AZE,1807,,,879960
Azerbaijan,AZE,1808,,,879960
Azerbaijan,AZE,1809,,,879960
Azerbaijan,AZE,1810,,,879960
Azerbaijan,AZE,1811,,,880346
Azerbaijan,AZE,1812,,,881121
Azerbaijan,AZE,1813,,,882289
Azerbaijan,AZE,1814,,,883853
Azerbaijan,AZE,1815,,,885817
Azerbaijan,AZE,1816,,,888186
Azerbaijan,AZE,1817,,,890961
Azerbaijan,AZE,1818,,,894149
Azerbaijan,AZE,1819,,,897751
Azerbaijan,AZE,1820,,,901772
Azerbaijan,AZE,1821,,,906216
Azerbaijan,AZE,1822,,,911086
Azerbaijan,AZE,1823,,,916387
Azerbaijan,AZE,1824,,,922122
Azerbaijan,AZE,1825,,,928296
Azerbaijan,AZE,1826,,,934913
Azerbaijan,AZE,1827,,,941976
Azerbaijan,AZE,1828,,,949490
Azerbaijan,AZE,1829,,,957459
Azerbaijan,AZE,1830,,,965887
Azerbaijan,AZE,1831,,,974778
Azerbaijan,AZE,1832,,,983751
Azerbaijan,AZE,1833,,,992807
Azerbaijan,AZE,1834,,,1001946
Azerbaijan,AZE,1835,,,1011169
Azerbaijan,AZE,1836,,,1020477
Azerbaijan,AZE,1837,,,1029871
Azerbaijan,AZE,1838,,,1039351
Azerbaijan,AZE,1839,,,1048919
Azerbaijan,AZE,1840,,,1058574
Azerbaijan,AZE,1841,,,1068319
Azerbaijan,AZE,1842,,,1078153
Azerbaijan,AZE,1843,,,1088077
Azerbaijan,AZE,1844,,,1098093
Azerbaijan,AZE,1845,,,1108202
Azerbaijan,AZE,1846,,,1118403
Azerbaijan,AZE,1847,,,1128698
Azerbaijan,AZE,1848,,,1139088
Azerbaijan,AZE,1849,,,1149574
Azerbaijan,AZE,1850,,,1160156
Azerbaijan,AZE,1851,,,1170942
Azerbaijan,AZE,1852,,,1181829
Azerbaijan,AZE,1853,,,1192817
Azerbaijan,AZE,1854,,,1203907
Azerbaijan,AZE,1855,,,1215101
Azerbaijan,AZE,1856,,,1226398
Azerbaijan,AZE,1857,,,1237801
Azerbaijan,AZE,1858,,,1249309
Azerbaijan,AZE,1859,,,1260924
Azerbaijan,AZE,1860,,,1272648
Azerbaijan,AZE,1861,,,1284480
Azerbaijan,AZE,1862,,,1296423
Azerbaijan,AZE,1863,,,1308476
Azerbaijan,AZE,1864,,,1320641
Azerbaijan,AZE,1865,,,1332920
Azerbaijan,AZE,1866,,,1345313
Azerbaijan,AZE,1867,,,1357821
Azerbaijan,AZE,1868,,,1370445
Azerbaijan,AZE,1869,,,1383186
Azerbaijan,AZE,1870,,,1396046
Azerbaijan,AZE,1871,,,1409026
Azerbaijan,AZE,1872,,,1422126
Azerbaijan,AZE,1873,,,1434947
Azerbaijan,AZE,1874,,,1448288
Azerbaijan,AZE,1875,,,1461753
Azerbaijan,AZE,1876,,,1475343
Azerbaijan,AZE,1877,,,1488685
Azerbaijan,AZE,1878,,,1502526
Azerbaijan,AZE,1879,,,1516496
Azerbaijan,AZE,1880,,,1530595
Azerbaijan,AZE,1881,,,1544479
Azerbaijan,AZE,1882,,,1558839
Azerbaijan,AZE,1883,,,1573332
Azerbaijan,AZE,1884,,,1587649
Azerbaijan,AZE,1885,,,1602409
Azerbaijan,AZE,1886,,,1617307
Azerbaijan,AZE,1887,,,1632070
Azerbaijan,AZE,1888,,,1647243
Azerbaijan,AZE,1889,,,1662558
Azerbaijan,AZE,1890,,,1678015
Azerbaijan,AZE,1891,,,1693616
Azerbaijan,AZE,1892,,,1709362
Azerbaijan,AZE,1893,,,1725254
Azerbaijan,AZE,1894,,,1741294
Azerbaijan,AZE,1895,,,1757483
Azerbaijan,AZE,1896,,,1773823
Azerbaijan,AZE,1897,,,1790315
Azerbaijan,AZE,1898,,,1806959
Azerbaijan,AZE,1899,,,1823759
Azerbaijan,AZE,1900,,,1840715
Azerbaijan,AZE,1901,,,1857828
Azerbaijan,AZE,1902,,,1874838
Azerbaijan,AZE,1903,,,1892269
Azerbaijan,AZE,1904,,,1909861
Azerbaijan,AZE,1905,,,1927617
Azerbaijan,AZE,1906,,,1945538
Azerbaijan,AZE,1907,,,1963242
Azerbaijan,AZE,1908,,,1981494
Azerbaijan,AZE,1909,,,1999916
Azerbaijan,AZE,1910,,,2018509
Azerbaijan,AZE,1911,,,2037161
Azerbaijan,AZE,1912,,,2056101
Azerbaijan,AZE,1913,,,2075217
Azerbaijan,AZE,1914,,,2094510
Azerbaijan,AZE,1915,,,2113982
Azerbaijan,AZE,1916,,,2133636
Azerbaijan,AZE,1917,,,2153473
Azerbaijan,AZE,1918,,,2173230
Azerbaijan,AZE,1919,,,2193235
Azerbaijan,AZE,1920,,,2213424
Azerbaijan,AZE,1921,,,2233799
Azerbaijan,AZE,1922,,,2254362
Azerbaijan,AZE,1923,,,2275114
Azerbaijan,AZE,1924,,,2296057
Azerbaijan,AZE,1925,,,2317193
Azerbaijan,AZE,1926,,,2338523
Azerbaijan,AZE,1927,,,2360050
Azerbaijan,AZE,1928,,,2381775
Azerbaijan,AZE,1929,,,2403700
Azerbaijan,AZE,1930,,,2425826
Azerbaijan,AZE,1931,,,2448157
Azerbaijan,AZE,1932,,,2470693
Azerbaijan,AZE,1933,,,2493436
Azerbaijan,AZE,1934,,,2516389
Azerbaijan,AZE,1935,,,2539553
Azerbaijan,AZE,1936,,,2562930
Azerbaijan,AZE,1937,,,2586522
Azerbaijan,AZE,1938,,,2610332
Azerbaijan,AZE,1939,,,2634361
Azerbaijan,AZE,1940,,,2658610
Azerbaijan,AZE,1941,,,2683084
Azerbaijan,AZE,1942,,,2707782
Azerbaijan,AZE,1943,,,2732708
Azerbaijan,AZE,1944,,,2757863
Azerbaijan,AZE,1945,,,2783250
Azerbaijan,AZE,1946,,,2808871
Azerbaijan,AZE,1947,,,2834727
Azerbaijan,AZE,1948,,,2860821
Azerbaijan,AZE,1949,,,2887156
Azerbaijan,AZE,1950,,,2928000
Azerbaijan,AZE,1951,,,2987000
Azerbaijan,AZE,1952,,,3060000
Azerbaijan,AZE,1953,,,3143000
Azerbaijan,AZE,1954,,,3233000
Azerbaijan,AZE,1955,,,3329000
Azerbaijan,AZE,1956,,,3431000
Azerbaijan,AZE,1957,,,3537000
Azerbaijan,AZE,1958,,,3649000
Azerbaijan,AZE,1959,,,3768000
Azerbaijan,AZE,1960,,,3895000
Azerbaijan,AZE,2017,,,9845000
Azerbaijan,AZE,2018,,,9950000
Azerbaijan,AZE,2019,,,10048000
Bahamas,BHS,1961,41.4285714285714,666.7,115000
Bahamas,BHS,1962,45.7142857142857,833.3,121000
Bahamas,BHS,1963,50,833.3,127000
Bahamas,BHS,1964,54.2857142857143,892.9,134000
Bahamas,BHS,1965,58.5714285714286,909.1,140000
Bahamas,BHS,1966,62.8571428571429,914.9,146000
Bahamas,BHS,1967,67.1428571428571,937.5,153000
Bahamas,BHS,1968,71.4285714285714,940,159000
Bahamas,BHS,1969,71.4285714285714,980,164000
Bahamas,BHS,1970,75.7142857142857,980.8,169000
Bahamas,BHS,1971,80,990.7,174000
Bahamas,BHS,1972,84.2857142857143,991,178000
Bahamas,BHS,1973,88.5714285714286,1000,182000
Bahamas,BHS,1974,92.8571428571429,1000,185000
Bahamas,BHS,1975,97.1428571428571,1009.9,189000
Bahamas,BHS,1976,101.428571428571,1021.2,193000
Bahamas,BHS,1977,105.714285714286,1030.6,197000
Bahamas,BHS,1978,110,1158.7,201000
Bahamas,BHS,1979,114.285714285714,1142.9,206000
Bahamas,BHS,1980,118.571428571429,1141.3,211000
Bahamas,BHS,1981,122.857142857143,1142.9,215000
Bahamas,BHS,1982,127.142857142857,1165.4,220000
Bahamas,BHS,1983,131.428571428571,1250,225000
Bahamas,BHS,1984,135.714285714286,1333.3,230000
Bahamas,BHS,1985,122.5,1344.3,235000
Bahamas,BHS,1986,126.25,1344.3,239000
Bahamas,BHS,1987,130,1363.6,243000
Bahamas,BHS,1988,133.75,1400,247000
Bahamas,BHS,1989,137.5,1400,252000
Bahamas,BHS,1990,141.25,1500,256000
Bahamas,BHS,1991,145,1666.7,261000
Bahamas,BHS,1992,148.75,1666.7,266000
Bahamas,BHS,1993,152.5,1600,271000
Bahamas,BHS,1994,208.333333333333,1793.1,276000
Bahamas,BHS,1995,213.333333333333,1793.1,280000
Bahamas,BHS,1996,163.333333333333,1793.1,284000
Bahamas,BHS,1997,,1740,287000
Bahamas,BHS,1998,,1984.2,291000
Bahamas,BHS,1999,,2165.7,294000
Bahamas,BHS,2000,,2476.2,298000
Bahamas,BHS,2001,,3000,303000
Bahamas,BHS,2002,,3050,308000
Bahamas,BHS,2003,,3400,313000
Bahamas,BHS,2004,,3550,319000
Bahamas,BHS,2005,,3600,325000
Bahamas,BHS,2006,,3800,331000
Bahamas,BHS,2007,,4000,337000
Bahamas,BHS,2008,,4761.9,344000
Bahamas,BHS,2009,,6000,350000
Bahamas,BHS,2010,,7533.3,355000
Bahamas,BHS,2011,,7308.5,360000
Bahamas,BHS,2012,,7340.4,364000
Bahamas,BHS,2013,,7446.5,367000
Bahamas,BHS,2014,,8235.3,371000
Bahamas,BHS,2015,,8843.5,374000
Bahamas,BHS,2016,,9338.6,378000
Bahamas,BHS,1800,,,27350
Bahamas,BHS,1801,,,27350
Bahamas,BHS,1802,,,27350
Bahamas,BHS,1803,,,27350
Bahamas,BHS,1804,,,27350
Bahamas,BHS,1805,,,27350
Bahamas,BHS,1806,,,27350
Bahamas,BHS,1807,,,27350
Bahamas,BHS,1808,,,27350
Bahamas,BHS,1809,,,27350
Bahamas,BHS,1810,,,27350
Bahamas,BHS,1811,,,27351
Bahamas,BHS,1812,,,27353
Bahamas,BHS,1813,,,27356
Bahamas,BHS,1814,,,27360
Bahamas,BHS,1815,,,27365
Bahamas,BHS,1816,,,27371
Bahamas,BHS,1817,,,27378
Bahamas,BHS,1818,,,27386
Bahamas,BHS,1819,,,27395
Bahamas,BHS,1820,,,27404
Bahamas,BHS,1821,,,27415
Bahamas,BHS,1822,,,27427
Bahamas,BHS,1823,,,27440
Bahamas,BHS,1824,,,27454
Bahamas,BHS,1825,,,27469
Bahamas,BHS,1826,,,27485
Bahamas,BHS,1827,,,27502
Bahamas,BHS,1828,,,27520
Bahamas,BHS,1829,,,27538
Bahamas,BHS,1830,,,27558
Bahamas,BHS,1831,,,27579
Bahamas,BHS,1832,,,27600
Bahamas,BHS,1833,,,27621
Bahamas,BHS,1834,,,27642
Bahamas,BHS,1835,,,27663
Bahamas,BHS,1836,,,27684
Bahamas,BHS,1837,,,27705
Bahamas,BHS,1838,,,27726
Bahamas,BHS,1839,,,27747
Bahamas,BHS,1840,,,27768
Bahamas,BHS,1841,,,27789
Bahamas,BHS,1842,,,27839
Bahamas,BHS,1843,,,27919
Bahamas,BHS,1844,,,28029
Bahamas,BHS,1845,,,28171
Bahamas,BHS,1846,,,28344
Bahamas,BHS,1847,,,28550
Bahamas,BHS,1848,,,28790
Bahamas,BHS,1849,,,29064
Bahamas,BHS,1850,,,29372
Bahamas,BHS,1851,,,29718
Bahamas,BHS,1852,,,30081
Bahamas,BHS,1853,,,30461
Bahamas,BHS,1854,,,30858
Bahamas,BHS,1855,,,31274
Bahamas,BHS,1856,,,31707
Bahamas,BHS,1857,,,32159
Bahamas,BHS,1858,,,32629
Bahamas,BHS,1859,,,33117
Bahamas,BHS,1860,,,33624
Bahamas,BHS,1861,,,34151
Bahamas,BHS,1862,,,34699
Bahamas,BHS,1863,,,35239
Bahamas,BHS,1864,,,35773
Bahamas,BHS,1865,,,36298
Bahamas,BHS,1866,,,36814
Bahamas,BHS,1867,,,37322
Bahamas,BHS,1868,,,37820
Bahamas,BHS,1869,,,38308
Bahamas,BHS,1870,,,38787
Bahamas,BHS,1871,,,39254
Bahamas,BHS,1872,,,39703
Bahamas,BHS,1873,,,40136
Bahamas,BHS,1874,,,40591
Bahamas,BHS,1875,,,41047
Bahamas,BHS,1876,,,41502
Bahamas,BHS,1877,,,41964
Bahamas,BHS,1878,,,42424
Bahamas,BHS,1879,,,42884
Bahamas,BHS,1880,,,43343
Bahamas,BHS,1881,,,43823
Bahamas,BHS,1882,,,44274
Bahamas,BHS,1883,,,44720
Bahamas,BHS,1884,,,45182
Bahamas,BHS,1885,,,45612
Bahamas,BHS,1886,,,46047
Bahamas,BHS,1887,,,46457
Bahamas,BHS,1888,,,46892
Bahamas,BHS,1889,,,47345
Bahamas,BHS,1890,,,47816
Bahamas,BHS,1891,,,48305
Bahamas,BHS,1892,,,48814
Bahamas,BHS,1893,,,49341
Bahamas,BHS,1894,,,49887
Bahamas,BHS,1895,,,50453
Bahamas,BHS,1896,,,51040
Bahamas,BHS,1897,,,51606
Bahamas,BHS,1898,,,52139
Bahamas,BHS,1899,,,52637
Bahamas,BHS,1900,,,53100
Bahamas,BHS,1901,,,53528
Bahamas,BHS,1902,,,54022
Bahamas,BHS,1903,,,54366
Bahamas,BHS,1904,,,54663
Bahamas,BHS,1905,,,54913
Bahamas,BHS,1906,,,55115
Bahamas,BHS,1907,,,55316
Bahamas,BHS,1908,,,55520
Bahamas,BHS,1909,,,55725
Bahamas,BHS,1910,,,55827
Bahamas,BHS,1911,,,55964
Bahamas,BHS,1912,,,55830
Bahamas,BHS,1913,,,55525
Bahamas,BHS,1914,,,55223
Bahamas,BHS,1915,,,54921
Bahamas,BHS,1916,,,54622
Bahamas,BHS,1917,,,54324
Bahamas,BHS,1918,,,54025
Bahamas,BHS,1919,,,53729
Bahamas,BHS,1920,,,53434
Bahamas,BHS,1921,,,53459
Bahamas,BHS,1922,,,53806
Bahamas,BHS,1923,,,54477
Bahamas,BHS,1924,,,55157
Bahamas,BHS,1925,,,55846
Bahamas,BHS,1926,,,56543
Bahamas,BHS,1927,,,57249
Bahamas,BHS,1928,,,57963
Bahamas,BHS,1929,,,58687
Bahamas,BHS,1930,,,59420
Bahamas,BHS,1931,,,60146
Bahamas,BHS,1932,,,60866
Bahamas,BHS,1933,,,61579
Bahamas,BHS,1934,,,62300
Bahamas,BHS,1935,,,63030
Bahamas,BHS,1936,,,63768
Bahamas,BHS,1937,,,64515
Bahamas,BHS,1938,,,65271
Bahamas,BHS,1939,,,66036
Bahamas,BHS,1940,,,66809
Bahamas,BHS,1941,,,67592
Bahamas,BHS,1942,,,68384
Bahamas,BHS,1943,,,69369
Bahamas,BHS,1944,,,70553
Bahamas,BHS,1945,,,71941
Bahamas,BHS,1946,,,73358
Bahamas,BHS,1947,,,74802
Bahamas,BHS,1948,,,76274
Bahamas,BHS,1949,,,77776
Bahamas,BHS,1950,,,79000
Bahamas,BHS,1951,,,80000
Bahamas,BHS,1952,,,81000
Bahamas,BHS,1953,,,83000
Bahamas,BHS,1954,,,86000
Bahamas,BHS,1955,,,89000
Bahamas,BHS,1956,,,92000
Bahamas,BHS,1957,,,96000
Bahamas,BHS,1958,,,100000
Bahamas,BHS,1959,,,104000
Bahamas,BHS,1960,,,110000
Bahamas,BHS,2017,,,382000
Bahamas,BHS,2018,,,386000
Bahamas,BHS,2019,,,389000
Bahrain,BHR,1961,,,168000
Bahrain,BHR,1962,,,173000
Bahrain,BHR,1963,,,178000
Bahrain,BHR,1964,,,183000
Bahrain,BHR,1965,,,187000
Bahrain,BHR,1966,,,192000
Bahrain,BHR,1967,,,196000
Bahrain,BHR,1968,,,201000
Bahrain,BHR,1969,,,206000
Bahrain,BHR,1970,,,213000
Bahrain,BHR,1971,,,220000
Bahrain,BHR,1972,,,229000
Bahrain,BHR,1973,,,240000
Bahrain,BHR,1974,,,252000
Bahrain,BHR,1975,,,267000
Bahrain,BHR,1976,,,284000
Bahrain,BHR,1977,,,303000
Bahrain,BHR,1978,,,323000
Bahrain,BHR,1979,,,343000
Bahrain,BHR,1980,40,,360000
Bahrain,BHR,1981,40,,374000
Bahrain,BHR,1982,40,,386000
Bahrain,BHR,1983,40,,396000
Bahrain,BHR,1984,40,,407000
Bahrain,BHR,1985,40,,419000
Bahrain,BHR,1986,40,,433000
Bahrain,BHR,1987,45,,449000
Bahrain,BHR,1988,45,,465000
Bahrain,BHR,1989,45,,481000
Bahrain,BHR,1990,45,,496000
Bahrain,BHR,1991,45,,510000
Bahrain,BHR,1992,100,,523000
Bahrain,BHR,1993,110,,536000
Bahrain,BHR,1994,70,,550000
Bahrain,BHR,1995,70,,564000
Bahrain,BHR,1996,60,,579000
Bahrain,BHR,1997,55,,595000
Bahrain,BHR,1998,50,,614000
Bahrain,BHR,1999,60,,637000
Bahrain,BHR,2000,75,,665000
Bahrain,BHR,2001,,,698000
Bahrain,BHR,2002,,,735000
Bahrain,BHR,2003,,,779000
Bahrain,BHR,2004,,,830000
Bahrain,BHR,2005,,,889000
Bahrain,BHR,2006,,,958000
Bahrain,BHR,2007,,,1036000
Bahrain,BHR,2008,,,1115000
Bahrain,BHR,2009,,,1185000
Bahrain,BHR,2010,,,1241000
Bahrain,BHR,2011,,,1278000
Bahrain,BHR,2012,,,1300000
Bahrain,BHR,2013,,,1315000
Bahrain,BHR,2014,,,1336000
Bahrain,BHR,2015,,,1372000
Bahrain,BHR,2016,,,1426000
Bahrain,BHR,1800,,,64474
Bahrain,BHR,1801,,,64474
Bahrain,BHR,1802,,,64474
Bahrain,BHR,1803,,,64474
Bahrain,BHR,1804,,,64474
Bahrain,BHR,1805,,,64474
Bahrain,BHR,1806,,,64474
Bahrain,BHR,1807,,,64474
Bahrain,BHR,1808,,,64474
Bahrain,BHR,1809,,,64474
Bahrain,BHR,1810,,,64474
Bahrain,BHR,1811,,,64474
Bahrain,BHR,1812,,,64474
Bahrain,BHR,1813,,,64474
Bahrain,BHR,1814,,,64474
Bahrain,BHR,1815,,,64474
Bahrain,BHR,1816,,,64474
Bahrain,BHR,1817,,,64474
Bahrain,BHR,1818,,,64474
Bahrain,BHR,1819,,,64474
Bahrain,BHR,1820,,,64474
Bahrain,BHR,1821,,,64474
Bahrain,BHR,1822,,,64474
Bahrain,BHR,1823,,,64474
Bahrain,BHR,1824,,,64474
Bahrain,BHR,1825,,,64474
Bahrain,BHR,1826,,,64474
Bahrain,BHR,1827,,,64474
Bahrain,BHR,1828,,,64474
Bahrain,BHR,1829,,,64474
Bahrain,BHR,1830,,,64474
Bahrain,BHR,1831,,,64474
Bahrain,BHR,1832,,,64474
Bahrain,BHR,1833,,,64474
Bahrain,BHR,1834,,,64474
Bahrain,BHR,1835,,,64474
Bahrain,BHR,1836,,,64474
Bahrain,BHR,1837,,,64474
Bahrain,BHR,1838,,,64474
Bahrain,BHR,1839,,,64474
Bahrain,BHR,1840,,,64474
Bahrain,BHR,1841,,,64474
Bahrain,BHR,1842,,,64474
Bahrain,BHR,1843,,,64474
Bahrain,BHR,1844,,,64474
Bahrain,BHR,1845,,,64474
Bahrain,BHR,1846,,,64474
Bahrain,BHR,1847,,,64474
Bahrain,BHR,1848,,,64474
Bahrain,BHR,1849,,,64474
Bahrain,BHR,1850,,,64474
Bahrain,BHR,1851,,,64474
Bahrain,BHR,1852,,,64473
Bahrain,BHR,1853,,,64473
Bahrain,BHR,1854,,,64472
Bahrain,BHR,1855,,,64472
Bahrain,BHR,1856,,,64471
Bahrain,BHR,1857,,,64471
Bahrain,BHR,1858,,,64470
Bahrain,BHR,1859,,,64470
Bahrain,BHR,1860,,,64469
Bahrain,BHR,1861,,,64486
Bahrain,BHR,1862,,,64519
Bahrain,BHR,1863,,,64571
Bahrain,BHR,1864,,,64639
Bahrain,BHR,1865,,,64725
Bahrain,BHR,1866,,,64829
Bahrain,BHR,1867,,,64950
Bahrain,BHR,1868,,,65089
Bahrain,BHR,1869,,,65246
Bahrain,BHR,1870,,,65421
Bahrain,BHR,1871,,,65614
Bahrain,BHR,1872,,,65825
Bahrain,BHR,1873,,,65968
Bahrain,BHR,1874,,,66222
Bahrain,BHR,1875,,,66496
Bahrain,BHR,1876,,,66791
Bahrain,BHR,1877,,,67064
Bahrain,BHR,1878,,,67416
Bahrain,BHR,1879,,,67791
Bahrain,BHR,1880,,,68169
Bahrain,BHR,1881,,,68543
Bahrain,BHR,1882,,,68924
Bahrain,BHR,1883,,,69308
Bahrain,BHR,1884,,,69689
Bahrain,BHR,1885,,,70076
Bahrain,BHR,1886,,,70467
Bahrain,BHR,1887,,,70854
Bahrain,BHR,1888,,,71249
Bahrain,BHR,1889,,,71645
Bahrain,BHR,1890,,,72044
Bahrain,BHR,1891,,,72445
Bahrain,BHR,1892,,,72848
Bahrain,BHR,1893,,,73254
Bahrain,BHR,1894,,,73662
Bahrain,BHR,1895,,,74072
Bahrain,BHR,1896,,,74484
Bahrain,BHR,1897,,,74899
Bahrain,BHR,1898,,,75315
Bahrain,BHR,1899,,,75735
Bahrain,BHR,1900,,,76156
Bahrain,BHR,1901,,,76580
Bahrain,BHR,1902,,,77002
Bahrain,BHR,1903,,,77431
Bahrain,BHR,1904,,,77862
Bahrain,BHR,1905,,,78296
Bahrain,BHR,1906,,,78731
Bahrain,BHR,1907,,,79164
Bahrain,BHR,1908,,,79605
Bahrain,BHR,1909,,,80048
Bahrain,BHR,1910,,,80493
Bahrain,BHR,1911,,,80940
Bahrain,BHR,1912,,,81390
Bahrain,BHR,1913,,,81947
Bahrain,BHR,1914,,,82611
Bahrain,BHR,1915,,,83384
Bahrain,BHR,1916,,,84164
Bahrain,BHR,1917,,,84952
Bahrain,BHR,1918,,,85748
Bahrain,BHR,1919,,,86551
Bahrain,BHR,1920,,,87362
Bahrain,BHR,1921,,,88180
Bahrain,BHR,1922,,,89006
Bahrain,BHR,1923,,,89840
Bahrain,BHR,1924,,,90681
Bahrain,BHR,1925,,,91531
Bahrain,BHR,1926,,,92388
Bahrain,BHR,1927,,,93253
Bahrain,BHR,1928,,,94127
Bahrain,BHR,1929,,,95009
Bahrain,BHR,1930,,,95898
Bahrain,BHR,1931,,,96797
Bahrain,BHR,1932,,,97703
Bahrain,BHR,1933,,,98619
Bahrain,BHR,1934,,,99542
Bahrain,BHR,1935,,,100475
Bahrain,BHR,1936,,,101416
Bahrain,BHR,1937,,,102366
Bahrain,BHR,1938,,,103325
Bahrain,BHR,1939,,,104292
Bahrain,BHR,1940,,,105269
Bahrain,BHR,1941,,,106255
Bahrain,BHR,1942,,,107251
Bahrain,BHR,1943,,,108255
Bahrain,BHR,1944,,,109269
Bahrain,BHR,1945,,,110293
Bahrain,BHR,1946,,,111326
Bahrain,BHR,1947,,,112369
Bahrain,BHR,1948,,,113421
Bahrain,BHR,1949,,,114484
Bahrain,BHR,1950,,,116000
Bahrain,BHR,1951,,,117000
Bahrain,BHR,1952,,,120000
Bahrain,BHR,1953,,,123000
Bahrain,BHR,1954,,,128000
Bahrain,BHR,1955,,,134000
Bahrain,BHR,1956,,,139000
Bahrain,BHR,1957,,,145000
Bahrain,BHR,1958,,,151000
Bahrain,BHR,1959,,,157000
Bahrain,BHR,1960,,,162000
Bahrain,BHR,2017,,,1494000
Bahrain,BHR,2018,,,1569000
Bahrain,BHR,2019,,,1641000
Bangladesh,BGD,1961,0.871586287042417,1681.1,49363000
Bangladesh,BGD,1962,0.9305571711062,1514,50752000
Bangladesh,BGD,1963,0.987797791981406,1749.4,52202000
Bangladesh,BGD,1964,1.04166666666667,1691.8,53742000
Bangladesh,BGD,1965,1.08237438760396,1670,55385000
Bangladesh,BGD,1966,1.13662195953626,1570.8,57158000
Bangladesh,BGD,1967,1.2439217460138,1681.5,59034000
Bangladesh,BGD,1968,1.47242043266508,1727.9,60918000
