binomial_name,country,continent,group,year_last_seen,red_list_category,threat_type,threatened
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Pollution,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Byttneria ivorensis,Côte d'Ivoire,Africa,Flowering Plant,Before 1900,Extinct,Unknown,1
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,1
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Invasive Species,1
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Climate Change,1
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Human Intrusions,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Pollution,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Natural System Modifications,1
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Geological Events,0
Callerya neocaledonica,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Unknown,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Agriculture & Aquaculture,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Biological Resource Use,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Commercial Development,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Invasive Species,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Energy Production & Mining,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Climate Change,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Human Intrusions,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Pollution,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Transportation Corridor,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Natural System Modifications,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Geological Events,0
Camellia amplexicaulis,Viet Nam,Asia,Flowering Plant,2000-2020,Extinct in the Wild,Unknown,1
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Commercial Development,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Climate Change,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Pollution,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Geological Events,0
Campomanesia lundiana,Brazil,South America,Flowering Plant,Before 1900,Extinct,Unknown,1
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,1
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Camptocarpus cornutus,Madagascar,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Agriculture & Aquaculture,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Biological Resource Use,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Commercial Development,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Invasive Species,1
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Energy Production & Mining,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Climate Change,1
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Human Intrusions,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Pollution,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Transportation Corridor,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Natural System Modifications,1
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Geological Events,0
Canavalia veillonii,New Caledonia,Oceania,Flowering Plant,1980-1999,Extinct,Unknown,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Agriculture & Aquaculture,1
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Biological Resource Use,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Commercial Development,1
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Invasive Species,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Energy Production & Mining,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Climate Change,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Human Intrusions,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Pollution,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Transportation Corridor,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Natural System Modifications,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Geological Events,0
Capparis grandidieri,Madagascar,Africa,Flowering Plant,Before 1900,Extinct,Unknown,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,1
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Commercial Development,1
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Climate Change,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Pollution,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Geological Events,0
Capparis lucens,Rwanda,Africa,Flowering Plant,1920-1939,Extinct,Unknown,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Agriculture & Aquaculture,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Biological Resource Use,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Commercial Development,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Invasive Species,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Energy Production & Mining,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Climate Change,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Human Intrusions,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Pollution,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Transportation Corridor,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Natural System Modifications,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Geological Events,0
Casearia quinduensis,Colombia,South America,Flowering Plant,NA,Extinct,Unknown,1
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Commercial Development,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Climate Change,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Pollution,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Geological Events,0
Casearia tinifolia,Mauritius,Africa,Flowering Plant,1960-1979,Extinct,Unknown,1
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Commercial Development,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Invasive Species,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Climate Change,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Pollution,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Natural System Modifications,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Geological Events,0
Centaurea pseudoleucolepis,Ukraine,Europe,Flowering Plant,1920-1939,Extinct,Unknown,1
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Biological Resource Use,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Commercial Development,1
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Invasive Species,1
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Energy Production & Mining,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Climate Change,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Human Intrusions,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Pollution,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Transportation Corridor,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Natural System Modifications,1
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Geological Events,0
Centropogon brachysiphoniatus,Ecuador,South America,Flowering Plant,1920-1939,Extinct,Unknown,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Agriculture & Aquaculture,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Biological Resource Use,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Commercial Development,1
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Invasive Species,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Energy Production & Mining,1
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Climate Change,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Human Intrusions,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Pollution,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Transportation Corridor,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Natural System Modifications,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Geological Events,0
Ceratostema pensile,Ecuador,South America,Flowering Plant,1940-1959,Extinct,Unknown,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Agriculture & Aquaculture,1
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Biological Resource Use,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Commercial Development,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Invasive Species,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Energy Production & Mining,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Climate Change,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Human Intrusions,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Pollution,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Transportation Corridor,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Natural System Modifications,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Geological Events,0
Cereus estevesii,Brazil,South America,Flowering Plant,2000-2020,Extinct in the Wild,Unknown,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Agriculture & Aquaculture,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Biological Resource Use,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Commercial Development,1
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Invasive Species,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Energy Production & Mining,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Climate Change,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Human Intrusions,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Pollution,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Transportation Corridor,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Natural System Modifications,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Geological Events,0
Cestrum flavescens,Mexico,North America,Flowering Plant,1960-1979,Extinct,Unknown,0
Cestrum flavinervium,Mexico,North America,Flowering Plant,1920-1939,Extinct,Agriculture & Aquaculture,0
