volcano_number,volcano_name,eruption_number,eruption_start_year,event_number,event_type,event_remarks,event_date_year,event_date_month,event_date_day
272020,Kanlaon,16731,1932,107406,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16732,1969,107408,Ash,NA,NA,NA,NA
272020,Kanlaon,16732,1969,107409,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16732,1969,107410,Lahar or mudflow,weak or small,NA,NA,NA
272020,Kanlaon,16732,1969,107411,Eruption cloud,NA,NA,NA,NA
272020,Kanlaon,16732,1969,107412,Seismicity (volcanic),Before eruption.,NA,NA,NA
272020,Kanlaon,16732,1969,107413,Blocks,NA,NA,NA,NA
272020,Kanlaon,16733,1970,107415,Ash,NA,NA,NA,NA
272020,Kanlaon,16733,1970,107416,Phreatic activity,weak or small,NA,NA,NA
272020,Kanlaon,16734,1978,107418,Ash,NA,NA,NA,NA
272020,Kanlaon,16734,1978,107419,Phreatic activity,weak or small,NA,NA,NA
272020,Kanlaon,16734,1978,107420,Earthquakes (undefined),NA,NA,NA,NA
272020,Kanlaon,16734,1978,107421,Lightning,NA,NA,NA,NA
272020,Kanlaon,16734,1978,107422,Blocks,NA,NA,NA,NA
272020,Kanlaon,16735,1980,107424,Ash,NA,NA,NA,NA
272020,Kanlaon,16735,1980,107425,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16736,1985,107427,Ash,NA,NA,NA,NA
272020,Kanlaon,16736,1985,107428,Phreatic activity,weak or small,NA,NA,NA
272020,Kanlaon,16736,1985,107429,Volcanic tremor,Before eruption.,NA,NA,NA
272020,Kanlaon,16736,1985,107430,Volcanic tremor,NA,NA,NA,NA
272020,Kanlaon,16743,1992,107432,Volcanic tremor,NA,NA,NA,NA
272020,Kanlaon,16744,1992,107434,Ash,NA,NA,NA,NA
272020,Kanlaon,16744,1992,107435,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16744,1992,107436,Earthquakes (undefined),NA,NA,NA,NA
272020,Kanlaon,16745,1993,107438,Ash,NA,NA,NA,NA
272020,Kanlaon,16745,1993,107439,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16745,1993,107440,Volcanic tremor,NA,NA,NA,NA
272020,Kanlaon,16745,1993,107441,Earthquakes (undefined),NA,NA,NA,NA
272020,Kanlaon,16746,1996,107443,Ash,NA,NA,NA,NA
272020,Kanlaon,16746,1996,107444,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16746,1996,107445,Fatalities,NA,1996,8,10
272020,Kanlaon,16746,1996,107446,Seismicity (volcanic),NA,NA,NA,NA
272020,Kanlaon,16746,1996,107447,Seismicity (volcanic),After eruption.,NA,NA,NA
272020,Kanlaon,16747,2002,107449,Ash,NA,NA,NA,NA
272020,Kanlaon,16747,2002,107450,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16747,2002,107451,Volcanic tremor,NA,NA,NA,NA
272020,Kanlaon,16748,2003,107453,Ash,NA,NA,NA,NA
272020,Kanlaon,16748,2003,107454,Phreatic activity,NA,NA,NA,NA
272020,Kanlaon,16748,2003,107455,Volcanic tremor,NA,NA,NA,NA
272020,Kanlaon,16748,2003,107456,Earthquakes (undefined),NA,NA,NA,NA
272020,Kanlaon,16749,2005,107458,Ash,NA,NA,NA,NA
272020,Kanlaon,16749,2005,107459,Phreatic activity,NA,NA,NA,NA
272050,Cabalían,16750,1820,107460,Explosion,NA,NA,NA,NA
272050,Cabalían,16750,1820,107461,Pyroclastic flow,NA,NA,NA,NA
272080,Biliran,16752,1939,107464,Explosion,NA,NA,NA,NA
273010,Bulusan,16763,1933,107465,Property damage,NA,NA,NA,NA
273010,Bulusan,16763,1933,107466,Tsunami,NA,NA,NA,NA
273010,Bulusan,16764,1978,107468,Ash,NA,NA,NA,NA
273010,Bulusan,16764,1978,107469,Phreatic activity,NA,NA,NA,NA
273010,Bulusan,16764,1978,107470,Property damage,NA,NA,NA,NA
273010,Bulusan,16764,1978,107471,Earthquakes (undefined),NA,NA,NA,NA
273010,Bulusan,16765,1979,107474,Explosion,NA,NA,NA,NA
273010,Bulusan,16765,1979,107475,Ash,NA,NA,NA,NA
273010,Bulusan,16765,1979,107476,Phreatic activity,NA,NA,NA,NA
273010,Bulusan,16765,1979,107477,Evacuations,NA,1980,2,7
273010,Bulusan,16765,1979,107478,Eruption cloud,NA,NA,NA,NA
273010,Bulusan,16765,1979,107479,Seismicity (volcanic),NA,NA,NA,NA
273010,Bulusan,16766,1981,107481,Explosion,NA,NA,NA,NA
273010,Bulusan,16766,1981,107482,Ash,NA,NA,NA,NA
273010,Bulusan,16766,1981,107483,Phreatic activity,NA,NA,NA,NA
273010,Bulusan,16766,1981,107484,Eruption cloud,NA,NA,NA,NA
273010,Bulusan,16766,1981,107485,Seismicity (volcanic),NA,NA,NA,NA
273010,Bulusan,16766,1981,107486,Seismicity (volcanic),After eruption.,NA,NA,NA
273010,Bulusan,16767,1983,107488,Ash,NA,NA,NA,NA
273010,Bulusan,16767,1983,107489,Phreatic activity,weak or small,NA,NA,NA
273010,Bulusan,16768,1988,107491,Explosion,NA,NA,NA,NA
273010,Bulusan,16768,1988,107492,Ash,NA,NA,NA,NA
273010,Bulusan,16768,1988,107493,Phreatic activity,NA,NA,NA,NA
273010,Bulusan,16768,1988,107494,Lahar or mudflow,weak or small,NA,NA,NA
273010,Bulusan,16768,1988,107495,Debris avalanches,NA,NA,NA,NA
273010,Bulusan,16768,1988,107496,Volcanic tremor,NA,NA,NA,NA
273010,Bulusan,16768,1988,107497,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16774,1859,107498,Explosion,Uncertain,NA,NA,NA
273030,Mayon,16774,1859,107499,Spine formation,Uncertain,NA,NA,NA
273030,Mayon,16774,1859,107500,Glow,NA,NA,NA,NA
273030,Mayon,16775,1860,107502,Explosion,Uncertain,NA,NA,NA
273030,Mayon,16775,1860,107503,Glow,NA,NA,NA,NA
273030,Mayon,16776,1861,107505,Explosion,weak or small,NA,NA,NA
273030,Mayon,16776,1861,107506,Ash,NA,NA,NA,NA
273030,Mayon,16777,1862,107508,Explosion,weak or small,NA,NA,NA
273030,Mayon,16777,1862,107509,Ash,NA,NA,NA,NA
273030,Mayon,16777,1862,107510,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16779,1868,107513,Explosion,NA,NA,NA,NA
273030,Mayon,16779,1868,107514,Ash,NA,NA,NA,NA
273030,Mayon,16779,1868,107515,Lapilli,NA,NA,NA,NA
273030,Mayon,16779,1868,107516,Bombs,NA,NA,NA,NA
273030,Mayon,16779,1868,107517,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16779,1868,107518,Eruption cloud,NA,NA,NA,NA
273030,Mayon,16780,1871,107520,Explosion,NA,NA,NA,NA
273030,Mayon,16780,1871,107521,Ash,NA,NA,NA,NA
273030,Mayon,16780,1871,107522,Lapilli,NA,NA,NA,NA
273030,Mayon,16780,1871,107523,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16780,1871,107524,Property damage,NA,NA,NA,NA
273030,Mayon,16780,1871,107525,Fatalities,NA,1871,12,8
273030,Mayon,16780,1871,107526,Eruption cloud,NA,NA,NA,NA
273030,Mayon,16780,1871,107527,Loud audible noises,NA,NA,NA,NA
273030,Mayon,16780,1871,107528,Lightning,NA,NA,NA,NA
273030,Mayon,16781,1872,107530,Explosion,NA,NA,NA,NA
273030,Mayon,16787,1886,107531,Fauna kill,Terrestrial.,NA,NA,NA
273030,Mayon,16788,1888,107533,Explosion,weak or small,NA,NA,NA
273030,Mayon,16788,1888,107534,Ash,NA,NA,NA,NA
273030,Mayon,16789,1890,107536,Explosion,NA,NA,NA,NA
273030,Mayon,16789,1890,107537,Ash,moderate,NA,NA,NA
273030,Mayon,16789,1890,107538,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16789,1890,107539,Earthquakes (undefined),Before.,NA,NA,NA
273030,Mayon,16790,1891,107541,Explosion,NA,NA,NA,NA
273030,Mayon,16790,1891,107542,Ash,NA,NA,NA,NA
273030,Mayon,16790,1891,107543,Lapilli,NA,NA,NA,NA
273030,Mayon,16790,1891,107544,Bombs,NA,NA,NA,NA
273030,Mayon,16790,1891,107545,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16790,1891,107546,Lava flow(s),weak or small,NA,NA,NA
273030,Mayon,16790,1891,107547,Property damage,Uncertain,NA,NA,NA
273030,Mayon,16791,1893,107549,Explosion,weak or small,NA,NA,NA
273030,Mayon,16791,1893,107550,Ash,NA,NA,NA,NA
273030,Mayon,16791,1893,107551,Lapilli,NA,NA,NA,NA
273030,Mayon,16791,1893,107552,Bombs,NA,NA,NA,NA
273030,Mayon,16791,1893,107553,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16791,1893,107554,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16791,1893,107555,Loud audible noises,NA,NA,NA,NA
273030,Mayon,16791,1893,107556,Volcanic tremor,NA,NA,NA,NA
273030,Mayon,16791,1893,107557,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16792,1895,107560,Explosion,weak or small,NA,NA,NA
273030,Mayon,16792,1895,107561,Ash,NA,NA,NA,NA
273030,Mayon,16792,1895,107562,Bombs,NA,NA,NA,NA
273030,Mayon,16792,1895,107563,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16796,1902,107565,Explosion,weak or small,NA,NA,NA
273030,Mayon,16796,1902,107566,Ash,NA,NA,NA,NA
273030,Mayon,16796,1902,107567,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16797,1928,107569,Explosion,NA,NA,NA,NA
273030,Mayon,16797,1928,107570,Ash,NA,NA,NA,NA
273030,Mayon,16797,1928,107571,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16797,1928,107572,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16797,1928,107573,Property damage,NA,NA,NA,NA
273030,Mayon,16797,1928,107574,Fatalities,NA,1928,6,25
273030,Mayon,16797,1928,107575,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16797,1928,107576,Pumice,NA,NA,NA,NA
273030,Mayon,16798,1938,107578,Explosion,NA,NA,NA,NA
273030,Mayon,16798,1938,107579,Ash,NA,NA,NA,NA
273030,Mayon,16798,1938,107580,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16798,1938,107581,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16798,1938,107582,Property damage,NA,NA,NA,NA
273030,Mayon,16798,1938,107583,Fatalities,NA,1938,NA,NA
273030,Mayon,16798,1938,107584,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16799,1939,107586,Explosion,weak or small,NA,NA,NA
273030,Mayon,16800,1941,107588,Explosion,weak or small,NA,NA,NA
273030,Mayon,16800,1941,107589,Ash,NA,NA,NA,NA
273030,Mayon,16801,1943,107591,Explosion,weak or small,NA,NA,NA
273030,Mayon,16801,1943,107592,Ash,NA,NA,NA,NA
273030,Mayon,16802,1947,107594,Explosion,NA,NA,NA,NA
273030,Mayon,16802,1947,107595,Ash,NA,NA,NA,NA
273030,Mayon,16802,1947,107596,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16806,1984,107597,Explosion,NA,NA,NA,NA
273030,Mayon,16806,1984,107598,Ash,NA,NA,NA,NA
273030,Mayon,16806,1984,107599,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16806,1984,107600,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16806,1984,107601,Property damage,NA,NA,NA,NA
273030,Mayon,16806,1984,107602,Fatalities,Uncertain,1984,NA,NA
273030,Mayon,16806,1984,107603,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16806,1984,107604,Evacuations,NA,NA,NA,NA
273030,Mayon,16806,1984,107605,Eruption cloud,NA,NA,NA,NA
273030,Mayon,16806,1984,107606,Loud audible noises,NA,NA,NA,NA
273030,Mayon,16806,1984,107607,Volcanic tremor,Before eruption.,NA,NA,NA
273030,Mayon,16806,1984,107608,Volcanic tremor,NA,NA,NA,NA
273030,Mayon,16806,1984,107609,Earthquakes (undefined),After.,NA,NA,NA
273030,Mayon,16806,1984,107610,Lightning,NA,NA,NA,NA
273030,Mayon,16807,1993,107612,Explosion,NA,NA,NA,NA
273030,Mayon,16807,1993,107613,Ash,NA,NA,NA,NA
273030,Mayon,16807,1993,107614,Lapilli,NA,NA,NA,NA
273030,Mayon,16807,1993,107615,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16807,1993,107616,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16807,1993,107617,Property damage,NA,NA,NA,NA
273030,Mayon,16807,1993,107618,Fatalities,NA,1993,2,2
273030,Mayon,16807,1993,107619,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16807,1993,107620,Evacuations,NA,NA,NA,NA
273030,Mayon,16807,1993,107621,Lava fountains,NA,NA,NA,NA
273030,Mayon,16807,1993,107622,Loud audible noises,NA,NA,NA,NA
273030,Mayon,16807,1993,107623,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16807,1993,107624,Blocks,NA,NA,NA,NA
273030,Mayon,16808,1999,107626,Explosion,NA,NA,NA,NA
273030,Mayon,16808,1999,107627,Ash,NA,NA,NA,NA
273030,Mayon,16808,1999,107628,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16808,1999,107629,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16812,2003,107630,Volcanic tremor,NA,NA,NA,NA
273030,Mayon,16812,2003,107631,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16813,2003,107633,Lava flow(s),Uncertain,NA,NA,NA
273030,Mayon,16813,2003,107634,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16814,2004,107636,Ash,weak or small,NA,NA,NA
273030,Mayon,16814,2004,107637,Phreatic activity,NA,NA,NA,NA
273030,Mayon,16814,2004,107638,Volcanic tremor,Before eruption.,NA,NA,NA
273030,Mayon,16814,2004,107639,Volcanic tremor,NA,NA,NA,NA
273030,Mayon,16814,2004,107640,Earthquakes (undefined),Before.,NA,NA,NA
273030,Mayon,16815,2005,107642,Lava dome formation,NA,NA,NA,NA
273030,Mayon,16816,2006,107644,Explosion,NA,NA,NA,NA
273030,Mayon,16816,2006,107645,Ash,NA,NA,NA,NA
273030,Mayon,16816,2006,107646,Earthquakes (undefined),Before.,NA,NA,NA
273030,Mayon,16816,2006,107647,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16816,2006,107648,Earthquakes (undefined),After.,NA,NA,NA
273030,Mayon,16817,2006,107650,Ash,NA,NA,NA,NA
273030,Mayon,16817,2006,107651,Pyroclastic flow,NA,NA,NA,NA
273030,Mayon,16817,2006,107652,Phreatic activity,NA,NA,NA,NA
273030,Mayon,16817,2006,107653,Lava flow(s),NA,NA,NA,NA
273030,Mayon,16817,2006,107654,Property damage,NA,NA,NA,NA
273030,Mayon,16817,2006,107655,Fatalities,NA,2006,11,30
273030,Mayon,16817,2006,107656,Lahar or mudflow,NA,NA,NA,NA
273030,Mayon,16817,2006,107657,Evacuations,NA,NA,NA,NA
273030,Mayon,16817,2006,107658,Earthquakes (undefined),Before.,NA,NA,NA
273030,Mayon,16817,2006,107659,Earthquakes (undefined),NA,NA,NA,NA
273030,Mayon,16817,2006,107660,Earthquakes (undefined),After.,NA,NA,NA
273030,Mayon,16818,2008,107662,Ash,NA,NA,NA,NA
273060,San Pablo Volcanic Field,16825,1350,107664,Explosion,NA,NA,NA,NA
273070,Taal,16826,-3580,107666,Explosion,NA,NA,NA,NA
273070,Taal,16826,-3580,107667,Scoria,NA,NA,NA,NA
273070,Taal,16826,-3580,107668,Pyroclastic flow,NA,NA,NA,NA
273070,Taal,16826,-3580,107669,Caldera formation,Explosion,NA,NA,NA
273070,Taal,16827,1572,107671,Explosion,NA,NA,NA,NA
273070,Taal,16827,1572,107672,Property damage,NA,NA,NA,NA
273070,Taal,16827,1572,107673,Phreatomagmatic eruption,NA,NA,NA,NA
273070,Taal,16828,1591,107675,Phreatic activity,NA,NA,NA,NA
273070,Taal,16829,1608,107677,Explosion,Uncertain,NA,NA,NA
273070,Taal,16830,1634,107679,Explosion,Uncertain,NA,NA,NA
273070,Taal,16831,1635,107681,Explosion,Uncertain,NA,NA,NA
273070,Taal,16832,1641,107683,Ash,NA,NA,NA,NA
273070,Taal,16832,1641,107684,Phreatic activity,NA,NA,NA,NA
273070,Taal,16832,1641,107685,Property damage,NA,NA,NA,NA
273070,Taal,16833,1645,107687,Explosion,Uncertain,NA,NA,NA
273070,Taal,16833,1645,107688,Loud audible noises,NA,NA,NA,NA
273070,Taal,16834,1707,107690,Phreatic activity,NA,NA,NA,NA
273070,Taal,16834,1707,107691,Lightning,NA,NA,NA,NA
273070,Taal,16835,1709,107693,Explosion,NA,NA,NA,NA
273070,Taal,16835,1709,107694,Property damage,NA,NA,NA,NA
273070,Taal,16835,1709,107695,Phreatomagmatic eruption,NA,NA,NA,NA
273070,Taal,16840,1749,107696,Explosion,NA,NA,NA,NA
273070,Taal,16840,1749,107697,Ash,NA,NA,NA,NA
273070,Taal,16840,1749,107698,Pyroclastic flow,NA,NA,NA,NA
273070,Taal,16840,1749,107699,Property damage,NA,NA,NA,NA
273070,Taal,16840,1749,107700,Fatalities,NA,1749,NA,NA
273070,Taal,16840,1749,107701,Tsunami,NA,NA,NA,NA
273070,Taal,16840,1749,107702,Loud audible noises,NA,NA,NA,NA
273070,Taal,16840,1749,107703,Earthquakes (undefined),Before.,NA,NA,NA
273070,Taal,16840,1749,107704,Earthquakes (undefined),NA,NA,NA,NA
273070,Taal,16840,1749,107705,Deformation (deflation),NA,NA,NA,NA
273070,Taal,16840,1749,107706,Lightning,NA,NA,NA,NA
273070,Taal,16840,1749,107707,Phreatomagmatic eruption,NA,NA,NA,NA
273070,Taal,16841,1754,107711,Explosion,NA,NA,NA,NA
273070,Taal,16841,1754,107712,Ash,"violent, strong, or large",NA,NA,NA
273070,Taal,16841,1754,107713,Property damage,NA,NA,NA,NA
273070,Taal,16841,1754,107714,Fatalities,NA,1754,11,28
273070,Taal,16841,1754,107715,Tsunami,NA,NA,NA,NA
273070,Taal,16841,1754,107716,Evacuations,NA,NA,NA,NA
273070,Taal,16841,1754,107717,Loud audible noises,NA,NA,NA,NA
273070,Taal,16841,1754,107718,Earthquakes (undefined),NA,NA,NA,NA
273070,Taal,16841,1754,107719,Lightning,NA,NA,NA,NA
273070,Taal,16841,1754,107720,Pumice,NA,NA,NA,NA
273070,Taal,16841,1754,107721,Blocks,NA,NA,NA,NA
273070,Taal,16841,1754,107722,Fauna kill,Terrestrial.,NA,NA,NA
273070,Taal,16842,1790,107724,Explosion,Uncertain,NA,NA,NA
273070,Taal,16843,1808,107726,Explosion,NA,NA,NA,NA
273070,Taal,16843,1808,107727,Ash,NA,NA,NA,NA
273070,Taal,16843,1808,107728,Property damage,NA,NA,NA,NA
273070,Taal,16852,1911,107729,Lightning,NA,NA,NA,NA
273070,Taal,16852,1911,107730,Fauna kill,Terrestrial.,NA,NA,NA
273070,Taal,16853,1965,107732,Island formation,NA,NA,NA,NA
273070,Taal,16853,1965,107734,Ash,NA,NA,NA,NA
273070,Taal,16853,1965,107735,Scoria,NA,NA,NA,NA
273070,Taal,16853,1965,107736,Pyroclastic flow,NA,NA,NA,NA
273070,Taal,16853,1965,107737,Phreatic activity,NA,NA,NA,NA
273070,Taal,16853,1965,107738,Property damage,NA,NA,NA,NA
273070,Taal,16853,1965,107739,Fatalities,NA,1965,9,28
273070,Taal,16853,1965,107740,Tsunami,NA,NA,NA,NA
273070,Taal,16853,1965,107741,Cinder cone formation,NA,NA,NA,NA
273070,Taal,16853,1965,107742,Lightning,NA,NA,NA,NA
273070,Taal,16853,1965,107743,Pumice,NA,NA,NA,NA
273070,Taal,16853,1965,107744,Phreatomagmatic eruption,NA,NA,NA,NA
273070,Taal,16853,1965,107745,Fauna kill,Terrestrial.,NA,NA,NA
273070,Taal,16854,1966,107748,Explosion,NA,NA,NA,NA
273070,Taal,16854,1966,107749,Ash,NA,NA,NA,NA
273070,Taal,16854,1966,107750,Lapilli,NA,NA,NA,NA
273070,Taal,16854,1966,107751,Bombs,NA,NA,NA,NA
273070,Taal,16854,1966,107752,Phreatic activity,NA,NA,NA,NA
273070,Taal,16854,1966,107753,Property damage,NA,NA,NA,NA
273070,Taal,16854,1966,107754,Cinder cone formation,NA,NA,NA,NA
273070,Taal,16854,1966,107755,Volcanic tremor,NA,NA,NA,NA
273070,Taal,16854,1966,107756,Lightning,NA,NA,NA,NA
273070,Taal,16854,1966,107757,Phreatomagmatic eruption,NA,NA,NA,NA
273070,Taal,16854,1966,107758,Blocks,NA,NA,NA,NA
273070,Taal,16854,1966,107759,Fauna kill,Terrestrial.,NA,NA,NA
273070,Taal,16855,1967,107761,Island formation,NA,NA,NA,NA
273070,Taal,16859,1976,107762,Explosion,NA,NA,NA,NA
273070,Taal,16859,1976,107763,Ash,NA,NA,NA,NA
273070,Taal,16859,1976,107764,Phreatic activity,NA,NA,NA,NA
273070,Taal,16859,1976,107765,Property damage,NA,NA,NA,NA
273070,Taal,16859,1976,107766,Evacuations,NA,1976,8,31
273070,Taal,16859,1976,107767,Eruption cloud,NA,NA,NA,NA
273070,Taal,16859,1976,107768,Crater formation,Parasitic.,NA,NA,NA
273070,Taal,16859,1976,107769,Volcanic tremor,NA,NA,NA,NA
273070,Taal,16859,1976,107770,Blocks,NA,NA,NA,NA
273070,Taal,16860,1977,107772,Ash,NA,NA,NA,NA
273070,Taal,16860,1977,107773,Phreatic activity,weak or small,NA,NA,NA
273070,Taal,16860,1977,107774,Evacuations,NA,NA,NA,NA
273070,Taal,16860,1977,107775,Volcanic tremor,NA,NA,NA,NA
273083,Pinatubo,16862,-7460,107778,Explosion,NA,NA,NA,NA
273083,Pinatubo,16862,-7460,107779,Pyroclastic flow,NA,NA,NA,NA
273083,Pinatubo,16863,-7030,107780,Explosion,NA,NA,NA,NA
273083,Pinatubo,16863,-7030,107781,Pyroclastic flow,NA,NA,NA,NA
273083,Pinatubo,16864,-3550,107783,Explosion,NA,NA,NA,NA
273083,Pinatubo,16864,-3550,107784,Pyroclastic flow,NA,NA,NA,NA
273083,Pinatubo,16864,-3550,107785,Lahar or mudflow,NA,NA,NA,NA
273083,Pinatubo,16864,-3550,107786,Pumice,NA,NA,NA,NA
273083,Pinatubo,16865,-1050,107788,Explosion,NA,NA,NA,NA
273083,Pinatubo,16865,-1050,107789,Pyroclastic flow,NA,NA,NA,NA
273083,Pinatubo,16865,-1050,107790,Lahar or mudflow,NA,NA,NA,NA
273083,Pinatubo,16866,1450,107792,Explosion,NA,NA,NA,NA
273083,Pinatubo,16866,1450,107793,Pyroclastic flow,NA,NA,NA,NA
273083,Pinatubo,16866,1450,107794,Lava dome formation,NA,NA,NA,NA
273083,Pinatubo,16869,1993,107795,Earthquakes (undefined),NA,NA,NA,NA
273088,Ambalatungan Group,16870,1952,107796,Phreatic activity,Uncertain,NA,NA,NA
273088,Ambalatungan Group,16870,1952,107797,Fumarolic or solfataric,NA,NA,NA,NA
273088,Ambalatungan Group,16870,1952,107798,Fatalities,NA,1952,NA,NA
273088,Ambalatungan Group,16870,1952,107799,Lahar or mudflow,NA,NA,NA,NA
273090,Cagua,16871,1860,107801,Ash,NA,NA,NA,NA
273090,Cagua,16871,1860,107802,Pyroclastic flow,Uncertain,NA,NA,NA
273090,Cagua,16871,1860,107803,Phreatic activity,NA,NA,NA,NA
274010,Camiguin de Babuyanes,16872,1857,107806,Island formation,Uncertain,NA,NA,NA
274010,Camiguin de Babuyanes,16872,1857,107807,Phreatic activity,NA,NA,NA,NA
274020,Didicas,16873,1773,107809,Phreatic activity,NA,NA,NA,NA
274020,Didicas,16874,1856,107811,Island formation,ephemeral,NA,NA,NA
274020,Didicas,16874,1856,107812,Lava dome formation,NA,NA,NA,NA
274020,Didicas,16874,1856,107813,Spine formation,NA,NA,NA,NA
274020,Didicas,16875,1900,107815,Lava dome formation,NA,NA,NA,NA
274020,Didicas,16876,1952,107818,Island formation,NA,NA,NA,NA
274020,Didicas,16876,1952,107819,Explosion,NA,NA,NA,NA
274020,Didicas,16876,1952,107820,Ash,NA,NA,NA,NA
274020,Didicas,16876,1952,107821,Tephra,NA,NA,NA,NA
274020,Didicas,16876,1952,107822,Lava flow(s),NA,NA,NA,NA
274020,Didicas,16876,1952,107823,Lava dome formation,NA,NA,NA,NA
274020,Didicas,16876,1952,107824,Blocks,NA,NA,NA,NA
274020,Didicas,16877,1969,107826,Ash,NA,NA,NA,NA
274020,Didicas,16877,1969,107827,Phreatic activity,weak or small,NA,NA,NA
274060,Iraya,16892,470,107828,Pyroclastic flow,NA,NA,NA,NA
275001,Hainan Volcanic Field,16894,1883,107831,Explosion,NA,NA,NA,NA
275001,Hainan Volcanic Field,16894,1883,107832,Ash,NA,NA,NA,NA
275001,Hainan Volcanic Field,16895,1933,107834,Explosion,NA,NA,NA,NA
275001,Hainan Volcanic Field,16895,1933,107835,Lava fountains,NA,NA,NA,NA
275001,Hainan Volcanic Field,16895,1933,107836,Blocks,NA,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107840,Island formation,ephemeral,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107841,Explosion,NA,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107842,Scoria,NA,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107843,Lava flow(s),NA,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107844,Eruption cloud,NA,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107845,Earthquakes (undefined),Before.,NA,NA,NA
275060,"Cendres, Ile des",16896,1923,107846,Earthquakes (undefined),NA,NA,NA,NA
275070,Veteran,16898,1928,107849,Fumarolic or solfataric,Uncertain,NA,NA,NA
275110,Tengchong,16900,-5750,107851,Lava flow(s),NA,NA,NA,NA
275110,Tengchong,16901,1609,107854,Explosion,Uncertain,NA,NA,NA
275110,Tengchong,16901,1609,107855,Property damage,NA,NA,NA,NA
275110,Tengchong,16901,1609,107856,Fatalities,Uncertain,1609,NA,NA
275110,Tengchong,16901,1609,107857,Earthquakes (undefined),Before.,NA,NA,NA
275110,Tengchong,16901,1609,107858,Pumice,Uncertain,NA,NA,NA
275110,Tengchong,16901,1609,107859,Fauna kill,Terrestrial.,NA,NA,NA
282020,Io-Torishima,16917,1903,107862,Explosion,NA,NA,NA,NA
282020,Io-Torishima,16918,1959,107864,Explosion,NA,NA,NA,NA
282020,Io-Torishima,16918,1959,107865,Ash,NA,NA,NA,NA
282020,Io-Torishima,16918,1959,107866,Scoria,NA,NA,NA,NA
282020,Io-Torishima,16918,1959,107867,Fumarolic or solfataric,NA,NA,NA,NA
282020,Io-Torishima,16918,1959,107868,Evacuations,NA,NA,NA,NA
282020,Io-Torishima,16918,1959,107869,Eruption cloud,NA,NA,NA,NA
282020,Io-Torishima,16919,1967,107871,Phreatic activity,Uncertain,NA,NA,NA
282020,Io-Torishima,16920,1968,107873,Ash,weak or small,NA,NA,NA
282020,Io-Torishima,16920,1968,107874,Phreatic activity,weak or small,NA,NA,NA
282030,Suwanosejima,16921,1600,107875,Explosion,NA,NA,NA,NA
282030,Suwanosejima,16922,1813,107878,Explosion,NA,NA,NA,NA
282030,Suwanosejima,16922,1813,107879,Ash,NA,NA,NA,NA
