volcano_number,volcano_name,eruption_number,eruption_category,area_of_activity,vei,start_year,start_month,start_day,evidence_method_dating,end_year,end_month,end_day,latitude,longitude
251030,Karkar,14948,Confirmed Eruption,SE foot of Bagiai,2,1979,1,12,Historical Observations,1979,8,9,-4.649,145.964
285040,Shikotsu,18632,Confirmed Eruption,Tarumai (SE foot of summit dome),1,1978,12,12,Historical Observations,1979,5,11,42.688,141.38
284120,Ioto,18414,Confirmed Eruption,West side (Asodai),1,1978,12,11,Historical Observations,1978,12,11,24.751,141.289
257050,Lopevi,15312,Confirmed Eruption,Summit and NW flank,2,1978,11,22,Historical Observations,1979,3,16,-16.507,168.346
284096,Nishinoshima,18360,Uncertain Eruption,6.5 km NW of Nishino-shima,0,1978,11,16,NA,1979,7,2,27.247,140.874
313020,Iliamna,20288,Discredited Eruption,NA,NA,1978,11,7,NA,1978,11,7,60.032,-153.09
221126,Ardoukoba,13946,Confirmed Eruption,NA,1,1978,11,7,Historical Observations,1978,11,14,11.58,42.47
311320,Akutan,20027,Confirmed Eruption,NA,2,1978,9,25,Historical Observations,1978,10,16,54.134,-165.986
345040,Poas,11178,Confirmed Eruption,NA,1,1978,9,22,Historical Observations,1978,12,16,10.2,-84.233
300250,Bezymianny,19352,Confirmed Eruption,NA,2,1978,9,8,Historical Observations,NA,NA,NA,55.972,160.595
284133,Fukujin,18437,Uncertain Eruption,NA,0,1978,8,24,NA,1978,8,25,21.93,143.47
353010,Fernandina,11670,Confirmed Eruption,NW caldera bench,2,1978,8,8,Historical Observations,1978,8,26,-0.37,-91.55
273010,Bulusan,16764,Confirmed Eruption,NA,2,1978,7,29,Historical Observations,1978,8,14,12.769,124.056
290030,Chachadake [Tiatia],18742,Confirmed Eruption,NA,2,1978,7,20,Historical Observations,NA,NA,NA,44.353,146.252
262000,Krakatau,15612,Confirmed Eruption,Anak Krakatau,1,1978,7,10,Historical Observations,1978,11,16,-6.102,105.423
272020,Kanlaon,16734,Confirmed Eruption,NA,2,1978,6,27,Historical Observations,1978,9,2,10.412,123.132
255060,Kavachi,15167,Confirmed Eruption,NA,2,1978,6,21,Historical Observations,1978,7,22,-8.991,157.979
358060,Lautaro,12321,Confirmed Eruption,NA,1,1978,6,16,Historical Observations,NA,NA,NA,-49.019,-73.504
285040,Shikotsu,18631,Confirmed Eruption,Tarumai (SE foot of summit dome),1,1978,5,14,Historical Observations,1978,5,17,42.688,141.38
252120,Ulawun,15053,Confirmed Eruption,"Summit, lower east flank",3,1978,5,7,Historical Observations,1978,5,14,-5.05,151.33
211060,Etna,13804,Confirmed Eruption,"SE Crater, SE and ENE flanks (3050-1675 m)",2,1978,4,29,Historical Observations,1978,11,30,37.748,14.999
344120,Concepcion,11066,Confirmed Eruption,NA,2,1978,3,30,Historical Observations,1978,5,16,11.538,-85.622
273030,Mayon,16805,Confirmed Eruption,NA,2,1978,3,7,Historical Observations,1978,9,16,13.257,123.685
241050,Okataina,14525,Confirmed Eruption,"Waimangu (Raupo Pond, Inferno Crater)",1,1978,2,23,Historical Observations,1978,2,23,-38.12,176.5
267020,Karangetang,16529,Confirmed Eruption,NA,1,1978,2,22,Historical Observations,1978,12,18,2.781,125.407
242050,Monowai,14706,Confirmed Eruption,NA,0,1978,2,16,Hydrophonic,1978,7,16,-25.887,-177.188
311360,Shishaldin,20087,Confirmed Eruption,NA,2,1978,2,8,Historical Observations,1978,2,9,54.756,-163.97
311340,Westdahl,20044,Confirmed Eruption,South of Westdahl Peak (1450 m),3,1978,2,4,Historical Observations,1978,2,9,54.516,-164.65
284131,Minami-Hiyoshi,18427,Uncertain Eruption,NA,0,1978,1,26,NA,1978,3,24,23.5,141.935
263340,Raung,16145,Confirmed Eruption,NA,1,1978,1,16,Historical Observations,1979,12,16,-8.119,114.056
274020,Didicas,16878,Confirmed Eruption,NNE side,2,1978,1,6,Historical Observations,1978,1,9,19.077,122.202
345040,Poas,11177,Confirmed Eruption,NA,2,1977,12,18,Historical Observations,1978,6,15,10.2,-84.233
341040,Colima,10460,Confirmed Eruption,NA,1,1977,12,16,Historical Observations,1982,6,16,19.514,-103.62
333060,Macdonald,10315,Confirmed Eruption,NA,0,1977,12,10,Hydrophonic,1977,12,15,-28.98,-140.25
283180,Azumayama,17937,Confirmed Eruption,Issaikyo (Oana),1,1977,12,7,Historical Observations,1977,12,7,37.735,140.244
266110,Mahawu,16470,Confirmed Eruption,NA,0,1977,11,16,Historical Observations,NA,NA,NA,1.352,124.865
360160,Kick 'em Jenny,12465,Confirmed Eruption,NA,0,1977,11,11,Hydrophonic,NA,NA,NA,12.3,-61.64
233020,"Fournaise, Piton de la",14368,Confirmed Eruption,"ENE flank (2050-2200 m, 1850-1920 m)",1,1977,10,24,Historical Observations,1977,11,17,-21.244,55.708
242050,Monowai,14705,Confirmed Eruption,NA,0,1977,10,17,Historical Observations,1977,10,27,-25.887,-177.188
284080,Sumisujima,18339,Uncertain Eruption,NA,0,1977,10,16,NA,1977,10,16,31.44,140.051
344020,San Cristobal,10883,Confirmed Eruption,NA,2,1977,10,16,Historical Observations,1977,10,16,12.702,-87.004
284133,Fukujin,18436,Uncertain Eruption,NA,0,1977,10,14,NA,1978,3,24,21.93,143.47
273070,Taal,16860,Confirmed Eruption,SW flank (near Mt. Tabaro),2,1977,10,3,Historical Observations,1977,11,12,14.002,120.993
332010,Kilauea,10114,Confirmed Eruption,East rift zone (near Kalalua Crater),0,1977,9,13,Historical Observations,1977,10,1,19.421,-155.287
342090,Fuego,10730,Confirmed Eruption,NA,2,1977,9,11,Historical Observations,1979,8,8,14.473,-90.88
257040,Ambrym,15279,Confirmed Eruption,NA,2,1977,8,16,Historical Observations,1977,9,30,-16.25,168.12
285030,Toya,18601,Confirmed Eruption,Usu-Shinzan,3,1977,8,7,Historical Observations,1982,3,16,42.544,140.839
300260,Klyuchevskoy,19460,Confirmed Eruption,"Summit, NE flank (1700 m)",3,1977,8,2,Historical Observations,1980,3,12,56.056,160.642
255060,Kavachi,15166,Confirmed Eruption,NA,1,1977,7,17,Historical Observations,1977,7,22,-8.991,157.979
241100,Ruapehu,14645,Confirmed Eruption,NA,2,1977,7,16,Historical Observations,1979,1,17,-39.28,175.57
241080,Tongariro,14605,Confirmed Eruption,Ngauruhoe,1,1977,7,4,Historical Observations,1977,7,4,-39.157,175.632
263340,Raung,16144,Confirmed Eruption,NA,2,1977,6,9,Historical Observations,1977,6,30,-8.119,114.056
345040,Poas,11176,Confirmed Eruption,NA,1,1977,5,16,Historical Observations,1977,7,16,10.2,-84.233
373080,Krafla,12949,Confirmed Eruption,3 km north of Leirhnjúkur,1,1977,4,27,Historical Observations,1977,9,8,65.715,-16.728
242050,Monowai,14704,Confirmed Eruption,NA,0,1977,4,16,Hydrophonic,1977,4,16,-25.887,-177.188
257020,Gaua,15227,Confirmed Eruption,Mt. Garat,2,1977,4,13,Historical Observations,1977,4,13,-14.27,167.5
282110,Asosan,17338,Confirmed Eruption,Naka-dake,2,1977,4,11,Historical Observations,1978,8,16,32.884,131.104
233010,Karthala,14203,Confirmed Eruption,SW flank,1,1977,4,5,Historical Observations,1977,4,10,-11.75,43.38
344120,Concepcion,11065,Confirmed Eruption,NA,2,1977,4,4,Historical Observations,1977,5,3,11.538,-85.622
312131,Ukinrek Maars,20206,Confirmed Eruption,West and East Ukinrek Maars,3,1977,3,30,Historical Observations,1977,4,9,57.832,-156.51
300250,Bezymianny,19351,Confirmed Eruption,NA,3,1977,3,25,Historical Observations,NA,NA,NA,55.972,160.595
233020,"Fournaise, Piton de la",14367,Confirmed Eruption,"NE and SE of Dolomieu, NE rift zone",0,1977,3,24,Historical Observations,1977,4,16,-21.244,55.708
353010,Fernandina,11669,Confirmed Eruption,SE caldera bench,1,1977,3,23,Historical Observations,1977,3,27,-0.37,-91.55
351060,Purace,11339,Confirmed Eruption,NA,2,1977,3,19,Historical Observations,1977,3,28,2.32,-76.4
311180,Seguam,19780,Confirmed Eruption,Pyre Peak (2.5 km SE of summit),1,1977,3,6,Historical Observations,1977,3,8,52.315,-172.51
342090,Fuego,10729,Confirmed Eruption,NA,1,1977,3,3,Historical Observations,1977,4,19,14.473,-90.88
345060,Irazu,11231,Confirmed Eruption,NA,1,1977,3,3,Historical Observations,NA,NA,NA,9.979,-83.852
255060,Kavachi,15165,Confirmed Eruption,NA,1,1977,2,22,Historical Observations,NA,NA,NA,-8.991,157.979
257070,Kuwae,15348,Uncertain Eruption,Karua,0,1977,2,1,NA,NA,NA,NA,-16.829,168.536
357120,Villarrica,12166,Confirmed Eruption,NA,1,1977,1,26,Historical Observations,1977,1,30,-39.42,-71.93
257040,Ambrym,15278,Confirmed Eruption,NA,2,1977,1,20,Historical Observations,1977,1,28,-16.25,168.12
360160,Kick 'em Jenny,12464,Confirmed Eruption,NA,0,1977,1,14,Hydrophonic,1977,1,14,12.3,-61.64
223030,Nyiragongo,14101,Confirmed Eruption,"North, south, and west flanks",1,1977,1,10,Historical Observations,1977,1,10,-1.52,29.25
223020,Nyamuragira,14068,Confirmed Eruption,SSW flank (Murara and Harakandi),1,1976,12,23,Historical Observations,1977,6,15,-1.408,29.2
284131,Minami-Hiyoshi,18426,Uncertain Eruption,Hiyoshi-Okinoba (also 23.48 N 141.67 E),0,1976,12,20,NA,1977,3,28,23.5,141.935
241040,Whakaari/White Island,14487,Confirmed Eruption,"Christmas, Gibrus, and 1978 craters",3,1976,12,18,Historical Observations,1982,1,29,-37.52,177.18
343100,San Miguel,10862,Confirmed Eruption,NA,1,1976,12,2,Historical Observations,1977,3,1,13.434,-88.269
258010,Matthew Island,15362,Uncertain Eruption,NA,1,1976,11,27,NA,NA,NA,NA,-22.33,171.32
344040,Telica,10929,Confirmed Eruption,NA,1,1976,11,3,Historical Observations,1978,1,16,12.606,-86.84
233020,"Fournaise, Piton de la",14366,Confirmed Eruption,North of Dolomieu (2250-2330 m),1,1976,11,2,Historical Observations,1976,11,4,-21.244,55.708
311320,Akutan,20025,Confirmed Eruption,NA,2,1976,10,15,Historical Observations,1977,5,9,54.134,-165.986
290240,Sarychev Peak,18816,Confirmed Eruption,NA,2,1976,9,23,Historical Observations,1976,10,2,48.092,153.2
267020,Karangetang,16528,Confirmed Eruption,South flank (1100 m) and summit,2,1976,9,15,Historical Observations,1977,9,16,2.781,125.407
241100,Ruapehu,14644,Confirmed Eruption,NA,1,1976,9,12,Historical Observations,1976,11,22,-39.28,175.57
273070,Taal,16859,Confirmed Eruption,SW flank (near Mt. Tabaro),2,1976,9,3,Historical Observations,1976,10,17,14.002,120.993
344020,San Cristobal,10882,Confirmed Eruption,NA,1,1976,8,29,Historical Observations,1976,8,29,12.702,-87.004
255060,Kavachi,15164,Confirmed Eruption,NA,1,1976,8,24,Historical Observations,1976,10,13,-8.991,157.979
241080,Tongariro,14604,Confirmed Eruption,Ngauruhoe,1,1976,8,23,Historical Observations,1976,8,28,-39.157,175.632
284080,Sumisujima,18338,Uncertain Eruption,NA,0,1976,8,16,NA,1976,8,16,31.44,140.051
284133,Fukujin,18435,Uncertain Eruption,21.95 N 143.45 E,0,1976,8,2,NA,1977,4,21,21.93,143.47
284130,Fukutoku-Oka-no-Ba,17599,Uncertain Eruption,NA,0,1976,8,2,NA,1985,12,23,24.285,141.481
360060,Soufriere Guadeloupe,12368,Confirmed Eruption,SE side of summit (Gouffre Tarissan),2,1976,7,8,Historical Observations,1977,3,1,16.044,-61.664
311161,Korovin,19758,Uncertain Eruption,NA,NA,1976,7,2,NA,NA,NA,NA,52.381,-174.166
345040,Poas,11175,Confirmed Eruption,NA,2,1976,6,21,Historical Observations,1976,11,16,10.2,-84.233
263340,Raung,16143,Confirmed Eruption,NA,2,1976,6,7,Historical Observations,1976,11,21,-8.119,114.056
257050,Lopevi,15311,Confirmed Eruption,NA,1,1976,5,1,Historical Observations,1976,9,5,-16.507,168.346
282050,Kuchinoerabujima,16978,Confirmed Eruption,Shindake,2,1976,4,2,Historical Observations,1976,4,2,30.443,130.217
264010,Batur,16203,Uncertain Eruption,NA,1,1976,3,26,NA,1976,3,26,-8.242,115.375
300250,Bezymianny,19350,Confirmed Eruption,NA,2,1976,3,25,Historical Observations,NA,NA,NA,55.972,160.595
344020,San Cristobal,10881,Confirmed Eruption,NA,1,1976,3,9,Historical Observations,1976,3,16,12.702,-87.004
264250,Iliwerung,16347,Uncertain Eruption,Hobal (submarine vent on SE flank),0,1976,3,8,NA,NA,NA,NA,-8.53,123.57
241100,Ruapehu,14643,Confirmed Eruption,NA,1,1976,3,6,Historical Observations,1976,3,6,-39.28,175.57
283120,Kusatsu-Shiranesan,17842,Confirmed Eruption,NE corner of Mizu-gama Crater,1,1976,3,2,Historical Observations,1976,3,2,36.618,138.528
284131,Minami-Hiyoshi,18425,Uncertain Eruption,NA,0,1976,2,16,NA,NA,NA,NA,23.5,141.935
313010,Augustine,20272,Confirmed Eruption,NA,4,1976,1,22,Historical Observations,1977,5,14,59.363,-153.43
311360,Shishaldin,20086,Confirmed Eruption,NA,2,1976,1,16,Historical Observations,1976,9,28,54.756,-163.97
284120,Ioto,18413,Confirmed Eruption,West side (Asodai),1,1976,1,16,Historical Observations,NA,NA,NA,24.751,141.289
257020,Gaua,15226,Confirmed Eruption,Mt. Garat,2,1976,1,15,Historical Observations,NA,NA,NA,-14.27,167.5
352010,Reventador,11445,Confirmed Eruption,NA,2,1976,1,4,Historical Observations,1976,5,16,-0.077,-77.656
251050,Long Island,14964,Confirmed Eruption,Motmot,1,1976,1,2,Historical Observations,NA,NA,NA,-5.358,147.12
331021,Axial Seamount,20922,Confirmed Eruption,NA,0,1976,1,1,Historical Observations,1982,NA,NA,45.95,-130
373080,Krafla,12948,Confirmed Eruption,1.5-2.5 km north of Leirhnjúkur,0,1975,12,20,Historical Observations,1975,12,20,65.715,-16.728
341040,Colima,10469,Confirmed Eruption,NA,2,1975,12,11,Historical Observations,1976,6,20,19.514,-103.62
332010,Kilauea,10113,Confirmed Eruption,"Kilauea Caldera, Halemaumau",0,1975,11,29,Historical Observations,1975,11,29,19.421,-155.287
284134,Kasuga 1,18443,Uncertain Eruption,21.78 N 143.71 E,0,1975,11,16,NA,NA,NA,NA,21.765,143.71
266100,Lokon-Empung,16455,Confirmed Eruption,Tompaluan,2,1975,11,16,Historical Observations,1980,7,2,1.358,124.792
233020,"Fournaise, Piton de la",14365,Confirmed Eruption,Dolomieu and SE flank (1320-2350 m),1,1975,11,4,Historical Observations,1976,4,6,-21.244,55.708
241100,Ruapehu,14642,Confirmed Eruption,NA,1,1975,10,17,Historical Observations,1975,10,17,-39.28,175.57
282110,Asosan,17337,Confirmed Eruption,Naka-dake,1,1975,10,16,Historical Observations,1976,1,13,32.884,131.104
284090,Izu-Torishima,18371,Confirmed Eruption,9 km S of Torishima,2,1975,10,2,Historical Observations,NA,NA,NA,30.484,140.303
311240,Cleveland,19807,Uncertain Eruption,NA,NA,1975,9,16,NA,NA,NA,NA,52.825,-169.944
311360,Shishaldin,20085,Confirmed Eruption,NA,2,1975,9,13,Historical Observations,1975,10,26,54.756,-163.97
312030,Pavlof,20141,Confirmed Eruption,NA,2,1975,9,13,Historical Observations,1977,3,16,55.417,-161.894
284131,Minami-Hiyoshi,18424,Confirmed Eruption,23.50 N 141.92 E,0,1975,8,25,Historical Observations,NA,NA,NA,23.5,141.935
332000,Loihi,20729,Uncertain Eruption,NA,0,1975,8,24,NA,1975,11,16,18.92,-155.27
255060,Kavachi,15163,Confirmed Eruption,NA,1,1975,8,16,Historical Observations,NA,NA,NA,-8.991,157.979
284080,Sumisujima,18337,Uncertain Eruption,NA,0,1975,8,13,NA,1975,9,26,31.44,140.051
332020,Mauna Loa,10225,Confirmed Eruption,"Mokuaweoweo and NE and SW rift zones,",0,1975,7,5,Historical Observations,1975,7,6,19.475,-155.608
284096,Nishinoshima,18359,Uncertain Eruption,NA,0,1975,7,2,NA,1977,7,2,27.247,140.874
284091,Sofugan,18357,Uncertain Eruption,NA,0,1975,7,2,NA,NA,NA,NA,29.794,140.342
390070,Southern Thule,13201,Confirmed Eruption,South flank of Bellinghausen Island,1,1975,7,2,Historical Observations,NA,NA,NA,-59.442,-27.225
300240,Tolbachik,19323,Confirmed Eruption,South flank (18 & 28 km from summit),4,1975,6,28,Historical Observations,1976,12,10,55.832,160.326
342090,Fuego,10728,Confirmed Eruption,NA,1,1975,5,28,Historical Observations,1975,10,21,14.473,-90.88
344040,Telica,10928,Confirmed Eruption,NA,0,1975,5,16,Historical Observations,1976,3,16,12.606,-86.84
284210,Esmeralda Bank,18543,Uncertain Eruption,NA,0,1975,4,26,NA,1975,4,29,15,145.25
241100,Ruapehu,14641,Confirmed Eruption,NA,2,1975,4,24,Historical Observations,1975,4,27,-39.28,175.57
262000,Krakatau,15611,Confirmed Eruption,Anak Krakatau,2,1975,3,27,Historical Observations,1975,10,26,-6.102,105.423
263340,Raung,16142,Confirmed Eruption,NA,1,1975,3,16,Historical Observations,1975,5,16,-8.119,114.056
257050,Lopevi,15310,Confirmed Eruption,Summit and NW flank,2,1975,3,6,Historical Observations,1975,6,23,-16.507,168.346
211060,Etna,13803,Confirmed Eruption,North flank (2625 m),1,1975,2,24,Historical Observations,1975,8,29,37.748,14.999
241080,Tongariro,14603,Confirmed Eruption,Ngauruhoe,3,1975,2,12,Historical Observations,1975,2,23,-39.157,175.632
261140,Marapi,15468,Confirmed Eruption,"Verbeek Crater, B and C Craters",2,1975,1,16,Historical Observations,1979,9,11,-0.38,100.474
332010,Kilauea,10112,Confirmed Eruption,SW rift zone (1095 m),0,1974,12,31,Historical Observations,1974,12,31,19.421,-155.287
251030,Karkar,14947,Confirmed Eruption,Bagiai,2,1974,12,30,Historical Observations,1975,6,26,-4.649,145.964
284130,Fukutoku-Oka-no-Ba,17598,Confirmed Eruption,NA,2,1974,12,24,Historical Observations,1975,11,13,24.285,141.481
257060,Epi,15094,Uncertain Eruption,Epi A and Epi B,0,1974,11,16,NA,1974,11,16,-16.68,168.37
255060,Kavachi,15162,Confirmed Eruption,NA,1,1974,11,12,Historical Observations,1974,12,12,-8.991,157.979
251070,Ritter Island,14974,Confirmed Eruption,600-900 m W of Ritter Island,1,1974,10,17,Historical Observations,1974,10,17,-5.519,148.115
342090,Fuego,10727,Confirmed Eruption,NA,4,1974,10,10,Historical Observations,1974,12,4,14.473,-90.88
211060,Etna,13801,Confirmed Eruption,NE Crater,2,1974,9,29,Historical Observations,1978,3,29,37.748,14.999
332010,Kilauea,10111,Confirmed Eruption,Kilauea Caldera (Halemaumau and to SW),0,1974,9,19,Historical Observations,1974,9,19,19.421,-155.287
345040,Poas,11174,Confirmed Eruption,NA,2,1974,9,11,Historical Observations,1975,2,16,10.2,-84.233
241040,Whakaari/White Island,14486,Confirmed Eruption,"SE of Donald Mound,",2,1974,9,8,Historical Observations,NA,NA,NA,-37.52,177.18
360160,Kick 'em Jenny,12463,Confirmed Eruption,NA,0,1974,9,5,Historical Observations,1974,9,6,12.3,-61.64
312030,Pavlof,20140,Confirmed Eruption,NA,3,1974,9,1,Historical Observations,1975,1,13,55.417,-161.894
222120,"Lengai, Ol Doinyo",14022,Discredited Eruption,NA,NA,1974,8,16,NA,1974,9,16,-2.764,35.914
283090,Niigata-Yakeyama,17546,Confirmed Eruption,WNW and NNE side of lava dome,2,1974,7,28,Historical Observations,1974,7,28,36.921,138.036
222010,Central Island,13959,Uncertain Eruption,East side of Central Island,1,1974,7,22,NA,1974,7,27,3.496,36.04
332010,Kilauea,10110,Confirmed Eruption,"Kilauea Caldera, Keanakakoi",0,1974,7,19,Historical Observations,1974,7,22,19.421,-155.287
355100,Lascar,11862,Uncertain Eruption,NA,1,1974,7,16,NA,1974,9,16,-23.37,-67.73
312160,Trident,20236,Confirmed Eruption,SW flank,3,1974,7,15,Historical Observations,NA,NA,NA,58.236,-155.1
284080,Sumisujima,18336,Uncertain Eruption,NA,0,1974,7,6,NA,1974,7,6,31.44,140.051
290030,Chachadake [Tiatia],18741,Discredited Eruption,NA,NA,1974,7,2,NA,1975,7,2,44.353,146.252
351080,Galeras,11371,Confirmed Eruption,NA,1,1974,7,2,Historical Observations,1983,7,2,1.22,-77.37
263340,Raung,16141,Confirmed Eruption,NA,2,1974,6,15,Historical Observations,1974,7,17,-8.119,114.056
282050,Kuchinoerabujima,16977,Confirmed Eruption,Shindake,1,1974,6,3,Historical Observations,1974,6,3,30.443,130.217
263180,Slamet,15257,Uncertain Eruption,NA,2,1974,5,29,NA,1974,5,29,-7.242,109.208
300260,Klyuchevskoy,19459,Confirmed Eruption,Summit and SW flank (3400-3600 m),3,1974,4,8,Historical Observations,1974,12,16,56.056,160.642
312030,Pavlof,20139,Confirmed Eruption,NA,1,1974,3,12,Historical Observations,1974,3,24,55.417,-161.894
264010,Batur,16202,Confirmed Eruption,Batur III,2,1974,3,12,Historical Observations,1974,4,16,-8.242,115.375
251020,Manam,14927,Confirmed Eruption,"South Crater, Main Crater",3,1974,3,4,Historical Observations,1999,11,9,-4.08,145.037
345060,Irazu,11230,Discredited Eruption,NA,NA,1974,3,2,NA,1974,3,7,9.979,-83.852
283220,Chokaisan,18034,Confirmed Eruption,"E side of Shinzan, W of Kojin-yama",1,1974,3,1,Historical Observations,1974,4,30,39.099,140.049
284010,Izu-Oshima,18241,Confirmed Eruption,Mihara-yama,1,1974,2,28,Historical Observations,1974,6,20,34.724,139.394
261230,Dempo,15572,Confirmed Eruption,NA,2,1974,2,26,Historical Observations,1974,10,20,-4.016,103.121
311120,Great Sitkin,19739,Confirmed Eruption,NA,2,1974,2,19,Historical Observations,1974,9,16,52.076,-176.13
243100,Fonualei,14784,Uncertain Eruption,NA,1,1974,2,16,NA,NA,NA,NA,-18.023,-174.317
251030,Karkar,14946,Confirmed Eruption,Bagiai,2,1974,2,14,Historical Observations,1974,8,8,-4.649,145.964
311320,Akutan,20024,Confirmed Eruption,West flank ?,2,1974,2,11,Historical Observations,NA,NA,NA,54.134,-165.986
257070,Kuwae,15347,Confirmed Eruption,Karua,0,1974,2,4,Historical Observations,1974,9,16,-16.829,168.536
211060,Etna,13800,Confirmed Eruption,West flank (1670 m and 1650 m),2,1974,1,30,Historical Observations,1974,3,29,37.748,14.999
257050,Lopevi,15309,Confirmed Eruption,Summit and NW flank,2,1974,1,16,Historical Observations,1974,10,7,-16.507,168.346
