source,source_id,source_site_name,site_name,latitude,longitude,phase,phase_description,phase_code,age_start,age_end,taxon_source,n,prop,reference,taxon_detail,taxon,genus,family,category,founder_crop,edibility,grass_type,legume_type
ORIGINS,10238–10238,Abu Hureyra,Abu Hureyra,35.87,38.4,Period 2B,"Based on de Moulins 1997 (Pg.97). Covers period 2B, which includes Trench-Phases: B2-7, D1-5, E4 & G2. Dates from Moore et al 2000 (Pg 493) - BP dates + 2000 years",ABHU-MPPNB,8250,7250,Triticum monococcum,1,6.98421567257997e-5,DeMoulins97,Triticum monococcum,Triticum spp. (incl. boeoticum/monococcum),Triticum,Poaceae,Grasses,einkorn wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,8465–11626,Abu Hureyra,Abu Hureyra,35.87,38.4,Period 2B,"Based on de Moulins 1997 (Pg.97). Covers period 2B, which includes Trench-Phases: B2-7, D1-5, E4 & G2. Dates from Moore et al 2000 (Pg 493) - BP dates + 2000 years",ABHU-MPPNB,8250,7250,Triticum monococcum/boeoticum,49,0.00342226567956418,DeMoulins97,Triticum sp.,Triticum spp. (incl. boeoticum/monococcum),Triticum,Poaceae,Grasses,einkorn wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,10383–10383,Abu Hureyra,Abu Hureyra,35.87,38.4,Period 2B,"Based on de Moulins 1997 (Pg.97). Covers period 2B, which includes Trench-Phases: B2-7, D1-5, E4 & G2. Dates from Moore et al 2000 (Pg 493) - BP dates + 2000 years",ABHU-MPPNB,8250,7250,Urtica urens,1,6.98421567257997e-5,DeMoulins97,Urtica urens,Urtica spp. (incl. urens),Urtica,Urticaceae,Wild plants,NA,NA,NA,NA
ORIGINS,9426–9426,Abu Hureyra,Abu Hureyra,35.87,38.4,Period 2B,"Based on de Moulins 1997 (Pg.97). Covers period 2B, which includes Trench-Phases: B2-7, D1-5, E4 & G2. Dates from Moore et al 2000 (Pg 493) - BP dates + 2000 years",ABHU-MPPNB,8250,7250,Vicia ervilia,1,6.98421567257997e-5,DeMoulins97,Vicia ervilia,Vicia ervilia,Vicia,Fabaceae,Pulses,bitter vetch,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,8517–8517,Abu Hureyra,Abu Hureyra,35.87,38.4,Period 2B,"Based on de Moulins 1997 (Pg.97). Covers period 2B, which includes Trench-Phases: B2-7, D1-5, E4 & G2. Dates from Moore et al 2000 (Pg 493) - BP dates + 2000 years",ABHU-MPPNB,8250,7250,Vicia faba,1,6.98421567257997e-5,DeMoulins97,Vicia faba,Vicia faba,Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,10231–10942,Abu Hureyra,Abu Hureyra,35.87,38.4,Period 2B,"Based on de Moulins 1997 (Pg.97). Covers period 2B, which includes Trench-Phases: B2-7, D1-5, E4 & G2. Dates from Moore et al 2000 (Pg 493) - BP dates + 2000 years",ABHU-MPPNB,8250,7250,Vitis sylvestris,6,4.1905294035479815e-4,DeMoulins97,Vitis sylvestris,"Vitis spp. (incl. sylvestris, vinifera)",Vitis,Vitaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,5805–5805,Ain Ghazal,Ain Ghazal,31.98,35.97,middle/late PPNB,NA,AIGH M/L-PPNB,10276,8582,Linum,1,1,Donaldson85,Linum sp.,"Linum spp. (incl. bienne, usitatissimum, mucronatum, strictum)",Linum,Linaceae,Wild plants,flax,Edible seed/fruit,NA,NA
ORIGINS,114612–114626,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Avena,8,0.00575539568345323,Lucas2011,Avena sp.,"Avena spp. (incl. barbata, clauda, fatua, sativa, sterilis, wiestii)",Avena,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,114627–114627,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Bolboschoenus maritimus,1,7.194244604316547e-4,Lucas2011,Bolboschoenus maritimus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Bolboschoenus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,114629–114629,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Brassica/Sinapis,1,7.194244604316547e-4,Lucas2011,NA,Brassicaceae indet. (edible),NA,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,114661–114661,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Bromus,1,7.194244604316547e-4,Lucas2011,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,114614–114638,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Hordeum vulgare,65,0.04676258992805755,Lucas2011,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,114652–114671,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Lens,3,0.00215827338129496,Lucas2011,Lens sp.,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,114615–114621,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Lolium,12,0.00863309352517985,Lucas2011,Lolium sp.,"Lolium spp. (incl. perenne, persicum, remotum, rigidum, temulentum)",Lolium,Poaceae,Grasses,NA,NA,Large/medium-seeded,NA
ORIGINS,114670–114670,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Malva,1,7.194244604316547e-4,Lucas2011,Malva sp.,"Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)",Malva,Malvaceae,Wild plants,NA,NA,NA,NA
ORIGINS,114658–114658,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Olea,1,7.194244604316547e-4,Lucas2011,Olea sp.,Olea spp. (incl. europaea),Olea,Oleaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,114622–114643,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Pistacia,2,0.0014388489208633,Lucas2011,Pistacia sp.,"Pistacia spp. (incl. atlantica, lentiscus, palaestina, terebinthus, vera)",Pistacia,Anacardiaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,114651–114651,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Pisum,1,7.194244604316547e-4,Lucas2011,Pisum sp.,"Pisum spp. (incl. elatius, sativum)",Pisum,Fabaceae,Pulses,pea,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,114644–114644,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Stipa,1,7.194244604316547e-4,Lucas2011,Stipa sp.,"Stipa spp. (incl. capensis, gigantea)",Stipa,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,114616–114676,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Triticum monococcum,363,0.26115107913669067,Lucas2011,Triticum monococcum,Triticum spp. (incl. boeoticum/monococcum),Triticum,Poaceae,Grasses,einkorn wheat,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,114655–114655,Ais Yiorkis,Ais Giorkis,34.92,32.56,Site Cypro-PPNB,"Phase for whole site based on radiocarbon dates in Lucas2011. Levels are reported for the site, but no date ranges are given. Approx. start and end dates refer to 1SD range of summed probability of dariocarbon determinations (Lucas2011).",AIYI-PPNB,9550,9450,Vicia,1,7.194244604316547e-4,Lucas2011,Vicia sp.,Vicia sp. (indet.),Vicia,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2295–18104,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Ajuga,3,9.92388381116834e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Ajuga sp.,Ajuga spp. (incl. iva),Ajuga,Lamiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2204–18924,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Alkanna,23,7.608310921895727e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Alkanna sp.,Alkanna spp. (incl. orientalis),Alkanna,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2137–18694,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Amygdaloideae,7,2.3155728892726129e-4,VanZeistDeRoller95;ZeistRoller03Asikli,NA,"Amygdalus spp. (incl. communis, korshinskyi, webii)",NA,Rosaceae,Fruits/nuts,NA,Edible seed/fruit,NA,NA
ORIGINS,2303–2303,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Bellevalia,1,3.307961270389446e-5,VanZeistDeRoller95,Bellevalia sp.,Bellevalia sp.,Bellevalia,Asparagaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2285–18349,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Bolboschoenus maritimus,2,6.615922540778893e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Bolboschoenus maritimus,"Bolboschoenus spp. (incl. glaucus, maritimus)",Bolboschoenus,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2282–18518,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Brassicaceae,2,6.615922540778893e-5,VanZeistDeRoller95;ZeistRoller03Asikli,NA,Brassicaceae indet. (edible),NA,Brassicaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2152–18642,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Bromus,7,2.3155728892726129e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Bromus sp.,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,2286–18244,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Bromus sterilis,4,1.3231845081557785e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Bromus sterilis,"Bromus spp. (incl. arvensis, danthoniae, diandrus, hordeaceus, secalinus, sterilis, tectorum)",Bromus,Poaceae,Grasses,NA,NA,Small/medium-seeded,NA
ORIGINS,2138–18936,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Buglossoides arvensis,5802,0.19192791290799568,VanZeistDeRoller95;ZeistRoller03Asikli,Buglossoides arvensis,"Buglossoides spp. (incl. arvensis, tenuiflora)",Buglossoides,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2283–18607,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Carex divisa,8,2.646369016311557e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Carex divisa,"Carex spp. (incl. divisa, divulsa)",Carex,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2136–18942,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Celtis,21166,0.7001630824906302,VanZeistDeRoller95;ZeistRoller03Asikli,Celtis sp.,"Celtis spp. (incl. australis, tournefortii)",Celtis,Cannabaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2279–18717,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Chenopodium,2,6.615922540778893e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Chenopodium sp.,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2242–18898,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Chenopodium album,26,8.60069930301256e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Chenopodium album,"Chenopodium spp. (incl. album, glaucum, murale, rubrum)",Chenopodium,Chenopodiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2133–18164,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Cicer,4,1.3231845081557785e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Cicer sp.,Cicer spp. (incl. arietinum),Cicer,Fabaceae,Pulses,chickpea,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2281–18634,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Convolvulus,2,6.615922540778893e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Convolvulus sp.,Convolvulus spp. (incl. arvensis),Convolvulus,Convolvulaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2155–17994,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Crucianella,3,9.92388381116834e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Crucianella sp.,Crucianella sp.,Crucianella,Rubiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2288–18718,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Cynodon,2,6.615922540778893e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Cynodon sp.,Cynodon spp. (incl. dactylon),Cynodon,Poaceae,Grasses,NA,NA,Small-seeded,NA
ORIGINS,2273–18788,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Echium,8,2.646369016311557e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Echium sp.,Echium sp.,Echium,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2175–18916,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Eleocharis,34,0.00112470683193241,VanZeistDeRoller95;ZeistRoller03Asikli,Eleocharis sp.,Eleocharis sp.,Eleocharis,Cyperaceae,Wild plants,NA,Edible seed/fruit,NA,NA
ORIGINS,2310–18688,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Galium,9,2.977165143350502e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Galium sp.,"Galium spp. (incl. aparine, mollugo, spurium, tricornotum, verrucosum)",Galium,Rubiaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2151–18937,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Helianthemum,261,0.00863377891571645,VanZeistDeRoller95;ZeistRoller03Asikli,Helianthemum sp.,"Helianthemum spp. (incl. ledifolium, salicifolium)",Helianthemum,Cistaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2139–18835,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Heliotropium,97,0.00320872243227776,VanZeistDeRoller95;ZeistRoller03Asikli,Heliotropium sp.,"Heliotropium spp. (incl. europaeum, persicum, rotundifolium, suaveolens)",Heliotropium,Boraginaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2289–18838,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Hordeum (non-cereal),27,8.931495430051506e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Hordeum sp.,"Hordeum spp. (bulbosum, glaucum, murinum, marinum, hystrix, sphaerococcum)",Hordeum,Poaceae,Grasses,NA,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,17952–18811,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Hordeum spontaneum,18,5.954330286701004e-4,ZeistRoller03Asikli,Hordeum spontaneum,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2168–2259,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Hordeum vulgare,17,5.623534159662058e-4,VanZeistDeRoller95,Hordeum vulgare,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,18007–18887,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Hordeum vulgare var. nudum,15,4.96194190558417e-4,ZeistRoller03Asikli,Hordeum vulgare,Hordeum spp. (incl. durum),Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,2145–18841,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Hordeum vulgare/spontaneum,172,0.00568969338506984,VanZeistDeRoller95;ZeistRoller03Asikli,Hordeum sp.,"Hordeum spp. (spontaneum, distichum)",Hordeum,Poaceae,Grasses,barley,Edible seed/fruit,Large/medium-seeded,NA
ORIGINS,18435–18435,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Hyoscyamus,1,3.307961270389446e-5,ZeistRoller03Asikli,Hyoscyamus sp.,Hyoscyamus spp. (incl. muticus),Hyoscyamus,Solanaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2298–18201,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Lathyrus nissolia,2,6.615922540778893e-5,VanZeistDeRoller95;ZeistRoller03Asikli,Lathyrus nissolia,"Lathryrus spp. (incl. aphaca, cicera, hirsutus, nissolia, sativus)",Lathyrus,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2159–18843,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Lens,24,7.939107048934672e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Lens sp.,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2264–2264,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Lens culinaris,19,6.285126413739948e-4,VanZeistDeRoller95,Lens culinaris,"Lens spp. (incl. culinaris, orientalis)",Lens,Fabaceae,Pulses,lentil,Edible seed/fruit,NA,Large/medium-seeded
ORIGINS,2141–18851,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Malva,42,0.00138934373356356,VanZeistDeRoller95;ZeistRoller03Asikli,Malva sp.,"Malva spp. (incl. aegyptia, nicaeensis, parviflora, sylvestris)",Malva,Malvaceae,Wild plants,NA,NA,NA,NA
ORIGINS,2299–18801,Asikli Höyük,Aşıklı Höyük,38.37,34.25,Middle PPNB,Van Zeist & de Roller 1995. Approx date range of site; no phase chronology info.,ASHO M-PPNB,9950,9450,Medicago,10,3.3079612703894464e-4,VanZeistDeRoller95;ZeistRoller03Asikli,Medicago sp.,"Medicago spp. (incl. laciniata, minima, orbicularis, polymorpha, radiata, truncatula)",Medicago,Fabaceae,Pulses,NA,Edible seed/fruit,NA,Small-seeded
