Entity,Code,Year,Access to clean fuels and technologies for cooking (% of population),"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),Continent
Fiji,FJI,1818,,,134712,
Fiji,FJI,1819,,,134948,
Fiji,FJI,1820,,,135184,
Fiji,FJI,1821,,,135421,
Fiji,FJI,1822,,,135658,
Fiji,FJI,1823,,,135896,
Fiji,FJI,1824,,,136134,
Fiji,FJI,1825,,,136372,
Fiji,FJI,1826,,,136611,
Fiji,FJI,1827,,,136851,
Fiji,FJI,1828,,,137090,
Fiji,FJI,1829,,,137331,
Fiji,FJI,1830,,,137571,
Fiji,FJI,1831,,,137812,
Fiji,FJI,1832,,,138054,
Fiji,FJI,1833,,,138295,
Fiji,FJI,1834,,,138538,
Fiji,FJI,1835,,,138780,
Fiji,FJI,1836,,,139024,
Fiji,FJI,1837,,,139267,
Fiji,FJI,1838,,,139511,
Fiji,FJI,1839,,,139646,
Fiji,FJI,1840,,,139672,
Fiji,FJI,1841,,,139588,
Fiji,FJI,1842,,,139395,
Fiji,FJI,1843,,,139094,
Fiji,FJI,1844,,,138793,
Fiji,FJI,1845,,,138493,
Fiji,FJI,1846,,,138193,
Fiji,FJI,1847,,,137894,
Fiji,FJI,1848,,,137595,
Fiji,FJI,1849,,,137288,
Fiji,FJI,1850,,,136971,
Fiji,FJI,1851,,,136630,
Fiji,FJI,1852,,,136280,
Fiji,FJI,1853,,,135920,
Fiji,FJI,1854,,,135562,
Fiji,FJI,1855,,,135205,
Fiji,FJI,1856,,,134848,
Fiji,FJI,1857,,,134493,
Fiji,FJI,1858,,,134138,
Fiji,FJI,1859,,,133785,
Fiji,FJI,1860,,,133432,
Fiji,FJI,1861,,,133080,
Fiji,FJI,1862,,,132730,
Fiji,FJI,1863,,,132380,
Fiji,FJI,1864,,,132031,
Fiji,FJI,1865,,,131683,
Fiji,FJI,1866,,,131336,
Fiji,FJI,1867,,,130989,
Fiji,FJI,1868,,,130644,
Fiji,FJI,1869,,,130300,
Fiji,FJI,1870,,,129956,
Fiji,FJI,1871,,,129614,
Fiji,FJI,1872,,,129272,
Fiji,FJI,1873,,,128931,
Fiji,FJI,1874,,,128591,
Fiji,FJI,1875,,,128252,
Fiji,FJI,1876,,,127914,
Fiji,FJI,1877,,,127577,
Fiji,FJI,1878,,,127241,
Fiji,FJI,1879,,,126847,
Fiji,FJI,1880,,,126396,
Fiji,FJI,1881,,,125889,
Fiji,FJI,1882,,,125325,
Fiji,FJI,1883,,,124706,
Fiji,FJI,1884,,,124090,
Fiji,FJI,1885,,,123477,
Fiji,FJI,1886,,,122867,
Fiji,FJI,1887,,,122260,
Fiji,FJI,1888,,,121656,
Fiji,FJI,1889,,,121151,
Fiji,FJI,1890,,,120745,
Fiji,FJI,1891,,,120437,
Fiji,FJI,1892,,,120227,
Fiji,FJI,1893,,,120113,
Fiji,FJI,1894,,,120000,
Fiji,FJI,1895,,,119887,
Fiji,FJI,1896,,,119774,
Fiji,FJI,1897,,,119661,
Fiji,FJI,1898,,,119548,
Fiji,FJI,1899,,,119826,
Fiji,FJI,1900,,,120500,
Fiji,FJI,1901,,,121576,
Fiji,FJI,1902,,,123060,
Fiji,FJI,1903,,,124958,
Fiji,FJI,1904,,,126884,
Fiji,FJI,1905,,,128841,
Fiji,FJI,1906,,,130827,
Fiji,FJI,1907,,,132845,
Fiji,FJI,1908,,,134893,
Fiji,FJI,1909,,,136861,
Fiji,FJI,1910,,,138748,
Fiji,FJI,1911,,,140549,
Fiji,FJI,1912,,,142262,
Fiji,FJI,1913,,,143886,
Fiji,FJI,1914,,,145528,
Fiji,FJI,1915,,,147188,
Fiji,FJI,1916,,,148868,
Fiji,FJI,1917,,,150567,
Fiji,FJI,1918,,,152302,
Fiji,FJI,1919,,,154430,
Fiji,FJI,1920,,,156963,
Fiji,FJI,1921,,,159916,
Fiji,FJI,1922,,,163301,
Fiji,FJI,1923,,,167135,
Fiji,FJI,1924,,,171058,
Fiji,FJI,1925,,,175073,
Fiji,FJI,1926,,,179183,
Fiji,FJI,1927,,,183389,
Fiji,FJI,1928,,,187694,
Fiji,FJI,1929,,,192262,
Fiji,FJI,1930,,,197105,
Fiji,FJI,1931,,,202234,
Fiji,FJI,1932,,,207660,
Fiji,FJI,1933,,,213395,
Fiji,FJI,1934,,,219288,
Fiji,FJI,1935,,,225343,
Fiji,FJI,1936,,,231567,
Fiji,FJI,1937,,,237961,
Fiji,FJI,1938,,,244533,
Fiji,FJI,1939,,,250379,
Fiji,FJI,1940,,,255472,
Fiji,FJI,1941,,,259780,
Fiji,FJI,1942,,,263274,
Fiji,FJI,1943,,,265920,
Fiji,FJI,1944,,,268593,
Fiji,FJI,1945,,,271292,
Fiji,FJI,1946,,,274019,
Fiji,FJI,1947,,,276774,
Fiji,FJI,1948,,,279556,
Fiji,FJI,1949,,,283611,
Fiji,FJI,1950,,,288994,
Fiji,FJI,1951,,,296250,
Fiji,FJI,1952,,,304883,
Fiji,FJI,1953,,,314452,
Fiji,FJI,1954,,,324583,
Fiji,FJI,1955,,,335096,
Fiji,FJI,1956,,,345869,
Fiji,FJI,1957,,,356939,
Fiji,FJI,1958,,,368426,
Fiji,FJI,1959,,,380564,
Fiji,FJI,1960,,,393480,
Fiji,FJI,1961,,,407244,
Fiji,FJI,1962,,,421673,
Fiji,FJI,1963,,,436303,
Fiji,FJI,1964,,,450538,
Fiji,FJI,1965,,,463960,
Fiji,FJI,1966,,,476399,
Fiji,FJI,1967,,,487973,
Fiji,FJI,1968,,,498944,
Fiji,FJI,1969,,,509708,
Fiji,FJI,1970,,,520561,
Fiji,FJI,1971,,,531622,
Fiji,FJI,1972,,,542843,
Fiji,FJI,1973,,,554143,
Fiji,FJI,1974,,,565418,
Fiji,FJI,1975,,,576626,
Fiji,FJI,1976,,,587561,
Fiji,FJI,1977,,,598299,
Fiji,FJI,1978,,,609383,
Fiji,FJI,1979,,,621584,
Fiji,FJI,1980,,,635312,
Fiji,FJI,1981,,,651032,
Fiji,FJI,1982,,,668281,
Fiji,FJI,1983,,,685497,
Fiji,FJI,1984,,,700478,
Fiji,FJI,1985,,,711770,
Fiji,FJI,1986,,,718642,
Fiji,FJI,1987,,,721776,
Fiji,FJI,1988,,,722924,
Fiji,FJI,1989,,,724602,
Fiji,FJI,2021,,,902899,
Finland,FIN,2000,100,39894.1944569685,5187953,
Finland,FIN,2001,100,40842.3417724243,5200475,
Finland,FIN,2002,100,41439.019233448,5213368,
Finland,FIN,2003,100,42168.6934671901,5227106,
Finland,FIN,2004,100,43724.9661225981,5242175,
Finland,FIN,2005,100,44786.9096643071,5258933,
Finland,FIN,2006,100,46412.2003478176,5277490,
Finland,FIN,2007,100,48664.265707071,5297741,
Finland,FIN,2008,100,48817.989492787,5319452,
Finland,FIN,2009,100,44662.100140396,5342266,
Finland,FIN,2010,100,45874.6613021399,5365784,
Finland,FIN,2011,100,46825.8248388831,5390036,
Finland,FIN,2012,100,45952.246383366,5414769,
Finland,FIN,2013,100,45328.5753218041,5438984,
Finland,FIN,2014,100,44976.7764487708,5461410,
Finland,FIN,2015,100,45072.5902146238,5481128,Europe
Finland,FIN,2016,100,46206.7878130494,5497714,
Finland,FIN,1990,,32939.3832880618,4996220,
Finland,FIN,1991,,30831.6088058571,5019134,
Finland,FIN,1992,,29648.7439434243,5044928,
Finland,FIN,1993,,29310.3070704183,5071782,
Finland,FIN,1994,,30340.8238404135,5097090,
Finland,FIN,1995,,31499.80577579,5119012,
Finland,FIN,1996,,32548.0151553704,5136984,
Finland,FIN,1997,,34506.7718790729,5151740,
Finland,FIN,1998,,36293.3915600144,5164236,
Finland,FIN,1999,,37795.0577604714,5175921,
Finland,FIN,2017,,47570.133583848,5511372,
Finland,FIN,2018,,48130.2923921114,5522585,
Finland,FIN,2019,,48689.2341509211,5532159,
Finland,FIN,2020,,47260.800458441,5540718,
Finland,FIN,-10000,,,421,
Finland,FIN,-9000,,,562,
Finland,FIN,-8000,,,750,
Finland,FIN,-7000,,,999,
Finland,FIN,-6000,,,1500,
Finland,FIN,-5000,,,1999,
Finland,FIN,-4000,,,2999,
Finland,FIN,-3000,,,3999,
Finland,FIN,-2000,,,4999,
Finland,FIN,-1000,,,6999,
Finland,FIN,0,,,19999,
Finland,FIN,100,,,15000,
Finland,FIN,200,,,19999,
Finland,FIN,300,,,24999,
Finland,FIN,400,,,30000,
Finland,FIN,500,,,34999,
Finland,FIN,600,,,39999,
Finland,FIN,700,,,45000,
Finland,FIN,800,,,49999,
Finland,FIN,900,,,61999,
Finland,FIN,1000,,,74000,
Finland,FIN,1100,,,86000,
Finland,FIN,1200,,,97999,
Finland,FIN,1300,,,110000,
Finland,FIN,1400,,,99999,
Finland,FIN,1500,,,99999,
Finland,FIN,1600,,,199999,
Finland,FIN,1700,,,400119,
Finland,FIN,1710,,,437513,
Finland,FIN,1720,,,478403,
Finland,FIN,1730,,,523113,
Finland,FIN,1740,,,572002,
Finland,FIN,1750,,,625460,
Finland,FIN,1760,,,683915,
Finland,FIN,1770,,,747831,
Finland,FIN,1780,,,817722,
Finland,FIN,1790,,,894145,
Finland,FIN,1800,,,800000,
Finland,FIN,1801,,,815316,
Finland,FIN,1802,,,830926,
Finland,FIN,1803,,,846835,
Finland,FIN,1804,,,863048,
Finland,FIN,1805,,,879571,
Finland,FIN,1806,,,896411,
Finland,FIN,1807,,,913574,
Finland,FIN,1808,,,931065,
Finland,FIN,1809,,,948890,
Finland,FIN,1810,,,967405,
Finland,FIN,1811,,,985927,
Finland,FIN,1812,,,1004803,
Finland,FIN,1813,,,1024040,
Finland,FIN,1814,,,1043646,
Finland,FIN,1815,,,1063628,
Finland,FIN,1816,,,1083991,
Finland,FIN,1817,,,1104745,
Finland,FIN,1818,,,1125896,
Finland,FIN,1819,,,1146610,
Finland,FIN,1820,,,1166867,
Finland,FIN,1821,,,1186644,
Finland,FIN,1822,,,1205918,
Finland,FIN,1823,,,1224666,
Finland,FIN,1824,,,1243706,
Finland,FIN,1825,,,1263042,
Finland,FIN,1826,,,1282678,
Finland,FIN,1827,,,1302620,
Finland,FIN,1828,,,1322872,
Finland,FIN,1829,,,1340699,
Finland,FIN,1830,,,1356050,
Finland,FIN,1831,,,1368870,
Finland,FIN,1832,,,1379105,
Finland,FIN,1833,,,1386699,
Finland,FIN,1834,,,1394336,
Finland,FIN,1835,,,1402014,
Finland,FIN,1836,,,1409734,
Finland,FIN,1837,,,1417497,
Finland,FIN,1838,,,1425303,
Finland,FIN,1839,,,1435103,
Finland,FIN,1840,,,1446931,
Finland,FIN,1841,,,1460824,
Finland,FIN,1842,,,1476817,
Finland,FIN,1843,,,1494947,
Finland,FIN,1844,,,1513299,
Finland,FIN,1845,,,1531877,
Finland,FIN,1846,,,1550683,
Finland,FIN,1847,,,1569719,
Finland,FIN,1848,,,1588989,
Finland,FIN,1849,,,1606635,
Finland,FIN,1850,,,1622623,
Finland,FIN,1851,,,1636889,
Finland,FIN,1852,,,1649431,
Finland,FIN,1853,,,1660217,
Finland,FIN,1854,,,1671073,
Finland,FIN,1855,,,1682000,
Finland,FIN,1856,,,1692999,
Finland,FIN,1857,,,1704069,
Finland,FIN,1858,,,1715212,
Finland,FIN,1859,,,1724467,
Finland,FIN,1860,,,1731819,
Finland,FIN,1861,,,1737255,
Finland,FIN,1862,,,1740760,
Finland,FIN,1863,,,1742321,
Finland,FIN,1864,,,1743882,
Finland,FIN,1865,,,1745445,
Finland,FIN,1866,,,1747009,
Finland,FIN,1867,,,1748575,
Finland,FIN,1868,,,1750142,
Finland,FIN,1869,,,1756848,
Finland,FIN,1870,,,1768778,
Finland,FIN,1871,,,1786016,
Finland,FIN,1872,,,1808650,
Finland,FIN,1873,,,1836768,
Finland,FIN,1874,,,1865324,
Finland,FIN,1875,,,1894324,
Finland,FIN,1876,,,1923774,
Finland,FIN,1877,,,1953683,
Finland,FIN,1878,,,1984056,
Finland,FIN,1879,,,2014466,
Finland,FIN,1880,,,2044906,
Finland,FIN,1881,,,2075370,
Finland,FIN,1882,,,2105854,
Finland,FIN,1883,,,2136349,
Finland,FIN,1884,,,2167286,
Finland,FIN,1885,,,2198671,
Finland,FIN,1886,,,2230511,
Finland,FIN,1887,,,2262811,
Finland,FIN,1888,,,2295580,
Finland,FIN,1889,,,2327325,
Finland,FIN,1890,,,2358017,
Finland,FIN,1891,,,2387622,
Finland,FIN,1892,,,2416107,
Finland,FIN,1893,,,2443439,
Finland,FIN,1894,,,2471080,
Finland,FIN,1895,,,2499034,
Finland,FIN,1896,,,2527304,
Finland,FIN,1897,,,2555893,
Finland,FIN,1898,,,2584806,
Finland,FIN,1899,,,2613454,
Finland,FIN,1900,,,2641828,
Finland,FIN,1901,,,2669919,
Finland,FIN,1902,,,2697717,
Finland,FIN,1903,,,2725213,
Finland,FIN,1904,,,2752988,
Finland,FIN,1905,,,2781048,
Finland,FIN,1906,,,2809393,
Finland,FIN,1907,,,2838027,
Finland,FIN,1908,,,2866952,
Finland,FIN,1909,,,2894150,
Finland,FIN,1910,,,2919589,
Finland,FIN,1911,,,2943236,
Finland,FIN,1912,,,2965061,
Finland,FIN,1913,,,2985031,
Finland,FIN,1914,,,3005135,
Finland,FIN,1915,,,3025375,
Finland,FIN,1916,,,3045751,
Finland,FIN,1917,,,3066264,
Finland,FIN,1918,,,3086979,
Finland,FIN,1919,,,3109648,
Finland,FIN,1920,,,3134303,
Finland,FIN,1921,,,3160974,
Finland,FIN,1922,,,3189692,
Finland,FIN,1923,,,3220491,
Finland,FIN,1924,,,3251587,
Finland,FIN,1925,,,3282983,
Finland,FIN,1926,,,3314683,
Finland,FIN,1927,,,3346688,
Finland,FIN,1928,,,3379002,
Finland,FIN,1929,,,3409796,
Finland,FIN,1930,,,3439042,
Finland,FIN,1931,,,3466711,
Finland,FIN,1932,,,3492777,
Finland,FIN,1933,,,3517209,
Finland,FIN,1934,,,3541812,
Finland,FIN,1935,,,3566588,
Finland,FIN,1936,,,3591537,
Finland,FIN,1937,,,3616660,
Finland,FIN,1938,,,3641959,
Finland,FIN,1939,,,3668255,
Finland,FIN,1940,,,3695561,
Finland,FIN,1941,,,3723891,
Finland,FIN,1942,,,3753260,
Finland,FIN,1943,,,3783681,
Finland,FIN,1944,,,3814348,
Finland,FIN,1945,,,3845264,
Finland,FIN,1946,,,3876430,
Finland,FIN,1947,,,3907849,
Finland,FIN,1948,,,3939523,
Finland,FIN,1949,,,3972994,
Finland,FIN,1950,,,4008292,
Finland,FIN,1951,,,4050488,
Finland,FIN,1952,,,4096559,
Finland,FIN,1953,,,4144309,
Finland,FIN,1954,,,4191970,
Finland,FIN,1955,,,4238274,
Finland,FIN,1956,,,4282376,
Finland,FIN,1957,,,4323916,
Finland,FIN,1958,,,4362911,
Finland,FIN,1959,,,4399668,
Finland,FIN,1960,,,4434593,
Finland,FIN,1961,,,4467763,
Finland,FIN,1962,,,4498821,
Finland,FIN,1963,,,4526738,
Finland,FIN,1964,,,4550250,
Finland,FIN,1965,,,4568604,
Finland,FIN,1966,,,4581115,
Finland,FIN,1967,,,4588660,
Finland,FIN,1968,,,4594021,
Finland,FIN,1969,,,4601033,
Finland,FIN,1970,,,4612365,
Finland,FIN,1971,,,4629371,
Finland,FIN,1972,,,4651174,
Finland,FIN,1973,,,4675450,
Finland,FIN,1974,,,4698782,
Finland,FIN,1975,,,4718744,
Finland,FIN,1976,,,4734432,
Finland,FIN,1977,,,4746929,
Finland,FIN,1978,,,4758256,
Finland,FIN,1979,,,4771341,
Finland,FIN,1980,,,4788247,
Finland,FIN,1981,,,4809807,
Finland,FIN,1982,,,4835102,
Finland,FIN,1983,,,4862171,
Finland,FIN,1984,,,4888197,
Finland,FIN,1985,,,4911220,
Finland,FIN,1986,,,4930342,
Finland,FIN,1987,,,4946368,
Finland,FIN,1988,,,4961097,
Finland,FIN,1989,,,4977118,
Finland,FIN,2021,,,5548361,
Fragile and conflict affected situations,,2000,16.7883390649478,,,
Fragile and conflict affected situations,,2001,17.1661164765005,,,
Fragile and conflict affected situations,,2002,17.5365824058788,,,
Fragile and conflict affected situations,,2003,17.8641253013666,,,
Fragile and conflict affected situations,,2004,18.1932252967935,,,
Fragile and conflict affected situations,,2005,18.5510205829093,,,
Fragile and conflict affected situations,,2006,18.8851347079531,,,
Fragile and conflict affected situations,,2007,19.2103374462258,,,
Fragile and conflict affected situations,,2008,19.5668987409088,,,
Fragile and conflict affected situations,,2009,19.8807660966196,,,
Fragile and conflict affected situations,,2010,20.2083999655022,,,
Fragile and conflict affected situations,,2011,20.5081794179569,,,
Fragile and conflict affected situations,,2012,20.8002980321122,,,
Fragile and conflict affected situations,,2013,21.1122242202403,,,
Fragile and conflict affected situations,,2014,21.392284858129,,,
Fragile and conflict affected situations,,2015,21.6584678644798,,,
Fragile and conflict affected situations,,2016,21.9959533957183,,,
France,FRA,2000,100,39732.2824515749,59015092,
France,FRA,2001,100,40226.6270677305,59384126,
France,FRA,2002,100,40388.6256508389,59803434,
France,FRA,2003,100,40433.4900386568,60251591,
France,FRA,2004,100,41272.6323754944,60697977,
France,FRA,2005,100,41643.9888864457,61120128,
France,FRA,2006,100,42367.5698646841,61508924,
France,FRA,2007,100,43127.2128556843,61869229,
France,FRA,2008,100,42996.2097818165,62209207,
France,FRA,2009,100,41546.4905796298,62542883,
France,FRA,2010,100,42147.6716766942,62879535,
France,FRA,2011,100,42864.0189689606,63222229,
France,FRA,2012,100,42790.6328838388,63564224,
France,FRA,2013,100,42816.2714819044,63893521,
France,FRA,2014,100,43021.3946358903,64193550,
France,FRA,2015,100,43345.7864281559,64453194,Europe
France,FRA,2016,100,43705.1475593257,64667590,
France,FRA,1990,,33732.0142120651,56666861,
France,FRA,1991,,33897.2314368104,56913580,
France,FRA,1992,,34268.5421707858,57147213,
France,FRA,1993,,33905.8822631981,57370375,
France,FRA,1994,,34576.5438089748,57587122,
France,FRA,1995,,35177.6589424847,57801887,
France,FRA,1996,,35548.6285199543,58012055,
France,FRA,1997,,36250.6889604497,58220657,
France,FRA,1998,,37413.4393609485,58444245,
France,FRA,1999,,38494.9468158477,58704381,
France,FRA,2017,,44577.0645745394,64842513,
France,FRA,2018,,45251.9054105957,64990512,
France,FRA,2019,,45834.1669122703,65129731,
France,FRA,2020,,42025.6173730617,65273512,
France,FRA,-10000,,,16785,
France,FRA,-9000,,,24260,
France,FRA,-8000,,,35250,
France,FRA,-7000,,,51458,
France,FRA,-6000,,,77188,
France,FRA,-5000,,,103544,
France,FRA,-4000,,,204277,
France,FRA,-3000,,,404336,
France,FRA,-2000,,,998174,
France,FRA,-1000,,,1986860,
France,FRA,0,,,4938642,
France,FRA,100,,,5694368,
France,FRA,200,,,6430050,
France,FRA,300,,,5697016,
France,FRA,400,,,4964012,
France,FRA,500,,,4720607,
France,FRA,600,,,4477246,
France,FRA,700,,,4723481,
France,FRA,800,,,4969752,
France,FRA,900,,,5705630,
France,FRA,1000,,,6441544,
France,FRA,1100,,,7667044,
France,FRA,1200,,,10361312,
France,FRA,1300,,,15806721,
France,FRA,1400,,,10930922,
France,FRA,1500,,,14867558,
France,FRA,1600,,,18314616,
France,FRA,1700,,,21992322,
France,FRA,1710,,,22592810,
France,FRA,1720,,,23193336,
France,FRA,1730,,,23793816,
France,FRA,1740,,,24394330,
France,FRA,1750,,,24994842,
France,FRA,1760,,,25571370,
France,FRA,1770,,,26147880,
France,FRA,1780,,,26724322,
France,FRA,1790,,,27300924,
France,FRA,1800,,,29000000,
France,FRA,1801,,,29108552,
France,FRA,1802,,,29217510,
France,FRA,1803,,,29326876,
France,FRA,1804,,,29436651,
France,FRA,1805,,,29546838,
France,FRA,1806,,,29657436,
France,FRA,1807,,,29768449,
France,FRA,1808,,,29879877,
France,FRA,1809,,,29991722,
France,FRA,1810,,,30104407,
France,FRA,1811,,,30217092,
France,FRA,1812,,,30330200,
France,FRA,1813,,,30443731,
France,FRA,1814,,,30557687,
France,FRA,1815,,,30672069,
France,FRA,1816,,,30786880,
France,FRA,1817,,,30902120,
France,FRA,1818,,,31017792,
France,FRA,1819,,,31150340,
France,FRA,1820,,,31299931,
France,FRA,1821,,,31466736,
France,FRA,1822,,,31650924,
France,FRA,1823,,,31852668,
France,FRA,1824,,,32055698,
France,FRA,1825,,,32260022,
France,FRA,1826,,,32465648,
France,FRA,1827,,,32672585,
France,FRA,1828,,,32880842,
France,FRA,1829,,,33079302,
France,FRA,1830,,,33267853,
France,FRA,1831,,,33446379,
France,FRA,1832,,,33614762,
France,FRA,1833,,,33772885,
France,FRA,1834,,,33931751,
France,FRA,1835,,,34091365,
France,FRA,1836,,,34251730,
France,FRA,1837,,,34412849,
France,FRA,1838,,,34574726,
France,FRA,1839,,,34733003,
France,FRA,1840,,,34887644,
France,FRA,1841,,,35038615,
France,FRA,1842,,,35185880,
France,FRA,1843,,,35329405,
France,FRA,1844,,,35473515,
France,FRA,1845,,,35618212,
France,FRA,1846,,,35763500,
France,FRA,1847,,,35909381,
France,FRA,1848,,,36055856,
France,FRA,1849,,,36192055,
France,FRA,1850,,,36317907,
France,FRA,1851,,,36422807,
France,FRA,1852,,,36517158,
France,FRA,1853,,,36600899,
France,FRA,1854,,,36684828,
France,FRA,1855,,,36768948,
France,FRA,1856,,,36853256,
France,FRA,1857,,,36937755,
France,FRA,1858,,,37022445,
France,FRA,1859,,,37110539,
France,FRA,1860,,,37202052,
France,FRA,1861,,,37297001,
France,FRA,1862,,,37395401,
France,FRA,1863,,,37497267,
France,FRA,1864,,,37599408,
France,FRA,1865,,,37701824,
France,FRA,1866,,,37804516,
France,FRA,1867,,,37907484,
France,FRA,1868,,,38010729,
France,FRA,1869,,,38103149,
France,FRA,1870,,,38184704,
France,FRA,1871,,,38255352,
France,FRA,1872,,,38315053,
France,FRA,1873,,,38363767,
France,FRA,1874,,,38412539,
France,FRA,1875,,,38461370,
France,FRA,1876,,,38510260,
France,FRA,1877,,,38559209,
France,FRA,1878,,,38608217,
France,FRA,1879,,,38664188,
France,FRA,1880,,,38727144,
France,FRA,1881,,,38797107,
France,FRA,1882,,,38874098,
France,FRA,1883,,,38958140,
France,FRA,1884,,,39042361,
France,FRA,1885,,,39126760,
France,FRA,1886,,,39211339,
France,FRA,1887,,,39296096,
France,FRA,1888,,,39381034,
France,FRA,1889,,,39458204,
France,FRA,1890,,,39527583,
France,FRA,1891,,,39589146,
France,FRA,1892,,,39642871,
France,FRA,1893,,,39688732,
France,FRA,1894,,,39734644,
France,FRA,1895,,,39780605,
France,FRA,1896,,,39826616,
France,FRA,1897,,,39872676,
France,FRA,1898,,,39918787,
France,FRA,1899,,,39965598,
France,FRA,1900,,,40013112,
France,FRA,1901,,,40061330,
France,FRA,1902,,,40110254,
France,FRA,1903,,,40159884,
France,FRA,1904,,,40209573,
France,FRA,1905,,,40259319,
France,FRA,1906,,,40309123,
France,FRA,1907,,,40358986,
France,FRA,1908,,,40408906,
France,FRA,1909,,,40401655,
France,FRA,1910,,,40337510,
France,FRA,1911,,,40216750,
France,FRA,1912,,,40039650,
France,FRA,1913,,,39806486,
France,FRA,1914,,,39574676,
France,FRA,1915,,,39344212,
France,FRA,1916,,,39115087,
France,FRA,1917,,,38887294,
France,FRA,1918,,,38672226,
France,FRA,1919,,,38550359,
France,FRA,1920,,,38521777,
France,FRA,1921,,,38586564,
France,FRA,1922,,,38744811,
France,FRA,1923,,,38996611,
France,FRA,1924,,,39250046,
France,FRA,1925,,,39505129,
France,FRA,1926,,,39761869,
France,FRA,1927,,,40020278,
France,FRA,1928,,,40280367,
France,FRA,1929,,,40477066,
France,FRA,1930,,,40610060,
France,FRA,1931,,,40679030,
France,FRA,1932,,,40683658,
France,FRA,1933,,,40623618,
France,FRA,1934,,,40563668,
France,FRA,1935,,,40503806,
France,FRA,1936,,,40444032,
France,FRA,1937,,,40384347,
France,FRA,1938,,,40324749,
France,FRA,1939,,,40306394,
France,FRA,1940,,,40329369,
France,FRA,1941,,,40393765,
France,FRA,1942,,,40499670,
France,FRA,1943,,,40647177,
France,FRA,1944,,,40795220,
France,FRA,1945,,,40943803,
France,FRA,1946,,,41092927,
France,FRA,1947,,,41242594,
France,FRA,1948,,,41392806,
France,FRA,1949,,,41589702,
France,FRA,1950,,,41833873,
France,FRA,1951,,,42031196,
France,FRA,1952,,,42315598,
France,FRA,1953,,,42654661,
France,FRA,1954,,,43024817,
France,FRA,1955,,,43411377,
France,FRA,1956,,,43808997,
France,FRA,1957,,,44221224,
France,FRA,1958,,,44659052,
France,FRA,1959,,,45138433,
France,FRA,1960,,,45673147,
France,FRA,1961,,,46266974,
France,FRA,1962,,,46907043,
France,FRA,1963,,,47560825,
France,FRA,1964,,,48184414,
France,FRA,1965,,,48746653,
France,FRA,1966,,,49232536,
France,FRA,1967,,,49651080,
France,FRA,1968,,,50024587,
France,FRA,1969,,,50387441,
France,FRA,1970,,,50763921,
France,FRA,1971,,,51162569,
France,FRA,1972,,,51573268,
France,FRA,1973,,,51979531,
France,FRA,1974,,,52356793,
France,FRA,1975,,,52688575,
France,FRA,1976,,,52969314,
France,FRA,1977,,,53208549,
France,FRA,1978,,,53423112,
France,FRA,1979,,,53637073,
France,FRA,1980,,,53868006,
France,FRA,1981,,,54121009,
France,FRA,1982,,,54391469,
France,FRA,1983,,,54675370,
France,FRA,1984,,,54965167,
France,FRA,1985,,,55254838,
France,FRA,1986,,,55545271,
France,FRA,1987,,,55837622,
France,FRA,1988,,,56126337,
France,FRA,1989,,,56404303,
France,FRA,2021,,,65426177,
French Guiana,GUF,-8000,,,1,
French Guiana,GUF,-7000,,,3,
French Guiana,GUF,-6000,,,6,
French Guiana,GUF,-5000,,,13,
French Guiana,GUF,-4000,,,26,
French Guiana,GUF,-3000,,,52,
