year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2011,tt1527186,Melancholia,ok,ok,PASS,9400000,3030848,18044073,2011PASS,9735493,3139021,18688080,1,1,1527186,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,R,True,English,"Denmark, Sweden, France, Germany",Lars von Trier,80,7.1,Lars von Trier,26 May 2011,"Kirsten Dunst, Charlotte Gainsbourg, Alexander Skarsgård, Brady Corbet","Drama, Sci-Fi",31 wins & 47 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4NjM0MjI3MV5BMl5BanBnXkFtZTcwNjcxMDYzNg@@._V1_SX300.jpg,"93,960",NA
2011,tt1605783,Midnight in Paris,ok,ok,PASS,30000000,56816662,154816662,2011PASS,31070724,58844493,160342190,1,1,1605783,"While on a trip to Paris with his fiancée's family, a nostalgic screenwriter finds himself mysteriously going back to the 1920s every day at midnight.",PG-13,True,"English, French, Spanish, German","Spain, USA",Woody Allen,81,7.7,Woody Allen,10 Jun 2011,"Owen Wilson, Rachel McAdams, Kurt Fuller, Mimi Kennedy","Comedy, Fantasy, Romance",Won 1 Oscar. Another 18 wins & 52 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4NjY1MDQwMl5BMl5BanBnXkFtZTcwNTI3Njg3NA@@._V1_SX300.jpg,"219,955",NA
2011,tt1229238,Mission: Impossible - Ghost Protocol,notalk-disagree,notalk,FAIL,145000000,209397903,694713230,2011FAIL,150175164,216871479,719508092,1,1,1229238,"The IMF is shut down when it's implicated in the bombing of the Kremlin, causing Ethan Hunt and his new team to go rogue to clear their organization's name.",PG-13,True,"English, Russian, French, Arabic, Swedish","USA, United Arab Emirates, Czech Republic","Josh Appelbaum, André Nemec, Bruce Geller (television series ""Mission: Impossible"")",73,7.4,Brad Bird,21 Dec 2011,"Tom Cruise, Paula Patton, Simon Pegg, Jeremy Renner","Action, Thriller",3 wins & 19 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@._V1_SX300.jpg,"266,646",NA
2011,tt1210166,Moneyball,notalk,notalk,FAIL,50000000,75605492,111174374,2011FAIL,51784539,78303911,115142275,1,1,1210166,Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.,PG-13,True,English,USA,"Steven Zaillian (screenplay), Aaron Sorkin (screenplay), Stan Chervin (story), Michael Lewis (book)",87,7.6,Bennett Miller,23 Sep 2011,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright","Biography, Drama, Sport",Nominated for 6 Oscars. Another 20 wins & 42 nominations.,133 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAxOTU3Mzc1M15BMl5BanBnXkFtZTcwMzk1ODUzNg@@._V1_SX300.jpg,"220,664",NA
2011,tt1396218,Mr. Popper&#39;s Penguins,notalk,notalk,FAIL,55000000,68224452,189624452,2011FAIL,56962993,70659436,196392298,1,1,1396218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,tt1598822,New Year&#39;s Eve,ok,ok,PASS,26000000,54544638,143663899,2011PASS,26927960,56491379,148791377,1,1,1598822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,tt1411238,No Strings Attached,ok,ok,PASS,25000000,70662220,149228078,2011PASS,25892270,73184210,154554145,1,1,1411238,"A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.",R,True,English,USA,"Elizabeth Meriwether (screenplay), Michael Samonek (story), Elizabeth Meriwether (story)",50,6.2,Ivan Reitman,21 Jan 2011,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes","Comedy, Romance",2 wins & 5 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MDQ1NTEzNl5BMl5BanBnXkFtZTcwOTgxNTMyNA@@._V1_SX300.jpg,"118,876",NA
2011,tt1720182,October Baby,ok,ok,PASS,1000000,5355847,5355847,2011PASS,1035691,5547001,5547001,1,1,1720182,A college freshman's world is rocked when she learns she is the adopted survivor of an attempted foeticide.,PG-13,True,English,USA,"Andrew Erwin (story), Jon Erwin (story), Jon Erwin, Theresa Preston, Cecil Stokes (story)",32,6.7,"Andrew Erwin, Jon Erwin",12 Apr 2013,"Rachel Hendrix, Jason Burkey, John Schneider, Jennifer Price",Drama,2 wins.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMjc5NDExMF5BMl5BanBnXkFtZTcwNjkwNTY0Nw@@._V1_SX300.jpg,"4,475",NA
2011,tt1637706,Our Idiot Brother,ok,ok,PASS,5000000,24814830,25861249,2011PASS,5178454,25700491,26784257,1,1,1637706,A comedy centered on an idealist who barges into the lives of his three sisters.,R,True,English,USA,"Jesse Peretz (story), Evgenia Peretz (story), David Schisgall (story), Evgenia Peretz (screenplay), David Schisgall (screenplay)",60,6.5,Jesse Peretz,26 Aug 2011,"Paul Rudd, Nick Sullivan, Francesca Papalia, Bob Stephenson","Comedy, Drama",N/A,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3NjM3Mzg0Ml5BMl5BanBnXkFtZTcwOTk4MDI3NQ@@._V1_SX300.jpg,"62,515",NA
2011,tt1778304,Paranormal Activity 3,ok,ok,PASS,5000000,104028807,207039844,2011PASS,5178454,107741677,214429259,1,1,1778304,"In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.",R,True,English,USA,"Christopher Landon, Oren Peli (film ""Paranormal Activity"")",59,5.9,"Henry Joost, Ariel Schulman",21 Oct 2011,"Lauren Bittner, Christopher Nicholas Smith, Chloe Csengery, Jessica Tyler Brown",Horror,4 nominations.,83 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk0MTQzODQzOV5BMl5BanBnXkFtZTcwMDQ2NzQ3Ng@@._V1_SX300.jpg,"60,142",NA
2011,tt1092026,Paul,ok,ok,PASS,40000000,37412945,100179814,2011PASS,41427631,38748242,103755310,1,1,1092026,Two British comic-book geeks traveling across the U.S. encounter an alien outside Area 51.,R,True,"English, Klingon","USA, UK","Simon Pegg, Nick Frost",57,7.1,Greg Mottola,18 Mar 2011,"Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen","Adventure, Comedy, Sci-Fi",1 win & 5 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQzNzAwMTM3MV5BMl5BanBnXkFtZTcwNTE1MTAzNA@@._V1_SX300.jpg,"145,230",NA
2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,notalk,FAIL,250000000,241063875,1043663875,2011FAIL,258922697,249667634,1080913060,1,1,1298650,"Jack Sparrow and Barbossa embark on a quest to find the elusive fountain of youth, only to discover that Blackbeard and his daughter are after it too.",PG-13,True,"English, Spanish",USA,"Ted Elliott (screenplay), Terry Rossio (screenplay), Ted Elliott (screen story), Terry Rossio (screen story), Ted Elliott (characters), Terry Rossio (characters), Stuart Beattie (characters), Jay Wolpert (characters), Tim Powers (novel)",45,6.7,Rob Marshall,20 May 2011,"Johnny Depp, Penélope Cruz, Geoffrey Rush, Ian McShane","Action, Adventure, Fantasy",1 win & 23 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE5MjkwODI3Nl5BMl5BanBnXkFtZTcwNjcwMDk4NA@@._V1_SX300.jpg,"258,392",NA
2011,tt0822847,Priest,notalk-disagree,notalk,FAIL,60000000,29136626,84154026,2011FAIL,62141447,30176535,87157549,1,1,0822847,A priest disobeys church law to track down the vampires who kidnapped his niece.,PG-13,True,English,USA,"Cory Goodman, Min-Woo Hyung (graphic novel series ""Priest"")",41,5.7,Scott Stewart,13 May 2011,"Paul Bettany, Karl Urban, Cam Gigandet, Maggie Q","Action, Fantasy, Horror",2 nominations.,87 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1MTAwODc3OV5BMl5BanBnXkFtZTcwNzI0MDQ3NA@@._V1_SX300.jpg,"78,938",NA
2011,tt0448694,Puss in Boots,notalk,notalk,FAIL,130000000,149260504,554987477,2011FAIL,134639802,154587729,574795417,1,1,0448694,The events leading up to the sword fighting cat's meeting with Shrek and his friends.,PG,True,English,USA,"Charles Perrault (character), Tom Wheeler (screenplay), Brian Lynch (story), William Davies (story), Tom Wheeler (story)",65,6.7,Chris Miller,28 Oct 2011,"Antonio Banderas, Salma Hayek, Zach Galifianakis, Billy Bob Thornton","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 4 wins & 28 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMxMTU5MTY4MV5BMl5BanBnXkFtZTcwNzgyNjg2NQ@@._V1_SX300.jpg,"85,506",NA
2011,tt1192628,Rango,notalk-disagree,notalk,FAIL,135000000,123257581,245504574,2011FAIL,139818256,127656741,254266825,1,1,1192628,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",PG,True,English,USA,"John Logan, John Logan (story), Gore Verbinski (story), James Ward Byrkit (story)",75,7.3,Gore Verbinski,04 Mar 2011,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty","Animation, Adventure, Comedy",Won 1 Oscar. Another 26 wins & 17 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE5ODg1NTk3OF5BMl5BanBnXkFtZTcwNzA5NTMyNA@@._V1_SX300.jpg,"134,510",NA
2011,tt0433035,Real Steel,notalk,notalk,FAIL,110000000,85463309,293237309,2011FAIL,113925987,88513562,303703179,1,1,0433035,"Set in the near future, where robot boxing is a top sport, a struggling promoter feels he's found a champion in a discarded robot. During his hopeful rise to the top, he discovers he has an 11-year-old son who wants to know his father.",PG-13,True,English,"USA, India","John Gatins (screenplay), Dan Gilroy (story), Jeremy Leven (story), Richard Matheson (short story ""Steel"")",56,7.1,Shawn Levy,07 Oct 2011,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie","Action, Drama, Sci-Fi",Nominated for 1 Oscar. Another 2 wins & 2 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjEzMzEzNjg0N15BMl5BanBnXkFtZTcwMzg4NDk0Ng@@._V1_SX300.jpg,"193,734",NA
2011,tt1486185,Red Riding Hood,ok,ok,PASS,42000000,37662162,90300442,2011PASS,43499013,39006354,93523336,1,1,1486185,"Set in a medieval village that is haunted by a werewolf, a young girl falls for an orphaned woodcutter, much to her family's displeasure.",PG-13,True,English,"USA, Canada",David Johnson,29,5.4,Catherine Hardwicke,11 Mar 2011,"Amanda Seyfried, Gary Oldman, Billy Burke, Shiloh Fernandez","Fantasy, Horror, Mystery",4 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc4NjYyMzQ5MV5BMl5BanBnXkFtZTcwNjE5Mjc3NA@@._V1_SX300.jpg,"68,028",NA
2011,tt0873886,Red State,ok,ok,PASS,4000000,1065429,1065429,2011PASS,4142763,1103455,1103455,1,1,0873886,"Set in Middle America, a group of teens receive an online invitation for sex, though they soon encounter fundamentalists with a much more sinister agenda.",R,True,English,USA,Kevin Smith,50,6.2,Kevin Smith,30 Sep 2011,"Michael Angarano, Deborah Aquila, Nicholas Braun, Ronnie Connell","Action, Horror, Thriller",3 wins & 1 nomination.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNjMwMzA1MV5BMl5BanBnXkFtZTcwMzQyNDAxNg@@._V1_SX300.jpg,"41,629",NA
2011,tt1498569,Restless,ok,ok,PASS,8000000,163753,2818394,2011PASS,8285526,169597,2918985,1,1,1498569,The story of a terminally ill teenage girl who falls for a boy who likes to attend funerals and their encounters with the ghost of a Japanese kamikaze pilot from WWII.,PG-13,True,English,USA,Jason Lew,47,6.8,Gus Van Sant,06 Apr 2011,"Henry Hopper, Mia Wasikowska, Ryô Kase, Schuyler Fisk","Drama, Romance",1 nomination.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg0OTk5MjY1NV5BMl5BanBnXkFtZTcwNjkzNjQ4NQ@@._V1_SX300.jpg,"11,603",NA
2011,tt1436562,Rio,notalk,notalk,FAIL,90000000,143619809,487519809,2011FAIL,93212171,148745713,504919774,1,1,1436562,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with this bird of his dreams.",G,True,"English, Portuguese",USA,"Carlos Saldanha (story), Earl Richey Jones (story), Todd R. Jones (story), Don Rhymer (screenplay), Joshua Sternin (screenplay), J.R. Ventimilia (screenplay), Sam Harper (screenplay)",63,7,Carlos Saldanha,08 Apr 2011,"Karen Disher, Jason Fricchione, Sofia Scarpa Saldanha, Leslie Mann","Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 3 wins & 22 nominations.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2MDY3MzAzMl5BMl5BanBnXkFtZTcwMTg0NjM5NA@@._V1_SX300.jpg,"116,302",NA
2011,tt1318514,Rise of the Planet of the Apes,notalk,notalk,FAIL,93000000,176760185,482860185,2011FAIL,96319243,183068895,500093845,1,1,1318514,"A substance, designed to help the brain repair itself, gives rise to a super-intelligent chimp who leads an ape uprising.",PG-13,True,"English, Sign Languages",USA,"Rick Jaffa, Amanda Silver, Pierre Boulle (novel)",68,7.6,Rupert Wyatt,05 Aug 2011,"Andy Serkis, Karin Konoval, Terry Notary, Richard Ridings","Action, Drama, Sci-Fi",Nominated for 1 Oscar. Another 12 wins & 24 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyMjUxNTc0Ml5BMl5BanBnXkFtZTcwMjg1ODExNg@@._V1_SX300.jpg,"272,305",NA
2011,tt1723811,Shame,notalk,notalk,FAIL,6500000,4002293,10781688,2011FAIL,6731990,4145138,11166495,1,1,1723811,"In New York City, Brandon's carefully cultivated private life -- which allows him to indulge his sexual addiction -- is disrupted when his sister arrives unannounced for an indefinite stay.",NC-17,True,English,UK,"Steve McQueen, Abi Morgan",72,7.3,Steve McQueen,13 Jan 2012,"Michael Fassbender, Lucy Walters, Mari-Ange Ramirez, James Badge Dale",Drama,Nominated for 1 Golden Globe. Another 27 wins & 53 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ3MzM0OTE5MF5BMl5BanBnXkFtZTcwNzI4MDM5Ng@@._V1_SX300.jpg,"104,579",NA
2011,tt1541995,Snow Flower and the Secret Fan,ok,ok,PASS,6000000,1348205,11348205,2011PASS,6214145,1396324,11753231,1,1,1541995,A story set in nineteenth-century China and focusing on the life-long friendship between two girls who develop their own secret code as a way to contend with the rigid social norms imposed on women.,PG-13,True,"English, Chinese","China, USA","Angela Workman (screenplay), Ronald Bass (screenplay), Michael Ray (screenplay), Lisa See (novel)",42,6,Wayne Wang,24 Jun 2011,"Russell Wong, Bingbing Li, Archie Kao, Gianna Jun","Drama, History",1 win.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2NzEzNTYzNl5BMl5BanBnXkFtZTcwOTU4MTA3NA@@._V1_SX300.jpg,"2,414",NA
2011,tt1596346,Soul Surfer,ok,ok,PASS,18000000,43853424,47158652,2011PASS,18642434,45418587,48841781,1,1,1596346,Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.,PG,True,English,USA,"Sean McNamara (screenplay), Deborah Schwartz (screenplay), Douglas Schwartz (screenplay), Michael Berk (screenplay), Sean McNamara (screen story), Deborah Schwartz (screen story), Douglas Schwartz (screen story), Michael Berk (screen story), Matt Allen (screen story), Caleb Wilson (screen story), Brad Gann (screen story), Bethany Hamilton (book), Sheryl Berk (book), Rick Bundschuh (book)",53,7.1,Sean McNamara,08 Apr 2011,"AnnaSophia Robb, Helen Hunt, Dennis Quaid, Lorraine Nicholson","Biography, Drama, Sport",1 win & 10 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2MDg0OTYyM15BMl5BanBnXkFtZTcwMjg5MjY0NA@@._V1_SX300.jpg,"25,316",NA
2011,tt0945513,Source Code,notalk-disagree,notalk,FAIL,32000000,54712227,140428499,2011FAIL,33142105,56664949,145440503,1,1,0945513,An action thriller centered on a soldier who wakes up in the body of an unknown man and discovers he's part of a mission to find the bomber of a Chicago commuter train.,PG-13,True,English,"USA, Canada",Ben Ripley,74,7.5,Duncan Jones,01 Apr 2011,"Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright","Mystery, Sci-Fi, Thriller",1 win & 3 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY0MTc3MzMzNV5BMl5BanBnXkFtZTcwNDE4MjE0NA@@._V1_SX300.jpg,"269,620",NA
2011,tt0999913,Straw Dogs,ok,ok,PASS,25000000,10324441,11253821,2011PASS,25892270,10692928,11655479,1,1,0999913,"L.A. screenwriter David Sumner relocates with his wife to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both.",R,True,English,USA,"Rod Lurie (screenplay), David Zelag Goodman (earlier screenplay), Sam Peckinpah (earlier screenplay), Gordon Williams (novel)",45,5.8,Rod Lurie,16 Sep 2011,"James Marsden, Kate Bosworth, Alexander Skarsgård, James Woods",Thriller,1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5ODQ2NjEzMV5BMl5BanBnXkFtZTcwNjM5NDI5NQ@@._V1_SX300.jpg,"22,187",NA
2011,tt0978764,Sucker Punch,ok-disagree,ok,PASS,75000000,36392502,89758389,2011PASS,77676809,37691379,92961937,1,1,0978764,"A young girl is institutionalized by her abusive stepfather. Retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.",PG-13,True,"English, German","USA, Canada","Zack Snyder (screenplay), Steve Shibuya (screenplay), Zack Snyder (story)",33,6.1,Zack Snyder,25 Mar 2011,"Emily Browning, Abbie Cornish, Jena Malone, Vanessa Hudgens","Action, Fantasy, Thriller",1 nomination.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NzMwOTUxM15BMl5BanBnXkFtZTcwMzUzNDQ1NA@@._V1_SX300.jpg,"158,207",NA
2011,tt1650062,Super 8,ok-disagree,ok,PASS,50000000,127004179,260095987,2011PASS,51784539,131537058,269379017,1,1,1650062,"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",PG-13,True,English,USA,J.J. Abrams,72,7.1,J.J. Abrams,10 Jun 2011,"Joel Courtney, Jessica Tuck, Joel McKinnon Miller, Ryan Lee","Mystery, Sci-Fi, Thriller",8 wins & 37 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5NzkxMzQ5MF5BMl5BanBnXkFtZTcwNDYwMTA3NA@@._V1_SX300.jpg,"224,040",NA
2011,tt1675192,Take Shelter,ok,ok,PASS,4750000,1728953,3128953,2011PASS,4919531,1790661,3240628,1,1,1675192,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.",R,True,English,USA,Jeff Nichols,85,7.5,Jeff Nichols,10 Nov 2011,"Michael Shannon, Jessica Chastain, Tova Stewart, Shea Whigham","Drama, Thriller",33 wins & 19 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BNzgzODA5MTU3MF5BMl5BanBnXkFtZTcwODY4MDEwNg@@._V1_SX300.jpg,"49,111",NA
2011,tt1385826,The Adjustment Bureau,dubious-disagree,dubious,FAIL,50200000,62495645,127793502,2011FAIL,51991677,64726164,132354553,1,1,1385826,The affair between a politician and a ballerina is affected by mysterious forces keeping the lovers apart.,PG-13,True,English,USA,"George Nolfi (screenplay), Philip K. Dick (short story ""Adjustment Team"")",60,7.1,George Nolfi,04 Mar 2011,"Matt Damon, Emily Blunt, Michael Kelly, Anthony Mackie","Fantasy, Romance, Thriller",1 win & 7 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU3ODg3MDAxMl5BMl5BanBnXkFtZTcwMjc0MDMzNA@@._V1_SX300.jpg,"160,323",NA
2011,tt0983193,The Adventures of Tintin,notalk,notalk,FAIL,130000000,77591831,373993951,2011FAIL,134639802,80361144,387342089,1,1,0983193,Intrepid reporter Tintin and Captain Haddock set off on a treasure hunt for a sunken ship commanded by Haddock's ancestor.,PG,True,English,"USA, New Zealand","Steven Moffat (screenplay), Edgar Wright (screenplay), Joe Cornish (screenplay), Hergé (comic book series ""The Adventures of Tintin"")",68,7.4,Steven Spielberg,21 Dec 2011,"Jamie Bell, Andy Serkis, Daniel Craig, Nick Frost","Animation, Action, Adventure",Nominated for 1 Oscar. Another 13 wins & 34 nominations.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BNDE5MDExNTQ1OF5BMl5BanBnXkFtZTcwMDIxMTM5Ng@@._V1_SX300.jpg,"139,438",NA
2011,tt1655442,The Artist,notalk-disagree,notalk,FAIL,16000000,44667095,128256712,2011FAIL,16571053,46261299,132834295,1,1,1655442,"A silent movie star meets a young dancer, but the arrival of talking pictures sends their careers in opposite directions.",PG-13,True,English,"France, Belgium, USA",Michel Hazanavicius,89,8,Michel Hazanavicius,20 Jan 2012,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell","Comedy, Drama, Romance",Won 5 Oscars. Another 117 wins & 88 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMzk0NzQxMTM0OV5BMl5BanBnXkFtZTcwMzU4MDYyNQ@@._V1_SX300.jpg,"145,446",NA
