"season","episode","line","raw_text","stage_direction","dialogue","start_time","end_time"
1,8,92,"Nobody's ever gonna find out about this.","","Nobody's ever gonna find out about this.","00:07:05","00:07:07"
1,8,93,"And those other three kids, those boys, you're gonna leave them alone.","","And those other three kids, those boys, you're gonna leave them alone.","00:07:08","00:07:12"
1,8,94,"Then I'll tell you.","","Then I'll tell you.","00:07:14","00:07:16"
1,8,95,"Tell you where your little science experiment is.","","Tell you where your little science experiment is.","00:07:18","00:07:21"
1,8,96,"[sighs]","[sighs]","","00:07:30","00:07:31"
1,8,97,"[gasps]","[gasps]","","00:07:37","00:07:39"
1,8,98,"I don't understand.","","I don't understand.","00:07:46","00:07:48"
1,8,99,"We came to an agreement.","","We came to an agreement.","00:07:48","00:07:49"
1,8,100,"What?","","What?","00:07:49","00:07:51"
1,8,101,"Look, everything that's happened here and everything that's gonna happen,","","Look, everything that's happened here and everything that's gonna happen,","00:07:51","00:07:54"
1,8,102,"we don't talk about.","","we don't talk about.","00:07:54","00:07:55"
1,8,103,"You want Will back?","","You want Will back?","00:07:55","00:07:56"
1,8,104,"This place had nothing to do with it.","","This place had nothing to do with it.","00:07:58","00:07:59"
1,8,105,"That's the deal. You got it?","","That's the deal. You got it?","00:08:00","00:08:03"
1,8,106,"What is this?","","What is this?","00:08:12","00:08:14"
1,8,107,"Protection. The atmosphere is toxic.","","Protection. The atmosphere is toxic.","00:08:14","00:08:17"
1,8,108,"[stutters] But my son's in there. He...","[stutters]","But my son's in there. He...","00:08:17","00:08:19"
1,8,109,"Put it on.","","Put it on.","00:08:19","00:08:20"
1,8,110,"[Connie] I'm telling you, this is a mistake.","[Connie]","I'm telling you, this is a mistake.","00:08:36","00:08:37"
1,8,111,"[Dr. Brenner] It's gone. Isn't that what you wanted?","[Dr. Brenner]","It's gone. Isn't that what you wanted?","00:08:37","00:08:39"
1,8,112,"And if they find the boy?","","And if they find the boy?","00:08:39","00:08:41"
1,8,113,"That's not gonna happen.","","That's not gonna happen.","00:08:41","00:08:43"
1,8,114,"[low growling]","[low growling]","","00:09:07","00:09:08"
1,8,115,"[theme music playing]","[theme music playing]","","00:09:38","00:09:40"
1,8,116,"[Joyce breathing heavily]","[Joyce breathing heavily]","","00:10:54","00:10:55"
1,8,117,"[Hopper] Hey, you all right?","[Hopper]","Hey, you all right?","00:11:03","00:11:04"
1,8,118,"[Joyce] Yeah.","[Joyce]","Yeah.","00:11:04","00:11:05"
1,8,119,"[Hopper echoing] I need you to relax, okay?","[Hopper echoing]"," I need you to relax, okay?","00:11:05","00:11:07"
1,8,120,"I want you to slow down your breathing, take deep breaths.","","I want you to slow down your breathing, take deep breaths.","00:11:08","00:11:10"
1,8,121,"In and out.","","In and out.","00:11:10","00:11:12"
1,8,122,"Deep breath in...","","Deep breath in...","00:11:14","00:11:15"
1,8,123,"and out.","","and out.","00:11:16","00:11:17"
1,8,124,"In and out.","","In and out.","00:11:18","00:11:21"
1,8,125,"-In and out. -It's troll's favorite food!","","In and out. It's troll's favorite food!","00:11:22","00:11:25"
1,8,126,"-[growling] Princess! -No, Daddy! No, Daddy!","[growling]","Princess! No, Daddy! No, Daddy!","00:11:25","00:11:27"
1,8,127,"-Roasted princess with paprika and gravy! -No! No, Daddy. No, Daddy.","","Roasted princess with paprika and gravy! No! No, Daddy. No, Daddy.","00:11:27","00:11:31"
1,8,128,"[Hopper growling]","[Hopper growling]","","00:11:31","00:11:34"
1,8,129,"-[Sarah breathing heavily] -Whoa, hey!","[Sarah breathing heavily]"," Whoa, hey!","00:11:34","00:11:36"
1,8,130,"Hey.","","Hey.","00:11:36","00:11:37"
1,8,131,"-[Sarah breathing heavily] -You all right?","[Sarah breathing heavily]"," You all right?","00:11:37","00:11:38"
1,8,132,"-What's going on? -Whoa.","","What's going on? Whoa.","00:11:39","00:11:40"
1,8,133,"-What happened? What happened? -I don't know. I don't know.","","What happened? What happened? I don't know. I don't know.","00:11:40","00:11:42"
1,8,134,"Hey, you all right?","","Hey, you all right?","00:11:43","00:11:45"
1,8,135,"Whoa, whoa, whoa.","","Whoa, whoa, whoa.","00:11:45","00:11:46"
1,8,136,"-Relax, relax. Honey, honey. -[panting]","[panting]","Relax, relax. Honey, honey. ","00:11:46","00:11:48"
1,8,137,"Honey, just breathe. Breathe, breathe, breathe.","","Honey, just breathe. Breathe, breathe, breathe.","00:11:48","00:11:50"
1,8,138,"In and out. Slow, slow, slow.","","In and out. Slow, slow, slow.","00:11:50","00:11:53"
1,8,139,"[inhaling deeply]","[inhaling deeply]","","00:11:53","00:11:54"
1,8,140,"In and out with me.","","In and out with me.","00:11:54","00:11:56"
1,8,141,"In...","","In...","00:11:56","00:11:57"
1,8,142,"-You okay? -[breathing heavily] Yeah.","[breathing heavily]","You okay? Yeah.","00:11:59","00:12:01"
1,8,143,"Yeah.","","Yeah.","00:12:01","00:12:02"
1,8,144,"Remember...","","Remember...","00:12:23","00:12:24"
1,8,145,"-Straight into Will's room. And-- -Don't step on the trap.","","Straight into Will's room. And Don't step on the trap.","00:12:24","00:12:27"
1,8,146,"Wait for the yo-yo to move.","","Wait for the yoyo to move.","00:12:27","00:12:29"
1,8,147,"Then...","","Then...","00:12:29","00:12:30"
1,8,148,"All right.","","All right.","00:12:32","00:12:33"
1,8,149,"You ready?","","You ready?","00:12:34","00:12:35"
1,8,150,"Ready.","","Ready.","00:12:37","00:12:38"
1,8,151,"[Jonathan] On three.","[Jonathan]","On three.","00:12:40","00:12:41"
1,8,152,"One...","","One...","00:12:42","00:12:43"
1,8,153,"two...","","two...","00:12:44","00:12:46"
1,8,154,"You don't have to do this--","","You don't have to do this","00:12:47","00:12:48"
1,8,155,"Jonathan, stop talking.","","Jonathan, stop talking.","00:12:48","00:12:49"
1,8,156,"-I'm just saying, you don't have to-- -Three.","","I'm just saying, you don't have to Three.","00:12:49","00:12:50"
1,8,157,"[Mike] Guys, guys! This is crazy.","[Mike]","Guys, guys! This is crazy.","00:12:51","00:12:54"
1,8,158,"We can't just wait around.","","We can't just wait around.","00:12:54","00:12:55"
1,8,159,"Mike, in case you forgot, we're still fugitives.","","Mike, in case you forgot, we're still fugitives.","00:12:55","00:12:58"
1,8,160,"The bad men are still looking for us.","","The bad men are still looking for us.","00:12:58","00:12:59"
1,8,161,"Yeah, and we don't even know where your sister is.","","Yeah, and we don't even know where your sister is.","00:12:59","00:13:01"
1,8,162,"El can find them.","","El can find them.","00:13:01","00:13:02"
1,8,163,"Mike, look at her.","","Mike, look at her.","00:13:02","00:13:03"
1,8,164,"I still think we should stick to the chief's plan.","","I still think we should stick to the chief's plan.","00:13:04","00:13:06"
1,8,165,"Exactly. We stay here, keep El out of sight and keep her safe.","","Exactly. We stay here, keep El out of sight and keep her safe.","00:13:06","00:13:10"
1,8,166,"That's the most important thing, remember?","","That's the most important thing, remember?","00:13:10","00:13:12"
1,8,167,"Besides, she's okay. She's with Jonathan.","","Besides, she's okay. She's with Jonathan.","00:13:12","00:13:14"
1,8,168,"Yeah, and she's kind of a badass now, so...","","Yeah, and she's kind of a badass now, so...","00:13:14","00:13:16"
1,8,169,"Well, where are you going? You just said stick to the plan!","","Well, where are you going? You just said stick to the plan!","00:13:17","00:13:20"
1,8,170,"I am. I'm just gonna go get some chocolate pudding.","","I am. I'm just gonna go get some chocolate pudding.","00:13:20","00:13:22"
1,8,171,"I'm telling you, Lunch Lady Phyllis hoards that shit.","","I'm telling you, Lunch Lady Phyllis hoards that shit.","00:13:22","00:13:24"
1,8,172,"[Mike] Are you serious?","[Mike]","Are you serious?","00:13:24","00:13:26"
1,8,173,"El needs to be recharged!","","El needs to be recharged!","00:13:26","00:13:27"
1,8,174,"[door opens]","[door opens]","","00:13:30","00:13:31"
1,8,175,"[door shuts]","[door shuts]","","00:13:32","00:13:33"
1,8,176,"[faint creaking]","[faint creaking]","","00:13:46","00:13:47"
1,8,177,"Did you hear that?","","Did you hear that?","00:13:48","00:13:49"
1,8,178,"It's just the wind.","","It's just the wind.","00:13:52","00:13:54"
1,8,179,"Don't worry.","","Don't worry.","00:13:59","00:14:01"
1,8,180,"My mom, she said the lights speak when it comes.","","My mom, she said the lights speak when it comes.","00:14:01","00:14:04"
1,8,181,"Speak?","","Speak?","00:14:04","00:14:05"
1,8,182,"Blink.","","Blink.","00:14:06","00:14:08"
1,8,183,"Think of them as alarms.","","Think of them as alarms.","00:14:08","00:14:10"
1,8,184,"Is that too tight?","","Is that too tight?","00:14:19","00:14:20"
1,8,185,"[stutters] No, it's fine.","[stutters]","No, it's fine.","00:14:21","00:14:23"
1,8,186,"Thanks.","","Thanks.","00:14:23","00:14:24"
1,8,187,"Nancy?","","Nancy?","00:14:35","00:14:37"
1,8,188,"Yeah?","","Yeah?","00:14:39","00:14:40"
1,8,189,"-[banging on door] -[both gasp]","[banging on door] [both gasp]"," ","00:14:42","00:14:43"
1,8,190,"[Steve] Jonathan?","[Steve]","Jonathan?","00:14:44","00:14:46"
1,8,191,"Are you there, man? It's... it's Steve!","","Are you there, man? It's... it's Steve!","00:14:46","00:14:48"
1,8,192,"Listen, I just want to talk!","","Listen, I just want to talk!","00:14:49","00:14:51"
1,8,193,"[banging on door continues]","[banging on door continues]","","00:14:51","00:14:52"
1,8,194,"-Steve, listen to me. -Hey. Nancy, what--","","Steve, listen to me. Hey. Nancy, what","00:14:54","00:14:56"
1,8,195,"-You need to leave. -I'm not trying to start anything, okay?","","You need to leave. I'm not trying to start anything, okay?","00:14:56","00:14:58"
1,8,196,"I don't care about that. You need to leave.","","I don't care about that. You need to leave.","00:14:58","00:14:59"
1,8,197,"[stammering] No, no, no. Listen, I messed up, okay?","[stammering]","No, no, no. Listen, I messed up, okay?","00:15:00","00:15:03"
1,8,198,"I messed... I messed up.","","I messed... I messed up.","00:15:03","00:15:05"
1,8,199,"Okay?","","Okay?","00:15:05","00:15:06"
1,8,200,"Really. Please.","","Really. Please.","00:15:06","00:15:08"
1,8,201,"I just want to make things right.","","I just want to make things right.","00:15:08","00:15:09"
1,8,202,"Okay? Please. Please...","","Okay? Please. Please...","00:15:10","00:15:13"
1,8,203,"[stammers]","[stammers]","","00:15:13","00:15:15"
1,8,204,"Hey, what happened to your hand?","","Hey, what happened to your hand?","00:15:15","00:15:16"
1,8,205,"Is that blood?","","Is that blood?","00:15:16","00:15:17"
1,8,206,"Nothing. [stutters] It was an accident.","[stutters]","Nothing. It was an accident.","00:15:17","00:15:19"
1,8,207,"-Yeah, what's going on? -Nothing.","","Yeah, what's going on? Nothing.","00:15:19","00:15:21"
1,8,208,"-Wait a sec. Did he do this to you? -No.","","Wait a sec. Did he do this to you? No.","00:15:21","00:15:23"
1,8,209,"-Nancy, let me in! -No. No! No, Steve!","","Nancy, let me in! No. No! No, Steve!","00:15:23","00:15:25"
1,8,210,"-What is... What the... -You need to get out of here.","","What is... What the... You need to get out of here.","00:15:27","00:15:28"
1,8,211,"-Whoa. What is all-- -Listen to me. I'm not asking you,","","Whoa. What is all Listen to me. I'm not asking you,","00:15:29","00:15:30"
1,8,212,"-I'm telling you, get out of here! -What is that smell?","","I'm telling you, get out of here! What is that smell?","00:15:30","00:15:32"
1,8,213,"-Is that... is that gasoline? -Steve, get out!","","Is that... is that gasoline? Steve, get out!","00:15:32","00:15:33"
1,8,214,"[stutters] Wait. What? What is going on?","[stutters]","Wait. What? What is going on?","00:15:34","00:15:36"
1,8,215,"You have five seconds to get out of here.","","You have five seconds to get out of here.","00:15:36","00:15:38"
1,8,216,"Okay, is this a joke? Stop. Put the gun down.","","Okay, is this a joke? Stop. Put the gun down.","00:15:38","00:15:39"
1,8,217,"-I'm doing this for you. -Nancy.","","I'm doing this for you. Nancy.","00:15:39","00:15:41"
1,8,218,"-Wait. Is this a... What is this? -Nancy.","","Wait. Is this a... What is this? Nancy.","00:15:41","00:15:42"
1,8,219,"-Three. Two. -No, no, no! No, no!","","Three. Two. No, no, no! No, no!","00:15:42","00:15:44"
1,8,220,"Nancy! The lights.","","Nancy! The lights.","00:15:44","00:15:46"
1,8,221,"-It's here. -[Steve] Wait, what's here?","[Steve]","It's here. Wait, what's here?","00:15:47","00:15:49"
1,8,222,"-[Nancy] Where is it? -Where is what? Whoa!","[Nancy]","Where is it? Where is what? Whoa!","00:15:49","00:15:50"
1,8,223,"-Easy with that! -Where is it?","","Easy with that! Where is it?","00:15:50","00:15:52"
1,8,224,"I don't know. I don't see it.","","I don't know. I don't see it.","00:15:52","00:15:53"
1,8,225,"Where is what?","","Where is what?","00:15:53","00:15:54"
1,8,226,"Hello? Will someone please explain to me what the hell is going--","","Hello? Will someone please explain to me what the hell is going","00:15:54","00:15:57"
1,8,227,"-[monster roars] -[Jonathan] No!","[monster roars] [Jonathan]"," No!","00:16:01","00:16:02"
1,8,228,"Go! Go! Run! Go!","","Go! Go! Run! Go!","00:16:02","00:16:04"
1,8,229,"[Jonathan] Get out of here!","[Jonathan]","Get out of here!","00:16:05","00:16:06"
1,8,230,"[growls]","[growls]","","00:16:07","00:16:08"
1,8,231,"[Jonathan] Jump! [Steve] Oh, my God! Oh, my God!","[Jonathan] [Steve]","Jump! Oh, my God! Oh, my God!","00:16:08","00:16:11"
1,8,232,"Jesus! Jesus! What the hell was that?","","Jesus! Jesus! What the hell was that?","00:16:13","00:16:14"
1,8,233,"-What the hell was that? -[both] Shut up!","[both]","What the hell was that? Shut up!","00:16:14","00:16:16"
1,8,234,"[monster screeching]","[monster screeching]","","00:16:16","00:16:18"
1,8,235,"[all panting]","[all panting]","","00:16:19","00:16:20"
1,8,236,"[Nancy] What's it doing?","[Nancy]","What's it doing?","00:16:24","00:16:25"
1,8,237,"I don't know.","","I don't know.","00:16:26","00:16:27"
1,8,238,"[electricity jolts]","[electricity jolts]","","00:16:34","00:16:35"
1,8,239,"Do you hear anything?","","Do you hear anything?","00:16:41","00:16:42"
1,8,240,"No.","","No.","00:16:43","00:16:44"
1,8,241,"[door opening]","[door opening]","","00:16:44","00:16:45"
1,8,242,"[Joyce echoing] Will!","[Joyce echoing]","Will!","00:17:42","00:17:43"
1,8,243,"Will!","","Will!","00:17:43","00:17:44"
1,8,244,"[breathing heavily]","[breathing heavily]","","00:17:46","00:17:47"
1,8,245,"Will!","","Will!","00:17:49","00:17:51"
1,8,246,"Will!","","Will!","00:17:56","00:17:57"
1,8,247,"[indistinct sobbing]","[indistinct sobbing]","","00:18:03","00:18:05"
1,8,248,"[Hopper] ""I asked Mrs. Spencer what made them red and she said she didn't know","[Hopper]","""I asked Mrs. Spencer what made them red and she said she didn't know","00:18:09","00:18:12"
1,8,249,"and for pity's sake not to ask her any more questions.","","and for pity's sake not to ask her any more questions.","00:18:12","00:18:14"
1,8,250,"She said I must have asked her a thousand already.","","She said I must have asked her a thousand already.","00:18:14","00:18:16"
1,8,251,"I suppose I had, too,","","I suppose I had, too,","00:18:16","00:18:17"
1,8,252,"but how are you gonna find things out if you don't ask questions?","","but how are you gonna find things out if you don't ask questions?","00:18:17","00:18:20"
1,8,253,"And what does make roads red?","","And what does make roads red?","00:18:20","00:18:22"
1,8,254,"'Well, I don't know,' said Matthew.","","'Well, I don't know,' said Matthew.","00:18:22","00:18:24"
1,8,255,"It just makes me feel glad to be alive...","","It just makes me feel glad to be alive...","00:18:24","00:18:27"
1,8,256,"it's such an interesting world.""","","it's such an interesting world.""","00:18:28","00:18:30"
1,8,257,"[sobbing]","[sobbing]","","00:18:40","00:18:41"
1,8,258,"[Joyce yelling] Will!","[Joyce yelling]","Will!","00:18:47","00:18:48"
1,8,259,"[Hopper] Will!","[Hopper]","Will!","00:18:52","00:18:53"
1,8,260,"[Steve muttering]","[Steve muttering]","","00:19:27","00:19:29"
1,8,261,"This is crazy. This is crazy. This is crazy.","","This is crazy. This is crazy. This is crazy.","00:19:29","00:19:30"
1,8,262,"This is crazy! This is crazy! This is crazy!","","This is crazy! This is crazy! This is crazy!","00:19:31","00:19:33"
1,8,263,"What are you do-- What are you doing? Are you insane?","","What are you do What are you doing? Are you insane?","00:19:36","00:19:38"
