Date,BGT North of NE 70th Total,Ped South,Ped North,Bike North,Bike South
10/27/2017 06:00:00 AM,45,5,3,6,31
10/27/2017 05:00:00 AM,10,1,0,3,6
10/27/2017 04:00:00 AM,2,0,0,0,2
10/27/2017 03:00:00 AM,0,0,0,0,0
10/27/2017 02:00:00 AM,2,0,0,2,0
10/27/2017 01:00:00 AM,0,0,0,0,0
10/27/2017 12:00:00 AM,1,0,0,1,0
10/26/2017 11:00:00 PM,5,0,2,3,0
10/26/2017 10:00:00 PM,3,0,0,1,2
10/26/2017 09:00:00 PM,9,0,0,7,2
10/26/2017 08:00:00 PM,16,0,1,9,6
10/26/2017 07:00:00 PM,25,0,0,16,9
10/26/2017 06:00:00 PM,112,15,16,58,23
10/26/2017 05:00:00 PM,168,15,22,101,30
10/26/2017 04:00:00 PM,140,15,16,58,51
10/26/2017 03:00:00 PM,97,16,14,38,29
10/26/2017 02:00:00 PM,110,45,16,31,18
10/26/2017 01:00:00 PM,60,13,14,23,10
10/26/2017 12:00:00 PM,56,9,5,27,15
10/26/2017 11:00:00 AM,36,9,7,8,12
10/26/2017 10:00:00 AM,49,12,11,6,20
10/26/2017 09:00:00 AM,67,15,8,17,27
10/26/2017 08:00:00 AM,114,13,11,20,70
10/26/2017 07:00:00 AM,95,17,8,12,58
10/26/2017 06:00:00 AM,44,4,1,9,30
10/26/2017 05:00:00 AM,16,1,2,2,11
10/26/2017 04:00:00 AM,3,0,0,2,1
10/26/2017 03:00:00 AM,1,0,0,1,0
10/26/2017 02:00:00 AM,0,0,0,0,0
10/26/2017 01:00:00 AM,1,0,1,0,0
10/26/2017 12:00:00 AM,3,1,1,1,0
10/25/2017 11:00:00 PM,3,0,0,3,0
10/25/2017 10:00:00 PM,5,0,0,4,1
10/25/2017 09:00:00 PM,3,1,0,0,2
10/25/2017 08:00:00 PM,14,2,3,8,1
10/25/2017 07:00:00 PM,28,4,2,17,5
10/25/2017 06:00:00 PM,89,11,8,53,17
10/25/2017 05:00:00 PM,117,11,10,75,21
10/25/2017 04:00:00 PM,81,12,11,42,16
10/25/2017 03:00:00 PM,51,12,8,20,11
10/25/2017 02:00:00 PM,36,5,10,11,10
10/25/2017 01:00:00 PM,40,6,5,13,16
10/25/2017 12:00:00 PM,61,19,16,18,8
10/25/2017 11:00:00 AM,29,5,7,8,9
10/25/2017 10:00:00 AM,54,12,8,19,15
10/25/2017 09:00:00 AM,70,7,9,20,34
10/25/2017 08:00:00 AM,99,9,10,15,65
10/25/2017 07:00:00 AM,89,9,5,12,63
10/25/2017 06:00:00 AM,41,6,4,4,27
10/25/2017 05:00:00 AM,14,1,0,2,11
10/25/2017 04:00:00 AM,3,0,0,1,2
10/25/2017 03:00:00 AM,1,0,0,0,1
10/25/2017 02:00:00 AM,2,0,0,2,0
10/25/2017 01:00:00 AM,0,0,0,0,0
10/25/2017 12:00:00 AM,0,0,0,0,0
10/24/2017 11:00:00 PM,5,0,0,2,3
10/24/2017 10:00:00 PM,2,0,0,2,0
10/24/2017 09:00:00 PM,2,0,1,1,0
10/24/2017 08:00:00 PM,11,1,0,8,2
10/24/2017 07:00:00 PM,24,1,3,12,8
10/24/2017 06:00:00 PM,132,18,8,70,36
10/24/2017 05:00:00 PM,223,28,23,122,50
10/24/2017 04:00:00 PM,425,248,38,76,63
10/24/2017 03:00:00 PM,1902,1563,238,50,51
10/24/2017 02:00:00 PM,1334,1144,110,51,29
10/24/2017 01:00:00 PM,1122,948,115,37,22
10/24/2017 12:00:00 PM,559,467,47,17,28
10/24/2017 11:00:00 AM,63,14,10,18,21
10/24/2017 10:00:00 AM,65,6,11,21,27
10/24/2017 09:00:00 AM,82,11,10,24,37
10/24/2017 08:00:00 AM,127,16,9,22,80
10/24/2017 07:00:00 AM,112,9,8,24,71
10/24/2017 06:00:00 AM,47,5,4,9,29
10/24/2017 05:00:00 AM,14,1,1,2,10
10/24/2017 04:00:00 AM,7,0,0,1,6
10/24/2017 03:00:00 AM,0,0,0,0,0
10/24/2017 02:00:00 AM,3,1,1,1,0
10/24/2017 01:00:00 AM,0,0,0,0,0
10/24/2017 12:00:00 AM,2,0,0,0,2
10/23/2017 11:00:00 PM,0,0,0,0,0
10/23/2017 10:00:00 PM,5,1,0,4,0
10/23/2017 09:00:00 PM,11,1,1,5,4
10/23/2017 08:00:00 PM,10,0,0,8,2
10/23/2017 07:00:00 PM,29,1,3,17,8
10/23/2017 06:00:00 PM,119,13,9,71,26
10/23/2017 05:00:00 PM,217,17,21,124,55
10/23/2017 04:00:00 PM,147,19,15,77,36
10/23/2017 03:00:00 PM,137,29,15,58,35
10/23/2017 02:00:00 PM,107,16,14,46,31
10/23/2017 01:00:00 PM,73,12,6,38,17
10/23/2017 12:00:00 PM,76,15,15,25,21
10/23/2017 11:00:00 AM,79,13,18,22,26
10/23/2017 10:00:00 AM,66,10,13,19,24
10/23/2017 09:00:00 AM,81,11,7,28,35
10/23/2017 08:00:00 AM,136,19,11,26,80
10/23/2017 07:00:00 AM,87,10,7,12,58
10/23/2017 06:00:00 AM,54,9,4,10,31
10/23/2017 05:00:00 AM,9,2,0,2,5
10/23/2017 04:00:00 AM,5,0,0,2,3
10/23/2017 03:00:00 AM,1,0,0,1,0
10/23/2017 02:00:00 AM,0,0,0,0,0
10/23/2017 01:00:00 AM,0,0,0,0,0
10/23/2017 12:00:00 AM,0,0,0,0,0
10/22/2017 11:00:00 PM,1,0,0,1,0
10/22/2017 10:00:00 PM,1,0,0,1,0
10/22/2017 09:00:00 PM,2,0,0,1,1
10/22/2017 08:00:00 PM,1,0,1,0,0
10/22/2017 07:00:00 PM,10,3,0,2,5
10/22/2017 06:00:00 PM,33,3,4,12,14
10/22/2017 05:00:00 PM,98,16,9,31,42
10/22/2017 04:00:00 PM,124,18,15,45,46
10/22/2017 03:00:00 PM,129,20,22,42,45
10/22/2017 02:00:00 PM,135,22,18,44,51
10/22/2017 01:00:00 PM,148,20,17,70,41
10/22/2017 12:00:00 PM,176,26,24,59,67
10/22/2017 11:00:00 AM,165,31,20,58,56
10/22/2017 10:00:00 AM,160,47,38,35,40
10/22/2017 09:00:00 AM,101,32,35,22,12
10/22/2017 08:00:00 AM,72,26,17,17,12
10/22/2017 07:00:00 AM,20,2,9,9,0
10/22/2017 06:00:00 AM,3,0,0,2,1
10/22/2017 05:00:00 AM,0,0,0,0,0
10/22/2017 04:00:00 AM,0,0,0,0,0
10/22/2017 03:00:00 AM,0,0,0,0,0
10/22/2017 02:00:00 AM,0,0,0,0,0
10/22/2017 01:00:00 AM,0,0,0,0,0
10/22/2017 12:00:00 AM,0,0,0,0,0
10/21/2017 11:00:00 PM,0,0,0,0,0
10/21/2017 10:00:00 PM,3,2,1,0,0
10/21/2017 09:00:00 PM,0,0,0,0,0
10/21/2017 08:00:00 PM,5,1,1,3,0
10/21/2017 07:00:00 PM,3,0,0,0,3
10/21/2017 06:00:00 PM,5,1,2,1,1
10/21/2017 05:00:00 PM,15,5,4,2,4
10/21/2017 04:00:00 PM,18,8,4,1,5
10/21/2017 03:00:00 PM,32,7,5,10,10
10/21/2017 02:00:00 PM,48,9,10,14,15
10/21/2017 01:00:00 PM,67,16,14,14,23
10/21/2017 12:00:00 PM,55,15,16,12,12
10/21/2017 11:00:00 AM,74,18,22,14,20
10/21/2017 10:00:00 AM,41,12,18,6,5
10/21/2017 09:00:00 AM,58,15,19,15,9
10/21/2017 08:00:00 AM,42,12,12,14,4
10/21/2017 07:00:00 AM,10,3,4,2,1
10/21/2017 06:00:00 AM,7,1,4,2,0
10/21/2017 05:00:00 AM,0,0,0,0,0
10/21/2017 04:00:00 AM,1,0,0,1,0
10/21/2017 03:00:00 AM,0,0,0,0,0
10/21/2017 02:00:00 AM,1,1,0,0,0
10/21/2017 01:00:00 AM,0,0,0,0,0
10/21/2017 12:00:00 AM,0,0,0,0,0
10/20/2017 11:00:00 PM,1,0,0,1,0
10/20/2017 10:00:00 PM,7,1,2,1,3
10/20/2017 09:00:00 PM,2,1,1,0,0
10/20/2017 08:00:00 PM,8,1,0,5,2
10/20/2017 07:00:00 PM,17,2,1,12,2
10/20/2017 06:00:00 PM,40,4,6,26,4
10/20/2017 05:00:00 PM,101,14,14,55,18
10/20/2017 04:00:00 PM,78,14,19,31,14
10/20/2017 03:00:00 PM,58,12,12,23,11
10/20/2017 02:00:00 PM,55,7,8,14,26
10/20/2017 01:00:00 PM,42,6,5,6,25
10/20/2017 12:00:00 PM,18,7,4,2,5
10/20/2017 11:00:00 AM,32,7,11,7,7
10/20/2017 10:00:00 AM,36,8,9,9,10
10/20/2017 09:00:00 AM,94,10,6,50,28
10/20/2017 08:00:00 AM,86,15,10,15,46
10/20/2017 07:00:00 AM,56,7,10,9,30
10/20/2017 06:00:00 AM,23,2,1,5,15
10/20/2017 05:00:00 AM,9,0,1,2,6
10/20/2017 04:00:00 AM,1,0,0,0,1
10/20/2017 03:00:00 AM,2,0,0,2,0
10/20/2017 02:00:00 AM,0,0,0,0,0
10/20/2017 01:00:00 AM,0,0,0,0,0
10/20/2017 12:00:00 AM,0,0,0,0,0
10/19/2017 11:00:00 PM,0,0,0,0,0
10/19/2017 10:00:00 PM,3,1,1,1,0
10/19/2017 09:00:00 PM,3,0,1,2,0
10/19/2017 08:00:00 PM,8,1,1,5,1
10/19/2017 07:00:00 PM,16,2,3,7,4
10/19/2017 06:00:00 PM,67,7,6,42,12
10/19/2017 05:00:00 PM,69,12,6,41,10
10/19/2017 04:00:00 PM,46,6,4,21,15
10/19/2017 03:00:00 PM,38,8,8,14,8
10/19/2017 02:00:00 PM,18,3,4,9,2
10/19/2017 01:00:00 PM,28,9,6,6,7
10/19/2017 12:00:00 PM,28,8,5,6,9
10/19/2017 11:00:00 AM,22,2,5,7,8
10/19/2017 10:00:00 AM,34,12,5,6,11
10/19/2017 09:00:00 AM,42,5,9,14,14
10/19/2017 08:00:00 AM,83,7,7,14,55
10/19/2017 07:00:00 AM,55,10,6,14,25
10/19/2017 06:00:00 AM,21,7,3,2,9
10/19/2017 05:00:00 AM,11,3,4,0,4
10/19/2017 04:00:00 AM,1,0,0,0,1
10/19/2017 03:00:00 AM,1,0,0,1,0
10/19/2017 02:00:00 AM,0,0,0,0,0
10/19/2017 01:00:00 AM,0,0,0,0,0
10/19/2017 12:00:00 AM,0,0,0,0,0
10/18/2017 11:00:00 PM,0,0,0,0,0
10/18/2017 10:00:00 PM,0,0,0,0,0
10/18/2017 09:00:00 PM,2,0,0,1,1
10/18/2017 08:00:00 PM,7,0,0,7,0
10/18/2017 07:00:00 PM,8,1,0,4,3
10/18/2017 06:00:00 PM,47,5,4,26,12
10/18/2017 05:00:00 PM,88,7,9,53,19
10/18/2017 04:00:00 PM,40,4,5,25,6
10/18/2017 03:00:00 PM,20,3,4,9,4
10/18/2017 02:00:00 PM,23,5,2,9,7
10/18/2017 01:00:00 PM,21,5,5,6,5
10/18/2017 12:00:00 PM,16,5,6,5,0
10/18/2017 11:00:00 AM,24,4,7,5,8
10/18/2017 10:00:00 AM,26,5,2,12,7
10/18/2017 09:00:00 AM,54,17,8,13,16
10/18/2017 08:00:00 AM,102,22,19,11,50
10/18/2017 07:00:00 AM,68,8,9,11,40
10/18/2017 06:00:00 AM,34,3,6,10,15
10/18/2017 05:00:00 AM,4,0,0,0,4
10/18/2017 04:00:00 AM,4,0,1,0,3
10/18/2017 03:00:00 AM,0,0,0,0,0
10/18/2017 02:00:00 AM,2,0,0,2,0
10/18/2017 01:00:00 AM,0,0,0,0,0
10/18/2017 12:00:00 AM,0,0,0,0,0
10/17/2017 11:00:00 PM,1,0,0,1,0
10/17/2017 10:00:00 PM,3,0,0,3,0
10/17/2017 09:00:00 PM,4,0,0,4,0
10/17/2017 08:00:00 PM,4,0,0,3,1
10/17/2017 07:00:00 PM,33,1,4,18,10
10/17/2017 06:00:00 PM,86,16,13,44,13
10/17/2017 05:00:00 PM,128,16,17,76,19
10/17/2017 04:00:00 PM,102,28,19,37,18
10/17/2017 03:00:00 PM,59,14,21,15,9
10/17/2017 02:00:00 PM,31,3,11,12,5
10/17/2017 01:00:00 PM,18,3,1,5,9
10/17/2017 12:00:00 PM,16,4,2,5,5
10/17/2017 11:00:00 AM,20,7,5,3,5
10/17/2017 10:00:00 AM,20,1,3,9,7
10/17/2017 09:00:00 AM,48,8,9,8,23
10/17/2017 08:00:00 AM,85,6,9,15,55
10/17/2017 07:00:00 AM,68,3,4,19,42
10/17/2017 06:00:00 AM,29,3,2,7,17
10/17/2017 05:00:00 AM,12,1,1,3,7
10/17/2017 04:00:00 AM,4,0,0,0,4
10/17/2017 03:00:00 AM,0,0,0,0,0
10/17/2017 02:00:00 AM,1,0,0,1,0
10/17/2017 01:00:00 AM,0,0,0,0,0
10/17/2017 12:00:00 AM,0,0,0,0,0
10/16/2017 11:00:00 PM,1,0,1,0,0
10/16/2017 10:00:00 PM,3,1,1,1,0
10/16/2017 09:00:00 PM,3,0,0,3,0
10/16/2017 08:00:00 PM,8,0,1,4,3
10/16/2017 07:00:00 PM,20,2,2,12,4
10/16/2017 06:00:00 PM,115,10,9,69,27
10/16/2017 05:00:00 PM,195,16,17,120,42
10/16/2017 04:00:00 PM,139,20,20,70,29
10/16/2017 03:00:00 PM,99,18,14,43,24
10/16/2017 02:00:00 PM,59,7,9,23,20
10/16/2017 01:00:00 PM,81,16,6,32,27
10/16/2017 12:00:00 PM,68,10,9,24,25
10/16/2017 11:00:00 AM,49,9,7,18,15
10/16/2017 10:00:00 AM,48,7,12,9,20
10/16/2017 09:00:00 AM,88,13,6,37,32
10/16/2017 08:00:00 AM,126,11,9,24,82
10/16/2017 07:00:00 AM,108,17,8,14,69
10/16/2017 06:00:00 AM,53,5,2,9,37
10/16/2017 05:00:00 AM,7,0,0,1,6
10/16/2017 04:00:00 AM,3,0,0,0,3
10/16/2017 03:00:00 AM,1,0,0,1,0
10/16/2017 02:00:00 AM,0,0,0,0,0
10/16/2017 01:00:00 AM,0,0,0,0,0
10/16/2017 12:00:00 AM,1,0,0,1,0
10/15/2017 11:00:00 PM,0,0,0,0,0
10/15/2017 10:00:00 PM,1,0,1,0,0
10/15/2017 09:00:00 PM,0,0,0,0,0
10/15/2017 08:00:00 PM,7,0,0,4,3
10/15/2017 07:00:00 PM,12,3,2,4,3
10/15/2017 06:00:00 PM,45,6,4,10,25
10/15/2017 05:00:00 PM,136,21,11,42,62
10/15/2017 04:00:00 PM,188,14,16,84,74
10/15/2017 03:00:00 PM,280,30,20,100,130
10/15/2017 02:00:00 PM,251,27,17,124,83
10/15/2017 01:00:00 PM,217,22,16,86,93
10/15/2017 12:00:00 PM,247,24,17,119,87
10/15/2017 11:00:00 AM,146,18,21,64,43
10/15/2017 10:00:00 AM,145,24,24,53,44
10/15/2017 09:00:00 AM,129,29,19,35,46
10/15/2017 08:00:00 AM,70,11,13,33,13
10/15/2017 07:00:00 AM,23,3,2,13,5
10/15/2017 06:00:00 AM,7,0,1,4,2
10/15/2017 05:00:00 AM,2,0,0,2,0
10/15/2017 04:00:00 AM,0,0,0,0,0
10/15/2017 03:00:00 AM,2,1,0,0,1
10/15/2017 02:00:00 AM,0,0,0,0,0
10/15/2017 01:00:00 AM,0,0,0,0,0
10/15/2017 12:00:00 AM,1,0,0,0,1
10/14/2017 11:00:00 PM,2,0,0,0,2
10/14/2017 10:00:00 PM,2,1,1,0,0
10/14/2017 09:00:00 PM,3,0,0,0,3
10/14/2017 08:00:00 PM,10,2,2,4,2
10/14/2017 07:00:00 PM,14,1,0,8,5
10/14/2017 06:00:00 PM,53,8,4,12,29
10/14/2017 05:00:00 PM,117,16,16,31,54
10/14/2017 04:00:00 PM,94,15,8,46,25
10/14/2017 03:00:00 PM,138,26,15,40,57
10/14/2017 02:00:00 PM,144,17,19,42,66
10/14/2017 01:00:00 PM,138,20,18,60,40
10/14/2017 12:00:00 PM,141,18,18,40,65
10/14/2017 11:00:00 AM,165,24,17,69,55
10/14/2017 10:00:00 AM,141,25,23,45,48
10/14/2017 09:00:00 AM,83,11,20,32,20
10/14/2017 08:00:00 AM,49,10,10,13,16
10/14/2017 07:00:00 AM,28,8,9,8,3
10/14/2017 06:00:00 AM,5,0,1,1,3
10/14/2017 05:00:00 AM,3,0,0,0,3
10/14/2017 04:00:00 AM,0,0,0,0,0
10/14/2017 03:00:00 AM,0,0,0,0,0
10/14/2017 02:00:00 AM,1,0,0,1,0
10/14/2017 01:00:00 AM,1,0,0,0,1
10/14/2017 12:00:00 AM,1,0,0,0,1
10/13/2017 11:00:00 PM,1,0,0,1,0
10/13/2017 10:00:00 PM,2,0,0,2,0
10/13/2017 09:00:00 PM,6,3,2,0,1
10/13/2017 08:00:00 PM,2,0,1,1,0
10/13/2017 07:00:00 PM,27,2,2,13,10
10/13/2017 06:00:00 PM,83,15,16,38,14
10/13/2017 05:00:00 PM,139,14,20,75,30
10/13/2017 04:00:00 PM,94,22,15,39,18
10/13/2017 03:00:00 PM,67,10,9,29,19
10/13/2017 02:00:00 PM,61,8,9,29,15
10/13/2017 01:00:00 PM,60,11,7,19,23
10/13/2017 12:00:00 PM,26,2,6,7,11
10/13/2017 11:00:00 AM,45,6,11,14,14
10/13/2017 10:00:00 AM,56,14,13,13,16
10/13/2017 09:00:00 AM,63,8,9,18,28
10/13/2017 08:00:00 AM,70,9,10,16,35
10/13/2017 07:00:00 AM,67,11,6,14,36
10/13/2017 06:00:00 AM,25,3,2,5,15
10/13/2017 05:00:00 AM,8,1,0,2,5
10/13/2017 04:00:00 AM,2,0,0,0,2
10/13/2017 03:00:00 AM,2,0,1,1,0
10/13/2017 02:00:00 AM,0,0,0,0,0
10/13/2017 01:00:00 AM,0,0,0,0,0
10/13/2017 12:00:00 AM,0,0,0,0,0
10/12/2017 11:00:00 PM,3,1,1,1,0
10/12/2017 10:00:00 PM,6,2,0,4,0
10/12/2017 09:00:00 PM,2,0,1,1,0
10/12/2017 08:00:00 PM,3,0,1,2,0
10/12/2017 07:00:00 PM,22,0,3,13,6
10/12/2017 06:00:00 PM,67,13,9,35,10
10/12/2017 05:00:00 PM,97,12,13,60,12
10/12/2017 04:00:00 PM,69,8,14,27,20
10/12/2017 03:00:00 PM,41,6,5,20,10
10/12/2017 02:00:00 PM,30,6,7,13,4
10/12/2017 01:00:00 PM,22,5,2,8,7
10/12/2017 12:00:00 PM,27,6,5,9,7
10/12/2017 11:00:00 AM,24,9,7,2,6
10/12/2017 10:00:00 AM,35,9,5,7,14
10/12/2017 09:00:00 AM,66,13,13,24,16
10/12/2017 08:00:00 AM,93,9,10,14,60
10/12/2017 07:00:00 AM,62,4,1,16,41
10/12/2017 06:00:00 AM,40,6,3,7,24
10/12/2017 05:00:00 AM,17,2,2,0,13
10/12/2017 04:00:00 AM,3,0,0,0,3
10/12/2017 03:00:00 AM,1,0,0,1,0
10/12/2017 02:00:00 AM,0,0,0,0,0
10/12/2017 01:00:00 AM,1,0,0,1,0
10/12/2017 12:00:00 AM,0,0,0,0,0
10/11/2017 11:00:00 PM,3,0,0,2,1
10/11/2017 10:00:00 PM,1,1,0,0,0
10/11/2017 09:00:00 PM,10,0,1,4,5
10/11/2017 08:00:00 PM,11,1,1,4,5
10/11/2017 07:00:00 PM,38,3,7,19,9
10/11/2017 06:00:00 PM,84,5,8,46,25
10/11/2017 05:00:00 PM,137,15,17,76,29
10/11/2017 04:00:00 PM,111,14,13,61,23
10/11/2017 03:00:00 PM,71,7,15,27,22
10/11/2017 02:00:00 PM,48,6,3,21,18
10/11/2017 01:00:00 PM,47,7,8,18,14
10/11/2017 12:00:00 PM,51,15,12,17,7
10/11/2017 11:00:00 AM,43,11,12,7,13
10/11/2017 10:00:00 AM,52,15,10,15,12
10/11/2017 09:00:00 AM,75,19,14,15,27
10/11/2017 08:00:00 AM,102,13,13,16,60
10/11/2017 07:00:00 AM,77,9,7,16,45
10/11/2017 06:00:00 AM,34,9,1,5,19
10/11/2017 05:00:00 AM,16,1,3,1,11
10/11/2017 04:00:00 AM,2,0,0,0,2
10/11/2017 03:00:00 AM,0,0,0,0,0
10/11/2017 02:00:00 AM,2,0,0,2,0
10/11/2017 01:00:00 AM,0,0,0,0,0
10/11/2017 12:00:00 AM,0,0,0,0,0
10/10/2017 11:00:00 PM,1,0,0,0,1
10/10/2017 10:00:00 PM,4,2,1,1,0
10/10/2017 09:00:00 PM,9,1,0,5,3
10/10/2017 08:00:00 PM,7,1,1,5,0
10/10/2017 07:00:00 PM,19,1,3,11,4
10/10/2017 06:00:00 PM,75,12,6,40,17
10/10/2017 05:00:00 PM,135,14,14,82,25
10/10/2017 04:00:00 PM,72,8,5,42,17
10/10/2017 03:00:00 PM,53,7,14,22,10
10/10/2017 02:00:00 PM,40,10,9,16,5
10/10/2017 01:00:00 PM,36,9,6,8,13
10/10/2017 12:00:00 PM,37,5,9,10,13
10/10/2017 11:00:00 AM,50,3,9,16,22
10/10/2017 10:00:00 AM,61,8,9,23,21
10/10/2017 09:00:00 AM,75,12,7,21,35
10/10/2017 08:00:00 AM,104,13,14,22,55
10/10/2017 07:00:00 AM,88,11,8,18,51
10/10/2017 06:00:00 AM,42,6,1,6,29
10/10/2017 05:00:00 AM,17,1,2,2,12
10/10/2017 04:00:00 AM,2,0,0,0,2
10/10/2017 03:00:00 AM,1,0,0,0,1
10/10/2017 02:00:00 AM,1,0,0,1,0
10/10/2017 01:00:00 AM,1,0,0,1,0
10/10/2017 12:00:00 AM,2,0,0,2,0
10/09/2017 11:00:00 PM,1,0,0,1,0
10/09/2017 10:00:00 PM,6,1,2,3,0
10/09/2017 09:00:00 PM,7,1,0,4,2
10/09/2017 08:00:00 PM,7,0,1,4,2
10/09/2017 07:00:00 PM,34,2,0,20,12
10/09/2017 06:00:00 PM,148,10,9,78,51
10/09/2017 05:00:00 PM,223,18,19,138,48
10/09/2017 04:00:00 PM,149,14,28,74,33
10/09/2017 03:00:00 PM,135,8,15,68,44
10/09/2017 02:00:00 PM,134,17,11,44,62
10/09/2017 01:00:00 PM,91,8,9,40,34
10/09/2017 12:00:00 PM,78,9,3,35,31
10/09/2017 11:00:00 AM,68,8,6,23,31
10/09/2017 10:00:00 AM,85,18,14,28,25
10/09/2017 09:00:00 AM,73,8,9,17,39
10/09/2017 08:00:00 AM,119,16,9,15,79
10/09/2017 07:00:00 AM,94,12,7,6,69
10/09/2017 06:00:00 AM,40,3,1,10,26
10/09/2017 05:00:00 AM,8,0,0,0,8
10/09/2017 04:00:00 AM,4,0,0,2,2
10/09/2017 03:00:00 AM,0,0,0,0,0
10/09/2017 02:00:00 AM,1,0,0,1,0
10/09/2017 01:00:00 AM,0,0,0,0,0
10/09/2017 12:00:00 AM,0,0,0,0,0
10/08/2017 11:00:00 PM,1,0,0,1,0
10/08/2017 10:00:00 PM,10,1,1,3,5
10/08/2017 09:00:00 PM,1,0,0,1,0
10/08/2017 08:00:00 PM,9,2,1,2,4
10/08/2017 07:00:00 PM,19,5,0,5,9
10/08/2017 06:00:00 PM,79,17,10,20,32
10/08/2017 05:00:00 PM,144,20,25,49,50
10/08/2017 04:00:00 PM,154,16,21,57,60
10/08/2017 03:00:00 PM,134,18,14,46,56
10/08/2017 02:00:00 PM,136,20,17,48,51
10/08/2017 01:00:00 PM,146,12,14,61,59
10/08/2017 12:00:00 PM,144,26,20,48,50
10/08/2017 11:00:00 AM,149,24,21,62,42
10/08/2017 10:00:00 AM,105,27,13,31,34
10/08/2017 09:00:00 AM,71,15,16,21,19
10/08/2017 08:00:00 AM,78,15,19,31,13
10/08/2017 07:00:00 AM,21,7,7,7,0
10/08/2017 06:00:00 AM,4,0,1,2,1
10/08/2017 05:00:00 AM,0,0,0,0,0
10/08/2017 04:00:00 AM,0,0,0,0,0
10/08/2017 03:00:00 AM,0,0,0,0,0
10/08/2017 02:00:00 AM,1,0,0,1,0
10/08/2017 01:00:00 AM,0,0,0,0,0
10/08/2017 12:00:00 AM,4,1,1,2,0
10/07/2017 11:00:00 PM,8,1,1,5,1
10/07/2017 10:00:00 PM,3,0,0,3,0
10/07/2017 09:00:00 PM,1,0,1,0,0
10/07/2017 08:00:00 PM,9,4,3,0,2
10/07/2017 07:00:00 PM,13,2,0,7,4
10/07/2017 06:00:00 PM,34,10,6,6,12
10/07/2017 05:00:00 PM,38,10,6,9,13
10/07/2017 04:00:00 PM,55,3,9,23,20
10/07/2017 03:00:00 PM,63,2,5,25,31
10/07/2017 02:00:00 PM,117,11,6,42,58
10/07/2017 01:00:00 PM,117,14,13,50,40
10/07/2017 12:00:00 PM,92,12,10,35,35
10/07/2017 11:00:00 AM,108,13,13,38,44
10/07/2017 10:00:00 AM,141,22,21,68,30
10/07/2017 09:00:00 AM,115,23,30,40,22
10/07/2017 08:00:00 AM,60,19,14,14,13
10/07/2017 07:00:00 AM,18,5,6,5,2
10/07/2017 06:00:00 AM,13,2,5,3,3
10/07/2017 05:00:00 AM,0,0,0,0,0
10/07/2017 04:00:00 AM,0,0,0,0,0
10/07/2017 03:00:00 AM,0,0,0,0,0
10/07/2017 02:00:00 AM,1,0,0,1,0
10/07/2017 01:00:00 AM,3,1,1,1,0
10/07/2017 12:00:00 AM,1,0,0,1,0
10/06/2017 11:00:00 PM,2,0,0,2,0
10/06/2017 10:00:00 PM,2,0,0,2,0
10/06/2017 09:00:00 PM,3,0,1,0,2
10/06/2017 08:00:00 PM,17,1,0,9,7
10/06/2017 07:00:00 PM,31,3,0,15,13
10/06/2017 06:00:00 PM,95,13,13,48,21
10/06/2017 05:00:00 PM,146,13,11,85,37
10/06/2017 04:00:00 PM,120,11,12,73,24
10/06/2017 03:00:00 PM,97,8,10,54,25
10/06/2017 02:00:00 PM,72,7,4,36,25
10/06/2017 01:00:00 PM,59,7,7,25,20
10/06/2017 12:00:00 PM,51,8,8,14,21
10/06/2017 11:00:00 AM,71,13,9,13,36
10/06/2017 10:00:00 AM,54,11,16,12,15
10/06/2017 09:00:00 AM,74,13,8,17,36
10/06/2017 08:00:00 AM,119,16,15,27,61
10/06/2017 07:00:00 AM,90,12,6,13,59
10/06/2017 06:00:00 AM,50,4,4,6,36
10/06/2017 05:00:00 AM,17,0,0,8,9
10/06/2017 04:00:00 AM,7,4,2,0,1
10/06/2017 03:00:00 AM,0,0,0,0,0
10/06/2017 02:00:00 AM,1,0,0,1,0
10/06/2017 01:00:00 AM,2,1,1,0,0
10/06/2017 12:00:00 AM,1,0,0,1,0
10/05/2017 11:00:00 PM,1,0,0,1,0
10/05/2017 10:00:00 PM,8,0,0,8,0
10/05/2017 09:00:00 PM,8,0,0,6,2
10/05/2017 08:00:00 PM,30,5,3,13,9
10/05/2017 07:00:00 PM,42,2,2,26,12
10/05/2017 06:00:00 PM,160,18,12,72,58
10/05/2017 05:00:00 PM,205,8,16,135,46
10/05/2017 04:00:00 PM,154,7,16,84,47
10/05/2017 03:00:00 PM,119,14,10,49,46
10/05/2017 02:00:00 PM,122,33,13,45,31
10/05/2017 01:00:00 PM,76,21,4,31,20
10/05/2017 12:00:00 PM,92,13,7,34,38
10/05/2017 11:00:00 AM,61,9,5,23,24
10/05/2017 10:00:00 AM,66,12,11,25,18
10/05/2017 09:00:00 AM,86,12,15,23,36
10/05/2017 08:00:00 AM,139,15,14,29,81
10/05/2017 07:00:00 AM,98,9,8,14,67
10/05/2017 06:00:00 AM,44,5,0,10,29
10/05/2017 05:00:00 AM,18,2,2,3,11
10/05/2017 04:00:00 AM,2,0,0,0,2
10/05/2017 03:00:00 AM,0,0,0,0,0
10/05/2017 02:00:00 AM,1,0,0,0,1
10/05/2017 01:00:00 AM,2,0,0,2,0
10/05/2017 12:00:00 AM,0,0,0,0,0
10/04/2017 11:00:00 PM,1,0,0,1,0
