Date,Chief Sealth TRL North of Thistle Total,Ped South,Ped North,Bike South,Bike North
06/21/2014 02:00:00 PM,13,3,5,4,1
06/21/2014 03:00:00 PM,2,1,0,1,0
06/21/2014 04:00:00 PM,4,0,0,3,1
06/21/2014 05:00:00 PM,4,0,0,2,2
06/21/2014 06:00:00 PM,2,1,1,0,0
06/21/2014 07:00:00 PM,9,4,3,1,1
06/21/2014 08:00:00 PM,4,2,1,1,0
06/21/2014 09:00:00 PM,2,1,1,0,0
06/21/2014 10:00:00 PM,0,0,0,0,0
06/21/2014 11:00:00 PM,0,0,0,0,0
06/22/2014 12:00:00 AM,0,0,0,0,0
06/22/2014 01:00:00 AM,0,0,0,0,0
06/22/2014 02:00:00 AM,0,0,0,0,0
06/22/2014 03:00:00 AM,0,0,0,0,0
06/22/2014 04:00:00 AM,0,0,0,0,0
06/22/2014 05:00:00 AM,0,0,0,0,0
06/22/2014 06:00:00 AM,2,1,0,0,1
06/22/2014 07:00:00 AM,2,1,1,0,0
06/22/2014 08:00:00 AM,64,57,5,1,1
06/22/2014 09:00:00 AM,6,0,4,0,2
06/22/2014 10:00:00 AM,4,1,1,0,2
06/22/2014 11:00:00 AM,8,4,1,3,0
06/22/2014 12:00:00 PM,5,1,2,1,1
06/22/2014 01:00:00 PM,7,5,0,1,1
06/22/2014 02:00:00 PM,13,6,2,5,0
06/22/2014 03:00:00 PM,16,4,5,5,2
06/22/2014 04:00:00 PM,1,0,1,0,0
06/22/2014 05:00:00 PM,1,0,0,0,1
06/22/2014 06:00:00 PM,5,1,4,0,0
06/22/2014 07:00:00 PM,3,2,1,0,0
06/22/2014 08:00:00 PM,2,1,0,1,0
06/22/2014 09:00:00 PM,2,1,1,0,0
06/22/2014 10:00:00 PM,0,0,0,0,0
06/22/2014 11:00:00 PM,3,1,0,2,0
06/23/2014 12:00:00 AM,0,0,0,0,0
06/23/2014 01:00:00 AM,0,0,0,0,0
06/23/2014 02:00:00 AM,0,0,0,0,0
06/23/2014 03:00:00 AM,0,0,0,0,0
06/23/2014 04:00:00 AM,1,0,0,1,0
06/23/2014 05:00:00 AM,0,0,0,0,0
06/23/2014 06:00:00 AM,5,3,2,0,0
06/23/2014 07:00:00 AM,2,0,1,0,1
06/23/2014 08:00:00 AM,8,5,1,1,1
06/23/2014 09:00:00 AM,15,13,1,1,0
06/23/2014 10:00:00 AM,21,17,3,1,0
06/23/2014 11:00:00 AM,9,6,2,1,0
06/23/2014 12:00:00 PM,39,16,23,0,0
06/23/2014 01:00:00 PM,8,7,1,0,0
06/23/2014 02:00:00 PM,18,14,2,0,2
06/23/2014 03:00:00 PM,8,7,1,0,0
06/23/2014 04:00:00 PM,10,8,1,0,1
06/23/2014 05:00:00 PM,6,3,1,2,0
06/23/2014 06:00:00 PM,12,6,4,1,1
06/23/2014 07:00:00 PM,8,4,1,2,1
06/23/2014 08:00:00 PM,5,2,1,2,0
06/23/2014 09:00:00 PM,6,2,3,0,1
06/23/2014 10:00:00 PM,0,0,0,0,0
06/23/2014 11:00:00 PM,0,0,0,0,0
06/24/2014 12:00:00 AM,0,0,0,0,0
06/24/2014 01:00:00 AM,0,0,0,0,0
06/24/2014 02:00:00 AM,0,0,0,0,0
06/24/2014 03:00:00 AM,0,0,0,0,0
06/24/2014 04:00:00 AM,0,0,0,0,0
06/24/2014 05:00:00 AM,0,0,0,0,0
06/24/2014 06:00:00 AM,4,2,1,0,1
06/24/2014 07:00:00 AM,2,0,1,1,0
06/24/2014 08:00:00 AM,3,0,1,1,1
06/24/2014 09:00:00 AM,2,1,0,0,1
06/24/2014 10:00:00 AM,2,1,1,0,0
06/24/2014 11:00:00 AM,6,4,2,0,0
06/24/2014 12:00:00 PM,3,3,0,0,0
06/24/2014 01:00:00 PM,17,14,1,1,1
06/24/2014 02:00:00 PM,18,14,1,2,1
06/24/2014 03:00:00 PM,13,10,0,3,0
06/24/2014 04:00:00 PM,8,4,1,0,3
06/24/2014 05:00:00 PM,5,2,3,0,0
06/24/2014 06:00:00 PM,8,3,2,3,0
06/24/2014 07:00:00 PM,8,3,3,2,0
06/24/2014 08:00:00 PM,13,4,4,4,1
06/24/2014 09:00:00 PM,5,3,2,0,0
06/24/2014 10:00:00 PM,0,0,0,0,0
06/24/2014 11:00:00 PM,0,0,0,0,0
06/25/2014 12:00:00 AM,3,0,1,2,0
06/25/2014 01:00:00 AM,0,0,0,0,0
06/25/2014 02:00:00 AM,0,0,0,0,0
06/25/2014 03:00:00 AM,0,0,0,0,0
06/25/2014 04:00:00 AM,0,0,0,0,0
06/25/2014 05:00:00 AM,0,0,0,0,0
06/25/2014 06:00:00 AM,1,0,1,0,0
06/25/2014 07:00:00 AM,1,0,0,0,1
06/25/2014 08:00:00 AM,7,3,2,0,2
06/25/2014 09:00:00 AM,8,5,1,1,1
06/25/2014 10:00:00 AM,7,7,0,0,0
06/25/2014 11:00:00 AM,11,5,5,1,0
06/25/2014 12:00:00 PM,3,3,0,0,0
06/25/2014 01:00:00 PM,4,2,2,0,0
06/25/2014 02:00:00 PM,1,0,1,0,0
06/25/2014 03:00:00 PM,2,0,1,0,1
06/25/2014 04:00:00 PM,8,2,4,0,2
06/25/2014 05:00:00 PM,8,4,3,1,0
06/25/2014 06:00:00 PM,13,4,5,3,1
06/25/2014 07:00:00 PM,8,3,3,2,0
06/25/2014 08:00:00 PM,3,0,2,1,0
06/25/2014 09:00:00 PM,7,3,1,2,1
06/25/2014 10:00:00 PM,2,1,1,0,0
06/25/2014 11:00:00 PM,0,0,0,0,0
06/26/2014 12:00:00 AM,0,0,0,0,0
06/26/2014 01:00:00 AM,0,0,0,0,0
06/26/2014 02:00:00 AM,0,0,0,0,0
06/26/2014 03:00:00 AM,0,0,0,0,0
06/26/2014 04:00:00 AM,0,0,0,0,0
06/26/2014 05:00:00 AM,0,0,0,0,0
06/26/2014 06:00:00 AM,2,0,2,0,0
06/26/2014 07:00:00 AM,2,0,0,0,2
06/26/2014 08:00:00 AM,6,0,4,1,1
06/26/2014 09:00:00 AM,2,2,0,0,0
06/26/2014 10:00:00 AM,7,3,3,1,0
06/26/2014 11:00:00 AM,1,0,1,0,0
06/26/2014 12:00:00 PM,3,2,1,0,0
06/26/2014 01:00:00 PM,0,0,0,0,0
06/26/2014 02:00:00 PM,2,1,1,0,0
06/26/2014 03:00:00 PM,8,7,1,0,0
06/26/2014 04:00:00 PM,10,7,2,0,1
06/26/2014 05:00:00 PM,8,1,4,1,2
06/26/2014 06:00:00 PM,7,1,5,1,0
06/26/2014 07:00:00 PM,5,1,3,1,0
06/26/2014 08:00:00 PM,4,3,1,0,0
06/26/2014 09:00:00 PM,6,3,3,0,0
06/26/2014 10:00:00 PM,1,0,1,0,0
06/26/2014 11:00:00 PM,0,0,0,0,0
06/27/2014 12:00:00 AM,0,0,0,0,0
06/27/2014 01:00:00 AM,0,0,0,0,0
06/27/2014 02:00:00 AM,0,0,0,0,0
06/27/2014 03:00:00 AM,0,0,0,0,0
06/27/2014 04:00:00 AM,0,0,0,0,0
06/27/2014 05:00:00 AM,0,0,0,0,0
06/27/2014 06:00:00 AM,0,0,0,0,0
06/27/2014 07:00:00 AM,2,1,0,0,1
06/27/2014 08:00:00 AM,2,0,1,0,1
06/27/2014 09:00:00 AM,4,1,3,0,0
06/27/2014 10:00:00 AM,3,0,3,0,0
06/27/2014 11:00:00 AM,8,3,5,0,0
06/27/2014 12:00:00 PM,6,0,5,1,0
06/27/2014 01:00:00 PM,13,7,6,0,0
06/27/2014 02:00:00 PM,4,2,0,0,2
06/27/2014 03:00:00 PM,28,18,9,1,0
06/27/2014 04:00:00 PM,6,5,1,0,0
06/27/2014 05:00:00 PM,18,8,4,4,2
06/27/2014 06:00:00 PM,6,2,4,0,0
06/27/2014 07:00:00 PM,5,2,1,2,0
06/27/2014 08:00:00 PM,0,0,0,0,0
06/27/2014 09:00:00 PM,3,1,2,0,0
06/27/2014 10:00:00 PM,1,1,0,0,0
06/27/2014 11:00:00 PM,0,0,0,0,0
06/28/2014 12:00:00 AM,0,0,0,0,0
06/28/2014 01:00:00 AM,0,0,0,0,0
06/28/2014 02:00:00 AM,0,0,0,0,0
06/28/2014 03:00:00 AM,0,0,0,0,0
06/28/2014 04:00:00 AM,0,0,0,0,0
06/28/2014 05:00:00 AM,0,0,0,0,0
06/28/2014 06:00:00 AM,6,3,3,0,0
06/28/2014 07:00:00 AM,1,0,1,0,0
06/28/2014 08:00:00 AM,2,1,1,0,0
06/28/2014 09:00:00 AM,6,2,4,0,0
06/28/2014 10:00:00 AM,10,6,3,1,0
06/28/2014 11:00:00 AM,6,0,4,0,2
06/28/2014 12:00:00 PM,4,1,0,3,0
06/28/2014 01:00:00 PM,10,4,3,1,2
06/28/2014 02:00:00 PM,7,2,3,1,1
06/28/2014 03:00:00 PM,5,2,1,0,2
06/28/2014 04:00:00 PM,31,26,1,2,2
06/28/2014 05:00:00 PM,18,13,4,1,0
06/28/2014 06:00:00 PM,15,7,8,0,0
06/28/2014 07:00:00 PM,2,1,1,0,0
06/28/2014 08:00:00 PM,2,1,0,0,1
06/28/2014 09:00:00 PM,0,0,0,0,0
06/28/2014 10:00:00 PM,0,0,0,0,0
06/28/2014 11:00:00 PM,0,0,0,0,0
06/29/2014 12:00:00 AM,0,0,0,0,0
06/29/2014 01:00:00 AM,0,0,0,0,0
06/29/2014 02:00:00 AM,0,0,0,0,0
06/29/2014 03:00:00 AM,0,0,0,0,0
06/29/2014 04:00:00 AM,0,0,0,0,0
06/29/2014 05:00:00 AM,0,0,0,0,0
06/29/2014 06:00:00 AM,1,1,0,0,0
06/29/2014 07:00:00 AM,0,0,0,0,0
06/29/2014 08:00:00 AM,2,1,1,0,0
06/29/2014 09:00:00 AM,10,8,1,0,1
06/29/2014 10:00:00 AM,6,2,3,1,0
06/29/2014 11:00:00 AM,12,2,6,2,2
06/29/2014 12:00:00 PM,2,0,0,2,0
06/29/2014 01:00:00 PM,5,1,0,2,2
06/29/2014 02:00:00 PM,2,2,0,0,0
06/29/2014 03:00:00 PM,7,1,4,1,1
06/29/2014 04:00:00 PM,6,0,0,2,4
06/29/2014 05:00:00 PM,2,1,1,0,0
06/29/2014 06:00:00 PM,3,1,1,1,0
06/29/2014 07:00:00 PM,11,5,6,0,0
06/29/2014 08:00:00 PM,3,1,0,2,0
06/29/2014 09:00:00 PM,2,1,1,0,0
06/29/2014 10:00:00 PM,5,3,2,0,0
06/29/2014 11:00:00 PM,0,0,0,0,0
06/30/2014 12:00:00 AM,0,0,0,0,0
06/30/2014 01:00:00 AM,0,0,0,0,0
06/30/2014 02:00:00 AM,0,0,0,0,0
06/30/2014 03:00:00 AM,0,0,0,0,0
06/30/2014 04:00:00 AM,1,0,0,1,0
06/30/2014 05:00:00 AM,0,0,0,0,0
06/30/2014 06:00:00 AM,6,2,3,1,0
06/30/2014 07:00:00 AM,0,0,0,0,0
06/30/2014 08:00:00 AM,2,0,0,0,2
06/30/2014 09:00:00 AM,4,0,3,0,1
06/30/2014 10:00:00 AM,2,1,0,0,1
06/30/2014 11:00:00 AM,5,5,0,0,0
06/30/2014 12:00:00 PM,31,27,0,1,3
06/30/2014 01:00:00 PM,16,9,2,2,3
06/30/2014 02:00:00 PM,43,42,0,0,1
06/30/2014 03:00:00 PM,42,40,2,0,0
06/30/2014 04:00:00 PM,24,22,1,0,1
06/30/2014 05:00:00 PM,90,81,3,5,1
06/30/2014 06:00:00 PM,24,21,0,1,2
06/30/2014 07:00:00 PM,7,2,1,2,2
06/30/2014 08:00:00 PM,16,6,8,1,1
06/30/2014 09:00:00 PM,3,1,0,1,1
06/30/2014 10:00:00 PM,0,0,0,0,0
06/30/2014 11:00:00 PM,1,0,0,0,1
08/02/2014 08:00:00 AM,5,2,2,0,1
08/02/2014 09:00:00 AM,7,4,3,0,0
08/02/2014 10:00:00 AM,1,1,0,0,0
08/02/2014 11:00:00 AM,49,48,1,0,0
08/02/2014 12:00:00 PM,0,0,0,0,0
08/02/2014 01:00:00 PM,6,2,0,2,2
08/02/2014 02:00:00 PM,31,21,10,0,0
08/01/2014 12:00:00 AM,0,0,0,0,0
08/01/2014 01:00:00 AM,1,0,0,1,0
08/01/2014 02:00:00 AM,0,0,0,0,0
08/01/2014 03:00:00 AM,0,0,0,0,0
08/01/2014 04:00:00 AM,0,0,0,0,0
08/01/2014 05:00:00 AM,2,1,1,0,0
08/01/2014 06:00:00 AM,2,0,1,0,1
08/01/2014 07:00:00 AM,3,0,1,0,2
08/01/2014 08:00:00 AM,1,0,0,0,1
08/01/2014 09:00:00 AM,10,5,5,0,0
08/01/2014 10:00:00 AM,45,37,7,1,0
08/01/2014 11:00:00 AM,129,125,3,0,1
08/01/2014 12:00:00 PM,12,7,4,0,1
08/01/2014 01:00:00 PM,20,17,3,0,0
08/01/2014 02:00:00 PM,8,3,4,0,1
08/01/2014 03:00:00 PM,7,6,0,1,0
08/01/2014 04:00:00 PM,16,15,0,1,0
08/01/2014 05:00:00 PM,4,1,1,0,2
08/01/2014 06:00:00 PM,1,1,0,0,0
08/01/2014 07:00:00 PM,2,0,0,1,1
08/01/2014 08:00:00 PM,13,6,7,0,0
08/01/2014 09:00:00 PM,1,0,0,0,1
08/01/2014 10:00:00 PM,0,0,0,0,0
08/01/2014 11:00:00 PM,0,0,0,0,0
08/02/2014 12:00:00 AM,0,0,0,0,0
08/02/2014 01:00:00 AM,0,0,0,0,0
08/02/2014 02:00:00 AM,0,0,0,0,0
08/02/2014 03:00:00 AM,1,0,0,1,0
08/02/2014 04:00:00 AM,0,0,0,0,0
08/02/2014 05:00:00 AM,0,0,0,0,0
08/02/2014 06:00:00 AM,0,0,0,0,0
08/02/2014 07:00:00 AM,1,0,1,0,0
08/02/2014 03:00:00 PM,3,1,1,1,0
08/02/2014 04:00:00 PM,8,1,0,5,2
08/02/2014 05:00:00 PM,3,0,0,1,2
08/02/2014 06:00:00 PM,2,0,1,0,1
08/02/2014 07:00:00 PM,3,2,0,1,0
08/02/2014 08:00:00 PM,5,0,3,1,1
08/02/2014 09:00:00 PM,1,1,0,0,0
08/02/2014 10:00:00 PM,2,0,2,0,0
08/02/2014 11:00:00 PM,2,0,2,0,0
08/03/2014 12:00:00 AM,0,0,0,0,0
08/03/2014 01:00:00 AM,1,0,1,0,0
08/03/2014 02:00:00 AM,0,0,0,0,0
08/03/2014 03:00:00 AM,0,0,0,0,0
08/03/2014 04:00:00 AM,2,0,1,1,0
08/03/2014 05:00:00 AM,1,1,0,0,0
08/03/2014 06:00:00 AM,1,1,0,0,0
08/03/2014 07:00:00 AM,1,0,1,0,0
08/03/2014 08:00:00 AM,6,3,1,0,2
08/03/2014 09:00:00 AM,4,2,1,1,0
08/03/2014 10:00:00 AM,13,7,1,4,1
08/03/2014 11:00:00 AM,29,21,5,1,2
08/03/2014 12:00:00 PM,22,10,7,5,0
08/03/2014 01:00:00 PM,26,18,3,3,2
08/03/2014 02:00:00 PM,48,38,10,0,0
08/03/2014 03:00:00 PM,62,49,12,1,0
08/03/2014 04:00:00 PM,11,8,2,0,1
08/03/2014 05:00:00 PM,4,0,0,0,4
08/03/2014 06:00:00 PM,3,0,0,0,3
08/03/2014 07:00:00 PM,5,3,1,1,0
08/03/2014 08:00:00 PM,5,3,2,0,0
08/03/2014 09:00:00 PM,3,0,1,0,2
08/03/2014 10:00:00 PM,0,0,0,0,0
08/03/2014 11:00:00 PM,0,0,0,0,0
08/04/2014 12:00:00 AM,0,0,0,0,0
08/04/2014 01:00:00 AM,0,0,0,0,0
08/04/2014 02:00:00 AM,0,0,0,0,0
08/04/2014 03:00:00 AM,0,0,0,0,0
08/04/2014 04:00:00 AM,0,0,0,0,0
08/04/2014 05:00:00 AM,0,0,0,0,0
08/04/2014 06:00:00 AM,3,2,1,0,0
08/04/2014 07:00:00 AM,8,3,2,0,3
08/04/2014 08:00:00 AM,3,0,2,0,1
08/04/2014 09:00:00 AM,8,6,1,1,0
08/04/2014 10:00:00 AM,5,2,2,0,1
08/04/2014 11:00:00 AM,29,26,3,0,0
08/04/2014 12:00:00 PM,36,23,13,0,0
08/04/2014 01:00:00 PM,30,23,6,1,0
08/04/2014 02:00:00 PM,39,24,15,0,0
08/04/2014 03:00:00 PM,19,9,8,1,1
08/04/2014 04:00:00 PM,12,4,1,5,2
08/04/2014 05:00:00 PM,17,14,2,1,0
08/04/2014 06:00:00 PM,5,0,4,0,1
08/04/2014 07:00:00 PM,9,2,5,2,0
08/04/2014 08:00:00 PM,6,3,1,2,0
08/04/2014 09:00:00 PM,0,0,0,0,0
08/04/2014 10:00:00 PM,1,0,0,1,0
08/04/2014 11:00:00 PM,2,1,1,0,0
08/05/2014 12:00:00 AM,1,0,1,0,0
08/05/2014 01:00:00 AM,0,0,0,0,0
08/05/2014 02:00:00 AM,0,0,0,0,0
08/05/2014 03:00:00 AM,0,0,0,0,0
08/05/2014 04:00:00 AM,0,0,0,0,0
08/05/2014 05:00:00 AM,0,0,0,0,0
08/05/2014 06:00:00 AM,6,3,1,0,2
08/05/2014 07:00:00 AM,1,0,0,1,0
08/05/2014 08:00:00 AM,5,2,1,0,2
08/05/2014 09:00:00 AM,3,1,1,1,0
08/05/2014 10:00:00 AM,0,0,0,0,0
08/05/2014 11:00:00 AM,4,3,1,0,0
08/05/2014 12:00:00 PM,7,4,3,0,0
08/05/2014 01:00:00 PM,7,3,3,1,0
08/05/2014 02:00:00 PM,37,32,5,0,0
08/05/2014 03:00:00 PM,21,13,7,0,1
08/05/2014 04:00:00 PM,4,1,1,2,0
08/05/2014 05:00:00 PM,6,1,3,1,1
08/05/2014 06:00:00 PM,1,1,0,0,0
08/05/2014 07:00:00 PM,9,2,5,0,2
08/05/2014 08:00:00 PM,11,6,4,0,1
08/05/2014 09:00:00 PM,0,0,0,0,0
08/05/2014 10:00:00 PM,0,0,0,0,0
08/05/2014 11:00:00 PM,1,1,0,0,0
08/06/2014 12:00:00 AM,0,0,0,0,0
08/06/2014 01:00:00 AM,0,0,0,0,0
08/06/2014 02:00:00 AM,0,0,0,0,0
08/06/2014 03:00:00 AM,0,0,0,0,0
08/06/2014 04:00:00 AM,1,1,0,0,0
08/06/2014 05:00:00 AM,0,0,0,0,0
08/06/2014 06:00:00 AM,3,1,1,0,1
08/06/2014 07:00:00 AM,1,0,0,1,0
08/06/2014 08:00:00 AM,4,0,2,0,2
08/06/2014 09:00:00 AM,8,5,0,0,3
08/06/2014 10:00:00 AM,8,3,1,2,2
08/06/2014 11:00:00 AM,1,0,1,0,0
08/06/2014 12:00:00 PM,19,14,3,0,2
08/06/2014 01:00:00 PM,12,3,4,4,1
08/06/2014 02:00:00 PM,22,17,5,0,0
08/06/2014 03:00:00 PM,4,0,2,1,1
08/06/2014 04:00:00 PM,3,1,0,0,2
08/06/2014 05:00:00 PM,5,4,0,0,1
08/06/2014 06:00:00 PM,4,1,2,1,0
08/06/2014 07:00:00 PM,11,2,4,4,1
08/06/2014 08:00:00 PM,8,2,3,2,1
08/06/2014 09:00:00 PM,2,0,2,0,0
08/06/2014 10:00:00 PM,0,0,0,0,0
08/06/2014 11:00:00 PM,0,0,0,0,0
08/07/2014 12:00:00 AM,0,0,0,0,0
08/07/2014 01:00:00 AM,0,0,0,0,0
08/07/2014 02:00:00 AM,0,0,0,0,0
08/07/2014 03:00:00 AM,0,0,0,0,0
08/07/2014 04:00:00 AM,0,0,0,0,0
08/07/2014 05:00:00 AM,0,0,0,0,0
08/07/2014 06:00:00 AM,0,0,0,0,0
08/07/2014 07:00:00 AM,3,0,1,0,2
08/07/2014 08:00:00 AM,8,1,2,2,3
08/07/2014 09:00:00 AM,1,1,0,0,0
08/07/2014 10:00:00 AM,0,0,0,0,0
08/07/2014 11:00:00 AM,2,0,2,0,0
08/07/2014 12:00:00 PM,8,7,0,1,0
08/07/2014 01:00:00 PM,11,3,8,0,0
08/07/2014 02:00:00 PM,25,15,9,0,1
08/07/2014 03:00:00 PM,26,16,8,1,1
08/07/2014 04:00:00 PM,12,7,2,3,0
08/07/2014 05:00:00 PM,14,8,4,1,1
08/07/2014 06:00:00 PM,2,0,0,2,0
08/07/2014 07:00:00 PM,1,0,1,0,0
08/07/2014 08:00:00 PM,2,0,0,1,1
08/07/2014 09:00:00 PM,5,0,4,1,0
08/07/2014 10:00:00 PM,1,0,1,0,0
08/07/2014 11:00:00 PM,0,0,0,0,0
08/08/2014 12:00:00 AM,0,0,0,0,0
08/08/2014 01:00:00 AM,0,0,0,0,0
08/08/2014 02:00:00 AM,0,0,0,0,0
08/08/2014 03:00:00 AM,0,0,0,0,0
08/08/2014 04:00:00 AM,0,0,0,0,0
08/08/2014 05:00:00 AM,0,0,0,0,0
08/08/2014 06:00:00 AM,1,0,0,0,1
08/08/2014 07:00:00 AM,3,0,2,0,1
08/08/2014 08:00:00 AM,7,2,2,2,1
08/08/2014 09:00:00 AM,5,1,2,2,0
08/08/2014 10:00:00 AM,2,2,0,0,0
08/08/2014 11:00:00 AM,1,0,0,1,0
08/08/2014 12:00:00 PM,12,6,3,1,2
08/08/2014 01:00:00 PM,20,13,6,1,0
08/08/2014 02:00:00 PM,12,7,4,0,1
08/08/2014 03:00:00 PM,8,4,4,0,0
08/08/2014 04:00:00 PM,1,1,0,0,0
08/08/2014 05:00:00 PM,5,0,0,1,4
08/08/2014 06:00:00 PM,5,0,0,1,4
08/08/2014 07:00:00 PM,2,0,0,1,1
08/08/2014 08:00:00 PM,5,2,1,2,0
08/08/2014 09:00:00 PM,1,0,1,0,0
08/08/2014 10:00:00 PM,1,0,0,0,1
08/08/2014 11:00:00 PM,0,0,0,0,0
08/09/2014 12:00:00 AM,0,0,0,0,0
08/09/2014 01:00:00 AM,0,0,0,0,0
08/09/2014 02:00:00 AM,2,0,0,0,2
08/09/2014 03:00:00 AM,0,0,0,0,0
08/09/2014 04:00:00 AM,0,0,0,0,0
08/09/2014 05:00:00 AM,0,0,0,0,0
08/09/2014 06:00:00 AM,1,1,0,0,0
08/09/2014 07:00:00 AM,1,0,1,0,0
08/09/2014 08:00:00 AM,4,1,2,0,1
08/09/2014 09:00:00 AM,9,3,3,0,3
08/09/2014 10:00:00 AM,11,5,4,1,1
08/09/2014 11:00:00 AM,9,5,4,0,0
08/09/2014 12:00:00 PM,7,4,0,3,0
08/09/2014 01:00:00 PM,11,5,6,0,0
08/09/2014 02:00:00 PM,8,3,0,3,2
08/09/2014 03:00:00 PM,7,2,4,0,1
08/09/2014 04:00:00 PM,2,1,0,0,1
08/09/2014 05:00:00 PM,2,0,0,1,1
08/09/2014 06:00:00 PM,17,8,8,1,0
08/09/2014 07:00:00 PM,7,5,1,0,1
08/09/2014 08:00:00 PM,3,1,2,0,0
08/09/2014 09:00:00 PM,0,0,0,0,0
08/09/2014 10:00:00 PM,0,0,0,0,0
08/09/2014 11:00:00 PM,3,0,0,3,0
08/10/2014 12:00:00 AM,0,0,0,0,0
08/10/2014 01:00:00 AM,1,0,1,0,0
08/10/2014 02:00:00 AM,1,1,0,0,0
08/10/2014 03:00:00 AM,0,0,0,0,0
08/10/2014 04:00:00 AM,0,0,0,0,0
08/10/2014 05:00:00 AM,0,0,0,0,0
08/10/2014 06:00:00 AM,2,0,2,0,0
08/10/2014 07:00:00 AM,2,1,0,1,0
08/10/2014 08:00:00 AM,7,4,3,0,0
08/10/2014 09:00:00 AM,9,3,4,2,0
08/10/2014 10:00:00 AM,6,5,1,0,0
08/10/2014 11:00:00 AM,23,7,9,5,2
08/10/2014 12:00:00 PM,4,1,2,0,1
08/10/2014 01:00:00 PM,5,4,0,0,1
08/10/2014 02:00:00 PM,25,9,15,0,1
08/10/2014 03:00:00 PM,20,19,1,0,0
08/10/2014 04:00:00 PM,8,2,2,3,1
08/10/2014 05:00:00 PM,2,1,1,0,0
08/10/2014 06:00:00 PM,2,0,0,1,1
08/10/2014 07:00:00 PM,4,3,1,0,0
08/10/2014 08:00:00 PM,4,1,3,0,0
08/10/2014 09:00:00 PM,3,1,0,2,0
08/10/2014 10:00:00 PM,0,0,0,0,0
08/10/2014 11:00:00 PM,0,0,0,0,0
08/11/2014 12:00:00 AM,0,0,0,0,0
08/11/2014 01:00:00 AM,0,0,0,0,0
08/11/2014 02:00:00 AM,0,0,0,0,0
08/11/2014 03:00:00 AM,0,0,0,0,0
08/11/2014 04:00:00 AM,1,0,0,1,0
08/11/2014 05:00:00 AM,0,0,0,0,0
08/11/2014 06:00:00 AM,1,0,1,0,0
08/11/2014 07:00:00 AM,5,0,1,0,4
08/11/2014 08:00:00 AM,3,1,1,0,1
08/11/2014 09:00:00 AM,3,1,1,0,1
08/11/2014 10:00:00 AM,2,1,0,1,0
08/11/2014 11:00:00 AM,11,9,2,0,0
08/11/2014 12:00:00 PM,20,15,5,0,0
08/11/2014 01:00:00 PM,28,14,14,0,0
08/11/2014 02:00:00 PM,46,29,17,0,0
08/11/2014 03:00:00 PM,86,62,23,1,0
08/11/2014 04:00:00 PM,70,59,10,0,1
08/11/2014 05:00:00 PM,12,8,2,1,1
08/11/2014 06:00:00 PM,7,3,4,0,0
08/11/2014 07:00:00 PM,4,2,1,0,1
08/11/2014 08:00:00 PM,1,0,1,0,0
08/11/2014 09:00:00 PM,2,0,0,2,0
08/11/2014 10:00:00 PM,0,0,0,0,0
08/11/2014 11:00:00 PM,1,1,0,0,0
08/12/2014 12:00:00 AM,0,0,0,0,0
08/12/2014 01:00:00 AM,0,0,0,0,0
08/12/2014 02:00:00 AM,0,0,0,0,0
08/12/2014 03:00:00 AM,0,0,0,0,0
08/12/2014 04:00:00 AM,0,0,0,0,0
08/12/2014 05:00:00 AM,0,0,0,0,0
08/12/2014 06:00:00 AM,0,0,0,0,0
08/12/2014 07:00:00 AM,5,0,2,1,2
08/12/2014 08:00:00 AM,5,1,1,0,3
08/12/2014 09:00:00 AM,1,0,1,0,0
08/12/2014 10:00:00 AM,8,5,2,0,1
08/12/2014 11:00:00 AM,2,0,2,0,0
08/12/2014 12:00:00 PM,2,2,0,0,0
08/12/2014 01:00:00 PM,82,82,0,0,0
08/12/2014 02:00:00 PM,4,3,1,0,0
08/12/2014 03:00:00 PM,0,0,0,0,0
08/12/2014 04:00:00 PM,4,0,1,2,1
08/12/2014 05:00:00 PM,7,3,3,1,0
08/12/2014 06:00:00 PM,1,1,0,0,0
08/12/2014 07:00:00 PM,5,1,1,2,1
08/12/2014 08:00:00 PM,1,0,0,1,0
08/12/2014 09:00:00 PM,2,0,0,2,0
08/12/2014 10:00:00 PM,0,0,0,0,0
08/12/2014 11:00:00 PM,0,0,0,0,0
08/13/2014 12:00:00 AM,0,0,0,0,0
08/13/2014 01:00:00 AM,0,0,0,0,0
08/13/2014 02:00:00 AM,0,0,0,0,0
08/13/2014 03:00:00 AM,0,0,0,0,0
08/13/2014 04:00:00 AM,0,0,0,0,0
08/13/2014 05:00:00 AM,1,0,1,0,0
08/13/2014 06:00:00 AM,0,0,0,0,0
08/13/2014 07:00:00 AM,0,0,0,0,0
08/13/2014 08:00:00 AM,3,0,2,0,1
08/13/2014 09:00:00 AM,4,1,1,0,2
08/13/2014 10:00:00 AM,1,0,0,1,0
08/13/2014 11:00:00 AM,4,1,3,0,0
08/13/2014 12:00:00 PM,6,2,3,0,1
08/13/2014 01:00:00 PM,10,1,4,2,3
08/13/2014 02:00:00 PM,12,7,4,1,0
08/13/2014 03:00:00 PM,8,2,1,2,3
08/13/2014 04:00:00 PM,39,26,13,0,0
08/13/2014 05:00:00 PM,22,15,7,0,0
08/13/2014 06:00:00 PM,2,1,0,0,1
08/13/2014 07:00:00 PM,7,1,0,3,3
08/13/2014 08:00:00 PM,5,1,1,1,2
08/13/2014 09:00:00 PM,3,0,0,3,0
