Date,Elliott Bay Trail in Myrtle Edwards Park Total,Ped North,Ped South,Bike North,Bike South
07/16/2018 06:00:00 PM,426,118,115,149,44
07/16/2018 05:00:00 PM,511,114,84,223,90
07/16/2018 04:00:00 PM,375,83,68,146,78
07/16/2018 03:00:00 PM,267,78,87,59,43
07/16/2018 02:00:00 PM,230,75,88,31,36
07/16/2018 01:00:00 PM,226,77,102,22,25
07/16/2018 12:00:00 PM,364,151,161,26,26
07/16/2018 11:00:00 AM,338,141,111,27,59
07/16/2018 10:00:00 AM,276,95,96,29,56
07/16/2018 09:00:00 AM,299,71,72,57,99
07/16/2018 08:00:00 AM,412,74,108,73,157
07/16/2018 07:00:00 AM,352,79,92,55,126
07/16/2018 06:00:00 AM,256,93,80,31,52
07/16/2018 05:00:00 AM,57,24,14,7,12
07/16/2018 04:00:00 AM,0,0,0,0,0
07/16/2018 03:00:00 AM,8,3,2,0,3
07/16/2018 02:00:00 AM,7,1,1,2,3
07/16/2018 01:00:00 AM,4,0,0,3,1
07/16/2018 12:00:00 AM,11,1,3,2,5
07/15/2018 11:00:00 PM,33,13,10,5,5
07/15/2018 10:00:00 PM,65,12,15,19,19
07/15/2018 09:00:00 PM,270,85,126,30,29
07/15/2018 08:00:00 PM,311,100,132,37,42
07/15/2018 07:00:00 PM,294,104,100,49,41
07/15/2018 06:00:00 PM,320,91,134,43,52
07/15/2018 05:00:00 PM,342,114,107,59,62
07/15/2018 04:00:00 PM,292,75,100,64,53
07/15/2018 03:00:00 PM,319,105,91,74,49
07/15/2018 02:00:00 PM,363,106,121,79,57
07/15/2018 01:00:00 PM,365,107,124,73,61
07/15/2018 12:00:00 PM,364,112,116,69,67
07/15/2018 11:00:00 AM,456,125,177,80,74
07/15/2018 10:00:00 AM,372,121,138,59,54
07/15/2018 09:00:00 AM,318,119,128,47,24
07/15/2018 08:00:00 AM,226,91,88,26,21
07/15/2018 07:00:00 AM,170,63,67,18,22
07/15/2018 06:00:00 AM,92,45,30,9,8
07/15/2018 05:00:00 AM,23,11,8,1,3
07/15/2018 04:00:00 AM,5,4,1,0,0
07/15/2018 03:00:00 AM,4,1,2,0,1
07/15/2018 02:00:00 AM,2,1,0,1,0
07/15/2018 01:00:00 AM,18,3,4,5,6
07/15/2018 12:00:00 AM,30,7,3,7,13
07/14/2018 11:00:00 PM,42,9,9,18,6
07/14/2018 10:00:00 PM,91,17,26,16,32
07/14/2018 09:00:00 PM,213,49,100,26,38
07/14/2018 08:00:00 PM,277,97,97,45,38
07/14/2018 07:00:00 PM,340,123,130,45,42
07/14/2018 06:00:00 PM,295,85,113,52,45
07/14/2018 05:00:00 PM,323,108,100,57,58
07/14/2018 04:00:00 PM,325,84,94,84,63
07/14/2018 03:00:00 PM,366,99,123,86,58
07/14/2018 02:00:00 PM,414,114,124,100,76
07/14/2018 01:00:00 PM,382,106,117,87,72
07/14/2018 12:00:00 PM,381,104,126,80,71
07/14/2018 11:00:00 AM,416,129,176,51,60
07/14/2018 10:00:00 AM,435,153,157,54,71
07/14/2018 09:00:00 AM,366,146,148,36,36
07/14/2018 08:00:00 AM,247,87,101,23,36
07/14/2018 07:00:00 AM,163,71,57,13,22
07/14/2018 06:00:00 AM,111,49,44,9,9
07/14/2018 05:00:00 AM,36,18,11,0,7
07/14/2018 04:00:00 AM,1,0,0,0,1
07/14/2018 03:00:00 AM,3,1,0,1,1
07/14/2018 02:00:00 AM,4,0,0,4,0
07/14/2018 01:00:00 AM,3,1,1,0,1
07/14/2018 12:00:00 AM,12,2,4,4,2
07/13/2018 11:00:00 PM,28,4,10,9,5
07/13/2018 10:00:00 PM,88,20,24,27,17
07/13/2018 09:00:00 PM,190,57,79,33,21
07/13/2018 08:00:00 PM,296,88,106,54,48
07/13/2018 07:00:00 PM,287,104,113,45,25
07/13/2018 06:00:00 PM,358,123,96,101,38
07/13/2018 05:00:00 PM,462,133,91,162,76
07/13/2018 04:00:00 PM,435,104,93,150,88
07/13/2018 03:00:00 PM,319,94,96,77,52
07/13/2018 02:00:00 PM,268,96,79,54,39
07/13/2018 01:00:00 PM,289,100,104,46,39
07/13/2018 12:00:00 PM,383,134,148,58,43
07/13/2018 11:00:00 AM,277,94,109,30,44
07/13/2018 10:00:00 AM,252,72,128,29,23
07/13/2018 09:00:00 AM,249,75,81,25,68
07/13/2018 08:00:00 AM,384,91,105,50,138
07/13/2018 07:00:00 AM,370,102,107,51,110
07/13/2018 06:00:00 AM,265,97,87,31,50
07/13/2018 05:00:00 AM,72,29,16,13,14
07/13/2018 04:00:00 AM,4,2,1,0,1
07/13/2018 03:00:00 AM,4,1,1,1,1
07/13/2018 02:00:00 AM,3,1,0,1,1
07/13/2018 01:00:00 AM,8,2,1,4,1
07/13/2018 12:00:00 AM,8,2,1,4,1
07/12/2018 11:00:00 PM,24,4,5,8,7
07/12/2018 10:00:00 PM,70,14,28,17,11
07/12/2018 09:00:00 PM,260,77,116,36,31
07/12/2018 08:00:00 PM,407,149,162,54,42
07/12/2018 07:00:00 PM,465,157,174,73,61
07/12/2018 06:00:00 PM,489,128,133,156,72
07/12/2018 05:00:00 PM,547,138,96,230,83
07/12/2018 04:00:00 PM,409,102,96,140,71
07/12/2018 03:00:00 PM,314,101,100,55,58
07/12/2018 02:00:00 PM,267,93,106,29,39
07/12/2018 01:00:00 PM,347,125,147,37,38
07/12/2018 12:00:00 PM,436,189,175,37,35
07/12/2018 11:00:00 AM,272,100,118,24,30
07/12/2018 10:00:00 AM,250,105,90,17,38
07/12/2018 09:00:00 AM,305,101,92,33,79
07/12/2018 08:00:00 AM,417,86,108,54,169
07/12/2018 07:00:00 AM,417,116,119,48,134
07/12/2018 06:00:00 AM,300,101,111,40,48
07/12/2018 05:00:00 AM,91,43,27,9,12
07/12/2018 04:00:00 AM,1,1,0,0,0
07/12/2018 03:00:00 AM,5,0,1,2,2
07/12/2018 02:00:00 AM,11,2,2,5,2
07/12/2018 01:00:00 AM,10,0,0,2,8
07/12/2018 12:00:00 AM,12,2,4,3,3
07/11/2018 11:00:00 PM,36,9,6,19,2
07/11/2018 10:00:00 PM,60,7,28,14,11
07/11/2018 09:00:00 PM,250,67,133,19,31
07/11/2018 08:00:00 PM,332,111,134,55,32
07/11/2018 07:00:00 PM,415,165,140,68,42
07/11/2018 06:00:00 PM,564,180,139,178,67
07/11/2018 05:00:00 PM,657,177,126,269,85
07/11/2018 04:00:00 PM,465,123,119,143,80
07/11/2018 03:00:00 PM,304,95,95,55,59
07/11/2018 02:00:00 PM,269,92,94,44,39
07/11/2018 01:00:00 PM,285,107,113,36,29
07/11/2018 12:00:00 PM,383,163,157,35,28
07/11/2018 11:00:00 AM,268,85,115,31,37
07/11/2018 10:00:00 AM,231,79,91,28,33
07/11/2018 09:00:00 AM,233,55,73,34,71
07/11/2018 08:00:00 AM,441,88,96,70,187
07/11/2018 07:00:00 AM,437,113,130,66,128
07/11/2018 06:00:00 AM,333,137,105,35,56
07/11/2018 05:00:00 AM,90,40,24,12,14
07/11/2018 04:00:00 AM,7,2,5,0,0
07/11/2018 03:00:00 AM,2,1,0,0,1
07/11/2018 02:00:00 AM,2,0,0,2,0
07/11/2018 01:00:00 AM,5,2,2,0,1
07/11/2018 12:00:00 AM,16,3,5,2,6
07/10/2018 11:00:00 PM,15,3,4,5,3
07/10/2018 10:00:00 PM,43,11,16,6,10
07/10/2018 09:00:00 PM,227,69,98,27,33
07/10/2018 08:00:00 PM,378,124,161,55,38
07/10/2018 07:00:00 PM,503,177,181,76,69
07/10/2018 06:00:00 PM,595,181,179,155,80
07/10/2018 05:00:00 PM,637,156,138,255,88
07/10/2018 04:00:00 PM,453,121,107,140,85
07/10/2018 03:00:00 PM,307,77,102,72,56
07/10/2018 02:00:00 PM,257,80,85,47,45
07/10/2018 01:00:00 PM,289,103,111,43,32
07/10/2018 12:00:00 PM,326,156,130,16,24
07/10/2018 11:00:00 AM,210,89,83,10,28
07/10/2018 10:00:00 AM,134,34,49,25,26
07/10/2018 09:00:00 AM,228,58,69,28,73
07/10/2018 08:00:00 AM,375,66,93,62,154
07/10/2018 07:00:00 AM,429,118,119,50,142
07/10/2018 06:00:00 AM,255,89,86,27,53
07/10/2018 05:00:00 AM,87,40,23,11,13
07/10/2018 04:00:00 AM,5,2,2,1,0
07/10/2018 03:00:00 AM,1,1,0,0,0
07/10/2018 02:00:00 AM,1,0,0,0,1
07/10/2018 01:00:00 AM,4,1,0,2,1
07/10/2018 12:00:00 AM,12,5,2,4,1
07/09/2018 11:00:00 PM,10,3,5,1,1
07/09/2018 10:00:00 PM,32,9,14,7,2
07/09/2018 09:00:00 PM,99,23,49,14,13
07/09/2018 08:00:00 PM,151,53,57,23,18
07/09/2018 07:00:00 PM,196,68,71,34,23
07/09/2018 06:00:00 PM,403,108,100,136,59
07/09/2018 05:00:00 PM,501,90,89,254,68
07/09/2018 04:00:00 PM,405,92,100,140,73
07/09/2018 03:00:00 PM,282,81,73,71,57
07/09/2018 02:00:00 PM,250,81,85,47,37
07/09/2018 01:00:00 PM,265,92,100,34,39
07/09/2018 12:00:00 PM,384,155,151,35,43
07/09/2018 11:00:00 AM,217,79,77,36,25
07/09/2018 10:00:00 AM,166,53,67,17,29
07/09/2018 09:00:00 AM,228,52,59,34,83
07/09/2018 08:00:00 AM,364,60,91,50,163
07/09/2018 07:00:00 AM,347,94,84,47,122
07/09/2018 06:00:00 AM,191,60,51,36,44
07/09/2018 05:00:00 AM,54,25,11,9,9
07/09/2018 04:00:00 AM,4,0,3,0,1
07/09/2018 03:00:00 AM,1,0,0,0,1
07/09/2018 02:00:00 AM,3,1,1,0,1
07/09/2018 01:00:00 AM,3,2,1,0,0
07/09/2018 12:00:00 AM,22,7,4,5,6
07/08/2018 11:00:00 PM,49,22,13,7,7
07/08/2018 10:00:00 PM,53,9,17,19,8
07/08/2018 09:00:00 PM,169,33,98,19,19
07/08/2018 08:00:00 PM,313,117,129,35,32
07/08/2018 07:00:00 PM,345,116,124,50,55
07/08/2018 06:00:00 PM,430,133,167,73,57
07/08/2018 05:00:00 PM,515,147,196,92,80
07/08/2018 04:00:00 PM,482,182,142,98,60
07/08/2018 03:00:00 PM,472,133,139,117,83
07/08/2018 02:00:00 PM,443,107,127,114,95
07/08/2018 01:00:00 PM,436,126,143,79,88
07/08/2018 12:00:00 PM,515,123,178,87,127
07/08/2018 11:00:00 AM,507,155,171,67,114
07/08/2018 10:00:00 AM,437,157,159,56,65
07/08/2018 09:00:00 AM,356,136,145,40,35
07/08/2018 08:00:00 AM,267,105,107,30,25
07/08/2018 07:00:00 AM,134,67,45,10,12
07/08/2018 06:00:00 AM,62,23,21,8,10
07/08/2018 05:00:00 AM,19,9,1,5,4
07/08/2018 04:00:00 AM,2,1,1,0,0
07/08/2018 03:00:00 AM,16,6,5,4,1
07/08/2018 02:00:00 AM,11,4,5,2,0
07/08/2018 01:00:00 AM,18,12,4,1,1
07/08/2018 12:00:00 AM,13,4,2,6,1
07/07/2018 11:00:00 PM,32,6,2,22,2
07/07/2018 10:00:00 PM,39,8,12,16,3
07/07/2018 09:00:00 PM,197,33,84,40,40
07/07/2018 08:00:00 PM,308,95,133,48,32
07/07/2018 07:00:00 PM,321,98,117,54,52
07/07/2018 06:00:00 PM,366,102,114,69,81
07/07/2018 05:00:00 PM,397,108,113,110,66
07/07/2018 04:00:00 PM,427,131,130,87,79
07/07/2018 03:00:00 PM,441,117,137,101,86
07/07/2018 02:00:00 PM,396,126,128,82,60
07/07/2018 01:00:00 PM,330,108,93,59,70
07/07/2018 12:00:00 PM,384,89,124,88,83
07/07/2018 11:00:00 AM,428,120,160,75,73
07/07/2018 10:00:00 AM,373,134,142,34,63
07/07/2018 09:00:00 AM,345,143,133,26,43
07/07/2018 08:00:00 AM,195,79,68,21,27
07/07/2018 07:00:00 AM,177,69,58,24,26
07/07/2018 06:00:00 AM,61,27,24,2,8
07/07/2018 05:00:00 AM,22,12,4,3,3
07/07/2018 04:00:00 AM,2,1,1,0,0
07/07/2018 03:00:00 AM,1,1,0,0,0
07/07/2018 02:00:00 AM,4,0,1,2,1
07/07/2018 01:00:00 AM,19,4,8,4,3
07/07/2018 12:00:00 AM,4,1,0,1,2
07/06/2018 11:00:00 PM,17,2,1,14,0
07/06/2018 10:00:00 PM,37,4,9,16,8
07/06/2018 09:00:00 PM,132,40,63,15,14
07/06/2018 08:00:00 PM,246,83,87,43,33
07/06/2018 07:00:00 PM,309,106,129,39,35
07/06/2018 06:00:00 PM,399,131,131,79,58
07/06/2018 05:00:00 PM,433,120,110,149,54
07/06/2018 04:00:00 PM,396,100,109,128,59
07/06/2018 03:00:00 PM,363,117,109,88,49
07/06/2018 02:00:00 PM,342,112,130,45,55
07/06/2018 01:00:00 PM,265,83,105,30,47
07/06/2018 12:00:00 PM,316,112,109,41,54
07/06/2018 11:00:00 AM,295,104,100,43,48
07/06/2018 10:00:00 AM,250,75,94,39,42
07/06/2018 09:00:00 AM,250,72,74,42,62
07/06/2018 08:00:00 AM,344,75,109,46,114
07/06/2018 07:00:00 AM,298,85,95,38,80
07/06/2018 06:00:00 AM,184,58,51,34,41
07/06/2018 05:00:00 AM,57,18,14,12,13
07/06/2018 04:00:00 AM,3,1,2,0,0
07/06/2018 03:00:00 AM,3,2,1,0,0
07/06/2018 02:00:00 AM,1,1,0,0,0
07/06/2018 01:00:00 AM,8,1,0,6,1
07/06/2018 12:00:00 AM,6,0,1,2,3
07/05/2018 11:00:00 PM,27,3,6,13,5
07/05/2018 10:00:00 PM,57,18,21,15,3
07/05/2018 09:00:00 PM,211,53,110,28,20
07/05/2018 08:00:00 PM,255,96,91,36,32
07/05/2018 07:00:00 PM,397,131,121,82,63
07/05/2018 06:00:00 PM,463,136,130,129,68
07/05/2018 05:00:00 PM,520,151,106,190,73
07/05/2018 04:00:00 PM,441,102,127,146,66
07/05/2018 03:00:00 PM,352,106,105,77,64
07/05/2018 02:00:00 PM,350,118,127,53,52
07/05/2018 01:00:00 PM,325,107,137,42,39
07/05/2018 12:00:00 PM,410,173,157,32,48
07/05/2018 11:00:00 AM,299,106,118,37,38
07/05/2018 10:00:00 AM,223,81,80,23,39
07/05/2018 09:00:00 AM,271,75,92,34,70
07/05/2018 08:00:00 AM,342,78,92,53,119
07/05/2018 07:00:00 AM,250,60,70,35,85
07/05/2018 06:00:00 AM,135,43,32,22,38
07/05/2018 05:00:00 AM,44,17,14,6,7
07/05/2018 04:00:00 AM,7,2,3,0,2
07/05/2018 03:00:00 AM,1,0,1,0,0
07/05/2018 02:00:00 AM,6,0,0,4,2
07/05/2018 01:00:00 AM,10,3,2,3,2
07/05/2018 12:00:00 AM,11,2,6,1,2
07/04/2018 11:00:00 PM,35,8,12,5,10
07/04/2018 10:00:00 PM,54,13,22,9,10
07/04/2018 09:00:00 PM,98,19,34,26,19
07/04/2018 08:00:00 PM,152,61,45,22,24
07/04/2018 07:00:00 PM,218,61,88,40,29
07/04/2018 06:00:00 PM,289,86,97,49,57
07/04/2018 05:00:00 PM,329,91,112,85,41
07/04/2018 04:00:00 PM,406,131,115,97,63
07/04/2018 03:00:00 PM,430,110,153,98,69
07/04/2018 02:00:00 PM,461,131,101,128,101
07/04/2018 01:00:00 PM,428,129,124,90,85
07/04/2018 12:00:00 PM,479,154,134,89,102
07/04/2018 11:00:00 AM,460,142,171,76,71
07/04/2018 10:00:00 AM,432,129,170,46,87
07/04/2018 09:00:00 AM,373,139,125,52,57
07/04/2018 08:00:00 AM,277,109,106,30,32
07/04/2018 07:00:00 AM,161,68,62,10,21
07/04/2018 06:00:00 AM,73,43,21,5,4
07/04/2018 05:00:00 AM,8,2,3,3,0
07/04/2018 04:00:00 AM,6,1,2,3,0
07/04/2018 03:00:00 AM,1,1,0,0,0
07/04/2018 02:00:00 AM,2,0,0,0,2
07/04/2018 01:00:00 AM,8,1,0,7,0
07/04/2018 12:00:00 AM,22,9,4,7,2
07/03/2018 11:00:00 PM,23,6,4,11,2
07/03/2018 10:00:00 PM,85,20,23,25,17
07/03/2018 09:00:00 PM,189,49,99,23,18
07/03/2018 08:00:00 PM,302,105,129,29,39
07/03/2018 07:00:00 PM,395,138,136,62,59
07/03/2018 06:00:00 PM,469,150,126,121,72
07/03/2018 05:00:00 PM,574,153,129,194,98
07/03/2018 04:00:00 PM,507,139,122,168,78
07/03/2018 03:00:00 PM,404,113,103,115,73
07/03/2018 02:00:00 PM,331,91,107,72,61
07/03/2018 01:00:00 PM,296,94,116,45,41
07/03/2018 12:00:00 PM,346,143,145,26,32
07/03/2018 11:00:00 AM,281,100,114,38,29
07/03/2018 10:00:00 AM,245,89,89,26,41
07/03/2018 09:00:00 AM,237,55,68,26,88
07/03/2018 08:00:00 AM,336,67,77,38,154
07/03/2018 07:00:00 AM,324,74,90,48,112
07/03/2018 06:00:00 AM,227,72,66,36,53
07/03/2018 05:00:00 AM,54,19,12,12,11
07/03/2018 04:00:00 AM,4,1,1,0,2
07/03/2018 03:00:00 AM,2,2,0,0,0
07/03/2018 02:00:00 AM,1,0,0,1,0
07/03/2018 01:00:00 AM,5,0,2,2,1
07/03/2018 12:00:00 AM,9,2,3,1,3
07/02/2018 11:00:00 PM,30,11,10,5,4
07/02/2018 10:00:00 PM,43,8,11,19,5
07/02/2018 09:00:00 PM,174,53,85,19,17
07/02/2018 08:00:00 PM,318,106,157,32,23
07/02/2018 07:00:00 PM,392,164,131,63,34
07/02/2018 06:00:00 PM,463,145,130,120,68
07/02/2018 05:00:00 PM,484,117,97,192,78
07/02/2018 04:00:00 PM,369,102,106,101,60
07/02/2018 03:00:00 PM,272,71,77,70,54
07/02/2018 02:00:00 PM,248,75,90,49,34
07/02/2018 01:00:00 PM,301,116,111,42,32
07/02/2018 12:00:00 PM,387,162,147,38,40
07/02/2018 11:00:00 AM,251,92,92,30,37
07/02/2018 10:00:00 AM,190,53,68,21,48
07/02/2018 09:00:00 AM,251,49,57,53,92
07/02/2018 08:00:00 AM,342,65,82,58,137
07/02/2018 07:00:00 AM,326,82,95,54,95
07/02/2018 06:00:00 AM,180,63,48,30,39
07/02/2018 05:00:00 AM,39,15,10,7,7
07/02/2018 04:00:00 AM,8,2,3,2,1
07/02/2018 03:00:00 AM,3,0,2,1,0
07/02/2018 02:00:00 AM,1,1,0,0,0
07/02/2018 01:00:00 AM,2,0,0,0,2
07/02/2018 12:00:00 AM,2,1,1,0,0
07/01/2018 11:00:00 PM,8,3,1,3,1
07/01/2018 10:00:00 PM,24,7,6,6,5
07/01/2018 09:00:00 PM,80,25,39,3,13
07/01/2018 08:00:00 PM,209,69,93,20,27
07/01/2018 07:00:00 PM,243,86,90,35,32
07/01/2018 06:00:00 PM,288,79,109,57,43
07/01/2018 05:00:00 PM,262,86,95,41,40
07/01/2018 04:00:00 PM,348,101,118,67,62
07/01/2018 03:00:00 PM,392,123,125,77,67
07/01/2018 02:00:00 PM,379,135,126,63,55
07/01/2018 01:00:00 PM,266,70,86,67,43
07/01/2018 12:00:00 PM,238,77,79,38,44
07/01/2018 11:00:00 AM,262,79,113,31,39
07/01/2018 10:00:00 AM,212,90,75,21,26
07/01/2018 09:00:00 AM,188,56,94,24,14
07/01/2018 08:00:00 AM,168,69,67,6,26
07/01/2018 07:00:00 AM,114,51,45,10,8
07/01/2018 06:00:00 AM,51,25,17,2,7
07/01/2018 05:00:00 AM,10,4,4,1,1
07/01/2018 04:00:00 AM,2,1,1,0,0
07/01/2018 03:00:00 AM,1,0,0,0,1
07/01/2018 02:00:00 AM,19,4,6,4,5
07/01/2018 01:00:00 AM,2,0,0,1,1
07/01/2018 12:00:00 AM,24,4,2,8,10
06/30/2018 11:00:00 PM,22,5,11,5,1
06/30/2018 10:00:00 PM,49,11,15,21,2
06/30/2018 09:00:00 PM,85,20,42,10,13
06/30/2018 08:00:00 PM,142,36,56,24,26
06/30/2018 07:00:00 PM,174,48,60,43,23
06/30/2018 06:00:00 PM,164,51,66,23,24
06/30/2018 05:00:00 PM,196,62,69,37,28
06/30/2018 04:00:00 PM,247,59,54,101,33
06/30/2018 03:00:00 PM,158,44,48,32,34
06/30/2018 02:00:00 PM,207,56,92,36,23
06/30/2018 01:00:00 PM,218,58,65,41,54
06/30/2018 12:00:00 PM,244,55,84,37,68
06/30/2018 11:00:00 AM,293,94,115,38,46
06/30/2018 10:00:00 AM,304,99,124,37,44
06/30/2018 09:00:00 AM,257,89,112,29,27
06/30/2018 08:00:00 AM,166,66,65,17,18
06/30/2018 07:00:00 AM,139,57,53,13,16
06/30/2018 06:00:00 AM,163,78,64,10,11
06/30/2018 05:00:00 AM,16,9,5,1,1
06/30/2018 04:00:00 AM,3,1,1,1,0
06/30/2018 03:00:00 AM,4,1,2,0,1
06/30/2018 02:00:00 AM,10,2,1,3,4
06/30/2018 01:00:00 AM,12,2,4,5,1
06/30/2018 12:00:00 AM,17,4,3,5,5
06/29/2018 11:00:00 PM,15,4,1,4,6
06/29/2018 10:00:00 PM,54,11,16,14,13
06/29/2018 09:00:00 PM,125,24,32,29,40
06/29/2018 08:00:00 PM,190,41,88,31,30
06/29/2018 07:00:00 PM,245,84,95,50,16
06/29/2018 06:00:00 PM,255,90,71,70,24
06/29/2018 05:00:00 PM,371,98,89,132,52
06/29/2018 04:00:00 PM,374,95,87,109,83
06/29/2018 03:00:00 PM,233,60,72,54,47
06/29/2018 02:00:00 PM,211,64,62,44,41
06/29/2018 01:00:00 PM,243,97,86,33,27
06/29/2018 12:00:00 PM,284,100,113,33,38
06/29/2018 11:00:00 AM,210,79,76,25,30
06/29/2018 10:00:00 AM,212,66,79,31,36
06/29/2018 09:00:00 AM,216,52,63,33,68
06/29/2018 08:00:00 AM,283,59,70,34,120
06/29/2018 07:00:00 AM,280,71,81,48,80
06/29/2018 06:00:00 AM,165,60,50,26,29
06/29/2018 05:00:00 AM,40,13,7,8,12
06/29/2018 04:00:00 AM,5,3,1,0,1
06/29/2018 03:00:00 AM,7,3,0,4,0
06/29/2018 02:00:00 AM,7,2,2,2,1
06/29/2018 01:00:00 AM,7,1,3,2,1
06/29/2018 12:00:00 AM,10,5,3,1,1
06/28/2018 11:00:00 PM,19,4,5,8,2
06/28/2018 10:00:00 PM,36,5,11,11,9
06/28/2018 09:00:00 PM,109,28,35,22,24
06/28/2018 08:00:00 PM,145,43,65,27,10
06/28/2018 07:00:00 PM,226,72,78,55,21
06/28/2018 06:00:00 PM,326,97,85,105,39
06/28/2018 05:00:00 PM,477,97,103,212,65
06/28/2018 04:00:00 PM,319,92,81,86,60
06/28/2018 03:00:00 PM,261,69,77,62,53
06/28/2018 02:00:00 PM,154,43,73,16,22
06/28/2018 01:00:00 PM,229,83,94,28,24
06/28/2018 12:00:00 PM,262,94,121,27,20
06/28/2018 11:00:00 AM,176,57,69,25,25
06/28/2018 10:00:00 AM,180,54,62,28,36
06/28/2018 09:00:00 AM,170,41,51,26,52
06/28/2018 08:00:00 AM,317,52,56,50,159
06/28/2018 07:00:00 AM,349,91,92,53,113
06/28/2018 06:00:00 AM,252,97,66,37,52
06/28/2018 05:00:00 AM,50,18,11,10,11
06/28/2018 04:00:00 AM,3,1,2,0,0
06/28/2018 03:00:00 AM,2,1,0,1,0
06/28/2018 02:00:00 AM,3,1,1,1,0
06/28/2018 01:00:00 AM,5,1,0,3,1
06/28/2018 12:00:00 AM,4,1,2,0,1
06/27/2018 11:00:00 PM,16,4,4,3,5
06/27/2018 10:00:00 PM,39,14,16,3,6
06/27/2018 09:00:00 PM,110,32,51,17,10
06/27/2018 08:00:00 PM,197,61,83,29,24
06/27/2018 07:00:00 PM,330,126,103,64,37
06/27/2018 06:00:00 PM,394,113,121,114,46
06/27/2018 05:00:00 PM,539,113,98,224,104
06/27/2018 04:00:00 PM,341,71,94,112,64
06/27/2018 03:00:00 PM,284,62,106,56,60
06/27/2018 02:00:00 PM,217,63,62,53,39
06/27/2018 01:00:00 PM,251,90,107,24,30
06/27/2018 12:00:00 PM,370,142,158,27,43
06/27/2018 11:00:00 AM,232,86,89,31,26
06/27/2018 10:00:00 AM,156,62,60,16,18
06/27/2018 09:00:00 AM,231,50,62,37,82
06/27/2018 08:00:00 AM,384,50,74,57,203
06/27/2018 07:00:00 AM,343,79,106,46,112
06/27/2018 06:00:00 AM,280,99,94,37,50
06/27/2018 05:00:00 AM,74,30,19,13,12
06/27/2018 04:00:00 AM,3,0,3,0,0
06/27/2018 03:00:00 AM,2,1,1,0,0
06/27/2018 02:00:00 AM,3,1,0,2,0
06/27/2018 01:00:00 AM,4,0,2,1,1
06/27/2018 12:00:00 AM,10,3,1,2,4
06/26/2018 11:00:00 PM,12,3,1,5,3
06/26/2018 10:00:00 PM,47,6,19,8,14
06/26/2018 09:00:00 PM,142,41,59,21,21
06/26/2018 08:00:00 PM,294,99,134,36,25
06/26/2018 07:00:00 PM,417,139,125,95,58
06/26/2018 06:00:00 PM,545,164,164,146,71
06/26/2018 05:00:00 PM,586,163,115,224,84
06/26/2018 04:00:00 PM,405,90,116,108,91
06/26/2018 03:00:00 PM,279,87,108,40,44
06/26/2018 02:00:00 PM,259,79,78,60,42
06/26/2018 01:00:00 PM,268,106,106,25,31
06/26/2018 12:00:00 PM,334,138,141,30,25
06/26/2018 11:00:00 AM,202,66,90,23,23
06/26/2018 10:00:00 AM,164,62,54,20,28
06/26/2018 09:00:00 AM,192,41,49,32,70
06/26/2018 08:00:00 AM,306,61,65,35,145
06/26/2018 07:00:00 AM,355,83,96,50,126
06/26/2018 06:00:00 AM,229,88,71,25,45
06/26/2018 05:00:00 AM,61,26,15,9,11
06/26/2018 04:00:00 AM,5,2,1,1,1
06/26/2018 03:00:00 AM,4,1,0,3,0
06/26/2018 02:00:00 AM,0,0,0,0,0
06/26/2018 01:00:00 AM,5,1,1,2,1
06/26/2018 12:00:00 AM,3,2,0,0,1
06/25/2018 11:00:00 PM,19,5,7,5,2
06/25/2018 10:00:00 PM,56,8,11,23,14
06/25/2018 09:00:00 PM,74,17,30,16,11
06/25/2018 08:00:00 PM,211,67,89,31,24
06/25/2018 07:00:00 PM,345,116,133,55,41
06/25/2018 06:00:00 PM,439,164,124,108,43
06/25/2018 05:00:00 PM,495,112,135,176,72
06/25/2018 04:00:00 PM,365,98,113,97,57
06/25/2018 03:00:00 PM,286,76,84,62,64
06/25/2018 02:00:00 PM,215,69,75,48,23
06/25/2018 01:00:00 PM,191,77,82,19,13
06/25/2018 12:00:00 PM,264,118,97,22,27
06/25/2018 11:00:00 AM,127,40,53,14,20
06/25/2018 10:00:00 AM,167,59,56,23,29
06/25/2018 09:00:00 AM,161,34,49,24,54
06/25/2018 08:00:00 AM,300,55,70,32,143
06/25/2018 07:00:00 AM,256,68,58,58,72
06/25/2018 06:00:00 AM,161,62,45,21,33
06/25/2018 05:00:00 AM,48,19,15,8,6
06/25/2018 04:00:00 AM,4,1,2,0,1
06/25/2018 03:00:00 AM,2,2,0,0,0
06/25/2018 02:00:00 AM,6,3,1,2,0
06/25/2018 01:00:00 AM,3,2,1,0,0
06/25/2018 12:00:00 AM,2,0,2,0,0
06/24/2018 11:00:00 PM,11,5,3,2,1
06/24/2018 10:00:00 PM,16,3,6,4,3
06/24/2018 09:00:00 PM,89,20,35,19,15
06/24/2018 08:00:00 PM,187,65,80,22,20
06/24/2018 07:00:00 PM,265,88,120,33,24
06/24/2018 06:00:00 PM,369,104,163,55,47
06/24/2018 05:00:00 PM,436,141,156,76,63
06/24/2018 04:00:00 PM,500,177,163,89,71
06/24/2018 03:00:00 PM,447,140,134,97,76
06/24/2018 02:00:00 PM,383,87,107,96,93
06/24/2018 01:00:00 PM,381,121,128,68,64
06/24/2018 12:00:00 PM,318,83,89,75,71
06/24/2018 11:00:00 AM,333,87,110,56,80
