Date,MTS Trail West of I-90 Bridge Total,Ped East,Ped West,Bike East,Bike West
09/10/2017 03:00:00 PM,116,35,4,70,7
09/10/2017 03:00:00 PM,116,35,4,70,7
09/10/2017 02:00:00 PM,119,17,3,91,8
09/10/2017 02:00:00 PM,119,17,3,91,8
09/10/2017 01:00:00 PM,118,23,3,73,19
09/10/2017 01:00:00 PM,118,23,3,73,19
09/10/2017 12:00:00 PM,199,50,8,109,32
09/10/2017 12:00:00 PM,199,50,8,109,32
09/10/2017 11:00:00 AM,156,34,7,97,18
09/10/2017 11:00:00 AM,156,34,7,97,18
09/10/2017 10:00:00 AM,160,31,15,87,27
09/10/2017 10:00:00 AM,160,31,15,87,27
09/10/2017 09:00:00 AM,109,39,1,56,13
09/10/2017 09:00:00 AM,109,39,1,56,13
09/10/2017 08:00:00 AM,76,27,7,35,7
09/10/2017 08:00:00 AM,76,27,7,35,7
09/10/2017 07:00:00 AM,39,10,3,7,19
09/10/2017 07:00:00 AM,39,10,3,7,19
09/10/2017 06:00:00 AM,7,1,2,1,3
09/10/2017 06:00:00 AM,7,1,2,1,3
09/10/2017 05:00:00 AM,2,1,0,1,0
09/10/2017 05:00:00 AM,2,1,0,1,0
09/10/2017 04:00:00 AM,0,0,0,0,0
09/10/2017 04:00:00 AM,0,0,0,0,0
09/10/2017 03:00:00 AM,0,0,0,0,0
09/10/2017 03:00:00 AM,0,0,0,0,0
09/10/2017 02:00:00 AM,0,0,0,0,0
09/10/2017 02:00:00 AM,0,0,0,0,0
09/10/2017 01:00:00 AM,0,0,0,0,0
09/10/2017 01:00:00 AM,0,0,0,0,0
09/10/2017 12:00:00 AM,0,0,0,0,0
09/10/2017 12:00:00 AM,0,0,0,0,0
09/09/2017 11:00:00 PM,1,0,0,1,0
09/09/2017 11:00:00 PM,1,0,0,1,0
09/09/2017 10:00:00 PM,1,0,0,1,0
09/09/2017 10:00:00 PM,1,0,0,1,0
09/09/2017 09:00:00 PM,2,0,0,2,0
09/09/2017 09:00:00 PM,2,0,0,2,0
09/09/2017 08:00:00 PM,5,1,0,3,1
09/09/2017 08:00:00 PM,5,1,0,3,1
09/09/2017 07:00:00 PM,7,5,0,2,0
09/09/2017 07:00:00 PM,7,5,0,2,0
09/09/2017 06:00:00 PM,16,5,0,8,3
09/09/2017 06:00:00 PM,16,5,0,8,3
09/09/2017 05:00:00 PM,34,10,1,18,5
09/09/2017 05:00:00 PM,34,10,1,18,5
09/09/2017 04:00:00 PM,45,12,2,23,8
09/09/2017 04:00:00 PM,45,12,2,23,8
09/09/2017 03:00:00 PM,57,16,4,31,6
09/09/2017 03:00:00 PM,57,16,4,31,6
09/09/2017 02:00:00 PM,38,8,1,26,3
09/09/2017 02:00:00 PM,38,8,1,26,3
09/09/2017 01:00:00 PM,77,23,5,42,7
09/09/2017 01:00:00 PM,77,23,5,42,7
09/09/2017 12:00:00 PM,96,43,5,37,11
09/09/2017 12:00:00 PM,96,43,5,37,11
09/09/2017 11:00:00 AM,127,39,2,78,8
09/09/2017 11:00:00 AM,127,39,2,78,8
09/09/2017 10:00:00 AM,109,29,3,70,7
09/09/2017 10:00:00 AM,109,29,3,70,7
09/09/2017 09:00:00 AM,94,30,5,46,13
09/09/2017 09:00:00 AM,94,30,5,46,13
09/09/2017 08:00:00 AM,107,18,11,47,31
09/09/2017 08:00:00 AM,107,18,11,47,31
09/09/2017 07:00:00 AM,36,4,6,14,12
09/09/2017 07:00:00 AM,36,4,6,14,12
09/09/2017 06:00:00 AM,7,1,2,3,1
09/09/2017 06:00:00 AM,7,1,2,3,1
09/09/2017 05:00:00 AM,0,0,0,0,0
09/09/2017 05:00:00 AM,0,0,0,0,0
09/09/2017 04:00:00 AM,3,1,0,2,0
09/09/2017 04:00:00 AM,3,1,0,2,0
09/09/2017 03:00:00 AM,0,0,0,0,0
09/09/2017 03:00:00 AM,0,0,0,0,0
09/09/2017 02:00:00 AM,0,0,0,0,0
09/09/2017 02:00:00 AM,0,0,0,0,0
09/09/2017 01:00:00 AM,0,0,0,0,0
09/09/2017 01:00:00 AM,0,0,0,0,0
09/09/2017 12:00:00 AM,7,5,0,1,1
09/09/2017 12:00:00 AM,7,5,0,1,1
09/08/2017 11:00:00 PM,3,2,0,1,0
09/08/2017 11:00:00 PM,3,2,0,1,0
09/08/2017 10:00:00 PM,4,2,0,2,0
09/08/2017 10:00:00 PM,4,2,0,2,0
09/08/2017 09:00:00 PM,5,1,1,3,0
09/08/2017 09:00:00 PM,5,1,1,3,0
09/08/2017 08:00:00 PM,9,3,0,5,1
09/08/2017 08:00:00 PM,9,3,0,5,1
09/08/2017 07:00:00 PM,28,10,1,17,0
09/08/2017 07:00:00 PM,28,10,1,17,0
09/08/2017 06:00:00 PM,47,14,1,31,1
09/08/2017 06:00:00 PM,47,14,1,31,1
09/08/2017 05:00:00 PM,133,43,4,79,7
09/08/2017 05:00:00 PM,133,43,4,79,7
09/08/2017 04:00:00 PM,81,9,1,58,13
09/08/2017 04:00:00 PM,81,9,1,58,13
09/08/2017 03:00:00 PM,45,7,0,34,4
09/08/2017 03:00:00 PM,45,7,0,34,4
09/08/2017 02:00:00 PM,42,4,0,38,0
09/08/2017 02:00:00 PM,42,4,0,38,0
09/08/2017 01:00:00 PM,30,4,2,23,1
09/08/2017 01:00:00 PM,30,4,2,23,1
09/08/2017 12:00:00 PM,18,4,0,11,3
09/08/2017 12:00:00 PM,18,4,0,11,3
09/08/2017 11:00:00 AM,44,23,2,15,4
09/08/2017 11:00:00 AM,44,23,2,15,4
09/08/2017 10:00:00 AM,31,10,0,18,3
09/08/2017 10:00:00 AM,31,10,0,18,3
09/08/2017 09:00:00 AM,29,6,0,19,4
09/08/2017 09:00:00 AM,29,6,0,19,4
09/08/2017 08:00:00 AM,56,7,1,32,16
09/08/2017 08:00:00 AM,56,7,1,32,16
09/08/2017 07:00:00 AM,71,9,5,44,13
09/08/2017 07:00:00 AM,71,9,5,44,13
09/08/2017 06:00:00 AM,32,2,1,26,3
09/08/2017 06:00:00 AM,32,2,1,26,3
09/08/2017 05:00:00 AM,11,2,1,5,3
09/08/2017 05:00:00 AM,11,2,1,5,3
09/08/2017 04:00:00 AM,7,2,0,5,0
09/08/2017 04:00:00 AM,7,2,0,5,0
09/08/2017 03:00:00 AM,0,0,0,0,0
09/08/2017 03:00:00 AM,0,0,0,0,0
09/08/2017 02:00:00 AM,3,1,0,2,0
09/08/2017 02:00:00 AM,3,1,0,2,0
09/08/2017 01:00:00 AM,2,1,0,1,0
09/08/2017 01:00:00 AM,2,1,0,1,0
09/08/2017 12:00:00 AM,1,0,0,1,0
09/08/2017 12:00:00 AM,1,0,0,1,0
09/07/2017 11:00:00 PM,2,0,0,1,1
09/07/2017 11:00:00 PM,2,0,0,1,1
09/07/2017 10:00:00 PM,2,1,0,1,0
09/07/2017 10:00:00 PM,2,1,0,1,0
09/07/2017 09:00:00 PM,6,3,2,0,1
09/07/2017 09:00:00 PM,6,3,2,0,1
09/07/2017 08:00:00 PM,15,2,2,8,3
09/07/2017 08:00:00 PM,15,2,2,8,3
09/07/2017 07:00:00 PM,44,16,1,23,4
09/07/2017 07:00:00 PM,44,16,1,23,4
09/07/2017 06:00:00 PM,87,17,1,53,16
09/07/2017 06:00:00 PM,87,17,1,53,16
09/07/2017 05:00:00 PM,121,19,8,76,18
09/07/2017 05:00:00 PM,121,19,8,76,18
09/07/2017 04:00:00 PM,64,12,2,44,6
09/07/2017 04:00:00 PM,64,12,2,44,6
09/07/2017 03:00:00 PM,42,14,1,22,5
09/07/2017 03:00:00 PM,42,14,1,22,5
09/07/2017 02:00:00 PM,44,25,3,13,3
09/07/2017 02:00:00 PM,44,25,3,13,3
09/07/2017 01:00:00 PM,38,16,2,19,1
09/07/2017 01:00:00 PM,38,16,2,19,1
09/07/2017 12:00:00 PM,37,16,1,17,3
09/07/2017 12:00:00 PM,37,16,1,17,3
09/07/2017 11:00:00 AM,35,6,5,22,2
09/07/2017 11:00:00 AM,35,6,5,22,2
09/07/2017 10:00:00 AM,19,8,1,7,3
09/07/2017 10:00:00 AM,19,8,1,7,3
09/07/2017 09:00:00 AM,55,24,4,26,1
09/07/2017 09:00:00 AM,55,24,4,26,1
09/07/2017 08:00:00 AM,91,34,3,46,8
09/07/2017 08:00:00 AM,91,34,3,46,8
09/07/2017 07:00:00 AM,80,13,3,59,5
09/07/2017 07:00:00 AM,80,13,3,59,5
09/07/2017 06:00:00 AM,26,2,2,17,5
09/07/2017 06:00:00 AM,26,2,2,17,5
09/07/2017 05:00:00 AM,9,0,0,6,3
09/07/2017 05:00:00 AM,9,0,0,6,3
09/07/2017 04:00:00 AM,7,1,0,6,0
09/07/2017 04:00:00 AM,7,1,0,6,0
09/07/2017 03:00:00 AM,2,0,0,2,0
09/07/2017 03:00:00 AM,2,0,0,2,0
09/07/2017 02:00:00 AM,1,0,0,1,0
09/07/2017 02:00:00 AM,1,0,0,1,0
09/07/2017 01:00:00 AM,0,0,0,0,0
09/07/2017 01:00:00 AM,0,0,0,0,0
09/07/2017 12:00:00 AM,1,1,0,0,0
09/07/2017 12:00:00 AM,1,1,0,0,0
09/06/2017 11:00:00 PM,5,3,0,2,0
09/06/2017 11:00:00 PM,5,3,0,2,0
09/06/2017 10:00:00 PM,3,0,0,1,2
09/06/2017 10:00:00 PM,3,0,0,1,2
09/06/2017 09:00:00 PM,9,3,1,5,0
09/06/2017 09:00:00 PM,9,3,1,5,0
09/06/2017 08:00:00 PM,15,5,0,9,1
09/06/2017 08:00:00 PM,15,5,0,9,1
09/06/2017 07:00:00 PM,26,5,0,19,2
09/06/2017 07:00:00 PM,26,5,0,19,2
09/06/2017 06:00:00 PM,73,11,0,62,0
09/06/2017 06:00:00 PM,73,11,0,62,0
09/06/2017 05:00:00 PM,91,22,0,69,0
09/06/2017 05:00:00 PM,91,22,0,69,0
09/06/2017 04:00:00 PM,55,15,0,38,2
09/06/2017 04:00:00 PM,55,15,0,38,2
09/06/2017 03:00:00 PM,28,9,0,19,0
09/06/2017 03:00:00 PM,28,9,0,19,0
09/06/2017 02:00:00 PM,18,5,0,13,0
09/06/2017 02:00:00 PM,18,5,0,13,0
09/06/2017 01:00:00 PM,21,5,0,16,0
09/06/2017 01:00:00 PM,21,5,0,16,0
09/06/2017 12:00:00 PM,28,11,1,15,1
09/06/2017 12:00:00 PM,28,11,1,15,1
09/06/2017 11:00:00 AM,83,59,6,17,1
09/06/2017 11:00:00 AM,83,59,6,17,1
09/06/2017 10:00:00 AM,33,14,1,17,1
09/06/2017 10:00:00 AM,33,14,1,17,1
09/06/2017 09:00:00 AM,26,5,2,19,0
09/06/2017 09:00:00 AM,26,5,2,19,0
09/06/2017 08:00:00 AM,59,8,0,46,5
09/06/2017 08:00:00 AM,59,8,0,46,5
09/06/2017 07:00:00 AM,62,6,1,45,10
09/06/2017 07:00:00 AM,62,6,1,45,10
09/06/2017 06:00:00 AM,29,3,2,21,3
09/06/2017 06:00:00 AM,29,3,2,21,3
09/06/2017 05:00:00 AM,16,11,1,4,0
09/06/2017 05:00:00 AM,16,11,1,4,0
09/06/2017 04:00:00 AM,6,1,0,5,0
09/06/2017 04:00:00 AM,6,1,0,5,0
09/06/2017 03:00:00 AM,1,1,0,0,0
09/06/2017 03:00:00 AM,1,1,0,0,0
09/06/2017 02:00:00 AM,4,4,0,0,0
09/06/2017 02:00:00 AM,4,4,0,0,0
09/06/2017 01:00:00 AM,0,0,0,0,0
09/06/2017 01:00:00 AM,0,0,0,0,0
09/06/2017 12:00:00 AM,0,0,0,0,0
09/06/2017 12:00:00 AM,0,0,0,0,0
09/05/2017 11:00:00 PM,0,0,0,0,0
09/05/2017 11:00:00 PM,0,0,0,0,0
09/05/2017 10:00:00 PM,2,2,0,0,0
09/05/2017 10:00:00 PM,2,2,0,0,0
09/05/2017 09:00:00 PM,5,1,0,2,2
09/05/2017 09:00:00 PM,5,1,0,2,2
09/05/2017 08:00:00 PM,14,3,0,10,1
09/05/2017 08:00:00 PM,14,3,0,10,1
09/05/2017 07:00:00 PM,37,12,0,25,0
09/05/2017 07:00:00 PM,37,12,0,25,0
09/05/2017 06:00:00 PM,74,19,0,54,1
09/05/2017 06:00:00 PM,74,19,0,54,1
09/05/2017 05:00:00 PM,96,23,2,71,0
09/05/2017 05:00:00 PM,96,23,2,71,0
09/05/2017 04:00:00 PM,56,4,0,48,4
09/05/2017 04:00:00 PM,56,4,0,48,4
09/05/2017 03:00:00 PM,24,7,1,12,4
09/05/2017 03:00:00 PM,24,7,1,12,4
09/05/2017 02:00:00 PM,19,7,0,12,0
09/05/2017 02:00:00 PM,19,7,0,12,0
09/05/2017 01:00:00 PM,39,17,0,22,0
09/05/2017 01:00:00 PM,39,17,0,22,0
09/05/2017 12:00:00 PM,30,9,2,17,2
09/05/2017 12:00:00 PM,30,9,2,17,2
09/05/2017 11:00:00 AM,23,12,1,9,1
09/05/2017 11:00:00 AM,23,12,1,9,1
09/05/2017 10:00:00 AM,21,4,0,16,1
09/05/2017 10:00:00 AM,21,4,0,16,1
09/05/2017 09:00:00 AM,40,8,0,31,1
09/05/2017 09:00:00 AM,40,8,0,31,1
09/05/2017 08:00:00 AM,74,11,1,59,3
09/05/2017 08:00:00 AM,74,11,1,59,3
09/05/2017 07:00:00 AM,79,8,4,55,12
09/05/2017 07:00:00 AM,79,8,4,55,12
09/05/2017 06:00:00 AM,42,3,1,29,9
09/05/2017 06:00:00 AM,42,3,1,29,9
09/05/2017 05:00:00 AM,16,5,0,10,1
09/05/2017 05:00:00 AM,16,5,0,10,1
09/05/2017 04:00:00 AM,7,2,0,5,0
09/05/2017 04:00:00 AM,7,2,0,5,0
09/05/2017 03:00:00 AM,0,0,0,0,0
09/05/2017 03:00:00 AM,0,0,0,0,0
09/05/2017 02:00:00 AM,0,0,0,0,0
09/05/2017 02:00:00 AM,0,0,0,0,0
09/05/2017 01:00:00 AM,0,0,0,0,0
09/05/2017 01:00:00 AM,0,0,0,0,0
09/05/2017 12:00:00 AM,0,0,0,0,0
09/05/2017 12:00:00 AM,0,0,0,0,0
09/04/2017 11:00:00 PM,0,0,0,0,0
09/04/2017 11:00:00 PM,0,0,0,0,0
09/04/2017 10:00:00 PM,0,0,0,0,0
09/04/2017 10:00:00 PM,0,0,0,0,0
09/04/2017 09:00:00 PM,7,0,0,6,1
09/04/2017 09:00:00 PM,7,0,0,6,1
09/04/2017 08:00:00 PM,15,7,0,8,0
09/04/2017 08:00:00 PM,15,7,0,8,0
09/04/2017 07:00:00 PM,47,14,1,32,0
09/04/2017 07:00:00 PM,47,14,1,32,0
09/04/2017 06:00:00 PM,65,27,1,36,1
09/04/2017 06:00:00 PM,65,27,1,36,1
09/04/2017 05:00:00 PM,57,23,3,28,3
09/04/2017 05:00:00 PM,57,23,3,28,3
09/04/2017 04:00:00 PM,77,19,1,45,12
09/04/2017 04:00:00 PM,77,19,1,45,12
09/04/2017 03:00:00 PM,104,20,3,64,17
09/04/2017 03:00:00 PM,104,20,3,64,17
09/04/2017 02:00:00 PM,109,24,0,60,25
09/04/2017 02:00:00 PM,109,24,0,60,25
09/04/2017 01:00:00 PM,175,57,2,90,26
09/04/2017 01:00:00 PM,175,57,2,90,26
09/04/2017 12:00:00 PM,139,29,2,88,20
09/04/2017 12:00:00 PM,139,29,2,88,20
09/04/2017 11:00:00 AM,205,44,3,137,21
09/04/2017 11:00:00 AM,205,44,3,137,21
09/04/2017 10:00:00 AM,194,51,3,120,20
09/04/2017 10:00:00 AM,194,51,3,120,20
09/04/2017 09:00:00 AM,165,42,3,105,15
09/04/2017 09:00:00 AM,165,42,3,105,15
09/04/2017 08:00:00 AM,123,37,4,74,8
09/04/2017 08:00:00 AM,123,37,4,74,8
09/04/2017 07:00:00 AM,46,6,6,14,20
09/04/2017 07:00:00 AM,46,6,6,14,20
09/04/2017 06:00:00 AM,12,1,1,7,3
09/04/2017 06:00:00 AM,12,1,1,7,3
09/04/2017 05:00:00 AM,1,0,0,1,0
09/04/2017 05:00:00 AM,1,0,0,1,0
09/04/2017 04:00:00 AM,2,0,0,1,1
09/04/2017 04:00:00 AM,2,0,0,1,1
09/04/2017 03:00:00 AM,0,0,0,0,0
09/04/2017 03:00:00 AM,0,0,0,0,0
09/04/2017 02:00:00 AM,0,0,0,0,0
09/04/2017 02:00:00 AM,0,0,0,0,0
09/04/2017 01:00:00 AM,0,0,0,0,0
09/04/2017 01:00:00 AM,0,0,0,0,0
09/04/2017 12:00:00 AM,3,0,0,3,0
09/04/2017 12:00:00 AM,3,0,0,3,0
09/03/2017 11:00:00 PM,4,0,0,1,3
09/03/2017 11:00:00 PM,4,0,0,1,3
09/03/2017 10:00:00 PM,1,1,0,0,0
09/03/2017 10:00:00 PM,1,1,0,0,0
09/03/2017 09:00:00 PM,7,0,0,7,0
09/03/2017 09:00:00 PM,7,0,0,7,0
09/03/2017 08:00:00 PM,17,9,0,7,1
09/03/2017 08:00:00 PM,17,9,0,7,1
09/03/2017 07:00:00 PM,41,24,2,15,0
09/03/2017 07:00:00 PM,41,24,2,15,0
09/03/2017 06:00:00 PM,41,17,2,22,0
09/03/2017 06:00:00 PM,41,17,2,22,0
09/03/2017 05:00:00 PM,48,10,1,31,6
09/03/2017 05:00:00 PM,48,10,1,31,6
09/03/2017 04:00:00 PM,55,17,0,28,10
09/03/2017 04:00:00 PM,55,17,0,28,10
09/03/2017 03:00:00 PM,58,12,1,35,10
09/03/2017 03:00:00 PM,58,12,1,35,10
09/03/2017 02:00:00 PM,78,20,3,40,15
09/03/2017 02:00:00 PM,78,20,3,40,15
09/03/2017 01:00:00 PM,139,48,3,78,10
09/03/2017 01:00:00 PM,139,48,3,78,10
09/03/2017 12:00:00 PM,150,41,6,82,21
09/03/2017 12:00:00 PM,150,41,6,82,21
09/03/2017 11:00:00 AM,164,38,1,112,13
09/03/2017 11:00:00 AM,164,38,1,112,13
09/03/2017 10:00:00 AM,169,55,1,109,4
09/03/2017 10:00:00 AM,169,55,1,109,4
09/03/2017 09:00:00 AM,133,31,1,99,2
09/03/2017 09:00:00 AM,133,31,1,99,2
09/03/2017 08:00:00 AM,112,38,0,68,6
09/03/2017 08:00:00 AM,112,38,0,68,6
09/03/2017 07:00:00 AM,40,6,2,20,12
09/03/2017 07:00:00 AM,40,6,2,20,12
09/03/2017 06:00:00 AM,13,3,2,5,3
09/03/2017 06:00:00 AM,13,3,2,5,3
09/03/2017 05:00:00 AM,1,0,0,0,1
09/03/2017 05:00:00 AM,1,0,0,0,1
09/03/2017 04:00:00 AM,0,0,0,0,0
09/03/2017 04:00:00 AM,0,0,0,0,0
09/03/2017 03:00:00 AM,0,0,0,0,0
09/03/2017 03:00:00 AM,0,0,0,0,0
09/03/2017 02:00:00 AM,0,0,0,0,0
09/03/2017 02:00:00 AM,0,0,0,0,0
09/03/2017 01:00:00 AM,0,0,0,0,0
09/03/2017 01:00:00 AM,0,0,0,0,0
09/03/2017 12:00:00 AM,4,0,1,3,0
09/03/2017 12:00:00 AM,4,0,1,3,0
09/02/2017 11:00:00 PM,1,1,0,0,0
09/02/2017 11:00:00 PM,1,1,0,0,0
09/02/2017 10:00:00 PM,3,2,0,1,0
09/02/2017 10:00:00 PM,3,2,0,1,0
09/02/2017 09:00:00 PM,8,6,0,1,1
09/02/2017 09:00:00 PM,8,6,0,1,1
09/02/2017 08:00:00 PM,2,0,0,2,0
09/02/2017 08:00:00 PM,2,0,0,2,0
09/02/2017 07:00:00 PM,39,18,0,21,0
09/02/2017 07:00:00 PM,39,18,0,21,0
09/02/2017 06:00:00 PM,52,24,3,25,0
09/02/2017 06:00:00 PM,52,24,3,25,0
09/02/2017 05:00:00 PM,49,16,2,25,6
09/02/2017 05:00:00 PM,49,16,2,25,6
09/02/2017 04:00:00 PM,65,19,1,35,10
09/02/2017 04:00:00 PM,65,19,1,35,10
09/02/2017 03:00:00 PM,96,26,6,46,18
09/02/2017 03:00:00 PM,96,26,6,46,18
09/02/2017 02:00:00 PM,118,41,8,47,22
09/02/2017 02:00:00 PM,118,41,8,47,22
09/02/2017 01:00:00 PM,159,52,5,78,24
09/02/2017 01:00:00 PM,159,52,5,78,24
09/02/2017 12:00:00 PM,157,48,3,92,14
09/02/2017 12:00:00 PM,157,48,3,92,14
09/02/2017 11:00:00 AM,175,32,2,127,14
09/02/2017 11:00:00 AM,175,32,2,127,14
09/02/2017 10:00:00 AM,214,53,3,141,17
09/02/2017 10:00:00 AM,214,53,3,141,17
09/02/2017 09:00:00 AM,170,60,4,99,7
09/02/2017 09:00:00 AM,170,60,4,99,7
09/02/2017 08:00:00 AM,114,31,0,72,11
09/02/2017 08:00:00 AM,114,31,0,72,11
09/02/2017 07:00:00 AM,52,9,6,21,16
09/02/2017 07:00:00 AM,52,9,6,21,16
09/02/2017 06:00:00 AM,18,4,3,7,4
09/02/2017 06:00:00 AM,18,4,3,7,4
09/02/2017 05:00:00 AM,0,0,0,0,0
09/02/2017 05:00:00 AM,0,0,0,0,0
09/02/2017 04:00:00 AM,1,0,0,1,0
09/02/2017 04:00:00 AM,1,0,0,1,0
09/02/2017 03:00:00 AM,0,0,0,0,0
09/02/2017 03:00:00 AM,0,0,0,0,0
09/02/2017 02:00:00 AM,1,0,0,0,1
09/02/2017 02:00:00 AM,1,0,0,0,1
09/02/2017 01:00:00 AM,0,0,0,0,0
09/02/2017 01:00:00 AM,0,0,0,0,0
09/02/2017 12:00:00 AM,1,0,0,1,0
09/02/2017 12:00:00 AM,1,0,0,1,0
09/01/2017 11:00:00 PM,0,0,0,0,0
09/01/2017 11:00:00 PM,0,0,0,0,0
09/01/2017 10:00:00 PM,0,0,0,0,0
09/01/2017 10:00:00 PM,0,0,0,0,0
09/01/2017 09:00:00 PM,3,0,0,2,1
09/01/2017 09:00:00 PM,3,0,0,2,1
09/01/2017 08:00:00 PM,15,3,0,11,1
09/01/2017 08:00:00 PM,15,3,0,11,1
09/01/2017 07:00:00 PM,35,11,0,23,1
09/01/2017 07:00:00 PM,35,11,0,23,1
09/01/2017 06:00:00 PM,80,22,0,56,2
09/01/2017 06:00:00 PM,80,22,0,56,2
09/01/2017 05:00:00 PM,154,51,3,97,3
09/01/2017 05:00:00 PM,154,51,3,97,3
09/01/2017 04:00:00 PM,170,74,9,82,5
09/01/2017 04:00:00 PM,170,74,9,82,5
09/01/2017 03:00:00 PM,98,24,0,65,9
09/01/2017 03:00:00 PM,98,24,0,65,9
09/01/2017 02:00:00 PM,71,24,1,38,8
09/01/2017 02:00:00 PM,71,24,1,38,8
09/01/2017 01:00:00 PM,41,8,1,26,6
09/01/2017 01:00:00 PM,41,8,1,26,6
09/01/2017 12:00:00 PM,48,15,2,26,5
09/01/2017 12:00:00 PM,48,15,2,26,5
09/01/2017 11:00:00 AM,53,17,2,32,2
09/01/2017 11:00:00 AM,53,17,2,32,2
09/01/2017 10:00:00 AM,86,47,4,28,7
09/01/2017 10:00:00 AM,86,47,4,28,7
09/01/2017 09:00:00 AM,64,12,4,44,4
09/01/2017 09:00:00 AM,64,12,4,44,4
09/01/2017 08:00:00 AM,83,14,1,65,3
09/01/2017 08:00:00 AM,83,14,1,65,3
09/01/2017 07:00:00 AM,84,11,7,50,16
09/01/2017 07:00:00 AM,84,11,7,50,16
09/01/2017 06:00:00 AM,44,4,0,28,12
09/01/2017 06:00:00 AM,44,4,0,28,12
09/01/2017 05:00:00 AM,5,3,0,2,0
09/01/2017 05:00:00 AM,5,3,0,2,0
09/01/2017 04:00:00 AM,4,1,0,3,0
09/01/2017 04:00:00 AM,4,1,0,3,0
09/01/2017 03:00:00 AM,0,0,0,0,0
09/01/2017 03:00:00 AM,0,0,0,0,0
09/01/2017 02:00:00 AM,0,0,0,0,0
09/01/2017 02:00:00 AM,0,0,0,0,0
09/01/2017 01:00:00 AM,0,0,0,0,0
09/01/2017 01:00:00 AM,0,0,0,0,0
09/01/2017 12:00:00 AM,2,2,0,0,0
09/01/2017 12:00:00 AM,2,2,0,0,0
08/31/2017 11:00:00 PM,2,0,0,2,0
08/31/2017 11:00:00 PM,2,0,0,2,0
08/31/2017 10:00:00 PM,1,1,0,0,0
08/31/2017 10:00:00 PM,1,1,0,0,0
08/31/2017 09:00:00 PM,3,0,1,0,2
08/31/2017 09:00:00 PM,3,0,1,0,2
08/31/2017 08:00:00 PM,32,5,2,16,9
08/31/2017 08:00:00 PM,32,5,2,16,9
08/31/2017 07:00:00 PM,63,14,3,37,9
08/31/2017 07:00:00 PM,63,14,3,37,9
08/31/2017 06:00:00 PM,123,23,1,80,19
08/31/2017 06:00:00 PM,123,23,1,80,19
08/31/2017 05:00:00 PM,138,26,6,94,12
08/31/2017 05:00:00 PM,138,26,6,94,12
08/31/2017 04:00:00 PM,96,27,3,61,5
08/31/2017 04:00:00 PM,96,27,3,61,5
08/31/2017 03:00:00 PM,54,10,0,39,5
08/31/2017 03:00:00 PM,54,10,0,39,5
08/31/2017 02:00:00 PM,19,3,1,13,2
08/31/2017 02:00:00 PM,19,3,1,13,2
08/31/2017 01:00:00 PM,8,3,0,4,1
08/31/2017 01:00:00 PM,8,3,0,4,1
08/31/2017 12:00:00 PM,9,3,0,6,0
08/31/2017 12:00:00 PM,9,3,0,6,0
08/31/2017 11:00:00 AM,25,9,2,13,1
08/31/2017 11:00:00 AM,25,9,2,13,1
08/31/2017 10:00:00 AM,34,15,3,16,0
08/31/2017 10:00:00 AM,34,15,3,16,0
08/31/2017 09:00:00 AM,39,7,4,24,4
08/31/2017 09:00:00 AM,39,7,4,24,4
08/31/2017 08:00:00 AM,64,11,1,42,10
08/31/2017 08:00:00 AM,64,11,1,42,10
08/31/2017 07:00:00 AM,80,18,4,45,13
08/31/2017 07:00:00 AM,80,18,4,45,13
08/31/2017 06:00:00 AM,58,9,6,33,10
08/31/2017 06:00:00 AM,58,9,6,33,10
08/31/2017 05:00:00 AM,13,1,0,7,5
08/31/2017 05:00:00 AM,13,1,0,7,5
08/31/2017 04:00:00 AM,6,0,0,6,0
08/31/2017 04:00:00 AM,6,0,0,6,0
08/31/2017 03:00:00 AM,0,0,0,0,0
08/31/2017 03:00:00 AM,0,0,0,0,0
08/31/2017 02:00:00 AM,0,0,0,0,0
08/31/2017 02:00:00 AM,0,0,0,0,0
08/31/2017 01:00:00 AM,1,0,0,0,1
08/31/2017 01:00:00 AM,1,0,0,0,1
08/31/2017 12:00:00 AM,7,2,0,3,2
08/31/2017 12:00:00 AM,7,2,0,3,2
08/30/2017 11:00:00 PM,2,0,0,1,1
08/30/2017 11:00:00 PM,2,0,0,1,1
08/30/2017 10:00:00 PM,0,0,0,0,0
08/30/2017 10:00:00 PM,0,0,0,0,0
08/30/2017 09:00:00 PM,2,1,0,1,0
08/30/2017 09:00:00 PM,2,1,0,1,0
08/30/2017 08:00:00 PM,33,18,5,8,2
08/30/2017 08:00:00 PM,33,18,5,8,2
08/30/2017 07:00:00 PM,77,20,1,45,11
08/30/2017 07:00:00 PM,77,20,1,45,11
08/30/2017 06:00:00 PM,136,28,10,81,17
08/30/2017 06:00:00 PM,136,28,10,81,17
08/30/2017 05:00:00 PM,173,47,4,110,12
08/30/2017 05:00:00 PM,173,47,4,110,12
08/30/2017 04:00:00 PM,100,21,1,70,8
08/30/2017 04:00:00 PM,100,21,1,70,8
08/30/2017 03:00:00 PM,105,80,1,21,3
08/30/2017 03:00:00 PM,105,80,1,21,3
08/30/2017 02:00:00 PM,25,10,0,13,2
08/30/2017 02:00:00 PM,25,10,0,13,2
08/30/2017 01:00:00 PM,42,15,2,20,5
08/30/2017 01:00:00 PM,42,15,2,20,5
08/30/2017 12:00:00 PM,28,4,1,20,3
08/30/2017 12:00:00 PM,28,4,1,20,3
