tconst,title_type,primary_title,original_title,year,runtime_minutes,genres,simple_title,average_rating,num_votes,christmas,hanukkah,kwanzaa,holiday
tt0800115,tvMovie,The Road to Christmas,The Road to Christmas,2006,88,"Comedy,Drama,Family",the road to christmas,6.3,1402,TRUE,FALSE,FALSE,FALSE
tt0807735,tvMovie,A Very Fairy Christmas,A Very Fairy Christmas,2006,48,"Animation,Family,Fantasy",a very fairy christmas,6.3,35,TRUE,FALSE,FALSE,FALSE
tt0810927,movie,The Crumbs - A Very Crumby Christmas,Krummerne - Så er det jul igen,2006,90,"Adventure,Comedy,Family",the crumbs  a very crumby christmas,4.3,228,TRUE,FALSE,FALSE,FALSE
tt0814039,tvMovie,Cabbage Patch Kids: First Christmas,Cabbage Patch Kids: First Christmas,1984,23,"Animation,Family",cabbage patch kids first christmas,6.9,105,TRUE,FALSE,FALSE,FALSE
tt0816577,tvMovie,A Dad for Christmas,Me and Luke,2006,90,Drama,a dad for christmas,6.6,484,TRUE,FALSE,FALSE,FALSE
tt0817495,tvMovie,Christmas,Christmas,1996,60,Drama,christmas,6.2,10,TRUE,FALSE,FALSE,FALSE
tt0817520,tvMovie,Snowden's Christmas,Snowden's Christmas,1999,22,Animation,snowdens christmas,6.7,44,TRUE,FALSE,FALSE,FALSE
tt0824748,tvMovie,Christmas and the Civil War,Christmas and the Civil War,2006,NA,"Documentary,History,War",christmas and the civil war,9.3,16,TRUE,FALSE,FALSE,FALSE
tt0826768,video,My Christmas Soldier,My Christmas Soldier,2006,35,"Drama,Family,History",my christmas soldier,8.4,83,TRUE,FALSE,FALSE,FALSE
tt0829117,tvMovie,Brian Setzer: Christmas Extravaganza,Brian Setzer: Christmas Extravaganza,2005,NA,Music,brian setzer christmas extravaganza,8.7,37,TRUE,FALSE,FALSE,FALSE
tt0837156,movie,Pee-wee's Big Holiday,Pee-wee's Big Holiday,2016,90,"Comedy,Family",peewees big holiday,6.1,8952,FALSE,FALSE,FALSE,TRUE
tt0839760,tvMovie,Charlie and Lola Christmas Special,Charlie and Lola Christmas Special,2006,NA,Animation,charlie and lola christmas special,7,16,TRUE,FALSE,FALSE,FALSE
tt0840303,tvMovie,Christmas Do-Over,Christmas Do-Over,2006,90,"Comedy,Family,Fantasy",christmas doover,5.6,1383,TRUE,FALSE,FALSE,FALSE
tt0840350,video,My Little Pony: A Very Minty Christmas,My Little Pony: A Very Minty Christmas,2005,44,"Animation,Family,Fantasy",my little pony a very minty christmas,5,331,TRUE,FALSE,FALSE,FALSE
tt0841032,movie,The Perfect Holiday,The Perfect Holiday,2007,96,"Comedy,Family,Fantasy",the perfect holiday,4.7,3260,FALSE,FALSE,FALSE,TRUE
tt0843992,tvMovie,Bachelors Walk Christmas Special,Bachelors Walk Christmas Special,2006,NA,Drama,bachelors walk christmas special,6.6,39,TRUE,FALSE,FALSE,FALSE
tt0847537,video,The Wiggles: Wiggly Wiggly Christmas,The Wiggles: Wiggly Wiggly Christmas,1997,41,"Family,Music,Short",the wiggles wiggly wiggly christmas,7.7,50,TRUE,FALSE,FALSE,FALSE
tt0849446,video,Holiday Hypnosis,Holiday Hypnosis,2005,90,Comedy,holiday hypnosis,7.7,25,FALSE,FALSE,FALSE,TRUE
tt0849447,video,Holidaze: The Christmas That Almost Didn't Happen,Holidaze: The Christmas That Almost Didn't Happen,2006,61,"Animation,Comedy",holidaze the christmas that almost didnt happen,4.5,186,TRUE,FALSE,FALSE,FALSE
tt0856282,movie,Inspector Tahar's Holiday,Les vacances de l'inspecteur Tahar,1972,110,Comedy,inspector tahars holiday,8,159,FALSE,FALSE,FALSE,TRUE
tt0857219,tvMovie,The Great American Christmas,The Great American Christmas,2006,NA,"Comedy,Drama",the great american christmas,7.7,17,TRUE,FALSE,FALSE,FALSE
tt0860458,movie,Rupert's Magic Christmas,Il magico Natale di Rupert,2006,85,"Comedy,Family",ruperts magic christmas,6.8,13,TRUE,FALSE,FALSE,FALSE
tt0860474,movie,Christmas Tree Upside Down,Obarnata elha,2006,127,Drama,christmas tree upside down,6.3,161,TRUE,FALSE,FALSE,FALSE
tt0871968,movie,Christmas on July 24th Avenue,7 gatsu 24 ka dôri no Kurisumasu,2006,110,"Comedy,Romance",christmas on july 24th avenue,5.4,97,TRUE,FALSE,FALSE,FALSE
tt0872243,tvMovie,All She Wants for Christmas,All She Wants for Christmas,2006,91,"Comedy,Drama,Romance",all she wants for christmas,4.8,766,TRUE,FALSE,FALSE,FALSE
tt0878836,tvMovie,What We Did on Our Holiday,What We Did on Our Holiday,2006,93,"Comedy,Drama",what we did on our holiday,8.2,76,FALSE,FALSE,FALSE,TRUE
tt0884775,tvMovie,Camp Christmas,Camp Christmas,1993,51,"Comedy,Music",camp christmas,4.7,50,TRUE,FALSE,FALSE,FALSE
tt0884793,tvMovie,A Christmas Carol,A Christmas Carol,1982,75,"Animation,Drama,Family",a christmas carol,6.5,235,TRUE,FALSE,FALSE,FALSE
tt0885415,movie,The Flight Before Christmas,Niko - lentäjän poika,2008,80,"Adventure,Animation,Family",the flight before christmas,6.1,3738,TRUE,FALSE,FALSE,FALSE
tt0893404,tvMovie,Home by Christmas,Home by Christmas,2006,95,"Drama,Family",home by christmas,6.3,916,TRUE,FALSE,FALSE,FALSE
tt0896522,video,Bah Humduck!: A Looney Tunes Christmas,Bah Humduck!: A Looney Tunes Christmas,2006,46,"Adventure,Animation,Comedy",bah humduck a looney tunes christmas,6.3,1348,TRUE,FALSE,FALSE,FALSE
tt0899195,tvMovie,The Making of 'the Nightmare Before Christmas',The Making of 'The Nightmare Before Christmas',1993,25,Family,the making of the nightmare before christmas,7.8,29,TRUE,FALSE,FALSE,FALSE
tt0900916,tvMovie,Christmas on Chestnut Street,Christmas on Chestnut Street,2006,89,Comedy,christmas on chestnut street,4.9,438,TRUE,FALSE,FALSE,FALSE
tt0902454,video,Ex-Mas Eve,Ex-Mas Eve,2006,61,"Comedy,Drama,Romance",exmas eve,6.8,52,TRUE,FALSE,FALSE,FALSE
tt0906599,tvMovie,Holiday Wishes,Holiday Wishes,2006,90,"Drama,Family,Fantasy",holiday wishes,5.2,383,FALSE,FALSE,FALSE,TRUE
tt0910885,movie,A Merry Friggin' Christmas,A Merry Friggin' Christmas,2014,88,"Comedy,Drama",a merry friggin christmas,5.1,7835,TRUE,FALSE,FALSE,FALSE
tt0913441,tvMovie,What Have You Done?: The Remaking of 'Black Christmas',What Have You Done?: The Remaking of 'Black Christmas',2006,28,"Documentary,Horror",what have you done the remaking of black christmas,8,48,TRUE,FALSE,FALSE,FALSE
tt0918500,video,The Candy Maker's Christmas,The Candy Maker's Christmas,2006,NA,"Animation,Short",the candy makers christmas,5.2,12,TRUE,FALSE,FALSE,FALSE
tt0918511,video,A Dennis the Menace Christmas,A Dennis the Menace Christmas,2007,83,"Comedy,Family,Fantasy",a dennis the menace christmas,4.7,2176,TRUE,FALSE,FALSE,FALSE
tt0920465,video,The Night Before Christmas: A Mouse Tale,The Night Before Christmas: A Mouse Tale,2002,47,"Adventure,Animation,Comedy",the night before christmas a mouse tale,5.9,78,TRUE,FALSE,FALSE,FALSE
tt0920737,tvMovie,Laura's Christmas Star,Lauras Weihnachtsstern,2006,50,"Animation,Family",lauras christmas star,6.2,50,TRUE,FALSE,FALSE,FALSE
tt0920894,tvMovie,A Very Barry Christmas,A Very Barry Christmas,2005,45,Animation,a very barry christmas,6.5,66,TRUE,FALSE,FALSE,FALSE
tt0927585,video,Barney's Holiday Extravaganza,Barney's Holiday Extravaganza,2006,9,"Comedy,Family,Short",barneys holiday extravaganza,4.9,29,FALSE,FALSE,FALSE,TRUE
tt0927655,video,A Very Beazley Christmas,A Very Beazley Christmas,2005,10,"Comedy,Family,Short",a very beazley christmas,4.9,16,TRUE,FALSE,FALSE,FALSE
tt0928364,movie,Heber Holiday,Heber Holiday,2007,97,Comedy,heber holiday,3.2,129,FALSE,FALSE,FALSE,TRUE
tt0934605,video,A Very Wompkee Christmas,A Very Wompkee Christmas,2003,54,"Animation,Family",a very wompkee christmas,7.4,31,TRUE,FALSE,FALSE,FALSE
tt0936481,video,Quail's First Christmas,It's a Boy!,2005,30,"Animation,Short",quails first christmas,6.3,16,TRUE,FALSE,FALSE,FALSE
tt0937375,movie,This Christmas,This Christmas,2007,119,"Comedy,Drama,Romance",this christmas,6.3,10155,TRUE,FALSE,FALSE,FALSE
tt0938666,tvMovie,Holiday in Handcuffs,Holiday in Handcuffs,2006,86,"Comedy,Drama,Family",holiday in handcuffs,6.1,7196,FALSE,FALSE,FALSE,TRUE
tt0939616,tvMovie,Grumpy Old Men at Christmas,Grumpy Old Men at Christmas,2003,60,Comedy,grumpy old men at christmas,6.9,26,TRUE,FALSE,FALSE,FALSE
tt0950740,tvMovie,A Grandpa for Christmas,A Grandpa for Christmas,2007,84,"Comedy,Drama",a grandpa for christmas,6.8,1285,TRUE,FALSE,FALSE,FALSE
tt0956328,tvMovie,Blinky Bill's White Christmas,Blinky Bill's White Christmas,2005,NA,Animation,blinky bills white christmas,6.7,36,TRUE,FALSE,FALSE,FALSE
tt0960708,video,The 12 Days of 'Black Christmas',The 12 Days of 'Black Christmas',2006,20,"Horror,Short",the 12 days of black christmas,7.1,43,TRUE,FALSE,FALSE,FALSE
tt0961738,movie,Messy Christmas,Meine schöne Bescherung,2007,96,Comedy,messy christmas,6.1,524,TRUE,FALSE,FALSE,FALSE
tt0991150,movie,Christmas in Wonderland,Christmas in Wonderland,2006,95,"Comedy,Crime,Family",christmas in wonderland,4.7,2422,TRUE,FALSE,FALSE,FALSE
tt0992992,tvMovie,Lost Holiday: The Jim & Suzanne Shemwell Story,Lost Holiday: The Jim & Suzanne Shemwell Story,2007,90,"Drama,Romance",lost holiday the jim  suzanne shemwell story,5.4,296,FALSE,FALSE,FALSE,TRUE
tt0993789,movie,A Christmas Tale,Un conte de Noël,2008,152,"Comedy,Drama",a christmas tale,7,7458,TRUE,FALSE,FALSE,FALSE
tt0999872,movie,Thomas Kinkade's Christmas Cottage,Christmas Cottage,2008,103,"Biography,Drama",thomas kinkades christmas cottage,6.3,2776,TRUE,FALSE,FALSE,FALSE
tt10006006,movie,A Christmas Prince: The Royal Baby,A Christmas Prince: The Royal Baby,2019,84,"Family,Romance",a christmas prince the royal baby,5.4,7622,TRUE,FALSE,FALSE,FALSE
tt10027488,video,The Nightmare Before Christmas in Concert at the Hollywood Bowl,The Nightmare Before Christmas in Concert at the Hollywood Bowl,2018,NA,Musical,the nightmare before christmas in concert at the hollywood bowl,8,29,TRUE,FALSE,FALSE,FALSE
tt10060094,movie,The Knight Before Christmas,The Knight Before Christmas,2019,92,"Adventure,Comedy,Drama",the knight before christmas,5.6,19715,TRUE,FALSE,FALSE,FALSE
tt10091530,movie,Holiday Rush,Holiday Rush,2019,92,"Comedy,Drama,Family",holiday rush,5,3067,FALSE,FALSE,FALSE,TRUE
tt10118110,tvMovie,Christmas Wedding Runaway,Cold Feet at Christmas,2019,86,"Drama,Romance",christmas wedding runaway,5.7,502,TRUE,FALSE,FALSE,FALSE
tt10136898,tvMovie,Christmas Wishes and Mistletoe Kisses,Christmas Wishes and Mistletoe Kisses,2019,84,"Drama,Family,Romance",christmas wishes and mistletoe kisses,6.5,1849,TRUE,FALSE,FALSE,FALSE
tt10149756,tvMovie,Matchmaker Christmas,Matchmaker Christmas,2019,90,"Drama,Romance",matchmaker christmas,6.1,647,TRUE,FALSE,FALSE,FALSE
tt10154790,tvMovie,Picture Perfect Royal Christmas,Picture Perfect Royal Christmas,2020,85,Romance,picture perfect royal christmas,5.5,498,TRUE,FALSE,FALSE,FALSE
tt10156020,movie,Holiday Heist,Holiday Heist,2019,87,"Crime,Drama,Romance",holiday heist,5.7,160,FALSE,FALSE,FALSE,TRUE
tt10157552,tvMovie,A Larceny Christmas,A Larceny Christmas,2019,90,"Crime,Horror,Thriller",a larceny christmas,6.7,297,TRUE,FALSE,FALSE,FALSE
tt1016032,tvMovie,The Ugly Duckling's Christmas Wish,The Ugly Duckling's Christmas Wish,1996,70,Animation,the ugly ducklings christmas wish,6.5,47,TRUE,FALSE,FALSE,FALSE
tt10161708,tvMovie,A Mermaid for Christmas,A Mermaid for Christmas,2019,88,Fantasy,a mermaid for christmas,6.6,77,TRUE,FALSE,FALSE,FALSE
tt10165624,movie,Christmas Coupon,Christmas Coupon,2019,92,Romance,christmas coupon,3.3,249,TRUE,FALSE,FALSE,FALSE
tt10176734,tvMovie,A Storybook Christmas,A Storybook Christmas,2019,83,"Comedy,Romance",a storybook christmas,6.6,949,TRUE,FALSE,FALSE,FALSE
tt10177634,tvMovie,A Christmas Princess,A Christmas Princess,2019,90,"Comedy,Romance",a christmas princess,5.5,858,TRUE,FALSE,FALSE,FALSE
tt10187208,movie,A Boy Called Christmas,A Boy Called Christmas,2021,106,"Adventure,Drama,Family",a boy called christmas,6.7,25274,TRUE,FALSE,FALSE,FALSE
tt1018930,video,A Sesame Street Christmas Carol,A Sesame Street Christmas Carol,2006,46,Family,a sesame street christmas carol,6.2,163,TRUE,FALSE,FALSE,FALSE
tt10203940,movie,Elfette Saves Christmas,Elfette Saves Christmas,2019,103,"Comedy,Family,Fantasy",elfette saves christmas,3.3,160,TRUE,FALSE,FALSE,FALSE
tt1020940,movie,Between Christmas and New Year's,Between Christmas and New Year's,2000,86,Drama,between christmas and new years,5.8,10,TRUE,FALSE,FALSE,FALSE
tt1020981,tvMovie,O Christmas Tree,O Christmas Tree,1994,30,Animation,o christmas tree,7.2,59,TRUE,FALSE,FALSE,FALSE
tt10210182,tvMovie,Christmas a la Mode,Christmas a la Mode,2019,87,"Drama,Romance",christmas a la mode,6.4,1063,TRUE,FALSE,FALSE,FALSE
tt10220226,video,That '70s Show: Holiday Edition,That '70s Show: Holiday Edition,2011,220,Comedy,that 70s show holiday edition,8.4,130,FALSE,FALSE,FALSE,TRUE
tt1024657,video,May All Your Christmases Be Black,May All Your Christmases Be Black,2007,26,"Documentary,Horror,Short",may all your christmases be black,8,29,TRUE,FALSE,FALSE,FALSE
tt10272460,movie,"Infernal Guidon, or Cossack Christmas","Pekelna khoruhva, abo Rizdvo Kozatske",2019,110,"Family,Fantasy",infernal guidon or cossack christmas,6.9,295,TRUE,FALSE,FALSE,FALSE
tt10277930,movie,Rifftrax: The Star Wars Holiday Special,Rifftrax: The Star Wars Holiday Special,2007,NA,Comedy,rifftrax the star wars holiday special,6.1,94,FALSE,FALSE,FALSE,TRUE
tt1028555,video,The Making of Tim Burton's 'The Nightmare Before Christmas',The Making of Tim Burton's 'The Nightmare Before Christmas',1993,25,"Documentary,Short",the making of tim burtons the nightmare before christmas,7.7,78,TRUE,FALSE,FALSE,FALSE
tt10295168,tvMovie,A Very Vintage Christmas,A Very Vintage Christmas,2019,87,"Comedy,Drama,Romance",a very vintage christmas,6.2,670,TRUE,FALSE,FALSE,FALSE
tt10309574,movie,A Christmas Winter Song,Winter Song,2019,90,Drama,a christmas winter song,6.6,475,TRUE,FALSE,FALSE,FALSE
tt10319778,movie,Homeless at Christmas,Homeless at Christmas,2018,86,Documentary,homeless at christmas,7.9,10,TRUE,FALSE,FALSE,FALSE
tt10326928,video,A Cinderella Story: Christmas Wish,A Cinderella Story: Christmas Wish,2019,85,"Comedy,Family,Fantasy",a cinderella story christmas wish,5.3,7574,TRUE,FALSE,FALSE,FALSE
tt10328320,movie,The Christmas Project Reunion,The Christmas Project 2,2020,87,"Comedy,Romance",the christmas project reunion,4.7,182,TRUE,FALSE,FALSE,FALSE
tt10338176,movie,Christmas Time,Christmas Time,2023,95,"Comedy,Family",christmas time,5.7,97,TRUE,FALSE,FALSE,FALSE
tt10344956,tvMovie,Christmas in Rome,Christmas in Rome,2019,86,"Drama,Romance",christmas in rome,6.6,2442,TRUE,FALSE,FALSE,FALSE
tt10344986,tvMovie,Christmas Town,Christmas Town,2019,80,"Drama,Romance",christmas town,6.7,2121,TRUE,FALSE,FALSE,FALSE
tt10345008,tvMovie,Write Before Christmas,Write Before Christmas,2019,84,"Drama,Romance",write before christmas,6.9,3134,TRUE,FALSE,FALSE,FALSE
tt10383902,tvMovie,The Christmas Chalet,The Christmas Chalet,2019,90,"Drama,Family,Romance",the christmas chalet,6.6,955,TRUE,FALSE,FALSE,FALSE
tt10399114,movie,A Christmas Hero,A Christmas Hero,2020,85,"Drama,Family,Fantasy",a christmas hero,4.3,328,TRUE,FALSE,FALSE,FALSE
tt10418044,tvMovie,Christmas by Design,Christmas by Design,2023,NA,Family,christmas by design,5.6,25,TRUE,FALSE,FALSE,FALSE
tt1042326,video,"The Muppet Christmas Carol: Frogs, Pigs and Humbug - Unwrapping a New Holiday Classic","The Muppet Christmas Carol: Frogs, Pigs and Humbug - Unwrapping a New Holiday Classic",2002,22,"Comedy,Documentary,Family",the muppet christmas carol frogs pigs and humbug  unwrapping a new holiday classic,8,65,TRUE,FALSE,FALSE,TRUE
tt10433222,tvMovie,A Merry Christmas Match,A Merry Christmas Match,2019,82,"Comedy,Drama,Romance",a merry christmas match,5.9,1369,TRUE,FALSE,FALSE,FALSE
tt10448992,movie,Roman Holiday,Lo-ma-ui Hyu-il,2017,NA,Drama,roman holiday,5.7,18,FALSE,FALSE,FALSE,TRUE
tt1046243,movie,It's Christmas,It's Christmas,2007,90,Family,its christmas,5,11,TRUE,FALSE,FALSE,FALSE
tt10471748,tvMovie,Random Acts of Christmas,Random Acts of Christmas,2019,88,"Drama,Family,Romance",random acts of christmas,6.5,1106,TRUE,FALSE,FALSE,FALSE
tt10476682,movie,A Christmas Carol,A Christmas Carol,2019,75,"Drama,Fantasy,Music",a christmas carol,5.1,118,TRUE,FALSE,FALSE,FALSE
tt10481792,tvMovie,Christmas with a Prince: Becoming Royal,Christmas with a Prince: Becoming Royal,2019,93,Romance,christmas with a prince becoming royal,5.8,658,TRUE,FALSE,FALSE,FALSE
tt10481868,movie,Black Christmas,Black Christmas,2019,92,"Horror,Mystery,Thriller",black christmas,3.5,18244,TRUE,FALSE,FALSE,FALSE
tt10482348,tvMovie,A Christmas Wish,A Christmas Wish,2019,90,"Comedy,Drama,Family",a christmas wish,6.3,1056,TRUE,FALSE,FALSE,FALSE
tt10504966,movie,I'll Be Home for Christmas,Jag kommer hem igen till jul,2019,113,"Drama,Musical",ill be home for christmas,6.2,1024,TRUE,FALSE,FALSE,FALSE
tt1051215,tvMovie,Christmas Every Day,Christmas Every Day,1986,22,Animation,christmas every day,7.1,38,TRUE,FALSE,FALSE,FALSE
tt10516322,tvMovie,A Little Christmas Charm,A Little Christmas Charm,2020,84,Romance,a little christmas charm,6.8,1732,TRUE,FALSE,FALSE,FALSE
tt1053429,tvMovie,Larry the Cable Guy's Christmas Spectacular,Larry the Cable Guy's Christmas Spectacular,2007,60,Comedy,larry the cable guys christmas spectacular,3.5,267,TRUE,FALSE,FALSE,FALSE
tt1054055,tvMovie,The Trolls and the Christmas Express,The Trolls and the Christmas Express,1981,30,"Animation,Family",the trolls and the christmas express,7.2,46,TRUE,FALSE,FALSE,FALSE
tt10545474,movie,A Holiday Change,A Holiday Change,2019,87,Romance,a holiday change,5.8,28,FALSE,FALSE,FALSE,TRUE
tt10553910,tvMovie,Picture a Perfect Christmas,Picture a Perfect Christmas,2019,84,"Comedy,Drama,Romance",picture a perfect christmas,6.9,1847,TRUE,FALSE,FALSE,FALSE
tt10571920,tvMovie,Nostalgic Christmas,Nostalgic Christmas,2019,84,"Drama,Romance",nostalgic christmas,6.3,1417,TRUE,FALSE,FALSE,FALSE
tt10583460,tvMovie,Radio Christmas,Radio Christmas,2019,87,"Drama,Romance",radio christmas,6.1,541,TRUE,FALSE,FALSE,FALSE
tt10623478,tvMovie,Christmas Love Letter,Christmas Love Letter,2019,86,"Comedy,Drama,Mystery",christmas love letter,6.1,611,TRUE,FALSE,FALSE,FALSE
tt10627548,movie,Christmas on the Square,Christmas on the Square,2020,98,"Comedy,Family,Musical",christmas on the square,5.2,2992,TRUE,FALSE,FALSE,FALSE
tt10627564,tvMovie,Christmas at Dollywood,Christmas at Dollywood,2019,83,"Drama,Family,Romance",christmas at dollywood,6.1,1356,TRUE,FALSE,FALSE,FALSE
tt10635588,movie,A Christmas Wish,A Christmas Wish,2021,90,Family,a christmas wish,6.9,58,TRUE,FALSE,FALSE,FALSE
tt10642154,tvMovie,Christmas Reservations,Christmas Reservations,2019,86,"Comedy,Drama,Romance",christmas reservations,6,906,TRUE,FALSE,FALSE,FALSE
tt10642244,tvMovie,Snowbound for Christmas,Snowbound for Christmas,2019,83,"Comedy,Romance",snowbound for christmas,5.3,715,TRUE,FALSE,FALSE,FALSE
tt10650924,tvMovie,"Same Time, Next Christmas","Same Time, Next Christmas",2019,90,"Comedy,Drama,Romance",same time next christmas,6,1506,TRUE,FALSE,FALSE,FALSE
tt10659766,tvMovie,The Christmas High Note,The Christmas High Note,2020,85,Romance,the christmas high note,5.2,283,TRUE,FALSE,FALSE,FALSE
tt10667026,tvMovie,The Christmas Club,The Christmas Club,2019,84,"Comedy,Drama,Family",the christmas club,6.7,1563,TRUE,FALSE,FALSE,FALSE
tt1067106,movie,A Christmas Carol,A Christmas Carol,2009,96,"Adventure,Animation,Comedy",a christmas carol,6.8,125562,TRUE,FALSE,FALSE,FALSE
tt1067769,tvMovie,Christmas Caper,Christmas Caper,2006,88,"Comedy,Family,Fantasy",christmas caper,5.7,1038,TRUE,FALSE,FALSE,FALSE
tt10700392,tvMovie,The Road Home for Christmas,The Road Home for Christmas,2019,84,"Drama,Romance",the road home for christmas,6.8,754,TRUE,FALSE,FALSE,FALSE
tt10733770,movie,All I Want for Christmas 2,Julemandens datter 2,2020,92,"Adventure,Drama,Family",all i want for christmas 2,5.7,120,TRUE,FALSE,FALSE,FALSE
tt10742934,movie,Bad Christmas,La noche mágica,2021,93,"Comedy,Crime,Thriller",bad christmas,6.4,443,TRUE,FALSE,FALSE,FALSE
tt10754206,movie,Hip Hop Holiday,Hip Hop Holiday,2019,87,Comedy,hip hop holiday,6.9,97,FALSE,FALSE,FALSE,TRUE
tt10768194,tvMovie,A New York Christmas Wedding,A New York Christmas Wedding,2020,88,"Drama,Romance",a new york christmas wedding,5.3,1386,TRUE,FALSE,FALSE,FALSE
tt10768208,tvMovie,A Christmas Duet,A Christmas Duet,2019,84,"Drama,Music,Romance",a christmas duet,5.9,814,TRUE,FALSE,FALSE,FALSE
tt10768278,tvMovie,Christmas Scavenger Hunt,Christmas Scavenger Hunt,2019,82,"Comedy,Drama,Romance",christmas scavenger hunt,6.1,1396,TRUE,FALSE,FALSE,FALSE
tt10768312,tvMovie,Check Inn to Christmas,Check Inn to Christmas,2019,84,"Drama,Romance",check inn to christmas,6.8,1634,TRUE,FALSE,FALSE,FALSE
tt10768328,tvMovie,Double Holiday,Double Holiday,2019,84,"Drama,Romance",double holiday,6.8,1509,FALSE,FALSE,FALSE,TRUE
tt10768410,tvMovie,Christmas at Graceland: Home for the Holidays,Christmas at Graceland: Home for the Holidays,2019,84,"Music,Romance",christmas at graceland home for the holidays,6.2,1123,TRUE,FALSE,FALSE,TRUE
