language_iso_code,tweet,label,intended_use
hau,@user Wallahi ni Na tabbata shinkafar nan da wake ina cinye kwano 3 - N300 wallahi☝ Ni wai mutane suna bani mamaki ya za'ace shugaba da sunkai da son zuciya wajan fadar magana? Haba ko yaro karami an cewa wai shinkafar #30 ta kwassai?,negative,train
hau,@user @user Which red LIPS🙄 Ke kaurama abu jan baki Wallahi labbanki kamat smeagol😂,negative,train
hau,@user Shi kika yo ashe hanci kamar an naushi pura 🤫,negative,train
hau,"@user Kadan suka miki wallahi ni 2,000 suka zare min ji nake kamar nae jumping din yau Gobe Na dira a bankin na musu Tijara Kuma yasin na Daen aeki Dasu😂😂😂😂",negative,train
hau,@user Ɗan wahalan gwamna kenan😓,negative,train
hau,@user Jaki kuma🤔 Injina jakunan garesu daza'a kaiwa tawagar gwamna hari akansu❓ Wannan ma ai zancen banzane😣,negative,train
hau,@user Haba Adamu dan Allah da girman ka geme geme da kai amma kake karya 🙄 gaskia baka da ta ido wlh 😩😩,negative,train
hau,@user Ko da kuturu ne👌🥰,negative,train
hau,@user Kowa yaji ajikinsa dakafarsu zasu watse 😄😄,negative,train
hau,@user Wlh dazara kaga wanann kaga shaidan sak babu banbanci no wonder he has evil 👿 face wlh. Look at him very well,negative,train
hau,"@user Ashema ghana basuda matamasu kyau, yanxu wagga ce kure adakar su 😏",negative,train
hau,@user Wakilan Corona yan wahala 😒😒,negative,train
hau,"@user Da kudinmu ma an hanamu wutar,balle ace za'a bamu kyauta😂",negative,train
hau,@user Insha Allah hasashen su na qarya ne.✌,negative,train
hau,"@user Haba @user ban sanka da tsokana ba fa, tsokanar ma @user of all people. Haba 😂",negative,train
hau,@user Mugu dan masara 😀,negative,train
hau,@user Real Madrid basu iya komai ba duk zasu buga Final sai sun hada da hassada 😏 Up @user,negative,train
hau,@user Ke Hajiya u are disturbing us fa😏haba kullum Mati Mati mu bama kallon nanaye kiyi mana hakuri plz kar nasake gani 😏,negative,train
hau,"@user Kaji wata kuma 🤨 Mutumin da aka baiwa sakamakon binciken MD Abubakar tare da sunayen sarakuna da uwayen ƙasar da ake zargi da tallafawa Yan ta'adda, yayi alƙawalin aiki dashi, amma daga baya ya jefa kasan tebur.",negative,train
hau,@user Muna tayashi murna shan wahala alahira🤷,negative,train
hau,@user @user Menene kuma 'bam'🙄 wlh natsani abun haushi,negative,train
hau,@user 🤔🤫😂😂😂 wannan kawai sun samu guri sun cina masa wuta 🔥👌😂,negative,train
hau,@user Nabi taragu da dan kamfai cikin dare 🏃🏾🏃🏾🏃🏾,negative,train
hau,@user Kai mufa bamucin haram🤐🤐🤐,negative,train
hau,@user hakan baxai hana aci gaba da cin ubansu ba!!! 👌,negative,train
hau,@user Aikin banza kenan dan yansanda sunkamasu ai ba hukunci aka musuba walla abamu su mukaddamar musu 😎😎,negative,train
hau,@user Dasu da Arsenal duk ɗaya ne gwarama Arsenal ta karya da kofi😂,negative,train
hau,@user Kana kiran kanka malami kana Qarya. SubhanAllah 🙄,negative,train
hau,@user Kowa yaci zomo yaci gudu ko ubansa ne sarkin daji🏃🏃,negative,train
hau,@user ya kira ruwa 😉,negative,train
hau,@user Don Allah ku kyalemu da Abin corona banza haba 😌😌😌,negative,train
hau,"@user @user Big Mumu You Go Think Say Me Na Elephant 😂 Baku Fahimceta Bane Da Kyau, Ita Abunda Take Nufi A Nan Shine First Love Dinta A Cikin Kallon Bollywood Films Actor",negative,train
hau,@user Gaskiya jiya naji dadi da naga damuwa a fuskan mugunnan 😁😁🙄🙄,negative,train
hau,@user Sakon da kuka aikesa ne zai kai 😒😒 kajifa gayun nan dan Allah da wata banzar tambaya?,negative,train
hau,@user Wannan yana bakin ciki da yawon da shugaban kasa yakeyi ko😂😂😂,negative,train
hau,@user Ta kwantowa Gwamnatin Ruwa!😅,negative,train
hau,@user Kulu Allah wadai shi kene kawai @user 🤔,negative,train
hau,@user To Kai meye ruwanka a ciki? Munafuki😏,negative,train
hau,@user Wannan aii zancen banzane dakuma rainin wayo..... Nasan baze wuce yan kudu ba..... Toh wlh munasane da duk wani makir cinsu kuma ashiryemuke duk dayake hausawa sunce seh bango yatsage kadangare yake kutsawa... 😏,negative,train
hau,@user Wallahi bataba mahaukaci yan gwamnati irin ta buhari atarihin nigeria allah ya isa 😭😭😭,negative,train
hau,@user Mtsw.... Wai talakawa as if dey really cares😒😒,negative,train
hau,@user bamuason jin wani bayani👺,negative,train
hau,"@user Karyar banxa tunda baa janye strike dinba sai ynx da ake sake kokarin rufe makarantu sbd covid 19 second wave, Allah y kyauta Nigeria Jaga jaga😅😅😅😅",negative,train
hau,@user Gaskiya fa akwai rawan kai sosai 😂,negative,train
hau,@user Gaskiyane kuma duk wanda kaji baya goyan bayan malam akan wannan maganar cikin uku dolene asamu daya kodai munafikine ko kuma shima barawanne ko kuma bandits basu taba kashe wani nashiba ni sunkasheman 4 brother's da Sister daya😭😭 ina goyan bayanka 💯 Malam daga Birnin Gwari🙏,negative,train
hau,@user Sukoma gida su zauna bamai raunatasu. Shin haka ake zanga zanga a kudancin Nigeria 🇳🇬? Tom sunce acire Sars ancire and the are still protesting to endsars shin mutum Mai hankali zai dauka wannan shirmen. https://t.co/HL7bBzqSMU,negative,train
hau,@user Wanna kuma karya ne 😠😎,negative,train
hau,"@user Nabi MDD Da Gudu Na Tsula Musu Yafe A Gadon Baya, Majalisar Dinkin Duniyar Banza Idona Idon Dan Hegeya Sena Sare Mai Kai, I Hate Nonsense 🙄🙄🙄",negative,train
hau,@user Nigeria ta fara rikice ma baba yanzin zai fara gane yana mulki nigeria 😂😂😂,negative,train
hau,@user Shi kuma fyaden wuri da zinar fa ya za'a magance shi 'ah?? Our ex king 😂😂,negative,train
hau,@user Haba saikace hauka. Arewa twitter ku bar mu pah😠 ya isa haka,negative,train
hau,@user 82 years fa Africa a kwai Azalumai masu sun mulki 🤦,negative,train
hau,@user Aikin banza kenan Dan kaduna da kayan sallah 😏😏,negative,train
hau,@user Abun haushi nama na jan kare 💔,negative,train
hau,@user @user Yar gidan cabal jairar yarinya marar kunya 😏,negative,train
hau,@user Ahe dama @user karya yayi mana🤔,negative,train
hau,"@user Wadanda ma suka yi abun kirki shekarun su 16,ballantana ku da ba'asan ma inda kuje janmu ba🙏",negative,train
hau,@user Toh meye ruwanmu 🙄🙄🙄,negative,train
hau,@user Abun tausayi abun dariya ma wallahi. Mu namu sai shegen yawo amma bai taɓa ɓata ba saboda mugun hali🤕,negative,train
hau,@user Mudai anan katsina ba wata nasara sai kashe2 kawai😠,negative,train
hau,"@user To ai shikenan, sai a cigaba da masu bulala. Anyi dai dai tazo lokacin Buhari 😂😂😂",negative,train
hau,@user Kai da kace addu'ar talaka Bata karbuwa???😎,negative,train
hau,@user Shegu bbc!! 🤣 Wai beji dadi ba ko uban waye ya gayamuku haka?,negative,train
hau,@user Wlh idan muka fara taahin hankali sai mun kashe duk kahirinda a duniya. Da antashi mu ake kira yan ta'adda da musulmi ne yayyi haka da kisan walakanci zaayi mai wlh amma kaji banzaye wai shari'a zaayi 😠,negative,train
hau,@user Gaskiya dai yin hakan akwai zalinci sosai 😏,negative,train
hau,@user Wannan ba gaskiya ba ne 🤔. Domin komai talaka bai gani ba,negative,train
hau,@user 😂😂😂😂😂Zancen banza Shin wai masu yada wannan soki burutsun basa jin kunyar kansu??,negative,train
hau,@user @user Ana iya shege a lanjeriya😂😂,negative,train
hau,@user Ashe har kafi dangote ma suna a duniya........ Tramadol in action 🤣🤣🤣🤣🤣 https://t.co/dS90d9muV0,negative,train
hau,@user Kwanaki nawa PDP tayi tana zaman makoki da aka kashe yara a Cibok da buni yadi a lokacin da take shugabancin 'kasan nan?😏,negative,train
hau,@user She met with wani barawo kenan💔,negative,train
hau,@user Su basu ga gawa ba sun zama gawawwaki😂😂😂😂😂😂,negative,train
hau,"@user Ai sungama damu yasin.🙄 To Ina aka Baro Batun su Kwadi, kunama da Kuma su bera da jaba.",negative,train
hau,@user wnn minti daya naku ya sauya Kuma bama da raayin cnja @user domin so muke mu markad'e su Shi da @user a wnn next level din😂😂😂😂,negative,train
hau,@user @user 🤣🤣🤣🤣🤣🤣 Kai abun ya fara isarka kenan kaida kace gwanda yan kasuwar ka suyi bara da korona ta kamasu,negative,train
hau,@user @user Na rantse da ALLAH baxan taba yafewa ba😭😭😭,negative,train
hau,@user @user Marassa kishin Islama😢😢,negative,train
hau,@user Nabi kukan da gudu 🙄,negative,train
hau,@user Amma mu talakawa har yau bamuga amfanin sa ba 😢😭,negative,train
hau,@user Tottenham ta daukowa england abin kunya😆,negative,train
hau,@user @user Dan wahala ai sai yayi ta rufewa da bakin shi kamar tsohuwa nashan lemon 🍋,negative,train
hau,@user Muma munaji da satar mutane da fashi da makami😏suje chan su magancewa kansu matsalar su gwara ma su sunada tsaro kuma ba yunwa😏😏😏,negative,train
hau,@user Haba ko Atiku aka tambaya yasan bazai iya cin ko jaha 1 ba🤣🤣😜,negative,train
hau,"@user Mtswwwwwww 😠😠 haka aka yi qaryan Ebola wannan ma qaryan banxa ce, dama ta shigo din da gaske se a mutu har liman🤷‍♂️🤷‍♂️",negative,train
hau,@user wai bura’uba gidan uban wa!😭💔,negative,train
hau,@user Ammande wannan anyi dan akuya ☹️,negative,train
hau,@user Sunu na mana wa dan da aka kashe kan nan mu yarda😒,negative,train
hau,@user Gulma da tsurkun yan Nigeria duk labaranku akanmu kukeyi SA'IDINAWA 😎,negative,train
hau,@user Kai wlh ni da zan gansu duka nima sai na sace 😡😡😡😡😡,negative,train
hau,@user Dan walaha patanmu Ya xauna achan kawai🤗😂💔,negative,train
hau,@user Kai wallahi ku gayawa malamin ku ya bari mu dake nesa muzo mu wuce kafin ya kara mana iskancin da yayi mana. 😎 😎,negative,train
hau,@user An bar wawa da biyan baashi😂,negative,train
hau,"@user Kai Subhanallah 😥 Allah ya tona asirin Wanda yayi mata,Allah ka hanashi nutsuwar zuciya da kwanciyar hankali",negative,train
hau,"@user Wai me kuka Mayar da mutane ne 🙄, waye ya bishi har ya gano wannan labarin qanxon kuregen.🤔❗",negative,train
hau,@user Wanann I rai nine mai girma gwamna guda kuma mai ci ayanzu Ina ma’ace wanda ya saukane 😡😡😡,negative,train
hau,"@user Allah zai saka mana zakice, nima anyi min fin karfi na #250😟",negative,train
hau,@user Rashin tdaha ko zarra🙄😏😏😏 mshw,negative,train
hau,@user Baya fahimta kuma baya daganewa😣😔,negative,train
hau,@user Haba Malam yazaka mana haka mu gaskiya bamu yarda ba🤣,negative,train
hau,@user Wasu bayanan ma idan wadannan mutanen na fadinsu sai inji kamar in rika cizon kaina sbd haushi😡,negative,train
hau,@user Muna matuƙar adawa da wannan ra'ayi naka!!!😢😢😢,negative,train
hau,@user She just dey find comment and attention to hell with u da shegen kanki kaman dandali😂😂😂😝😝,negative,train
hau,@user Kinje neman FOLLOW back wajen Neymer ne.... baki samu ganinsu ba sai suka hadaki da me kula da ciyawar STADIUM..... kamar yanda idan anso a ganki kike feeling ke cele ce to kema kinje wajen masu gidanki sai kin jira.... 🤣🤣🤣,negative,train
hau,@user Allah duk wanda ya hanamu bacci Allah kar ka bashi ikon rintsawa 🙏,negative,train
hau,@user Kar Allah yasa ya bude yayita Rufemu Har 2023 😏😡🤷‍♂️,negative,train
hau,@user Wai ubanshi ne ya na nadashi Mahadin 🤔🤔,negative,train
hau,@user Lallai Corona ta sa ana ta yiwa man fetur diban-karan-mahaukaciya a qasar nan 😂 😂,negative,train
hau,@user Wahala Tallar icce😂,negative,train
hau,@user Wllh dok qarya ne kawae da gsky ce baya so afada masa shiya sa 🤘🤘🤘,negative,train
hau,"@user Wai, @user haka aka ceh muku kuyi neh?🙄 Dan Allah idan babu labaru da safen nan bari nabaku sai kuyi tweeting. Labari kaman haka: a yau neh mazauna Maiduguri suka fito bikin Allah Wadai da yan NEPA akan rashi wuta na tsawon mako hudu.",negative,train
hau,@user Toh yaxo da wani yaudara yanda ze ci kudin Nigeria. Uban waye ze baka $500m 😂😂,negative,train
hau,"@user Duk wanda yayi bawan Allah azaba da Yunwa, to.... 🤨",negative,train
hau,@user Tabar wawa da bahi🤣,negative,train
hau,@user I hate 😡 u rahama as actress,negative,train
hau,@user To ai fada da aljani ba Dadi Trump 😆😆😆😅😂,negative,train
hau,"@user Wa'iyazu billahi, ama dai wannan ba boko haram ne ba taadanci ne da rishin addini indai boko haram ne ya mutane suna cikin ibada kuma ana takura nusu, ya Allah ka kawoma bayunka dawki🤲 Amin",negative,train
hau,@user Qaryane mutum deya ne akache 😜🤔,negative,train
hau,@user Wannan Ai shashancine Kuma Wai a gonar baby kowa 😈😈😈😈,negative,train
hau,@user Yachi Banza Baba 😆😆😆😆🤥,negative,train
hau,@user @user Kema kiyi ciki ki haihu baki da aure indai cardi B ce ke 😂😂,negative,train
hau,"@user BBC munafukam Allah shegu meyasa baku irgo garuruwan da aka haifi """"""""""""""""""""""""""""""""Isiaka Oladayo"""""""""""""""""""""""""""""""" da """"""""""""""""""""""""""""""""Leo Irabor"""""""""""""""""""""""""""""""" ba amma kun irgo na sauran shegu😕",negative,train
hau,@user Ya Allah ya tsinewa kakar uwar mai karya 🙄🙄🙄🙄🙄🙄 wannan itace mafi girmar karya da aka rabayi a karnin mu wai dan Allah mai yasa wasu tsofafen basa jun kunyar allah idan mu sun raina mu allah ya isa mu 😏😏😏😏😏😏,negative,train
hau,@user CI UWARSU BABAH TSULA MUSU KEBIL😂😂😂😂😂,negative,train
hau,@user Kazo Nan bbc hausa na gulmar ka @user 🤸🏃🏃🤸,negative,train
hau,"@user Mi kake yi da hoton mata a dakin ka? Karuwai nane.. Cut form the movie #TsalleDaya wallahi you give me laugh sir, the way you looked her 😂😂",negative,train
hau,@user Kikace kin daina Sa dan kwali😁😁,negative,train
hau,@user Hahhahhaa akwae lauje cikin nadi fah 😂 Ayi ma vaccine a baka 40k later on ka mutu 😂. Namu kallo ne,negative,train
hau,@user Karyane wllh hala madrid sunji a jikin so!!👌,negative,train
hau,"@user Jama'a shikenan mu yan North East haka banza a ka barmu. Wallahi Cutar tayi yawa, yanzu wannan maƙudan kuɗaɗen wai aikin hanyar mota za'a yi a kudancin Najeriya. Tou Allah shine gatanmu😭",negative,train
hau,@user @user Dga baya Kenn bayan psg kk yi 😅😅 no need for ur congrats maam mun gode 🙏 @user,negative,train
hau,@user Kwado ya fada ruwan Xafi😂,negative,train
hau,"@user Kamar da gaske suye ne kuma boko haram bayan su wadan da suka dauki nauyin nasu?, dallah yanxu fa mungane gomnati itace boko haram😎😗",negative,train
hau,@user Shegu karya kuke😂😂😂,negative,train
hau,@user Amma fa gaskiya scriptwriters basu kyautawa Nasiru Dan Malam ba 😂,negative,train
hau,@user Yunwa tayiwa mutane yawa to😂,negative,train
hau,"@user Allah wadai, nima na dana yau 😂😂",negative,train
hau,@user Amma ina tausaya masa Ya kashe rai Ya kashe kansa Tamb!!!🤔🤔,negative,train
hau,@user Wallahi abunda ka iya kenan sae yawo da gajeran wando acikin yan cikin ka wae kai anan kana koya musu rawa 😎😎 mtswww Allah ya wadaran naka ya lalace #SecureTheNorth #SecureNorthNow #SecureTheNorth #SecureTheNorth #SecureTheNorth #SecureTheNorth https://t.co/jqlhOp0C1G,negative,train
hau,@user Allah Sarki 😥 Dan Arewa Shine Ya Jawa Dan Arewa Har Ake Kallonmu Kamar Cirani Mukazo Kasar,negative,train
hau,"@user Ba a China baa Sudaina bataawa kansu lokaci ,an cinyeta tuni nasani😂💔💔",negative,train
hau,@user Duniya budur war wawa.......🤣😜🤣😜🤣😜🤣😜,negative,train
hau,"@user 😁 Ai matsalar duniya kenan, lokacin da wani ya bar abu a lokacinne wani kuma ke sha'awar shiga ko ke shigowa.",negative,train
hau,@user To Yaya ranku yan baqin ciki 😂😂😂😂😂😂 messix,negative,train
hau,@user Dai daga cikin abin da aikin ki ya jawo addini musulunci kenan.. Kin yi shigar banza anyi amfani da ita wajen aibanta mana fiyayyen halitta.. ALLAH ya kyauta.. ya kuma shiryi duk mai hali irin naku..😢,negative,train
hau,@user Kuna da gwamnoni yan agwaja ya za a danne ta? 🚶‍♂️,negative,train
hau,@user Mahaukatan banza. Zafi zafi sai soja 🔥🔥🔥,negative,train
hau,@user Sudai kullun barakaji abun cigaba bah koh abunda zai amfani talaka bah sedai abunda zai amfani kansu idan babu tsaro a kasa yaushe hankalin mutum zai kwanta har yatuna da wani shayi balle yasha aikin banza kawai ☹️😎,negative,train
hau,"@user Ashe ba iya mu yake yaudara ba har da matarsa , toh kishiya xaiyo maki kike wage baki 😁😁😁",negative,train
hau,@user Lallai zango bakasan mai kakeyibah indai har zaka hada kanka da Aliko dangote dasu Ahmed musa a ina aka sanka in ba Arewa ka fadamin sunan film din ka da kayi a nollywood🤪🤪🤪,negative,train
hau,@user To Ana damfaran manya to Ina ga kuma Yara! 💪,negative,train
hau,@user Saina nunamawa director wannan tweet nakan Mutumin banza kawae 🤔😐,negative,train
hau,@user Ke ya kamata a fadawa hka Dan yadda kike bude bakin nan ko ba'a miki Bismillah ba dauka xakiyi😆😆,negative,train
hau,@user Tun kafin a haifi Uwar Mai sabulu..... take note 📝....😎😎😎,negative,train
hau,@user Bawai labaranku baneba mutane basu san karantawa ba karyan da kukeyine tayi yawa kullum cikin Yada labaran boge kuke haba😓😓,negative,train
hau,@user 🤣🤣..wata bura ubah!!! Sai a Africa,negative,train
hau,@user @user 🤣🤣🤣gaskiya a tweet akwai kortaye da yawa,negative,train
hau,@user Toh pa itama ta kashe kanta ta gudu kenan 😏,negative,train
hau,"@user Koyan diban kudin Qasa akai qasashen waje, tareda tarawa magada dukiyar qasa don gudin idan anbar duniya iyali suyu talauci 🙏 I’m sorry for saying that, I can’t be control of my tongue 🙏",negative,train
hau,"@user """"""""""""""""""""""""""""""""wannan yarinyar anya ba yan Daba zan dauko mata"""""""""""""""""""""""""""""""" ciki da raino 😂😂😂",negative,train
hau,@user Ya za ku saka hoton dan sandan nan kuma ? 😂 Wasu sai suyi tunanin shine ya aikata fyaden ai,negative,train
