name,category,row_id,ingredient_number,ingredient,measure
Caledonia,Cocktail Classics,356,4,Egg Yolk,1 oz
Caf_ di Amaretto,Cocktail Classics,357,1,Hot Black Coffee,1 oz
Caf_ di Amaretto,Cocktail Classics,357,2,Amaretto,1 oz
Cafe De Paris Cocktail,Cocktail Classics,358,1,Egg White,1 oz
Cafe De Paris Cocktail,Cocktail Classics,358,2,Anis,1 oz
Cafe De Paris Cocktail,Cocktail Classics,358,3,Light cream,1 oz
Cafe De Paris Cocktail,Cocktail Classics,358,4,Gin,1 1/2 oz
Aztec's Mark,Whiskies,359,1,Bourbon whiskey,1 1/2 oz
Aztec's Mark,Whiskies,359,2,White creme de cacao,1/2 oz
Aztec's Mark,Whiskies,359,3,Benedictine,1/4 oz
Aztec's Mark,Whiskies,359,4,Hot red pepper sauce,2 oz
Fontainebleau Special,Brandy,360,1,Brandy,1 oz
Fontainebleau Special,Brandy,360,2,Anisette,1 oz
Fontainebleau Special,Brandy,360,3,Dry Vermouth,1/2 oz
Suntan,Cocktail Classics,361,1,Hot Shot Tropical Fruit Liqueur,2 oz
Suntan,Cocktail Classics,361,2,Orange Juice,2 oz
Sunburn,Cocktail Classics,362,1,Hot Shot Tropical Fruit Liqueur,2 oz
Sunburn,Cocktail Classics,362,2,Grapefruit Juice,2 oz
Suissesse Cocktail,Cocktail Classics,363,1,Anisette,2 oz
Suissesse Cocktail,Cocktail Classics,363,2,Egg White,1 oz
Strawberry Sunries,Cocktail Classics,364,1,Strawberry schnapps,2 oz
Strawberry Sunries,Cocktail Classics,364,2,Grenadine,1/2 oz
Autumn Leaves,Whiskies,365,1,Straight rye whiskey,3/4 oz
Autumn Leaves,Whiskies,365,2,Apple Brandy,3/4 oz
Autumn Leaves,Whiskies,365,3,Sweet Vermouth,3/4 oz
Autumn Leaves,Whiskies,365,4,Strega,1/4 oz
Autumn Leaves,Whiskies,365,5,Angostura Bitters,2 oz
Pickled Pink,Vodka,366,1,Vodka,2 oz
Pickled Pink,Vodka,366,2,Aquavit,1 oz
Pickled Pink,Vodka,366,3,Dill pickle brine,1/2 oz
Pickled Pink,Vodka,366,4,Angostura Bitters,2 oz
Aquarius,Whiskies,367,1,Blended Scotch Whiskey,1 1/2 oz
Aquarius,Whiskies,367,2,cherry-flavored brandy,1/2 oz
Aquarius,Whiskies,367,3,Cranberry Juice,1 oz
Soul Kiss Cocktail,Cocktail Classics,368,1,Orange Juice,1 1/2 oz
Soul Kiss Cocktail,Cocktail Classics,368,2,Dubonnet,1 1/2 oz
Soul Kiss Cocktail,Cocktail Classics,368,3,Dry Vermouth,3/4 oz
Soul Kiss Cocktail,Cocktail Classics,368,4,Bourbon,3/4 oz
Pickled Martini,Vodka,369,1,Vodka,2 oz
Pickled Martini,Vodka,369,2,Dry Vermouth,1/4 oz
Pickled Martini,Vodka,369,3,Sweet pickle brine,3/4 oz
Pickled Martini,Vodka,369,4,Sweet pickle slice,1
Sloe Gin Flip,Cocktail Classics,370,1,Whole Egg,1 oz
Sloe Gin Flip,Cocktail Classics,370,2,Powdered Sugar,1 oz
Sloe Gin Flip,Cocktail Classics,370,3,Sloe gin,1 oz
Sloe Gin Flip,Cocktail Classics,370,4,Light Cream (if desired),2 oz
Angel's Share,Whiskies,371,1,Bourbon whiskey,1 1/2 oz
Angel's Share,Whiskies,371,2,Amaro,1/2 oz
Angel's Share,Whiskies,371,3,Creme de Cassis,1/4 oz
Angel's Share,Whiskies,371,4,Orange Bitters,1 oz
Silver Stallion Fizz,Cocktail Classics,372,1,Vanilla Ice Cream,1 oz
Silver Stallion Fizz,Cocktail Classics,372,2,Gin,2 oz
Silver King Cocktail,Cocktail Classics,373,1,Egg White,1 oz
Silver King Cocktail,Cocktail Classics,373,2,Juice of a Lemon,1/4 oz
Silver King Cocktail,Cocktail Classics,373,3,Gin,1 1/2 oz
Silver King Cocktail,Cocktail Classics,373,4,Powdered Sugar,1/2 oz
Silver King Cocktail,Cocktail Classics,373,5,Orange Bitters,2 oz
American Trilogy,Whiskies,374,1,"Brown sugar cube, such as Demerara",1 oz
American Trilogy,Whiskies,374,2,Straight rye whiskey,1 oz
American Trilogy,Whiskies,374,3,Applejack,1 oz
Silver Fizz,Cocktail Classics,375,1,Juice of a Lemon,1/2 oz
Silver Fizz,Cocktail Classics,375,2,Powdered Sugar,1 oz
Silver Fizz,Cocktail Classics,375,3,Gin,2 oz
Silver Fizz,Cocktail Classics,375,4,Egg White,1 oz
Sherry Twist Cocktail,Cocktail Classics,376,1,Cream sherry,1 oz
Sherry Twist Cocktail,Cocktail Classics,376,2,Brandy,1/2 oz
Sherry Twist Cocktail,Cocktail Classics,376,3,Dry Vermouth,1/2 oz
Sherry Twist Cocktail,Cocktail Classics,376,4,Triple Sec,1/2 oz
Sherry Twist Cocktail,Cocktail Classics,376,5,Lemon Juice,1/2 oz
Sherry Sangaree,Cocktail Classics,377,1,Powdered Sugar,1/2 oz
Sherry Sangaree,Cocktail Classics,377,2,Water,1 oz
Sherry Sangaree,Cocktail Classics,377,3,Cream sherry,2 oz
Sherry Sangaree,Cocktail Classics,377,5,Port,1 oz
Sherry Milk Punch,Cocktail Classics,378,1,Powdered Sugar,1 oz
Sherry Milk Punch,Cocktail Classics,378,2,Cream sherry,2 oz
Petit Zinc,Vodka,379,1,Vodka,1 oz
Petit Zinc,Vodka,379,2,Triple Sec,1/2 oz
Petit Zinc,Vodka,379,3,Sweet Vermouth,1/2 oz
Petit Zinc,Vodka,379,4,Orange juice,1/2 oz
Sherry Flip,Cocktail Classics,380,1,Whole Egg,1 oz
Sherry Flip,Cocktail Classics,380,2,Powdered Sugar,1 oz
Sherry Flip,Cocktail Classics,380,3,Cream sherry,1 1/2 oz
Sherry Flip,Cocktail Classics,380,4,Light Cream (if desired),2 oz
Sherry-and-Egg Cocktail,Cocktail Classics,381,2,cream sherry,2 oz
Americana,Whiskies,382,1,Tennessee whiskey,1 oz
Americana,Whiskies,382,2,Simple Syrup,1/2 oz
Americana,Whiskies,382,3,Angostura Bitters,2 oz
Allegheny,Whiskies,383,1,Bourbon whiskey,1 oz
Allegheny,Whiskies,383,2,Dry Vermouth,1 oz
Allegheny,Whiskies,383,3,Blackberry-flavored brandy,1/2 oz
Allegheny,Whiskies,383,4,Fresh lemon juice,1/2 oz
Sevilla Cocktail,Cocktail Classics,384,1,Powdered Sugar,1/2 oz
Sevilla Cocktail,Cocktail Classics,384,2,Whole Egg,1 oz
Sevilla Cocktail,Cocktail Classics,384,3,Port,1 oz
Sevilla Cocktail,Cocktail Classics,384,4,Light Rum,1 oz
September Morn Cocktail,Cocktail Classics,385,1,Egg White,1 oz
September Morn Cocktail,Cocktail Classics,385,2,Light Rum,1 oz
September Morn Cocktail,Cocktail Classics,385,3,Juice of a Lime,1/2 oz
September Morn Cocktail,Cocktail Classics,385,4,Grenadine,1 oz
Peach Iced Tea,Vodka,386,1,Peach-flavored vodka,1 1/2 oz
Peach Iced Tea,Vodka,386,2,Orange curacao,1/2 oz
Peach Iced Tea,Vodka,386,3,Fresh lemon juice,3/4 oz
Peach Iced Tea,Vodka,386,4,Honey Syrup,1/2 oz
Peach Iced Tea,Vodka,386,5,Iced tea,2 oz
Fantasio Cocktail,Brandy,387,1,Brandy,1 oz
Fantasio Cocktail,Brandy,387,2,Dry Vermouth,3/4 oz
Fantasio Cocktail,Brandy,387,3,White creme de menthe,1 oz
Fantasio Cocktail,Brandy,387,4,Maraschino liqueur,1 oz
Scotch Bird Flyer,Cocktail Classics,388,1,Scotch,1 1/2 oz
Scotch Bird Flyer,Cocktail Classics,388,2,Egg Yolk,1 oz
Scotch Bird Flyer,Cocktail Classics,388,3,Triple Sec,1/2 oz
Scotch Bird Flyer,Cocktail Classics,388,4,Powdered Sugar,1/2 oz
Scotch Bird Flyer,Cocktail Classics,388,5,Light cream,1 oz
Algonquin,Whiskies,389,1,Straight rye whiskey,1 1/2 oz
Algonquin,Whiskies,389,2,Dry Vermouth,1 oz
Algonquin,Whiskies,389,3,Pineapple Juice,1 oz
Savannah,Cocktail Classics,390,1,Juice of Orange,1/2 oz
Savannah,Cocktail Classics,390,2,Gin,1 oz
Savannah,Cocktail Classics,390,3,White creme de cacao,1 oz
Savannah,Cocktail Classics,390,4,Egg White,1 oz
Pink Rose Fizz,Cocktail Classics,391,1,Juice of a Lemon,1/2 oz
Pink Rose Fizz,Cocktail Classics,391,2,Powdered Sugar,1 oz
Pink Rose Fizz,Cocktail Classics,391,3,Egg White,1 oz
Pink Rose Fizz,Cocktail Classics,391,4,Light cream,2 oz
Pink Rose Fizz,Cocktail Classics,391,5,Gin,2 oz
Ninotchka Cocktail,Vodka,392,1,Vodka,1 1/2 oz
Ninotchka Cocktail,Vodka,392,2,White creme de cacao,1/2 oz
Ninotchka Cocktail,Vodka,392,3,Fresh lemon juice,1/4 oz
Prairie Oyster,Cocktail Classics,393,1,Brandy,1 oz
Prairie Oyster,Cocktail Classics,393,2,Worcestershire Sauce,1 oz
Prairie Oyster,Cocktail Classics,393,3,Catsup,1 oz
Prairie Oyster,Cocktail Classics,393,4,Vinegar,1 oz
Prairie Oyster,Cocktail Classics,393,5,Pepper,1 oz
Prairie Chicken,Cocktail Classics,394,1,Gin,1 oz
Prairie Chicken,Cocktail Classics,394,2,Whole Egg,1 oz
Pousse L'Amour,Cocktail Classics,395,1,Maraschino,1 oz
Pousse L'Amour,Cocktail Classics,395,2,Egg Yolk,1 oz
Pousse L'Amour,Cocktail Classics,395,3,Benedictine,1/2 oz
Pousse L'Amour,Cocktail Classics,395,4,Brandy,1/2 oz
Puerto Apple,Cocktail Classics,396,1,Applejack,1 1/2 oz
Puerto Apple,Cocktail Classics,396,2,Light Rum,3/4 oz
Puerto Apple,Cocktail Classics,396,3,Lime Juice,1 oz
Puerto Apple,Cocktail Classics,396,4,Orgeat Syrup,1 oz
Akogare,Whiskies,397,1,Straight rye whiskey,1 1/2 oz
Akogare,Whiskies,397,2,Ginger syrup,3/4 oz
Akogare,Whiskies,397,3,"Cold brewed black tea, preferably Japanese",3/4 oz
Akogare,Whiskies,397,4,Fresh lemon juice,3/4 oz
Prado,Cocktail Classics,398,1,Tequila,1 1/2 oz
Prado,Cocktail Classics,398,2,Lemon Juice,3/4 oz
Prado,Cocktail Classics,398,3,Maraschino,1 oz
Prado,Cocktail Classics,398,4,Egg White,1/2 oz
Prado,Cocktail Classics,398,5,Grenadine,1 oz
Port Wine Flip,Cocktail Classics,399,1,Whole Egg,1 oz
Port Wine Flip,Cocktail Classics,399,2,Powdered Sugar,1 oz
Port Wine Flip,Cocktail Classics,399,3,Port,1 1/2 oz
Port Wine Flip,Cocktail Classics,399,4,Light Cream (if desired),2 oz
Port Wine Cobbler,Cocktail Classics,400,1,powdered sugar,1 tsp
Port Wine Cobbler,Cocktail Classics,400,2,carbonated water,2 oz
Port Wine Cobbler,Cocktail Classics,400,4,port,3 oz
Nijinksy Blini,Vodka,401,1,Vodka,1 oz
Nijinksy Blini,Vodka,401,2,Peach schnapps,1 oz
Nijinksy Blini,Vodka,401,3,Peach puree,1 oz
Nijinksy Blini,Vodka,401,4,Fresh lemon juice,1/4 oz
Affinity Cocktail (whisky),Whiskies,402,1,Blended Scotch Whiskey,1 oz
Affinity Cocktail (whisky),Whiskies,402,2,Dry Vermouth,1 oz
Affinity Cocktail (whisky),Whiskies,402,3,Sweet Vermouth,1 oz
Affinity Cocktail (whisky),Whiskies,402,4,Orange Bitters,3 oz
Plain Vermouth Cocktail,Cocktail Classics,403,1,Dry Vermouth,1 oz
Plain Vermouth Cocktail,Cocktail Classics,403,2,Sweet Vermouth,1 oz
Plain Vermouth Cocktail,Cocktail Classics,403,3,Orange Bitters,1 oz
Ping-Pong Cocktail,Cocktail Classics,404,1,Juice of a Lemon,1/4 oz
Ping-Pong Cocktail,Cocktail Classics,404,2,Egg White,1 oz
Ping-Pong Cocktail,Cocktail Classics,404,3,Sloe gin,2 oz
Moscow Mule,Vodka,405,1,Vodka,1 1/2 oz
Moscow Mule,Vodka,405,2,Fresh Lime Juice,1/2 oz
Phoebe Snow,Cocktail Classics,406,1,Dubonnet,1 1/2 oz
Phoebe Snow,Cocktail Classics,406,2,Brandy,1 1/2 oz
Phoebe Snow,Cocktail Classics,406,3,Anis,1/2 oz
Affinity Cocktail,Whiskies,407,1,Straight rye whiskey,2 oz
Affinity Cocktail,Whiskies,407,2,Maraschino liqueur,3/4 oz
Affinity Cocktail,Whiskies,407,3,Fresh lemon juice,3/4 oz
Affinity Cocktail,Whiskies,407,4,Orange Bitters,2 oz
Peggy Cocktail,Cocktail Classics,408,1,Dry Vermouth,3/4 oz
Peggy Cocktail,Cocktail Classics,408,2,Gin,1 1/2 oz
Peggy Cocktail,Cocktail Classics,408,3,Anis,1/4 oz
Peggy Cocktail,Cocktail Classics,408,4,Dubonnet,1/4 oz
Peach Blow Fizz,Cocktail Classics,409,1,Juice of a Lemon,1/2 oz
Peach Blow Fizz,Cocktail Classics,409,2,Powdered Sugar,1 oz
Peach Blow Fizz,Cocktail Classics,409,3,Light cream,1 oz
Peach Blow Fizz,Cocktail Classics,409,4,Gin,2 oz
Peach Blow Fizz,Cocktail Classics,409,5,Peach,1/4 oz
Peach Blossom,Cocktail Classics,410,1,Lemon Juice,1 oz
Peach Blossom,Cocktail Classics,410,2,Powdered Sugar,1/2 oz
Peach Blossom,Cocktail Classics,410,3,Gin,2 oz
Peach Blossom,Cocktail Classics,410,4,Peach,1/2 oz
Passion Mimosa,Cocktail Classics,411,1,Chilled Passion Fruit Juice,2 oz
Mocha Express,Vodka,412,1,Vodka,1 1/2 oz
Mocha Express,Vodka,412,2,Irish cream liqueur,3/4 oz
Mocha Express,Vodka,412,3,Coffee liqueur,3/4 oz
Mocha Express,Vodka,412,4,Cold brewed espresso coffee,3/4 oz
Palmer Cocktail,Cocktail Classics,413,1,Blended whiskey,2 oz
Palmer Cocktail,Cocktail Classics,413,2,Bitters,1 oz
Palmer Cocktail,Cocktail Classics,413,3,Lemon Juice,1/2 oz
Mr. 404,Vodka,414,1,Vodka,1 1/2 oz
Mr. 404,Vodka,414,2,Elderflower liqueur,3/4 oz
Mr. 404,Vodka,414,3,Fresh lemon juice,3/4 oz
Mr. 404,Vodka,414,4,Simple Syrup,1/2 oz
Mr. 404,Vodka,414,5,Aperol,1/2 oz
Mountain Cocktail,Cocktail Classics,415,1,Egg White,1 oz
Mountain Cocktail,Cocktail Classics,415,2,Lemon Juice,1/4 oz
Mountain Cocktail,Cocktail Classics,415,3,Dry Vermouth,1/4 oz
Mountain Cocktail,Cocktail Classics,415,4,Sweet Vermouth,1/4 oz
Mountain Cocktail,Cocktail Classics,415,5,Blended whiskey,1 1/2 oz
Morning Glory Fizz,Cocktail Classics,416,1,Juice of a Lemon,1/2 oz
Morning Glory Fizz,Cocktail Classics,416,2,Powdered Sugar,1 oz
Morning Glory Fizz,Cocktail Classics,416,3,Egg White,1 oz
Morning Glory Fizz,Cocktail Classics,416,4,Anis,1/2 oz
Morning Glory Fizz,Cocktail Classics,416,5,Scotch,2 oz
Adderly Cocktail,Whiskies,417,1,Straight rye whiskey,2 oz
Adderly Cocktail,Whiskies,417,2,Maraschino liqueur,3/4 oz
Adderly Cocktail,Whiskies,417,3,Orange Bitters,2 oz
Adderly Cocktail,Whiskies,417,4,Fresh lemon juice,3/4 oz
Fancy Brandy,Brandy,418,1,Brandy,2 oz
Fancy Brandy,Brandy,418,2,Triple Sec,1/4 oz
Fancy Brandy,Brandy,418,3,Simple Syrup,1/4 oz
Fancy Brandy,Brandy,418,4,Angostura Bitters,1 oz
Montreal Gin Sour,Cocktail Classics,419,1,Gin,1 oz
Montreal Gin Sour,Cocktail Classics,419,2,Lemon Juice,1 oz
Montreal Gin Sour,Cocktail Classics,419,3,Egg White,1/2 oz
Montreal Gin Sour,Cocktail Classics,419,4,Powdered Sugar,1 oz
Montezuma,Cocktail Classics,420,1,Tequila,1 1/2 oz
Montezuma,Cocktail Classics,420,2,Madeira,1 oz
Montezuma,Cocktail Classics,420,3,Egg Yolk,1 oz
Montezuma,Cocktail Classics,420,4,Crushed ice,1/2 oz
Miss Jones,Vodka,421,1,Vanilla-flavored vodka,1 1/2 oz
Miss Jones,Vodka,421,2,Fresh lemon juice,1 oz
Miss Jones,Vodka,421,3,Butterscotch schnapps,1/2 oz
Miss Jones,Vodka,421,4,Limoncello,1/2 oz
Mint Gin Cocktail,Cocktail Classics,422,1,Mint-Flavored Gin,1 oz
Mint Gin Cocktail,Cocktail Classics,422,2,White Port Wine,1 oz
Mint Gin Cocktail,Cocktail Classics,422,3,Dry Vermouth,1 1/2 oz
Mint Collins,Cocktail Classics,423,1,Juice of a Lemon,1/2 oz
Mint Collins,Cocktail Classics,423,2,Mint-Flavored Gin,2 oz
Million-Dollar Cocktail,Cocktail Classics,424,1,Pineapple Juice,2 oz
Million-Dollar Cocktail,Cocktail Classics,424,2,Grenadine,1 oz
Million-Dollar Cocktail,Cocktail Classics,424,3,Egg White,1 oz
Million-Dollar Cocktail,Cocktail Classics,424,4,Sweet Vermouth,3/4 oz
Million-Dollar Cocktail,Cocktail Classics,424,5,Gin,1 1/2 oz
Millionaire Cocktail,Cocktail Classics,425,1,Egg White,1 oz
Millionaire Cocktail,Cocktail Classics,425,2,Grenadine,1/4 oz
Millionaire Cocktail,Cocktail Classics,425,3,Triple Sec,1/2 oz
Millionaire Cocktail,Cocktail Classics,425,4,Blended whiskey,1 1/2 oz
Academic Review,Whiskies,426,1,Irish Whiskey,1 1/2 oz
Academic Review,Whiskies,426,2,Applejack,1/2 oz
Academic Review,Whiskies,426,3,Amaro Nonino,1/2 oz
Academic Review,Whiskies,426,4,Rye Whiskey,1/2 oz
Academic Review,Whiskies,426,5,Demerara Syrup,1/4 oz
Academic Review,Whiskies,426,6,Mole bitters 1 oz,2 oz
Milk Punch,Cocktail Classics,427,1,Powdered Sugar,1 oz
Milk Punch,Cocktail Classics,427,2,Blended whiskey,2 oz
Milk Punch,Cocktail Classics,427,3,Milk,1 oz
Merry Widow Fizz,Cocktail Classics,428,1,Juice of Orange,1/2 oz
Merry Widow Fizz,Cocktail Classics,428,2,Juice of a Lemon,1/2 oz
Merry Widow Fizz,Cocktail Classics,428,3,Egg White,1 oz
Merry Widow Fizz,Cocktail Classics,428,4,Powdered Sugar,1 oz
Merry Widow Fizz,Cocktail Classics,428,5,Sloe gin,1 1/2 oz
May Blossom Fizz,Cocktail Classics,429,1,Grenadine,1 oz
May Blossom Fizz,Cocktail Classics,429,2,Juice of a Lemon,1/2 oz
May Blossom Fizz,Cocktail Classics,429,3,Swedish Punch,2 oz
Mary Garden Cocktail,Cocktail Classics,430,1,Dubonnet,1 1/2 oz
Mary Garden Cocktail,Cocktail Classics,430,2,Dry Vermouth,3/4 oz
19th Century,Whiskies,431,1,Bourbon whiskey,1 1/2 oz
19th Century,Whiskies,431,2,Fresh lemon juice,3/4 oz
19th Century,Whiskies,431,3,White creme de cacao,3/4 oz
19th Century,Whiskies,431,4,Lillet Rouge,3/4 oz
Manila Fizz,Cocktail Classics,432,1,Gin,2 oz
Manila Fizz,Cocktail Classics,432,2,Whole Egg,1 oz
Manila Fizz,Cocktail Classics,432,3,Powdered Sugar,1 oz
Manila Fizz,Cocktail Classics,432,4,Root Beer,2 oz
Manila Fizz,Cocktail Classics,432,5,Juice of a Lime,1/2 oz
1626,Whiskies,433,1,Bourbon whiskey,2 1/2 oz
1626,Whiskies,433,2,Gingerbread liqueur,3/4 oz
1626,Whiskies,433,3,cherry-flavored brandy,1/2 oz
1626,Whiskies,433,4,Angostura Bitters,2 oz
1626,Whiskies,433,5,Italian preserved cherry,1 oz
Maracuya Mosquito,Vodka,434,1,Fresh basil leaves,4 oz
Maracuya Mosquito,Vodka,434,2,Vodka,1 1/2 oz
Maracuya Mosquito,Vodka,434,3,Green Chartreuse,1/2 oz
Maracuya Mosquito,Vodka,434,4,Fresh Lime Juice,1/2 oz
Maracuya Mosquito,Vodka,434,5,Simple Syrup,1/2 oz
Maracuya Mosquito,Vodka,434,6,"Passion Fruit Juice, basil leaf",1 oz
Madras,Vodka,435,1,Vodka,1 1/2 oz
Madras,Vodka,435,2,Cranberry Juice,4 oz
Madras,Vodka,435,3,Orange juice,1 oz
Absinthe Cocktail,Cocktail Classics,436,1,Absinthe Substitute,1 1/2 oz
Absinthe Cocktail,Cocktail Classics,436,2,Water,2 oz
Absinthe Cocktail,Cocktail Classics,436,3,Old Mr. Boston Anisette,1 1/2 oz
Absinthe Cocktail,Cocktail Classics,436,4,Orange Bitters,1 oz
Lychee Lucy,Vodka,437,1,Vodka,1 1/2 oz
Lychee Lucy,Vodka,437,2,Lychee liqueur,1/2 oz
Lychee Lucy,Vodka,437,3,Fresh orange juice,1/2 oz
Lychee Lucy,Vodka,437,4,Pineapple Juice,1/2 oz
Lychee Lucy,Vodka,437,5,Angostura Bitters,2 oz
Vodka Martini,Cocktail Classics,438,1,Mr. Boston Vodka,1 1/2 oz
Vodka Martini,Cocktail Classics,438,2,Dry Vermouth,3/4 oz
The Loop,Vodka,439,1,Black cherry-flavored vodka,2 oz
The Loop,Vodka,439,2,White creme de cacao,1/2 oz
The Loop,Vodka,439,3,Chile Syrup,1/2 oz
Long Island Iced Tea,Vodka,440,1,Vodka,3/4 oz
Long Island Iced Tea,Vodka,440,2,Blanco tequila,3/4 oz
Long Island Iced Tea,Vodka,440,3,Gin,3/4 oz
Long Island Iced Tea,Vodka,440,4,Light Rum,3/4 oz
Long Island Iced Tea,Vodka,440,5,Triple Sec,3/4 oz
Long Island Iced Tea,Vodka,440,6,"Simple Syrup, 1/2 oz",1/2 oz
Fallen Leaves,Brandy,441,1,Calvados,3/4 oz
Fallen Leaves,Brandy,441,2,Sweet Vermouth,3/4 oz
Fallen Leaves,Brandy,441,3,Dry Vermouth,1/4 oz
Fallen Leaves,Brandy,441,4,Brandy,1 oz
L'italienne,Vodka,442,1,Vodka,2 oz
L'italienne,Vodka,442,2,Lillet Blanc,1/4 oz
L'italienne,Vodka,442,3,Ramazzotti Amaro,1/4 oz
L'italienne,Vodka,442,4,Orange Bitters,1 oz
Rum Dubonnet,Cocktail Classics,443,1,Light Rum,1 1/2 oz
Rum Dubonnet,Cocktail Classics,443,2,Dubonnet,1 1/2 oz
Rum Dubonnet,Cocktail Classics,443,3,Lemon Juice,1 oz
Ruby Fizz,Cocktail Classics,444,1,Juice of a Lemon,1/2 oz
Ruby Fizz,Cocktail Classics,444,2,Powdered Sugar,1 oz
Ruby Fizz,Cocktail Classics,444,3,Egg White,1 oz
Ruby Fizz,Cocktail Classics,444,4,Grenadine,1 oz
Ruby Fizz,Cocktail Classics,444,5,Sloe gin,2 oz
Limoncello Manzanilla Marmalade Sour,Vodka,445,1,Citrus-flavored vodka,1 1/2 oz
Limoncello Manzanilla Marmalade Sour,Vodka,445,2,Limoncello,3/4 oz
Limoncello Manzanilla Marmalade Sour,Vodka,445,3,Manzanilla sherry,3/4 oz
Limoncello Manzanilla Marmalade Sour,Vodka,445,4,Fresh lemon juice,3/4 oz
Limoncello Manzanilla Marmalade Sour,Vodka,445,5,Grapefruit marmalade,1 oz
Royal Purple Punch,Cocktail Classics,446,1,red wine,2 bottles
Royal Gin Fizz,Cocktail Classics,447,1,Juice of a Lemon,1/2 oz
Royal Gin Fizz,Cocktail Classics,447,2,Powdered Sugar,1 oz
Royal Gin Fizz,Cocktail Classics,447,3,Gin,2 oz
Royal Gin Fizz,Cocktail Classics,447,4,Whole Egg,1 oz
Royal Cocktail,Cocktail Classics,448,1,Whole Egg,1 oz
Royal Cocktail,Cocktail Classics,448,2,Juice of a Lemon,1/2 oz
Royal Cocktail,Cocktail Classics,448,3,Powdered Sugar,1/2 oz
Royal Cocktail,Cocktail Classics,448,4,Gin,1 1/2 oz
Royal Clover Club Cocktail,Cocktail Classics,449,1,Juice of a Lime,1 oz
Royal Clover Club Cocktail,Cocktail Classics,449,2,Grenadine,1 oz
Royal Clover Club Cocktail,Cocktail Classics,449,3,Egg Yolk,1 oz
Royal Clover Club Cocktail,Cocktail Classics,449,4,Gin,1 1/2 oz
Lights On The Plaza,Vodka,450,1,"Cucumber slices, chopped",2
Lights On The Plaza,Vodka,450,2,Fresh lemon juice,1/2 oz
Lights On The Plaza,Vodka,450,3,Simple Syrup,1/2 oz
Lights On The Plaza,Vodka,450,4,Acai berry flavored vodka,1 1/2 oz
Lights On The Plaza,Vodka,450,5,Black raspberry liqueur,1/2 oz
Lights On The Plaza,Vodka,450,6,"Sparkling wine, raspberry and cucumber",1 oz
Rococo,Cocktail Classics,451,1,Cherry Vodka,1 oz
Rococo,Cocktail Classics,451,2,Orange Juice,1 oz
Rococo,Cocktail Classics,451,3,Triple Sec,1/2 oz
Rock & Rye Cooler,Cocktail Classics,452,1,Rock and Rye,1 oz
Rock & Rye Cooler,Cocktail Classics,452,2,Vodka,1 1/2 oz
Rock & Rye Cooler,Cocktail Classics,452,3,Lime Juice,1 oz
Rock & Rye Cocktail,Cocktail Classics,453,1,Rock and Rye,1 oz
Rock & Rye Cocktail,Cocktail Classics,453,2,White Port Wine,1 oz
Rock & Rye Cocktail,Cocktail Classics,453,3,Dry Vermouth,1 1/2 oz
Le Paradini,Vodka,454,1,Vodka,1 1/2 oz
Le Paradini,Vodka,454,2,Raspberry-flavored liqueur,1/2 oz
Le Paradini,Vodka,454,3,Grand Marnier,1/2 oz
Le Paradini,Vodka,454,4,Chilled Champagne,1 oz
Red Swizzle,Cocktail Classics,455,1,Juice of a Lime,1 oz
Red Swizzle,Cocktail Classics,455,2,Powdered Sugar,1 oz
Red Swizzle,Cocktail Classics,455,3,Carbonated Water,2 oz
Red Swizzle,Cocktail Classics,455,4,Gin,2 oz
Red Swizzle,Cocktail Classics,455,5,Bitters,2 oz
Red Swizzle,Cocktail Classics,455,6,Grenadine,1 oz
Lemon Drop,Vodka,456,1,"Lemon wedge, superfine sugar",For glass
Lemon Drop,Vodka,456,2,lemon-flavored vodka,1 1/2 oz
Lemon Drop,Vodka,456,3,Fresh lemon juice,3/4 oz
Lemon Drop,Vodka,456,4,Simple Syrup,1/4 oz
Rebel Charge,Cocktail Classics,457,1,Bourbon,1 oz
Rebel Charge,Cocktail Classics,457,2,Triple Sec,1/2 oz
Rebel Charge,Cocktail Classics,457,3,Orange Juice,1 oz
Rebel Charge,Cocktail Classics,457,4,Lemon Juice,1 oz
Rebel Charge,Cocktail Classics,457,5,Egg White,1/2 oz
Rattlesnake Cocktail,Cocktail Classics,458,1,Blended whiskey,1 1/2 oz
Rattlesnake Cocktail,Cocktail Classics,458,2,Egg White,1 oz
Rattlesnake Cocktail,Cocktail Classics,458,3,Lemon Juice,1 oz
Rattlesnake Cocktail,Cocktail Classics,458,4,Powdered Sugar,1/2 oz
Rattlesnake Cocktail,Cocktail Classics,458,5,Anis,1/4 oz
Ramos Fizz,Cocktail Classics,459,1,Juice of a Lemon,1/2 oz
Ramos Fizz,Cocktail Classics,459,2,Egg White,1 oz
Ramos Fizz,Cocktail Classics,459,3,Powdered Sugar,1 oz
Ramos Fizz,Cocktail Classics,459,4,Gin,2 oz
Ramos Fizz,Cocktail Classics,459,5,Light cream,1 oz
Ramos Fizz,Cocktail Classics,459,6,Triple Sec,1/2 oz
San Francisco,Cocktail Classics,460,1,Sloe gin,3/4 oz
San Francisco,Cocktail Classics,460,2,Sweet Vermouth,3/4 oz
San Francisco,Cocktail Classics,460,3,Dry Vermouth,3/4 oz
San Francisco,Cocktail Classics,460,4,Bitters,1 oz
San Francisco,Cocktail Classics,460,5,Orange Bitters,1 oz
Sand-Martini Cocktail,Cocktail Classics,461,1,Green Chartreuse,1 oz
