season_name,season,episode,title,day,challenge_type,winners,winning_tribe
Survivor: Millennials vs. Gen X,33,2,Love Goggles,7,immunity,Sunday,Takali
Survivor: Millennials vs. Gen X,33,2,Love Goggles,7,immunity,Bret,Takali
Survivor: Millennials vs. Gen X,33,2,Love Goggles,7,immunity,David,Takali
Survivor: Millennials vs. Gen X,33,2,Love Goggles,7,immunity,Ken,Takali
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Figgy,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Michaela,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Taylor,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Will,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Jay,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Hannah,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,reward,Adam,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Figgy,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Michaela,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Taylor,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Will,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Jay,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Hannah,Vanua
Survivor: Millennials vs. Gen X,33,3,Your Job is Recon,10,immunity,Adam,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,Lucy,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,CeCe,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,Chris,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,Jessica,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,Sunday,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,Bret,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,David,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,reward,Ken,Takali
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Figgy,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Michaela,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Taylor,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Will,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Jay,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Hannah,Vanua
Survivor: Millennials vs. Gen X,33,4,Who's the Sucker at the Table?,12,immunity,Adam,Vanua
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Michaela,Ikabula
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Will,Ikabula
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Sunday,Ikabula
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Jay,Ikabula
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Bret,Ikabula
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Hannah,Ikabula
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Figgy,Takali
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Taylor,Takali
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Jessica,Takali
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Ken,Takali
Survivor: Millennials vs. Gen X,33,5,Idol Search Party,15,immunity,Adam,Takali
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Chris,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,David,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Michaela,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Will,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Sunday,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Jay,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Bret,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,reward,Hannah,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Michaela,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Will,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Sunday,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Jay,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Bret,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Hannah,Ikabula
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Chris,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,6,The Truth Works Well,18,immunity,David,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Chris,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,David,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Michaela,Ikabula
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Will,Ikabula
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Sunday,Ikabula
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Jay,Ikabula
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Bret,Ikabula
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,reward,Hannah,Ikabula
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Taylor,Takali
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Jessica,Takali
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Ken,Takali
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Adam,Takali
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Michelle,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Chris,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,Zeke,Vanua
Survivor: Millennials vs. Gen X,33,7,I Will Destroy You,20,immunity,David,Vanua
Survivor: Millennials vs. Gen X,33,8,I'm the Kingpin,23,immunity,Will,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,reward,Bret,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,reward,Chris,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,reward,David,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,reward,Ken,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,reward,Sunday,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,reward,Taylor,NA
Survivor: Millennials vs. Gen X,33,9,Still Throwin' Punches,25,immunity,Ken,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,28,reward,Adam,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,28,reward,Bret,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,28,reward,Hannah,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,28,reward,Sunday,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,28,reward,Zeke,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,28,immunity,David,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,30,reward,Bret,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,30,reward,Sunday,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,30,reward,Zeke,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,30,reward,David,NA
Survivor: Millennials vs. Gen X,33,10,Million Dollar Gamble,30,immunity,Jay,NA
Survivor: Millennials vs. Gen X,33,11,About to Have a Rumble,33,reward,Jay,NA
Survivor: Millennials vs. Gen X,33,11,About to Have a Rumble,33,reward,Adam,NA
Survivor: Millennials vs. Gen X,33,11,About to Have a Rumble,33,reward,Sunday,NA
Survivor: Millennials vs. Gen X,33,11,About to Have a Rumble,33,reward,Will,NA
Survivor: Millennials vs. Gen X,33,11,About to Have a Rumble,33,immunity,Adam,NA
Survivor: Millennials vs. Gen X,33,12,Slayed the Survivor Dragon,34,immunity,Jay,NA
Survivor: Millennials vs. Gen X,33,12,Slayed the Survivor Dragon,35,immunity,Ken,NA
Survivor: Millennials vs. Gen X,33,13,I'm Going for a Million Bucks,36,reward,David(Jay),NA
Survivor: Millennials vs. Gen X,33,13,I'm Going for a Million Bucks,36,reward,Adam,NA
Survivor: Millennials vs. Gen X,33,13,I'm Going for a Million Bucks,36,reward,David,NA
Survivor: Millennials vs. Gen X,33,13,I'm Going for a Million Bucks,36,immunity,David,NA
Survivor: Millennials vs. Gen X,33,13,I'm Going for a Million Bucks,37,immunity,Ken,NA
Survivor: Millennials vs. Gen X,33,13,I'm Going for a Million Bucks,38,immunity,Ken,NA
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,reward,Liz,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,reward,Peter,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,reward,Neal,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,reward,Debbie,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,reward,Joe,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,reward,Aubry,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,immunity,Liz,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,immunity,Peter,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,immunity,Neal,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,immunity,Debbie,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,immunity,Joe,Chan Loh
Survivor: Kaoh Rong,32,1,I'm a Mental Giant,3,immunity,Aubry,Chan Loh
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,reward,Caleb,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,reward,Anna,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,reward,Nick,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,reward,Julia,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,reward,Tai,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,reward,Michele,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,immunity,Caleb,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,immunity,Anna,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,immunity,Nick,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,immunity,Julia,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,immunity,Tai,Gondol
Survivor: Kaoh Rong,32,2,Kindergarten Camp,6,immunity,Michele,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,reward,Caleb,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,reward,Anna,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,reward,Nick,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,reward,Julia,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,reward,Tai,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,reward,Michele,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,immunity,Caleb,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,immunity,Anna,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,immunity,Nick,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,immunity,Julia,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,immunity,Tai,Gondol
Survivor: Kaoh Rong,32,3,The Circle of Life,8,immunity,Michele,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,reward,Peter,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,reward,Neal,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,reward,Debbie,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,reward,Joe,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,reward,Aubry,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,immunity,Peter,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,immunity,Neal,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,immunity,Debbie,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,immunity,Joe,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",9,immunity,Aubry,Chan Loh
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,reward,Anna,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,reward,Nick,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,reward,Julia,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,reward,Tai,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,reward,Michele,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,immunity,Anna,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,immunity,Nick,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,immunity,Julia,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,immunity,Tai,Gondol
Survivor: Kaoh Rong,32,4,"Signed, Sealed and Delivered",11,immunity,Michele,Gondol
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Julia,NA
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Neal,Chan Loh
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Nick,Chan Loh
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Debbie,Chan Loh
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Jason,Chan Loh
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Cydney,Chan Loh
Survivor: Kaoh Rong,32,5,The Devils We Know,13,immunity,Michele,Chan Loh
Survivor: Kaoh Rong,32,6,Play or Go Home,16,reward,Peter,Gondol
Survivor: Kaoh Rong,32,6,Play or Go Home,16,reward,Scot,Gondol
Survivor: Kaoh Rong,32,6,Play or Go Home,16,reward,Julia,Gondol
Survivor: Kaoh Rong,32,6,Play or Go Home,16,reward,Joe,Gondol
Survivor: Kaoh Rong,32,6,Play or Go Home,16,reward,Tai,Gondol
Survivor: Kaoh Rong,32,6,Play or Go Home,16,reward,Aubry,Gondol
Survivor: Kaoh Rong,32,6,Play or Go Home,16,immunity,Neal,Chan Loh
Survivor: Kaoh Rong,32,6,Play or Go Home,16,immunity,Nick,Chan Loh
Survivor: Kaoh Rong,32,6,Play or Go Home,16,immunity,Debbie,Chan Loh
Survivor: Kaoh Rong,32,6,Play or Go Home,16,immunity,Jason,Chan Loh
Survivor: Kaoh Rong,32,6,Play or Go Home,16,immunity,Cydney,Chan Loh
Survivor: Kaoh Rong,32,6,Play or Go Home,16,immunity,Michele,Chan Loh
Survivor: Kaoh Rong,32,7,It's Merge Time,19,immunity,Nick,NA
Survivor: Kaoh Rong,32,8,The Jocks vs. the Pretty People,22,reward,Debbie,NA
Survivor: Kaoh Rong,32,8,The Jocks vs. the Pretty People,22,reward,Julia,NA
Survivor: Kaoh Rong,32,8,The Jocks vs. the Pretty People,22,reward, Nick,NA
Survivor: Kaoh Rong,32,8,The Jocks vs. the Pretty People,22,reward,Scot,NA
Survivor: Kaoh Rong,32,8,The Jocks vs. the Pretty People,22,reward,Tai,NA
Survivor: Kaoh Rong,32,8,The Jocks vs. the Pretty People,22,immunity,Tai,NA
Survivor: Kaoh Rong,32,9,It's Psychological Warfare,24,reward,Jason,NA
Survivor: Kaoh Rong,32,9,It's Psychological Warfare,24,reward,Julia,NA
Survivor: Kaoh Rong,32,9,It's Psychological Warfare,24,reward,Scot,NA
Survivor: Kaoh Rong,32,9,It's Psychological Warfare,24,reward, Tai,NA
Survivor: Kaoh Rong,32,9,It's Psychological Warfare,24,immunity,Julia,NA
Survivor: Kaoh Rong,32,10,I'm Not Here to Make Good Friends,27,reward,Julia,NA
Survivor: Kaoh Rong,32,10,I'm Not Here to Make Good Friends,27,reward,Michele,NA
Survivor: Kaoh Rong,32,10,I'm Not Here to Make Good Friends,27,reward,Tai,NA
Survivor: Kaoh Rong,32,10,I'm Not Here to Make Good Friends,27,immunity,Jason,NA
Survivor: Kaoh Rong,32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,reward,Cydney,NA
Survivor: Kaoh Rong,32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,reward,Michele,NA
Survivor: Kaoh Rong,32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,reward,Aubry,NA
Survivor: Kaoh Rong,32,11,"It’s a ‘Me’ Game, Not a ‘We’ Game",29,immunity,Michele,NA
Survivor: Kaoh Rong,32,12,Now’s the Time to Start Scheming,32,reward,Jason,NA
Survivor: Kaoh Rong,32,12,Now’s the Time to Start Scheming,32,reward, Michele,NA
Survivor: Kaoh Rong,32,12,Now’s the Time to Start Scheming,32,reward,Tai,NA
Survivor: Kaoh Rong,32,12,Now’s the Time to Start Scheming,32,immunity,Cydney,NA
Survivor: Kaoh Rong,32,13,With Me or Not With Me,34,reward,Joe,NA
Survivor: Kaoh Rong,32,13,With Me or Not With Me,34,reward,Aubry,NA
Survivor: Kaoh Rong,32,13,With Me or Not With Me,34,reward,Cydney,NA
Survivor: Kaoh Rong,32,13,With Me or Not With Me,34,immunity,None,NA
Survivor: Kaoh Rong,32,14,Not Going Down Without a Fight,37,reward,Aubry,NA
Survivor: Kaoh Rong,32,14,Not Going Down Without a Fight,37,reward,Cydney,NA
Survivor: Kaoh Rong,32,14,Not Going Down Without a Fight,37,immunity,Michele,NA
Survivor: Kaoh Rong,32,14,Not Going Down Without a Fight,38,reward,Michele,NA
Survivor: Cambodia,31,1,Second Chance,3,reward,Vytas,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Shirin,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Peih-Gee,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Jeff,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Terry,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Woo,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Kelly,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Abi-Maria,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Kelley,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Spencer,Ta Keo
Survivor: Cambodia,31,1,Second Chance,3,reward,Monica,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Kass,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Andrew,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Ciera,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Stephen,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Joe,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Kimmi,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Keith,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Tasha,Bayon
Survivor: Cambodia,31,1,Second Chance,3,reward,Jeremy,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Monica,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Kass,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Andrew,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Ciera,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Stephen,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Joe,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Kimmi,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Keith,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Tasha,Bayon
Survivor: Cambodia,31,1,Second Chance,3,immunity,Jeremy,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Monica,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Kass,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Andrew,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Ciera,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Stephen,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Joe,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Kimmi,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Keith,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Tasha,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,reward,Jeremy,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,immunity,Monica,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,immunity,Kass,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,immunity,Andrew,Bayon
Survivor: Cambodia,31,2,Survivor MacGyver,6,immunity,Ciera,Bayon
